"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
353546					CONF							0	0	0	0	false		0	0												0	0	0	0																							
353555	7322				CONF	4301						0	0	0	0	false		0	0					9450		10786					0	0	0	0						2995		Commitment Fees															
353957					CONF							0	0	0	0	false		0	0												0	0	0	0																							
354057					CONF							0	0	0	0	false		0	0												0	0	0	0																							
354253					CONF							0	0	0	0	false		0	0												0	0	0	0																							
354310					CONF	1355			19801			10000	0	0	0	false		0	0		2472			9834		5538					0	0	0	0								Net gain/loss on interest rate swap			Management Fee			Capital Contribution from the Parent to the Bank									
354552					CONF							0	0	0	0	true		0	0												0	0	0	0																		Vision Bank merged into Community National Bank in June 2022. Both banks were wholly owned by the holding company, Community Bancshares, Inc.					
354851					CONF							0	0	0	0	false		0	0												0	0	0	0																							
355120					CONF							0	0	0	0	false		0	0												0	0	0	0																							
355559					CONF							0	0	0	0	false		0	0												0	0	0	0																							
355858					CONF	23817			11226	3505	3713	0	0	0	0	false		0	0							4673					0	0	0	0								CREDIT CARD FEES			CREDIT CARD PROCESSING FEES	CREDIT CARD FDR FEES	CREDIT CARD ACQUISITION FEES										
356239					CONF							0	0	0	0	false		0	0												0	0	0	0																							
356659					CONF							0	0	0	0	false		0	0												0	0	0	0																							
356752					CONF							0	0	0	0	false		0	0												0	0	0	0																							
357526					CONF							0	0	0	0	false		0	0												0	0	0	0																							
357553					CONF							0	0	0	0	false		0	0												0	0	0	0																							
357777					CONF							0	0	0	0	false		0	0												0	0	0	0																							
357937					CONF							0	0	0	0	false		0	0												0	0	0	0																							
358112					CONF							0	0	0	0	false		0	0												0	0	0	0																							
358448					CONF							0	0	0	0	false		0	0												0	0	0	0																							
358756					CONF							0	0	0	0	false		0	0												0	0	0	0																							
359472					CONF							0	0	0	0	false		0	0												0	0	0	0																							
359650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
359744					CONF							0	0	276	0	false		0	0												0	0	0	0																Adjustment Due to Merger							
360777					CONF							0	0	0	0	false		0	0												0	0	0	0																							
361055					CONF							0	0	0	0	false		0	0												0	0	0	0				-33																			
361167	2219				CONF	955	837		4149	-1945		0	0	0	0	false		0	0	536	2131					552				1509	0	0	0	0								Merchant Services Income	Net Gain on Investment		Software Expense	Retirement Expense-NSC											
361279					CONF							0	0	0	0	false		0	0												0	0	0	0																							
361354					CONF							0	0	0	0	false		0	0												0	0	0	0																							
361439	152		134	46	CONF	134	115	42	25	42	61	0	0	0	0	false	74	0	0	16		31	587	433	56		117	66	360	184	0	0	0	0						1		FRM Income	BOLI Income	Wire transfer fees	State Banking Assessment	Donations	Dues						External audit				
362043					CONF							0	0	0	0	false		0	0												0	0	0	0																							
362155					CONF							0	0	0	0	false		0	0												0	0	0	0																							
362717					CONF				850	719		-1288	-36	0	0	false		0	0		350					1043		399	397		0	0	0	0											Franchise and Sales Tax	Captive Insurance Company Premium Expense		Stock Buyback Program	Captive Insurance Company								
362856					CONF							0	0	5	0	false		0	0												0	0	0	0																OVER or UNDER ACCRUE ON OFF BALANCE SHEET CREDITS							
362940					CONF							0	0	0	0	false		0	0												0	0	0	0																							
363442					CONF							0	0	0	0	false		0	0												0	0	0	0																							
363648					CONF							0	0	0	0	false		0	0												0	0	0	0																							
363657	412		96	2	CONF							0	0	0	0	false	53	0	0	31	102	46	33	849	99	860	65		440	27	0	0	0	0					20	1																	
363778					CONF							0	0	0	0	false		0	0												0	0	0	0																							
364131					CONF							0	0	0	0	false		0	0												0	0	0	0																							
364270	147		80	16	CONF	75	21					0	0	0	0	false	66	0	0	13		12	207	397	66	274	130	58	387	79	0	0	0	0					35		32	PBIC COMMISSIONS	AWARD FOR DAMAGES														
364430					CONF							325	1000	0	0	false		0	0												0	0	0	0														CDFI FA Grant passed down to bank	Capital infusion from Holding Company								
364850	22	0	32	25	CONF	0	0	0	144	0	0	0	0	0	0	false	0	0	0	0	11	0	0	144	41	73	32	0	0	24	0	0	0	0					0	0	0				Computer Software & Support												
365325					CONF	10607	1174		26922	8623	10458	0	0	0	0	false		0	0		7786			22534		4907		18902			0	0	0	0		0						Visa Check Card Income	Fees received from prepayments on investments		Management Fees	Amortization of tax credits	Taxes - B&O/Franchise										
365745					CONF							0	0	0	0	false		0	0												0	0	0	0																							
365848					CONF							0	0	0	0	false		0	0												0	0	0	0																			Inadvertent overstatement of expenses in prior year discovered and corrected				
365950					CONF							10000	0	0	0	false		0	0												0	0	0	0														Holding company capital injections									
366078					CONF							0	0	0	0	false		0	0												0	0	0	0																							
366238	1414				CONF	784						0	0	0	0	false		0	0		495		296			5166			1912	867	0	0	0	0								LOAN FEES RE-SECONDARY MORTGAGE															
366247	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0					0	0	0																
366359					CONF							0	0	0	0	false		0	0												0	0	0	0																							
366658					CONF							0	0	0	0	false		0	0												0	0	0	0																							
366854	388				CONF	149						2000	0	0	0	false		0	0					687				160			0	0	0	0								Mtg Broker Fee Income						Capital Injection									
367150					CONF							0	0	0	0	false		0	0												0	0	0	0																							
367178					CONF							0	0	0	0	false		0	0												0	0	0	0																							
367431					CONF							0	0	0	0	false		0	0												0	0	0	0																							
367543					CONF							0	0	0	0	false		0	0												0	0	0	0																							
368054					CONF							0	0	0	0	false		0	0												0	0	0	0																							
368344	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0					0	0	0																
368522					CONF							0	0	0	0	false		0	0												0	0	0	0																							
368933					CONF							0	0	0	0	false		0	0												0	0	0	0																							
368951					CONF							0	0	0	0	false		0	0												0	0	0	0																							
369453					CONF							0	0	0	0	false		0	0												0	0	0	0																							
369659					CONF							0	0	0	0	false		0	0												0	0	0	0														CAPITAL INJECTION FROM PARENT HOLDING COMPANY									
370020					CONF							0	0	0	0	false		0	0												0	0	0	0																							
370347					CONF							0	0	0	0	false		0	0												0	0	0	0																							
370721			161		CONF	257		113	128			0	0	0	0	false		0	0				201	238							0	0	0	0								REAL ESTATE FEES	COMMERCIAL LOAN FEES	FHLB LRA	FRANCHISE TAX												
370833					CONF							2000	0	0	0	false		0	0												0	0	0	0														Capital Investment From Holding Company									
370954					CONF							0	0	0	0	false		0	0												0	0	0	0																							
371223					CONF							0	0	0	0	false		0	0												0	0	0	0																							
371232					CONF							0	0	0	0	false		0	0												0	0	0	0																							
371362					CONF							0	0	0	0	false		0	0												0	0	0	0																							
371559					CONF							0	0	0	0	false		0	0												0	0	0	0																							
371755	0	0	29	0	CONF	0	0	0	83	28	25	0	0	0	0	false	18	0	0	0	0	12	0	26	31	0	38	0	43	42	0	0	0	0					0	0	0				Bond Portfolio Fees	Comptroller Charges	Automobile										
371849					CONF							0	0	0	0	false		-15	0												0	0	0	0																			Posting error from 12/31/2021 gl 20142 corr 1/4/22				
371924					CONF							0	0	0	0	false		0	0												0	0	0	0																							
371942					CONF							0	0	0	0	false		0	0												0	0	0	0																							
372444					CONF							0	0	0	0	false		0	0												0	0	0	0														SPECIAL DIVIDEND FOR INS SUBSIDIARY TO BANK HOLDING COMPANY									
372538					CONF							0	0	0	0	false		0	0												0	0	0	0																							
372640					CONF							0	0	0	0	false		0	0												0	0	0	0																							
372855	0	0	0	0	CONF	0	0	0	0	0	0	3435	0	0	0	false	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0					0	0	0							Capital injection from holding company									
373272					CONF							0	0	0	0	false		0	0												0	0	0	0																							
373553					CONF							0	0	0	0	false		0	0												0	0	0	0																							
373601					CONF				1038	1339		0	0	0	0	false		475	0					426			691				0	0	0	0											Contribution to Union County Savings Bk Charitable Foundation	Other losses							Adjustments to pension and taxes				
374130					CONF							0	0	0	0	false		0	0												0	0	0	0																							
374653					CONF	4118	7046	2979	1670			0	0	0	0	false		0	0					6679		2508					0	0	0	0								ATM Funding Fee Income	ACH Processing Income	BIN Fee Income	CORRESPONDENT BANK FEES												
374774					CONF							0	0	0	0	false		0	0												0	0	0	0																							
375043	760	0	0	0	CONF	1125	0	0	0	0	0	2000	0	0	0	false	0	0	0	0	585	0	393	1599	0	2823	0	0	0	0	0	0	0	0					0	0	0	Loan Doc Fees						Capital contribution from holding company									
375379					CONF							0	0	0	0	false		11	24												0	0	0	0																			prior period deferred tax expense	prior period audit adjustment			
375502					CONF							0	0	0	0	false		0	0												0	0	0	0														ESOP Loan									
375566					CONF							2300	0	0	0	false		0	0												0	0	0	0														CAPITAL INJECTION FROM HOLDING COMPANY									
375650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
376237					CONF							0	0	0	0	false		0	0												0	0	0	0																							
376273	1367				CONF	738			1571			0	0	0	0	true		0	0				1239	2685		2885					0	0	0	0								CREDIT CARD & PREPAID CARD FEE INCOME	COMMISSIONS DEFERRED COMPENSATION	MISC OPERATING INCOME	DEBIT CARD EXPENSE					PROVISION FOR SOLD LOANS		ADDITIONAL ITEM TO REPORT 0N LINE 2: SOFTWARE MAINTENANCE & LICENSING $1763					
376442	275	0	142	0	CONF	407	0	0	0	0	0	0	0	0	0	false	0	0	0	0	155	0	0	153	0	0	0	0	0	0	0	0	0	0					0	0	0	Debit Card Income															
376947					CONF							0	0	0	0	false		0	0												0	0	0	0																							
377663	0	0	0	0	CONF	0	0	0	0	0	0	250	0	0	0	false	0	0	0	0	0	0	0	192	0	284	0	0	0	0	0	0	0	0					0	0	0							Capital Contribution from Holding Company									
377850					CONF							15354	0	0	0	false		0	0												0	0	0	0														Contributed Capital from Holding Company									
378044					CONF							0	0	0	0	false		0	0												0	0	0	0																							
378110					CONF							0	0	0	0	false		0	0												0	0	0	0																							
379050					CONF							0	0	0	0	false		0	0												0	0	0	0																							
379153					CONF							0	0	0	0	false		0	0												0	0	0	0																							
379470					CONF							0	0	0	0	false		70	0												0	0	0	0																			CPA Audit Accounting Adjustments (Fiscal to Calendar Year)				
379649	29	0	27	28	CONF	0	0	0	0	0	0	0	0	0	0	false	35	0	0	8	230	23	277	0	46	0	15	0	148	36	0	0	0	0					0	2	0																
379920					CONF	48774	17096		37068		32532	0	0	0	0	false		0	0							31672					0	0	0	0		10011						Mortgage Banking Derivatives	Swap Fee Income	Affiliate Service Fees	Outside Services	Shares Tax	Merger Related Expense										
380346					CONF							0	0	0	0	false		0	0												0	0	0	0																							
380458					CONF							83740	0	0	0	false		0	0												0	0	0	0														STOCK OPTIONS									
380533					CONF							0	0	0	0	false		0	0												0	0	0	0																							
380878					CONF							0	0	0	0	false		0	0												0	0	0	0																							
380944					CONF							0	0	0	0	false		0	0												0	0	0	0																							
381026	18		55	1	CONF				55	62	19	0	0	0	0	false	12	0	0		41	4	142	148	26		105	26	54	37	0	0	0	0											Financial Institution Tax 5330001	Network Support 5353001	Dues & Subscriptions 5350001										
381343	283		213	183	CONF				707			0	0	0	0	false	196	0	0	47	327	56	80	771	93	2393	216	86	957	387	0	0	0	0					41	132	161				Software Maintenance												
381932					CONF							0	0	0	0	false		0	0												0	0	0	0																							
381950					CONF							0	0	0	0	false		0	0												0	0	0	0																			Audit adjustment from prior year for depreciation				
382050	112		168		CONF	58	47		126			0	0	0	0	false		0	0		155		69	895	91	60					0	0	0	0								FEES ON SERVICE	FOREIGN EXCHANGE		DUES AND MEMBERSHIP												
382069					CONF				503	599		0	0	0	0	false		0	0				178	1327		1867					0	0	0	0											Corporate Admin Expenses	Operating expense check cards											
382256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
382274					CONF							0	0	0	0	false		0	0												0	0	0	0																							
382443					CONF							0	0	0	0	false		0	0												0	0	0	0																							
382537					CONF							477	20000	0	0	false		0	0												0	0	0	0														FA Award to First Vernon Bancshares	ECIP to First Vernon Bancshares								
382649					CONF							0	0	0	0	false		0	0												0	0	0	0																							
382658					CONF							0	0	0	0	false		0	0												0	0	0	0																							
382742					CONF							0	0	0	0	false		0	0												0	0	0	0																							
382854					CONF				113			0	0	0	0	false		0	0					381		252					0	0	0	0											IT Administration												
384018					CONF							0	0	0	0	false		0	0												0	0	0	0																							
384278	868		629	47	CONF	3426	1317		4432	1548		0	0	0	0	false	379	0	0	142	953	84	224	1425	323	4907	682	928	449	1871	0	0	0	0						5	930	Debit Card Fees	Purchase Loan Amort		Subservicing Expense	Bankcard Expense											
384353					CONF							0	0	0	0	false		0	0												0	0	0	0																							
384652					CONF							0	0	0	0	false		0	0												0	0	0	0																							
384830					CONF							0	0	0	0	false		0	0												0	0	0	0																							
385350					CONF							0	0	0	0	false		0	0												0	0	0	0																							
385471					CONF							0	0	0	0	false		0	0												0	0	0	0																							
385547					CONF							0	0	0	0	false		0	0												0	0	0	0																							
385686					CONF							0	0	0	0	false		0	0												0	0	0	0																							
386432					CONF							0	0	0	0	false		0	0												0	0	0	0																							
386450	100		105		CONF	35			211	59	53	0	0	0	0	false	59	0	0	21	247	9	22	415	90	364	32		258	35	0	0	0	0					7		24	Rental Income			Maintance/Software Agreements	Donations	Correspondent Fees										
386731					CONF							0	0	0	0	false		0	0												0	0	0	0																							
386825					CONF							0	0	0	0	false		0	0												0	0	0	0																							
387055					CONF							0	0	0	0	false		0	0												0	0	0	0																							
387671					CONF							0	0	0	0	false		0	0												0	0	0	0																							
388155					CONF							0	0	0	0	false		0	0												0	0	0	0																							
388258					CONF							0	0	0	0	false		-16	0												0	0	0	0																Excess per calculation of ALLL			Cumulative effect of corrections to accounting adjustments				
388557					CONF							0	0	0	0	false		0	0												0	0	0	0																							
388744					CONF							0	0	0	0	false		0	0												0	0	0	0																							
388753					CONF							0	0	0	0	false		0	0												0	0	0	0																							
388874					CONF							0	0	0	0	false		0	0												0	0	0	0																							
389358					CONF							0	0	0	0	false		0	0												0	0	0	0																			Accounting Correction and Adjustment				
389376					CONF							0	0	0	0	false		0	0												0	0	0	0																							
389826					CONF							0	0	0	0	false		0	0												0	0	0	0																							
390372					CONF							0	0	0	0	false		0	0												0	0	0	0																							
390840					CONF							0	0	0	0	false		0	0												0	0	0	0																							
391418					CONF							0	0	0	0	false		0	0												0	0	0	0																							
391557					CONF							0	0	0	0	false		0	0												0	0	0	0																							
391575					CONF	8234	29541	33397	5332	6409		0	8707	0	0	false		0	0					1878							0	0	0	0								Net Rent Income	Income from FMV Change of Variable Portion of Derivative	Pass through investment on LP's	Expenses related with investment in Real Estate	Loss from FMV adjustment on Interest Rate Swaps			Non-Cash-Equivalent Assets contributed								
391959	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0					0	0	0																
391977					CONF							0	0	0	0	false		0	0												0	0	0	0																							
392152					CONF							0	0	0	0	false		0	0												0	0	0	0																							
392255					CONF							0	0	0	0	false		0	0												0	0	0	0																							
392778					CONF							0	0	0	0	false		0	0												0	0	0	0																							
393252					CONF							0	0	0	0	false		0	0												0	0	0	0																							
393355	97	0	18	22	CONF	0	0	0	72	0	0	1000	0	0	0	false	9	0	0	7	0	10	16	417	24	389	34	0	222	11	0	0	0	0					0	0	0				IT MAINTENANCE & SUPPORT			Capital Injection from holding company									
393953					CONF							0	0	0	0	false		0	0												0	0	0	0																							
394156					CONF							0	0	0	0	false		0	0												0	0	0	0																							
394259	92		90	86	CONF	7	210		6			0	0	0	0	false	57	0	0	14	177	26	44	536	81	191				33	0	0	0	0						16	54	Gain on Swaps	Life Insurance Proceeds		Deferred Directors Fee												
395238					CONF	8610			15684			0	0	0	0	false		0	0		22514			63459		45946		17010			0	0	0	0		0						Commitment and LOC fee income			Profit and Loss												
396057					CONF							0	0	0	0	false		0	0												0	0	0	0																							
396244	355				CONF	247						0	0	0	0	false		0	0		1201			701	159	284				174	0	0	0	0								Secondary Market Income															
396253					CONF							0	0	0	0	false		0	0												0	0	0	0																DISCOUNT ON ACQUIRED LOANS	SPECIFIC RESERVE ON ACQUIRED LOANS						
396954					CONF							0	0	0	0	false		0	0												0	0	0	0																							
397456	42	0	125	10	CONF	0	0	0	170	0	0	1600	0	0	0	false	24	0	0	5	0	9	80	172	26	215	77	3	0	23	0	0	0	0					0	0	0				Tech Support Expense			Board Approved Capital Injection to Bank									
397531					CONF							0	0	0	0	false		0	0												0	0	0	0																							
397540	393	0	132	120	CONF	208	0	0	709	1138	217	0	0	0	0	false	254	0	0	83	643	121	715	620	569	3417	629	0	1565	460	0	0	0	0					0	3	0	MISC INCOME			CONTRACT LABOR/COURIER	SUIBSCRIPTIONS	CONTRIBUTIONS										
397559					CONF							2850	0	0	0	false		0	0												0	0	0	0														Capital Contribution							Sold Financial Consulting Operations		
397755					CONF							0	40000	0	0	false		0	0												0	0	0	0															Capital Injection								
397858					CONF							0	0	0	0	false		0	0												0	0	0	0																							
398051	27	0	59	2	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	1	78	10	14	187	40	49	6	75	12	22	0	0	0	0					2	6	13																
398248	90		111		CONF	190						0	0	0	0	false	56	0	0	20		13	54		93		49		206	249	0	0	0	0					10			DEBIT CARD FEES															
398668	0	0	0	5099	CONF	139182	40865	0	28219	23645	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Interest from Customer Trust Balances	Interaffiliated Income		Interaffiliated Expense	Purchased Expense											
398837					CONF							0	0	0	0	false		0	0												0	0	0	0																							
399357					CONF							0	0	0	0	false		0	0												0	0	0	0																							
399517					CONF	2493			2197	3486		0	0	0	0	false		0	0		2778			11762		5776					0	0	0	0							2677	Small Business Investment Corporation Income			PA shares and Ohio franchise tax	Vis Ck Card Expense											
399731			63		CONF	4			83			0	0	0	0	false		0	0	3		9		118		1					0	0	0	0								Dividend Stock FNBB			conversion expenses												
399973					CONF							0	0	0	0	false		0	0												0	0	0	0																							
400057					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
400141					CONF							200	0	0	0	false		0	0												0	0	0	0														Paid in Capital									
400365					CONF							0	0	0	0	false		0	0												0	0	0	0																							
400767					CONF							0	0	0	0	false		0	0												0	0	0	0																							
401072					CONF							0	0	-2	0	false		0	0												0	0	0	0																Recovery from Deposit Accounts							
401559					CONF							-54	0	0	0	false		0	0												0	0	0	0														Transactions related to Compensation to be paid by Parent Holding Company	Capital Injection from Parent Holding Company								
401755					CONF							0	0	0	0	false		0	0												0	0	0	0																							
401906					CONF							0	0	0	0	false		0	0												0	0	0	0																							
401951					CONF							579	0	0	0	false		0	0												0	0	0	0														Capital Injection									
402846					CONF							0	0	0	0	false		0	0												0	0	0	0																							
402873					CONF							0	0	0	0	false		0	0												0	0	0	0																							
403067					CONF							0	0	0	0	false		67	0												0	0	0	0																			Tax expense adjustment 2021				
403151	1186				CONF	3025						0	0	0	0	false		0	0					3840		1221				765	0	0	0	0								Data Processing Fees			Donations												
403179					CONF							0	0	0	0	false		425	0												0	0	0	0																			Change in accounting method for Servicings Rights on Sold Loans from Amortization to Fair Value				
403254					CONF							440	0	0	0	false		0	0												0	0	0	0														Capital Contribution from shareholder									
403656					CONF							0	0	0	0	false		0	0												0	0	0	0																							
403870					CONF							0	0	0	0	false		0	0												0	0	0	0	-388	0	47																				
403946					CONF							0	0	0	0	false		0	0												0	0	0	0																							
404653					CONF							0	0	0	0	false		0	0												0	0	0	0																							
404943					CONF							0	0	0	0	false		0	0												0	0	0	0																							
406022					CONF							0	0	0	0	false		0	0												0	0	0	0																							
406059					CONF							0	0	0	0	false		0	0												0	0	0	0																							
406666					CONF							1430	0	0	0	true		0	0												0	0	0	0														CAPITAL INJECTION BY HOLDING COMPANY				During the first quarter 2022, the bank had several large loans to pay off that had a combined non accrual interest paid balances of $454,444 and non accretable discount of $124,910.					
406974					CONF							1552	0	0	0	false		0	0												0	0	0	0														Capital Infusion									
407168					CONF							895	0	0	0	false		0	0												0	0	0	0														CAPITAL INJECTION									
407506					CONF							13109	0	0	0	false		0	0												0	0	0	0				0										Additional Paid in Capital from the Parent Holding Company									
407645					CONF							0	0	0	0	false		0	0												0	0	0	0																							
407850					CONF							0	0	0	0	false		0	0												0	0	0	0																							
408307	337	0	287	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	271	0	255	837	0	1000	0	429	517	0	0	0	0	0					0	0	0																
408642					CONF							3000	0	0	0	false		0	0												0	0	0	0														HC Capital Contribution									
408875					CONF							0	0	0	0	false		0	0												0	0	0	0																							
409265					CONF							0	0	0	0	false		0	0												0	0	0	0																							
410159					CONF							0	0	0	0	false		0	0												0	0	0	0																							
410560					CONF							0	0	0	0	false		0	0												0	0	0	0																							
410748					CONF	107			191	130		0	0	0	0	false		0	0					334							0	0	0	0								Fees on Visa check card			Accounting and Legal Expenses	Insurance and Bonds	Charitable Fund Contribution										
410917					CONF							0	0	0	0	false		0	0												0	0	0	0																							
410944					CONF							0	0	0	0	false		0	0												0	0	0	0																							
411062					CONF							900	0	0	0	false		0	0												0	0	0	0														Capital Injection from Holding Company									
411174					CONF							0	0	0	0	false		0	0												0	0	0	0																							
411231					CONF							0	0	0	0	false		0	0												0	0	0	0																							
411240					CONF							0	0	0	0	false		0	0												0	0	0	0																							
411512			480		CONF	186			678	767	499	0	0	0	0	false		0	0					1015		265					0	0	0	0								Credit Card Commissions			PA Shares Tax Exp.	License Fees/ Software Maint	Loan & Collection Expenses										
411549					CONF							-20	0	0	0	false		0	0												0	0	0	0														Fund Holding Company									
411576	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0					0	0	0																
411624					CONF				133			0	0	0	0	false		0	0					506			121				0	0	0	0								0	0	0	Ohio Financial Institution Tax												
411651					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412153					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412452					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412555					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412667					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412751					CONF	17284			14326	12158	27912	15000	0	0	0	false		0	0							133194			19932		0	0	0	0								Mastercard Volume Revenue			Professional Services	Debit Card Losses	Servicing and Management Fee	Capital Injection from Parent									
412845					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412872					CONF							0	0	0	0	false		0	0												0	0	0	0																							
413141					CONF	233			4090	2347		3059	0	219	0	false		0	0												0	0	0	0				-14				Electronic Payment Fees			State taxes	Professional Services-Technical Support		Capital Contribution		Adjustment for Loans Contribution of Capital							
413208	0	0	0	0	CONF	172645	106125	71265	1237308	0	0	-1000000	-2712	1224	0	true	0	0	0	0	0	0	0	0	0	47313	0	0	0	0	0	0	0	0		0			94399	0	0	Income from Affiliates	Commitment facility line fees	Fee income syndication fees	Operating expenses paid to Affiliates			Return of Capital	Employee Benefit plan	Foreign Currency Translation		Fee income on letters of credit $58,136					
413347					CONF							0	0	0	0	false		0	0												0	0	0	0																			Bank has not approve the ASY 2016-13 accounting				
413543					CONF							0	0	0	0	false		0	0												0	0	0	0																							
413646					CONF							0	0	0	0	true		0	0												0	0	0	0																		Tax/Bookkeeping $995   Debit Card Interchange $446  Misc $123  Boli $213					
413673					CONF							0	0	0	0	false		0	0												0	0	0	0																							
413758					CONF							0	0	0	0	false		0	0												0	0	0	0																							
414102					CONF							0	0	0	0	false		-87	0												0	0	0	0																			Year End Tax Adjustment				
414652					CONF							0	0	0	0	false		0	0												0	0	0	0																							
414764					CONF							4000	0	0	0	false		0	0												0	0	0	0														Parent holding company HTBI - capital injection									
414858					CONF							0	0	0	0	false		0	0												0	0	0	0																							
416245					CONF	15045			10977			0	0	0	0	false		0	0		2716		3518	15399		8050			9534		0	0	0	0		0						Payment Technology Solutions			FBC Contract Services												
416272					CONF							0	0	0	0	false		0	0												0	0	0	0																							
416339					CONF							0	0	0	0	false		0	0												0	0	0	0														capital injection from parent holding company									
416357					CONF							0	0	0	0	false		0	0												0	0	0	0																							
416656					CONF							0	0	0	0	false		0	0												0	0	0	0																							
416674					CONF							0	0	0	0	false		0	0												0	0	0	0																							
417626					CONF							0	0	0	0	false		0	0												0	0	0	0																							
417710					CONF							0	0	0	0	false		0	0												0	0	0	0																							
418100					CONF							0	0	0	0	false		0	0												0	0	0	0																							
418249					CONF							0	0	0	0	false		0	0												0	0	0	0																							
418436					CONF							0	0	0	0	false		0	0												0	0	0	0																							
418856					CONF							0	0	0	0	false		0	0												0	0	0	0																							
419406	3506			3166	CONF	8778						0	0	0	0	false		0	0		3421			12696		17317			3248		0	0	0	0								payroll processing income								These were correcting entries that related to the prior quarter							
419460					CONF							32	0	0	0	false		0	0												0	0	0	0														Vested restricted stock awards									
419675					CONF							0	0	0	0	false		0	0												0	0	0	0																							
419947					CONF							0	0	0	0	false		0	0												0	0	0	0																							
420578					CONF							0	0	0	0	false		0	0												0	0	0	0																			Restatement adjustements for EOY 2020 financial				
420644					CONF							0	0	0	0	false		0	0												0	0	0	0																							
420653	151	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	241	0	131	0	0	0	114	0	0	0	0					0	0	0																
420877					CONF							0	0	0	0	false		0	0												0	0	0	0																							
421445					CONF							0	0	0	0	false		0	0												0	0	0	0																							
421539					CONF							3500	0	0	0	false		0	0												0	0	0	0														Capital Injection									
422059	0	0	0	0	CONF	0	0	0	0	0	0	12	0	0	0	false	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0					0	0	0							Capital Injection KansasLand Bancshares-Holding Co									
422116					CONF							0	0	0	0	false		0	0												0	0	0	0																							
422433	1665	0	337	955	CONF	845	1745	0	847	2865	1311	30000	0	0	0	false	316	0	0	14	108	65	590	1098	486	92	297	521	1233	335	0	0	0	0					82	183	182	MERCHANT FEES	ATM AND DEBIT SWITCH FEES		MEALS AND TRAVEL	SOFTWARE DEPRECIATION	TAX ON CAPITAL	CAPITAL CONTRIBUTION									
422657					CONF							0	0	26	0	false		0	0												0	0	0	0																OFF BALANCE CREDIT EXPOSURE							
423159					CONF							0	0	0	0	false		0	0												0	0	0	0																0							
423449					CONF							7332	0	0	0	false		0	0												0	0	0	0														Capital Injection									
423636					CONF							0	0	0	0	false		0	0												0	0	0	0																							
423739					CONF							0	0	0	0	false		0	0												0	0	0	0																							
424156					CONF							0	0	0	0	false		0	0												0	0	0	0																							
424240					CONF							0	0	0	0	false		0	0												0	0	0	0																							
424352					CONF							4577	0	0	0	true		0	0												0	0	0	0														CAPITAL INJECTIONS FROM HOLDING COMPANY				THE AMOUNT IN 5.a. ABOVE INCREASED FROM THE PREVIOUS QUARTER BECAUSE IN JULY 2022 THERE WAS A SECOND CAPITAL INJECTION BY THE BANK'S HOLDING COMPANY IN THE  AMOUNT OF 2077 (IN THOUSANDS).					
424437	0	0	0	0	CONF	34	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	45	0	9	2	0	8	2	0	0	0	0					0	0	0	NSF															
424633					CONF							0	0	0	0	false		0	0												0	0	0	0																							
425050					CONF							0	0	0	0	false		0	0												0	0	0	0																							
