"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
799854																																																																																																								0	0	0							738	166	0				19	0	553	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		48	0	130	0	0	0								0	0	0	0	0	0	0	0	0	0	117	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
799939																																																																																																								0	0	0							0	79	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	57	72	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
799948																																																																																																								0	0	0							365	324	0	0	10	0	71	0	116	17	0	0	0	0	0	0	0	0				0	0	0	10	0	0	0	0	0	61	0	0	0	0	0		193	0	139	0	16	0								0	0	0	0	0	0	0	0	0	0	46	10				0	0	0	0	0	0	0	0	0	0	0	0																																																				
800134																																																																																																								0	0	0							470	369	0	0	0	0	64	0	261	0	0	0	0	0	0	0	0	0				0	0	209	0	0	0	0	0	0	0	0	0	0	0	0		0	0	287	0	3	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
800442																																																																																																								0	0	0							257	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	159	0	30	0	0	0	0	0	0	0	0	0		202	0	302	0	0	0								0	0	0	0	0	0	151	0	0	0	11	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
800479																																																																																																								0	0	0							0	1176	32				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1176	32	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
800657																																																																																																								0	0	0	0	0	0	0	0	0	47411	15253	2955	382	1520	1064	3439	407	18707	534	987	1427	92	0	2647	0	0	0	0	0	0	286	0	1810	1520	1064	1049	0	0	0	0	0	0	0	0	0	0	13668	623	2816	0	102	0	0	0			0	0	0	623	0	0	0	0	69	503	5107	497	0	3324	3821	144	0	6201	145	0	10514	0	102	13397	0	77	12718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	0	0	1637	0	0	452	
800853																																																																																																								0	0	0							0	4030	153	0	0	0	34	0	0	0	0	0	0	0	0	4026	150	0				0	0	0	0	0	0	0	0	0	5	3	0	0	0	0		0	0	195	150	0	0								407	2938	0	0	0	0	0	451	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
801047																																																																																																								0	0	0							170	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				16	0	0	0	0	0	0	0	0	0	0	0	0	0	0		170	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	79	0	0	0	0	0	0	0	0	0																																																				
801056																																																																																																								0	0	0							306	282	7	0	0	0	172	0	0	0	0	305	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	98	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
801654																																																																																																								0	0	0							56	95	20	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	11	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
802866	0	0	0	44000	5000	50000	0	0	9000	76000	68000	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	52000	0	5000	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	41000	0	0	2000	0	0	0	0	0	0	0	0	0	1000	0	1000	0	0	0	0	0	0	0	0	0							0	0	0																			3000	0	0	7000	0	0							0	0	1000														10000	0	12000	1000	0	0								0	0	0	0	0	0	1000	0	0	0	0	5000	0	0	4000													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000				
803256																																																																																																								0	0	0							336	11	218	49	0	0	0	0	231	0	0	0	0	0	0	0	0	0				0	0	0	3	0	51	0	0	0	0	0	0	0	0	0		0	0	0	218	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
803265																																																																																																								0	0	0							336	299	0	226	0	0	132	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	226	0	0	0	0	0	0	0	0	0		15	0	121	0	0	0								0	0	0	0	0	0	0	0	0	0	0	70				0	0	0	0	0	0	0	0	0	0	0	0																																																				
803649																																																																																																								0	0	0							368	316	12	186	0	0	15	0	30	43	0	0	0	0	0	0	0	0				6	12	24	0	0	186	0	0	0	0	0	0	0	0	0		0	0	149	0	0	0								0	0	0	0	0	0	0	0	0	0	0	125				0	0	30	0	0	0	0	0	0	0	0	0																																																				
803658																																																																																																								0	0	0							36	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
803957																																																																																																								0	0	0							132	182	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0				0	0	0	100	0	0	0	0	0	0	4	0	0	0	0		27	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	53	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
804150																																																																																																								0	0	0							0	85	62	0	25	0	5	22	0	0	0	0	0	0	0	0	0	0				0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	26	0	0	0	0						0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
804338																																																																																																								0	0	0							9097	0	0	0	0	0	0	0	8626	0	0	0	0	0	0	0	0	0				0	0	471	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	8626	0	0	0	0	0	0	0	0	0																																																				
804374																																																																																																								0	0	0							2096	720	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		2096	0	511	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				208	0	1751	0	0	117	0	0	94	0	0	0																																																				
804422																																																																																																								0	0	0							0	631	40				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	579	0	0	0								0	21	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
804860																																																																																																								0	0	0							341	1201	43				121	0	0	0	0	0	0	0	0	0	0	0				0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	205	0	797	42	0	0	0	0	341					0	25	0	0	0	129	0	0	0	0	0	0	0	0	205	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0				
804963	0	0	0	116158	27791	66936	1596	0	0	351443	407468	65610	57285	3882	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75921	22826	9	0	0	1666	4915	0	4080	1310	326	0			328	0	47	14320	34	5172	14909	0	82272	6462	0	29022	5261	0	22802	0	0	0	0	0	0	0	0	0	725	0	6299	0	0	0	5076	0	29697	0	0	14619	20835	0	17415	51435	0	37122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0	0	10903	496	1393	8746							22218	0	17127														37195	104	50900	0	0	0								0	26359	0	2000	17053	0	14895	3210	140	11401	55587	16662	9108	0	12800													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	17053	0	0	0	0	0	0	0	0	6581	0	0	9842				
805045																																																																																																								0	0	0							0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	25	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
805250																																																																																																								0	0	0							78	102	0	75	92	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	96	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
805335																																																																																																								0	0	0							731	344	0				125	0	17	0	0	0	0	0	0	0	0	0				0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	25	0	0	0	0	0						0	0	0	0	0	0	21	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
805755																																																																																																								0	0	0	0	0	0	0	0	0	399	1289	190	0	0	0	73	0	90	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	201	1	611	178	27	0	0	0			0	0	0	0	85	0	0	0	0	0	63	0	0	0	0	0	42	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805876																																																																																																								0	0	0							332	1142	476				0	0	0	0	0	0	0	0	0	0	0	0				90	0	0	0	0	0	0	0	0	0	0	0	0	0	0		332	0	788	428	27	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
806846																																																																																																								0	0	0							2627	1038	6	0	0	0	21	0	63	0	0	0	0	0	0	0	0	0				104	0	0	2	0	7	0	0	0	23	6	0	0	0	0		424	0	824	0	0	0								0	0	0	0	0	0	64	0	0	0	2096	37				0	0	0	85	0	2197	21	0	1629	0	0	0																																																				
806958																																																																																																								0	0	0	0	0	0	0	0	0	1994	194	813	0	0	0	0	0	475	0	0	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	19	163	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
807348																																																																																																								0	0	0							4667	213	0				0	0	2647	0	0	726	0	0	211	0	0	0				0	0	96	0	0	0	0	0	0	34	0	0	0	0	0		752	0	0	0	0	0								0	0	0	0	0	0	163	0	0	0	0	235				0	0	0	0	0	0	0	0	0	0	0	0																																																				
807432																																																																																																								0	0	0							8	139	24				0	0	0	39	0	0	0	0	0	0	0	0				70	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	30	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
807656																																																																																																								0	0	0							307	3	21				0	21	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	307	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
807955																																																																																																								0	0	0							1524	1457	57	0	0	0	1358	57	31	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		194	0	0	0	0	0								0	99	0	0	0	0	0	0	0	0	1206	93				0	0	76	0	0	0	0	0	0	0	0	0																																																				
808260																																																																																																								0	0	0	0	0	0	0	0	0	411	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0			0	0	0	0	0	0	0	0	0	171	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
808345																																																																																																								0	0	0							1697	55	109				0	22	1658	0	0	0	0	0	0	0	0	0				0	29	0	0	0	0	0	0	0	0	0	0	0	0	0		39	0	55	55	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	1647	0	0	0	0	0	0	0	0	0																																																				
808354																																																																																																								0	0	0							10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
808653																																																																																																								0	0	0							31	1	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	31	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
809070																																																																																																								0	0	0							34	8	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	8	0	0	0								0	0	0	0	0	34	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
809276																																																																																																								0	0	0							5108	626	0	0	0	0	148	0	1563	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1098	0	174	0	0	0								0	0	0	0	0	35	137	0	0	0	410	1856				0	0	1653	0	0	2083	0	0	1598	0	0	0																																																				
809379																																																																																																								0	0	0							23	196	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	24	0	0	0	0	0	0	0	0	0	0	0		23	0	160	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
809650																																																																																																								0	0	0							185	609	0	17	7	0	30	0	71	0	0	0	0	0	0	0	0	0				0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	91	0	382	0	0	0	0	0						0	90	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
809771																																																																																																								0	0	0							793	1027	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		793	0	976	0	51	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	490	0	0	0	0	0	0	0	0	0																																																				
809856																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
810544																																																																																																								0	0	0							91	1457	50	30	670	50	35	0	33	0	0	0	0	0	0	0	0	0				0	0	0	674	50	30	0	0	0	0	0	0	0	0	0		0	0	512	0	18	0								0	0	0	0	0	0	20	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
811046																																																																																																								0	0	0	0	0	0	0	0	0	477	23549	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	2	0	0	0	0	0	13	0	0	0	0	0	0	447	0	1035	0	56	0	0	0			0	0	0	0	0	0	0	0	0	0	22431	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
811457																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
811541																																																																																																								0	0	0							77	400	220				37	0	0	89	163	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		77	0	240	32	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	72	0	0	0	0	0	0	0	0	0																																																				
811550																																																																																																								0	0	0							320	945	119	81	83	0	205	0	0	6	0	0	0	0	0	0	0	0				0	0	0	83	0	81	0	0	0	0	0	0	0	0	0		176	0	440	93	24	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
811747																																																																																																								0	0	0							214	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
812164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												0	0	0	0	0	0							0	0	0														0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
812379																																																																																																								0	0	0							264	2386	0				25	0	0	0	0	0	0	0	0	0	0	0				247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	1943	0	0	0	0	0						70	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
812436																																																																																																								0	0	0							186	1899	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0				0	0	0	24	0	0	0	0	0	0	0	0	0	0	0		186	0	0	0	88	0								0	0	0	0	0	0	1493	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
812557																																																																																																								0	0	0	0	0	0	0	0	0	0	1434	0	0	0	0	467	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	238	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
812614																																																																																																								0	0	0							292	1579	211				8	0	18	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	703	48	0	0	0	0						0	26	0	0	0	0	526	141	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
813059																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
813572																																																																																																								0	0	0							1565	185	498				102	498	544	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	2	0	0	0						0	0	0	0	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	498	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
813853																																																																																																								0	0	0							217	128	0	0	0	0	15	0	194	0	0	0	0	0	0	0	0	0				29	0	0	84	0	0	0	0	0	0	0	0	0	0	0		0	23	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
814074																																																																																																								0	0	0							816	396	471				0	0	0	0	0	0	0	0	0	0	0	0				74	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	715	49	299	471	23	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	369	90	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
814355																																																																																																								0	0	0							0	96	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	71	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
814430																																																																																																								776	0	0	0	0	0	0	0	0	36667	27591	13728	0	0	0	5515	13728	4969	0	0	0	404	0	0	0	0	0	0	0	0	492	0	865	835	0	101	0	0	0	0	0	0	0	0	0	0	15746	6	9371	0	0	0	0	0			0	0	0	0	832	0	0	0	1380	3949	3137	0	0	0	13600	0	0	66	87	0	4247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4181	
814458																																																																																																								0	0	0							132	152	594	0	0	0	0	420	132	147	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	3	5	0	0								0	0	169	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
814476																																																																																																								0	0	0							343	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
814551																																																																																																								0	0	0							0	717	2				6	0	0	0	0	0	0	0	0	0	0	0				0	0	0	79	0	0	0	0	0	0	0	0	0	0	0		0	0	197	0	0	0								0	0	0	0	0	0	378	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
814711																																																																																																								0	0	0							1935	304	222				23	0	0	0	0	0	0	0	0	0	0	0				45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	220	124	0	0	0	0						0	5	0	90	608	96	0	0	0	0	150	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
815053																																																																																																								0	0	0							632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		104	0	0	0	0	0								0	0	0	0	528	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
