"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
413758																																																																																																																																																																																																																																																	
414102																																																																																																																																																																																																																											294400	0																					
414652																																																																																																																																																																																																																																																	
414764																																																																																																																																																																																																																																																	
414858																																																																																																																																																																																																																											144775	0																					
416245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6564	0	0	33999	23582	0	0	33999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2055984	1500	0	0	0	0	0	-31143	0	-328792	0	0	0	0	0	4546	0	148	4398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1850964	0	7971	1613986	229007	59272	0	59272	13160	0	0	0	0	0	13160	5746718	1500	38706	194963	23553	5487996	0	0	0	354756	0	0	0	0	0	0	0	490076	490076	0	98016	0	0	0	0	0	0	3873	3873	0	775	0	45	45	0	45	0	399548	72691	6564	0	0	0	0	0	0	0	0	234597	234597	234597	0	0	0	0	0	0	0	415438	83088	0	0	0	82669	419	15438	529990	0	54615	46076	0	0	0	8539	0	7020	0	0	0	7020	0	0	0	0	0	0	88548	6564	0	0	0	0	0	0	0	0	0	132822	16410	0	0	0	0	0	0	8917928	0	8325	310042	1010133	0	0	0	0	0	0	0	14997	3924	0	0	0	0	0	0	0	0	
416272																																																																																																																																																																																																																																																	
416339																																																																																																																																																																																																																																																	
416357																																																																																																																																																																																																																																																	
416656																																																																																																																																																																																																																																																	
416674																																																																																																																																																																																																																											423452	0																					
417626																																																																																																																																																																																																																																																	
417710																																																																																																																																																																																																																																																	
418100																																																																																																																																																																																																																											263221	0																					
418249																																																																																																																																																																																																																																																	
418436																																																																																																																																																																																																																																																	
418856																																																																																																																																																																																																																											17589	0																					
419406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5805	0	0	29975	29975	0	0	29975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2048496				0	0	0	0	0	-335635	0	0	0	0	0	11338	0	0	11338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2407401	0	5368	2197151	204882	2900	0	2900	1250	0	0	0	0	0	1250	2077992	0	11521	20859	0	2045613	0	0	0	98051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-276958	4150	5805	0	0	0	0	0	0	0	0	628100	628100	628100	0	0	0	0	0	0	0	480433	96087	0	0	0	96087	0	0	633878	0	29538	0	0	29538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4150	5805	0	0	0	0	0	0	0	0	0	6225	14513	0	0	0	0	0	0	4673394	0	19537	34699	184500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
419460																																																																																																																																																																																																																											260800	0																					
419675																																																																																																																																																																																																																											1092183	0																					
419947																																																																																																																																																																																																																																																	
420578																																																																																																																																																																																																																											134970	0																					
420644																																																																																																																																																																																																																																																	
420653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32929				0	0	0	0	0	-1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39389	0	0	39240	149	0	0	0	0	0	0	0	0	0	0	118098	0	704	3567	0	113827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6592	6592	0	0	36465	-3309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26853	5371	0	0	0	5371	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420877																																																																																																																																																																																																																											87052	0																					
421445																																																																																																																																																																																																																																																	
421539																																																																																																																																																																																																																											152440	0																					
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21948				0	0	0	0	0	-2943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7019	0	0	6412	607	0	0	0	1218	0	0	236	0	0	982	14772	0	576	1836	0	12360	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2947	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3333	667	0	0	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	0	0	0	0	0	0	0	0	0	0	1473	0	0	0	0	0	0	0	22538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422116																																																																																																																																																																																																																											55218	0																					
422433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738	0	0	2137	2137	0	0	2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131754				0	0	0	-12833	0	-3954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365250	0	0	322254	41905	0	0	0	9875	0	0	2084	0	0	7791	2042202	0	22444	15673	0	2004085	0	0	0	17429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22826	7791	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8269	1654	167	0	0	1487	0	0	39370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7791	738	0	0	0	0	0	0	0	0	0	11687	1845	0	0	0	0	0	0	2657746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422657																																																																																																																																																																																																																																																	
423159																																																																																																																																																																																																																																																	
423449																																																																																																																																																																																																																											740916	0																					
423636																																																																																																																																																																																																																																																	
423739																																																																																																																																																																																																																											1243247	0																					
424156																																																																																																																																																																																																																																																	
424240																																																																																																																																																																																																																											147918	0																					
424352																																																																																																																																																																																																																											137601	0																					
424437																																																																																																																																																																																																																																																	
424633																																																																																																																																																																																																																																																	
425050																																																																																																																																																																																																																																																	
425108																																																																																																																																																																																																																											334023	0																					
425818																																																																																																																																																																																																																																																	
425845																																																																																																																																																																																																																																																	
425911																																																																																																																																																																																																																											1298329	0																					
426057																																																																																																																																																																																																																											46818	0																					
426141																																																																																																																																																																																																																											14169	0																					
426534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45507	0	0	2039	2039	0	0	2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856328				0	0	0	-14359	0	-98404	0	0	0	0	0	2297	0	0	2297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386827	0	28	343150	43649	15806	0	15806	1647	0	0	137	0	0	1510	2175648	0	5823	3300	21558	2144967	0	0	0	37963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	339	16	0	500	-99860	17397	45507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300857	60171	34	0	4111	55640	386	2517	115537	0	10309	0	0	8873	1436	0	0	0	0	0	0	0	0	0	0	0	0	0	20300	45507	0	0	0	0	0	16	0	0	0	30450	113768	0	0	0	0	0	200	3102705	0	7802	37217	179097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
426758																																																																																																																																																																																																																											77160	0																					
426945																																																																																																																																																																																																																											143232	0																					
427241																																																																																																																																																																																																																											284071	0																					
427353																																																															0	0	0																																																																																																																																																										745173	0																					
427858																																																																																																																																																																																																																											69685	0																					
427960																																																																																																																																																																																																																											88731	0																					
428060																																																																																																																																																																																																																											902068	0																					
428462																																																																																																																																																																																																																											217588	0																					
428547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107647	227	0	0	0	0	0	6	0	-21063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145187	0	0	137764	7423	2313	0	2313	3764	0	0	0	0	0	3764	1454695	0	855	25051	0	1428789	0	7853	0	49638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25014	6077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86006	17201	0	0	0	17201	0	0	25873	0	10140	0	0	9265	875	0	0	0	0	0	0	0	0	0	0	0	0	0	6077	0	0	0	0	0	0	0	0	0	0	9116	0	0	0	0	0	0	0	1813101	0	1704	213164	79902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
428855																																																																																																																																																																																																																																																	
429021																																																																																																																																																																																																																											461076	0																					
429487																																																																																																																																																																																																																																																	
430036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106551				0	0	0	0	0	-8511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72871	0	0	63214	9657	4512	0	4512	328	0	0	0	0	0	328	193974	0	1671	0	0	192303	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12598	4840	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27219	5444	0	0	0	5444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4840	0	0	20	0	0	0	0	0	0	0	7260	0	0	80	0	0	0	0	322136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
430054																																																																																																																																																																																																																											184122	0																					
430344																																																																																																																																																																																																																											161066	0																					
431172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3191	0	0	19747	19747	0	0	19747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2662114	10060	0	0	0	0	0	-69250	0	-266298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2163	0	0	2101	0	62	0	2493875	636	755	2427094	64457	0	0	0	60464	4381	0	581	0	0	55502	12356302	5043	35204	93287	154975	12067793	0	12772	0	1045787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537522	55502	3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47624	9525	0	0	0	9525	0	0	145384	0	9844	0	0	8293	0	1551	0	74611	0	74611	0	0	0	0	0	74611	0	0	55502	3191	0	0	0	0	0	0	1492	0	0	83253	7978	0	0	0	0	0	0	17218175	0	0	29383	157293	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
431323																																																																																																																																																																																																																											118406	0																					
431350																																																																																																																																																																																																																											57198	0																					
432058																																																																																																																																																																																																																																																	
432432																																																																																																																																																																																																																																																	
433505																																																																																																																																																																																																																																																	
433550																																																																																																																																																																																																																																																	
433608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980	0	0	19153	5413	0	0	19153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1734795	0	0	0	0	0	0	0	0	-268317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2071349	0	0	1921710	149639	26850	0	26850	18328	0	0	0	0	18141	187	3091910	0	856	27947	0	3063107	0	0	0	64919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-248170	27037	980	0	0	0	0	0	0	0	0	56447	56447	55340	0	0	0	0	1107	0	0	430304	86061	0	0	0	86061	0	0	39961	0	750	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	27037	980	0	0	0	0	0	0	0	0	0	40556	2450	0	0	0	0	0	0	5391571	0	1366	0	0	0	0	0	0	0	0	0	0	7499	0	0	0	0	0	0	0	0	
433859																																																																																																																																																																																																																																																	
433943																																																																																																																																																																																																																											317120	0																					
434203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	181	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154723				0	0	0	0	0	-14280	0	0	0	0	0	535	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111377	0	0	99122	12255	0	0	0	766	0	0	0	0	766	0	284659	0	0	0	0	284659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25884	5177	0	0	0	5177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
434539																																																																																																																																																																																																																											200329	0																					
435059																																																																																																																																																																																																																																																	
435077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10454	10454	0	0	10454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887858	0	0	0	0	0	0	0	0	-282850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21071	0	0	0	0	21071	0	0	0	0	0	0	0	0	0	29183	0	0	0	0	19097	10086	3507122	-3659	13497	194950	0	3302334	0	0	0	355211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22755	10086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154966	30993	0	29750	0	1243	0	0	1081256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10086	0	0	0	0	0	0	0	0	0	0	15129	0	0	0	0	0	0	0	4272082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
435255																																																																																																																																																																																																																																																	
435666																																																																																																																																																																																																																																																	
435750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707521				0	0	0	0	0	-105269	0	0	0	0	0	5779	0	0	5779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127076	0	0	114115	12961	0	0	0	4174	0	0	0	0	0	4174	669847	0	178	0	0	669669	0	0	0	13127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-101520	4174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101296	20259	0	0	0	20259	0	0	13090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4174	0	0	0	0	0	0	0	0	0	0	6261	0	0	0	0	0	0	0	1090282	0	8533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171427	0	0	16055	13650	0	0	16055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482234	4521	0	0	0	0	0	0	0	-258415	0	2962	0	0	0	97011	0	0	70526	0	0	0	0	0	0	0	0	0	0	0	33722	0	0	0	0	33722	0	2004146	0	0	1504445	495579	109505	0	109505	23280	0	0	0	0	0	23280	6968085	0	851	41194	0	6926040	0	0	0	263710	20379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19727	0	19727	0	0	-54408	132785	171427	2962	20379	0	0	0	0	0	0	103781	103781	0	0	0	103781	0	0	0	0	857515	171503	0	0	0	171503	0	0	640833	0	48997	0	0	36490	0	12507	0	13484	0	0	0	13484	0	0	0	0	0	0	132785	171427	2962	20379	0	0	0	19727	0	0	0	199178	428568	8886	81516	0	0	0	246588	11509546	0	374651	285432	550752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436542																																																																																																																																																																																																																																																	
436739																																																																																																																																																																																																																											169543	0																					
436953																																																																																																																																																																																																																											778517	0																					
437044																																																																																																																																																																																																																																																	
437914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303589	0	0	31280	23649	0	0	31280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4153615	0	0	0	0	0	0	-113692	0	-786492	0	0	0	0	0	40192	0	710	33197	6285	0	0	0	0	0	0	0	0	0	0	21478	0	0	21479	0	0	0	2466049	0	1713	1286471	1177865	712679	0	712679	32601	0	0	0	0	0	32601	8494061	0	46900	123732	0	8323429	0	0	0	1056514	11274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10135	749299	303589	0	11274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74526	14905	0	946	894	12827	238	206978	1010422	0	326465	184117	0	0	0	142348	0	0	0	0	0	0	0	0	0	0	0	0	956515	303589	0	11274	0	0	0	0	0	0	0	1434773	758973	0	45096	0	0	0	0	15478185	0	166327	780289	3451462	1018	0	0	0	0	0	4892	14450	108704	0	113177	0	0	0	0	0	0	
439132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2638	2638	0	0	2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92326				0	0	0	0	0	-14995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77956	0	0	76214	1742	0	0	0	169	0	0	0	0	0	169	109752	0	9	0	0	109743	0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17730	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13898	2780	0	0	0	2780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	204899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10499	0	0	11012	11012	0	0	11012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724047				0	0	0	-4781	0	-66330	307	0	0	0	0	4680	0	0	4680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380060	0	326	338739	40995	9100	0	9100	9280	0	0	0	0	0	9280	1418878	0	3844	7911	34442	1372681	0	0	0	44864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45233	18742	10499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241776	48355	0	0	312	48043	0	0	28931	0	276	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	18742	10499	0	0	0	0	0	0	0	0	0	28113	26248	0	0	0	0	0	0	2216739	0	11891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439356																																																																																																																																																																																																																											779537	0																					
439404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283268				0	0	0	0	0	-60331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712528	0	0	697806	14722	64329	0	64329	976	0	0	0	976	0	0	1080142	0	14	37070	11849	1031209	0	0	0	3314	4486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73404	64329	2594	0	4486	0	0	0	0	0	0	68258	68258	68258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105930	0	1309	0	0	0	0	1309	0	0	0	0	0	0	0	0	0	0	0	0	64329	2594	0	4486	0	0	0	0	0	0	0	96494	6485	0	17944	0	0	0	0	1859742	0	2948	30000	77257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439730																																																																																																																																																																																																																																																	
440857																																																																																																																																																																																																																																																	
440978																																																																																																																																																																																																																																																	
441050																																																																																																																																																																																																																																																	
441078																																																																																																																																																																																																																											123808	0																					
441135																																																																																																																																																																																																																											24593	0																					
441256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14605	218	2725	1102	1102	0	0	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409249				0	0	0	0	0	-56715	0	0	0	0	0	3563	0	0	0	3563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161874	0	0	161804	70	19152	0	19152	5419	0	0	0	0	0	5419	1866303	0	146	34498	0	1831659	0	0	0	6183	0	0	0	0	0	0	0	23506	23506	0	4701	0	0	0	0	0	0	177	177	0	35	0	1978	0	1978	0	0	-51377	24571	14605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433337	86667	0	0	0	86667	0	0	61563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24571	14605	0	0	0	0	0	1978	0	0	0	36857	36513	0	0	0	0	0	24725	2457100	0	24683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441359																																																																																																																																																																																																																																																	
441470																																																																																																																																																																																																																											11368	0																					
441630																																																																																																																																																																																																																											83251	0																					
442011																																																																																																																																																																																																																											288222	0																					
442057																																																																																																																																																																																																																											52051	0																					
442244																																																																																																																																																																																																																											262878	0																					
442655																																																																																																																																																																																																																																																	
443148																																																																																																																																																																																																																											258490	0																					
443205																																																																																																																																																																																																																																																	
443353																																																																																																																																																																																																																											457230	0																					
443625																																																																																																																																																																																																																																																	
443634																																																																																																																																																																																																																																																	
444350																																																																																																																																																																																																																											434210	0																					
444556																																																																																																																																																																																																																																																	
444677																																																																																																																																																																																																																																																	
445674																																																																																																																																																																																																																																																	
445955																																																																																																																																																																																																																																																	
446130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	1007	0	0	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139732				0	0	0	0	0	-27890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29761	0	0	27847	1914	0	0	0	245	0	0	0	0	0	245	56690	0	9	0	0	56681	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28839	245	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14741	2948	0	0	0	2948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	525	0	0	0	0	0	0	0	368	0	0	2100	0	0	0	0	158501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446149																																																																																																																																																																																																																																																	
