"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
771458																																																																																																																																																																																																																																																	
771609																																																																																																																																																																																																																																																	
771748																																																																																																																																																																																																																																																	
771878																																																																																																																																																																																																																																																	
772008																																																																																																																																																																																																																																																	
772446																																																																																																																																																																																																																																																	
772754																																																																																																																																																																																																																																																	
773032																																																																																																																																																																																																																																																	
773171																																																																																																																																																																																																																																																	
773247																																																																																																																																																																																																																																																	
773443																																																																																																																																																																																																																																																	
773470																																																																																																																																																																																																																																																	
773742																																																																																																																																																																																																																																																	
774132																																																																																																																																																																																																																																																	
774235																																																																																																																																																																																																																																																	
774253																																																																																																																																																																																																																																																	
774262																																																																																																																																																																																																																																																	
774347																																																																																																																																																																																																																																																	
775054																																																																																																																																																																																																																																																	
775241																																																																																																																																																																																																																																																	
775456																																																																																																																																																																																																																																																	
775773																																																																																																																																																																																																																																																	
776369																																																																																																																																																																																																																																																	
776547																																																																																																																																																																																																																																																	
777254																																																																																																																																																																																																																																																	
777366	847478	15433																																																																																																																																																																																																																																															
777441																																																																																																																																																																																																																																																	
777870																																																																																																																																																																																																																																																	
778738																																																																																																																																																																																																																																																	
779016																																																																																																																																																																																																																																																	
779351																																																																																																																																																																																																																																																	
779360																																																																																																																																																																																																																																																	
779641																																																																																																																																																																																																																																																	
779650																																																																																																																																																																																																																																																	
779968																																																																																																																																																																																																																																																	
780049																																																																																																																																																																																																																																																	
780218																																																																																																																																																																																																																																																	
780263																																																																																																																																																																																																																																																	
780722																																																																																																																																																																																																																																																	
780955																																																																																																																																																																																																																																																	
782016																																																																																																																																																																																																																																																	
782306																																																																																																																																																																																																																																																	
782548																																																																																																																																																																																																																																																	
783161																																																																																																																																																																																																																																																	
783246																																																																																																																																																																																																																																																	
783349																																																																																																																																																																																																																																																	
783648																																																																																																																																																																																																																																																	
783844																																																																																																																																																																																																																																																	
783910																																																																																																																																																																																																																																																	
784159																																																																																																																																																																																																																																																	
784430																																																																																																																																																																																																																																																	
785147																																																																																																																																																																																																																																																	
785473																																																																																																																																																																																																																																																	
785857																																																																																																																																																																																																																																																	
785923																																																																																																																																																																																																																																																	
785950																																																																																																																																																																																																																																																	
786210																																																																																																																																																																																																																																																	
786256																																																																																																																																																																																																																																																	
786340																																																																																																																																																																																																																																																	
786555																																																																																																																																																																																																																																																	
786612																																																																																																																																																																																																																																																	
786733																																																																																																																																																																																																																																																	
786948																																																																																																																																																																																																																																																	
787141																																																																																																																																																																																																																																																	
787459																																																																																																																																																																																																																																																	
787842																																																																																																																																																																																																																																																	
788559																																																																																																																																																																																																																																																	
788652																																																																																																																																																																																																																																																	
788773																																																																																																																																																																																																																																																	
789051																																																																																																																																																																																																																																																	
790150																																																																																																																																																																																																																																																	
790271																																																																																																																																																																																																																																																	
790543																																																																																																																																																																																																																																																	
790703																																																																																																																																																																																																																																																	
790918																																																																																																																																																																																																																																																	
791072																																																																																																																																																																																																																																																	
791353																																																																																																																																																																																																																																																	
791821																																																																																																																																																																																																																																																	
791942																																																																																																																																																																																																																																																	
792453																																																																																																																																																																																																																																																	
792640																																																																																																																																																																																																																																																	
792659																																																																																																																																																																																																																																																	
794149																																																																																																																																																																																																																																																	
794336																																																																																																																																																																																																																																																	
794345																																																																																																																																																																																																																																																	
794475																																																																																																																																																																																																																																																	
794653																																																																																																																																																																																																																																																	
795249																																																																																																																																																																																																																																																	
795548																																																																																																																																																																																																																																																	
795959																																																																																																																																																																																																																																																	
795968	23107006	146436	0	0	13414481	655649	526495	129154	0	5458660	2382573	3140671	0	0	1310093	1072432	1123	368716	72989	0	0	0	34932	1319512	38807	18345	13045	1122145	4297314	4363363	6851300	7942212	134962	134962	25671	0	0	109291	250	125	125	0	0	0	17492	3498	0	0	0	3498	0	0	0	0	0	0	0	0	0	0	0	0	1544886	772443	1614	0	0	762072	4729721	4366428	6927456	8872551	0	873286	3463728	8872551	13414481	38205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	23104	0	0	86721	86721	0	0	86721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2424608	0	0	0	0	0	0	-64584	0	-327756	0	0	0	418	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7743830	0	1748	6836714	905368	21941	0	21941	4425	0	0	0	0	0	4425	5551410	0	39346	1013	0	5511051	0	38057	0	17345	0	0	0	0	0	0	0	0	0	0	
796152																																																																																																																																																																																																																																																	
796451																																																																																																																																																																																																																																																	
796572																																																																																																																																																																																																																																																	
796657																																																																																																																																																																																																																																																	
797140																																																																																																																																																																																																																																																	
797775																																																																																																																																																																																																																																																	
798512																																																																																																																																																																																																																																																	
799359																																																																																																																																																																																																																																																	
799751																																																																																																																																																																																																																																																	
799854																																																																																																																																																																																																																																																	
799939																																																																																																																																																																																																																																																	
799948																																																																																																																																																																																																																																																	
800134																																																																																																																																																																																																																																																	
800442																																																																																																																																																																																																																																																	
800479																																																																																																																																																																																																																																																	
800657																																																																																																																																																																																																																																																	
800853																																																																																																																																																																																																																																																	
801047																																																																																																																																																																																																																																																	
801056																																																																																																																																																																																																																																																	
801654																																																																																																																																																																																																																																																	
802866	210244000	557000	0	0	109132000	13032000	10187000	2841000	0	93286000	25157000	67234000	314000	709000	19003000	10399000	0	0	253000	0	0	0	0	5090000	415000	551000	24000	2568000	54893000	81025000	9026000	66584000	3729000	3729000	0	2279000	0	1450000	80000	40000	0	20000	0	20000	93000	19000	0	19000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20448000	10224000	0	0	68000	10156000	55758000	83364000	9094000	84924000	0	16673000	4547000	84924000	109132000	675000	393000	393000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1177000	0	0	60000	34000	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26619000	0	0	0	0	0	4000	-128000	0	-2783000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8786000	0	0	8688000	98000	0	0	0	70000	0	1000	0	0	67000	2000	63272000	0	130000	0	0	63142000	0	253000	0	295000	0	0	0	0	0	0	0	0	0	0	
803256																																																																																																																																																																																																																																																	
803265																																																																																																																																																																																																																																																	
803649																																																																																																																																																																																																																																																	
803658																																																																																																																																																																																																																																																	
803957																																																																																																																																																																																																																																																	
804150																																																																																																																																																																																																																																																	
804338																																																																																																																																																																																																																																																	
804374																																																																																																																																																																																																																																																	
804422																																																																																																																																																																																																																																																	
804860																																																																																																																																																																																																																																																	
804963	91750389	595729	0	0	69358117	3695027	3192327	502524	127	7320	7320	0	0	0	17910742	6052100	0	85879	46517	14846	0	0	0	8635491	47115	84622	29638	2457360	21303726	7490499	9193830	51655134	1173692	1173692	0	130310	264217	779165	545232	272616	0	32426	70241	169595	5975	1195	0	0	0	1195	0	0	0	0	0	0	0	0	0	0	0	0	17348344	8674172	0	77420	257388	7813202	21303726	7834364	9795475	61050770	0	1566873	4897738	61050770	69358117	177205	0	0	0	0	0	0	0	0	0	0	0	0	11723	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	139035	0	0	480991	166198	0	0	480991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20356463				0	0	49	0	0	-3692258	0	0	0	21060	0	6873	12652	1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12287171	0	25771	8896485	3364915	0	0	0	362625	0	0	15914	0	0	346711	46934444	0	131376	802695	255055	45745318	0	31671	0	5385007	0	0	0	0	0	0	0	0	0	0	
805045																																																																																																																																																																																																																																																	
805250																																																																																																																																																																																																																																																	
805335																																																																																																																																																																																																																																																	
805755																																																																																																																																																																																																																																																	
805876																																																																																																																																																																																																																																																	
806846																																																																																																																																																																																																																																																	
806958																																																																																																																																																																																																																																																	
807348																																																																																																																																																																																																																																																	
807432																																																																																																																																																																																																																																																	
807656																																																																																																																																																																																																																																																	
807955																																																																																																																																																																																																																																																	
808260																																																																																																																																																																																																																																																	
808345																																																																																																																																																																																																																																																	
808354																																																																																																																																																																																																																																																	
808653																																																																																																																																																																																																																																																	
809070																																																																																																																																																																																																																																																	
809276																																																																																																																																																																																																																																																	
809379																																																																																																																																																																																																																																																	
809650																																																																																																																																																																																																																																																	
809771																																																																																																																																																																																																																																																	
809856																																																																																																																																																																																																																																																	
810544																																																																																																																																																																																																																																																	
811046																																																																																																																																																																																																																																																	
811457																																																																																																																																																																																																																																																	
811541																																																																																																																																																																																																																																																	
811550																																																																																																																																																																																																																																																	
811747																																																																																																																																																																																																																																																	
812164	8613	0	0	0	2456	7647	0	7647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965	38	0	0	927	38	7647	0	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	7647	0	927	0	1529	0	927	2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
812379																																																																																																																																																																																																																																																	
812436																																																																																																																																																																																																																																																	
812557																																																																																																																																																																																																																																																	
812614																																																																																																																																																																																																																																																	
813059																																																																																																																																																																																																																																																	
813572																																																																																																																																																																																																																																																	
813853																																																																																																																																																																																																																																																	
814074																																																																																																																																																																																																																																																	
814355																																																																																																																																																																																																																																																	
814430																																																																																																																																																																																																																																																	
814458																																																																																																																																																																																																																																																	
814476																																																																																																																																																																																																																																																	
814551																																																																																																																																																																																																																																																	
814711																																																																																																																																																																																																																																																	
815053																																																																																																																																																																																																																																																	
815147																																																																																																																																																																																																																																																	
815156																																																																																																																																																																																																																																																	
815277																																																																																																																																																																																																																																																	
815754																																																																																																																																																																																																																																																	
815772																																																																																																																																																																																																																																																	
816256																																																																																																																																																																																																																																																	
816304																																																																																																																																																																																																																																																	
