"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
231279			421	0	0	0	421	0	0																						
232847			1693	0	14	0	1685	6	0																						
232856			15590	2149	128	0	5099	127	8341																						
233031	0		1418000	133000	88000	3000	1479000	279000	0	0	1000	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26000	0	
233246			574	0	1	0	573	0	0																						
233358			2083	25	27	0	2064	33	0																						
233442			1420	238	83	0	1393	294	0																						
233527			20534	13894	833	0	12120	6313	0																						
233554			28962	0	972	0	30713	2723	0																						
234355			12839	0	479	0	13171	806	-5			0	0																		
234506			3799	250	17	0	3540	8	0				0																		
234739			16289	3177	190	0	12859	328	391																						
234841			1051	0	1	0	1050	0	0																						
235174			1011	50	12	0	950	1	0																						
235231			1406	0	60	0	1370	24	0																						
235316			314	0	121	0	193	0	0																						
235446			1450	0	0	0	1450	0	0																						
235530			4551	225	50	0	4326	50	0																						
235558			195	5	0	0	190	0	0																						
235950			975	0	487	0	831	343	0																						
236153			36181	4200	383	0	32387	789	0			0	0																		
236256			375	0	0	0	375	0	0																						
236603			1110	90	22	0	1016	18	0																						
236706		0	59683	3800	21	0	61697	299	-5536					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	0	
236957			2775	85	3	0	2702	15	0			0	0																		
237066			17052	1050	35	0	16071	104	0				0																		
237619			22569	-680	938	0	22638	327	0				0																		
237954			3558	2398	214	0	1525	579	0																						
238139			1670	0	12	0	1699	41	0																						
238250			886	0	0	0	888	2	0																						
238737			4409	590	0	0	3821	2	0																						
239556			5647	500	39	0	5401	293	0																						
239613			13819	1334	878	0	12416	809	0																						
239659			9977	350	231	0	9418	22	0																						
240954			1031	27	10	0	1000	6	0																						
241009			1216	18	15	0	1292	109	0																						
241157			10176	1575	176	0	9066	641	0				0																		
241559			1785	30	8	0	1760	13	0																						
241607			9673	357	89	0	9512	285	0																						
242257			4930	773	35	0	4229	107	0																						
242444			13728	0	169	0	13573	14	0	0	0	0	0																		
242949			596	0	3	0	593	0	0																						
242958			1501	90	0	0	1422	11	0																						
242976			3339	587	140	0	2666	54	0				0																		
243375		0	7606	26359	0	0	7299	26052	0					0	0	0	0	0	0	183	0	164	0	0	347	0	0	0	0		
243414			2625	0	0	0	2629	4	0																						
243955			452	100	160	0	406	214	0																						
244037			1986	0	86	0	1904	4	0																						
244149			5207	1160	290	0	3881	124	0				0																		
244158			6349	0	560	0	5793	4	0																						
244251			6243	150	11	0	6330	248	0																						
245016			20380	900	17	0	20032	569	0				0																		
245276		0	155162	15692	28101	0	155937	44568	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-374	0	
245351			2056	0	148	0	2190	282	0																						
245557			9913	570	76	0	9680	413	0																						
246022			4329	-75	29	0	4377	2	0			0	0																		
246134			5318	345	228	0	5279	534	0				0																		
246451			1269	160	1	0	1135	27	0																						
246657			3027	300	42	0	2800	115	0				0																		
246947			619	15	31	0	633	60	0																						
246956			5830	0	472	0	6089	731	0																						
247140			11635	1875	198	0	9793	231	0																						
247355			5572	32	210	0	5981	651	0																						
247476			327	6	0	0	321	0	0																						
247551			3234	226	1	0	3011	4	0																						
247908			13557	-1500	188	0	14896	27	0																						
248240			14039	525	556	0	12958	0	0				0																		
248352			1433	90	21	0	1332	10	0																						
248455			2860	0	1	0	2879	20	0																						
248633			2533	270	28	0	2250	15	0																						
248745			3867	475	3	0	3389	0	0																						
249416			877	18	2	0	861	4	0																						
249612		0	55713	-1607	34	0	58372	1086	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	
249658			711	20	4	0	687	0	0																						
250430			618	94	4	0	548	28	0																						
250476			820	120	66	0	840	206	0																						
250850			908	0	35	0	878	5	0																						
251352			8580	0	703	0	10900	3023	0				0																		
251558			3211	68	30	0	3250	137	0																						
251745			3919	270	9	0	3739	99	0																						
251978			6115	1125	605	0	5115	730	0																						
252041			4541	525	11	0	4006	1	0																						
252452			419	19	2	0	407	9	0																						
252658			2025	702	0	0	1323	0	0																						
253356			14766	1000	831	0	13622	687	0			0	0																		
253468			76920	11405	524	0	64995	4	0				0																		
253646			2762	90	19	0	2657	4	0				0																		
253730			986	60	84	0	1228	386	0																						
253776			44	2	3	0	39	0	0																						
254317			1214	0	14	0	1200	0	0																						
254504			2772	-250	9	0	3252	239	0																						
254849			2804	750	16	0	2038	0	0																						
255350			829	0	0	0	839	10	0																						
255547			1057	45	24	0	990	2	0				0																		
255556			1580	15	0	0	1565	0	0																						
255574			7806	0	350	0	8188	732	0																						
255659			53877	8250	327	0	45766	466	0				0																		
256058			5755	920	85	0	5316	566	0																						
256076			1115	45	0	0	1072	2	0																						
256179			1023	120	2	0	920	19	0																						
256553			36690	-2000	363	0	38691	364	0			0	0																		
257233			7484	1405	207	0	6154	282	0																						
257345			1890	8	23	0	1876	17	0																						
257578			4230	500	9	0	3800	79	0																						
257653			480	15	7	0	501	43	0																						
257756			2296	0	112	0	2284	100	0																						
258146			195	0	6	0	211	22	0																						
258306			4344	150	8	0	4203	17	0																						
258379			1162	0	6	0	1168	12	0																						
258445			6929	0	12	0	6939	22	0																						
258539			1339	60	4	0	1279	4	0																						
258771		0	37606	-9190	523	0	47123	850	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	
258874			295	20	0	0	275	0	0																						
259059			823	0	2	0	821	0	0																						
259330			9373	2781	547	0	8320	2275	0				0																		
259442			6073	12	6	0	6072	17	0																						
259956			683	68	4	0	700	89	0																						
260055			41224	0	1915	0	42213	2904	0			0	0																		
260831			2005	245	19	0	1773	32	0																						
261146			3243	46	44	0	3187	34	0				0																		
261360			5944	1443	153	0	5727	1379	0																						
261940			8465	450	213	0	8006	204	0																						
262059			6981	0	264	0	6717	0	0																						
262237			4342	1150	6	0	3190	4	0																						
262358			6509	2615	58	0	4025	189	0																						
262741			3820	611	55	0	3332	178	0																						
262844			11280	-79	69	0	11294	4	0																						
262956			2285	0	25	0	2279	19	0																						
263243			5781	100	24	0	5667	10	0				0																		
263627			583	0	4	0	581	2	0																						
264455			5163	108	50	0	5128	123	0																						
264772		0	303201	204880	2601	0	144389	48669	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934	0	
265340			1524	0	76	0	1473	25	0																						
265407			22812	250	84	0	22600	122	0																						
265452			944	275	1	0	668	0	0																						
265676			1260	0	40	0	1265	45	0																						
266066			3176	5	4	0	3172	5	0																						
266244			2454	100	1	0	2489	136	0																						
266253			1893	843	7	0	1411	368	0																						
266655			815	0	0	0	816	1	0																						
266851			1940	177	13	0	1989	239	0																						
266945			8231	255	557	0	8307	888	0																						
267652			1145	105	52	0	988	0	0																						
268006			19447	967	91	0	18441	52	0				0																		
268136			4802	270	97	0	4533	98	0																						
268677			5508	-81	159	0	5488	58	0			0	0																		
268828			2900	0	4	0	2991	95	0				0																		
268976			1342	0	1	0	1348	7	0																						
269049			5723	100	9	0	5617	3	0																						
269058			1374	0	0	0	1374	0	0				0																		
269571			340	-41	0	0	381	0	0																						
269759			784	125	0	0	716	57	0																						
270148			1097	115	11	0	1069	98	0																						
270353			279	0	0	0	299	20	0																						
270504			8432	1325	148	0	7710	751	0																						
270531			1451	107	5	0	1339	0	0																						
270652			620	0	4	0	628	12	0																						
271136			1800	9	32	0	1800	41	0																						
271275			3224	0	1	0	3223	0	0				0																		
271341			1035	0	222	0	813	0	0																						
271529			3605	0	197	0	3408	0	0																						
272030			998	120	45	0	946	113	0																						
272058			502	0	0	0	502	0	0																						
272151			130	0	3	0	200	73	0																						
272272		0	37418	4863	29	0	32529	124	121					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1985		
272302			14342	0	46	0	14297	1	0				0																		
273336			19705	-5250	284	0	24770	99	0				0																		
273550			3349	0	4	0	3354	9	0																						
273653			1304	20	70	0	1214	0	0																						
273662			8202	1050	10	0	7215	73	0																						
273840			2048	75	1	0	2052	80	0																						
273859			76	0	0	0	76	0	0																						
274025			125	7	0	0	118	0	0																						
274052			418	0	0	0	421	3	0																						
274548			3706	0	2	0	3709	5	0																						
274829			4301	721	95	0	3763	78	-200				0																		
274856			1310	0	0	0	1310	0	0																						
275255			2479	50	10	0	2480	61	0			0	0																		
275358			13326	0	42	0	13339	55	0																						
275479			803	25	0	0	778	0	0																						
275657			1015	8	42	0	965	0	0																						
276074			1890	20	61	0	1896	87	0																						
276159			1141	22	35	0	1151	67	0																						
276551			1306	50	30	0	1245	19	0																						
276579		0	541048	69822	31269	0	513335	73378	0			0		332	0	-57	0	0	275	0	0	0	0	0	0	0	0	0	9448	530	
276645			2509	135	10	0	2366	2	0																						
276654			792	2	2	0	790	2	0			0	0																		
276850			14358	1305	420	0	12869	236	0																						
276953			374	0	21	0	373	20	0																						
277240			6680	0	1	0	6679	0	0																						
277277			2048	215	0	0	1910	77	0				0																		
277679			105	0	0	0	105	0	0				0																		
277736			1507	0	9	0	1517	19	0																						
277820			4126	670	581	0	3139	264	0																						
278256			1686	0	1	0	1685	0	0																						
278555			8567	798	240	0	8604	1075	0	0	0																				
278733			1250	0	20	0	1265	35	0																						
278751			244	0	38	0	208	2	0																						
278818			29822	1700	293	0	28383	554	0				0																		
278872			1217	109	1	0	1199	92	0																						
279105			7368	65	16	0	7367	80	0				0																		
279842			9536	905	7	0	8628	4	0																						
279954			9004	875	25	0	8125	21	0				0																		
280110	0		1166087	203256	59582	0	1088916	182615	-3052	0	304	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34084	0	
280138			1338	7	15	0	1324	8	0																						
280352			1772	99	40	0	1637	4	0																						
280558			904	60	0	0	844	0	0																						
282075			10783	450	33	0	10325	25	0			0	0																		
282226			1471	0	114	0	1482	125	0																						
282824			6100	360	188	0	5933	381	0																						
283157			493	0	0	0	493	0	0																						
283438			7116	250	333	0	7143	610	0				0																		
283652			2617	0	9	0	2680	72	0																						
283737			10001	0	216	0	9832	47	0																						
283867			7607	353	343	0	7166	255	0																						
284154			746	634	16	0	96	0	0																						
284239			1800	150	48	0	1624	22	0																						
284556			3397	564	4	0	2904	75	0																						
284752			1089	18	10	0	1075	14	0																						
284958			603	0	0	0	605	2	0																						
285151			4518	107	75	0	4364	28	0				0																		
285348			377	363	0	0	63	49	0																						
285544			3484	0	37	0	3447	0	0			0	0																		
285553			173	0	0	0	173	0	0			0	0																		
285740			10639	540	22	0	10149	72	0				0																		
285777			143	14	0	0	131	2	0																						
285852			2892	105	24	0	2790	27	0																						
285928			2395	0	306	0	2121	32	0																						
286251			222	0	32	0	230	40	0																						
286457			6491	1690	228	0	4709	136	0																						
286840			1112	0	315	0	797	0	0																						
287007			1666	0	18	0	1719	71	0																						
287342			1207	75	0	0	1132	0	0				0																		
287922			421	14	3	0	404	0	0																						
287959			1040	23	1	0	1016	0	0																						
288152			167	0	5	0	167	5	0																						
288376			2478	0	7	0	2538	67	0				0																		
288853			155294	7163	1822	0	150867	4558	0			0	0																		
289056			647	86	5	0	600	44	0																						
289225			61	9	0	0	52	0	0																						
289515			14989	0	91	0	15066	168	0																						
289702			8904	-200	57	0	9140	93	0																						
289739			2125	305	7	0	1823	10	0																						
289757			1562	0	0	0	1651	89	0																						
290249			7775	-323	38	0	8175	115	0				0																		
290838			2050	287	56	0	1707	0	0																						
290922			657	42	0	0	686	71	0																						
291059			1317	32	90	0	1220	25	0																						
291330			394	0	13	0	395	14	0																						
291376			282	0	0	0	282	0	0				0																		
291611			3426	250	192	0	3380	396	0																						
291732			294	0	8	0	291	5	0																						
292234			1404	146	4	0	1291	37	0																						
292467			421	0	53	0	470	102	0			0	0																		
292850			288	0	10	0	292	14	0																						
292908			18630	1816	89	0	18438	1713	0			0	0																		
293053			19767	0	1790	0	18180	203	0																						
293352			602	9	0	0	593	0	0																						
293437			1204	55	94	0	1299	244	0																						
293651			1785	250	124	0	1489	78	0																						
293754			284	-73	0	0	357	0	0																						
294023			4662	96	120	0	4888	442	0																						
294564		0	18634	6313	494	0	16831	5004	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855	0	
294751			5460	1089	692	0	5059	1380	0				0																		
294779			13703	270	23	0	13468	58	0			0	0																		
294827			1351	105	4	0	1255	13	0																						
295011			4272	36	128	0	4440	332	0				0																		
295057			2127	0	125	0	2055	53	0																						
295646			76	2	1	0	73	0	0																						
296456			4928	528	287	0	4473	360	0																						
296474			1802	-15	0	0	1821	4	0																						
296559			2841	142	168	0	2827	296	0																						
296755			1716	0	26	0	1690	0	0																						
296858			2230	135	0	0	2095	0	0																						
297051			1446	214	7	0	1245	20	0																						
297631			2511	0	15	0	2518	22	0				0																		
297761			1609	0	1	0	1725	117	0																						
298049			2427	86	0	0	2341	0	0																						
298218			5857	318	1847	0	6376	2684	0																						
298245			3518	40	118	0	3415	55	0				0																		
299868			2837	-150	2	0	2987	2	0			0	0																		
300009			8495	675	151	0	8152	483	0																						
300063			5700	-360	0	0	6060	0	0																						
300157			108	8	0	0	100	0	0																						
300353			3175	0	180	0	3020	25	0																						
300456			433	0	20	0	415	2	0																						
300933			4016	150	88	0	3948	170	0				0																		
300942			2322	40	2	0	2280	0	0			0	0																		
300960			7668	0	417	0	7319	68	0																						
301574			6849	500	293	0	6118	62	0																						
301800			10784	269	222	0	10546	253	0				0																		
302030			400	0	0	0	400	0	0																						
302133			49	34	3	0	16	4	0																						
302553			2546	432	21	0	2095	2	0																						
302656			31401	1350	204	0	30158	311	0			0	0																		
303653			1450	0	11	0	1450	11	0																						
303701			1312	45	7	0	1356	96	0																						
303747			707	353	2	0	563	211	0																						
303952			3918	0	169	0	3782	33	0																						
304173			3801	524	24	0	3288	35	0																						
304520			1154	50	0	0	1104	0	0																						
304575			123	-9	0	0	132	0	0																						
304762			319	10	36	0	296	23	0																						
304913		0	0	-4	0	0	4	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059			559	64	61	0	511	77	0																						
305077			554	71	0	0	567	84	0																						
305237			1182	108	59	0	1159	144	0																						
305442			3991	270	46	0	3684	9	0																						
306056			302	0	0	0	302	0	0																						
306140			60	60	0	0	288	0	-288			0	0																		
306159			4423	472	7	0	3963	19	0				0																		
306337			4786	225	101	0	4648	188	0																						
306908			3987	0	108	0	4005	126	0																						
307062			5424	-750	12	0	6164	2	0																						
307334			1396	450	11	0	962	27	0																						
307361			4491	240	1	0	4253	3	0																						
307679			8249	0	28	0	8297	76	0																						
307932			431	0	12	0	446	27	0																						
308256			597	0	1	0	598	2	0																						
308340			2320	30	27	0	2272	9	0																						
308836			1001	-50	6	0	1046	1	0																						
309150			3212	0	46	0	3358	192	0																						
309655			12025	1200	72	0	10764	11	0																						
309851			254	0	0	0	254	0	0																						
310754			1859	1006	4	0	901	70	18																						
310950			1052	0	0	0	1052	0	0																						
310978		0	17452	700	810	0	15778	266	430					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-396	0	
311050			7377	-1375	169	0	9006	423	0																						
311144			360	0	0	0	360	0	0																						
311256			1532	68	1	0	1464	1	0																						
311265			1321	180	3	0	1140	0	-2																						
311603			7127	45	112	0	7027	57	0																						
311658			396	0	1	0	395	0	0																						
311845			177818	24745	10421	0	178509	35857	0				249																		
311939			2516	420	4	0	2121	29	0																						
312244			8774	0	60	0	8807	93	0																						
312356			2099	215	93	0	1895	104	0																						
313009			2466	300	1	0	2165	0	0																						
313157			1339	90	16	0	1239	6	0																						
313223			5542	100	12	0	5437	7	0																						
313577			5813	785	60	0	5029	61	0																						
314257			5370	100	83	0	5884	697	0																						
314444			1653	0	56	0	1618	21	0																						
315656			1814	100	8	0	1706	0	0																						
316840		0	64919	14541	6326	0	64577	20525	0			0		47	0	-37	0	0	10	0	0	0	0	0	0	0	0	0	128	0	
316859			862	0	35	0	829	2	0																						
316934			331	54	0	0	279	2	0																						
317258			3381	80	7	0	3335	41	0																						
317342		0	70082	6082	1858	0	53898	1706	9950					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	
317379			5283	330	35	0	4919	1	0																						
317650			121	0	0	0	122	1	0																						
318639			82	5	0	0	106	29	0			0	0																		
318974		0	17872	2000	285	0	15768	181	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-392		
319047			2027	50	12	0	2090	125	0																						
319458			451	0	11	0	496	56	0				0																		
319551			3487	0	6	0	3481	0	0																						
320034			486	0	15	0	495	24	0																						
320052			5646	863	148	0	5333	698	0				0																		
320070			1036	-50	48	0	1038	0	0																						
320119		0	82867	-2885	4636	0	96610	2094	-13400					0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	-1063	0	
321152			1057	653	3	0	428	27	0				0																		
321255			372	15	8	0	361	12	0			0	0																		
321273			9336	674	258	0	8583	179	0																						
321330			303	0	0	0	305	0	-2																						
321947			5083	0	31	0	5201	149	0			0	0																		
322449			666	45	14	0	607	0	0																						
322476			21	0	2	0	19	0	0																						
322551		0	516	36	2	0	489	11	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
323204			20270	1969	114	0	18344	157	0																						
323651			3469	120	51	0	3487	189	0																						
324153			2399	0	170	0	2422	193	0																						
324229			173	9	0	0	190	26	0																						
324256			341	59	2	0	302	22	0																						
324340			7457	100	229	0	7688	560	0				0																		
324854			1728	265	6	0	1460	3	0																						
324863			20786	931	69	0	19810	24	0			0	0																		
324975			373	64	25	0	379	95	0																						
325141			1553	222	0	0	1394	63	0			0	0																		
325459			268	-190	0	0	459	1	0																						
325534			2617	90	61	0	2497	31	0																						
326054			2772	203	8	0	2564	3	0																						
326344			5028	225	295	0	4653	145	0																						
326858			20449	0	249	0	20290	90	0																						
326979			4777	91	98	0	4653	65	0																						
327220			745	0	1	0	748	4	0																						
327305			7886	0	90	0	7804	8	0				0																		
327435			9667	0	189	0	9569	91	0																						
327556			1914	135	16	0	1769	6	0																						
327855			10886	7735	38	0	9029	5916	0																						
328058			476	0	21	0	455	0	0			0	0																		
328357			2230	498	9	0	1744	21	0				0																		
328656			2756	0	8	0	2751	3	0																						
328777			16696	-235	443	0	16743	255	0				0																		
329149			1617	15	8	0	1598	4	0																						
329345			6741	900	49	0	5945	153	0																						
329550			4161	178	216	0	3869	102	0																						
329952			5510	740	64	0	4836	130	0				0																		
330239			1730	90	75	0	1698	133	0																						
330248			803	36	11	0	780	24	0																						
330855			22900	0	798	0	22806	704	0				0																		
330873			1726	8	0	0	1719	1	0			0	0																		
330949			1430	21	37	0	1441	69	0																						
331076			2530	93	10	0	2430	3	0																						
331375			2700	187	28	0	2494	9	0																						
331544			682	0	5	0	685	8	0																						
331713			5315	300	16	0	5016	17	0																						
332224			2660	484	6	0	2272	102	0																						
332345			148	0	1	0	147	0	0																						
332402			6922	661	6	0	6289	34	0																						
332671			2386	0	0	0	2386	0	0																						
332756			311	0	11	0	300	0	0																						
333034			6127	0	357	0	6096	326	0																						
333203			8340	0	6	0	8336	2	0			0	0																		
333650			5315	0	35	0	5289	9	0																						
333856			3821	800	50	0	3084	113	0			0	0																		
333940			186	0	0	0	186	0	0			0	0																		
334264			4719	650	28	0	4181	140	0																						
335346			4204	380	42	0	3842	60	0																						
336147			1042	5	10	0	1045	18	0																						
336361			1236	138	0	0	1098	0	0																						
336576			1509	25	3	0	1488	7	0																						
336950			375	5	13	0	357	0	0																						
337340			903	0	0	0	903	0	0																						
338646			3972	379	20	0	3601	28	0																						
338851			326	0	2	0	324	0	0			0	0																		
338945			476	0	0	0	476	0	0																						
339072			8107	1080	138	0	6914	25	0				0																		
339353			543	0	0	0	543	0	0																						
339456			7671	825	136	0	6867	157	0			0	0																		
339607			4893	-335	340	0	4991	103	0																						
339773			22439	4100	88	0	18415	164	0			0	0																		
339858		0	241768	-9014	5300	0	256421	10939	0			0		555	0	57	0	0	612	0	0	0	0	0	0	0	0	0	23957	0	
339876			215	5	0	0	210	0	0																						
340135			12263	100	1018	0	11429	284	0			0	0																		
340144			12375	0	190	0	12222	37	0																						
340256			4866	790	48	0	4455	427	0																						
340443			315	0	2	0	320	7	0																						
340742			8052	-245	234	0	8338	275	0			0	0																		
340751			6265	0	269	0	7732	1736	0																						
341310			5743	100	98	0	5560	15	0																						
342054			3258	0	53	0	3298	93	0																						
342362			2766	0	52	0	2793	79	0			0	0																		
342410			24709	3575	208	0	21180	254	0			0	145																		
342634		0	115050	14775	8257	0	99457	7439	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4000	0	
343051		0	332	85	5	0	327	85	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
343248			300	0	0	0	300	0	0			0	0																		
343770			454	0	0	0	454	0	0																						
343903			5378	593	48	0	4784	47	0																						
343958			1447	0	247	0	1200	0	0																						
344647			10910	-500	67	0	11449	106	0				0																		
344852			557	0	0	0	564	7	0																						
345309			9651	388	50	0	9597	384	0			0	0																		
345345			5110	100	8	0	5040	38	0				0																		
345747			7088	68	22	0	7035	37	0			0	0																		
345756			6725	0	19	0	6723	17	0				0																		
345877			5710	378	141	0	5240	49	0																						
346379			1719	50	83	0	2036	450	0																						
346566			575	0	12	0	563	0	0																						
346771			862	0	2	0	867	7	0																						
347022			1695	21	14	0	1681	21	0																						
347639			4954	-75	266	0	4970	28	-179																						
347956			9990	5205	1077	0	9136	5428	0			0	0																		
348159			2527	487	80	0	1996	36	0																						
348720			10303	0	318	0	10097	112	0																						
349129			1156	29	20	0	1153	46	0																						
349343			1904	0	6	0	1901	3	0																						
350572			1095	10	0	0	1085	0	0																						
350657			107	0	165	0	173	231	0																						
350750			2899	400	186	0	2328	15	0																						
351131			166	0	1	0	165	0	0				0																		
351560			4804	225	0	0	4579	0	0																						
351878			402	0	0	0	530	128	0																						
352370			818	0	2	0	842	26	0																						
352651			1320	408	0	0	914	2	0																						
352745			2435	150	35	0	2326	76	0																						
352772		0	135918	2115	2955	0	132099	1251	0					433	25	-64	0	0	394	0	0	0	0	0	0	0	0	0	1609	0	
353238			4856	622	27	0	4365	158	0																						
353546			975	110	0	0	867	2	0																						
353555			75813	17250	4549	0	69198	15184	0				0																		
353957			1028	0	12	0	1026	10	0																						
354057			286	0	0	0	287	1	0																						
354253			632	0	42	0	590	0	0																						
354310		0	74929	5992	594	0	71924	3581	0					0	0	0	0	0	0	929	0	370	0	0	1299	0	0	0	420	78	
354552			3637	875	5	0	2764	7	0																						
354851			1308	190	11	0	1666	559	0																						
355120			6901	600	22	0	6405	126	0																						
355559			5682	-400	262	0	5820	0	0																						
355858			67458	32385	2288	0	62996	30211	0				0																		
356239			3325	-250	531	0	3359	315	0																						
356659			4276	0	56	0	4275	55	0																						
356752			375	49	7	0	319	0	0																						
357526			1269	126	23	0	1185	65	0																						
357553			1574	0	0	0	1577	3	0																						
357777			1782	225	0	0	1601	44	0																						
357937			5997	450	36	0	5776	265	0																						
358112			1009	0	2	0	1013	6	0																						
358448			542	0	15	0	549	22	0																						
358756			704	0	11	0	700	7	0																						
359472			430	85	0	0	397	52	0																						
359650			165	0	7	0	158	0	0																						
359744			637	0	10	0	353	2	276																						
360777			68	0	0	0	68	0	0				0																		
361055			8556	1170	713	0	7410	737	0																						
361167		0	36506	1448	1505	0	35273	1720	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-293	0	
361279			2988	0	9	0	3034	55	0																						
361354			582	0	14	0	589	21	0																						
361439			5660	0	4	0	5662	6	0				0																		
362043			373	0	0	0	373	0	0																						
362155			1879	0	212	0	1885	218	0																						
362717			8735	0	45	0	8769	79	0				0																		
362856			662	0	11	0	661	15	5																						
362940			1247	250	15	0	1206	224	0																						
363442			319	0	0	0	319	0	0																						
363648			1283	0	53	0	1232	2	0																						
363657			2723	0	79	0	2739	95	0				0																		
363778			582	9	0	0	573	0	0																						
364131			2328	443	8	0	1933	56	0																						
364270			838	251	59	0	814	286	0				0																		
364430			2820	315	8	0	2567	70	0																						
364850			987	92	116	0	839	60	0			0	0																		
365325		0	219611	2462	7815	0	216016	6682	0					19	0	0	0	0	19	0	0	0	0	0	0	0	0	-8	8255	0	
365745			2941	1177	0	0	1926	162	0																						
365848			223	0	0	0	247	24	0																						
365950			786	0	0	0	786	0	0																						
366078			7131	0	105	0	7031	5	0																						
366238			15911	2625	287	0	13894	895	0				0																		
366247			1757	36	0	0	1731	10	0			0	0																		
366359			674	-150	128	0	711	15	0																						
366658			797	30	41	0	781	55	0																						
366854			1030	855	20	0	975	820	0				0																		
367150			723	126	9	0	684	96	0																						
367178			1201	0	0	0	1201	0	0																						
367431			2958	165	78	0	2756	41	0																						
367543			1727	54	1	0	1693	21	0																						
368054			804	0	6	0	898	100	0																						
368344			375	0	2	0	373	0	0			0	0																		
368522			1193	9	2	0	1199	17	0																						
368933			898	0	25	0	909	36	0																						
368951			2239	0	42	0	2214	17	0																						
369453			1100	-113	216	0	999	2	0																						
369659			11615	1895	74	0	9921	275	0																						
370020			3517	585	98	0	3080	246	0																						
370347			1319	4	2	0	1317	4	0																						
370721			2359	0	43	0	2331	15	0				0																		
370833			770	0	19	0	763	12	0																						
370954			547	0	1	0	551	5	0																						
371223			2730	180	22	0	2535	7	0																						
371232			2122	635	27	0	1468	8	0																						
371362			3985	137	150	0	3784	86	0																						
371559			854	20	0	0	834	0	0																						
371755			525	155	8	0	552	190	0			0	0																		
371849			722	57	27	0	709	71	0																						
371924			12854	3784	318	0	11582	2830	0																						
371942			552	18	4	0	539	9	0																						
372444			762	65	45	0	692	40	0																						
372538			7460	1956	60	0	6134	690	0																						
372640			907	27	18	0	888	26	0																						
372855			1406	170	0	0	1306	70	0			0	0																		
373272			279	6	0	0	273	0	0																						
373553			619	0	0	0	619	0	0																						
373601			567	478	0	0	1400	1311	0				0																		
374130			1406	65	9	0	1334	2	0																						
374653			26873	3320	1523	0	23558	1528	0				0																		
374774			968	0	8	0	967	7	0																						
375043			16050	450	417	0	15598	415	0			0	0																		
375379			287	0	0	0	287	0	0																						
375502			29046	57398	243	0	19496	48091	0																						
375566			10634	1147	55	0	9438	6	0																						
375650			210	0	0	0	210	0	0																						
376237			590	0	30	0	593	33	0																						
376273			13731	0	389	0	13421	79	0				0																		
376442			5118	71	10	0	5058	21	0			0	0																		
376947			1755	0	14	0	1781	40	0																						
377663			1160	53	2	0	1139	34	0			0	0																		
377850			658	1	8	0	658	9	0																						
378044			274	25	17	0	247	15	0																						
378110			314	0	10	0	304	0	0																						
379050			314	0	0	0	320	6	0																						
379153			787	0	43	0	786	42	0																						
379470			579	0	0	0	579	0	0																						
379649			1063	0	4	0	1080	21	0			0	0																		
379920		0	382517	34208	11957	0	342533	16192	10011					53	0	70	0	0	123	0	0	0	0	0	0	0	0	0	206	0	
380346			1571	0	19	0	1552	0	0																						
380458			11317	2276	44	0	9354	357	0																						
380533			1707	140	13	0	1621	67	0																						
380878			223	0	0	0	223	0	0																						
380944			1241	0	125	0	1116	0	0																						
381026			434	45	2	0	388	1	0				0																		
381343			6416	50	188	0	6295	117	0				0																		
381932			3435	0	59	0	3389	13	0																						
381950			925	45	14	0	873	7	0																						
382050			4431	136	45	0	4278	28	0				0																		
382069		0	2032	269	150	0	2046	433	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			407	0	1	0	406	0	0																						
382274			30	0	0	0	30	0	0																						
382443			956	205	0	0	752	1	0																						
382537			1982	7	83	0	2097	205	0																						
382649			5035	255	40	0	4809	69	0																						
382658			3013	90	123	0	2801	1	0																						
