"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
694771													0	0	0	0	11	0																			
694847													165	0	0	10	0	1																			
694904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3508	0	0	0	0	0	0	0	0	0							
695349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
695947													21	15	10	33	2	13																			
696047													67	27	0	83	45	0																			
696168													8080	41	1138	308	3	20																			
696430													3	0	1	0	1	0																			
696645				0	0	0	0	0	0	0	0	0	5	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
697035				0	0	0	0	0	0	0	0	0	8	0	0	25	2	5	0	0	0	0	0	0	0	0	0	0	0	0							
697147													0	2	0	0	0	0																			
697156													30	5	0	12	0	0																			
697231													0	0	0	0	0	0																			
697763	0	0	0	0	0	0	0	0	0	0	0	0	4678	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
697950													0	0	0	0	0	0																			
697978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
698144													157	0	9	323	0	366																			
698546				0	0	0	0	0	0	0	0	0	34	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
698649													0	0	0	0	0	0																			
699105													0	0	0	73	24	0																			
699253													0	9	0	0	0	0																			
700140													14	0	13	67	0	0																			
700252													0	0	0	12	0	0																			
700430				0	0	0	0	0	0				2130	112	71	64	2	8	0	0	0	0	0	0	0	0	0	0	0	0							
700458													1	0	0	17	0	0																			
701062	0	0	0	23	0	0	0	0	0	0	0	0	2308	19	276	1982	604	312	0	0	0	0	0	0	0	0	0	23	0	0							
701222													10	0	2	29	0	29																			
701839													137	0	0	350	0	68																			
701857													0	0	0	61	0	0																			
702117	0	0	0	0	0	0	0	0	0	0	0	0	9016	462	1399	7338	1086	357	0	0	342	0	0	0	0	0	0	0	0	0							
702359													0	0	4	4	0	28																			
702612													114	0	0	27	1	0																			
702836													8	0	6	19	0	5																			
702911													1	0	0	0	4	0																			
702966													0	0	0	0	0	0																			
703039													0	0	0	0	0	0																			
703552													0	0	0	0	0	0																			
703767	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
705378													0	1	0	0	0	0																			
705556				0	0	0	0	0	0				16	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0							
706030													0	0	0	0	0	0																			
706058													0	0	0	37	0	63													0	0	0	0	0	0	
706236													0	0	8	8	0	3																			
706254	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
706450													0	0	0	0	0	0													0	0	0	0	0	0	
706656													39	30	0	0	0	0													0	0	0	0	0	0	
707354	0	0	0	0	0	0	0	0	0	0	0	0	350	4	182	137	1	80	0	0	0	0	0	0	0	0	0	0	0	0							
708379													74	0	61	16	0	0																			
709143	0	0	0	0	0	221	0	0	221	0	0	0	138	0	92	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0							
709451													4	0	0	0	0	0																			
709554													0	0	0	3	0	0																			
709602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	15	0	0	0	0	0	0	0	0	0							
709639													308	20	0	166	9	182																			
709956				0	0	0	0	0	0				5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
710176													28	0	0	22	5	0																			
710859													0	0	0	0	0	0																			
711472							0	0	0																												
711520													156	0	7	80	0	3																			
711548													0	0	0	0	0	0													0	0	0	0	0	0	
711753													0	0	0	0	0	26																			
711801													4	0	0	0	0	19																			
712059													13	0	0	6	2	14																			
712648													1295	18	1089	1182	34	618																			
712956													41	0	43	1	0	0													0	0	0	0	0	0	
713047													0	0	0	0	0	0													0	0	0	0	0	0	
713252													8	0	0	0	0	0																			
713476													0	0	0	3	0	0																			
713926	0	0	0	8	0	0	0	0	0	0	0	0	1068	0	56	65	0	0	0	0	0	0	0	0	8	0	0	0	0	0							
714165													0	0	0	0	0	0																			
714437													22	5	14	56	7	34																			
714839				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
714978													0	0	0	18	0	0																			
715032				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
715050													30	18	0	83	0	18																			
715144													0	0	0	0	0	0																			
715340													0	0	0	0	0	0																			
715470				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
715630													22	0	0	9	0	40																			
715872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
715975													0	0	0	0	0	0													0	0	0	0	0	0	
716374													168	0	0	38	0	0																			
716833	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0							
716851													0	0	0	0	0	0																			
716954													0	0	26	49	0	23																			
717232													12	0	0	6	0	0																			
717670													0	0	0	0	0	18																			
717737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
717924	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	26	0	0	0	0	5	0	0	0	0	0	0	0	0	0							
718145													528	0	33	309	0	72																			
718275													41	0	11	443	0	433													0	0	0	0	0	0	
718538													90	8	0	57	2	2																			
719030													1	0	0	0	0	0																			
719610													39	35	0	118	43	0																			
719656													28	18	0	35	5	0																			
719964													55	0	0	5	10	0																			
720157													0	0	0	0	0	0																			
720344				0	0	0	0	0	0				14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
720746													2	0	0	54	0	0																			
720858													0	0	44	4	0	0																			
721350													0	0	0	5	0	0																			
721752													0	0	0	0	20	0																			
721949													32	0	0	51	0	0																			
722227													0	0	0	30	2	2																			
722432													195	0	25	86	6	0																			
722544													4	0	11	15	0	25																			
722777							0	0	0																												
722816													238	0	0	0	1	0																			
723112							0	0	0																												
723158				0	0	0	0	0	0	0	0	0	44	6	0	39	15	0	0	0	0	0	0	0	0	0	0	0	0	0							
723550													27	20	0	48	0	11													0	0	0	0	0	0	
723653													0	3	0	40	2	0																			
723756													14	0	0	0	0	0																			
723868													0	0	0	0	0	0																			
724230													2	1	15	10	5	2																			
724744													0	0	0	0	0	0																			
724904													870	0	617	159	0	232																			
724940													7	0	0	10	0	0																			
725077													42	0	1	0	0	0																			
725732							0	0	0																												
725741													20	0	9	62	0	22																			
726458													8	0	0	0	0	0																			
726953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
727174													0	0	0	0	0	0																			
728948													4	0	0	4	0	0																			
728957													0	0	15	29	0	65																			
729011													32	0	4	21	0	0																			
729057													0	0	0	0	0	0																			
729178													12	0	38	249	0	0																			
729310													74	0	24	884	0	1197																			
729570													0	0	0	3	0	3																			
729842													0	0	0	0	0	0																			
729945													13	1	5	6	0	2																			
730745				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
731050													0	0	0	0	0	2																			
731247	0	0	0	0	0	539	0	0	539	0	0	0	85	0	0	20	0	0	0	0	649	0	0	0	0	0	0	0	0	0							
731957													0	0	0	0	0	18													0	0	0	0	0	0	
732178													82	0	28	30	6	0																			
732253													78	75	24	106	19	40																			
732637				0	0	0	0	0	0				7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
732758													0	0	0	0	0	0																			
732918	0	0	0	0	0	0	0	0	0	0	0	0	761	26	0	35	0	0	0	0	419	0	0	0	0	0	0	0	0	0							
732954													1	0	0	0	0	0													0	0	0	0	0	0	
733054	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	182	0	119	0	0	0	0	0	0	0	0	0	0	0	0							
733540													27	0	6	136	0	0																			
733559													0	0	0	0	0	0																			
733661													22	0	0	531	242	0																			
733755													0	0	0	0	0	0																			
733951													7	0	5	2	0	0													0	0	0	0	0	0	
734248													0	0	0	0	0	0																			
734350													2	0	0	43	7	51																			
734538													0	0	0	0	0	0																			
734613													21	0	0	14	0	1																			
735049													0	0	0	0	0	0																			
735067													0	0	0	0	0	0																			
735414													9	0	0	0	0	0																			
735441													2	0	13	41	1	11																			
735973													0	0	0	0	0	0																			
736158													0	2	0	1	0	0																			
736206													0	0	0	21	0	0																			
736550													4	0	7	55	0	55																			
737548													16	0	9	5	0	3																			
738013													0	0	0	0	0	0																			
738040	0	0	0	0	0	229	0	0	0	0	0	229	288	21	86	176	0	30	0	0	0	0	0	0	0	0	0	0	0	0							
738143													0	0	15	19	0	6																			
738255				0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
738303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
738657				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
738769													2	0	0	0	0	0																			
739346													12	1	0	75	18	0																			
739355	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	81	0	30	0	0	0	0	0	0	0	0	0	0	0	0							
739560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
739832													3	5	0	2	31	0																			
740249													0	0	0	4	0	0																			
741068													0	0	0	93	0	0																			
741152													0	0	0	1	0	0																			
741330	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
741358													5	4	0	0	0	0																			
741648													0	0	0	1	0	0																			
741844													0	0	0	0	0	0																			
741956													0	0	0	0	0	0																			
741974													0	0	0	2	28	3													0	0	0	0	0	0	
742056													74	0	0	7	0	0																			
742542													0	0	0	0	0	0																			
742636													0	0	0	0	0	0																			
742944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0							
743679													27	0	0	15	0	20																			
743950													15	0	0	0	0	0																			
744854													16	0	0	2	0	0																			
745150													0	0	0	2	0	0																			
745347				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
746157													0	0	0	0	0	0																			
746429													0	0	0	16	0	0																			
746755													0	0	0	0	0	0																			
746942													0	0	0	7	0	0																			
746979													0	0	0	0	0	12																			
747051				0	0	0	0	0	0				27	14	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
747257													75	21	28	17	0	0																			
748254													0	0	0	0	0	0																			
748357													0	0	0	0	0	0													0	0	0	0	0	0	
748441													0	0	0	43	0	42																			
748964													0	0	0	8	0	0																			
749242	0	0	0	0	0	20	0	0	0	0	0	0	234	0	44	1086	18	239	0	0	965	0	0	0	0	0	0	0	0	0							
749635													0	0	0	0	0	0																			
749840													0	0	0	3	0	0																			
749943													87	13	26	50	3	339																			
750051													0	0	0	0	0	0																			
750127													0	0	0	0	0	0																			
750341													1	0	0	0	1	0																			
750444													16	0	0	42	0	0																			
750846													0	0	0	15	10	5													0	0	0	0	0	0	
751254													0	0	0	0	0	0																			
751656	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	95	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
751852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
752644				0	0	0	0	0	0				57	0	1	22	0	38	0	0	0	0	0	0	0	0	0	0	0	0							
752831													0	0	0	1	0	0																			
753052													0	12	0	0	0	0																			
753324													257	0	1	37	0	0																			
753641													7	0	8	80	0	17																			
753856													0	0	0	0	0	0													0	0	0	0	0	0	
754068													0	0	0	0	0	0																			
754246													0	4	0	8	0	0																			
754536													66	0	57	54	0	13																			
754826													484	7	0	226	32	12																			
754853													19	0	0	36	19	0																			
754929	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	68	5	0	0	0	263	0	0	0	0	0	0	0	0	0							
755252													0	0	0	1	0	32																			
755421													16	0	0	0	0	0																			
755458													59	0	19	44	2	0																			
756343													0	0	0	6	196	0													0	0	0	0	0	0	
756848													65	3	50	156	0	0																			
757377													0	0	0	0	0	0																			
757452	0	0	0	0	0	53	0	0	0	0	0	0	63	0	31	21	0	28	0	0	87	0	0	0	0	0	0	0	0	0							
757779													30	0	0	245	34	570																			
758703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5326	0	0	0	0	0	0	0	0	0							
758842													0	0	0	0	0	0																			
758851													0	0	0	0	0	0																			
759045													0	0	0	0	0	0																			
759625													79	1	0	222	64	40																			
760210													107	41	0	18	0	0																			
760331													0	0	0	0	0	0																			
760340													11	0	0	75	25	0																			
760434				0	0	0	0	0	0	0	0	0	3	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
760649													34	0	0	0	0	0																			
760854													424	51	48	312	0	18																			
760939													115	8	29	95	0	26																			
760957													15	0	35	3	0	115																			
761244													101	0	0	84	0	0																			
761459													0	0	0	8	0	0																			
761543													27	0	0	10	0	0																			
761806							0	0	0																												
761833				0	0	0	0	0	0				26	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
761851													2	0	1	8	0	0																			
761954													20	0	0	0	0	0																			
762045													0	0	0	20	0	0																			
762447	0	0	0	0	0	122	0	0	0	0	0	0	105	0	198	332	0	149	0	0	253	0	0	0	0	0	0	0	0	0							
762474													328	0	12	1446	0	103																			
762773													0	0	0	0	0	0																			
763211													22	0	0	27	65	3																			
763677													112	0	15	76	0	9																			
763930													320	67	223	143	4	15																			
764030	0	0	0	98	0	154	0	0	41	0	0	0	471	0	444	1967	529	362	0	0	353	0	0	0	98	0	104	0	0	9							
764058													0	0	0	22	0	0																			
764067													13	0	0	38	0	0																			
764142													16	0	0	8	0	6																			
764151													62	0	68	29	0	15																			
764816													423	0	174	28	0	110																			
765318													47	7	0	72	14	0																			
765354				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
765505	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	53	0	68	0	0	0	0	0	0	0	0	0	0	0	15							
765662													13	0	0	7	0	0																			
765877													0	0	0	4	0	3																			
766052													33	1	0	16	0	0																			
766164	0	0	0	0	0	357	0	0	110	0	0	247	22	0	2	103	0	151	0	0	1121	0	0	0	0	0	0	0	0	0							
767040													0	0	10	3	0	1																			
767152				0	0	0	0	0	0				1	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
767246													0	0	0	9	0	0																			
767255													7	0	8	0	0	0																			
767554													4	0	0	45	4	16																			
767572													2	0	0	0	0	0																			
767611				0	0	0	0	0	0				8	6	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
767732													3	19	8	109	6	10																			
767974													0	0	0	0	0	0																			
768074													30	0	201	0	0	0																			
768458				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
768476													0	0	0	0	0	0													0	0	0	0	0	0	
768953													0	0	0	0	0	0																			
769156													0	5	0	0	0	0																			
769334													3	13	0	0	0	0																			
770451													0	0	0	2	5	0																			
770545													24	0	0	0	5	0																			
770639													0	0	0	0	0	0																			
770657													35	0	0	37	0	3																			
770853													466	116	13	0	0	0																			
771047													0	0	0	10	3	0																			
771140	0	0	0	120	0	7	120	0	0	0	0	0	0	0	7	2	15	0	0	0	0	0	0	0	0	0	7	0	0	0							
771458													20	0	0	42	0	0																			
771609													0	0	0	825	0	472																			
771748													3	0	2	2	0	0																			
771878													0	0	0	1	0	15																			
772008													0	0	0	2	0	3																			
772446													0	0	0	0	0	0																			
772754													0	0	0	0	0	0																			
773032				0	0	0	0	0	0				95	0	18	327	4	4	0	0	0	0	0	0	0	0	0	0	0	0							
773171													182	29	79	63	0	58																			
773247	0	0	0	0	0	0	0	0	0	0	0	0	41	0	47	8296	142	25	315	0	589	0	0	0	0	0	0	0	0	0							
773443	0	0	0	0	0	208	0	0	0	0	0	208	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
773470													0	0	0	0	0	0																			
773742													47	0	0	9	1	0																			
774132													0	0	0	8	0	0																			
774235													62	8	0	8	0	9																			
774253													0	0	0	0	0	0																			
774262	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	34	0	0	7934	0	0	0	0	0	0	0	0	0							
774347													12	0	7	26	0	29																			
775054													0	0	0	0	0	0																			
775241				0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
775456													13	0	0	8	0	0																			
775773													0	0	0	0	0	0													0	0	0	0	0	0	
776369													0	0	0	0	0	0																			
776547				0	0	0	0	0	0				103	0	0	77	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
777254													7	0	41	0	0	0													0	0	0	0	0	0	
777366							0	0	0																												
777441													0	4	0	21	67	0																			
777870													0	0	0	98	0	24																			
778738													277	372	0	41	9	0																			
779016													76	0	21	25	0	2																			
779351	0	0	0	0	0	0	0	0	0	0	0	0	51	0	23	31	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
779360													0	0	0	0	0	0																			
779641													0	0	0	0	0	0																			
779650													3	0	0	24	0	0																			
779968													0	0	0	0	0	0																			
780049													16	0	0	68	0	9																			
780218													0	0	0	0	0	0																			
780263													2	0	0	0	0	0																			
780722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
780955													7	0	0	0	0	0																			
782016													24	0	0	0	0	0																			
782306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3611	0	0	0	0	0	0	0	0	0							
782548													34	0	0	0	0	0																			
783161													0	0	0	0	0	0																			
783246													0	0	0	0	0	0													0	0	0	0	0	0	
783349				0	0	0	0	0	0	0	0	0	0	10	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0							
783648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2664	561	0	0	0	0	0	0	0	0	0	0	0	0	0							
783844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
783910													0	0	0	0	0	0																			
784159													418	23	93	92	18	0																			
784430													6	0	0	27	10	4																			
785147													0	0	0	134	20	38																			
785473	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	145	0	0	273	0	0	0	0	0	0	0	0	0							
785857													131	0	24	116	0	0																			
785923													61	0	0	24	0	0																			
785950													0	0	0	0	0	0																			
786210													0	0	0	4	0	8																			
786256				0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
786340													121	0	0	219	0	84																			
786555													35	0	13	4	0	0																			
786612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
786733													0	0	0	0	0	0																			
786948													24	0	0	0	0	0																			
787141													0	0	0	0	0	0													0	0	0	0	0	0	
787459													0	0	0	0	0	0																			
787842													41	0	0	0	0	0																			
788559													101	0	1	25	0	9																			
788652													1	1	0	13	0	17																			
788773													3	0	0	1	0	9																			
789051													0	0	0	0	0	0																			
790150													8	0	0	0	0	32																			
790271													33	25	4	76	9	5																			
790543													18	0	0	0	0	0																			
790703													0	0	0	3	0	1																			
790918													0	0	0	8	0	0																			
791072													0	0	25	0	0	0													0	0	0	0	0	0	
791353				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
791821													0	0	0	0	0	0																			
791942													20	0	10	0	0	10													0	0	0	0	0	0	
792453													0	0	0	0	0	0																			
792640				0	0	0	0	0	0	0	0	0	41	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
792659													10	0	51	24	0	0																			
794149				0	0	0	0	0	0				30	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
794336													0	0	0	0	0	0																			
794345													0	0	0	0	0	0																			
794475													0	0	0	0	0	0													0	0	0	0	0	0	
794653													0	0	0	0	0	1																			
795249				0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
795548	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	32	0	0	0	0	0	0	2	0	0							
795959													0	0	0	0	0	0																			
795968							0	0	0																												
796152													203	15	0	118	0	0																			
796451													0	0	3	0	0	3																			
796572													0	0	0	89	0	46																			
796657													0	0	0	0	0	0																			
797140													75	0	0	1	0	1																			
797775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
798512													6	0	0	0	0	0																			
799359													0	0	0	0	0	0																			
799751				0	0	71	0	0	0	0	0	71	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
799854													14	0	20	3	0	0																			
799939													22	0	0	0	0	0																			
799948													0	0	0	10	0	0																			
800134													0	0	0	15	0	0																			
800442													90	0	14	9	0	0													0	0	0	0	0	0	
800479													0	0	0	0	0	0													0	0	0	0	0	0	
800657	0	0	0	1	0	856	0	0	0	0	0	0	77	0	16	154	0	250	0	0	452	0	0	0	0	0	0	0	0	0							
800853													0	0	0	0	0	0																			
801047													16	0	0	0	0	0																			
801056													12	7	1	0	0	0																			
801654													0	0	0	84	4	56																			
802866							0	0	0																												
803256													8	0	44	0	0	10																			
803265													0	0	0	46	0	25																			
803649													103	0	3	0	0	0																			
803658													0	0	11	6	0	0													0	0	0	0	0	0	
803957													34	0	2	48	0	50																			
804150				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
804338													0	0	0	0	0	0																			
804374													0	0	0	0	0	0													0	0	0	0	0	0	
804422													28	40	0	3	0	0																			
804860				0	0	7	0	0	0				122	0	0	129	1	7	0	0	0	0	0	0	0	0	0	0	0	0							
804963							0	0	0																												
805045													0	0	0	0	0	0																			
805250				0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
805335				0	0	0	0	0	0				58	0	12	115	0	96	0	0	0	0	0	0	0	0	0	0	0	0							
805755	0	0	0	0	0	0	0	0	0	0	0	0	73	0	10	214	12	97	0	0	0	0	0	0	0	0	0	0	0	0							
805876													179	27	0	58	21	0																			
806846													0	0	0	0	0	0																			
806958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
807348													16	0	0	0	0	0																			
807432													0	24	0	0	0	8																			
807656													3	0	0	0	0	0																			
807955													0	0	0	0	0	0																			
808260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
808345													0	0	0	0	3	0																			
808354													0	0	0	0	0	0																			
808653													0	0	0	1	0	0																			
809070													0	0	0	0	0	0													0	0	0	0	0	0	
809276													0	0	0	167	0	146																			
809379													12	33	0	0	0	0																			
809650				0	0	17	0	0	0	0	0	17	5	0	2	1	0	4	0	0	71	0	0	0	0	0	0	0	0	0							
809771													0	0	0	0	1	0																			
809856													0	0	0	0	0	0																			
810544													63	0	9	135	0	19																			
811046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0							
811457				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
811541													25	25	0	9	0	0																			
811550													74	26	23	113	0	40																			
811747													0	0	6	0	0	0																			
812164							0	0	0																												
812379				0	0	0	0	0	0				9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
812436													0	0	0	94	0	0																			
812557	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
812614				0	0	0	0	0	0				96	76	15	79	87	0	0	0	0	0	0	0	0	0	0	0	0	0							
813059													0	0	0	0	0	0																			
813572				0	0	0	0	0	0				81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
813853													0	0	0	0	0	0																			
814074				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
814355													23	0	0	2	18	0																			
814430	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	2280	0	0	0	0	4181	0	0	0	0	0	0	87	0	0							
814458													0	0	0	1	0	0													0	0	0	0	0	0	
814476				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
814551													16	0	0	41	2	0																			
814711				0	0	0	0	0	0				5	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0							
815053													0	0	0	0	0	0																			
815147													7	0	0	0	0	0																			
815156													0	0	0	0	0	0													0	0	0	0	0	0	
815277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
815754													34	0	18	0	0	0																			
815772													0	0	0	34	102	0																			
816256													0	0	0	37	0	40																			
816304													0	0	0	0	0	0																			
816603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
816751													0	0	0	0	0	0																			
817477													4	0	7	3	0	0																			
817824							0	0	0																												
818401													0	0	0	14	0	0																			
818540				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
818559													0	0	0	0	0	1																			
818652				0	0	0	0	0	0	0	0	0	25	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
819154													45	0	28	3	1	0																			
819172													26	0	0	1	1	0																			
819453	0	0	0	0	0	0	0	0	0	0	0	0	154	93	10	90	171	12	0	0	0	0	0	0	0	0	0	0	0	0							
819556													0	0	0	77	0	17																			
819855													12	0	0	2	0	0																			
820048	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
820301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	518	0	0	0	0	0	0	0	0	0							
820477													0	0	0	0	0	0																			
820842													0	0	8	3	0	0																			
820879													0	0	0	0	0	0																			
821036													0	0	0	0	0	0																			
821157													0	0	0	8	0	0																			
821559													0	0	0	3	0	0													0	0	0	0	0	0	
821643				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
821906													112	0	0	4	0	0																			
822042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
822051													28	16	0	22	1	0																			
822275													0	0	0	0	0	0																			
822556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
822631													35	0	0	3	0	0																			
823076													0	0	0	0	0	0																			
823133													5	0	0	0	0	0																			
823142				0	0	0	0	0	0				0	0	1	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0							
823450													800	0	0	63	0	3																			
823478													0	0	0	0	0	0																			
823553													0	0	0	52	0	1																			
823638													0	0	0	0	0	0																			
823656													0	0	0	1	0	0																			
824242													0	0	0	0	0	0																			
824653													12	0	0	16	1	0																			
