"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	
790271																																																																																																																																																	0	0	7586	0	0	0	0	1850	1868	0	0	0	0	0	0	217647	191491		0	0	62884	54161	3000	2812	4290	12750	2375	12954	19098	65619	3797	0	0	0	0	21388	12927	3637	36946																									0	0	0	0									0	0	0	0	0	0	40568	35239	0	0	0	0	0	0	0	0						
790543																																																																																																																																																	0	0	54294	0	0	0	0	12421	11751	0	0	0	0	142216	140456	95661	80241		142216	140456	63128	49377	0	0	2354	2855	4254	6970	5188	59295	127728	169	201	0	0	527	2356	9633	3281																									0	364	0	359									0	0	0	0	0	0	1896	1851	0	0	0	0	0	0	0	0						
790703																																																																																																																																																	0	0	68347	34619	32138	0	0	4788	4173	0	0	0	0	0	0	143217	127518		0	0	18064	16417	0	0	9339	10848	9688	22279	23227	18844	0	0	9	15	0	20521	11657	0	10429																									0	0	0	0									0	0	0	0	0	0	11836	10429	0	0	0	0	0	0	0	0						
790918																																																																																																																																																	0	0	355786	20243	18356	0	0	45417	42888	0	0	2500	2555	0	0	427887	386569		0	0	174338	155322	4500	4504	7797	44048	494	32341	33208	99235	45229	1434	342	0	0	0	25244	32845	72149																									0	29867	0	30834									0	0	0	0	0	0	69439	60834	0	0	0	0	0	0	25710	23271						
791072																																																																																																																																																	0	0	1786	0	0	0	0	0	0	0	0	0	0	0	0	94465	79498		0	0	53315	43870	0	0	8	0	0	1278	4475	44826	6499	0	8	0	705	9444	4685	792	6786																									0	0	0	0									0	0	17194	14842	0	0	8803	7578	0	0	0	0	0	0	0	0						
791353																																																																																																																																																	0	0	3850	70216	64757	0	0	4380	4150	0	0	0	0	0	0	137933	126372		0	0	28066	25387	1000	881	8166	5493	3167	44144	24499	21604	1214	17	4	1838	3945	11681	5592	1472	1702																									0	0	0	0	0	0	736	658	0	0	25279	22419	0	0	0	0	0	0	3094	2874	0	0	0	0	0	0	312	300						
791821																																																																																																																																																	0	0	85367	3958	3758	0	0	7550	6773	0	0	0	0	73900	62195	106469	92703		13090	10454	24143	20823	0	0	921	3287	0	5326	8016	9197	29974	0	0	0	0	10756	45134	5010	49901																									0	0	0	0									0	0	0	0	39848	33783	0	0	0	0	0	0	0	0	0	0						
791942																																																																																																																																																	1490	1423	0	6418	5836	0	0	0	0	0	0	0	0	18931	16222	30963	27805		16191	13658	18841	17061	0	0	4298	570	3848	10647	9452	20610	1609	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
792453																																																																																																																																																	0	0	4734	7786	7602	0	0	0	0	0	0	0	0	217	265	7837	7645		217	265	51	43	0	0	4311	496	3815	3351	7	150	43	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
792640																																																																																																																																																	6861	6747	0	0	0	0	0	0	0	0	0	0	0	6861	6747	0	0		0	0	0	0	0	0	0	0	5887	974	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
792659																																																																																																																																																	0	0	18712	0	0	0	0	0	0	0	0	0	0	0	0	111975	98568		0	0	40560	35254	0	0	431	0	431	2469	5093	28411	7507	0	0	0	842	34729	8284	776	10026																									0	0	0	0									0	0	0	0	0	0	11893	9620	0	0	0	0	0	0	0	0						
794149																																																																																																																																																	0	0	31518	0	0	0	0	0	0	0	0	0	0	0	0	88653	75254		0	0	0	0	0	0	1	0	0	0	0	0	0	44	1	122	3260	16448	51689	880	2810																									0	0	0	0	0	0	899	810	0	0	83596	70754	0	0	0	0	0	0	4158	3690	0	0	0	0	0	0	0	0						
794336																																																																																																																																																	0	0	84519	0	0	0	0	0	0	0	0	0	0	17306	16184	251530	225788		0	0	23757	21648	10000	9358	4783	16451	4775	7571	14541	17151	13707	1603	4903	0	192	39720	40211	22469	59800																									0	0	0	0									0	0	0	0	0	0	88392	78166	0	0	0	0	1520	1301	0	0						
794345																																																																																																																																																	0	0	519	6952	6333	0	0	8118	7339	0	0	0	0	1932	1910	108873	98636		1890	1871	32137	29753	1000	893	3258	4835	2757	14924	19454	20383	8081	78	496	0	390	14067	5406	1536	8160																									0	0	0	0									0	0	0	0	0	0	9946	9169	0	0	0	0	0	0	34	36						
794475																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5914	5636		0	0	0	0	0	0	0	3957	0	0	0	0	0	0	0	0	0	0	0	0	1679																									0	0	0	0									0	0	0	0	0	0	1942	1679	0	0	0	0	0	0	0	0						
794653																																																																																																																																																	0	0	0	1002	998	0	0	0	0	0	0	0	0	0	0	5858	5373		0	0	2594	2378	0	0	0	998	0	1885	1609	149	0	0	0	0	0	732	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
795249																																																																																																																																																	0	0	14588	13820	12614	0	0	240	242	0	0	0	0	0	0	47319	42143		0	0	9586	8779	0	0	2406	919	1641	6720	14316	4155	0	0	1	0	104	4462	8191	378	1256																									0	0	0	0	0	0	0	0	0	0	15108	12759	0	0	0	0	0	0	1870	1634	0	0	0	0	0	0	0	0						
795548																																																																																																																																																	0	0	51808	0	0	0	0	38763	34595	0	0	1679	1568	91155	77303	148745	121301		91155	77303	96373	75154	4929	3912	154	14990	154	2424	5283	69487	114344	0	0	0	0	1451	3678	0	645																									0	0	0	0	0	0	1174	1036	0	0	4869	4093	0	0	0	0	0	0	705	645	0	0	0	0	0	0	0	0						
795959																																																																																																																																																	0	0	1735	6032	5652	0	0	3500	3300	0	0	0	0	0	0	38632	34586		0	0	16562	13987	0	0	299	5138	299	7534	918	9409	4620	2224	0	0	0	0	1335	0	3109																									0	4865	0	4945									0	0	0	0	0	0	3623	3109	0	0	0	0	0	0	0	0						
795968	129087	110171	3464775	156803	140644	17845	15323	380809	326442	0	0	50000	44277	5458660	4665838	2752364	2424608		0	0	74057	61062	0	0	764	187315	44581	62727	143510	396569	0	5601	4466	3400	33503	712462	2092467	121638	4075029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120525	110900	201436	181267	2069669	1745949	559900	480438	0	0	0	0	2668845	2313910	1053081	933667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104646	105326	0	0	0	0	10019	7676	0	0	0	0	0	0	442670	361909	171632	151485	0	0	0	0		129087				140644									5448641			2424608		0			61062																																																																											
796152																																																																																																																																																	0	0	11202	0	0	0	0	0	0	0	0	0	0	5509	5432	30651	28042		5509	5432	10288	9448	0	0	6138	999	5139	6669	4701	4132	2295	0	0	143	1063	4113	4297	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
796451																																																																																																																																																	0	0	159276	170074	163484	0	0	0	0	0	0	0	0	0	0	244311	229969		0	0	10071	9653	0	0	65886	13964	51922	115818	39897	8163	205	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
796572																																																																																																																																																	0	0	36995	0	0	0	0	700	525	0	0	0	0	0	0	282196	249212		0	0	0	0	15000	14371	9713	0	9713	43023	0	525	0	0	0	0	0	195915	0	0	37																									0	0	0	0									0	0	0	0	0	0	40	37	0	0	0	0	0	0	0	0						
796657																																																																																																																																																	0	0	13611	21572	19679	0	0	0	0	0	0	0	0	0	0	85335	77159		0	0	32519	29312	0	0	6374	4220	5529	8849	12101	24515	5625	202	31	263	536	7142	0	3966	4180																									0	973	0	997									0	0	0	0	0	0	8932	8146	0	0	0	0	0	0	0	0						
797140																																																																																																																																																	0	0	9586	6025	5486	0	0	750	750	0	0	0	0	0	0	122384	103164		0	0	54169	45110	0	0	2098	750	3753	8118	10498	42565	7915	5	10	0	14	12865	14216	0	2455																									0	0	0	0									0	0	30916	25653	0	0	268	248	0	0	0	0	0	0	0	0						
797775																																																																																																																																																	0	0	4261	46938	43572	15600	13602	84033	78446	0	0	0	0	30750	26344	359929	321320		0	0	16716	15955	0	0	3186	38468	2826	63253	29458	61875	0	8	0	0	0	12962	105319	15235	22666																									15150	9508	12742	10004	0	0	6	6	0	0	141036	118283	0	0	0	0	0	0	27613	24117	0	0	0	0	0	0	0	0						
798512																																																																																																																																																	0	0	19513	7975	7188	0	0	0	0	0	0	0	0	0	0	34829	32327		0	0	0	0	0	0	5955	1498	4450	13221	10811	0	0	7	8	0	51	422	0	207	1652																									0	0	0	0									0	0	0	0	0	0	2153	1859	0	0	0	0	0	0	0	0						
799359																																																																																																																																																	0	0	0	5986	5427	0	0	0	0	0	0	0	0	0	0	15600	14166		0	0	1683	1501	0	0	496	0	496	4561	4674	4435	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
799751																																																																																																																																																	0	0	45115	12628	11942	0	0	19623	16986	0	0	0	0	0	0	90999	84529		0	0	35872	33664	0	0	1890	12408	1670	16281	12553	30394	2706	1491	0	0	1752	2043	2822	0	409																									0	0	0	0	0	0	4561	4322	0	0	4134	3786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
799854																																																																																																																																																	0	0	3500	3502	3500	0	0	0	0	0	0	0	0	0	0	4375	4324		0	0	0	0	0	0	3500	3500	0	0	0	0	0	0	0	0	0	824	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
799939																																																																																																																																																	0	0	3250	0	0	0	0	0	0	0	0	0	0	0	0	8397	6903		0	0	0	0	0	0	0	0	0	767	463	5673	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
799948																																																																																																																																																	0	0	40154	32438	30236	0	0	0	0	0	0	0	0	0	0	125270	110541		0	0	29887	22478	1000	890	12832	1993	10839	24209	24503	11181	10759	0	0	0	0	27057	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
800134																																																																																																																																																	0	0	79753	3991	3490	0	0	487	459	0	0	0	0	0	0	145848	130871		0	0	72092	62496	0	0	2083	9850	625	2312	9014	46325	10954	2196	0	0	447	3561	4500	17926	23161																									0	4938	0	4984									0	0	0	0	0	0	27114	24810	0	0	0	0	0	0	2801	2666						
800442																																																																																																																																																	0	0	19275	0	0	0	0	0	0	0	0	0	0	0	0	81993	74964		0	0	75397	69340	0	0	1177	420	757	4223	4328	43569	19791	0	57	0	0	1319	500	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
800479																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
800657																																																																																																																																																	59937	57783	2214866	100	100	0	0	33828	29541	0	0	0	0	2216033	1851061	2047558	1782039		0	0	405012	376434	0	0	68301	95867	67977	43513	98578	316724	45207	0	9	0	271	119324	2712312	56730	441560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1875961	1552571	1142155	955955	0	0	0	0	215646	182726	202946	179324	0	0	0	0	0	0	116934	103320	0	0	0	0	0	
800853																																																																																																																																																	0	0	46905	35505	31053	0	0	2000	1696	0	0	0	0	42792	33093	196562	180002		42792	33093	28859	26608	0	0	4835	22578	4343	8708	22198	96364	24260	0	970	1	1531	21299	2697	3932	13914																									0	0	0	0									0	0	0	0	0	0	10485	9970	0	0	0	0	0	0	993	993						
801047																																																																																																																																																	0	0	28187	0	0	1335	1335	14934	12956	0	0	0	0	1335	1335	182413	158404		0	0	90711	77498	0	0	1827	5363	1164	6069	29401	65924	8355	0	0	0	1851	11485	14793	6620	8714																									0	0	0	0									0	0	0	0	0	0	10674	10155	0	0	0	0	0	0	0	0						
801056																																																																																																																																																	0	0	7431	986	861	0	0	0	0	0	0	0	0	0	0	74029	68581		0	0	28216	24774	0	0	697	0	697	823	3275	15347	5491	0	0	0	0	23998	11072	654	7222																									0	0	0	0									0	0	0	0	0	0	9318	7876	0	0	0	0	0	0	0	0						
801654																																																																																																																																																	0	0	4614	1488	1442	0	0	0	0	0	0	0	0	3966	3966	93143	81950		0	0	45979	39996	0	0	5016	0	5016	6548	9966	21427	2447	0	0	0	0	30657	9855	0	0																									3966	0	3966	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
802866	0	0	23641000	17941000	16753000	709000	587000	0	0	0	0	1063000	914000	93292000	77367000	29402000	26619000		7429000	5817000	0	0	0	0	1198000	69000	1083000	9754000	5686000	6991000	2808000	0	1000	1000	1000	17192000	48689000	1056000	26580000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9474000	7860000	0	0	49727000	41322000	7882000	6683000	0	0	0	0	10823000	9009000	792000	713000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486000	433000	120000	100000	0	0	0	0	0	0	0	0	0	0	0	0	14644000	12339000	1604000	1456000	0	0	0	0		0				14048000									93292000			23000000		7429000			0																																																																											
803256																																																																																																																																																	0	0	2731	12355	12063	0	0	0	0	0	0	0	0	77	77	16487	15928		77	77	1366	1334	0	0	7987	1575	6456	5774	354	311	0	0	9	0	0	1526	0	0	0																									0	0	0	0									0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0						
803265																																																																																																																																																	0	0	20463	0	0	0	0	0	0	0	0	0	0	0	0	25795	22561		0	0	14172	12276	750	688	571	0	571	1452	5122	13769	0	0	0	0	134	771	0	147	595																									0	0	0	0									0	0	0	0	0	0	904	742	0	0	0	0	0	0	0	0						
803649																																																																																																																																																	0	0	13760	33132	29715	0	0	0	0	0	0	0	0	0	0	81776	73447		0	0	16070	14870	0	0	8112	857	7255	23465	22020	6913	0	0	0	0	0	10931	1950	0	56																									0	0	0	0									0	0	0	0	0	0	62	56	0	0	0	0	0	0	0	0						
803658																																																																																																																																																	0	0	11419	1490	1256	564	564	0	0	0	0	0	0	564	564	32151	27459		0	0	13574	11301	0	0	8	3373	1056	944	1988	12879	3308	0	0	0	0	1002	1898	29	1547																									0	0	0	0									0	0	0	0	0	0	1885	1547	0	0	0	0	0	0	29	29						
803957																																																																																																																																																	0	0	29670	25110	23900	0	0	2570	2357	0	0	0	0	0	0	70222	64232		0	0	13564	12456	0	0	10278	6958	6279	13757	12337	10281	577	91	7	0	288	7543	4266	604	1244																									0	0	0	0									0	0	0	0	0	0	1987	1847	0	0	0	0	0	0	0	0						
804150																																																																																																																																																	0	0	224	497	448	0	0	0	0	0	0	0	0	5213	4912	17761	16235		5213	4912	0	0	2000	1791	1716	265	1451	13015	5701	1016	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
804338																																																																																																																																																	0	0	337422	0	0	1500	1404	26656	24105	0	0	1000	1000	426087	333404	36828	33754		179887	141158	9172	8649	0	0	997	0	997	8069	11942	168567	270265	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
804374																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	77531	63446	34026	30765		1330	1199	569	544	0	0	0	0	0	0	226	1648	0	662	401	1	0	27509	68401	2038	7410																									0	0	0	0									0	0	0	0	4580	3508	5683	4868	0	0	0	0	0	0	0	0						
804422																																																																																																																																																	30080	28156	8191	0	0	0	0	0	0	0	0	0	0	30080	28156	0	0		0	0	0	0	0	0	4673	1100	3573	10739	14667	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
804860																																																																																																																																																	0	0	1821	0	0	0	0	0	0	0	0	0	0	4104	4216	24622	21150		4104	4216	9846	8524	0	0	1325	0	1185	2203	1840	7401	0	25	47	0	0	3519	9034	0	0																									0	0	0	0	0	0	0	0	0	0	14776	12626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
804963	0	0	5858772	5888269	5345953	0	0	0	0	0	0	0	0	7320	6440	23962842	20270584		0	0	71533	69955	0	0	1750445	4457	1745988	101353	778368	2785742	0	0	0	0	7284	8010	10315272	23756	4507674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7320	6440	7505410	6323689	0	0	4861027	3999557	0	0	0	0	0	0	3223458	2552247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2413145	1979183	0	0	0	0																																																																																																		
805045																																																																																																																																																	0	0	1040	0	0	0	0	0	0	0	0	0	0	0	0	13259	11142		0	0	11977	9959	0	0	4038	0	1566	822	0	5278	2791	38	0	0	0	440	0	0	207																									0	0	0	0									0	0	0	0	0	0	230	207	0	0	0	0	0	0	0	0						
805250																																																																																																																																																	0	0	26188	0	0	0	0	0	0	0	0	0	0	0	0	72941	63448		0	0	400	387	0	0	203	628	0	13257	11588	2497	0	9	0	0	0	193	0	1409	33867																									0	0	0	0	0	0	0	0	0	0	222	202	0	0	0	0	0	0	42735	35276	0	0	0	0	0	0	0	0						
805335																																																																																																																																																	0	0	12524	989	891	0	0	0	0	0	0	0	0	0	0	23523	21176		0	0	2308	2126	0	0	297	0	0	2684	3173	1036	0	0	297	88	177	7198	5290	1235	0																									0	0	0	0	0	0	0	0	0	0	14799	13049	0	0	0	0	0	0	413	382	0	0	0	0	0	0	0	0						
805755																																																																																																																																																	0	0	66389	70251	65100	0	0	0	0	0	0	0	0	0	0	136638	126559		0	0	23220	21982	0	0	17007	3287	13720	49213	37969	5504	0	0	0	0	0	14710	1383	0	773																									0	0	0	0	0	0	3030	2633	0	0	15604	13460	0	0	0	0	0	0	922	773	0	0	0	0	0	0	0	0						
805876																																																																																																																																																	0	0	3768	6913	6265	0	0	0	0	0	0	0	0	0	0	61902	53322		0	0	25210	20918	0	0	46	0	46	3335	1629	12987	11858	0	0	0	0	6511	6364	2363	8229																									0	0	0	0									0	0	0	0	0	0	12120	10592	0	0	0	0	0	0	0	0						
806846																																																																																																																																																	0	0	26302	0	0	0	0	1000	884	0	0	0	0	0	0	277272	242087		0	0	3503	3934	3999	3531	3109	4781	2303	13521	28715	59064	19096	0	0	1943	2367	46887	21533	22784	19093																									0	0	0	0									0	0	0	0	0	0	47585	41877	0	0	0	0	0	0	0	0						
806958																																																																																																																																																	0	0	7265	35836	33719	0	0	0	0	0	0	0	0	0	0	101707	96475		0	0	12869	12268	6000	5471	2728	1600	1129	58186	30816	4742	0	0	0	2	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
807348																																																																																																																																																	0	0	1470	1488	1470	0	0	1200	1200	0	0	0	0	0	0	14745	13742		0	0	9780	9069	0	0	972	349	377	2119	2537	6789	700	0	0	0	0	501	371	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
807432																																																																																																																																																	0	0	12471	4992	4831	0	0	300	253	0	0	0	0	0	0	58819	48728		0	0	18887	15199	10848	9807	961	253	961	7639	3685	13940	10969	0	0	0	0	1975	9306	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
807656																																																																																																																																																	12025	11687	57378	11643	11065	0	0	0	0	0	0	0	0	40754	38851	54560	50943		3169	2970	0	0	4998	4455	8131	862	11724	27266	24936	23211	0	0	0	36	613	3049	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
807955																																																																																																																																																	0	0	93604	0	0	0	0	8000	6642	0	0	0	0	12	12	614193	549200		0	0	138805	126988	0	0	9510	0	9509	26869	22284	92998	8104	8	14706	12079	0	197175	91354	2788	71338																									0	0	0	0									0	0	0	0	0	0	82750	74126	0	0	0	0	0	0	0	0						
808260																																																																																																																																																	0	0	493772	4978	4941	0	0	5031	4799	0	0	5015	4795	852665	690923	215817	177144		60827	60092	0	0	0	0	4963	14291	5824	2810	4674	34373	22842	1012	2099	800	14887	94616	747825	1458	82297																									0	0	0	0	0	0	2092	1919	709541	563705	186451	149779	0	0	0	0	82297	67126	0	0	0	0	0	0	0	0	0	0						
808345																																																																																																																																																	0	0	15780	0	0	0	0	14257	13361	0	0	6622	6049	0	0	20879	19410		0	0	0	0	0	0	1501	499	1496	2672	6737	8006	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
808354																																																																																																																																																	0	0	1551	0	0	0	0	0	0	0	0	0	0	0	0	26365	23098		0	0	26234	22974	0	0	99	0	99	0	0	16844	6030	0	0	0	124	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
808653																																																																																																																																																	0	0	49205	10567	9870	0	0	0	0	0	0	0	0	634	629	110322	96708		634	629	41998	35947	2998	2691	2229	1423	1230	9536	9527	33033	886	0	4	109	303	30718	8280	0	2286																									0	0	0	0									0	0	0	0	0	0	2519	2286	0	0	0	0	0	0	0	0						
809070																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
809276																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2053	1747		0	0	467	401	0	0	0	0	0	0	206	195	0	0	0	0	0	0	1346	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
809379																																																																																																																																																	0	0	993	0	0	0	0	0	0	0	0	0	0	0	0	54058	47846		0	0	54058	47846	0	0	3189	0	3189	4470	3700	36487	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
809650																																																																																																																																																	0	0	242	5688	5425	0	0	0	0	0	0	0	0	0	0	13452	12848		0	0	0	0	0	0	4	0	0	1843	3642	365	0	33	16	33	322	3198	0	1672	1724																									0	0	0	0	0	0	3777	3530	0	0	72	72	0	0	0	0	0	0	3475	3396	0	0	0	0	0	0	0	0						
809771																																																																																																																																																	9882	9866	0	0	0	0	0	0	0	0	0	0	0	985775	835866	120388	99552		7734	7421	0	0	0	0	45239	25356	41282	44027	21681	46578	0	11866	22197	32077	47827	15528	756811	0	20096																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
809856																																																																																																																																																	0	0	5010	2027	1902	0	0	0	0	0	0	0	0	0	0	18772	17432		0	0	1060	1055	4999	4433	4050	1121	2929	4590	6384	2221	0	0	0	0	0	187	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
810544																																																																																																																																																	0	0	34461	18416	17300	0	0	0	0	0	0	0	0	3387	3059	69983	63715		3377	3049	0	0	0	0	9043	0	7586	4708	8419	4593	0	0	0	0	0	0	0	7320	34476																									0	0	0	0									0	0	0	0	10	10	35387	31170	0	0	0	0	0	0	0	0						
811046																																																																																																																																																	0	0	606127	61161	57196	0	0	46000	40875	0	0	0	0	0	0	975801	826015		0	0	343703	277720	0	0	32971	12683	39004	21824	77667	219992	106938	0	63	0	3654	76105	10595	20362	237128																									0	0	0	0	0	0	2585	2192	0	0	99343	88225	0	0	0	0	0	0	289616	244625	0	0	0	0	0	0	1500	1086						
811457																																																																																																																																																	3732	3417	400	0	0	0	0	0	0	0	0	0	0	6982	6347	0	0		0	0	0	0	0	0	0	0	0	4481	2500	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
811541																																																																																																																																																	0	0	9752	1496	1439	0	0	0	0	0	0	0	0	0	0	23727	20162		0	0	0	0	0	0	0	0	0	1851	3897	0	0	0	0	0	0	5634	6260	906	1615																									0	0	0	0									0	0	0	0	0	0	961	793	0	0	0	0	0	0	0	0						
