"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
595869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227326	78836	388	0	0	0	0	98307	0	0	0	0	0	0	0	0	0	0	0	0	0	358723	71745	5274	0	0	66471	0	1	0	0	107052	0	0	0	107052	0	0	0	0	0	0	0	0	0	0	0	0	0	177144	388	0	0	0	0	0	0	0	0	0	265716	970	0	0	0	0	0	0	17713478	0	114610	1118162	250152	205050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
595944																																																																																																																																		78687	767																																																																																																														
596062																																																																																																																																		1200037	10170	0	0	827082																																																																												827082																															
596156																																																																																																																																		595514	5266	0	0	455934	62142	60245	1897	0	8762	0	0	0	8762	5917	56257	0	0	0	0	0	0	0	0	0	0	0	14851	29	423	164	14235	70711	70817	67344	382326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4970	2485	0	0	485	1113	70711	70817	67829	384684	0	14163	33915	384684	455934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277																																																																																																																																		26035	119	0	0	16557																																																																												16557																															
596455																																																																																																																																		284436	1227	0	0	191850	25521	24391	1130		95601	1589	53419	25593	17359	2160	6659												7363	14	556	312	6481	28154	61764	63357	134390							616	308				308																			20877	10439				10438				147143					191850																															
596642																																																																																																																																		65212	749																																																																																																														
596978																																																																																																																																		236074	1869																																																																																																														
597041																																																																																																																																		108603	392	0	0	49585																																																																												49585																															
597313																																																																																																																																		522853	3971																																																																																																														
597452																																																																																																																																		238122	2555																																																																																																														
597546																																																																																																																																		433759	4388	0	283	328407																																																																												328124																															
597658																																																																																																																																		151622	1552																																																																																																														
598002																																																																																																																																		703383	5065	0	0	469924	19707	14583	5124	0	0	0	0	0	0	36418	103038	0	2500	0	0	0	0	0	0	0	0	0	22723	106	973	726	20914	51107	109516	287019	276688	96	96	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35396	17698	0	0	457	15739	51107	109516	287825	293462	0	21903	143913	293462	469924	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																																																		656883	8197																																																																																																														
598132																																																																																																																																		58083	615	0	142	37858																																																																												37716																															
598543																																																																																																																																		98863	747	0	0	68446																																																																												68446																															
599643																																																																																																																																		144049	1447																																																																																																														
599764																																																																																																																																		5237404	33418	0	0	3545153	138079	109310	28769	0	0	0	0	0	0	120817	2346855	34284	168269	0	0	0	0	0	0	0	0	0	294582	4153	18979	0	117347	242858	2718366	384349	2140258	2651	2651	0	0	0	2651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660585	330293	90	0	25200	298037	244607	2718366	425060	2465303	0	543673	212530	2465303	3545153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419																																																																																																																																		1283702	10674	0	0	1084284																																																																												1084284																															
601032																																																																																																																																		35692	191																																																																																																														
601041																																																																																																																																		106625	1185	0	384	64080	3870	1938	1932	0	0	0	0	0	0	6981	0	0	0	35762	0	35762	0	0	0	0	0	0	976	0	65	0	911	8919	37759	14048	45804	225	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1622	811	0	0	0	811	8919	37759	14048	47519	0	7552	7024	47519	63696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050																																																																																																																																		32413605	143377	0	0	23670780	998894	718293	278762	41	0	0	0	0	0	2075476	5193843	1117111	574443	14020	0	14020	0	39412	22291	982	15949	0	1692071	39509	25791	9733	1425140	2892518	5637128	4186863	14491450	408973	408973	0	53528	0	355445	167294	83647	0	3256	0	80391	1167	233	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	5194318	2597159	423	613	187323	2312340	2893690	5773942	4387895	18125025	0	1154788	2193948	18125025	23670780	38342	1275000	1275000	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601153																																																																																																																																		133851	1624	0	220	112347																																																																												112127																															
601416																																																																																																																																		5576899	44088	0	0	4632819	113771	61957	51814	0	197538	28520	152757	16477	0	114019	1035456	0	0	0	0	0	0	49502	0	0	0	49502	425719	6362	6438	0	377153	213641	1259695	456788	3756863	7911	7911	0	0	0	7911	7510	3755	0	0	0	3755	0	0	0	0	0	0	0	0	0	0	0	0	5747	5747	0	0	0	5747	311076	155538	0	0	0	155538	213641	1324057	456788	4012256	0	264811	228394	4012256	4632819	56505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601443																																																																																																																																		390902	5033	0	1553	278425																																																																												276872																															
601658																																																																																																																																		664208	5815	0	0	534771																																																																												534771																															
602048																																																																																																																																		1587931	12200	0	0	1356108																																																																												1356108																															
602543																																																																																																																																		268514	1849																																																																																																														
602842																																																																																																																																		20187	30	0	0	9346																																																																												9346																															
603232																																																																																																																																		80002	551																																																																																																														
603540																																																																																																																																		95381	1076	0	272	64337																																																																												64065																															
603559																																																																																																																																		37553	444																																																																																																														
603755																																																																																																																																		64476	517	0	260	23403																																																																												23143																															
604024																																																																																																																																		738688	3794	0	0	366502																																																																												366502																															
604033																																																																																																																																		24154	93																																																																																																														
604547																																																																																																																																		224014	2529	0	102	194234																																																																												194132																															
604640																																																																																																																																		104325	312	0	0	62748	415	0	415	0	0	0	0	0	0	239	2916	1000	117	32743	0	32743	0	0	0	0	0	0	4282	0	0	0	3913	441	36074	35102	32904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4180	2090	0	0	0	2090	441	36074	35102	34994	0	7215	17551	34994	62748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605571																																																																																																																																		156256	155																																																																																																														
605610																																																																																																																																		275756	2127	0	35	169811																																																																												169776																															
605656																																																																																																																																		436867	3006	0	0	311007	36079	26522	9557	0	300	0	0	0	300	31346	56638	4636	1984	0	0	0	0	0	0	0	0	0	20788	0	666	262	18837	57868	66861	93865	215173	312	312	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57868	66861	93865	230304	0	13372	46933	230304	311007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046																																																																																																																																		47699660	433363	0	0	37270762	1588029	1048023	540006	0	0	0	0	0	0	2014760	11670977	236611	180178	1600	0	1600	0	37828	0	0	0	0	4547472	0	145042	2716	2417423	3078120	12357625	7079429	24778373	487078	487078	0	16621	0	470457	35442	17721	0	1877	0	15844	15553	3111	0	0	0	3111	0	0	0	0	0	0	0	0	0	0	0	0	8599844	4299922	0	0	0	4217635	3104454	12376123	7079429	29708192	0	2475225	3539715	29708192	37270762	37179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606176																																																																																																																																		1018021	6436	0	0	686498																																																																												686498																															
606653																																																																																																																																		1156514	11787	0	0	954748																																																																												954748																															
607146																																																																																																																																		427964	3558																																																																																																														
608358																																																																																																																																		93508	1045	0	251	63535																																																																												63284																															
608451																																																																																																																																		383276	825																																																																																																														
608844																																																																																																																																		557765	3736	0	179	284524																																																																												284345																															
609010																																																																																																																																		385614	4466	0	1472	242682																																																																												241210																															
609467																																																																																																																																		151988	2767	0	1300	120046																																																																												118746																															
609476																																																																																																																																		556420	1845																																																																																																														
609609																																																																																																																																		365182	3194	0	904	187069																																																																												186165																															
609645																																																																																																																																		28149	140	0	0	15177																																																																												15177																															
609832																																																																																																																																		276256	1346	0	0	190276																																																																												190276																															
610128																																																																																																																																		686026	4672																																																																																																														
610164																																																																																																																																		507499	2758	0	0	371828																																																																												371828																															
610539																																																																																																																																		70734	491	0	0	42125	3398	1631	1767	0	0	0	0	0	0	10072	19277	4126	0	0	0	0	0	0	0	0	0	0	997	123	87	44	743	11917	21131	10711	31155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	503	0	0	0	503	11917	21131	10711	32411	0	4226	5356	32411	42125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610557																																																																																																																																		288173	3145																																																																																																														
610913																																																																																																																																		336595	2186																																																																																																														
611031																																																																																																																																		224010	2469																																																																																																														
612159																																																																																																																																		312674	4355	0	1397	236717																																																																												235320																															
612878																																																																																																																																		113571	1014	0	219	63636																																																																												63417																															
613008																																																																																																																																		19705309	147313	0	0	14325577	937423	842992	94431	0	1697635	374754	1321381	0	1500	942191	662273	0	14944	0	0	0	0	147684	289	0	0	1372	1918479	3059	33451	0	833865	2174266	2150805	3349902	11020122	25565	25565	8452	17113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241144	620572	0	1008	0	608798	2182718	2255560	3349902	11697345	0	451112	1674951	11697345	14325577	81595	0	0	0	0	0	0	0	0	0	0	0	0	244	1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613156																																																																																																																																		531313	2826	0	0	331097																																																																												331097																															
613343																																																																																																																																		1529800	12776	0	0	1180029																																																																												1180029																															
613400																																																																																																																																		3573220	26852	0	0	2935001	44639	10897	33742	0	0	0	0	0	0	126320	202503	101716	112169	0	0	0	0	0	0	0	0	0	262265	0	6770	0	202519	137668	278699	1205826	1911052	3821	3821	0	0	0	3821	8064	4032	0	0	0	4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249388	124694	0	0	0	112029	193980	278699	1205826	2071749	0	55740	602913	2071749	2935001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613558																																																																																																																																		1150609	8099	0	0	747389																																																																												747389																															
613679																																																																																																																																		548607	3495																																																																																																														
613839																																																																																																																																		369564	3106																																																																																																														
613950																																																																																																																																		3875120	25446	19892	5554	1591332																																																																												1565886																															
613978																																																																																																																																		144930	955																																																																																																														
614256																																																																																																																																		90015	366	0	0	37824																																																																												37824																															
614313																																																																																																																																		1293834	13824	0	424	1072006	27556	16276	11280	0	0	0	0	0	0	57362	209107	1080	17200	0	0	0	0	0	0	0	0	0	109423	2136	3757	584	67816	75899	241306	132512	854393	0	0	0	0	0	0	1336	668	0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24089	12045	0	341	0	11652	75899	248273	132784	904539	0	49655	66392	904539	1071582	6071	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614368																																																																																																																																		971211	8466	0	0	766140																																																																												766140																															
614751																																																																																																																																		266815	2951	0	878	165853	13394	11172	2222	0	0	0	0	0	0	1129	89891	4882	0	0	0	0	0	0	0	0	0	0	11767	0	717	367	9794	12301	95210	65263	106178	216	216	0	0	0	216	264	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13529	6765	0	0	0	6764	12301	95210	65263	113290	0	19042	32632	113290	164975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614948																																																																																																																																		269937	1573																																																																																																														
615217																																																																																																																																		987264	7645	0	0	885459																																																																												885459																															
615253																																																																																																																																		157623	2845																																																																																																														
615776																																																																																																																																		26482	41																																																																																																														
615851																																																																																																																																		227707	2608																																																																																																														
615879																																																																																																																																		110310	1339	0	339	79960																																																																												79621																															
615954																																																																																																																																		921733	9678	0	2413	659173																																																																												656760																															
616036																																																																																																																																		724718	13294																																																																																																														
616540																																																																																																																																		198012	1706	0	77	130352																																																																												130275																															
617051																																																																																																																																		130801	1189	0	29	92800																																																																												92771																															
617079																																																																																																																																		47946	336																																																																																																														
617145																																																																																																																																		190986	2050																																																																																																														
617275																																																																																																																																		69128	1026																																																																																																														
617341																																																																																																																																		46241	357																																																																																																														
617743																																																																																																																																		244038	4017																																																																																																														
618544																																																																																																																																		213510	1397																																																																																																														
618647																																																																																																																																		59924	509																																																																																																														
618740																																																																																																																																		567791	5854	0	0	474480																																																																												474480																															
618777																																																																																																																																		53747	247																																																																																																														
618807																																																																																																																																		6431304	61140	0	0	4982705	39330	13903	25427	0	1053508	30790	1022718	0	0	10577	458343	0	50774	0	0	0	0	0	0	0	0	0	327794	0	38750	3087	216160	56589	1545238	1485038	3373560	4863	4863	0	0	0	4863	3957	1979	0	0	0	1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913103	456552	0	0	0	456552	56589	1607212	1516951	3836954	0	321442	758476	3836954	4982705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619327																																																																																																																																		578780	5981	0	696	422815																																																																												422119																															
619457																																																																																																																																		134499	631	0	74	44586																																																																												44512																															
619701																																																																																																																																		2354332	18305	0	0	1866177																																																																												1866177																															
619859																																																																																																																																		156825	1206	0	0	113367																																																																												113367																															
619877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7386000	166000	352000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59800000	0	56000	0	0	56000	0	0	0	27000	0	0	0	27000	0	0	0	0	0	0	166000	352000	0	0	0	0	0	0	0	0	0	249000	880000	0	0	0	0	0	0	53005000	0	1696000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
621151																																																																																																																																		119421	915	0	4	72934																																																																												72930																															
621245																																																																																																																																		131545	1242																																																																																																														
621357																																																																																																																																		447467	4522																																																																																																														
621441																																																																																																																																		266064	1411	0	0	191659																																																																												191659																															
622037																																																																																																																																		432811	6397	0	2727	293576																																																																												290849																															
622653																																																																																																																																		572307	4935	0	348	403527																																																																												403179																															
622774																																																																																																																																		2056962	29130																																																																																																														
623052																																																																																																																																		439992	2131	0	230	153658																																																																												153428																															
623454																																																																																																																																		562173	3522	0	0	285335																																																																												285335																															
623548																																																																																																																																		205820	1053	0	0	141308																																																																												141308																															
623874																																																																																																																																		250180	1363																																																																																																														
624246																																																																																																																																		421601	3636	0	0	368400																																																																												368400																															
624648																																																																																																																																		172359	1902																																																																																																														
624778																																																																																																																																		1057793	1750	0	0	456686																																																																												456686																															
624956																																																																																																																																		177051	1329	0	0	120535																																																																												120535																															
625056																																																																																																																																		87061	645	0	143	40198																																																																												40055																															
625065																																																																																																																																		264075	1160	0	0	141453																																																																												141453																															
625140																																																																																																																																		239312	2296																																																																																																														
625159																																																																																																																																		653479	2439	0	0	224872	11431	7754	3677	0	175	0	0	0	175	231057	255461	0	2607	8500	0	8500	0	0	0	0	0	0	35252	75	873	0	21527	257731	268579	3284	158350	175	175	0	175	0	0	281	141	0	0	0	141	370	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	149	75	0	0	0	75	257731	269243	3377	163316	0	53849	1689	163316	224872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625654																																																																																																																																		2244892	22696	0	3783	1513063	66565	47068	19497	0	606418	176215	496455	0	0	144337	80090	2511	110	765	0	765	0	12565	998	11567	0	0	100704	2176	5192	0	77602	375359	621588	202804	1099915	15412	15412	0	0	0	15412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155676	77838	0	0	940	76899	466881	627838	204728	1247888	0	125568	102364	1247888	1509280	0	6250	6250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625757																																																																																																																																		323445	1373	0	0	145903																																																																												145903																															
625850																																																																																																																																		321067	3378																																																																																																														
625953																																																																																																																																		156430	542	0	0	67974																																																																												67974																															
626101																																																																																																																																		1419014	16963																																																																																																														
627108																																																																																																																																		858460	5076	0	0	617275	41789	37784	4005	0	0	0	0	0	0	54864	87925	0	16261	0	0	0	0	0	0	0	0	0	44334	4	376	788	36507	93558	93073	438444	192492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62070	31035	0	0	9678	21357	93558	93073	448122	213849	0	18615	224061	213849	617275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
627377																																																																																																																																		35787	81	0	0	12553																																																																												12553																															
627854																																																																																																																																		283041	2064																																																																																																														
628039																																																																																																																																		126392	1053	0	177	70100																																																																												69923																															
628123																																																																																																																																		415608	2275	0	0	243823	52817	51845	972	0	0	0	0	0	0	13713	115589	43121	3658	1352	0	1352	0	0	0	0	0	0	24654	0	0	0	19774	65558	117913	114888	145670	45	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15613	7807	0	0	0	7807	65558	117913	114888	154590	0	23583	57444	154590	243823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
628178																																																																																																																																		1731583	15169	0	0	1353957																																																																												1353957																															
628356																																																																																																																																		334062	1992	0	0	216481																																																																												216481																															
628552																																																																																																																																		290484	2018	0	0	219883	9418	7019	2399	0	0	0	0	0	0	6315	37516	2336	1562	2550	0	2550	0	0	0	0	0	0	12302	1004	960	0	8738	15154	45909	54282	180081	250	250	0	0	0	250	170	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892	446	0	0	0	446	15154	46224	54282	183497	0	9245	27141	183497	219883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
629148																																																																																																																																		162326	1426	0	293	90683																																																																												90390																															
629353																																																																																																																																		451885	3533	0	0	301105																																																																												301105																															
629522																																																																																																																																		214118	1667																																																																																																														
629746																																																																																																																																		189526	1437	0	0	130800	8286	6868	1418	0	14607	34	7732	6841	0	3961	45939	9769	0	0	0	0	0	0	0	0	0	0	8079	0	292	0	7524	11236	55381	43782	86383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17250	8625	0	0	0	8626	11236	55381	43782	97029	0	11076	21891	97029	130800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
630041																																																																																																																																		29193	203	0	0	16421																																																																												16421																															
630340																																																																																																																																		81022	593	0	0	54502																																																																												54502																															
630555																																																																																																																																		669319	5483	0	308	465215																																																																												464907																															
630658																																																																																																																																		504721	2426	0	187	179136																																																																												178949																															
631039																																																																																																																																		318005	1749	0	0	178688																																																																												178688																															
631150																																																																																																																																		373090	3189	0	308	230461																																																																												230153																															
631178																																																																																																																																		290941	2061	0	0	222146	14287	3655	10632	0	0	0	0	0	0	12056	43969	4215	3	0	0	0	0	0	0	0	0	0	10522	29	921	14	7773	15740	55522	72837	152390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21239	10620	0	0	0	10620	15740	55522	72837	171985	0	11104	36419	171985	222146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
631422																																																																																																																																		1815279	7763	0	0	871465	60586	56613	3973	0	444927	26222	415017	3688	0	108579	557920	0	0	20000	0	20000	0	0	0	0	0	0	53729	432	2887	402	49717	199802	999797	162901	439666	463	463	0	0	0	463	12491	6246	0	0	0	6246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44450	22225	0	0	0	22225	321268	999797	162901	482214	0	199959	81451	482214	871465	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
631570																																																																																																																																		1245894	5638	0	0	667222																																																																												667222																															
632410																																																																																																																																		917565	6361	0	388	519890	12272	4704	7568	0	0	0	0	0	0	82211	278781	67480	3370	27752	0	27752	0	0	0	0	0	0	43113	204	4556	0	17280	116365	318657	201054	330447	3447	3447	0	0	0	3447	1413	707	0	0	0	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116365	318657	210489	346917	0	63731	105245	346917	519502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
