"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
938550																																		0	0	0	0	0	0		0	0	0	0	0	236	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					3	13	0	0	0	0	0	0																						
938859																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					29	467	0	0	0	0	0	0																						
939070																																		1218	936	2500	0	1218	5414		0	0	0	0	936	977	0	1218			0	5000	0	414	0	0	0	0	0	0	0	0					0	0																					1	21	0	0	0	0	0	0																						
939249																																		51645	19	1150	44924	3199	5262		0	0	19	0	0	834	0	3199	false	0	0	1150	650	817	2645	0	0	0	0	0	0	0	true	false	0	0		3522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.bankfidelity.com; www.bankfidelity.bank	
940021																																		0	0	0	0	0	0		0	0	0	0	0	1385	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.bankofmagnolia.com	
940311	565000	97000	3000	428000	129000	106000		111000	5	129000	false	0	9000	3000	42000	0	40000	0	9000	0	0	12000	21000	0	0	0	8000	0	0			0	0						106000		5000	0	82000	0	10000																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						951	19000	0	0	0	0	0	0																					http://www.popular.com	
940674																																		865	2316	1271	0	865	24288		0	0	128	0	2188	1597	0	1153			0	1271	6000	9521	7496	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
940731																																		272	68	0	272	0	10000		0	0	68	0	0	2399	2	0			0	0	5000	0	5000	5000	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.havanabank.com	
940852																																		0	0	0	0	0	0		0	0	0	0	0	905	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	21	0	0	0	0	0	0																					http://www.csb100.com	
941541																																		0	0	0	0	0	0		0	0	0	0	0	1069	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
941804																																		0	0	0	0	0	0		0	0	0	0	0	1424	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
942454																																		0	0	0	0	0	0		0	0	0	0	0	71	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.peoplesok.com/	
942539																																		345	0	0	0	345	0		0	0	0	0	0	1406	1	349			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
942847																																		0	0	0	0	0	2000		0	0	0	0	0	1454	0	0			0	0	2000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bodcawbank.com	
943143																																		3511	0	1873	3511	0	1873		0	0	0	0	0	0	0	0			0	1873	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
943152																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fsbfountain.com	
943273																																		0	0	7000	0	0	15724		0	0	0	0	0	2934	3	0			0	7000	113	864	7747	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
943675																																		0	0	0	0	0	0		0	0	0	0	0	2857	1	0			0	0	0	0	0	0	0	0	0	0	0	0					73	0																					2	20	0	0	0	0	0	0																						
943853																																		0	0	0	0	0	0		0	0	0	0	0	150	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					3	56	0	0	0	0	0	0																						
943974																																		0	0	3580	0	0	3580		0	0	0	0	0	4758	4	0			0	3580	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
944047																																		1848	100	0	0	1848	0		0	0	0	0	100	730	0	1848			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	17	0	0	0	0	0	0																						
944337																																		0	21	0	0	0	0		21	0	0	0	0	255	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					3	83	0	0	0	0	0	0																						
944355																																		809	437	0	809	0	0		245	192	0	0	0	2502	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.firstnationalbanks.com	
944627																																		0	2320	35500	0	0	38500		2320	0	0	0	0	2896	2	0			0	35500	3000	0	0	0	0	0	0	0	0	0						0																					1	20	0	0	0	0	0	0																					https://www.cnb.bank	
944739																																		0	0	0	0	0	0		0	0	0	0	0	156	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankoflafayette.com	
944748																																		0	0	0	0	0	0		0	0	0	0	0	3095	2	0			0	0	0	0	0	0	0	0	0	0	2900	0	true	true				0																					0	0	0	0	0	0	0	0																					http://www.fsbmarcus.com	
944935																																		0	0	0	0	0	0		0	0	0	0	0	907	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
945026																																		0	2160	11081	0	0	11081		0	0	0	0	2160	556	0	0	true	0	0	11081	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					WWW.cbthebank.com	
945053																																		84856	0	250	76358	0	850		0	0	0	0	0	23310	1	0	true	0	0	250	600	0	0	0	0	0	0	0	0	0	true	true	0	0		8498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					6	974	0	0	0	0	0	0																					http://www.rcbbank.bank	
945071																																		0	0	0	0	0	0		0	0	0	0	0	1496	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
945950																																		0	0	0	0	0	0		0	0	0	0	0	95	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	23	0	0	0	0	0	0																						
946274																																		1410	80	0	0	1410	0		80	0	0	0	0	1447	2	1410			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	2	608	0	0	0	0	0	0																						
946555																																		0	0	4750	0	0	4750		0	0	0	0	0	393	0	0			0	4750	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
947525																																		366	0	22518	366	0	22518		0	0	0	0	0	1582	1	0			0	22518	0	0	0	0	0	0	0	0	0	0						0																					3	195	0	0	0	0	0	0																					http://www.marioncenterbank.com	
947749																																		109	0	0	109	0	0		0	0	0	0	0	4269	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
947776																																		554	0	0	0	554	0		0	0	0	0	0	4115	2	1029			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://charlesriverbank.com	
948036																																		8662	0	135	7831	0	80245		0	0	0	0	0	439	0	0	false	0	79100	135	0	318	692	0	79100	0	0	0	0	0	true	false	0	0		831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.fmbankil.com	
948250																																		0	0	225	0	0	225		0	0	0	0	0	2836	2	0			0	225	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
948278																																		0	0	0	0	0	0		0	0	0	0	0	563	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.wrenthamcoop.com	
948531																																		0	0	0	0	0	0		0	0	0	0	0	740	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					17	357	0	0	0	0	0	0																					http://https://www.bankofnewington.com	
949154																																		20444	0	50000	20060	0	50000		0	0	0	0	0	4087	2	0	false	0	0	50000	0	0	0	0	0	0	0	0	0	0	true	true	0	0		384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5	122	0	0	0	0	0	0																					www.texasbankandtrust.com	
949453																																		0	0	0	0	0	0		0	0	0	0	0	470	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
950141																																		60	350	0	0	0	0		0	0	0	0	350	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.midmobank.com	
950178																																		7896	478	160000	0	7612	170000		478	0	0	0	0	935	0	15226			0	160000	10000	0	0	0	0	0	0	0	0	0					611	284																					0	0	0	0	0	0	0	0																						
950356																																		0	0	0	0	0	0		0	0	0	0	0	4253	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
950758																																		1502	0	0	0	1502	0		0	0	0	0	0	1410	1	2406	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.SecurityBankusa.com	
951102																																		1507	0	0	0	1507	21972		0	0	0	0	0	5532	3	1507			0	0	20000	1972	0	0	0	0	0	0	0	0					0	0																					3	342	0	0	0	0	0	0																						
952172																																		0	0	21475	0	0	57815		0	0	0	0	0	1664	1	0	false	0	0	21475	5000	24000	0	20000	0	0	0	7340	0	7340	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	217	0	0	0	0	0	0																					www.everettbank.com	
952257																																		0	108	0	0	0	0		0	108	0	0	0	176	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.sbwok.com	
952677																																		14870	29	230810	13801	788	237085		0	0	29	0	0	1288	0	1390			101	230810	0	0	0	0	101	188	843	5143	0	6275					0	281																					11	702	0	0	0	0	0	0																						
952846																																		2469	0	0	0	2469	7950		0	0	0	0	0	0	0	2469			0	0	4000	1375	2575	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
953535																																		14400	0	23000	10624	3737	23000		0	0	0	0	0	7163	7	3737			0	23000	0	0	0	0	0	0	0	0	0	0						39																					0	0	0	0	0	0	0	0																					www.bankfortress.com	
953843																																		3348	0	0	3348	0	0		0	0	0	0	0	3273	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.ponyexpressbank.com	
953852																																		1108	0	0	1108	0	0		0	0	0	0	0	1143	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	21	0	0	0	0	0	0																						
954158																																		1480	0	0	1473	0	0		0	0	0	0	0	72	0	0			0	0	0	0	0	0	0	0	0	0	0	0					2	7																					0	0	0	0	0	0	0	0																					http://www.fmbnd.com	
954251																																		0	0	0	0	0	0		0	0	0	0	0	239	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	31	0	0	0	0	0	0																					http://www.cbeldon.com	
954279																																		522	0	46500	0	522	68248		0	0	0	0	0	28	0	1294			0	61500	6448	300	0	15000	0	0	0	0	0	0					5798	0																					0	0	0	0	0	0	0	0																						
954653																																		0	0	0	0	0	0		0	0	0	0	0	49	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.csbsa.com	
954671																																		0	0	0	0	0	0		0	0	0	0	0	3127	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fsb-ms.com	
955548																																		3733	0	900	2139	1378	900		0	0	0	0	0	739	0	1378			0	900	0	0	0	0	0	0	0	0	0	0						216																					2	211	0	0	0	0	0	0																					www.senb.com	
955753																																		0	0	4000	0	0	4000		0	0	0	0	0	356	0	0			0	4000	0	0	0	0	0	0	0	0	0	0					59	0																					0	0	0	0	0	0	0	0																						
955940																																		0	0	1650	0	0	2950		0	0	0	0	0	502	1	0			0	1650	1300	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.obannonbank.com	
955959																																		0	0	5200	0	0	10201		0	0	0	0	0	765	1	0			0	5200	4800	0	0	0	0	201	0	0	0	201						0																					2	101	0	0	0	0	0	0																					https://www.ssbwyo.bank	
955977																																		36	0	37000	0	36	38600		0	0	0	0	0	0	0	36			0	37000	0	0	0	0	0	0	0	1600	0	0						0																			1	true	1	51	0	0	0	0	0	0																					http://www.bank34.com	
956134																																		148	0	0	0	148	3000		0	0	0	0	0	2006	1	148			0	0	1000	1000	1000	0	0	0	0	0	0	0						0																					2	9	0	0	0	0	0	0																						
956152																																		0	26	4100	0	0	5100		0	0	26	0	0	1347	2	0			0	4100	1000	0	0	0	0	0	0	0	2953	0					0	0																					0	0	0	0	0	0	0	0																						
956255																																		0	0	0	0	0	0		0	0	0	0	0	1622	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fnbrf.com	
956358																																		775	760	0	647	0	0		0	0	0	0	760	504	0	0			0	0	0	0	0	0	0	0	0	0	0	0						128																					0	0	0	0	0	0	0	0																						
956376																																		0	0	900	0	0	1300		0	0	0	0	0	50	0	0			0	900	400	0	0	900	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
956527																																		0	0	0	0	0	0		0	0	0	0	0	387	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
956554																																		0	0	0	0	0	0		0	0	0	0	0	3485	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					bankofgrainvalley.com	
956750																																		8037	0	0	6853	0	0		0	0	0	0	0	2956	2	0			0	0	0	0	0	0	0	0	0	0	0	0						1184																					0	0	0	0	0	0	0	0																						
956938																																		268	657	39000	268	0	55000		0	0	657	0	0	1946	1	0			0	39000	14000	2000	0	0	0	0	0	0	0	0						0																					68	1049	0	0	0	0	0	0																					https://www.priorityonebank.com	
956956																																		0	0	7310	0	0	52139		0	0	0	0	0	963	1	0			0	15060	15544	5060	16475	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.yourfsb.com	
957757																																		2210	0	0	2210	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					10	0																					4	46	0	0	0	0	0	0																						
958204																																		1102	0	130551	0	1102	261087		0	0	0	0	0	3072	4	1102	true	0	0	130551	115500	12856	2180	0	0	0	0	0	0	0	true	true	0	0	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	105	0	0	0	0	0	0																					www.firstcountybank.com	
958231																																		0	0	0	0	0	0		0	0	0	0	0	863	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
958558																																		0	74	0	0	0	0		0	0	74	0	0	2967	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					2	24	0	0	0	0	0	0																					www.stockexchangebank.com	
958727																																		88715	143	0	85048	0	0		143	0	0	0	0	18558	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	95	0	0	0	0	0	0					www.hometownbank.com																www.amnb.com	
958763																																		0	804	0	0	0	0		0	0	0	0	804	1044	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
959304																																		17667	0	1186186	15451	0	1186186	true	0	0	0	0	0	0	0	0	false	0	0	1186186	0	0	0	0	0	0	0	0	0	0	false	false	0	0	11131	2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					23	9347	0	0	0	0	0	0					http://www.igobanking.com	igobanking.com	http://www.Bankpurely.com	Bankpurely.com													http://www.flushingbank.com	
959443																																		0	0	7320	0	0	18658		0	0	0	0	0	187	0	0			0	7320	5847	334	5157	0	0	0	0	0	0	0						0																					2	742	0	0	0	0	0	0																					http://www.cdbky.com	
959630																																		1161	0	0	248	0	0		0	0	0	0	0	6	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	913																					0	0	0	0	0	0	0	0																						
959715																																		573	0	503	0	0	56700		0	0	0	0	0	5319	1	0	false	0	0	503	28754	27443	0	0	0	0	0	0	0	0	false	true	0	0		573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.acbb.com	
960047																																		0	171	0	0	0	0		0	4	0	0	167	490	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofcalhouncounty.com	
960551																																		1038	0	4800	690	0	4800		0	0	0	0	0	122	0	0			0	4800	0	0	0	0	0	0	0	0	0	0						348																					0	0	0	0	0	0	0	0																						
960560																																		8249	0	20000	7653	0	26197		0	0	0	0	0	20861	3	0			0	20000	0	6197	0	0	0	0	0	0	0	0					0	596																					1	492	0	0	0	0	0	0																						
960935																																		2888	627	0	2872	0	0		0	0	396	0	231	7032	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					26	651	0	0	0	0	0	0																					http://www.qnbtrust.bank	
961259																																		0	0	3000	0	0	7000		0	0	0	0	0	9777	6	0			0	3000	4000	0	0	0	0	0	0	0	0	0						0																					5	387	0	0	0	0	0	0																						
961343																																		1364	359	0	1007	357	0		0	0	0	0	359	3770	1	357	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	13	0	0	0	0	0	0					http://www.shelbystatebank.com		http://www.ssbmortgage.com														http://www.shelbybank.com	
961400																																		13785	0	383	13785	0	2976		0	0	0	0	0	4544	2	0			0	383	0	0	2593	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
961446																																		0	0	0	0	0	0		0	0	0	0	0	2986	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	14	0	0	0	0	0	0																					https://www.bayportstatebank.com	
961576																																		152	0	0	0	0	0		0	0	0	0	0	2539	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0																					http://www.eldoradosavingsbank.com	
961624																																		38351	317	69313	31730	4147	502692		0	0	317	0	0	21404	2	11851	true	0	0	69313	65132	10005	358242	0	0	0	0	0	0	0	true	false	0	0	740	2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					25	5188	0	0	0	0	0	0					www.cashanalyzer.com		www.standardbankpa.com														www.dollar.bank	
961811																																		0	962	15300	0	0	15401		962	0	0	0	0	1787	1	0	false	0	0	15300	101	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.ourfsb.bank	
962313																																		1799	0	0	1799	0	0		0	0	0	0	0	3201	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					10	142	0	0	0	0	0	0																						
962890																																		38570	1584	72000	31498	4371	102530		0	0	94	0	1490	11880	2	5795			0	72000	30530	0	0	0	0	0	0	0	0	0						2701																					0	0	0	0	0	0	0	0																					http://www.ccf.us	
962966																																		17050	0	0	11247	373	350792		0	0	0	0	0	80	0	373	false	0	0	0	0	0	0	0	0	350792	0	0	0	350792	true	false	0	0	0	5430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					https://www.sofi.com/banking/	NULL	www.goldenpacificbank.com	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	www.sofi.com	
963002																																		214	0	0	0	214	4861		0	0	0	0	0	3080	1	433			0	0	1197	2073	1591	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
963730																																		0	107	0	0	0	0	true	0	0	0	0	107	1100	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					10	955	0	0	0	0	0	0																					http://www.unbelgin.com	
963945																																		153474	0	158	8014	142716	75735		0	0	0	0	0	450	0	142716	false	0	0	158	0	0	75577	75577	0	0	0	0	0	0	true	false	0	0	0	2744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.merchantsbankofindiana.com	
963954																																		0	0	0	0	0	0		0	0	0	0	0	637	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
964157																																		0	0	0	0	0	0		0	0	0	0	0	508	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
964250																																		50	0	0	50	0	0		0	0	0	0	0	3034	4	0			0	0	0	0	0	0	0	0	0	0	0	0					5	0																					0	0	0	0	0	0	0	0																						
965051																																		0	0	0	0	0	0		0	0	0	0	0	262	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
965789																																		31792	776	0	27698	0	0		0	0	776	0	0	4426	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	4094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					25	13461	0	0	0	0	0	0																					www.susserbank.com	
966272																																		0	0	7500	0	0	7500		0	0	0	0	0	2855	1	0			0	7500	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
966722																																		0	0	541	0	0	1901		0	0	0	0	0	3361	2	0			0	541	624	604	132	0	0	0	0	0	0	0					100	0																					0	0	0	0	0	0	0	0																						
966731																																		0	0	0	0	0	0		0	0	0	0	0	2132	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.fnboneida.com	
966973																																		0	0	0	0	0	803		0	0	0	0	0	931	0	0			0	0	0	0	803	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
967046																																		2601	0	25273	50	2551	25923		0	0	0	0	0	3936	4	2551			0	25273	0	350	300	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
967952																																		243	0	0	243	0	4853		0	0	0	0	0	2604	1	0			2200	0	0	383	2270	0	2200	0	0	0	0	2200						0																					0	0	0	0	0	0	0	0																						
968070																																		12043	328	374861	9324	129	2167921		0	0	328	0	0	1938	1	174	true	0	0	739861	674324	617969	100000	0	0	0	0	35767	0	35767	true	true	0	0	0	2590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0																					www.capfed.com	
968155																																		0	0	0	0	0	6000		0	0	0	0	0	727	1	0			0	0	6000	0	0	0	0	0	0	0	0	0					16658	0																					0	0	0	0	0	0	0	0																						
968249																																		14079	84	11929	13406	0	23860		0	0	84	0	0	448	0	0			0	11929	7809	0	4122	0	0	0	0	0	8000	0						673																					0	0	0	0	0	0	0	0																						
968744																																		567	0	0	497	0	0		0	0	0	0	0	107	0	0			0	0	0	0	0	0	0	0	0	0	0	0						70																					1	10	0	0	0	0	0	0																					https://www.firstchoice.bank	
969059																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false		0	0	0	0	0	0	0	0	0	0	0	0					4	0																					0	0	0	0	0	0	0	0																						
969255																																		0	0	353	0	0	10107		0	0	0	0	0	4273	2	0			0	353	330	2681	6743	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
969639																																		0	0	4260	0	0	21323		0	0	0	0	0	3656	2	0			0	4260	3948	13115	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fnbtoday.com	
969844																																		0	0	0	0	0	0		0	0	0	0	0	154	0	0			0	0	0	0	0	0	0	0	0	0	0	0					128	0																					1	6	0	0	0	0	0	0																						
969956																																		0	0	0	0	0	0		0	0	0	0	0	1027	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.zcbank.com	
970055																																		0	0	0	0	0	0		0	0	0	0	0	1461	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					2	665	0	0	0	0	0	0																					https://elkriver.bank/	
971070																																		0	206	2473	0	0	13702		0	0	0	206	0	778	0	0			0	2473	1992	9237	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																					www.dalhartfederal.com	
971379																																		0	0	0	0	0	0		0	0	0	0	0	155	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
971959																																		21422	1729	65000	6661	4694	74027		0	227	0	76	1426	1683	0	4694	true	0	0	65000	0	0	9027	0	0	0	0	0	0	0	true	false	0	0	16	10067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	94	0	0	0	0	0	0																					http://www.bravera.bank	
972143																																		766	0	12400	766	0	16688		0	0	0	0	0	1824	1	0			0	12400	2978	1253	57	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.wsbankonline.com	
972406																																		28517	0	0	28517	0	323		0	0	0	0	0	0	0	0	true	2836356	0	0	0	0	0	0	0	323	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.bostontrustwalden.com	
972648																																		24632	246	75608	23320	0	83078		0	0	246	0	0	44738	8	0	false	0	0	75608	5692	0	1778	0	0	0	0	0	0	0	false	false	0	0		1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	70	0	0	0	0	0	0																					http://www.planters-bank.com	
972732																																		0	0	0	0	0	0		0	0	0	0	0	9389	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.fnbforyou.com	
972750																																		383	250	0	205	0	6569		0	0	0	0	250	402	0	0			0	0	3000	2500	1069	2500	0	0	0	0	0	0					62	178																					2	174	0	0	0	0	0	0																						
972769																																		2857	0	8000	1177	1418	17000		0	0	0	0	0	0	0	1393			0	8000	9000	0	0	0	0	0	0	0	0	0						262																					12	1529	0	0	0	0	0	0																					http://www.gbcib.com	
