"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
313009					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
313157					CONF							0	0	0	0	true		0	0												0	0	0	0	0	0	0														Our Bank Holding Company, Seiling BancShares, Inc., received 7 million in Subordinated Debt.  Two million remains in the Holding Company account and 5 million was added to Tier 1 Capital of Seiling State Bank.					
313223					CONF							0	0	0	0	false		0	0												0	0	0	0	-446	0	45																			
313577					CONF							0	0	0	0	false		0	0												0	0	0	0	93	0	-318																			
314257					CONF							0	0	0	0	false		0	0												0	0	0	0	-231	0	210																			
314444					CONF							-1000	0	0	0	false		0	0												0	0	0	0	0	0	0										Capital Injection from Bank to Holding Company									
315656					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
316840	6142	0	0	0	CONF	15528	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	16245	0	9863	0	0	4461	0	0	0	0	0		217		0	0	0	Tax Refund Transfer Fees															
316859					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
316934					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
317258					CONF							0	0	0	0	false		0	0												0	0	0	0	-518	0	240																			
317342	4236				CONF				2845			0	0	0	0	false		0	0		1860			10067		13910			4762		0	0	0	0										Bank and Other Taxes												
317379					CONF							0	0	0	0	false		-166	0												0	0	0	0	-236	0	299															Effect of Current Expected Credit losses Off Balance Sheet				
317650					CONF							0	0	0	0	false		0	0												0	0	0	0	-71	0	90																			
318974					CONF							0	0	0	0	false		0	0												0	0	0	0		0																				
319047					CONF							0	0	0	0	false		0	0												0	0	0	0	-594	0	790																			
319458					CONF							0	0	0	0	false		0	0										131		0	0	0	0	0	0	-45	196											0							
319551					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
320034					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
320052			390		CONF				1034			0	0	0	0	false		0	0							1510			572		0	0	0	0	-37	0	19				Bank Owned Minerals-Lease Proceeds			Software Maintenance												
320070					CONF							0	0	0	0	false		0	0												0	0	0	0	-606	0	715																			
320119					CONF	4551	4301	3832	14963			0	0	0	0	false		0	0		5136							12962			0	0	0	0		0					Fees from Cash Management	Fees from Factoring	Fees from Safekeeping	Cost of Outsourcing												
321152					CONF	467	4277		349			0	0	0	0	false		0	0					309			215	330			0	0	0	0	-114	0	-129				Miscellaneous customer service fees	Fee Income- Deposits Sold		Maintenance agreements												
321255					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
321273					CONF							0	0	0	0	false		0	0												0	0	0	0	-460	0	32										Capital contribution from holding company									
321330					CONF							0	0	18	0	false		0	0												0	0	0	0	0	0	0												Change in reserve for off balance sheet credit risk							
321947	277		256		CONF				1223			0	0	0	0	false		0	0		269				189	1164	343		206	146	0	0	0	0	-632	0	800			591				Computer Software Maint/Fees												
322449					CONF							0	0	0	0	false		0	0												0	0	0	0																		year end accounting adjustment on pension				
322551					CONF							0	0	0	0	false		0	0												0	0	0	0		0																				
323204					CONF							0	0	0	0	false		0	0												0	0	0	0	1701	0	-2300																			
323651					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
324153					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
324229					CONF							0	0	0	0	false		0	0												0	0	0	0	-148	0	187																			
324256					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
324340					CONF							23	0	0	0	false		0	0		810			3108		3341			968	953	0	0	0	0	-8046	0	7165										EMPLOYEE STOCK PURCHASE PLAN									
324854					CONF							0	0	0	0	false		5566	0												0	0	0	0	0	0	0															Addition of Gates Banking and Trust Capital after merger				
324863	625	0	0	471	CONF	0	0	0	470	436	0	0	0	0	0	false	0	0	0	0	0	0	0	607	0	2112	0	0	0	519	0	0	0	0	0	0	0	0	0	0				DEBIT CARD EXPENSE	INTERNET BANKING EXPENSE											
324975					CONF							0	0	226	92	false		0	0												0	0	0	0	-226	-318	318												Retained Earnings	Deferred Federal Income Tax						
325141	82		41	9	CONF							0	0	0	0	false	24	0	0			23	140		109	873	74	5	498	158	0	0	0	0	0	0	0			59																
325459					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
325534					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-68																			
326054					CONF							0	0	0	0	false		0	0												0	0	0	0	-9	0	9																			
326344					CONF							0	0	0	0	false		-102	0												0	0	0	0	-33	0	46															Tax effected adjustment off balance sheet unfunded committment 3/2023				
326858					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
326979					CONF							0	0	0	0	false		0	0												0	0	0	0	145	0	-280																			
327220					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
327305	756				CONF				610			0	0	0	0	false		0	0		304					1178			594		0	0	0	0	-476	0	438							INTERNET BANKING EXPENSE												
327435					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0												0			0				
327556					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
327855					CONF							0	0	0	0	false		0	0												0	0	0	0	-1649	0	-375																			
328058	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	-61	0	0	0																
328357				182	CONF							0	0	177	0	false		0	0					928		152					0	0	0	0	-337	0	140												Adjustment for HTM Securities	Adjustment for HTM						
328656					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
328777	1943				CONF	632						0	0	0	0	false		0	0		1247			4324		2099					0	0	0	0	-1785	0	-522				SBIC investment gain															
329149					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
329345					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-741																			
329550					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
329952	396		129	49	CONF				96	99		0	0	0	0	false	102	0	0			75	1308	1167	189	103	357		873	239	0	0	0	0	-243	0	-106		1	96				comptroller exp	merchant exp											
330239					CONF							-13	0	0	0	false		0	0												0	0	0	0	0	0	0										Dividend paid to H/C to purchase shareholder stock									
330248					CONF							0	0	0	0	false		0	0												0	0	0	0	-291	0	287																			
330855	1747				CONF	24006						0	0	0	0	false		0	0					5408		5519			2615		0	0	0	0	0	0	0				Contract Services															
330873			140		CONF				219			0	0	0	0	false		0	0					184				196		237	0	0	0	0	-306	0	225							Computer Software												
330949					CONF							0	0	0	0	false		0	0												0	0	0	0	-18	0	0																			
331076					CONF							0	0	0	0	false		0	0												0	0	0	0	-430	0	430																			
331375					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
331544					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
331713					CONF							0	0	0	0	false		0	0												0	0	0	0	315	0	-399																			
332224					CONF							0	0	0	0	false		0	0												0	0	0	0	-236	0	-6																			
332345					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
332671					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
332756					CONF							0	0	0	0	false		0	0												0	0	0	0		0																				
333034					CONF							0	0	-500	0	false		0	0												0	0	0	0	0	0	0												Reclassification from ALL to Allowance for off balance sheet credit exposures							
333203					CONF	500			858			0	0	0	0	false		0	0		327		460			1583			757		0	0	0	0	37	0	-1495				Merchant Program Income			Vermont Franchise Taxes												
333650					CONF							0	0	0	0	true		0	0												0	0	0	0	0	9	0																			
333856	5	0	89	73	CONF	328	0	0	363	0	0	0	0	0	0	false	68	0	0	0	190	15	16	468	152	646	60	38	329	109	0	0	0	0	0	0	0	30	0	35	IRS EMPLOYEE RETENTION CREDIT			INTERNET BANKING EXPENSE												
333940	15	0	21	34	CONF	0	0	0	0	0	0	0	0	0	0	false	10	0	0	1	0	7	5	0	26	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0																
334264					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
335346					CONF							0	0	0	0	false		0	0												0	0	0	0	-413	0	557																			
336147					CONF							0	0	0	0	true		66	0												0	0	0	0	-264	0	117														RI-E 4.a. had a change of $66,000. This was due to a deferred tax calculation adjustment per our accountants.	This was due to a deferred tax calculation per our accountants.				
336361					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
336576					CONF							0	0	0	0	false		0	0												0	0	0	0	-1350	0	1327																			
337340					CONF							0	0	0	0	false		0	0												0	0	0	0	-10	0	10																			
338646					CONF							5000	0	0	0	false		0	0												0	0	0	0	-700	0	200										Capital Infustion from Holding Company									
338851					CONF							0	0	0	0	false		0	0									149			0	0	0	0	0	0	0																			
338945					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
339072					CONF	-470	112		8343			10000	0	0	0	false		0	0					3666				1912			0	0	0	0							Net Change in Fair Values - LHFS	Inspection fees		mortgage production closure losses			Parent holding company capital contribution									
339353					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0															Backdated entry not reflected in capital figure				
339456	1233				CONF							0	0	0	0	false		0	0				1790	1164					808	544	0	0	0	0	0	0	0																			
339607					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-200																			
339773	2606				CONF	3542			2001			0	0	0	0	false		0	0		1117			5225		1201					0	0	0	0	-2118	0	1159				Other Income	Swap Fee Income		Professional Services												
339858	21769	0	0	0	CONF	-17009	0	0	0	0	0	0	0	0	0	false	0	0	0	0	8812	0	64663	112497	0	30889	0	0	0	0	0	0	0	0				0	0	0	Net loss on derivative contracts held for purposes other than trading															
340135					CONF	432			2080	1146	-930	0	0	0	0	false		0	0		673					2354			693		0	0	0	0	-3657	0	1620				Secondary market mortgage income			Software expense	Online banking	Tennessee franchise tax										
340144					CONF							114	26	250	0	false		0	0												0	0	0	0	87	0	-848										Vesting of Restricted Stock & Stock Options	Director Incentive Paid in Stock	Allowance For Credit Losses Unfunded LIabilities							
340256					CONF							0	0	0	0	false		0	0												0	0	0	0	-325		325																			
340443					CONF							0	0	0	0	false		0	0												0	0	0	0	-269	0	269												Unused commitment allocation							
340742	584				CONF							0	0	0	0	false		0	0		127			787				637			0	0	0	0	-1195	0	1236																			
340751					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
341310					CONF							0	0	0	0	false		0	0												0	0	0	0	-158	0	200																			
342054					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-192																			
342362	142		123	39	CONF				658			0	0	0	0	false	55	0	0	45	243	5	38	800	89	385	117	16		94	0	0	0	0	0	0	0			37				Holding Company Fees												
342410	1444				CONF		1102			-1081		0	0	4	0	false		0	0		1855			3631		3184	1015				0	0	0	0	-1984	-21	2440					Premium on Sold Deposits			Management Fee				ASU 2022-02							
342634	0	0	0	0	CONF	-6725	0	8084	30844	0	0	0	0	0	0	false	0	0	0	0	5194	0	13939	10434	0	4226	0	0	0	0	0	0	0	0				0	0	0	Loss on inv in partnerships		Cash management service fees	Software related expenses												
343051					CONF							0	0	0	0	false		0	0												0	0	0	0		0																Change in Accounting Principles - Deferred Income Tax				
343248	3		15		CONF	18	10		3	1	6	0	0	0	0	false	6	0	0	1				14	7		20	27	6	3	0	0	0	0	0	0	0				misc income	misc income: fed/fhlb		dues & subscriptions	meals & entertainment	contributions & charities										
343770					CONF							0	0	0	0	false		0	0												0	0	0	0	-10	0	-10																			
343903					CONF							0	0	0	0	false		0	0												0	0	0	0	436	0	-607																			
343958					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
344647	16		165	67	CONF				124	173		0	0	0	0	false	122	0	0		362		68	1517	155	1503		69	74	62	0	0	0	0	927	0	-1270							50	Other Insurance and Bonds											
344852					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
345309	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1139	0	0	2386	0	2285	0	1497	0	0	0	0	0	0	0	0	0	0	0	0																
345345	115		79	44	CONF		191		487	60	159	0	0	0	0	false	26	0	0					641	72	244	68			13	0	0	0	0	-175	0	175					money management fees		BANK MGMT FEES	OCC ASSESSMENT	DONATIONS										
345747	458	0	366	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	193	0	0	1467	0	0	0	0	0	0	0	0	0	0	-1227	0	1442	0	0	0																
345756	176		243		CONF				1160			0	0	0	0	false		0	0		139			974		194	264		115	220	0	0	0	0	0	0	0							Outside Contractor Expense												
345877					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
346379					CONF							3000	0	-83	0	false		0	0												0	0	0	0	-508	0	508										Capital Contribution		Net Tax Adjustment for Unfunded Commitments							
346566					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
346771					CONF							0	0	0	0	false		0	0												0	0	0	0	-49	0	69																			
347022					CONF							0	0	0	0	false		0	0												0	0	0	0	-79	0	100																			
347639					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0												eclass to a liabilty reserve account for Mortgage Service Portfolio							
347956	0	0	0	0	CONF	497	2116	0	0	0	0	8725	0	0	0	false	0	0	0	0	352	0	0	7640	0	0	1127	0	0	0	0	0	0	0	0	0	0	0	0	0	SWAP FEES	RENTAL INCOME ON NON OREO PROPERTY					CAPITAL INJECTION									
348159					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
348720					CONF							0	0	0	0	false		0	0												0	0	0	0	-400	0	0												0							
349129					CONF							0	0	0	0	false		-110	0												0	0	0	0	0	0	0															ASU 2016-13 Reserve for Unfunded Commitments				
349343					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-47																			
350572					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
350657					CONF							0	0	0	0	false		0	0												0	0	0	0	-44	0	44																			
350750					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
351131	6	4	12		CONF							0	0	0	0	false	8	0	0			4	34	143	14		27		27	7	0	0	0	0	-14	0	-14												CECL unfunded allowance for loan loss							
351560					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
351878					CONF							0	0	0	0	false		0	0												0	0	0	0	-447	0	565																			
352370					CONF							0	0	0	0	false		0	0												0	0	0	0	-424	0	463																			
352651					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
352745					CONF							0	0	0	0	false		0	0												0	0	0	0	-579	0	443																			
352772					CONF	2211						0	0	0	0	false		0	0		6619			18609		9384					0	0	0	0		0					Merchant Fee Income															
353238					CONF							0	0	0	0	true		0	0												0	0	0	0	0	0	0														central state bank started offering credit cards as a new product offering in August 2023.  Unadvanced credit will show up on RCL for the first time.					
353546					CONF							0	0	0	0	false		0	0												0	0	0	0	-50	0	71																			
353555	6409				CONF	2005	1780					0	0	0	0	false		0	0					10923		11792					0	0	0	0	0	0	0				Commitment Fees	Other Income														
353957					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
354057					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
354253					CONF							0	0	0	0	false		0	0												0	0	0	0	-33	0	35																			
354310		2386			CONF	1170			18633			0	0	0	0	false		0	0		2275			10885		5720					0	0	0	0							Net gain/loss on interest rate swap			Management Fee			Other Transactions W/ Stockholders (Including Parent Holding Company)									
354552					CONF							0	0	0	0	false		0	0												0	0	0	0																						
354851					CONF							0	0	0	0	false		0	0												0	0	0	0	38	0	-57																			
355120					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
355559					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
355858					CONF	23646			11546	3650	2359	0	0	0	0	false	2247	0	0					2269		4472					0	0	0	0	-4979	0	7923				CREDIT CARD FEES			CREDIT CARD PROCESSING FEES	Credit Card FDR Fees	CREDIT CARD ACQUISITION FEES										
356239					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
356659					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
356752					CONF							4000	0	0	0	false		0	0												0	0	0	0	-1375	0	1375										Capital  Contribution From Parent  Co.									
357526					CONF							0	0	0	0	false		88	0												0	0	0	0	-541	0	722															Income Tax Adjustment				
357553					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
357777					CONF							0	0	0	0	false		0	0												0	0	0	0	-95	0	48																			
357937					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
358112					CONF							0	0	0	0	false		0	0												0	0	0	0	-300	0	300																			
358448					CONF							0	0	-4	0	false		0	0												0	0	0	0	0	0	-20												Adjust ACL for Unfunded Committments							
358756					CONF							0	0	0	0	false		0	0												0	0	0	0																						
359472					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
359744					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
360777					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
361055					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-444																			
361167	2923				CONF	801			5783			0	0	0	0	false		0	0	512	3221					626					0	0	0	0							Merchant Services Income			Software Expense												
361279					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
361354					CONF							0	0	-12	0	false		0	0												0	0	0	0	0	0	0												ACL for Off Balance Sheet Items							
361439	209	24	98	18	CONF	86	202	41	31	83	70	0	0	0	0	false	66	0	0	32		31	717	494	59	4	124	51	331	203	0	0	0	0	-342	0	233				FRM Income	BOLI Income	Wire transfer fees	State Banking Assessment	Donations	Dues						CECL Loan Loss Allowance	CECL Unfunded Commitment Allowance			
362043					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
362155					CONF							0	0	0	0	false		-21	0												0	0	0	0	-108	0	0															MATHEMATICAL ERROR	0			
362717			320		CONF		205		670	738		-1805	0	0	0	false		0	0		310		76			1085		455	453		0	0	0	0	-413	0	247					Misc Income		Franchise and Sales Tax	Captive Insurance Company Premium Expense		Stock Buyback Program	Captive Insurance Company								
362856					CONF							0	0	5	0	false		0	0												0	0	0	0	0	0	0												OVER or UNDER ACCRUE ON OFF BALANCE SHEET CREDITS							
362940					CONF							0	0	0	0	false		0	0												0	0	0	0	-100	0	100																			
363442					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
363648					CONF							0	0	-123	0	false		0	0												0	0	0	0	0	0	0												Effect on Reserve of showing ACL on Unfunded Commitments as a Liability							
363657	196	4	114	5	CONF							0	0	0	0	false	51	0	0	27	103	45	28	887	108	877	43		525	34	0	0	0	0	0	0	0	18	1																	
363778					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
364131					CONF							700	0	0	0	false		0	0												0	0	0	0	-519	0	230										HOLDING COMPANY CONTRIBUTION									
364270	148		77	48	CONF	71						0	0	0	0	false	69	0	0	13		10	209	830	96	313	120	83	174	82	0	0	0	0	-90	0	90	32	10	32	PBIC COMMISSIONS															
364430					CONF							425	1812	0	0	false		0	0												0	0	0	0	0	0	0										CDFI FA  award moved down to Bank	Capital moved down from St Francsiville Bancshares								
364850					CONF				143			0	0	0	0	false		0	0		11			166		69	75				0	0	0	0	0	0	0							Computer Software & Support												
365325					CONF	11103			34453	12526		0	0	0	0	false		0	0		6475			22134		5090		16476			0	0	0	0		0					Visa Check Card Income			Management Fees	Taxes - B&O/Franchise											
365745					CONF							0	0	0	0	false		0	0												0	0	0	0	-43	0	57																			
365848					CONF							0	0	0	0	false		206	0												0	0	0	0	-11	0	11															Prior year auditor adjustments affecting capital, which includes $91 adjustment fron unralized gains				
365950					CONF							0	0	0	0	true		0	0												0	0	0	0	29	0	-75														Other noninterest income includes $2,479 thousand from a CDFI Grant received by the bank.					
366078					CONF							0	0	0	0	false		0	0												0	0	0	0	-1522	0	1615																			
366238	1433				CONF	406						0	0	0	0	false		0	0		451		289			505			2169	972	0	0	0	0	0	224	0				LOAN FEES RE-SECONDARY MORTGAGE															
366247					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
366359					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
366658					CONF							0	0	0	0	false		0	0												0	0	0	0	-73	0	66																			
366854					CONF							0	0	0	0	false		0	0					346							0	0	0	0	-174	0	93																			
367150					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
367178					CONF							0	0	0	0	false		0	0												0	0	0	0	2	0	-2																			
367431					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
367543					CONF							0	0	0	0	false		0	0												0	0	0	0	-920	0	920																			
368054					CONF							0	0	0	0	false		200	5												0	0	0	0	0	0	0															Correction of ALLV booked ot balance sheet	Interest and service charges - year end			
368344	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	135	0	110	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
368522					CONF							0	0	0	0	false		0	0												0	0	0	0	9	0	-66																			
368933					CONF							-100	0	0	0	false		0	0												0	0	0	0	0	0	0										distribution for legal expense possible merger									
368951					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
369453					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
369659					CONF							10000	0	-282	0	false		0	0												0	0	0	0	0	-825	0										CAPITAL INJECTION FROM PARENT HOLDING COMPANY		MOVING FROM ALLL TO LIABILITY SIDE FOR OFF BALANCE SHEET CREDIT							
370020					CONF							0	0	0	0	false		0	0												0	0	0	0	-127	0	0																			
370347					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
370721			168		CONF	155			133			0	0	0	0	false		0	0					203							0	0	0	0	0	0	0				REAL ESTATE FEE'S			FRANCHISE TAX EXPENSE												
370833					CONF							2750	0	0	0	false		0	0												0	0	0	0	0	0	0										CAPITAL INJECTION FROM HOLDING COMPANY									
370954					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
371223					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
371232					CONF							0	0	0	0	false		0	0												0	0	0	0	-116	0	116																			
371362					CONF							0	0	0	0	false		0	0												0	0	0	0	-400	0	400																			
371559					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
371755	29		29		CONF				145	40	21	0	0	0	0	false	9	0	0			11		7	44	11	47		72	53	0	0	0	0	-1	1	1							Bond Portfolio Charges	Automobile	Comptroller Assessment										
371849					CONF							0	0	0	0	false		0	0												0	0	0	0	-180	0	180																			
371924					CONF							0	0	0	0	false		0	0												0	0	0	0	2092	0	-3385																			
371942					CONF							0	0	0	0	false		0	0												0	0	0	0	-68	0	68																			
372444					CONF							0	500	0	0	false		0	0												0	0	0	0	0	0	0										SPECIAL DIVIDEND FOR INS SUBSIDIARY TO BANK HOLDING COMPANY	SPECIAL DIVIDEND FROM BANK HOLDING COMPANY TO LNB								
372538					CONF							0	0	0	0	false		0	0												0	0	0	0	-4000	0	4000																			
372640					CONF							0	0	0	0	false		0	0												0	0	0	0																						
372855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
373272					CONF							0	0	0	0	false		-1	0												0	0	0	0	0	0	0															AUDIT ADJUSTMENT				
373553					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
373601					CONF	879						0	0	0	0	false		0	0					866			421				0	0	0	0	-405	0	349				Other receivable			Directors Fees								Adjustments to pension and taxes				
374130					CONF							0	0	0	0	false		-74	67												0	0	0	0	-243	0	243															Adjustment for Off-Balance Sheet Committments	Deferred Tax Adjustment			
374653					CONF	6703	6790	2718	1561			0	0	0	0	false		0	0		1680			7225		2963					0	0	0	0	0	0	0				ATM Funding Fee Income	ACH Processing Income	BIN Fee Income	CORRESPONDENT BANK FEES												
374774					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
375043	806				CONF	638	2500					2250	0	0	0	false		0	0		663			1670		2987					0	0	0	0	-3284	0	2773				Loan Doc Fees	Settlement Proceeds					Capital Contribution from Holding Company									
375379					CONF							0	0	0	0	false		23	-9												0	0	0	0	0	0	0															prior period pension expense adjustment	prior period audit adjustment			
375502					CONF							0	0	0	0	false		0	0												0	0	0	0	696	0	-2588										ESOP Loan									
375566					CONF							16205	0	-1846	0	false		0	0												0	0	0	0	0	0	0										Capital Injection from Holding Company		Reclass of ALLL to ACL-Unfunded Commitments							
375650					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										0									
376237					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
376273	2221				CONF	815	426		1474			0	0	0	0	true		0	0				1218	2804		2857					0	0	0	0							CREDIT CARD & PREPAID CARD FEE INCOME	COMMISSIONS DEFERRED COMPENSATION	MISC OPERATING INCOME	DEBIT CARD EXPENSE					PROVISION FOR SOLD LOANS		ADDITIONAL ITEM TO REPORT 0N LINE 2: SOFTWARE MAINTENANCE & LICENSING $1605					
376442	316	0	136	0	CONF	397	0	0	0	0	0	0	0	0	0	false	0	0	0	0	162	0	0	512	0	0	114	0	0	0	0	0	0	0	0	0	0	0	141	0	Debit Card															
376947					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
377663					CONF							0	0	0	0	false		0	0					257		295	120		132		0	0	0	0																						
377850					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
378044					CONF							2000	0	0	0	false		0	0												0	0	0	0	0	0	0										Captial Contributions (Injection)									
378110					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
379050					CONF							0	0	0	0	false		0	0												0	0	0	0																						
379153					CONF							0	0	0	0	false		0	0												0	0	0	0	-1	0	1																			
379470					CONF							0	0	0	0	false		49	0												0	0	0	0	-100	0	100												CECL Adjustment 100k			Audit adjustments taxable fiscal year to calendar year accrual				
379649	33	0	27	5	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	7	232	22	180	0	39	0	7	0	123	38	0	0	0	0	0	0	0	0	8	0																
379920	12657				CONF		12346	8794	41635	12025		0	0	0	0	true		0	0		9106					33259					0	0	0	0		0					Mortgage Banking Derivatives	Swap Fee Income	Affiliate Service Fees	Outside Services	Shares Tax	Merger Related Expense					FVO Gain-Loss on Mtg HFI  (8,086)					
380346					CONF							0	0	0	0	true		0	0												0	0	0	0	0	0	-22														CHANGES IN ALLOWANCE FOR CREDIT LOSS RIBII.6 : BOARD APPROVED A NEGATIVE PROVISION OF $22,389 TO TRANSFER FUNDS FROM THE OVER-RESERVED ALLOWANCE FOR LOAN LOSS GL.  A PROVISION OF $22,389 WAS TRANSFERRED TO THE OFF-BALANCE SHEET RESERVE GL FOR UNFUNDED COMMITMENTS TO COMPLY WITH CECL GUIDELINES AT 3/31/2023.    ON JULY  18, 2023, THE BOARD APPROVED AN ADDITIONAL NEGATIVE PROVISION OF $20,000 TO TRANSFER FUNDS FROM THE OVER-RESERVED ALLOWANCE FOR LOAN LOSS GL.  A PROVISION OF $20,000 WAS TRANSFERRED TO THE OFF-BALANCE SHEET RESERVE GL FOR UNFUNDED COMMITMENTS TO COMPLY WITH CECL GUIDELINES AT 6/30/2023.					
380458					CONF							639	0	0	0	false		0	0												0	0	0	0	0	766	0										STOCK OPTIONS									
380533					CONF							0	0	1500	0	false		0	0												0	0	0	0	-300	0	300												ALLL Balance @ 12.31.22 from merged bank Cert 16479							
