"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
253646														3429		0	13					429	2987	0							
253730														2565		0	0					139	2426	0							
254317														21928		929	19877					1122	0	0							
254504														5478		419	0					439	4620	0							
254849														7140		3617	0					652	2591	280							
255350														1655		1409	0					88	158	0							
255547														700		577	0					96	21	6							
255556														5230		4797	0					250	183	0							
255574														15752		10358	0					245	5149	0							
255659														45397		30757	0		8961			1381	13259	0	12749		7967	MHEG Equity Funds			
256058														4773		3323	0					1103	158	189							
256076														228		163	0					7	58	0							
256179														1647		1535	0					93	0	19							
256553														45167		25936	0					15636	3595	0	15715						
257233														5642		4252	0					453	937	0							
257345														1089		13	0					480	545	51							
257578														3421		751	580					667	1423	0							
257653														235		6	0					136	93	0							
257756														1810		0	0					153	1648	9							
258146														169		8	0					47	114	0							
258306														14846		13166	0					141	1439	100							
258379														2470		2026	18					53	210	163							
258539														364		26	0					171	167	0							
258771														93778		62226	0					2081	25775	3696			37094				
258874														385		102	0					114	169	0							
259059														195		0	0					86	94	15							
259330														9707		2056	0					1621	5523	507			1684				
259442														3606		1328	0					635	1393	250							
259956														154		0	0					86	68	0							
260055														72825	0	47237	0	0	0	0	0	10618	7970	7000	19826	0	20181				
260831														1160		41	0					529	530	60							
261146														7225		6084	0		2630	1761		537	49	555				Salaries & Bonuses Payable	Mortgage Loan Loss Reserve		
261360														12302		6124	0					1155	5023	0							
261940														11151		4897	0					1960	3517	777							
262059														4003		1231	0					549	1429	794							
262237														3251		1808	0					820	530	93							
262358														8393		3828	0					679	3082	804							
262741														4209		45	0					1375	2789	0							
262844														5086		1834	0					1468	1784	0							
262956														966		416	0					101	449	0							
263243														4159		2089	0					1018	1027	25	1783						
263627														5795		4663	0					26	1079	27							
264455														6796		4415	0					548	1833	0							
264772														136543	0	62191	0	0	38969	0	0	18557	53426	2369	0	0	0	Other Short Term Liabilities			
265340														607		0	0					201	406	0							
265407														26494		11769	0					63	14250	412							
265452														318		204	0					89	25	0							
265676														1242		411	0					367	364	100							
266066														2188		646	0					230	1312	0							
266244														774		1	0					476	297	0							
266253														729		523	0					154	12	40							
266655														786		0	0					134	644	8							
266851														1602		549	0					412	618	23							
266945														6699		2631	0					1280	2552	236							
267652														730		462	0					65	203	0							
268006														27607		10235	0		3240			1029	15672	671				Obligations to purchase LIHTC			
268136														3775		2747	0					278	750	0							
268677														17481	0	14506	0	2593	0	0	0	1026	1851	98	0	0	11911				
268828														1043		0	0					176	867	0							
268976														1761		1463	0					43	255	0							
269049														2557		0	0					1102	1455	0							
269058														1103		567	0					110	426	0	417						
269571														385		376	0					9	0	0							
269759														54		0	0					54	0	0							
270148														1211		941	0					102	168	0							
270353														710		682	0					28	0	0							
270504														5241		1936	0					794	1995	516							
270531														1483		722	0					98	555	108							
270652														396		0	0					262	134	0							
271136														659		272	0					12	375	0							
271275														5363		4398	0					0	945	20	3438						
271341														485		35	0					78	346	26							
271529														11465		8543	0					108	2814	0							
272030														878		369	0					170	264	75							
272058														179		0	0					179	0	0							
272151														43		0	0					34	9	0							
272272														38924		9335	0					6921	17050	5618							
272302														33587		26559	0					1426	5333	269	25054						
273336														27841		16213	0					790	9117	1721		5889	9198				
273550														2770		2000	0					120	440	210							
273653														330		0	0					255	75	0							
273662														7491		448	0					4790	2253	0							
273840														961		82	0					79	794	6							
273859														64		0	0					64	0	0							
274025														21		0	0					6	15	0							
274052														150		0	8					101	41	0							
274548														1200		291	0					325	399	185							
274829														4017		1744	0					307	1912	54	1744						
274856														343		25	0					251	67	0							
275255														997		466	0	274	32	11	149	458	73	0				Incoming RBP	Other Liabilities	Deferred Loan Fee	
275358														15365		5135	0					5691	4539	0							
275479														6717		5990	0					26	701	0							
275657														211		0	0					125	8	78							
276074														788		312	0					5	471	0							
276159														878		0	0					326	549	3							
276551														690		2	0					133	555	0							
276579														1476762	0	908104	0	0	0	0	0	138098	372857	57703	0	512686	0				
276645														1896		706	0					356	643	191							
276654														463		0	0					153	305	5							
276850														12888		0	0					2933	9888	67							
276953														454		103	0					274	77	0							
277240														2384		317	0					1456	611	0							
277277														813		109	0					296	197	211							
277679														60		40	0		40			13	7	0				Deferred loan fees			
277736														659		114	0					201	344	0							
277820														5837		4308	0					582	947	0							
278256														1911		1226	0					293	392	0							
278555														21510		13264	0					301	6989	956							
278733														2413		1341	0					249	270	553							
278751														175		0	0					60	115	0							
278818														24929		12744	0					4171	7933	81			11048				
278872														4330		4122	0					2	158	48							
279105														19032		2590	0					46	15995	401	2590						
279842														3991		1	0					2208	1229	553							
279954														6516		2269	0					1990	2144	113	1289			OTHER LIABILITIES			
280110	3095517	0	2066588	0	0	1110171	0	0	619614	289736	0	0	558842									119579						Low income housing commitments			
280138														2204		0	0					90	2114	0							
280352														1223		923	0					42	258	0				LOAN FEE COLLECTED NO EARNED			
280558														360		0	0					112	248	0							
282075														13219		6077	0		2160			2278	4113	751			2863	Collateral for Interest Rate SWAP			
282226														1468		845	0					90	443	90							
282824														1737		575	0					222	878	62							
283157														205		10	0					79	116	0							
283438														10032	250	6646	0					1250	2136	0	1277						
283652														662		523	0					85	54	0							
283737														18802		14510	0					3669	274	349							
283867														9963		4414	0					2168	3121	260							
284154														575		28	0					110	312	125							
284239														760		32	0					581	147	0							
284556														4727		1361	0					2151	1215	0							
284752														770		244	0					262	264	0							
284958														300		0	0					62	238	0							
285151														2157		394	772	19	205			72	919	0	170			Unearned Loan Fees			
285348														1870		248	0					188	1434	0							
285544														4547	0	3961	0	0	0	0	0	82	504	0	0	0	3957				
285553														444	0	26	95	0	0	0	0	138	185	0	0	0	0				
285740														6844		1617	0	527				302	4925	0	504		586				
285777														158		144	0					12	2	0							
285852														3082		1105	0					489	1428	60				ATM Settlement			
285928														2495		1158	0					341	666	330							
286251														70		0	0					70	0	0							
286457														7267		3196	0					1010	2945	116							
286840														928		4	46					790	88	0							
287007														1712		0	0					6	1681	25							
287342														356		0	0					228	128	0							
287922														165		0	0					10	155	0							
287959														623		29	0					220	374	0							
288152														195		0	0					77	118	0							
288376														2161		99	0					625	1437	0							
288853														304381	0	153003	0	0	116220	0	0	34917	99148	17313	0	0	0	Variation margin			
289056														1434		8	0					62	1364	0							
289225														175		11	0					141	23	0							
289515														11649		1192	0					789	7703	1965							
289702														23554		14231	0					580	7877	866							
289739														722		26	0					127	567	2							
289757														3502		3048	0					238	216	0							
290249														7509		5437	0	132				391	681	1000	3648						
290838														462		87	0					180	195	0							
290922														288		35	0					251	2	0							
291059														2779		1989	0					685	105	0							
291330														626		445	57					115	9	0							
291376														939		933	0					6	0	0	879						
291611														1560		573	0					534	453	0							
291732														538		0	0					312	226	0							
292234														1088		912	0					9	99	68							
292467														305		0	0					19	278	8							
292850														111		16	0					25	70	0							
292908														16827		11251	0					1626	3950	0	6700		4312				
293053														25381		21533	0					1010	2687	151							
293352														184		0	0					139	45	0							
293437														2622		839	0					1402	381	0							
293651														2053		952	0					301	800	0							
293754														216		0	0					77	113	26							
294023														5319		214	0					497	4578	30							
294751														18082		12248	0		2			328	5484	22	4573		7493	CDARS INCOMING RATEBRIDGE PAYMENT	CDARS DEFERRRED FEE LIABILITIES		
294779														10730	0	5215	0	0	0	0	0	1397	3786	332	1033	0	1867				
294827														529		3	0					190	336	0							
295011														3108		37	0					817	1599	655							
295057														664		0	0					339	325	0							
295646														51		0	0					12	39	0							
296456														3151		373	0					1205	1493	80							
296474														984		37	0					443	504	0							
296559														1360		45	0					866	276	173							
296755														686		0	0					358	328	0							
296858														298		0	0					139	159	0							
297051														1174		0	0					143	1031	0							
297761														3764		2866	0					670	216	12							
298049														927		74	0					669	184	0							
298218														5964		4	0					6	5954	0							
298245														1651		164	0		139			511	976	0				Visa debits in process			
299868														11556		9545	0					93	1917	1	8858						
300009														15095		2583	0					195	12142	175							
300063														8960		1256	0					2672	4959	73							
300353														3305		1688	0					209	1408	0							
300933														2276		479	0					300	1497	0	430						
300942														3139		2062	0					861	116	100	658		943				
300960														10238		5214	0					591	4180	253							
301574														8120		5850	0					465	1455	350							
301800														16265		12807	0	1081	8259			373	2082	1003	1244			Lease Liability			
302030														286		47	0					16	223	0							
302133														270		0	0					58	212	0							
302553														2385		692	0					922	462	309							
302656														22697	0	3705	0	0	0	0	0	7089	9307	2596	634	3069	0				
303653														399		0	0					124	179	96							
303701														3106		3068	0					38	0	0							
303747														186		0	0					130	51	5							
303952														3949		1925	0					393	1596	35							
304173														6999		4141	0					59	2799	0							
304520														2297		1909	0					46	257	85							
304575														295		216	0					1	78	0							
304762														1495		1264	0					37	194	0							
304913														4963	0	2944	0	2581	0	0	0	1	2018	0	0	0	0				
305059														755		94	175					54	432	0							
305077														1769		1367	0					2	370	30							
305237														2901		2876	0					23	2	0							
305442														3153		2463	0					224	466	0							
306056														233		0	0					46	175	12							
306159														1498		153	0					348	933	64	85			UNAMORTIZED LOAN FEES			
306337														1897		589	0					608	631	69							
306908														6951		5922	0					79	778	172							
307062														8843		7207	0					106	1451	79							
307334														1237		273	0					475	449	40							
307361														2825		1091	0					618	791	325							
307679														10557		6270	0					296	3242	749							
308256														334		18	0					220	96	0							
308340														1655		5	0					471	1179	0							
308836														529		1	0					142	386	0							
309150														560		113	0					111	336	0							
309655														12120		4867	0					778	4855	1620							
309851														258		0	49					83	119	7							
310754														14435		8843	0					114	3627	1851							
310950														151		7	0					144	0	0							
310978														43357		20235	0					1221	20300	1601		16994					
311050														7264		1615	0					2949	2542	158							
311144														84		66	0					18	0	0							
311256														1355		425	0					768	128	34							
311265														2280		414	0					562	1228	76							
311603														9777		95	0					258	9424	0							
311658														174		0	0					65	109	0							
311845														405952		196023	0		55680			12861	183569	13499			52888	Swap Collateral Payables			
311939														2585		1283	0					1100	202	0							
312244														5008		1995	0					496	2320	197							
312356														879		173	0					622	0	84							
313009														1492		736	0					529	227	0							
313157														347		194	0					153	0	0							
313223														3131		2259	0					276	76	520							
313577														15521		6868	0					625	7767	261							
314257														5989		5278	0					145	438	128							
314444														1375		785	0					586	4	0							
315656														549		181	0					104	264	0							
316840														138617	0	129861	0	0	58858	0	0	1001	6415	1340	0	0	36726	Low Income Housing Commitments			
316859														771		0	0					91	680	0							
316934														39		0	0					5	34	0							
317258														5064		1421	0					1555	1776	312							
317342														210356		166421	0		100046			859	37501	5575				Accrued Tax Credit Contributions			
317379														7285		5388	0					1500	182	215							
317650														281		0	0					29	252	0							
318974														28989		18055	0					70	9786	1078							
319047														1697		354	0					376	967	0							
319458														1013		555	0					217	196	45	555						
319551														5301		4731	0					259	311	0							
320034														246		20	0					226	0	0							
320052														4253		175	471			175		81	3494	32				Unearned Contracts Signing Bonus	Deferred Fee Income On PPP Loans		
320070														3195		2688	0					122	334	51							
320119														475287		388491	0	195634				30279	50991	5526			141932				
321152														6739		5561	0					378	618	182			5561				
321255														82		0	0					6	76	0							
321273														8361		5492	0					998	1288	583							
321330														173		0	0					11	162	0							
321947														5282	589	1753	0		9			2006	1523	0	1155			Investments Payable			
322449														997		360	0					310	327	0							
322551														137		32	0					63	42	0							
323204														24515		17403	0					874	6238	0							
323651														1382		932	0					450	0	0							
324153														1183		152	0					368	663	0							
324229														183		138	0					23	22	0							
324256														143		0	0					40	103	0							
324340														44294		34047	0	582		32204		821	6708	2718					MARGIN GOLDMAN SACHS		
324854														1827		557	0					1206	64	0							
324863														8717	0	1922	0	0	0	0	0	3017	3190	588	1666	0	0				
324975														1507		236	0					550	721	0							
325141														975		0	0					241	676	58							
325459														54		0	0					54	0	0							
325534														1606		595	0					519	424	68							
326054														1437		41	0					1026	254	116							
326344														3640		2588	0					208	701	143							
326858														38316		26193	0					2691	9057	375							
326979														2335		1101	0					19	1103	112							
327220														426		137	0					71	218	0							
327305														23141		21041	0					363	1578	159	4019	12053					
327435														8422		6986	0					421	933	82							
327556														2584		509	0					1241	834	0							
327855														14945		9658	0					1690	2016	1581							
328058														75	0	0	0	0	0	0	0	26	49	0	0	0	0				
328357														1874		3	0					3	1863	5							
328656														605		68	0					337	200	0							
328777														31826		18259	0					579	9086	3902	7486		6269				
329149														870		635	30					79	126	0							
329345														7061		2989	0					1299	2032	741							
329550														5987		2254	0					645	3088	0							
329952														4426		2530	0					612	760	524	2204		256				
330239														618		290	0					128	143	57							
330248														1296		541	0					114	629	12							
330855														33279		9011	0					5864	16732	1672	6402						
330873														1915		866	0					567	402	80			755				
330949														1985		966	0					493	508	18							
331076														5007		2661	0					884	1462	0							
331375														1448		99	0					1046	303	0							
331544														293		0	0					109	184	0							
331713														6003		2603	0					2185	596	619							
332224														8182		5978	0					201	1504	499							
332345														135		0	0					27	108	0							
332671														2988		2380	0					5	603	0							
332756														90		0	0					74	16	0							
333034														2101		493	0					470	638	500							
333203														13407		8060	0		4024			1207	2897	1243			2534	AFFORDABLE HOUSING INVESTMENT PAYABLE			
333650														2190		844	0					1292	54	0							
333856														1962	0	8	0	0	8	0	0	105	1449	400	0	0	0	PARTICIPATION PAYABLE			
333940														226	0	0	0	0	0	0	0	95	127	4	0	0	0				
334264														6536		1240	0					826	4221	249					REAL ESTATE ESCROW		
335346														4182		1647	0					607	1865	63							
336147														895		323	0					189	209	174							
336361														1382		0	569					402	411	0							
336576														1455		608	0					372	452	23							
337340														488		13	0					219	243	13							
338646														5992		1647	0					1155	2592	598							
338851														104		52	0					52	0	0							
338945														312		2	0					113	197	0							
339072														15000		5476	0		2263	1808		598	7775	1151				Deferred Revenue	Accounts Payable		
339353														240		53	0					75	112	0							
339456														4593		1816	0					1137	1640	0			1742				
339607														18493		8837	0					158	9005	493							
339773														79844		66308	0					3330	8532	1674	14750	38044					
339858														957130	0	678274	0	0	0	0	183311	21519	201771	55566	0	0	202647			Payables from Unsettled Trading securities transactions	
340135														17109		11846	0					564	2494	2205	9091						
340144														10807		6000	0					860	3435	512							
340256														5499		3970	0					699	830	0							
340443														1474		734	234					25	479	2							
340742														8202		4220	0					1093	2471	418		54	3652				
340751														6520		2908	0					783	2829	0							
341310														7164		5780	0					17	891	476							
342054														2168		1017	0					100	894	157							
342362														10269		2878	0	75				5187	1914	290	2000		98				
342410														43322		33094	0					612	7883	1733	18371		11821				
342634														360807	0	171641	0	0	0	0	0	15188	139033	34945	85516	0	0				
343051														637		612	0					22	3	0							
343248														107		0	0					49	58	0							
343770														304		22	0					55	202	25							
343903														7993		4668	0					319	3006	0							
343958														521		0	13					311	197	0							
344647														7324		2667	0	1085	904			1394	3263	0	392			Deferred Incentive Comp			
344852														740		478	0					79	183	0							
345309														27814	0	3705	0	0	0	0	0	33	24017	59	2387	0	0				
345345														1886		256	0	175				1324	281	25				atm settlement			
345747														4639	0	1414	0	0	0	0	0	742	2267	216	1414	0	0				
345756														6827		3249	0	1797				747	2790	41	455		997				
345877														4705		3923	0					44	738	0							
346379														1353		168	162					569	341	113							
346566														179		99	0					8	72	0							
346771														3034		2410	0					0	563	61							
347022														1120		0	0					85	995	40							
347639														3983		2199	0					273	1511	0							
347956														19048	0	17005	0	0	0	0	0	1809	177	57	0	16873	0				
348159														1108		0	0					130	978	0							
348720														7982		4713	0					103	2366	800							
349129														961		0	0					236	725	0							
349343														298		15	0					109	109	65							
350572														2368		846	0					271	1251	0							
350657														125		18	0					49	58	0							
350750														1101		62	0					654	385	0							
351131														39		0	0					25	0	14							
351560														9023		8073	0					321	329	300							
351878														356		31	0					0	325	0							
352370														2052		1103	0					196	714	39							
352651														760		485	0					125	150	0							
352745														1346		11	0					327	872	136							
352772														315474		222861	0		69277			12996	64607	15010				Unfunded investment commitments			
353238														5367		4224	0					1123	0	20				unearned fees			
353546														793		662	0					131	0	0							
353555														71890		7686	0					23090	37614	3500			5307				
353957														92		15	0					77	0	0				Debit Card Transaction Settlement Account			
354057														860		204	0					394	262	0							
354253														626		512	0					99	15	0							
354310														94267		60650	0					12771	17348	3498			34017				
354552														3852		1130	0					960	1626	136							
354851														347		8	0					157	152	30							
355120														6198		4599	0					651	948	0							
355559														2156		1214	0					419	523	0							
355858														28335		4909	0					1249	22177	0	4909			DEFERRED ANNUAL FEES CREDIT CARDS			
356239														1645		936	40					182	487	0							
356659														532		0	0					257	275	0							
356752														905		268	0					115	460	62							
357526														1881		862	0					102	917	0							
357553														671		0	0					581	90	0							
357777														1925		917	0					5	951	52							
357937														5050		3944	0					402	704	0							
358112														3690		2613	0					196	881	0							
358448														195		0	0					13	158	24							
358756														628		508	38					82	0	0							
359472														38		3	0					1	34	0							
359744														480		0	0					136	344	0							
360777														63		1	0					36	26	0							
361055														9993		2983	0					575	5976	459							
361167														131442		100358	0					5343	21888	3853		27876					
361279														3718		281	0					1754	1683	0							
361354														350		0	0					248	90	12							
361439														3360		420	0	318				1606	1225	109	102						
362043														150		1	0					69	80	0							
362155														422		0	0					81	216	125							
362717														5584	1208	1763	0					797	2748	276			329				
362856														300		0	0					13	282	5							
362940														157		74	0					83	0	0							
363442														22		0	0					22	0	0							
363648														663		0	0					259	281	123							
363657														4716		0	0					1592	3124	0							
363778														245		131	32					50	32	0							
364131														4309		3664	0					301	81	263							
364270	3032	0	1538	0	907	0	0	0	1487	0	0	0	551									7									
364430														3002		1657	0					820	525	0							
364850														842		738	0		108			96	8	0	539			Reserve for High Deductible			
365325														237302		126010	0					17428	50098	43766			84569				
365745														2023		65	0					137	1821	0							
365848														225		50	0					86	89	0							
365950														353		14	0					72	210	57							
366078														7729		4241	0					1401	1708	379							
366238														16042		7952	0	3	474			1938	5357	795	1204		3908	Deferred Director Fees			
366247														432		49	0					287	96	0							
366359														258		101	0					7	150	0							
366658														343		0	15					195	126	7							
366854														880		300	0					57	387	136			300				
367150														137		12	0					37	88	0							
367178														1441		1229	0					2	210	0							
367431														1264		385	0					52	827	0							
367543														1205		0	0					353	852	0							
368054														472		0	0					110	315	47							
368344														1366	0	0	0	0	0	0	0	270	1096	0	0	0	0				
368522														3684		2202	0					65	1382	35							
368933														115		0	0					68	47	0							
368951														628		17	0					254	351	6							
369453														548		105	0					180	263	0							
369659														12143		6870	0					258	3908	1107							
370020														7509		5480	0					488	1360	181				Low Income Housing Payable			
370347														272		0	0					168	104	0							
370721														2613		2221	0		89	193	101	389	0	3				ACCRUED LEGAL EXPENSE	ACCRUED PAYROLL	ACCRUED GROUP INSURANCE	
370833														1019		706	237					47	29	0							
370954														299		59	0					94	146	0							
371223														2872		1012	0					266	1594	0							
371232														3491		3178	0					17	296	0							
371362														7963		6198	0					1133	632	0							
371559														344		99	0					245	0	0							
371755														52		28	0	27	1			19	5	0				Holding Account			
371849														756		437	0					123	196	0							
371924														13750		6771	0					1504	4702	773							
371942														1483		1185	0					163	135	0							
372444														582		311	0					190	55	26							
372538														6542		9	0					3515	1828	1190							
372640														1613		1454	0					33	126	0							
372855														509	0	18	0	0	0	0	0	235	256	0	0	0	0				
373272														259		82	0					9	168	0							
373553														948		752	0					178	18	0							
373601														8084		1543	0					5817	680	44					1792		
374130														352		0	0					191	67	94							
374653														51175		32441	0					3612	14122	1000			24838				
374774														340		0	0					29	311	0							
375043														10431		4635	0					653	4603	540			4397				
375379														339		183	0					0	156	0							
375502														20094		13087	0					98	6579	330							
375566														21024		14606	0					2169	2403	1846							
375650														98		0	0					17	81	0							
376237														635		114	0					47	474	0							
376273														28602		20073	0					26	8403	100	11809						
376442														3620	0	1817	0	134	0	0	0	984	819	0	1649	0	0				
376947														542		0	0					220	322	0							
377663														1549		1163	0					147	239	0	909						
377850														222		0	0					129	93	0							
378044														119		34	0					58	27	0							
378110														249		110	0					48	89	2							
379050														132		11	0					87	34	0							
379153														512		0	0					92	420	0							
379470														142		102	0					0	40	0							
379649														2427	0	2042	0	0	0	0	0	205	180	0	2042	0	0				
379920														668923		505254	0		141120			31343	110523	21803			175013	Swap Collateral			
380346														491		0	0					171	278	42							
380458														25389		15508	0					2310	6603	968							
380533														1625		244	0					603	778	0							
380878														2408		1270	0					55	1083	0							
380944														1704		1210	0					170	324	0							
381026														455		0	0					231	224	0							
381932														2564		1434	0					34	1096	0							
381950														5024		107	0					114	4803	0							
382050														2636		2052	0					75	509	0	592						
382069														2251		243	0					841	1160	7			242				
382256														77		1	0					76	0	0							
382274														7		0	0					7	0	0							
382443														2013		1427	0					217	369	0							
382537														1905		77	0					1035	713	80							
382649														5881		0	0					672	5209	0							
382658														676		0	91					278	307	0							
382742														1325		604	0					75	632	14							
382854														503		276	0					142	85	0	276						
384018														62328		39930	0					20992	888	518							
384278														44278		26481	0	681				3925	9932	3940	14236	947	1430				
384353														24		0	0					21	3	0							
384652														9915		3749	0					3720	1933	513							
384830														2295		931	0					436	928	0							
385350														1315		1015	0					141	54	105							
385471														6110		4634	0					106	1359	11							
385547														1364		587	0					493	284	0							
385686														3540		3477	0					1	62	0							
386432														883		220	0					269	394	0							
386450														2376		1715	0		103	993		643	18	0	619			Accrued Salaries & Wages	Midwest Housing		
386731														1713		158	0					1039	416	100							
386825														209		0	0					39	170	0							
387055														274		0	0					32	242	0							
387671														4154		1804	0					48	1981	321							
388155														657		389	0					206	0	62							
388258														145		0	0					80	45	20							
388557														2039		0	0					1049	990	0							
388744														2169		547	0					92	1530	0							
388753														101		1	0					95	5	0							
388874														189		153	0					0	36	0							
389358														849		0	0					459	390	0							
389376														553		52	0					13	488	0							
389826														3		0	0					3	0	0							
390372														5430		4475	0					20	935	0							
390840														5888		4662	0					72	910	244							
391418														804		0	0					72	732	0							
391557														533		241	0					41	246	5							
391575	115709	0	38426	25274	22519	10966	0	0	43721	1199	0	0	0									7089						Interest Rate Swaps			
391959														692		296	109					70	217	0							
391977														22611		11935	0					16	10609	51							
392152														365		0	0					50	230	85							
392255														480		60	0					160	260	0							
392778														7820		2138	0					69	5138	475							
393252														657		104	0					534	19	0							
393355														524	0	0	0	0	0	0	0	179	345	0	0	0	0				
393953														3762		3422	0					340	0	0							
394156														1357		786	0					295	276	0							
394259														3345		805	0					1701	839	0	805			Promontory Rate Bridge			
395238														1286044		520473	3500					108313	598573	55185			431722				
396057														362		2	0					103	257	0							
396244														3888		2775	0	2338				612	323	178							
396253														5775		3122	0					366	2287	0							
396954														1155		1086	0					69	0	0							
397456														555	0	0	0	0	0	0	0	76	479	0	0	0	0				
397531														36798		32179	0					848	3771	0							
397540														30479		18633	0		13654			1794	6552	3500			4060	LIHTC UNFUNDED LIABILITY			
397559														2044		759	0					924	315	46							
397755														23238		11448	0					2970	1820	7000							
397858														98		0	0					42	56	0							
398051														2450		2146	0	293	28	14		98	206	0	1811			Other Assets	Shazam Settlement		
398248														1212		347	61					101	637	66			347				
398668	265839	0	55073	201113	0	28862	0	0	9653	0	0	0	15311									0						Deferred Income			
398837														2417		1406	0					621	135	255							
399357														265		0	0					227	38	0							
399517														71763		45832	0					2228	22953	750	0		37146				
399731														1139		684	0					163	292	0							
399973														666		14	0					9	594	49							
400057														1200		602	0					236	362	0							
400141														4269		1613	0					1022	1372	262							
400365														5593		2941	0					832	1574	246							
400767														543		228	0					1	211	103							
401072														360		317	0					5	38	0							
401559														1536		1355	0					98	83	0							
401755														1278		740	0					227	11	300							
401906														10153		8246	0					18	1545	344							
401951														933		635	0					114	184	0							
402846														713		139	202					297	75	0							
402873														1629		1432	0					40	157	0							
403067														4484		2636	0					553	1233	62							
403151														13727		404	0					3952	9371	0							
403179														31991		20262	0					2225	8676	828							
403254														481		273	0					0	208	0							
403656														368		0	88					10	270	0							
403870														8930		5995	0					2557	249	129							
403946														13887		9446	0					547	2425	1469							
404653														6563		3913	0					297	2126	227							
404943														235		132	0					50	44	9							
406022														2549		1602	0					96	691	160							
406059														2616		90	0					424	1744	358							
406666														1579		386	0					630	563	0							
406974														2926		1804	0					105	964	53							
407168														934		0	0					733	201	0							
407506														74207		65420	0					88	8022	677							
407645														3346		292	0					1826	1139	89							
407850														47		0	0					47	0	0							
408307														4499		687	0					4	3808	0			373				
408642														12916		6480	0					482	5362	592							
408875														6758		2302	0					437	3670	349							
409265														348		0	0					241	107	0							
410159														69		0	0					39	30	0							
410560														1197		100	0					660	437	0							
410748														1117		511	0					427	140	39	511						
410917														2769		2211	0					262	295	1							
410944														71		0	0					71	0	0							
411062														164		90	0					42	32	0							
411174														321		0	19					8	294	0							
411231														524		6	0					264	254	0							
411240														283		0	0					157	111	15							
411549														218		202	0					16	0	0							
411576														136	0	0	0	0	0	0	0	67	69	0	0	0	0				
411624														915	175	274	0					335	306	0							
411651														681		15	0					103	563	0							
412153														874		0	0					240	634	0							
412452														515		473	1					41	0	0							
412555														1199		242	0					167	555	235							
412667														1250		87	344					346	473	0							
412751														107775		52317	0			26713		1571	44028	9859					Derivative Liability		
412845														1188		189	0					184	634	181							
412872														384		295	0					41	43	5							
413141														25803		3808	0	1012				7075	14132	788			1935				
413208	3208230	0	2030463	0	0	0	0	0	712975	127710	0	0	0									337082									
413347														131		16	69					34	12	0							
413543														779		0	0					432	289	58							
413646														2940		40	0					437	2340	123							
413673														708		194	0					224	274	16							
413758														567		27	0					236	304	0							
414102														2039		1537	0					253	0	249							
414652														797		0	35					146	616	0							
414764														3495		1485	0					1118	556	336							
414858														1317		0	0					134	1083	100							
416245														210779		158054	0		57947			16715	29766	6244		82814		Equity Investment Obligations			
416272														1053		846	0					11	196	0							
416339														184		65	0					52	48	19							
416357														602		56	439					107	0	0							
416656														2932		1389	0					294	1249	0							
416674														4761		3210	0					347	987	217							
417626														4875		2112	0					2436	308	19							
417710														182		1	0					105	76	0							
418100														590		290	0					92	173	35							
418249														9524		5550	0					925	2584	465							
418436														84		0	0					34	50	0							
418856														172		157	0					15	0	0							
419406														132880		83304	0					6518	40872	2186		28948	20518				
419460														4011		3044	97					107	758	5							
419675														11949		2486	0					3315	4402	1746							
419947														121		0	7					35	74	5							
420578														1142		78	0					199	585	280							
420644														939		672	0					77	0	190							
420653														2573	0	24	0	0	0	0	0	1064	1383	102	0	0	0				
420877														564		274	0					8	186	96							
421445														418		5	0					39	309	65							
421539														1172		203	0					386	405	178							
422059														183		0	0					131	39	13							
422116														1755		742	0					92	921	0							
422433														20190	0	711	0	424	71	0	0	8995	7394	3090	0	0	0	Escrowed Funds	Income Taxes		
422657														1034		0	530					196	240	68							
423159														257		0	0					257	0	0							
423449														10007		7254	0					891	366	1496							
423636														1393		720	0					154	519	0							
423739														11997		0	0					771	9121	2105							
424156														1655		683	0					266	430	276							
424240														1162		12	20					705	425	0							
424352														910		289	0					107	514	0							
424437														19		0	0					19	0	0							
424633														1146		46	0					133	812	155							
425050														88		15	0					58	15	0							
425108														5696		3005	0					0	2374	317							
425818														1384		462	0					288	513	121							
425845														1156		476	48					438	194	0							
425911														8620		1139	0					1050	5213	1218							
426057														302		17	0					106	179	0							
426141														163		37	0					39	87	0							
426534														36499		11109	0					3055	17980	4355		9674					
426758														357		73	0					50	211	23							
426945														2147		201	1796					88	62	0							
427241														2848		1775	0					328	595	150							
427353														5289		3602	0					452	1235	0							
427858														290		24	0					0	166	100							
427960														326		173	0					64	8	81							
428060														9544		4434	0					1489	2971	650							
428462														4680		4042	0					253	230	155				EFT SETTLEMENT			
428547														13435		5882	0					1760	3013	2780		4714					
428855														1050		618	0					432	0	0							
429021														4685		2586	0					793	1214	92							
429487														14256		8337	0					584	4720	615							
430036														4494		2864	0			89	217	437	1093	100			2499		ATM Processing Account	Benefit Plan Reserve	
430054														1944		1117	0					767	34	26							
430344														1988		1275	0					494	219	0							
431172														240479		103494	0		35917			24729	86415	25841			49437	Investment tax credit commitment			
