"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
478140																																																																																																																																																																																																																																																	
478195																																																																																																																																																																																																																																																	
478533																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
479071																																																																																																																																																																																																																																																	
479268																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1809364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809364	0	1809364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
479370																																																																																																																																																																																																																																																	
479446																																																																																																																																																																																																																																																	
479567																																																																																																																																																																																																																																																	
479754																																																																																																																																																																																																																																																	
479839																																																																																																																																																																																																																																																	
480059																																																																																																																																																																																																																																																	
480228	28078000	24095000	7302000	5862000	0	404000	404000	0	0	0	0	3327000	592000	3532000	593000	0	0	0	1440000	0	0	2194000	58081000	441000	58767000	0	87698000	59327000	157000	3057000	201000	0	3258000	0	1560000	0	0	1436000	124000	4014000	0	0	3939000	75000	146441000	2155000	167688000	4676000	72273000	0	38124000	32469000	1680000	258358000	204723000	128418000	326884000	7779000	13356000	201000	0	13557000	0	121682000	2077000	136073000	7627000	9498000	0	7338000	2115000	45000	2670000	0	0	2670000	0	0	0	0	0	0	50444000	185265000	9415000	218481000	7813000	804000	0	0	0	804000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364000	63382000	0	63606000	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067000	421000	63382000	0	63662000	141000	1353000	275000	27000	1400000	289000	43000	147182000																																																																																						
480246																																																																																																																																																																																																																																																	
480330																																																																																																																																																																																																																																																	
480433																																																																																																																																																																																																																																																	
480723																																																																																																																																																																																																																																																	
480853																																																																																																																																																																																																																																																	
481159																																																																																																																																																																																																																																																	
481177																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		139	0	0	139	0	116854	338516	0	1857	0	0	1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457366	0	116854	340512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						139			139										
481430																																																																																																																																																																																																																																																	
481579																																																																																																																																																																																																																																																	
481627																																																																																																																																																																																																																																																	
481748																																																																																																																																																																																																																																																	
481944																																																																																																																																																																																																																																																	
482053																																																																																																																																																																																																																																																	
482156																																																																																																																																																																																																																																																	
482370																																																																																																																																																																																																																																																	
482446																																																																																																																																																																																																																																																	
483274																																																																																																																																																																																																																																																	
483537																																																																																																																																																																																																																																																	
483751																																																																																																																																																																																																																																																	
484057																																																																																																																																																																																																																																																	
484776																																																																																																																																																																																																																																																	
485054																																																																																																																																																																																																																																																	
485139																																																																																																																																																																																																																																																	
485214																																																																																																																																																																																																																																																	
485456																																																																																																																																																																																																																																																	
485559																																																																																																																																																												233864	323949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629188	0	1283	627904	0	24609	8100040	0	87223	0	0	66688	20535	0	0	0	0	0	0	8397	225467	0	1230677	0	0	1207506	23171	10305601	0	34289	10227605	43707	0	7500	316449	0	365980	0	0	365980	0	1468310	0	7500	1434275	26535	0	0	0	0	0	629188	0	1283	627904	1	0	0	0	0	0	0	0	0	
487142																																																																																																																																																																																																																																																	
487357																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	166616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166616	0	166616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
488318									0	0	0							0			0																																																																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																			
488420																																																																																																																																																																																																																																																	
488653																																																																																																																																																																																																																																																	
488756																																																																																																																																																																																																																																																	
489155																																																																																																																																																																																																																																																	
489249																																																																																																																																																																																																																																																	
489548																																																																																																																																																																																																																																																	
489623																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		39588	-37839	0	1749	0	486	1603030	6468	2866	0	0	2866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1652438	-37839	486	1607645	6468	0	0	0	0	0	0	0	0	0	1842	0	0	1719	123						1749			1749		37839	-37839							
490179																																																																																																																																																																																																																																																	
490348																																																																																																																																																																																																																																																	
490450																																																																																																																																																																																																																																																	
490843																																																																																																																																																																																																																																																	
490955																																																																																																																																																																																																																																																	
491224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899657	0	0	898783	0	1892	16508561	152345	0	0	0	0	0	22309	0	0	22309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17584764	0	1892	17429653	153219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911599	0	0	911406	193	0	0	0	0	0	509183	0	0	509150	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524030	0	0	523837	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	911599	0	0	911406	193	22309	0	0	21933	0	0	16662798																																																																																						
491402																																																																																																																																																																																																																																																	
491653																																																																																																																																																																																																																																																	
491934																																																																																																																																																																																																																																																	
492650																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	7890	0	0	0	7890	0	0	0	0	0	0	0	0	
492810																																																																																																																																																																																																																																																	
493077																																																																																																																																																																																																																																																	
493152																																																																																																																																																																																																																																																	
493741																																																																																																																																																																																																																																																	
493844																																																																																																																																																																																																																																																	
494261																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		7262	0	0	7262	0	664202	3820606	2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494434	0	664202	3827868	2364	0	0	0	0	0	0	0	0	0	133013	0	0	6931	126082						7262			7262										
494654																																																																																																																																																																																																																																																	
495419																																																																																																																																																																																																																																																	
495558																																																																																																																																																																																																																																																	
496434																																																																																																																																																																																																																																																	
496845																																																																																																																																																																																																																																																	
496957																																																																																																																																																																																																																																																	
497039																																																																																																																																																																																																																																																	
497404	0	0	265930	248104	17826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44922	20456356	0	20500966	0	1674	145146091	14642	0	0	0	0	0	121940	0	0	121940	0	98786	0	0	98786	0	0	0	0	0	265930	0	0	248104	17826	145693985	20456356	1674	166115887	32780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151058	20456356	0	20600985	6429	0	0	0	0	0	44922	20456356	0	20500966	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144687	20456356	0	20600985	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	151058	20456356	0	20600985	6429	220726	0	0	255614	0	0	145162407																																																																																						
497570																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		34698	0	0	34065	0	0	545942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580640	0	0	580007	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633				633	34065			34065										
497655																																																																																																																																																																																																																																																	
497851																																																																																																																																																																																																																																																	
497954																																																																																																																																																																																																																																																	
498148																																																																																																																																																																																																																																																	
498317																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1576	0	0	1576	0	0	165184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166760	0	0	166760	0	0	0	0	0	0	0	0	0	0	1576	0	0	1576	0						1576			1576										
498362																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	99046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99046	0	0	99046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
498456																																																																																																																																																																																																																																																	
498531																																																																																																																																																																																																																																																	
498625																																																																																																																																																																																																																																																	
498942																																																																																																																																																																																																																																																	
499154																																																																																																																																																																																																																																																	
499453																																																																																																																																																																																																																																																	
499501																																																																																																																																																																																																																																																	
499743																																																																																																																																																																																																																																																	
499752																																																																																																																																																																																																																																																	
499855																																																																																																																																																																																																																																																	
500256																																																																																																																																																																																																																																																	
500658																																																																																																																																																																																																																																																	
501105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416539	0	0	414159	0	244505	10581440	0	0	0	0	0	0	430719	0	0	430719	0	0	0	0	0	0	0	0	0	0	63985	0	63985	0	0	11737188	0	308490	11426318	2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1488463	0	0	1434680	53783	0	0	0	0	0	416539	0	0	414159	2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1488463	0	0	1434680	53783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2380	1488463	0	0	1434680	53783	0	0	0	0	0	0	10825945																																																																																						
501132																																																																																																																																																																																																																																																	
501459																																																																																																																																																																																																																																																	
501655																																																																																																																																																																																																																																																	
501767																																																																																																																																																																																																																																																	
501815																																																																																																																																																																																																																																																	
502111																																																																																																																																																																																																																																																	
502447																																																																																																																																																																																																																																																	
502559																																																																																																																																																																																																																																																	
502652																																																																																																																																																																																																																																																	
502746																																																																																																																																																																																																																																																	
502849																																																																																																																																																																																																																																																	
503547																																																																																																																																																																																																																																																	
503640																																																																																																																																																																																																																																																	
504142																																																																																																																																																																																																																																																	
504311																																																																																																																																																																																																																																																	
504535																																																																																																																																																																																																																																																	
504647																																																																																																																																																																																																																																																	
504713	2872783	7490291	0	0	0	443866	443866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829970	159855	3531	381207	0	13530954	53046304	382	0	0	0	0	0	2263463	0	0	2263463	0	0	0	0	0	0	4374690	0	5890372	1357101	318681	0	0	318681	0	75862537	4534545	13534485	61900027	4962570	0	0	0	0	0	4078096	0	6553307	5015080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7955807	4307662	0	7127306	5136163	3582212	0	0	0	3582212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21650	229566	0	130133	121083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3605087	21650	229566	0	130133	121083	2263463	0	0	2265854	0	0	66577640																																																																																						
505550																																																																																																																																																																																																																																																	
505916																																																																																																																																																																																																																																																	
506922																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22721	0	0	22422	0	0	1075089	0	19235	0	0	19235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117045	0	0	1116746	299	0	0	0	0	0	0	0	0	0	22422	0	0	22422	0	299	0	0	0	299	22422	0	0	22422	0	0	0	0	0	0	0	0	0	
507068																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1457937	0	15286	0	0	15286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1473223	0	0	1473223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
507152																																																																																																																																																																																																																																																	
507349																																																																																																																																																																																																																																																	
507509																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	5564	232354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237918	0	5564	232354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
508270																																																																																																																																																																																																																																																	
508346																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2948	0	0	18	0	2989	227494	0	3006	0	0	3006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236437	0	2989	230518	2930	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2885				2885														
508355																																																																																																																																																																																																																																																	
509811																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		11189	0	0	0	0	329369	787899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128457	0	329369	787899	11189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8289				8289						2900				2900				
509857																																																																																																																																																																																																																																																	
509950																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		193544	0	193544	0	0	1518610	0	0	123657	0	123657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835811	0	1835811	0	0	0	0	0	0	0	0	0	0	0	4772	0	4761	0	11	192269		192269																
510330																																																																																																																																																																																																																																																	
510648																																																																																																																																																																																																																																																	
510871	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		360	0	0	360	0	145498	5028714	6366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5180938	0	145498	5029074	6366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	170	0						360			360																						170			170																						0	170	0	0	170	0	0	0	0	0	0	0	5180578																																																																																						
510938																																																																																																																																																																																																																																																	
510947																																																																																																																																																																																																																																																	
511832																																																																																																																																																																																																																																																	
513256																																																																																																																																																																																																																																																	
513322																																																																																																																																																																																																																																																	
513340																																																																																																																																																																																																																																																	
513546																																																																																																																																																																																																																																																	
513854																																																																																																																																																																																																																																																	
513920																																																																																																																																																																																																																																																	
514048																																																																																																																																																																																																																																																	
514057																																																																																																																																																																																																																																																	
514066																																																																																																																																																																																																																																																	
514132																																																																																																																																																																																																																																																	
514356																																																																																																																																																																																																																																																	
514655																																																																																																																																																																																																																																																	
514936																																																																																																																																																																																																																																																	
515979																																																																																																																																																																																																																																																	
516154																																																																																																																																																																																																																																																	
516855																																																																																																																																																																																																																																																	
516873																																																																																																																																																																																																																																																	
517049																																																																																																																																																																																																																																																	
517357																																																																																																																																																																																																																																																	
517441																																																																																																																																																																																																																																																	
517674																																																																																																																																																																																																																																																	
518037																																																																																																																																																																																																																																																	
518176																																																																																																																																																																																																																																																	
518354																																																																																																																																																																																																																																																	
518877																																																																																																																																																																																																																																																	
519146																																																																																																																																																																																																																																																	
519360																																																																																																																																																																																																																																																	
519445																																																																																																																																																																																																																																																	
519874																																																																																																																																																																																																																																																	
520003																																																																																																																																																																																																																																																	
520423																																																																																																																																																																																																																																																	
520777																																																																																																																																																																																																																																																	
521064																																																																																																																																																																																																																																																	
521158																																																																																																																																																																																																																																																	
521970																																																																																																																																																																																																																																																	
522034																																																																																																																																																																																																																																																	
522454																																																																																																																																																																																																																																																	
