"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
739832																																																																																																																																		332155	2059	0	0	218208																																																																												218208																															
740249																																																																																																																																		266880	453	0	0	229738																																																																												229738																															
741068																																																																																																																																		124461	657																																																																																																														
741152																																																																																																																																		84129	305	0	0	28448																																																																												28448																															
741330																																																																																																																																		1706916	8742	0	0	1324275	136546	132117	4429	0	0	0	0	0	0	58336	108533	28302	4577	0	0	0	0	0	0	0	0	0	148556	24	3475	1203	111135	190571	132503	471266	897797	0	0	0	0	0	0	4625	2313	0	0	0	2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341184	170592	0	0	127707	42794	190571	132503	599106	961720	0	26501	299553	961720	1324275	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741358																																																																																																																																		17121	145																																																																																																														
741648																																																																																																																																		65742	864																																																																																																														
741844																																																																																																																																		144989	969																																																																																																														
741956																																																																																																																																		50684	131																																																																																																														
741974																																																																																																																																		268835	1608																																																																																																														
742056																																																																																																																																		260312	2249																																																																																																														
742542																																																																																																																																		137235	1344	0	96	99821																																																																												99725																															
742636																																																																																																																																		123294	463	0	61	32238																																																																												32177																															
742944																																																																																																																																		362431	3243	0	0	304101	23374	21163	2211	0	28610	1050	26415	645	500	0	0	0	0	3115	0	3115	0	0	0	0	0	0	15567	0	1204	0	14363	22213	32945	76286	234230	91	91	0	0	0	91	295	148	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49799	24900	0	0	0	24900	22213	32945	76286	259369	0	6589	38143	259369	304101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
743679																																																																																																																																		633231	4817	0	0	465018	24912	8079	16833							14419	121690	29582	11799	3931		3931							32951		4321	328	23685	22903	148865	177776	303148	70	70				70	940	470			470																				67993	33997		0	33997			148904	212243	322078					465018																															
743950																																																																																																																																		73708	207																																																																																																														
744854																																																																																																																																		495331	5971	0	1841	330444																																																																												328603																															
745347																																																																																																																																		164062	790	0	0	117914	20813	2306	18507	0	0	0	0	0	0	13062	26138	19601	28362	0	0	0	0	0	0	0	0	0	5248	56	142	204	4846	15424	45345	27575	87044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13494	6747	0	0	0	6747	15424	45345	27575	95057	0	9069	13788	95057	117914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746157																																																																																																																																		308848	3255																																																																																																														
746429																																																																																																																																		660227	4999																																																																																																														
746755																																																																																																																																		345142	2842																																																																																																														
746942																																																																																																																																		93867	703																																																																																																														
746979																																																																																																																																		145709	1162																																																																																																														
747051																																																																																																																																		119037	1226																																																																																																														
747257																																																																																																																																		161518	1399	0	0	117857																																																																												117857																															
748254																																																																																																																																		371405	3251	0	265	238880																																																																												238615																															
748357																																																																																																																																		114846	620	0	0	72485																																																																												72485																															
748441																																																																																																																																		152055	894																																																																																																														
748964																																																																																																																																		386029	1835	0	0	273345																																																																												273345																															
749242																																																																																																																																		17188076	197773	0	23894	13910287	739196	552619	186577	0	1245595	110433	1099359	117742	0	124458	915650	1643	63721	0	0	0	0	0	0	0	0	0	2082313	591	31293	13297	843010	858342	2232879	3279990	9946785	114173	114173	0	0	0	114173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131556	131556	0	0	131556	0	1995268	997634	0	0	0	997634	866004	2236000	3411546	11219633	0	447200	1705773	11219633	13886393	37795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749635																																																																																																																																		1030185	6778	0	0	724441																																																																												724441																															
749840																																																																																																																																		35360	421																																																																																																														
749943																																																																																																																																		241291	1592																																																																																																														
750051																																																																																																																																		344751	2899																																																																																																														
750127																																																																																																																																		306907	3035	0	972	178278																																																																												177306																															
750341																																																																																																																																		587070	3091	0	0	292635																																																																												292635																															
750444																																																																																																																																		75481	888	0	0	61792																																																																												61792																															
750846																																																																																																																																		116786	1860	0	815	83600																																																																												82785																															
751254																																																																																																																																		351159	646	0	0	135140																																																																												135140																															
751656																																																																																																																																		3353000	26723	0	0	2544173	72049	40893	31156	0	0	0	0	0	0	72077	723102	13358	1740	0	0	0	0	0	0	0	0	0	279096	8183	14560	1739	108897	121260	805143	651298	1731178	2605	2605	0	0	0	2605	7496	3748	0	0	0	3748	2489	498	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	334045	167023	6314	667	34358	94572	148629	805810	686121	1886362	0	161162	343061	1886362	2544173	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
751852																																																																																																																																		366020	3342	0	171	271652	58724	57417	1307	0	0	0	0	0	0	38972	19748	0	0	0	0	0	0	0	0	0	0	0	9079	0	854	0	4234	96924	21909	754	247855	133	133	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31825	15913	0	0	0	15913	97091	21909	754	265343	0	4382	377	265343	271481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
752831																																																																																																																																		388792	3860	0	180	301025																																																																												300845																															
753052																																																																																																																																		53716	526	0	100	34022																																																																												33922																															
753324																																																																																																																																		1800737	14573																																																																																																														
753641																																																																																																																																		89913	750																																																																																																														
753856																																																																																																																																		47635	245	0	58	14943																																																																												14885																															
754068																																																																																																																																		860862	7731	0	760	585639																																																																												584879																															
754246																																																																																																																																		75375	588	0	0	55478																																																																												55478																															
754536																																																																																																																																		140483	1927	0	965	76998																																																																												76033																															
754826																																																																																																																																		1384335	9269																																																																																																														
754853																																																																																																																																		1029600	9871	0	276	924163																																																																												923887																															
754929																																																																																																																																		1588658	10181	0	0	1089321	53442	46110	7305	27	0	0	0	0	0	88404	513565	93610	6504	0	0	0	0	0	0	0	0	0	104788	92	1172	0	95062	134733	542860	302244	712127	17650	17650	0	0	0	17650	1685	843	0	0	0	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151768	75884	0	0	0	75884	134733	542860	302244	813691	0	108572	151122	813691	1089321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
755252																																																																																																																																		571720	2679	0	0	440981																																																																												440981																															
755421																																																																																																																																		59697	449																																																																																																														
755458																																																																																																																																		341839	2091	0	0	309969																																																																												309969																															
756343																																																																																																																																		199375	1715	0	0	162844																																																																												162844																															
756848																																																																																																																																		242185	3034	0	797	180606																																																																												179809																															
757377																																																																																																																																		854730	3019	0	0	397230																																																																												397230																															
757452																																																																																																																																		362267	1737	0	0	252995	9707	2477	7230	0	7660	0	923	1625	5112	0	53721	0	0	0	0	0	0	0	0	0	0	0	14793	1	2810	442	9719	2875	64774	171027	131525	99	99	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13255	6628	0	0	683	5675	2875	64774	171758	139768	0	12955	85879	139768	252995	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
757779																																																																																																																																		189511	1889																																																																																																														
758703																																																																																																																																		6936582	49891	0	0	5789778	147785	113004	34781	0	106244	0	0	0	106372	52224	499479	19027	90888	0	0	0	0	0	0	0	0	0	429173	138	41851	4214	254523	166856	596266	2111166	4040658	14154	14154	0	0	0	14154	717	359	0	0	0	359	9	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	704074	352037	0	0	2880	349157	189154	601382	2120750	4503928	0	120276	1060375	4503928	5789778	53974	0	0	0	0	0	0	0	0	0	0	0	0	1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
758842																																																																																																																																		159986	677	0	0	80489																																																																												80489																															
758851																																																																																																																																		835982	2640	0	0	374491																																																																												374491																															
759045																																																																																																																																		563535	5239																																																																																																														
759625																																																																																																																																		741916	7398																																																																																																														
760210																																																																																																																																		119989	1353																																																																																																														
760331																																																																																																																																		860279	3242	0	0	339259																																																																												339259																															
760340																																																																																																																																		127587	1013	0	0	99215																																																																												99215																															
760434																																																																																																																																		208786	1507	0	0	129595	18327	13337	4990	0	36909	474	35905	530	0	7768	0	0	0	0	0	0	0	0	0	0	0	0	8218	36	1201	382	6599	21834	43871	48853	96319	84	84	10	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21844	43871	48853	96393	0	8774	24427	96393	129595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
760649																																																																																																																																		142599	1094	0	0	103458																																																																												103458																															
760854																																																																																																																																		1055708	5865	0	0	622359																																																																												622359																															
760939																																																																																																																																		72947	671	0	145	43160																																																																												43015																															
760957																																																																																																																																		109105	581	0	0	71515																																																																												71515																															
761244																																																																																																																																		429179	3271	0	0	279153																																																																												279153																															
761459																																																																																																																																		253123	1883	0	0	168285																																																																												168285																															
761543																																																																																																																																		395911	3096	0	0	353628																																																																												353628																															
761806																																																																																																																																		73062644	635438	0	0	54289966	2172356	2119134	53222	0	6775540	3303310	3472434	0	0	2643932	3901084	703475	715933	375	0	375	0	3149	0	0	0	0	6855926	274640	118156	34628	3055578	8350426	8638668	12437995	40856225	373029	373029	69893	14709	0	288427	29091	14546	10519	40	0	3987	7389	1478	0	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	7176747	3588374	0	25000	22533	3540842	8908029	8678423	12460528	45194900	0	1735685	6230264	45194900	54289966	395558	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761833																																																																																																																																		106525	774	0	0	69033	22436	21978	458	0	0	0	0	0	0	2	14011	1557	0	0	0	0	0	0	0	0	0	0	9651	135	44	140	9328	29990	14513	10821	56717	720	720	0	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7218	3609	447	0	0	3162	30598	14513	11541	59898	0	2903	5771	59898	69033	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761851																																																																																																																																		485430	4706	0	454	340236																																																																												339782																															
761954																																																																																																																																		194439	1210	0	0	127145																																																																												127145																															
762045																																																																																																																																		205002	2722	0	418	184374																																																																												183956																															
762447																																																																																																																																		6631741	58976	0	0	5226461	204580	97665	106915	0	1352	0	0	0	1352	226341	883224	164554	74236	8454	0	8454	0	0	0	0	0	0	581644	17328	15771	4809	362121	341634	1081492	866345	4447068	7329	7329	0	0	0	7329	2947	1474	0	0	0	1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70156	35078	0	0	0	35078	556612	1081492	873169	4505018	0	216298	436585	4505018	5226461	5766	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
762474																																																																																																																																		3171100	24368	0	0	2831014																																																																												2831014																															
762773																																																																																																																																		323172	2989	0	893	162978																																																																												162085																															
763211																																																																																																																																		254300	1505	0	0	164102																																																																												164102																															
763677																																																																																																																																		1414727	12348	0	3226	814461																																																																												811235																															
763930																																																																																																																																		646846	5396	0	0	466850																																																																												466850																															
764030																																																																																																																																		25606957	290104	0	19158	21814005	1545773	1355120	190653	0	141859	0	109954	31905	0	820667	655375	11998	14538	0	0	0	0	12770	0	0	0	0	2189668	8273	64104	180	824845	2251034	1305074	4761357	16199723	41034	41034	0	0	0	41034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4188057	2094029	0	4269	17257	2037741	2251034	1309343	4778703	18320144	0	261869	2389352	18320144	21794847	19527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
764058																																																																																																																																		782951	9054	0	1583	655303																																																																												653720																															
764067																																																																																																																																		127562	1510																																																																																																														
764142																																																																																																																																		144419	1257																																																																																																														
764151																																																																																																																																		50624	346	0	0	27810																																																																												27810																															
764816																																																																																																																																		278085	2988	0	437	204115																																																																												203678																															
765318																																																																																																																																		199099	2288	0	564	137930																																																																												137366																															
765354																																																																																																																																		140666	652	0	19	53036	26129	25319	810	0	0	0	0	0	0	16975	56159	815	590	3900	0	3900	0	0	0	0	0	0	2752	0	350	0	2402	42294	61219	13861	30549	95	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2191	1096	0	0	0	1096	42294	61219	14010	32477	0	12244	7005	32477	53017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
765505																																																																																																																																		1197984	8604																																																																																																														
765662																																																																																																																																		200791	715																																																																																																														
765877																																																																																																																																		102479	982	0	117	69223																																																																												69106																															
766052																																																																																																																																		124035	811																																																																																																														
766164																																																																																																																																		5597824	34815	0	0	4968804	337583	298386	39197	0	0	0	0	0	0	5594	50672	42	768	0	0	0	0	0	0	0	0	0	615637	429	9878	973	313346	308726	111148	122796	4498989	11286	11286	0	0	0	11286	14248	7124	0	0	0	7124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413421	206711	0	0	0	206711	308726	111148	122796	4743619	0	22230	61398	4743619	4968804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	1000	0	0	
767152																																																																																																																																		51887	256																																																																																																														
767246																																																																																																																																		22894	140																																																																																																														
767255																																																																																																																																		237544	1978																																																																																																														
767554																																																																																																																																		161759	604																																																																																																														
767572																																																																																																																																		40723	304																																																																																																														
767611																																																																																																																																		178941	1299	0	326	82899	17481	16510	971	0	1003	0	1003	0	0	11442	62733	0	5532	403	0	403	0	0	0	0	0	0	10036	0	110	0	9926	28304	65220	53509	42672	0	0	0	0	0	0	214	107	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28304	65220	53509	43100	0	13044	26755	43100	82573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
767732																																																																																																																																		583995	4610	0	28	383737																																																																												383709																															
767974																																																																																																																																		1985476	17032	0	0	1570722																																																																												1570722																															
768074																																																																																																																																		1525075	15306	0	2334	1072867																																																																												1070533																															
768458																																																																																																																																		176545	1100	0	0	90737	6902	5957	945	0	0	0	0	0	0	42602	33191	0	3081	15923	0	15923	0	0	0	0	0	0	7821	172	490	0	7159	48731	50549	17833	68668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48731	50549	17833	71692	0	10110	8917	71692	90737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
768476																																																																																																																																		68337	716	0	248	37469																																																																												37221																															
768953																																																																																																																																		366294	726	0	0	212069																																																																												212069																															
769156																																																																																																																																		137136	956																																																																																																														
769334																																																																																																																																		99847	657																																																																																																														
770451																																																																																																																																		134966	1311	0	408	72274																																																																												71866																															
770545																																																																																																																																		43396	204																																																																																																														
770639																																																																																																																																		312828	2056	0	0	213152																																																																												213152																															
770657																																																																																																																																		1336090	11138	0	0	946828																																																																												946828																															
770853																																																																																																																																		508626	4413	0	0	405407																																																																												405407																															
771047																																																																																																																																		54875	108	0	0	35190																																																																												35190																															
771140																																																																																																																																		1307679	11718	0	0	1044758	22047	10092	11955	0	0	0	0	0	0	82343	297163	17951	34719	642	0	642	0	0	0	0	0	0	97359	3015	4663	436	62734	109385	314423	122840	807820	533	533	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77944	38972	0	0	0	38972	136955	314423	122840	859546	0	62885	61420	859546	1044758	1220	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
771458																																																																																																																																		1775767	17076	0	3303	1150489																																																																												1147186																															
771609																																																																																																																																		2882005	18813	0	0	2305225																																																																												2305225																															
771748																																																																																																																																		179875	606																																																																																																														
771878																																																																																																																																		389985	2890																																																																																																														
772008																																																																																																																																		2136532	20108	0	2431	1508184																																																																												1505753																															
772446																																																																																																																																		95367	0	0	0	34827																																																																												34827																															
772754																																																																																																																																		95916	736																																																																																																														
773032																																																																																																																																		168967	1585	0	496	87106	44392	44020	372	0	0	0	0	0	0	14084	7042	22515	0	0	0	0	0	0	0	0	0	0	6848	0	249	645	5954	58104	7663	57015	55480	87	87	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2995	1498	0	0	0	1498	58104	7663	57015	57065	0	1533	28508	57065	86610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
773171																																																																																																																																		124106	427	0	0	60695																																																																												60695																															
773247																																																																																																																																		7965771	66669	0	0	7138360	129300	64849	64451	0	0	0	0	0	0	287711	550676	27688	99959	953	0	953	0	0	0	0	0	0	777434	21485	55765	0	483285	425703	747512	436129	6278043	4442	4442	0	0	0	4442	22373	11187	0	0	0	11187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511870	255935	0	741	0	255194	444826	748270	436836	6620026	0	149654	218418	6620026	7138360	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
773443																																																																																																																																		420347	3076																																																																																																														
773470																																																																																																																																		1553174	3937	0	0	808263																																																																												808263																															
773742																																																																																																																																		496916	3494	0	475	241515																																																																												241040																															
774132																																																																																																																																		1050464	7606	0	0	780595																																																																												780595																															
774235																																																																																																																																		119534	1345	0	404	75356																																																																												74952																															
774253																																																																																																																																		101291	523	0	0	60448																																																																												60448																															
774347																																																																																																																																		239966	4016																																																																																																														
775054																																																																																																																																		624641	5982	0	0	514479																																																																												514479																															
775241																																																																																																																																		57021	510																																																																																																														
775456																																																																																																																																		1333994	12253	0	0	1171071																																																																												1171071																															
775773																																																																																																																																		251582	1061																																																																																																														
776369																																																																																																																																		198273	2585																																																																																																														
776547																																																																																																																																		374151	1000	0	0	272212	10042	9467	575	0	0	0	0	0	0	20906	21706	11634	0	0	0	0	0	0	0	0	0	0	17345	0	1425	0	15241	30373	23706	161075	170473	0	0	0	0	0	0	424	212	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20842	10421	0	0	0	10421	30373	23706	161075	184864	0	4741	80538	184864	272212	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
777254																																																																																																																																		95387	619	0	0	62514																																																																												62514																															
777366																																																																																																																																																																																																																																																	
777441																																																																																																																																		107324	179	0	0	65289																																																																												65289																															
777870																																																																																																																																		304321	2382																																																																																																														
778738																																																																																																																																		1173644	9908	0	0	1122786																																																																												1122786																															
