"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
378044																																																																																																																																																																																																																																																	
378110																																																															0	0	0																																																																																																																																																										30123	0																					
379050																																																																																																																																																																																																																											16876	0																					
379153																																																																																																																																																																																																																																																	
379470																																																															0	0	0																																																																																																																																																										94505	0																					
379649																																																																																																																																																																																																																																																	
379920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58398	0	0	289721	200237	0	0	289721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3145103	16688	0	0	0	0	0	-297	0	-375134	0	0	0	0	0	80231	0	0	80231	0	0	0	0	0	0	0	0	0	0	0	30166	0	0	13599	0	16567	0	10414836	4364	1010	8731612	1677286	307498	43	307455	90759	2150	0	10045	0	0	78564	21296405	10131	75976	132253	0	21078045	0	143427	0	2586404	1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107697	104795	2902	0	813923	1973513	388112	58398	0	1251	0	0	726	0	0	0	259262	259262	259124	0	0	0	0	138	0	0	372466	74493	0	0	311	74182	0	112802	6085315	0	252396	141120	0	0	0	111276	0	3129	0	0	3129	0	0	0	0	0	3129	0	501640	58398	0	1251	0	0	0	2902	0	125	0	752460	145995	0	5004	0	0	0	36275	35919059	0	292792	3709684	4193251	115332	0	0	12685	567368	69181	0	0	0	0	0	0	0	0	0	0	0	
380346																																																																																																																																																																																																																																																	
380458																																																															0	0	0																																																																																																																																																										1914786	0																					
380533																																																															0	0	0																																																																																																																																																										416651	0																					
380878																																																																																																																																																																																																																																																	
380944																																																															0	0	0																																																																																																																																																										105667	0																					
381026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	404	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35351	0	0	0	0	0	0	0	0	-6131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33406	0	0	26325	7081	0	0	0	2	0	0	0	0	0	2	40141	0	38	0	0	40103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6813	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2833	567	0	0	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	81358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381932																																																															0	0	0																																																																																																																																																										198358	0																					
381950																																																															0	0	0																																																																																																																																																										157642	0																					
382050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137878	0	0	0	0	0	0	0	0	-20618	0	0	0	0	0	266	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80463	0	0	71853	8610	0	0	0	205	0	0	0	0	0	205	138408	0	0	0	0	138408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-23796	205	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3590	718	0	0	0	718	0	0	0	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	601	0	0	0	0	0	0	0	0	0	308	1503	0	0	0	0	0	0	252470	0	719	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5980	6570	0	0	5980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256398	0	0	0	0	0	0	0	0	-40172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54211	0	0	6643	47568	0	0	0	197	0	0	0	0	197	0	80766	0	15287	0	0	65479	0	0	0	4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37998	0	0	0	0	0	0	0	0	0	0	10488	10488	0	0	0	10488	0	0	0	0	16861	3372	0	0	2	3370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256																																																															0	0	0																																																																																																																																																										34175	0																					
382274																																																																																																																																																																																																																																																	
382443																																																																																																																																																																																																																																																	
382537																																																																																																																																																																																																																																																	
382649																																																																																																																																																																																																																																																	
382658																																																																																																																																																																																																																																																	
382742																																																															0	0	0																																																																																																																																																										88781	0																					
382854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25390	0	0	0	0	0	0	0	0	-2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22003	0	0	19744	2259	994	0	994	145	0	0	0	0	0	145	58237	0	1638	0	0	56599	0	0	0	269	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2945	1177	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6733	1347	625	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	0	0	40	0	0	0	0	0	0	0	1766	0	0	160	0	0	0	0	92466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384018																																																															0	0	0																																																																																																																																																										2571119	0																					
384278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146906	0	0	21633	13471	0	0	21633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007013	0	0	0	0	0	0	0	0	-158788	0	0	0	0	0	78834	0	0	78834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369005	0	13235	292477	63293	0	0	0	7030	0	0	5688	0	0	1342	677830	0	0	103098	0	574732	0	0	0	69197	0	0	0	0	0	0	0	1063619	1063619	0	238454	0	0	0	0	0	0	2279	2279	0	2279	0	0	0	0	0	0	967272	1342	146906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122344	24469	0	0	8191	16278	0	0	62492	0	24466	24466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1342	146906	0	0	0	0	0	0	0	0	0	2013	367265	0	0	0	0	0	0	2043150	0	196500	142000	558000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384353																																																															0	0	0																																																																																																																																																										8663	0																					
384652																																																																																																																																																																																																																																																	
384830																																																																																																																																																																																																																																																	
385350																																																															0	0	0																																																																																																																																																										125401	0																					
385471																																																															0	0	0																																																																																																																																																										476571	0																					
385547																																																																																																																																																																																																																																																	
385686																																																															0	0	0																																																																																																																																																										160623	0																					
386432																																																																																																																																																																																																																																																	
386450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20685	0	0	16582	4103	0	0	0	529	0	0	0	0	0	529	219840	0	0	0	0	219840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2738	529	1033	0	0	0	0	0	0	0	0	5426	5426	0	0	0	0	0	5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	1033	0	0	0	0	0	0	0	0	0	794	2583	0	0	0	0	0	0	337320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
386731																																																																																																																																																																																																																																																	
386825																																																															0	0	0																																																																																																																																																										58991	0																					
387055																																																															0	0	0																																																																																																																																																										73056	0																					
387671																																																															0	0	0																																																																																																																																																										468623	0																					
388155																																																															0	0	0																																																																																																																																																										149299	0																					
388258																																																																																																																																																																																																																																																	
388557																																																																																																																																																																																																																																																	
388744																																																																																																																																																																																																																																																	
388753																																																																																																																																																																																																																																																	
388874																																																																																																																																																																																																																																																	
389358																																																																																																																																																																																																																																																	
389376																																																																																																																																																																																																																																																	
389826																																																															0	0	0																																																																																																																																																										23085	0																					
390372																																																																																																																																																																																																																																																	
390840																																																															0	0	0																																																																																																																																																										265108	0																					
391418																																																																																																																																																																																																																																																	
391557																																																																																																																																																																																																																																																	
391575																																																																											0	0																																																																																																																																																																					
391959																																																															0	0	0																																																																																																																																																										59775	0																					
391977																																																															0	0	0																																																																																																																																																										662559	0																					
392152																																																															0	0	0																																																																																																																																																										38119	0																					
392255																																																															0	0	0																																																																																																																																																										69984	0																					
392778																																																																																																																																																																																																																																																	
393252																																																																																																																																																																																																																																																	
393355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40606	0	0	0	0	0	0	0	0	-4172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43298	0	0	43298	0	2848	0	2848	24	0	0	0	0	0	24	99340	0	0	0	0	99340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5863	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23500	4700	0	0	0	4700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2872	0	0	0	0	0	0	0	0	0	0	4308	0	0	0	0	0	0	0	143101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393953																																																															0	0	0																																																																																																																																																										608889	0																					
394156																																																																																																																																																																																																																																																	
394259																																																																																																																																																																																																																																																	
395238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40837	0	0	185298	185298	0	0	185298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9251542	13112	0	0	0	0	0	0	0	-1937564	0	0	0	0	0	48994	0	22295	26699	0	0	0	0	0	0	0	0	0	0	0	17564	0	1210	0	0	16354	0	7572644	0	0	6213615	1359029	35128	0	35128	224110	0	0	0	0	0	224110	35848028	0	436913	38921	141507	35230687	0	153689	0	1082414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1169218	259238	40837	0	0	0	0	0	0	0	0	98576	98576	88801	0	0	9775	0	0	0	0	824723	164945	0	0	0	164945	0	0	5199316	0	256851	0	0	175717	0	81134	0	7883	0	0	7883	0	0	0	0	0	7883	0	259238	40837	0	0	0	0	0	0	0	315	0	388857	102093	0	0	0	0	0	0	51010462	0	507813	5317400	2716559	41420	0	0	126006	524797	57456	0	0	0	0	0	0	0	0	0	0	0	
396057																																																															0	0	0																																																																																																																																																										60846	0																					
396244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5358	5358	0	0	5358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78686	0	0	0	0	0	0	0	0	-21607	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96605	0	0	94677	1928	7917	0	7917	0	0	0	0	0	0	0	202118	0	0	0	0	202118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-23647	8002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31290	6258	0	0	0	6258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8002	0	0	0	0	0	0	0	0	0	0	12003	0	0	0	0	0	0	0	353841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
396253																																																																																																																																																																																																																																																	
396954																																																																																																																																																																																																																																																	
397456																																																																																																																																																																																																																																																	
397531																																																															0	0	0																																																																																																																																																										743027	0																					
397540																																																																																																																																																																																																																																																	
397559																																																																																																																																																																																																																																																	
397755																																																															0	0	0																																																																																																																																																										1584097	0																					
397858																																																																																																																																																																																																																																																	
398051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8973	0	0	0	0	0	0	0	0	-984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42053	0	13425	17831	10797	0	0	0	0	0	0	0	0	0	0	60116	0	0	23319	8774	28023	0	0	0	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4978	4978	0	4978	0	-1998	0	31	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	1042	0	0	0	0	0	0	0	0	78	0	4168	0	0	0	0	82159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123131	0	0	0	0	0	0	0	0	-8026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148264	0	0	144618	3646	0	0	0	24	0	0	0	0	0	24	36327	0	0	0	0	36327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9605	24	23	0	0	0	0	0	0	0	0	46042	46042	46042	0	0	0	0	0	0	0	11681	2336	0	0	2336	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23	0	0	0	0	0	0	0	0	0	36	58	0	0	0	0	0	0	139525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398668																																																																											0	0																																																																																																																																																																					
398837																																																																																																																																																																																																																																																	
399357																																																																																																																																																																																																																																																	
399517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	0	0	9059	9059	0	0	9059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337074	430	0	0	0	0	0	-5457	0	-69504	0	0	0	0	0	464	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1253013	16	0	1206991	46006	0	0	0	21047	0	0	0	0	0	21047	3208125	414	297	38325	27705	3141384	0	0	0	45775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	137	0	1714	0	-72402	22773	1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9132	1826	0	0	1826	0	0	0	1004534	0	2989	0	0	1883	0	1106	0	0	0	0	0	0	0	0	0	0	0	0	22773	1631	0	0	0	0	0	0	0	0	0	34160	4078	0	0	0	0	0	0	4543553	0	464	7618	35526	0	0	0	0	0	13839	0	0	0	0	0	0	0	0	0	0	0	
399731																																																																																																																																																																																																																																																	
399973																																																															0	0	0																																																																																																																																																										150644	0																					
400057																																																															0	0	0																																																																																																																																																										150916	0																					
400141																																																															0	0	0																																																																																																																																																										502140	0																					
400365																																																															0	0	0																																																																																																																																																										338070	0																					
400767																																																																																																																																																																																																																																																	
401072																																																																																																																																																																																																																																																	
401559																																																															0	0	0																																																																																																																																																										45843	0																					
401755																																																															0	0	0																																																																																																																																																										151009	0																					
401906																																																															0	0	0																																																																																																																																																										555310	0																					
401951																																																															0	0	0																																																																																																																																																										46055	0																					
402846																																																																																																																																																																																																																																																	
402873																																																																																																																																																																																																																																																	
403067																																																															0	0	0																																																																																																																																																										101680	0																					
403151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279996	0	0	0	0	0	0	0	0	-56097	0	0	0	0	0	1225	0	0	1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59416	0	0	59416	0	0	0	0	4851	0	0	0	0	0	4851	1832698	0	7520	15542	0	1809636	0	0	0	9509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	368	0	4600	0	-66888	4935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	86	0	0	0	86	0	0	894650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4935	0	0	0	0	0	0	0	0	0	0	7403	0	0	0	0	0	0	0	2060790	0	4887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403179																																																															0	0	0																																																																																																																																																										1632939	0																					
403254																																																															0	0	0																																																																																																																																																										2884	0																					
403656																																																															0	0	0																																																																																																																																																										42070	0																					
403870																																																																																																																																																																																																																																																	
403946																																																															0	0	0																																																																																																																																																										1333265	0																					
404653																																																															0	0	0																																																																																																																																																										465549	0																					
404943																																																																																																																																																																																																																																																	
406022																																																															0	0	0																																																																																																																																																										279319	0																					
406059																																																															0	0	0																																																																																																																																																										344109	0																					
406666																																																															0	0	0																																																																																																																																																										202226	0																					
406974																																																																																																																																																																																																																																																	
407168																																																																																																																																																																																																																																																	
407506																																																															241	0	0																																																																																																																																																										1615000	0																					
407645																																																															0	0	0																																																																																																																																																										255735	0																					
407850																																																																																																																																																																																																																																																	
408307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163090	0	0	0	0	0	0	0	0	-27555	0	26089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246663	0	2780	243883	0	739	0	739	3813	0	0	0	499	3314	0	148433	0	1271	0	0	147162	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-32636	739	18	26089	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4237	847	0	0	0	847	0	0	14909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739	18	26089	85	0	0	0	0	0	0	0	1109	45	78267	340	0	0	0	0	441910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408642																																																															0	0	0																																																																																																																																																										1299235	0																					
408875																																																															0	0	0																																																																																																																																																										587465	0																					
409265																																																															0	0	0																																																																																																																																																										38514	0																					
410159																																																																																																																																																																																																																																																	
410560																																																																																																																																																																																																																																																	
410748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154791	0	0	145857	8934	8953	0	8953	411	0	0	0	0	0	411	94316	0	3	0	0	94313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4362	9364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10642	2128	0	0	0	2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9364	0	0	0	0	0	0	0	0	0	0	14046	0	0	0	0	0	0	0	203425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410917																																																															0	0	0																																																																																																																																																										382112	0																					
410944																																																															0	0	0																																																																																																																																																										45380	0																					
411062																																																															0	0	0																																																																																																																																																										63396	0																					
411174																																																															0	0	0																																																																																																																																																										24145	0																					
411231																																																																																																																																																																																																																																																	
411240																																																															0	0	0																																																																																																																																																										39142	0																					
411549																																																																																																																																																																																																																																																	
411576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5677	0	0	0	0	0	0	0	0	-769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31839	0	0	29510	2329	0	0	0	12	0	0	0	0	12	0	12821	0	0	0	0	12821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3340	668	0	0	0	668	0	0	5525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624																																																																																																																																																																																																																																																	
411651																																																															0	0	0																																																																																																																																																										124391	0																					
412153																																																															0	0	0																																																																																																																																																										227344	0																					
412452																																																															0	0	0																																																																																																																																																										44493	0																					
412555																																																															0	0	0																																																																																																																																																										158214	0																					
412667																																																															0	0	0																																																																																																																																																										243684	0																					
412751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7385	7385	0	0	7385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149859	0	0	0	0	0	0	6674	0	-44539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253904	0	0	253904	0	15312	0	15312	31980	0	0	0	0	0	31980	6271414	0	3539	432	242324	6025118	0	4344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-125524	47292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557061	111412	0	0	0	111412	0	0	319192	0	6837	0	0	2636	0	4201	0	0	0	0	0	0	0	0	0	0	0	0	47292	0	0	0	0	0	0	0	0	0	0	70938	0	0	0	0	0	0	0	8397103	0	197276	527252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412845																																																																																																																																																																																																																																																	
412872																																																																																																																																																																																																																																																	
