"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
712059																														8817	319	1250	8817	0	29923		0	319	0	0	0	1	0	0			39	1250	26500	2000	0	0	39	50	39	45	15000	173			9	0						0	0	0	0	0	0																						
712648																														1671	0	2527	1360	0	41849		0	0	0	0	0	41	0	0			0	2527	8853	2269	28200	2200	0	0	0	0	0	0			0	311						0	0	0	0	0	0																						
712956																														0	0	0	0	0	0		0	0	0	0	0	343	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.firstnewmexicobank.com	
713252																														0	71	5000	0	0	5000		0	0	0	0	71	164	0	0			0	5000	0	0	0	0	0	0	0	0	0	0			10	0						0	0	0	0	0	0																						
713476																														1751	0	5000	0	1751	82976		0	0	0	0	0	1018	0	3347			0	5000	7500	32500	33499	0	0	0	0	4477	0	4477				0				1	true	1	74	0	0	0	0																					https://www.pyramaxbank.com	
713926																														2923	0	60000	2868	0	60000		0	0	0	0	0	24880	6	0	true	0	0	60000	0	0	0	0	0	0	0	0	0	0	false	false		55	0					0	0	0	0	0	0																					WWW.FMBANKVA.COM	
714165																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
714437																														0	79	8000	0	0	38000		0	0	79	0	0	497	0	0			0	8000	0	30000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
714839																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					3	19	0	0	0	0																					www.fnbusa.com	
714978																														385	0	61500	0	386	86500		0	0	0	0	0	457	0	469			0	61500	25000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.thecooperativebank.com	
715032																														0	0	0	0	0	0		0	0	0	0	0	586	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.ourpeoplesbank.com	
715050																														649	309	0	649	0	9000		0	309	0	0	0	0	0	0			0	0	4000	5000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
715144																														4880	0	0	3904	940	0		0	0	0	0	0	10	0	940			0	0	0	0	0	0	0	0	0	0	0	0				36						1	13	0	0	0	0																					www.grundy.bank	
715340																														0	0	20000	0	0	30000		0	0	0	0	0	5547	1	0			0	20000	10000	0	0	0	0	0	0	0	0	0			1000	0						1	20	0	0	0	0																						
715470																														0	0	12565	0	0	12565		0	0	0	0	0	0	0	0			0	12565	0	0	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.fwfsb.com	
715630																														0	0	3500	0	0	3500		0	0	0	0	0	513	0	0			0	3500	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.cbtgrainger.com	
715872																														1128	0	0	0	1128	0		0	0	0	0	0	983	1	1809	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.golifestore.com	
715975																														0	0	0	0	0	0		0	0	0	0	0	133	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.amoryfederal.com	
716374																														6741	0	15000	6472	0	28000		0	0	0	0	0	5285	4	0			13000	15000	0	0	0	0	13000	0	0	0	0	13000			0	269						2	76	0	0	0	0																						
716833																														35605	1766	0	35348	257	87000		237	0	0	0	1529	3411	4	257	true	0	0	0	77000	10000	0	0	0	0	0	0	0	0	true	false	0	0	0					1	2	0	0	0	0																					www.emarquettebank.com	
716851																														163	0	0	56	0	0		0	0	0	0	0	4311	2	0			0	0	0	0	0	0	0	0	0	0	0	0				107						0	0	0	0	0	0																					http://www.cbronline.net	
716954																														1622	0	0	1622	0	22000		0	0	0	0	0	762	1	0			0	0	19000	3000	0	15000	0	0	0	0	0	0				0						0	0	0	0	0	0																						
717232																														0	0	0	0	0	0		0	0	0	0	0	983	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
717670																														0	0	2161	0	0	6892		0	0	0	0	0	846	0	0			0	2161	3731	1000	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
717737																														0	0	122	0	0	90139		0	0	0	0	0	90446	9	0	true	0	90000	122	17	0	0	0	90000	0	0	0	0	90000	true	false	0	0	0					0	0	0	0	0	0																					www.cnbtn.com	
717924																														33002	0	265000	26649	6353	265000		0	0	0	0	0	1305	0	10540	true	0	0	265000	0	0	0	0	0	0	0	0	0	0	false	false	938	0	0					0	0	0	0	0	0																					http://www.southernbank.com	
718145																														3874	220	0	3734	0	0		0	0	0	0	220	5460	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	140						2	11	0	0	0	0																						
718275																														0	0	0	0	0	0		0	0	0	0	0	81	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
718538																														1558	0	3000	1534	0	15774		0	0	0	0	0	1173	0	0			0	3500	9500	2774	0	0	0	0	0	0	0	0				24						0	0	0	0	0	0																						
719030																														0	0	0	0	0	0		0	0	0	0	0	746	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
719610																														0	15	0	0	0	0		0	0	15	0	0	3755	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
719656																														0	0	11001	0	0	11007		0	0	0	0	0	3264	1	0			0	11001	6	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
719964																														0	0	0	0	0	0		0	0	0	0	0	660	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fsbpaintrock.com	
720157																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
720344																														0	0	0	0	0	3969		0	0	0	0	0	0	0	0	false	0	0	0	3000	0	969	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.bankofclarkson.com	
720746																														9844	415	0	6603	0	68375		0	0	415	0	0	670	0	0			38000	0	15000	15000	375	30000	38000	0	0	0	0	38000				3241						2	126	0	0	0	0																						
720858																														0	0	0	0	0	7500		0	0	0	0	0	614	1	0			2500	0	5000	0	0	0	2500	0	0	0	4350	2500			0	0						0	0	0	0	0	0																						
721350																														7574	0	86100	6219	557	86100		0	0	0	0	0	911	1	557			0	86100	0	0	0	0	0	0	0	0	0	0			6	798						0	0	0	0	0	0																					https://www.ibanknorth.com	
721752																														0	0	0	0	0	0		0	0	0	0	0	47	0	0			0	0	0	0	0	0	0	0	0	0	0	0			236	0						0	0	0	0	0	0																						
721949																														7336	0	0	7336	0	0		0	0	0	0	0	9493	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
722227																														22	0	0	0	0	1156		0	0	0	0	0	0	0	0			276	0	0	0	0	0	276	163	151	566	0	0			0	22						0	0	0	0	0	0																						
722432																														0	925	9305	0	0	48277		883	0	42	0	0	1423	0	0			0	9305	19939	17934	1099	48277	0	0	0	0	0	0				0						0	0	0	0	0	0																						
722544																														3767	0	0	0	340	75000		0	0	0	0	0	232827	7	340			55000	0	0	20000	0	0	55000	0	0	0	0	55000			0	3427						0	0	0	0	0	0																					https://www.nebat.com	
722777	1659836	24716	4650000	1554410	104523	8592849		1654	1	104523	true	0	0	4650000	1850000	517702	0	0	121259	500000	0	953888	0	0	903	0			0						8592849		0	0	2936	0	21780																0		true	true								310	15359	0	0	0	0					www.santanderbank.com																www.santander.com	
722816																														32	0	0	0	32	75400		0	0	0	0	0	819	0	32			75400	0	0	0	0	0	75400	0	0	0	0	75400			0	0						2	172	0	0	0	0																						
723112	6774000	32000	4250000	4816000	1822000	10870000		172000	9	1822000	true	0	241000	4250000	1504000	0	7000	0	1455000	1754000	1574000	326000	1683000	20000	136000	0			0						10870000		0	0	10000	0	22000																0		true	true								379	19000	0	0	0	0																					www.53.com	
723158																														0	0	0	0	0	0		0	0	0	0	0	1056	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.sbof.com	
723550																														0	0	0	0	0	6000		0	0	0	0	0	112	0	0			6000	0	0	0	0	0	6000	0	0	0	0	6000				0						0	0	0	0	0	0																					www.hamiltonbank.net	
723653																														0	0	0	0	0	664		0	0	0	0	0	1583	1	0			0	0	0	0	664	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.bootheelbank.com	
723756																														578	0	450	578	0	1463		0	0	0	0	0	2820	2	0			1013	450	0	0	0	0	1013	0	0	0	0	1013				0						0	0	0	0	0	0																					http://www.peoplesbankcoldwater.com	
723868																														0	0	0	0	0	0		0	0	0	0	0	900	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
724230																														0	0	15000	0	0	17898		0	0	0	0	0	0	0	0			0	15000	548	2350	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
724744																														6947	0	31800	6373	574	31800		0	0	0	0	0	4590	2	574			0	31800	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.gnbbank.com	
724904																														4892	164	4000	0	4892	4000		0	0	164	0	0	0	0	5267			0	4000	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.homeloanbank.com	
724940																														0	0	0	0	0	0		0	0	0	0	0	270	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
725077																														1906	0	17000	650	1214	33623		0	0	0	0	0	0	0	1214			0	17000	10750	0	5000	0	0	0	0	873	0	0			0	42						0	0	0	0	0	0																						
725732	581	0	0	0	581	43625		7479	3	1298	true	0	43625	0	0	0	0	0	43625	0	0	0	0		0	0			0						43625		0	0	0	0	0																0		false	false								0	0	0	0	0	0					http://www.myebanc.com		http://www.bradescobank.com														https://www.bradescobank.com	
725741																														0	162	0	0	0	0		162	0	0	0	0	4966	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.holmesbk.com	
726458																														1709	0	5525	1458	0	8025		0	0	0	0	0	2049	2	0			0	5525	1000	1500	0	0	0	0	0	0	0	0				251						0	0	0	0	0	0																						
726953																														0	0	31000	0	0	245067		0	0	0	0	0	0	0	0	false	0	20000	31000	112428	4639	77000	0	20000	0	0	0	0	20000	true	false	0	0	0					0	0	0	0	0	0					www.utb.com																www.unitedtexasbank.com	
727174																														22602	0	0	0	22602	0		0	0	0	0	0	0	0	25830			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
728948																														4691	0	7200	2885	0	48321		0	0	0	0	0	3523	2	0			20000	8190	7052	12152	927	0	20000	0	0	0	0	20000			0	1806						1	3	0	0	0	0					www.msbna.com																www.midstatesbank.com	
728957																														206	0	0	201	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	5						0	0	0	0	0	0																						
729011																														2949	0	27000	2291	323	27000		0	0	0	0	0	364	0	323			0	27000	0	0	0	0	0	0	0	0	0	0				335						0	0	0	0	0	0																						
729057																														0	0	0	0	0	11550		0	0	0	0	0	0	0	0			11550	0	0	0	0	0	11550	0	0	0	0	11550			0	0						2	3	0	0	0	0																						
729178																														210	0	378	207	3	20365		0	0	0	0	0	2797	1	5			0	378	9019	1428	9540	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																						
729310																														4957	189	72329	4536	333	116743		0	0	0	0	189	8216	3	333			33	72329	38284	0	0	0	33	330	346	5421	0	6130				88						5	169	0	0	0	0																						
729570																														26	58	0	0	26	4750		0	0	0	0	58	915	1	26			0	0	0	4750	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																						
729842																														0	0	0	0	0	2000		0	0	0	0	0	3089	4	0			0	0	0	0	2000	0	0	0	0	0	0	0			18	0						0	0	0	0	0	0																						
729945																														0	0	7500	0	0	7718		0	0	0	0	0	2376	3	0			0	7500	0	0	218	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
730745																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					http://WWW.CSBHAWKEYE.COM	
731050																														5098	0	4050	5098	0	4450		0	0	0	0	0	37	0	0			0	4050	0	400	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
731247																														2500	333	204000	2500	0	205978		0	0	333	0	0	40900	5	0	false	0	194	204000	0	0	0	0	194	412	443	929	160000	1978	true	true		0	0					4	32	0	0	0	0					http://www.hillsbankonline.com		http://www.hillsbank.online		http://www.hillsbankgiftcard.com		http://online.hillsbank.com		http://applynow.hillsbank.com/oao/launch								http://www.hillsbank.com	
731957																														0	0	0	0	0	0		0	0	0	0	0	329	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.proctorbank.com	
732178																														249	0	0	228	21	0		0	0	0	0	0	6	0	30			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.grandsavingsbank.com	
732253																														4538	48	0	4538	0	0		0	5	43	0	0	2581	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
732637																														0	152	0	0	0	0		0	0	152	0	0	316	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0					www.wsbrealtunes.com		www.wsbsimplerewardschecking.com														www.whitesvillesb.com	
732758																														0	0	0	0	0	0		0	0	0	0	0	5004	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
732918																														2614	853	189099	2379	0	339263		0	0	0	0	853	18038	6	0	true	0	0	189099	70000	75000	0	0	0	612	0	4552	0	5164	false	false	800	235	0					0	0	0	0	0	0																					www.jssb.com	
732954																														0	0	0	0	0	0		0	0	0	0	0	167	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.carminestatebank.com	
733054																														3226	0	0	0	0	44345		0	0	0	0	0	5565	1	0	false	0	43905	0	0	0	0	0	43905	0	0	440	0	0	true	false		3226	0					0	0	0	0	0	0																					www.isbtx.com	
733540																														0	0	12600	0	0	15600		0	0	0	0	0	1375	2	0			0	12600	3000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
733559																														0	0	0	0	0	21000		0	0	0	0	0	5655	4	0			0	0	10000	11000	0	0	0	0	0	0	0	0			2	0						2	83	0	0	0	0																						
733661																														0	0	5000	0	0	37000		0	0	0	0	0	0	0	0			0	5000	0	0	0	0	0	0	0	32000	0	0				0						0	0	0	0	0	0																						
733755																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			59	0						0	0	0	0	0	0																					http://www.jonesburgstatebank.com	
733951																														2161	0	12550	2142	0	60550		0	0	0	0	0	2015	2	0			0	12550	20000	28000	0	0	0	0	0	0	0	0			0	19						0	0	0	0	0	0																					WWW.CSBANC.COM	
734248																														3096	121	44930	3096	0	69930		0	0	121	0	0	1116	0	0			25000	44930	0	0	0	0	25000	0	0	0	0	25000			36	0						0	0	0	0	0	0																						
734350																														0	7002	0	0	0	0		0	0	0	0	7002	8238	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
734538																														449	345	0	449	0	0		0	0	0	0	345	5275	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
734613																														0	0	0	0	0	0		0	0	0	0	0	986	0	0			0	0	0	0	0	0	0	0	0	0	0	0			142	0						0	0	0	0	0	0																						
735049																														0	0	0	0	0	0		0	0	0	0	0	33	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
735067																														1092	0	11715	1092	0	69500		0	0	0	0	0	8612	1	0			0	11715	10000	39500	8285	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
735414																														0	0	0	0	0	21		0	0	0	0	0	792	0	0			0	0	21	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
735441																														5511	0	31185	1886	3625	59790		0	0	0	0	0	17191	2	3625			0	31185	28605	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
735973																														0	0	5750	0	0	5750		0	0	0	0	0	0	0	0			0	5750	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																						
736158																														0	0	4000	0	0	5424		0	0	0	0	0	0	0	0			0	4000	0	0	0	0	0	0	1424	0	0	1424			0	0						0	0	0	0	0	0																						
736206																														72790	0	122750	64506	1511	233905		0	0	0	0	0	0	0	2345	false	0	0	122750	110000	717	438	0	0	0	0	0	0	0	true	true	0	6773	0					7	732	0	0	0	0						Cambridge Trust															WWW.CAMBRIDGETRUST.COM	
736550																														2727	297	10100	2470	0	25215		0	0	0	0	297	2663	2	0			15115	10100	0	0	0	0	15115	0	0	0	0	15115			39	257						1	1	0	0	0	0																						
737548																														4216	0	58675	3622	468	59671		0	0	0	0	0	5945	2	468			0	58675	0	0	996	0	0	0	0	0	0	0			12	126						0	0	0	0	0	0																						
738013																														2596	0	5769	0	2596	125811		0	0	0	0	0	161	0	3817			0	5769	0	0	120042	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.cnbohio.com	
738040																														16421	38	53054	12768	1526	360123		0	0	38	0	0	4319	2	1526	true	0	12000	53054	98069	197000	0	0	12000	0	0	0	0	12000	true	false	0	2127	0					0	0	0	0	0	0																					www.unitedbk.bank	
738143																														2798	62	40000	2210	588	105000		0	0	0	0	62	12617	3	588			30000	40000	35000	0	0	0	30000	0	0	0	0	30000			0	0						0	0	0	0	0	0																						
738255																														0	91	11300	0	0	11900		0	0	0	0	91	229	0	0	false	0	600	11300	0	0	0	0	600	0	0	0	0	600	true	false	0	0	0					0	0	0	0	0	0																					www.tcbank.bank	
738303																														11291	96	0	9200	0	82500		0	0	0	96	0	10490	5	0	true	0	0	0	67500	15000	0	67500	0	0	0	0	0	0	true	false	0	2091	0					0	0	0	0	0	0																					www.ecsb.com	
738657																														0	80	550	0	0	550		80	0	0	0	0	636	2	0	false	0	0	550	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					https://www.citysb.com	
738769																														11217	0	0	10560	0	50000		0	0	0	0	0	0	0	0			0	0	50000	0	0	0	0	0	0	0	0	0			0	657						0	0	0	0	0	0																						
739346																														0	0	9000	0	0	9000		0	0	0	0	0	2494	2	0			0	9000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
739355																														21	0	2500	0	21	2500		0	0	0	0	0	2038	2	21	false	0	0	2500	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					WWW.Txnationalbank.COM	
739560																														11818	0	100000	0	8408	100000		0	0	0	0	0	4977	4	8408	true	0	0	100000	0	0	0	0	0	0	0	0	0	0	true	true	12186	3410	0					23	7220	0	0	0	0																					http://www.fremontbank.com	
739832																														4188	0	20000	2285	1903	41500		0	0	0	0	0	3063	2	1903			0	20000	18500	3000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
740249																														0	0	0	0	0	7500		0	0	0	0	0	0	0	0			5500	0	2000	0	0	0	5500	0	0	0	2166	5500			14	0						0	0	0	0	0	0																					www.firstwhitneybank.com	
741068																														9879	0	0	6884	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				2995						0	0	0	0	0	0																					http://www.fbot.com	
741152																														0	0	0	0	0	0		0	0	0	0	0	136	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
741330																														26935	0	0	25584	0	41630		0	0	0	0	0	900	0	0	true	0	0	0	403	31227	10000	0	0	0	0	0	0	0	true	false	4577	1351	0					4	94	0	0	0	0																					www.myfmbank.com	
741358																														0	53	0	0	0	0		0	0	53	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.psbcherryvale.com	
741648																														0	0	0	0	0	0		0	0	0	0	0	95	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
741844																														0	0	5500	0	0	9500		0	0	0	0	0	9822	3	0			3000	5500	1000	0	0	0	3000	0	0	0	0	3000			2	0						0	0	0	0	0	0																						
741956																														0	154	0	0	0	0		0	0	154	0	0	322	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
741974																														1111	0	39250	947	164	39426		0	0	0	0	0	1282	0	164			0	39250	0	0	176	0	0	0	0	0	0	0				0				1	true	11	186	0	0	0	0																					ffsbky.bank	
742056																														0	0	7000	0	0	7000		0	0	0	0	0	532	0	0			0	7000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
742542																														0	0	1500	0	0	4000		0	0	0	0	0	50	0	0			1500	1500	1000	0	0	0	1500	0	0	0	0	1500			0	0						0	0	0	0	0	0																					https://www.fcbmilton.com	
742636																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
742944																														0	0	0	0	0	25000		0	0	0	0	0	1707	0	0	true	0	0	0	8000	10000	7000	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.fortebankwi.com	
743679																														4617	41	9000	3249	1368	29220		0	0	41	0	0	5184	2	3449			0	12000	16500	720	0	0	0	0	0	0	0	0				0						2	405	0	0	0	0						Reliance Bank															http://www.reliancebank.com	
743950																														0	170	0	0	0	0		170	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
744854																														0	0	0	0	0	113		0	0	0	0	0	6604	1	0			0	0	113	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
745347																														0	0	0	0	0	0		0	0	0	0	0	61	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					https://www.boonebankiowa.com	
746157																														7749	0	5500	7037	712	25000		0	0	0	0	0	4068	1	712			5000	5500	6000	7500	1000	0	5000	0	0	0	0	5000			0	0						0	0	0	0	0	0																						
746429																														416	0	10000	0	0	49000		0	0	0	0	0	11191	4	0			0	10000	27000	12000	0	0	0	0	0	0	0	0			0	416						1	1	0	0	0	0																						
746755																														0	0	5240	0	0	18240		0	0	0	0	0	6756	2	0			0	5240	9000	4000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
746942																														4776	0	4500	4776	0	6092		0	0	0	0	0	850	0	0			0	4500	0	1000	592	0	0	0	0	0	476	0				0						0	0	0	0	0	0																					http://www.usbgfd.com	
746979																														33	0	0	0	33	0		0	0	0	0	0	1057	1	33			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																						
747051																														0	0	9000	0	0	11500		0	0	0	0	0	927	1	0	false	0	0	9000	2500	0	0	0	0	0	0	0	0	0	true	false		0	0					11	127	0	0	0	0																					www.homepridebank.com	
747257																														0	0	7000	0	0	7000		0	0	0	0	0	113	0	0			0	7000	0	0	0	7000	0	0	0	0	1360	0			21	0						0	0	0	0	0	0																					www.halsteadbank.com	
748254																														0	0	0	0	0	0		0	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						3	18	0	0	0	0																						
748357																														9883	0	0	5782	0	0		0	0	0	0	0	5500	1	0			0	0	0	0	0	0	0	0	0	0	0	0				4101						0	0	0	0	0	0																					www.globalonebank.com	
748441																														0	0	1	0	0	26234		0	0	0	0	0	1810	1	0			22100	1	99	651	3383	0	22100	0	0	0	0	0				0						1	1	0	0	0	0																						
748964																														232	0	0	0	0	25000		0	0	0	0	0	1173	0	0			25000	0	0	0	0	0	25000	0	0	0	0	0			0	232						1	27	0	0	0	0																						
749242																														1103798	9258	100000	991665	90241	100000		31	0	1045	0	8182	10360	2	127719	true	72623	0	100000	0	0	0	0	0	0	0	0	0	0	true	true		21892	0					13	3926	0	0	0	0																					www.renasant.com	
749635																														1010	0	0	0	1010	534		0	0	0	0	0	988	1	2351			104	0	0	0	0	0	104	196	185	49	0	534			0	0						1	95	0	0	0	0																						
749840																														0	0	0	0	0	0		0	0	0	0	0	79	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
749943																														0	54	0	0	0	0		0	0	54	0	0	1582	1	0			0	0	0	0	0	0	0	0	0	0	5000	0				0						0	0	0	0	0	0																					http://www.raritanstatebank.com	
750051																														0	0	0	0	0	0		0	0	0	0	0	5590	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://WWW.NORTHSTARBANK.COM	
750127																														2997	0	0	706	0	0		0	0	0	0	0	4073	2	0			0	0	0	0	0	0	0	0	0	0	0	0				2291						0	0	0	0	0	0																						
750341																														271	0	0	0	271	14000		0	0	0	0	0	3612	1	271			0	0	5000	2000	7000	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
750444																														1357	0	3750	31	0	3750		0	0	0	0	0	2634	1	0			0	3750	0	0	0	0	0	0	0	0	0	0			11	1326						0	0	0	0	0	0																						
750846																														0	0	0	0	0	0		0	0	0	0	0	3120	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankssb.com	
751254																														0	0	13000	0	0	41000		0	0	0	0	0	322	0	0			0	13000	6000	20000	2000	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
751656																														145370	30	3098	128588	10969	276058		0	0	30	0	0	1708	1	10969	true	0	185000	3719	58289	26140	2910	0	185000	0	0	0	0	185000	true	false	208	5813	0					4	86	0	0	0	0																					frandsenbank.com	
751852																														2442	0	0	2442	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					2	1617	0	0	0	0																					www.centralbankkc.com	
752831																														0	974	0	0	0	0		974	0	0	0	0	1515	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
753052																														0	0	0	0	0	0		0	0	0	0	0	309	0	0			0	0	0	0	0	0	0	0	0	0	0	0			31	0						0	0	0	0	0	0																						
753324																														83	0	0	0	83	145000		0	0	0	0	0	8933	4	83			0	0	145000	0	0	0	0	0	0	0	0	0				0						1	57	0	0	0	0																					http://www.bankofclarke.bank	
753641																														0	0	0	0	0	0		0	0	0	0	0	220	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.huronstatebank.com	
