"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
697035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5179								
697147		434	7806																																	19449	0	5896								
697156		1733	20266																																	37435	0	26885								
697231		15073	4372																																	27308	0	1585								
697763	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																137723	0	37573								
697950		991	75																																	2789	0	0								
698144		5990	27897																																	43172	4650	49554								
698546	0	1082	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6380	0	2489								
698649		1281	7309																																	26526	0	31522								
699105		13424	85289																																	55938	0	5628								
699253		0	0																																	2472	0	8121					8			
700140		0	0																																	3845	0	0								
700252		0	98																																	360	0	863								
700430	0	1672	5080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16192	0	2								
700458		0	0																																	0	0	29510								
701062	0	94179	50523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																333234	3900	127177								
701222		5284	9512																																	74193	0	595								
701839		12160	7218																																	45970	0	52839								
701857		0	142																																	177	0	1430								
702117	0	37946	478975	0	0	15571	0	71511	0	0	0	6240	4105	5226	0	0	0	0	4681	66830	88069	0	85290	0	0	0	0	0	0	0	85290	0				1310244	28178	418189								
702359		499	13629																																	2083	0	3460								
702612		8066	30399																																	23486	0	10528								
702836		6429	5978																																	1594	0	2901								
702911		12577	8864																																	25188	0	28920								
702966		0	865																																	6	0	3718								
703039		0	0																																	0	0	35229								
703552		18662	67820																																	150129	1521	3737								
703767	0	11280	45006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																102916	4000	95842								
705378		3715	484																																	522	0	3528								
705556		2769	1531																																	8196	0	2073								
706030		3883	6754																																	5289	0	1181								
706058		954	2479																																	2061	0	2573								
706236		82	129																																	1895	0	422								
706254	36205	1528	3768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1913	0	15071								
706450		59	0																																	795	0	497								
706656		8	2145																																	313	0	15245								
707354	194408	105560	183765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	242102								
708379		331	632																																	924	0	22262								
709143	0	2259	2136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21801	0	58491								
709451		2749	0																																	698	0	2091								
709554		943	9971																																	39778	0	3637								
709602	0	8948	15089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																66791	0	48120								
709639		14921	16793																																	12385	0	19820								
709956	0	293	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																539	0	317								
710176		8574	16948																																	9042	0	17409								
710859		1631	28908																																	8193	22427	45598								
711472																																														
711520		240	345																																	367	0	1119								
711548		3368	23114																																	40789	0	1943								
711753		1240	277																																	4831	0	31609								
711801		8327	27483																																	20068	0	11097								
712059		978	16926																																	59126	0	117159								
712648		468	116																																	584	0	327								
712956		211	664																																	1857	0	4620								
713252		427	0																																	2556	0	18406								
713476		2378	51530																																	34156	0	4551								
713926	0	32397	52812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57050	0	5808								
714165		0	0																																	250	0	228								
714437		9110	19561																																	3774	0	1205								
714839	2000	652	4210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																73	0	1304								
714978		1167	32622																																	3419	0	0								
715032	0	0	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4248	0	5323								
715050		46840	2898																																	19966	0	10457								
715144		4184	11052																																	10961	0	5465								
715340		11991	100218																																	244181	0	21062								
715470		0	200																																	0	0	256								
715630		8010	1458																																	737	0	923								
715872	0	14104	8626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9430	0	560								
715975		0	0																																	0	0	1377								
716374		14830	37859																																	32479	0	6764								
716833	0	21358	30295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15941	0	49873								
716851		2579	5363																																	6813	0	0								
716954		0	5058																																	5440	0	3544								
717232		1642	7																																	356	0	1376								
717670		2	1399																																	390	0	40								
717737	0	55922	122682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																32481	0	526								
717924	0	109765	114920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																167819	0	132506								
718145		22552	25123																																	21530	0	32474								
718275		0	0																																	1701	0	356								
718538		5613	18585																																	5692	0	4977								
719030		707	377																																	280	0	7								
719610		3124	4099																																	2010	0	1851								
719656		10675	4632																																	21837	0	18728								
719964		498	10																																	748	0	4770								
720157		0	0																																	11	0	520								
720344	0	1679	9780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2130	0	902								
720746		877	385																																	13688	0	21242								
720858		40	0																																	466	0	16864								
721350		10	7505																																	28504	0	134582								
721752		35	549																																	1494	0	0								
721949		8011	10850																																	9802	0	4681								
722227		6814	3149																																	4010	0	24								
722432		14456	6689																																	2522	1000	10084								
722544		14976	127453																																	311557	6462	27235								
722777																																														
722816		11394	12137																																	85781	0	12312								
723112																																														
723158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6905	0	11512								
723550		385	0																																	1901	0	4759								
723653		2380	816																																	1414	0	7876								
723756		132	91																																	409	0	5068								
723868		624	2460																																	350	0	1069								
724230		17822	11552																																	13042	0	3374								
724744		1350	840																																	41876	11729	50971								
724904		0	16825																																	0	0	0								
724940		0	0																																	881	0	1505								
725077		3880	2637																																	9774	0	2170								
725732																																														
725741		0	488																																	1562	0	875								
726458		335	2530																																	1568	0	2469								
726953	0	37770	24548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15976	0	31649								
727174		11103	0																																	0	0	8370								
728948		3085	2461																																	16841	0	41689								
728957		228	3075																																	9634	0	17472								
729011		4145	19095																																	15253	0	4677								
729057		2700	2426																																	230	0	4410								
729178		37	7411																																	2564	0	714								
729310		7641	42306																																	135937	300	7088								
729842		327	26																																	2534	0	15526								
729945		500	335																																	540	0	22093								
731050		520	536																																	4377	0	26940								
731247	0	50247	131806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																187626	0	80593								
731957		26	50																																	26	0	521								
732178		53151	42268																																	23248	0	6123								
732253		6222	1138																																	4536	0	17463								
732637	0	227	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1097								
732758		11024	30652																																	35487	53895	21230								
732918	1000	11270	16107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																79119	0	34090								
732954		45	905																																	27	0	322								
733054	0	2729	7837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17366	0	19162								
733540		9034	4200																																	1669	0	16								
733559		1064	5099																																	39242	0	34684								
733661		0	0																																	0	0	0								
733755		1334	804																																	791	0	3936								
733951		352	188																																	1291	0	11220								
734248		4395	365																																	13259	0	51621								
734350		2138	20300																																	6362	0	13956								
734538		3444	52755																																	6767	85567	13063								
734613		2687	2528																																	5483	0	7510								
735049		0	0																																	0	0	0								
735067		9527	15148																																	28236	0	5509								
735414		905	0																																	65	0	174								
735441		18056	15898																																	162269	0	124107								
735973		881	0																																	0	0	286								
736158		101	350																																	1223	0	5878								
736206	0	38253	144211	0	0	98395	53457	0	0	53314	45081	0	0	0	0	20476	32981	0	0	0																342696	0	220411								
736550		6594	5982																																	11528	0	21487								
737548		6473	22423																																	70489	0	45006								
738013		2114	32676																																	67686	0	43385								
738040	10000	50	2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																42685	0	196496								
738143		652	23379																																	52163	0	17025								
738255	0	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5782	0	43180								
738303	0	13805	7587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22952	0	29053								
738657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1864								
738769		13274	117246																																	35667	0	17973								
739346		1878	377																																	3297	0	12672								
739355	0	22731	12159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19881	0	3501								
739560	110000	28273	138578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																235795	0	39854								
739832		1940	731																																	2997	0	6783								
740249		7	6638																																	43458	0	20923								
741068		768	210																																	2697	0	436								
741152		365	0																																	248	0	853								
741330	0	49461	73404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20879	0	10041								
741358		0	0																																	0	0	730								
741648		2222	219																																	0	0	526								
741844		987	2675																																	313	0	5139								
741956		303	437																																	1332	0	6334								
741974		4730	549																																	0	0	8401								
742056		1190	811																																	2722	0	2577								
742542		2229	8947																																	5235	0	0								
742636		144	752																																	3990	0	0								
742944	0	2870	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4927	0	13372								
743679		5757	14928																																	23137	0	27421								
743950		499	0																																	1030	0	415								
744854		5236	29399																																	17123	0	2323								
745347	0	1719	2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10634	0	9321								
746157		132	17378																																	14582	0	1001								
746429		6574	18971																																	25469	0	8712								
746755		1379	4858																																	7740	0	18824								
746942		0	22																																	785	0	5187								
746979		1480	1355																																	667	0	766								
747051	0	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																548	0	7906								
747257		7518	1100																																	1820	0	11349								
748254		8888	828																																	34195	0	2098								
748357		2145	5952																																	2034	0	4135								
748441		236	5260																																	48	0	146								
748964		4904	21475																																	12452	0	97								
749242	0	240288	729946	0	0	175004	0	0	0	0	0	31664	143340	0	0	0	0	0	0	0	6436	21282	0	0	0	0	0	0	0	0	0	0				948918	0	470204								
749635		11651	34857																																	11740	0	4374								
749840		0	0																																	244	0	431								
749943		141	702																																	15147	0	0								
750051		0	281																																	44825	0	581								
750127		2285	2613																																	13131	0	5579								
750341		1724	0																																	13216	0	5253								
750444		1391	2074																																	5640	0	3087								
750846		0	0																																	0	0	11725								
751254		205	1607																																	3666	0	8744								
751656	0	34240	116167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																194217	6000	83624								
751852		0	8836																																	42421	0	57								
752831		27710	5948																																	10551	0	15475								
753052		31	0																																	184	0	2438								
753324		7836	100581																																	94454	0	14286								
753641		999	0																																	229	0	41								
753856		0	593																																	363	0	1706								
754068		0	38893																																	25253	0	2431								
754246		351	0																																	975	0	6839								
754536		0	1645																																	610	107	4410								
754826		9472	31534																																	19528	0	869								
754853		14762	52675																																	151291	0	13256								
754929	0	21919	53759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																70752	0	21114								
755252		4705	19223																																	13652	0	37170								
755421		571	0																																	443	0	922								
755458		3603	2418																																	12131	0	28786								
756343		2139	1841																																	6520	0	14833								
756848		1059	556																																	7334	0	12112								
757377		0	2857																																	0	0	13203								
757452	54275	5328	3817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1647	0	16211								
757779		401	10673																																	2612	0	4044								
758703	0	14798	514577	0	0	33821	0	166231	6916	20804	6101	0	0	0	0	101786	64445	0	0	0																693521	0	126009								
758842		431	1214																																	3038	0	6065								
758851		2144	52135																																	52192	0	15								
759045		32089	2507																																	8340	0	10492								
759625		15551	32777																																	15841	600	24075								
760210		138	49																																	745	0	528								
760331		54730	8972																																	1665	0	882								
760340		1358	2889																																	3025	0	3457								
760434	23000	54	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8651	0	5468								
760649		909	1845																																	6644	0	17247								
760854		4454	26311																																	31735	0	8265								
760939		1129	504																																	442	0	150								
760957		0	2875																																	1870	0	532								
761244		4724	8503																																	4775	0	5623								
761459		418	4526																																	11512	0	7066								
761543		5403	29066																																	31811	0	28990								
761806	0	36428	1670862	0	0	707626	300497	0	103974	483608	120044	0	0	0	25109	230299	45089	0	0	0	285458	16606	290270	0	0	0	0	0	0	0	290270	0				6850124	253175	417345								
761833	0	66	9442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3300	0	60								
761851		916	0																																	8124	0	46092								
761954		8625	1018																																	1793	0	3846								
762045		12347	7664																																	18431	0	9488								
762447	0	13949	194382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																680611	0	299139								
762474		112057	94035																																	126999	0	10987					Allowance for credit losses (off-balance-sheet)			
762773		0	0																																	23	0	0								
763211		3186	5788																																	431	0	2354								
763677		33061	53339																																	9396	0	3929								
763930		8953	34506																																	8556	0	10736								
764030	1000000	436378	1405353	0	0	26163	0	0	0	0	0	0	26163	0	0	0	0	0	0	0	8624	6659	0	8957	0	0	0	0	0	0	0	8957				691802	700135	582888								
764058		6746	10057																																	72228	0	2616								
764067		1216	3215																																	675	0	315								
764142		692	97																																	8177	0	5712								
764151		380	139																																	299	0	61								
764816		4248	1197																																	8985	0	3091								
765318		1582	4036																																	8266	0	894	Letter of Credit issued by FHLB on behalf of Breathitt Co Fiscal Court to secure their deposits							
765354	0	2179	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1960	0	1967								
765505	0	9910	89347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																47151	0	12252								
765662		1175	3190																																	229	0	363								
765877		1457	117																																	1232	1500	3895								
766052		489	1376																																	60	0	3638								
766164	0	60337	144643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																291193	951772	47708								
767152	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49	0	26								
767246		0	0																																	0	0	1513								
767255		811	4559																																	20009	400	6991	FHLB Letters of Credit							
767554		1164	1673																																	3032	0	325								
767572		667	0																																	0	0	0								
767611	0	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2721	0	3854								
767732		814	9146																																	14438	0	42742								
767974		17050	145784																																	122470	0	3765								
768074		52574	7486																																	4036	13592	847								
768458	0	995	7753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60	0	17								
768476		1470	0																																	0	0	26								
768953		445	1474																																	4391	0	6622								
769156		395	204																																	4748	0	2651								
769334		132	7																																	8901	0	8140								
770451		0	0																																	5027	0	21874								
770545		187	0																																	0	0	2304								
770639		1516	3629																																	27474	0	425								
770657		17574	50740																																	114166	0	69614								
770853		12476	20893																																	61799	0	27570								
771047		0	270																																	550	0	5984								
771140	0	3555	7565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																50480	0	45653								
771458		6582	45354																																	106042	0	56219								
771609		20684	67689																																	207396	0	47731								
771748		379	120																																	11914	0	7977								
771878		9136	62																																	0	0	0								
772008		1595	134920																																	28080	0	101687								
772446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
772754		0	2013																																	977	0	4844								
773032	0	1748	4360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1925	0	1610								
773171		0	11																																	534	0	143								
773247	499	14413	313719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																358064	8813	51382								
773443	0	579	3595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22910	0	7626								
773470		0	0																																	7044	0	339								
773742		4244	544																																	13452	0	10612								
774132		20548	10283																																	27985	0	25570								
774235		169	0																																	1235	0	7644	0	0						
774253		709	713																																	1978	0	562								
774347		0	0																																	0	0	17056								
775054		17324	5008																																	8278	0	50599								
775241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1651	0	5793								
775456		3183	73321																																	162147	10000	27685								
775773		610	0																																	155	0	8823								
776369		3419	180																																	2300	0	2280								
776547	0	8164	17876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2395	0	764								
777254		622	276																																	900	0	1778								
777366																																														
777441		111	339																																	1619	0	0								
777870		148	3963																																	7298	0	5678								
778738		42538	133333																																	41337	0	35002								
779016		721	5332																																	72914	0	2525								
779351	0	22519	43573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																197119	0	186835								
779360		136	1213																																	10908	0	14359								
779641		0	0																																	1789	0	0								
779650		5050	5630																																	4370	0	46730								
779968		0	5878																																	18146	0	0								
780049		644	3224																																	9037	0	6083								
780218		3070	29447																																	75440	4000	23557								
780263		1439	4375																																	9214	0	709								
780722	0	16550	35718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51562	0	1961								
780955		707	0																																	8609	400	3504								
782016		1108	0																																	126	0	2040								
782306	0	5011	223338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																525180	0	131833								
782548		0	0																																	5290	0	4								
783161		4601	30290																																	80483	0	31890								
783246		321	37071																																	12283	0	18216								
783349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																295	0	524								
783648	0	95920	593448	0	0	6639	0	2403	0	0	0	0	6639	0	0	0	0	0	2403	0																302149	12774	133062								
783844	0	13114	43861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51532	0	584								
783910		5640	2367																																	8089	0	10497								
784159		5065	15538																																	22831	0	6496								
784430		800	706																																	1242	0	476								
785147		8749	47311																																	23823	0	26539								
785473	3458	13660	54821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																85132	0	14908								
785857		637	7884																																	3845	0	56								
785923		0	0																																	47266	0	163064								
785950		29299	29521																																	14864	0	30365								
786210		34723	132392																																	43927	0	68317								
786256	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																59	0	1156								
786555		2507	9199																																	14605	0	14012								
786612	0	132390	512180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																566627	0	34357	FHLB Pittsburgh Letters of Credit							
786733		17308	1741																																	8713	0	6538								
786948		0	523																																	6495	0	11937								
787141		0	0																																	1058	0	3571								
787459		834	1634																																	4067	0	8357								
787842		1957	11196																																	0	0	28646								
788559		216	0																																	2545	0	14752								
788652		1304	2421																																	3619	0	1205								
788773		5004	17428																																	29143	0	22373								
789051		0	30																																	173	0	2245								
790150		1099	358																																	127	0	753								
790271		3893	356																																	32751	0	2837								
790543	0	44013	129324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																95678	0	26549								
790703		11102	24948																																	11991	0	1436								
790918		2487	2455																																	43530	0	60736								
791072		10582	4886																																	58894	0	382								
791353	0	4228	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6020	0	4286								
791821		43902	16720																																	28690	0	490								
791942		5762	4660																																	2416	0	350								
792453		3188	420																																	3261	0	2339								
792640		437	4																																	1985	0	14268								
792659		1268	359																																	787	0	1005								
794149	0	1509	3643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7929	0	6066								
794345		165	1494																																	7339	0	4752								
794475		219	0																																	0	0	0								
794653		18	17																																	682	0	2176								
795249	0	1092	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6692	0	6083								
795548		1008	2142																																	13358	0	34736								
795959		6	132																																	167	0	2862								
795968																																														
796152		4640	32589																																	12918	0	1884								
796572		17063	26662																																	61583	0	11972								
796657		720	5098																																	1971	0	4380	Commitments to purchase when-issued securities							
797140		5915	21422																																	7930	0	4805								
797775	0	0	25435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5978	0	20697								
798512		229	0																																	17	0	320								
799359		0	0																																	5416	0	4767								
799751	0	1652	4631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8965	0	9006								
799854		5621	412																																	2909	0	10339								
799939		0	0																																	325	0	1020								
799948		1226	3258																																	2507	0	15581								
800134		3639	2603																																	5236	0	579								
800442		1074	934																																	41	0	2096								
800479		0	0																																	0	0	828								
800657	988925	28830	529726	0	0	96826	0	39616	0	90305	6521	0	0	0	0	8885	30731	0	0	0	36430	1690	36480	0	0	0	0	0	0	0	36480	0				1545373	0	535907								
800853		6081	1937																																	1991	0	3197								
801047		361	9855																																	24426	0	18550								
801056		808	318																																	1450	0	3068								
801654		0	263																																	4482	0	1172								
803256		0	490																																	2080	0	11604								
803265		0	0																																	81	0	162								
803649		638	15822																																	43763	0	81369								
803658		1165	0																																	1540	0	13920								
803957		628	5554																																	29721	0	45412								
804150	0	578	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																375	0	331								
804338		0	171450																																	196717	0	4503								
804374		3891	17308																																	16404	0	2170								
804422		1235	2086																																	459	0	4								
804860	0	129	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																70	0	564								
805045		277	1135																																	6412	0	10102								
805250	0	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2946	0	40508								
805335	0	7024	3918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1802	0	4073								
805755	0	9240	9229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9011	0	6370								
805876		1752	72																																	0	0	5724								
806846		14963	242104																																	43741	0	8179								
806958	31805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																85556	0	82580								
807348		1438	3300																																	9322	0	3188								
807432		3470	3250																																	2446	0	4629								
807656		6328	97																																	3288	0	5761	Latta Bond Issue Purchase Commitment							
807955		85795	97684																																	243839	0	44527								
808260	0	53868	151721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																492762	0	294223								
808345		10	260																																	378	0	600								
808653		1462	1649																																	3074	0	28361								
809070		278	0																																	0	0	440								
809276		77	13020																																	25615	0	0								
809379		166	1021																																	400	0	0								
809650	0	8046	1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12215	0	11542								
809771		13807	3596																																	0	0	1161								
810544		0	0																																	5286	0	23195								
811046	0	24011	703639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1265448	224204	330635								
811457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	57								
811541		5210	414																																	2447	0	4850								
811550		586	0																																	2545	0	575								
811747		4561	4083																																	0	0	86813								
812164																																														
812379	0	1725	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																180	0	5								
812436		580	6869																																	99524	0	847								
812557		11566	58359																																	26612	0	109071								
812614	0	2050	3392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2884	0	5031								
813059		0	0																																	819	0	2744								
813572	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2334	0	2173								
813853		2123	7864																																	19680	0	10992								
814074	0	1135	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20	0	178								
814355		0	0																																	182	0	2335								
814430	0	243334	885433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192400	2109	0	0	0	0	0	0	0	0	0	0				936436	0	546650								
814458		8063	3185																																	11573	0	5151								
814476	0	2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1700								
814551		9842	5664																																	6285	0	6018								
814711	60575	3189	7567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7367	0	0								
815053		1229	6981																																	4609	0	9039								
815147		12830	10283																																	19506	0	7500								
815156		970	7908																																	71018	0	95796								
815277	0	6883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																38370	0	1448								
815754		6410	6516																																	10672	0	1453								
815772		6036	3055																																	8133	0	3581								
816256		393	263																																	1924	0	3644								
816304		5	1326																																	8974	0	5973								
816603	66000	7392	336449	0	0	231417	93755	0	0	113933	117484	0	0	0	16985	43970	32800	0	0	0																262065	0	64009								
816751		0	0																																	553	0	2338								
817477		0	5294																																	1750	0	6122								
817824																																														
818401		56103	66454																																	57273	0	3727								
818540	0	136	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1647	0	3829								
818559		0	1																																	19	0	1559								
818652	0	0	2981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																421	0	506								
819154		948	157																																	1493	0	3216								
819172		3247	2416																																	575	0	883								
819453	0	12525	5227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5888	0	5331								
819556		0	27836																																	23410	0	20064								
819855		20893	52306																																	31050	0	87974								
820048	0	27937	14671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17518	0	30460								
820301	0	2154	16644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18349	0	13291								
820477		0	0																																	45	0	0								
820842		5083	0																																	34173	0	4643								
820879		728	0																																	3000	0	0								
821036		876	1557																																	8890	0	9394								
821157		0	267																																	3196	0	22563								
821559		0	0																																	0	0	0								
821643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1674	0	8132								
822042	0	11182	73157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																75516	0	24917								
822051		464	1001																																	1567	0	7485								
822275		14963	631																																	0	0	2066								
822556	0	0	65782	0	0	9906	0	0	0	0	0	9906	0	0	0	0	0	0	0	0																22747	0	2200								
822631		547	0																																	506	0	517								
823076		0	0																																	0	0	0								
823133		0	16558																																	2434	0	13959								
823142	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																576	0	0								
823450		3609	3492																																	6368	0	9782								
823478		72192	517249																																	94928	0	63								
823553		0	0																																	0	0	235								
823638		74	7976																																	1100	0	427								
823656		1457	3842																																	5328	0	24658								
824242		0	0																																	426	0	2509								
824653		7148	4853																																	60789	0	10167								
824671		0	4976																																	7358	0	6934								
824738		163	1343																																	2660	0	5148								
825146	0	7966	164325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																333380	550	142853								
825454	0	3325	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4699	0	11240								
825548		2855	112																																	10951	0	15702								
825753	0	4	2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17411	0	4992								
825847		42	0																																	3623	0	38155								
825940		1752	0																																	102	0	241								
826451		487	0																																	0	0	0								
826648		0	0																																	6870	0	20430								
826956	0	57334	194550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																269861	0	247123								
827355		0	16																																	1534	0	4349								
827458		0	480																																	9286	0	33598								
827560																																														
828110		315	47																																	2461	0	596								
828174		6596	419																																	0	0	0								
828473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	551								
828651	0	43206	131047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																37391	0	119121								
829032		1086	10508																																	2199	0	1526								
829041		3666	2632																																	873	0	3068								
829050		6097	6144																																	1574	0	1272								
830113		3815	10142																																	6443	0	5974								
830252		145	0																																	106	0	270								
830355		2381	15121																																	3873	0	5699								
830542		20805	18203																																	74947	100	45619								
830645	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																102	0	5557								
830748		2928	3214																																	3393	0	9719								
831008		10808	37532																																	18666	0	5002	0							
831576		18241	6538																																	17875	0	5410								
831642		9217	28709																																	15168	0	12135								
831875		0	89																																	0	0	620								
831941		1146	7691																																	4408	0	1049								
832528		105	0																																	9	0	662								
832546	0	12731	19501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																37579	0	87760								
