"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
265407														26778		11272	0					144	14950	412							
265452														399		262	0					135	2	0							
265676														1293		468	0					471	254	100							
266066														2055		1319	0					274	462	0							
266244														876		2	0					617	257	0							
266253														795		512	0					239	4	40							
266655														870		0	0					194	666	10							
266851														1393		600	0					424	296	73							
266945														6885		2766	0					1950	1933	236							
267652														626		424	0					60	142	0							
268006														25012		7992	0					1559	14404	1057			2096				
268136														3976		2608	0					382	894	92							
268677														13888		10806	0	189				967	2020	95			10616				
268828														1093		0	0					234	859	0							
268976														2284		1648	0					105	285	246							
269049														2812		0	0					1627	1185	0							
269058														1098		529	0					192	377	0	468						
269571														421		351	9					61	0	0							
269759														121		0	0					121	0	0							
270148														1276		921	0					216	139	0							
270353														683		584	0					99	0	0							
270504														4427		1094	0					1282	1249	802							
270531														1531		725	0					191	509	106							
270652														355		0	0					321	34	0							
271136														513		277	0					23	198	15							
271275														5792		4385	0					0	1387	20	3532						
271341														451		53	0					129	243	26							
271529														12503		9339	0					193	2971	0							
272030														1180		571	0					260	274	75							
272058														253		0	0					253	0	0							
272151														57		0	0					53	4	0							
272272														47526		9734	0					11782	21872	4138							
272302														64363		28645	0					1433	34016	269	26775						
273336														26153		15863	0					933	7636	1721		4613	8285				
273550														2896		2028	0					184	474	210							
273653														524		0	0					387	137	0							
273662														14774		358	0					10161	4255	0							
273840														828		77	0					108	638	5							
273859														62		0	0					62	0	0							
274025														20		0	0					9	11	0							
274052														260		0	5					227	28	0							
274829														3761		2019	0					514	1171	57	2017						
274856														385		42	10					307	26	0							
275255														1091		520	0	227	31	99	163	552	19	0				Incoming RBP	Other Liabilities	Deferred Loan Fee	
275358														15516		5034	0					5453	5029	0							
275479														6581		6100	0					12	469	0							
275657														465		0	0					316	56	93							
276074														1545		630	491					57	367	0							
276159														1195		0	0					509	683	3							
276551														551		0	0					241	310	0							
276579														1366474		820374	0					82130	426903	37067		388496					
276645														1462		770	0					359	333	0							
276654														612		0	0					180	427	5							
276850														39983		43	0					4510	35406	24							
276953														419		83	0					329	7	0							
277240														3022		146	0					2002	874	0							
277277														4029		3048	0		868	2167		375	380	226				Borrows Escrow - Advances for Taxes and Insurance	Borrowers funds - Construction Loans		
277736														731		172	0					292	267	0							
277820														5761		4435	0					789	537	0							
278256														2166		1247	0					444	475	0							
278555														32979		15632	0					861	15569	917							
278733														1952		1010	0					227	162	553							
278751														199		0	0					50	149	0							
278818														26097		13063	0					4718	7786	530			10876				
278872														3476		3258	0					6	164	48							
279105														16168		5682	0					114	10057	315	2490		3192				
279842														3613		0	0					2238	1115	260							
279954														6950		2109	0					2241	2534	66	1251			OTHER LIABILITIES			
280110	3086888	0	2000232	0	0	1189829	0	0	749155	280854	0	0	543955									56647						Low income housing commitments			
280138														2341		0	0					130	2211	0							
280352														1162		924	0					64	174	0							
280558														349		0	0					150	199	0							
282075														11256		5684	0					535	4664	373							
282226														1187		823	0					110	160	94							
282824														1869		576	0					311	931	51							
283157														202		10	0					66	126	0							
283438														9900	250	6673	0					1122	2105	0	1361						
283652														557		434	0					100	23	0							
283737														18869		14999	0					3463	58	349							
283867														10477		4752	0					3379	2206	140							
284154														542		27	0					163	252	100							
284239														894		31	0					753	110	0							
284556														4359		1180	0					2308	871	0							
284752														723		236	0					245	242	0							
284958														252		0	0					87	165	0							
285151														2269		780	1047	239	222			141	238	63	174			Unearned Loan Fees			
285348														1824		269	0					290	1265	0							
285544														4541		3789	0					102	423	227			3787				
285553														298		39	84					115	60	0							
285740														7439	1966	3567	0	462				651	3221	0	652		487				
285852														3376		1244	0					866	1103	163							
285928														2724		1414	0					663	317	330							
286251														62		0	0					62	0	0							
286457														12388		2675	0					1592	8006	115							
286840														865		3	75					774	13	0							
287007														1064		0	0					78	980	6							
287342														419		0	0					347	72	0							
287922														142		0	0					16	126	0							
287959														638		16	0					300	322	0							
288152														242		0	0					85	157	0							
288376														2007		140	0	136				745	1122	0							
288853														257974		113666	0		70169			43417	88766	12125				Variation margin			
289056														1473		120	0					88	1265	0							
289225														121		8	0					86	27	0							
289515														14807		1255	0					1327	10242	1983							
289702														23964		14233	0					1151	7463	1117							
289739														592		0	0					164	426	2							
289757														3469		3026	0					326	117	0							
290249														8047		5759	0	75				728	460	1100	4182						
290838														389		2	0					101	286	0							
290922														341		43	0					280	18	0							
291059														2936		2109	0					755	72	0							
291376														906		896	0					10	0	0	880						
291611														4125		579	2238					844	464	0							
291732														493		0	0					333	160	0							
292234														1082		884	0					12	93	93							
292467														152		0	0					30	114	8							
292850														52		10	0					42	0	0							
292908														17535		12722	0					1920	2893	0	6506		4218				
293053														25356		21695	0					2570	870	221							
293352														244		0	0					208	36	0							
293437														2739		823	0					1763	153	0							
293651														1778		930	0					569	279	0							
293754														264		0	0					105	133	26							
294023														5669		1141	0					650	3848	30							
294751														14438		11330	0		3			479	2628	1	4554			CDARS INCOMING RATEBRIDGE PAYMENT	CDARS DEFERRRED FEE LIABILITIES		
294779														9907		4415	0					1936	3281	275			1796				
294827														792		6	0					231	555	0							
295011														3596		33	0					1848	1060	655							
295057														899		0	0					716	183	0							
295646														59		0	0					15	44	0							
296456														3685		495	0					1614	1436	140							
296474														1205		50	0					525	630	0							
296559														1812		186	0					1294	176	156							
296755														628		0	0					461	167	0							
296858														388		0	0					191	197	0							
297051														1150		0	0					202	948	0							
297761														3947		2825	0					868	242	12							
298049														1137		25	0					898	214	0							
298218														6337		15	0					9	6313	0							
298245														1404		2	0					790	612	0							
299868														11371		10916	0					68	386	1	8645						
300009														13670		2496	0					159	10840	175							
300063														6377		1092	0					3518	1694	73							
300353														2954		1767	0					275	912	0							
300933														1959		897	0		143	154		360	594	108	410			Split Dollar Cost of Insurance	reclass of Intercompany receivables		
300942														3054		2002	0					839	113	100	647		912				
300960														10933		5106	0					1085	3542	1200							
301574														7985		5917	0					268	1444	356							
301800														16586		12999	0	428	8026			670	1839	1078	400			Lease Liability			
302030														280		46	0					49	185	0							
302133														188		0	0					71	117	0							
302553														3107		736	0					1519	549	303							
302656														21089		3330	0					6706	9176	1877	680	2561					
303653														539		6	0					256	179	98							
303701														3349		3239	0					63	14	33							
303747														230		0	0					211	14	5							
303952														3554		2259	0					573	687	35							
304173														7817		5806	0					79	1932	0							
304520														2286		1901	0					66	234	85							
304575														258		213	0					0	45	0							
304762														1003		365	0					159	423	56							
304913														3658	0	3031	0	2549	0	0	0	2	625	0	0	0	0				
305059														983		47	268					118	550	0							
305077														3090		2733	0					4	336	17							
305237														3145		3121	0					22	2	0							
305442														4188		2780	0					458	307	643							
306056														309		0	0					65	232	12							
306159														1281		149	0					808	210	114	87			UNAMORTIZED LOAN FEES			
306337														2006		661	0					816	448	81							
306908														7408		6286	0					91	907	124							
307062														9041		7851	0					185	926	79							
307334														1544		819	0					515	170	40							
307361														2162		913	0					574	350	325							
307679														11401		7851	0					483	2419	648							
308256														361		22	0					276	63	0							
308340														1592		37	0					529	1026	0							
308836														691		0	0					153	538	0							
309150														713		146	0					163	404	0				Fraudulent Deposit			
309655														15385		7139	0					2276	4350	1620							
309851														217		0	5					105	100	7							
310754														15577		9275	0					146	4200	1956							
310950														697		6	0					41	650	0							
310978														37114		16449	0					1514	18013	1138		13302					
311050														6657		1622	0					3750	1082	203							
311144														96		76	0					20	0	0							
311256														1253		228	0					773	218	34							
311265														2141		760	0					445	860	76							
311603														9292		201	0					361	8730	0							
311658														194		0	0					113	81	0							
311845														306475		167513	0					24143	104679	10140			52023				
311939														2731		1203	0					1330	198	0							
312244														4950		1751	0					672	2186	341							
312356														699		121	0					505	0	73							
313009														1891		971	0					545	375	0							
313157														425		165	0					256	4	0							
313223														3055		2298	0					365	102	290							
313577														13028		8061	0					1109	3748	110							
314257														7274		6348	0					346	348	232							
314444														2696		1746	0					826	4	120							
315656														680		331	0					139	170	40							
316840														148463		123257	0		56093			5807	18169	1230			34076	Low Income Housing Commitments			
316859														455		0	0					133	322	0							
316934														55		0	0					8	47	0							
317258														5357		1453	0					1856	1686	362							
317342														250724		216349	0		153301			1219	27056	6100				Accrued Tax Credit Contributions			
317379														8007		5611	0					1893	288	215							
317650														334		0	0					54	280	0							
318974														31587		17843	0					135	12531	1078							
319047														2208		284	0					818	971	135							
319458														697		341	0					235	76	45							
319551														3103		2333	0					366	404	0							
320034														339		9	0					275	55	0							
320052														2085		60	0					92	1901	32				Unearned Contracts Signing Bonus			
320070														3047		2411	0					167	418	51							
320119														350788		266643	0	82973				35878	41380	6887			137555				
321152														7210		5609	0					479	964	158			5372				
321255														35		0	0					7	28	0							
321273														7809		4572	0					708	1997	532							
321330														424		0	0					27	397	0							
321947														5307		1246	0		8			2488	1573	0	1238			Investments Payable			
322449														803		116	23					515	120	29							
322551														219		60	0					76	83	0							
323204														25553		19289	0					1472	4792	0							
323651														1290		743	0					547	0	0							
324153														1422		143	0					545	734	0							
324229														208		148	0					32	28	0							
324256														91		0	0					50	41	0							
324340														32777		23496	0	489		21512		1118	6406	1757		17			MARGIN GOLDMAN SACHS		
324854														1888		555	0					1230	103	0							
324863														11641		2133	0					3738	4613	1157	1867						
324975														1593		470	0					448	675	0							
325141														1019		0	0					183	778	58							
325459														88		0	0					88	0	0							
325534														1532		481	0					489	248	314							
326054														2659		199	0					1500	844	116							
326344														3610		2167	0					358	842	243							
326858														37889		25379	0					2909	9226	375							
326979														3719		1070	0					52	2453	144							
327220														557		90	0					224	243	0							
327305														20896		19179	0					525	1041	151	4109	9620					
327435														8585		7290	0					400	765	130							
327556														3048		818	0					1463	767	0							
327855														13820		8732	0					2275	836	1977							
328058														53		0	0					28	25	0							
328357														1545		0	0					3	1477	65							
328656														540		1	0					463	76	0							
328777														29613		18396	0					710	7027	3480	7493		6935				
329149														976		662	49					196	69	0							
329345														8619		3624	0					1661	2593	741							
329550														5211		2953	0					693	1565	0							
329952														4656		1977	0					1267	927	485	1450		469				
330239														522		18	0					237	205	62							
330248														1048		539	0					122	366	21							
330855														31294		8839	0					7857	13455	1143	6504						
330873														1822		884	0					474	383	81			790				
330949														2488		1099	0					872	496	21							
331076														4360		2693	0					517	968	182							
331375														1236		14	0					784	438	0							
331544														459		146	0					144	169	0							
331713														7237		2676	0					3358	308	895							
332224														6933		5079	0					368	1053	433							
332345														163		0	0					36	127	0							
332671														2936		2526	0					4	406	0							
332756														127		0	0					120	7	0							
333034														2101		441	0					651	509	500							
333203														11272		6930	0		2550			1320	2097	925			2575	Affordable Housing Investment Payable			
333650														1538		231	0					1288	19	0							
333856														3561		6	0		6			185	2970	400				PARTICIPATION PAYABLE			
333940														280		0	0					130	146	4							
334264														6406		1230	0					1422	3504	250							
335346														2977		1959	0					327	628	63							
336147														843		83	0					307	279	174							
336361														1640		268	504					460	408	0							
336576														2155		558	0					1252	322	23							
337340														471		23	0					255	180	13							
338646														5755		1526	0					1784	1918	527							
338945														451		5	0					156	245	45							
339072														9563		2570	0	1400	709			576	5499	918				Deferred Revenue			
339353														362		94	0					92	176	0							
339456														4372		1669	0	70				1862	841	0			1599				
339607														14962		10620	0					371	3508	463							
339773														84512		62526	0					2551	12882	6553	19446	29299					
339858														1006091	0	663514	0	0	0	0	0	28830	263204	50543	0	0	207198				
340135														16198		11944	0					690	1823	1741	8942						
340144														10625		5868	0					1096	3184	477							
340256														7080		4215	0					971	1894	0							
340443														1295		718	48					157	369	3							
340742														7756		3711	0					1967	1749	329		218	3368				
340751														6104		2992	0					2716	396	0							
341310														8111		6198	0					47	1423	443							
342054														2037		1024	0					118	736	159							
342362														12094		2442	0	89				8271	1091	290	2031		82				
342410														43175		34352	0					1010	6203	1610	19582		11403				
342634														254639		181329	0					18959	20487	33864	87079						
343051														607		581	0					26	0	0							
343248														96		0	0					73	23	0							
343770														360		21	0					66	248	25							
343903														6740		4920	0					374	1446	0							
343958														721		0	195					294	232	0							
344647														5283		2391	0	1186	823			2170	722	0	381			Deferred Incentive Comp			
344852														713		468	0					154	91	0							
345309														29333		4140	0					116	24954	123	2647						
345345														2139		88	197					1724	105	25				atm settlement			
345747														5440		1620	0					944	2666	210	1620						
345756														5764		2299	0	1187				949	2475	41	474		638				
345877														6039		3823	0					71	2145	0							
346379														1655		247	323					483	478	124							
346566														114		61	0					16	37	0							
346771														3203		2330	0					0	812	61							
347022														1130		7	0					207	876	40							
347639														5131		2101	0					274	2756	0							
347956														14209		12185	0					996	357	671		9082	3099				
348159														1627		0	0					236	1391	0							
348720														7907		4053	0					183	2871	800							
349129														1064		0	0					323	741	0							
349343														415		67	0					186	98	64							
350572														2652		330	0					424	1898	0							
350657														75		10	0					50	15	0							
350750														1095		55	0					706	334	0							
351131														35		0	0					21	0	14							
351560														9118		8168	0					386	264	300							
351878														144		15	0					0	129	0							
352370														1619		1053	0					274	276	16							
352651														729		457	0					135	137	0							
352745														1442		138	0					470	698	136							
352772														296074		214666	0		67524			12335	55476	13597				Unfunded investment commitments			
353238														5345		4723	0					510	22	90							
353546														772		592	0					180	0	0							
353555														75885	10757	18907	0					26943	26235	3800			5535				
353957														115		9	0					106	0	0							
354057														590		158	0					317	115	0							
354253														598		473	0					125	0	0							
354310														92088		51989	0					16689	20099	3311			33744				
354552														5575		3006	0					1410	936	223							
354851														322		8	0					213	68	33							
355120														7057		4705	0					944	1408	0							
355559														2229		1283	0					530	416	0							
355858														24503		5240	0		3939			1569	17694	0				Accr Long Term Employee Benefits			
356239														1618		975	40					300	303	0							
356659														520		0	0					381	139	0							
356752														1266		477	0					243	500	46							
357526														2142		882	0					227	1033	0							
357553														731		0	0					632	99	0							
357777														1278		944	0					7	186	141							
357937														5281		4133	0					871	277	0							
358112														3587		2647	0					269	671	0							
358448														160		0	0					25	125	10							
358756														303		178	31					94	0	0							
359472														99		9	0					4	86	0							
359744														779		0	0					194	548	37							
360777														69		2	0					33	34	0							
361055														10140		2871	0					732	6150	387							
361167														96179		71462	0					6014	15883	2820		21787					
361279														3295		196	0					1549	1425	125							
361354														388		0	0					311	65	12							
361439														3274		257	0	117				1673	1247	97	114						
362043														228		1	0					125	42	60							
362155														419		0	0					129	182	108							
362717														4446		351	0	21				1512	2307	276			272				
362856														160		0	0					35	110	15							
362940														172		68	0					104	0	0							
363442														36		5	0					31	0	0							
363648														528		0	0					358	150	20							
363657														4112		0	0					2137	1975	0							
363778														152		46	13					67	26	0							
364131														3611		2926	0					582	0	103							
364270	2357	0	967	0	182	253	0	0	1377	5	0	0	456									8						Accrued Expenses			
364430														1975		619	0					936	420	0							
364850														1000		714	0		116			127	159	0	539			Reserve for High Deductible			
365325														262508		133975	0					20231	65387	42915			92266				
365745														2241		75	0					742	1424	0							
365848														336		62	0					98	176	0							
365950														456		20	0					226	185	25							
366078														9167		4599	0					1670	2594	304							
366238														19426		8397	0	5	477			4594	5640	795	1236		4014	Deferred Director Fees			
366247														557		0	147					410	0	0							
366359														229		138	0					38	53	0							
366658														395		0	45					249	100	1							
366854														885		209	0					85	460	131			208				
367150														453		13	0					360	80	0							
367178														1100		1032	0					16	52	0							
367431														1305		391	0					104	810	0							
367543														1448		0	0					485	963	0							
368054														392		0	0					224	121	47							
368344														1504		0	0					364	1140	0							
368522														4616		2989	0					130	1452	45							
368933														435		213	0					85	137	0							
368951														743		255	0					303	179	6							
369453														1021		109	0					708	154	50							
369659														11375		6845	0					1010	2150	1370							
370020														9753		6647	0					524	2570	12							
370347														252		0	0					180	72	0							
370721														1663		1061	0			147	118	598	0	4					ACCRUED PAYROLL	ACCRUED GROUP INSURANCE	
370833														1460		808	423					117	112	0							
370954														331		66	0					137	128	0							
371223														2540		782	0					405	1353	0							
371232														3918		3343	0					138	437	0							
371362														9993		6487	0					2058	1448	0							
371559														416		51	0					365	0	0							
371755														34		1	0					25	8	0							
371849														729		407	0					129	193	0							
371924														33582		23715	0					1970	7291	606							
371942														1774		1216	0					200	358	0							
372444														950		573	0					271	80	26							
372538														7520		312	0					4676	1342	1190							
372640														1399		1232	0					52	115	0							
372855														1112		40	0					677	395	0							
373272														344		170	0					6	168	0							
373553														959		793	0					153	13	0							
373601														4254		1656	0		467			1916	654	28				Other Liabilities			
374130														557		0	0					266	187	104							
374653														49745		34691	0					5451	8603	1000	10142		24025				
374774														243		0	0					51	192	0							
375043														9123		3930	0					1045	3547	601			3696				
375379														321		171	0					0	150	0							
375502														17743		12648	0					169	4641	285							
375566														19188		12842	0					2394	2106	1846							
375650														78		0	0					28	50	0							
376237														764		420	0					87	257	0							
376273														24855		20856	0					51	3815	133	12643						
376442														3610		1602	0					1264	744	0	1557						
376947														618		0	0					301	317	0							
377663														1548		1108	0					277	163	0	906						
377850														228		0	0					184	44	0							
378044														125		35	0					64	26	0							
378110														222		85	0					57	78	2							
379050														102		6	0					84	12	0							
379153														468		0	0					182	251	35							
379470														235		119	0					0	116	0							
379649														2815		2077	0					564	174	0	2077						
379920														567787		374990	0					33868	136598	22331			172341				
380346														463		0	0					205	216	42							
380458														26656		16269	0					3028	6740	619							
380533														2637		530	0					857	1250	0							
380878														2585		1216	0					217	1117	35							
380944														1845		1002	0					182	578	83							
381026														451		0	0					320	131	0							
381932														2509		2202	0					59	248	0							
381950														4501		120	0					141	4240	0							
382050														3093		2221	0					129	743	0	620						
382069														2474		203	0					1207	1059	5			202				
382256														114		0	0					114	0	0							
382274														5		0	0					5	0	0							
382443														2243		1827	0					251	165	0							
382537														1919		120	0					1146	581	72							
382649														6680		0	0					879	5801	0							
382658														1152		0	91					359	702	0							
382742														1280		600	0					84	545	51							
382854														521		285	0					205	31	0	285						
384018														56827		34070	0					21306	884	567							
384278														52968		33258	0	545				11503	7690	517	13135	547	1339				
384353														32		0	0					28	4	0							
384652														8584		3527	0					3361	1272	424							
384830														1917		993	0					732	192	0							
385350														1420		1055	0					211	29	125							
385471														5850		4508	0					166	1170	6							
385547														1552		614	0					542	396	0							
385686														3936		3856	0					2	78	0							
386432														1154		239	0					392	523	0							
386450														2432		1728	0		71	966		604	30	70	691			Accrued Salaries & Wages	Midwest Housing		
386731														1414		161	0					940	244	69							
386825														192		0	0					66	126	0							
387055														323		0	0					58	265	0							
387671														3198		1393	0					331	1211	263							
388155														583		317	0					204	0	62							
388258														189		0	0					123	32	34							
388557														2068		0	47					1135	886	0							
388744														2668		342	0					146	2180	0							
388753														236		105	0					122	7	2							
388874														164		158	0					0	6	0							
389358														682		0	0					513	169	0							
389376														560		54	0					47	459	0							
389826														6		0	0					6	0	0							
390372														4780		4179	0					23	578	0							
390840														6206		4573	0					299	1118	216							
391418														793		0	0					126	667	0							
391557														380		64	0					56	255	5							
391575	139283	0	39538	66880	25449	0	0	0	17124	1199	0	0	0									14542									
391959														667		375	145					95	52	0							
391977														22032		12213	0					62	9701	56							
392152														361		0	0					72	204	85							
392255														517		60	0					274	183	0							
392778														7562		1964	0					88	5154	356							
393252														838		152	0					679	7	0							
393355														517		0	0					186	331	0							
393953														2705		2222	0					483	0	0							
394156														728		136	0					530	62	0							
394259														2932		740	0		1			1644	548	0	739			Promontory Rate Bridge			
395238														1435483		601358	3298					106769	670479	53579			495341				
396057														267		0	0					102	141	24							
396244														2863		1093	0	866				1209	262	299	82			Debit Card Settlement			
396253														6185		2642	0					625	2808	110							
396954														613		523	0					90	0	0							
397456														304		0	0					37	267	0							
397531														37586		32975	0					1612	2999	0							
397540														29292		17582	0		12193			1961	6754	2995			4059	LIHTC UNFUNDED LIABILITY			
397559														1874		459	0					1104	179	132							
397755														28926		15551	0					4204	2171	7000							
397858														98		0	0					44	54	0							
398051														2547		2320	0	465		13		143	84	0	1842			Other Assets	Shazam Settlement		
398248														1748		220	693					108	697	30			219				
398668	276687	0	53342	200586	0	28377	0	0	22759	0	0	0	0									0						Deferred Income			
398837														2215		1200	0					667	93	255							
399357														476		0	0					314	162	0							
399517														76482		48309	0					4152	23286	735	0		37108				
399731														1115		733	0					213	169	0							
399973														851		27	0					35	740	49							
400057														1045		540	0					321	184	0							
400141														3988		1325	0					1383	1048	232							
400365														5879		3180	0					1491	962	246							
400767														350		213	0					5	29	103							
401072														369		291	0					6	72	0							
401559														1644		1415	0					133	96	0							
401755														1237		656	0					277	4	300							
401906														8707		6677	0					88	1552	390							
401951														335		39	0					123	173	0							
402846														880		320	41					458	61	0							
402873														1712		1515	0					61	136	0							
403067														3744		2494	0					417	771	62							
403151														11356		222	0		173			6855	4279	0				CDARS INCOMING RATEBRIDGE PAYMENT			
403179														34585		24139	0					2755	7143	548							
403254														496		186	0					0	310	0							
403656														383		0	160					15	208	0							
403870														9311		6184	0					2194	889	44							
403946														12350		8797	0					671	1813	1069							
404653														5614		3802	0					417	1168	227							
404943														286		113	0					123	41	9							
406022														2755		1629	0					259	681	186							
406059														2145		74	0					537	1071	463							
406666														2330		512	0					935	745	138							
406974														2492		1691	0					157	605	39							
407168														877		0	0					767	110	0							
407506														51541		46149	0					173	4519	700							
407645														3741		460	0					2210	935	136							
407850														46		0	0					46	0	0							
408307														2868		656	0			211		1	2211	0			361		Mastercard-Deferred Income		
408642														12693		6290	0					360	5163	880							
408875														6965		2198	0					585	3961	221							
409265														300		0	0					226	74	0							
410159														59		0	0					32	27	0							
410560														1439		21	0					939	479	0							
410748														1324		542	0					534	188	60	542						
410917														2666		2058	0					391	217	0							
411062														147		93	0					28	26	0							
411174														186		13	0					8	165	0							
411231														740		13	0					636	91	0							
411240														259		0	0					179	65	15							
411549														275		258	0					17	0	0							
411576														233		0	0					143	90	0							
411624														974	140	356	0					426	192	0			211				
411651														747		9	0					326	412	0							
412153														690		0	0					378	312	0							
412452														603		539	1					63	0	0							
412555														712		241	0					236	0	235							
412667														1319		40	491					356	161	271							
412751														66370		31551	0		8170	17444		2454	24006	8359				Right of Use Lease Liability	Derivative Liability		
412845														1506		205	0					275	920	106							
412872														429		312	0					75	38	4							
413141														43603		4485	0	1824				9087	29374	657			1938				
413208	4178623	0	2931521	0	0	0	1023421	0	783626	113682	0	0	0									349794							Oth Miscellaneous Liabilities		
413347														196		44	69					37	46	0							
413543														1158		0	0					605	496	57							
413646														2223		16	0					577	1507	123							
413673														1444		105	0					287	1037	15							
413758														467		28	0					274	165	0							
414102														2723		2122	0					399	41	161							
414652														768		0	21					163	584	0							
414764														3403		1302	0					1474	291	336							
414858														1231		0	0					143	988	100							
416245														193395		136342	0		54329			20741	29928	6384		64777		Equity Investment Obligations			
416272														662		325	0					115	222	0							
416339														360		212	0					92	37	19							
416357														474		0	311					133	30	0							
416656														2290		1265	0					511	514	0							
416674														4899		3147	0					402	1089	261							
417626														5695		1476	0					3403	771	45							
417710														161		1	0					91	69	0							
418100														431		262	0					86	48	35							
418249														12251		4505	0					2700	4396	650							
418436														84		0	0					47	37	0							
418856														109		63	0					46	0	0							
419406														129920		77745	0					3707	46346	2122		23845	19991	accrued retirement benefits			
419460														4100		2858	0					113	1115	14							
419675														10831		2324	0					3379	3788	1340							
419947														183		0	0					51	127	5							
420578														1607		179	0					457	661	310							
420644														1160		790	0					154	26	190							
420653														3096		55	0					1928	1011	102							
420877														527		282	0					50	99	96							
421445														482		0	0					62	355	65							
421539														997		135	0					415	303	144							
422059														216		0	0					167	35	14							
422116														1669		708	0					91	870	0							
422433														16425		669	0	274	6			9267	3929	2560				Escrowed Funds	Income Taxes		
422657														1326		0	544					221	493	68							
423159														550		0	0					337	213	0							
423449														11557		7687	0					1383	919	1568							
423636														1721		745	0					254	722	0							
423739														13028		0	0					1210	9891	1927							
424156														1282		463	0					342	376	101							
424240														1153		19	20					819	295	0							
424352														595		257	0					131	207	0							
424437														28		0	0					28	0	0							
424633														1356		78	0					157	966	155							
425050														115		7	0					87	21	0							
425108														4631		2064	0					0	2303	264							
425818														1526		388	0					551	454	133							
425845														1320		577	91					495	157	0							
425911														10649		1115	0					1556	6756	1222							
426057														299		0	0					163	118	18							
426141														114		23	0					38	53	0							
426534														45481		15406	0					5715	20586	3774		7507					
426758														411		91	0					73	225	22							
426945														429		0	0					119	310	0							
427241														2532		1773	0					368	241	150							
427353														4181		1566	0					546	1512	557							
427858														267		23	0					1	143	100							
427960														292		93	0					123	15	61							
428060														8101		4008	0					1625	1758	710							
428462														4138		3403	0					380	200	155							
428547														15167		4488	0					2243	5114	3322		3057					
428855														734		353	0					381	0	0							
429021														5947		2678	0					1075	2102	92							
429487														12879		7862	0					719	3937	361							
430036														4618		2843	0			108	293	470	955	350			2408		ATM Processing Account	Benefit Plan Reserve	
430054														965		606	0					314	19	26							
430344														2494		1370	0					748	276	100							
431172														161338		92261	0		31147			8897	43341	16839			44583	Investment tax credit commitment			
431323														899		283	0					172	444	0							
431350														715		344	0					278	88	5							
432058														848		165	221	2	67	51		300	162	0				Debit Card Settlement	Loan Fees		
432432														7032		2321	0					71	4640	0							
433505														9245		3699	0					347	4349	850			3699				
433550														3116		79	0					900	2067	70							
433608														81851		32675	0					2556	43843	2777			28529				
433859														895		344	237					223	91	0							
433943														3921		2235	0					476	1210	0							
434203														11284		9057	0					274	937	1016	8426						
434539														1959		1548	0					228	183	0							
435059														2480		579	0					946	630	325							
435077														263345		238266	0	92704	103149			1745	22591	743				Unclaimed Property			
435255														1566		259	185					828	294	0							
435666														951		281	0					293	377	0							
435750														12411		2345	0					549	8553	964	2137						
436159														202940		161739	0					20101	13400	7700			64562				
436542														2593		1105	0					1185	303	0							
436739														2657		462	0					363	1615	217							
436953														6771		2608	0					2859	320	984							
437044														286		0	0					255	31	0							
437914														779760		676119	0		219950			24382	65637	13622		169669		Derivative Collateral Held			
439132														4874		1481	0					2033	975	385			1481				
439338														25495		6659	0	5	3370			4202	12169	2465	1249		1181	Prepaid Debit Card & Everyday Rewards Points			
439356														8354		4151	0					2967	1206	30							
439404														24178	3900	15083	0					2201	5999	895							
439730														991		0	0					281	710	0							
440857														241		4	0					212	25	0							
440978														176		35	0					141	0	0							
441050														1302		82	0					774	380	66							
441078														2259		1402	0					253	604	0							
441135														353		2	0					45	306	0							
441256														16709		1326	0		521			6466	8017	900				Credit Card Rewards & Proxy Rebate Liability			
441359														2656		1179	0					969	487	21							
441470														208		0	1					0	207	0							
441630														833		72	0					352	339	70							
442011														1800		666	0					404	724	6							
442057														253		0	0					213	40	0							
442244														3062		1416	0					1004	642	0							
442655														110		0	0					76	6	28							
443148														2510		2029	0					122	187	172							
443205														80474		73111	0					671	6547	145							
443353														3568		1015	0					1040	1513	0							
443625														1562		0	0					29	1533	0							
443634														786		0	0					390	396	0							
444350														2859		870	0					253	1736	0							
444556														5371		2919	0					1057	683	712							
444677														678		450	19					0	209	0							
445674														631		530	0					40	61	0							
445955														2166		935	0					835	396	0							
446130														2072		838	0					1155	79	0	318						
446149														522		0	48					349	125	0							
446176														313		32	0					6	275	0					0		
446877														1364		266	0					185	866	47							
447070														3327		997	0					793	1537	0							
447100														31810		28357	0	10	1165	4830		405	3048	0	14618	4517		ATM Settlement	Derivatives Collateral		
447557														1683		0	0					629	710	344							
448040														8175		5025	0					399	2476	275							
448554														4849		2380	0					900	1219	350							
449038	1463	0	0	0	0	0	0	0	1463	0	0	0	0									0									
449430														3554		2948	0					104	502	0							
449832														1190	134	481	0					600	109	0			129				
449935														5201		5138	0					0	63	0							
450632														2794		266	0					243	1530	755							
450669														58		0	23					35	0	0							
450753														8669		1864	0	61	2			5552	1043	210	1687		78	IntraFi - Incoming Rate Bridge			
450856														107545		61782	4294					11155	24342	5972		35041					
450959														4442		52	0					584	3606	200							
451068														2067		994	0					605	246	222							
