"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	
483537																																																																																																																																																	0	0	15004	0	0	0	0	0	0	0	0	0	0	0	0	30532	26197		0	0	0	0	0	0	0	0	0	501	0	8179	0	1	1	80	670	2545	13760	0	460																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
483751																																																																																																																																																	0	0	103922	7027	6871	0	0	5945	5764	0	0	0	0	0	0	133992	125954		0	0	7965	7745	0	0	41656	7678	33978	81732	2407	159	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
484057																																																																																																																																																	0	0	30795	1912	1812	0	0	0	0	0	0	0	0	0	0	66720	59563		0	0	23964	21723	0	0	958	0	958	1088	4714	18039	2225	0	0	0	1620	11993	12899	332	5695																									0	0	0	0									0	0	0	0	0	0	6827	6027	0	0	0	0	0	0	0	0						
484776																																																																																																																																																	0	0	7407	0	0	0	0	0	0	0	0	0	0	0	0	14934	13734		0	0	5512	5059	1000	961	1109	0	1109	3109	2954	1365	187	0	0	0	92	3653	1162	0	103																									0	0	0	0									0	0	0	0	0	0	112	103	0	0	0	0	0	0	0	0						
485054																																																																																																																																																	0	0	4011	6515	6145	0	0	0	0	0	0	0	0	0	0	17063	16489		0	0	2951	2918	0	0	650	0	650	5594	1022	5873	1747	0	1	4	0	1592	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
485139																																																																																																																																																	0	0	16435	0	0	0	0	0	0	0	0	0	0	13659	12261	33931	30096		0	0	8857	7874	0	0	245	75	170	155	430	10623	2764	0	0	0	0	7226	14666	144	7501																									0	0	0	0	0	0	1088	922	11844	10653	10077	9126	0	0	0	0	0	0	7901	6880	0	0	0	0	0	0	0	0						
485214																																																																																																																																																	0	0	45249	0	0	0	0	0	0	0	0	0	0	27768	24167	37470	35001		2800	2368	6820	6337	0	0	6511	0	6509	21561	13200	14145	0	0	2	147	274	6002	651	121	156																									0	0	0	0									0	0	0	0	0	0	304	278	0	0	0	0	0	0	0	0						
485456																																																																																																																																																	0	0	15747	20927	19622	0	0	0	0	0	0	0	0	0	0	22086	20736		0	0	0	0	0	0	3892	1010	3892	12304	3530	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
485559																																																																																																																																																	0	0	8324201	100	88	0	0	0	0	0	0	0	0	1311344	1131263	9326704	8148446		0	0	623900	578661	0	0	89965	10132	74115	356491	703871	1339305	923038	3092	1732	13333	16462	1408900	2607189	195145	1806985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106942	99656	41968	37415	511138	421873	3919042	3395214	0	0	0	0	45025	39024	1520074	1284631	0	0	0	0	0	0	0	0	0	0	0	0	0	
487142																																																																																																																																																	0	0	10289	0	0	0	0	0	0	0	0	0	0	0	0	62555	59403		0	0	5062	4857	0	0	13497	995	12502	38779	7127	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
487357																																																																																																																																																	0	0	91394	11959	11414	0	0	0	0	0	0	0	0	0	0	191843	168412		0	0	39093	37125	0	0	7987	10567	3984	17545	10483	31427	8429	1174	1645	199	455	6943	19526	2624	53411																									0	0	0	0	0	0	4711	4436	0	0	29924	25505	0	0	0	0	0	0	53062	43957	0	0	0	0	0	0	0	0						
488318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																		
488420																																																																																																																																																	0	0	58246	0	0	0	0	0	0	0	0	0	0	0	0	77555	68789		0	0	4070	3878	2500	2243	3697	254	3443	17127	20570	27395	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
488653																																																																																																																																																	0	0	10460	14483	13859	0	0	0	0	0	0	0	0	3	3	55857	52618		0	0	10523	10349	0	0	10274	2018	9284	19781	14391	3690	0	3	0	18	642	2122	672	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
488756																																																																																																																																																	0	0	24851	7215	6569	0	0	4416	3821	0	0	0	0	0	0	41661	37067		0	0	5361	5224	0	0	434	2881	434	6589	7259	5878	586	1030	0	0	57	1444	4100	359	6442																									0	0	0	0									0	0	6896	5973	0	0	8202	6794	0	0	0	0	0	0	15	7						
489155																																																																																																																																																	0	0	4362	0	0	0	0	0	0	0	0	0	0	4362	3567	0	0		1504	1156	0	0	0	0	0	0	0	0	0	1108	397	0	0	0	90	1532	1237	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
489249																																																																																																																																																	0	0	9975	2174	2086	500	500	0	0	0	0	0	0	500	500	18069	16622		0	0	4162	3937	0	0	0	1937	2738	3473	2791	5774	409	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
489548																																																																																																																																																	0	0	79967	5052	4494	0	0	14889	13688	0	0	0	0	0	0	140993	125659		0	0	61567	54148	0	0	7523	6626	230	11247	13443	35797	21637	0	9	0	12	3529	10373	11918	10837																									0	2761	0	2847									0	0	0	0	0	0	6228	5797	0	0	0	0	0	0	1551	1540						
489623																																																																																																																																																	0	0	762138	0	0	0	0	22584	20255	0	0	0	0	0	0	1334973	1248787		0	0	219886	206526	0	0	0	420890	0	901	1503	222484	0	0	0	0	37433	382100	12901	67464	103111																									0	0	0	0	0	0	1085	965	0	0	475285	431469	0	0	0	0	0	0	196092	170575	0	0	0	0	0	0	0	0						
490179																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	283		0	0	0	0	0	0	1	0	0	0	222	0	0	4	4	24	29	0	0	0	0																									0	0	0	0	0	0	63	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
490348																																																																																																																																																	0	0	0	1478	1467	0	0	0	0	0	0	0	0	0	0	4066	4055		0	0	2588	2588	0	0	979	528	485	488	0	2554	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
490450																																																																																																																																																	161432	152757	119169	115957	110273	0	0	0	0	0	0	0	0	188368	178514	222269	208948		20520	19922	3577	3462	0	0	110387	27923	82464	261447	20405	0	0	0	0	818	955	0	3305	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
490843																																																																																																																																																	954	946	62451	5014	4885	0	0	21586	18622	0	0	0	0	49634	49398	75296	71691		32745	32654	32672	32400	9819	9147	10898	2251	7966	19872	22837	50146	325	79	604	0	154	4093	4311	2284	6403																									0	1273	0	1273									1567	1547	0	0	2595	2629	6198	6092	0	0	0	0	0	0	0	0						
490955																																																																																																																																																	917	839	1353	0	0	0	0	0	0	0	0	0	0	2483	2244	0	0		170	160	0	0	0	0	0	0	243	1157	240	0	0	13	26	0	0	199	546	19	40																									0	0	0	0									0	0	0	0	54	50	0	0	0	0	0	0	0	0	0	0						
491224	480000	438000	3901000	11907000	11836000	0	0	529000	487000	298000	261000	0	0	10048000	8477000	25790000	24915000		0	0	14000	14000	0	0	6292000	1506000	5305000	7276000	1150000	890000	0	0	2000	11000	75000	7849000	3653000	1098000	6148000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46000	45000	148000	141000	3459000	2904000	8312000	7945000	0	0	0	0	789000	647000	2206000	2025000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26000	22000	630000	626000	1508000	1358000	110000	107000	26000	22000	630000	626000	3000	3000	762000	741000	0	0	0	0	3439000	2799000	1172000	993000	0	0	0	0	0	480000				11836000									10048000			24915000		0			14000																																																																											
491402																																																																																																																																																	0	0	105217	0	0	0	0	0	0	0	0	1000	973	0	0	165025	146532		0	0	14920	13748	1500	1280	4761	9989	4217	11584	12134	22628	2988	3142	1888	1028	1959	15640	27339	11106	20891																									0	0	0	0									0	0	0	0	0	0	23504	19568	0	0	0	0	0	0	0	0						
491653																																																																																																																																																	0	0	17549	0	0	0	0	5578	5381	0	0	0	0	1250	1223	53711	51192		0	0	24807	22588	1250	1081	3981	3345	2981	1809	2786	11812	11544	0	0	0	0	698	1240	8216	8011																									0	0	0	0									0	0	694	698	0	0	15761	15783	0	0	0	0	0	0	0	0						
491934																																																																																																																																																	93728	89733	341792	0	0	0	0	53343	46808	0	0	0	0	447167	398862	428842	380659		136816	122264	123045	107059	0	0	26552	23132	10531	86623	82112	194373	68794	440	3357	0	0	26832	124191	54331	153111																									0	17815	0	18058									0	0	0	0	20280	17114	43372	38398	0	0	0	0	0	0	22943	22160						
492650																																																																																																																																																	0	0	38425	0	0	0	0	9145	8777	0	0	0	0	0	0	328015	311476		0	0	239157	223647	0	0	4859	47295	1365	6961	6415	113156	122118	0	0	0	0	0	412	8676	5078																									0	64886	0	64500	0	0	0	0	0	0	474	412	0	0	0	0	0	0	806	740	0	0	0	0	0	0	5981	5714						
492810																																																																																																																																																	0	0	8556	501	488	0	0	0	0	0	0	0	0	0	0	16002	14799		0	0	7687	7171	0	0	2519	0	2519	2159	3167	6958	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
493077																																																																																																																																																	0	0	18637	0	0	0	0	0	0	0	0	0	0	0	0	32108	25950		0	0	6517	5703	0	0	990	0	990	248	2175	13870	1597	0	0	0	0	625	5197	27	1221																									0	0	0	0									0	0	0	0	0	0	812	628	0	0	0	0	0	0	0	0						
493152																																																																																																																																																	0	0	25338	1740	1441	0	0	0	0	0	0	0	0	0	0	66278	59247		0	0	5095	4754	0	0	7689	0	7689	5131	3738	30523	0	0	0	67	0	1692	3796	197	6413																									0	0	0	0									0	0	6045	5257	0	0	8387	6611	0	0	0	0	0	0	0	0						
493741																																																																																																																																																	0	0	46218	4994	4966	0	0	0	0	0	0	0	0	780	752	151896	134808		780	752	82711	74046	1900	1628	7920	4969	2930	5927	7563	43914	25945	0	0	268	679	19196	12894	1891	9414																									0	0	0	0									0	0	0	0	0	0	10158	8573	0	0	0	0	0	0	0	0						
493844																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9946	9933		0	0	0	0	0	0	0	0	0	0	2976	0	0	0	0	0	0	1968	2002	0	2987																									0	0	0	0									0	0	0	0	0	0	2978	2987	0	0	0	0	0	0	0	0						
494261																																																																																																																																																	187759	172339	2993328	0	0	70215	51522	327445	277200	0	0	0	0	2293484	2154850	2657280	2286682		1248356	1206953	34645	33259	0	0	0	143385	7038	313028	102710	1571482	423769	0	0	0	0	4072	1133397	194783	686502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18905	18907	0	0	0	0	0	0	0	0	0	18907	0	18905	0	0	582095	489371	0	0	782150	648098	0	0	0	0	0	0	317605	281569	0	0	0	0	0	0	190509	153412	0	0	0	0	0	
494654																																																																																																																																																	0	0	0	11495	11398	0	0	3889	3222	0	0	0	0	9153	8364	37285	35432		9153	8364	0	0	0	0	10955	13197	0	3361	1874	8722	3504	260	10	29	0	0	320	5954	7354																									0	1854	0	1854									0	0	0	0	0	0	3185	2895	0	0	0	0	0	0	0	0						
495419																																																																																																																																																	0	0	145069	17178	16824	0	0	0	0	0	0	0	0	0	0	300499	269606		0	0	110998	97780	0	0	10627	2478	8149	21448	18886	80623	38649	8	33	0	0	32762	51311	1497	13762																									0	0	0	0									0	0	0	0	0	0	18044	15259	0	0	0	0	0	0	0	0						
495558																																																																																																																																																	0	0	322	0	0	1000	1000	0	0	0	0	0	0	47183	43940	0	0		34748	32490	0	0	0	0	2190	1000	1190	2237	4487	23612	13107	0	0	0	0	0	1550	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
496434																																																																																																																																																	0	0	406	4270	4229	0	0	0	0	0	0	0	0	0	0	26320	23094		0	0	11042	9063	0	0	4025	3934	55	1007	1850	6570	1340	0	4	117	135	6931	1117	33	0																									0	0	0	0									0	0	0	0	0	0	36	33	0	0	0	0	0	0	0	0						
496845																																																																																																																																																	0	0	77485	37483	35722	0	0	0	0	0	0	0	0	0	0	138030	128507		0	0	25732	24263	5999	5241	17551	5839	13626	32556	28679	19753	0	0	216	121	1356	15709	4794	2658	3200																									0	0	0	0	0	0	1387	1366	0	0	22460	20828	0	0	0	0	0	0	6507	5858	0	0	0	0	0	0	0	0						
496957																																																																																																																																																	1091	1087	3944	4306	4011	0	0	0	0	0	0	0	0	5646	5365	10017	9348		650	640	1998	1949	747	747	6718	1394	1522	4493	2053	400	0	0	0	11	309	4813	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
497039																																																																																																																																																	97918	92087	191768	25183	25148	0	0	0	0	0	0	0	0	146580	136043	53939	52117		2695	2387	16795	16147	0	0	77398	25383	52015	71847	15315	5554	0	0	1	150	931	14173	8124	642	4564																									0	0	0	0									0	0	0	0	2912	2180	2689	2294	0	0	0	0	0	0	0	0						
497404	0	0	114229289	47124210	45733828	0	0	2515338	2334262	0	0	15663815	14891529	0	0	145920676	140865332		0	0	0	0	0	0	16112099	12371823	9587293	25006653	28992988	14071754	6957967	46025	122077	50	1152	22442	1192615	8331246	34161246	0	0	7293688	7025253	0	0	0	0	0	0	5517747	5356144	0	0	5213865	5161383	0	0	1039968	1020886	0	0	0	0	0	18563666	0	19065267	0	0	78368	70635	0	0	1427726	1313726	0	0	0	0	0	0	17118007	16665025	0	0	0	0	0	0	23845	23818	0	0	0	0	0	0	0	0	0	0	1571754	1573658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284123	253313	0	0	1571754	1573658	0	0	14274076	13638222	0	0	0	0	0	0	14972266	14418274	0	0	11801881	11385376	0																																																																																																	
497655																																																																																																																																																	0	0	62636	0	0	0	0	0	0	0	0	0	0	133814	124855	0	0		3136	3044	0	0	0	0	9381	125	9256	31663	16759	76010	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
497851																																																																																																																																																	0	0	50588	0	0	0	0	0	0	0	0	0	0	0	0	117388	111934		0	0	86080	81028	0	0	10981	3657	7321	12734	12202	42123	13686	1	4	2279	8739	9188	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
497954																																																																																																																																																	0	0	122127	156758	146862	0	0	150	148	0	0	0	0	0	0	206702	191390		0	0	2397	2028	0	0	68642	54088	14554	49174	14446	1610	15166	0	0	0	0	6400	28181	0	7770																									0	0	0	0									0	0	0	0	0	0	8684	7770	0	0	0	0	0	0	0	0						
498148																																																																																																																																																	0	0	24570	1499	1484	0	0	750	596	0	0	0	0	0	0	71638	63326		0	0	1991	1852	6050	5583	1679	0	1679	9504	8894	25875	7353	0	0	0	0	7257	2763	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
498317																																																																																																																																																	0	0	140195	56880	54880	0	0	0	0	0	0	0	0	7970	7317	177448	162186		7970	7317	0	0	0	0	15693	4986	10696	38473	10910	3602	0	42	11	579	3005	92376	5342	0	135																									0	0	0	0	0	0	95	93	0	0	113843	101261	0	0	0	0	0	0	145	135	0	0	0	0	0	0	0	0						
498362																																																																																																																																																	0	0	75004	9676	9643	0	0	16000	14361	0	0	0	0	0	0	105449	98936		0	0	30217	29742	0	0	13127	571	12556	46089	7594	11981	0	0	0	4728	0	7813	3773	3830	0																									0	0	0	0	0	0	0	0	0	0	18149	16315	0	0	0	0	0	0	4255	3830	0	0	0	0	0	0	0	0						
498456																																																																																																																																																	0	0	991	991	991	0	0	0	0	0	0	0	0	0	0	1079	1081		0	0	0	0	0	0	991	0	991	0	0	0	0	0	0	0	90	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
498531																																																																																																																																																	0	0	10356	0	0	0	0	943	1845	0	0	0	0	0	0	66473	72155		0	0	59490	64268	0	0	0	1046	0	5735	8165	36544	19739	0	0	0	0	0	0	0	927																									0	217	0	0									0	0	0	0	0	0	1040	927	0	0	0	0	0	0	0	0						
498625																																																																																																																																																	0	0	19904	1008	941	0	0	0	0	0	0	0	0	0	0	31217	28784		0	0	0	0	0	0	1479	0	1479	10739	4898	0	0	0	0	46	0	9202	0	0	2420																									0	0	0	0									0	0	0	0	0	0	2632	2420	0	0	0	0	0	0	0	0						
498942																																																																																																																																																	0	0	29612	6461	6407	0	0	0	0	0	0	0	0	0	0	38431	35015		0	0	1131	1082	0	0	6193	5951	241	994	303	0	0	0	0	194	0	20870	5117	516	828																									0	0	0	0									0	0	0	0	0	0	1424	1345	0	0	0	0	0	0	0	0						
499154																																																																																																																																																	0	0	54283	4436	4222	0	0	0	0	0	0	0	0	0	0	81618	75059		0	0	22707	21829	0	0	1925	1244	677	3979	3977	14987	3821	0	176	169	2515	20253	7929	3619	11713																									0	0	0	0									0	0	0	0	0	0	17518	15332	0	0	0	0	0	0	0	0						
499453																																																																																																																																																	0	0	109823	35961	34075	0	0	15900	13979	0	0	0	0	4825	4782	181928	166783		4825	4782	40680	37276	5000	4316	33266	9584	25335	55497	42575	38042	575	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
499501																																																																																																																																																	0	0	36069	8927	8806	0	0	0	0	0	0	0	0	0	0	105180	94112		0	0	11624	10603	0	0	8433	4147	5884	1128	3173	8851	2040	0	212	0	1691	19298	29143	2740	15806																									0	3367	0	3379									0	0	0	0	0	0	19804	17608	0	0	0	0	0	0	0	0						
499743																																																																																																																																																	0	0	4406	0	0	0	0	0	0	0	0	0	0	0	0	5615	5502		0	0	0	0	0	0	2914	0	2914	1725	365	499	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
499752																																																																																																																																																	4989	4984	18	0	0	1000	820	0	0	0	0	0	0	23236	22912	0	0		0	0	0	0	0	0	4989	4989	0	0	4502	0	0	7	12	0	0	0	13726	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
499855																																																																																																																																																	0	0	18984	1088	1088	4510	4510	1000	978	0	0	0	0	4575	4574	34126	31182		0	0	18841	17767	0	0	1088	978	1087	2499	2305	12707	4767	38	0	0	0	3857	2963	240	4316																									0	0	0	0									0	0	0	0	0	0	3661	3042	0	0	0	0	0	0	0	0						
500256																																																																																																																																																	162420	155759	179976	0	0	0	0	0	0	0	0	0	0	258855	248100	0	0		640	635	0	0	0	0	20662	5001	15661	105783	132410	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
500658																																																																																																																																																	0	0	0	2021	2008	0	0	0	0	0	0	0	0	0	0	2660	2643		0	0	639	635	0	0	2643	0	2643	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
501105	1007319	974295	15351378	7806772	7707752	1302	1302	161909	153349	0	0	1000	997	15080070	13864259	12376796	12114711		2468494	2371961	0	0	88510	82685	4097301	1098611	3054880	4768545	947377	4677838	169361	17361	60275	35636	484287	3076036	8055206	197941	551369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491872	1368393	991939	947311	7450660	6698773	1934899	1838958	0	0	0	0	583960	524679	125370	123981	0	0	0	0	41427	44042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87215	81403	1295	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87215	81403	1295	1282	1947821	1799411	1353612	1341081	0	0	0	0	0	0	0	0	0	0	0	0		1007319				7707752									15080070			12114711		2468494			0																																																																											
501132																																																																																																																																																	0	0	148889	0	0	0	0	0	0	0	0	0	0	0	0	285795	237109		0	0	59364	50695	3000	2481	0	0	0	3050	14181	103575	12701	325	0	0	0	10334	92943	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
501459																																																																																																																																																	0	0	57074	24693	23911	0	0	2000	1834	0	0	0	0	1105	1083	72168	67880		250	239	15993	13974	0	0	25105	1892	25102	3120	2449	11764	425	1551	3	36	83	689	3950	2482	15439																									0	220	0	224									0	0	0	0	2	2	9964	9035	0	0	0	0	0	0	8889	8884						
501655																																																																																																																																																	0	0	22154	0	0	0	0	0	0	0	0	0	0	0	0	30032	26250		0	0	12512	11319	0	0	942	0	942	2473	3587	4297	944	0	0	59	208	4757	1907	1042	6034																									0	0	0	0	0	0	0	0	0	0	8032	6931	0	0	0	0	0	0	5998	4991	0	0	0	0	0	0	0	0						
501767																																																																																																																																																	0	0	12731	0	0	0	0	0	0	0	0	0	0	0	0	35721	32505		0	0	30690	27880	2000	1865	0	1088	0	922	2563	7427	18833	0	19	0	0	732	608	35	276																									0	0	0	0									0	0	1541	1341	0	0	414	312	0	0	0	0	0	0	0	0						
501815																																																																																																																																																	0	0	20957	0	0	0	0	13476	12778	0	0	0	0	0	0	39617	38234		0	0	22900	22266	0	0	6586	2854	7184	10009	5141	10376	1146	0	0	0	0	0	0	0	1523																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	992	0	0	0	0	0	0	0	0						
502111																																																																																																																																																	0	0	28127	25319	25232	0	0	0	0	0	0	0	0	0	0	28319	28127		0	0	0	0	0	0	16588	0	16588	11539	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
502447																																																																																																																																																	0	0	4390	0	0	0	0	0	0	0	0	0	0	0	0	28777	24126		0	0	15440	13244	1300	1258	1762	319	1443	3098	882	17063	197	0	0	0	0	746	326	17	35																									0	0	0	0									0	0	0	0	0	0	58	52	0	0	0	0	0	0	0	0						
502559																																																																																																																																																	0	0	26108	28974	27976	0	0	5522	5066	0	0	0	0	0	0	58338	54525		0	0	22140	19888	0	0	19243	14526	5327	13187	7853	9612	3930	0	91	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
502652																																																																																																																																																	0	0	0	1982	1939	0	0	7023	6599	0	0	0	0	0	0	24239	21340		0	0	0	0	0	0	1939	0	3839	3752	0	5063	0	0	0	0	431	738	363	0	7154																									0	0	0	0									0	0	0	0	0	0	8561	7154	0	0	0	0	0	0	0	0						
502746																																																																																																																																																	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	31346	25080		0	0	29405	23538	0	0	0	0	0	0	71	9507	14187	0	0	0	0	0	0	0	1315																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
502849																																																																																																																																																	0	0	329426	0	0	0	0	8041	7941	0	0	0	0	221221	235579	368480	316228		134149	147746	307086	257589	0	0	20248	0	20229	6471	45236	218695	182454	162	609	0	30	26980	35898	685	0																									0	0	0	0									0	0	0	0	0	0	717	685	0	0	0	0	0	0	0	0						
503547																																																																																																																																																	0	0	8544	9013	8184	0	0	0	0	0	0	0	0	0	0	10390	9491		0	0	1377	1307	0	0	1747	0	1747	3343	2673	1729	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
503640																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	250	248	10189	8723		250	248	10189	8723	0	0	248	0	248	0	3566	5157	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
504142																																																																																																																																																	0	0	7168	27519	25811	0	0	0	0	0	0	0	0	0	0	57662	54071		0	0	6955	6576	0	0	11632	2982	8649	21656	9124	3242	0	0	0	47	78	8292	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
