"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
340135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204137	0	0	0	0	0	0	0	0	-25961	0	0	0	0	0	1461	0	930	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516217	0	0	458197	58017	47791	0	47791	632	0	0	151	0	0	481	939686	0	4933	98	0	934655	0	0	0	5144	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35372	48272	0	0	102	0	0	0	0	0	0	11597	11597	11597	0	0	0	0	0	0	0	76389	15278	0	0	0	15278	0	0	61968	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	48272	0	0	102	0	0	0	0	0	0	0	72408	0	0	408	0	0	0	0	1520067	0	6662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144																																																															0	0	0																																																																																																																																																										1044140	0																					
340256																																																															0	0	0																																																																																																																																																										533376	0																					
340443																																																															0	0	0																																																																																																																																																										58909	0																					
340742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113162	0	0	0	0	0	0	0	0	-8303	0	0	0	0	0	8100	0	0	0	8100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205585	0	0	205391	194	0	0	0	3524	0	0	0	0	50	3474	526749	0	0	4042	0	522707	0	0	0	7267	0	0	0	0	0	0	0	6138	6138	0	7604	0	0	0	0	0	0	0	0	0	0	0	898	898	0	11224	0	-3984	3474	339	0	0	0	0	0	0	0	0	19383	19383	19383	0	0	0	0	0	0	0	33751	6750	0	0	0	6750	0	0	0	0	667	0	0	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	3474	339	0	0	0	0	0	0	0	0	0	5211	848	0	0	0	0	0	0	724913	0	36150	53172	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340751																																																																																																																																																																																																																																																	
341310																																																															0	0	0																																																																																																																																																										569993	0																					
342054																																																															0	0	0																																																																																																																																																										316582	0																					
342362																																																																																																																																																																																																																																																	
342410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23488	0	0	13857	13857	0	0	13857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379440	112	0	0	0	0	0	0	0	-32462	0	0	0	0	0	535	0	241	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585739	0	796	413450	171493	13667	0	13667	5488	0	0	0	0	0	5488	1698179	0	5414	6603	42774	1643388	0	11572	0	24273	0	0	0	0	0	0	0	135349	135349	0	33309	0	0	0	0	0	0	0	0	0	0	0	9028	9028	0	2178	0	109567	19155	23488	0	0	0	0	0	0	0	0	12099	12099	12099	0	0	0	0	0	0	0	42043	8409	0	0	0	8409	0	0	712807	0	24824	0	0	14696	0	10127	0	0	0	0	0	0	0	0	0	0	0	0	19155	23488	0	0	0	0	0	0	0	0	0	28733	58720	0	0	0	0	0	0	2504955	0	52502	415074	258373	0	0	0	0	0	0	0	23429	33332	0	0	0	0	0	0	0	0	
342634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201943	0	0	170022	74557	0	0	170022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1702299	0	0	0	0	0	0	-73102	0	-198680	0	0	0	0	0	172937	0	0	172937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2907019	0	50459	2512955	343605	38768	0	38768	43163	0	11	374	0	0	42778	10068993	0	38699	335034	608561	9086699	0	0	0	388744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-26036	81546	201943	0	0	0	0	0	0	0	0	39722	39722	39722	0	0	0	0	0	0	0	215999	43200	2183	3494	4874	32649	0	2754	877210	0	47004	0	0	0	0	47004	0	192	0	0	0	0	0	192	0	0	0	0	84300	201943	0	0	0	0	0	0	0	0	0	126450	504858	0	0	0	0	0	0	15255008	0	159049	1028235	507669	0	0	0	32752	280818	35359	0	0	0	0	0	0	0	0	0	0	0	
343051																																																																																																																																																																																																																																																	
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8918	0	0	0	0	0	0	0	0	-591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	41	0	0	0	0	0	0	0	0	0	0	0	23412	0	0	0	0	23412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343770																																																																																																																																																																																																																																																	
343903																																																															0	0	0																																																																																																																																																										631932	0																					
343958																																																																																																																																																																																																																																																	
344647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307646	0	0	0	0	0	0	0	0	-46430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85268	0	0	84853	415	0	0	0	10094	0	0	0	0	0	10094	511135	0	0	10019	0	501116	0	0	0	2716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	101	0	66	0	-51815	10094	0	0	0	0	0	0	0	0	0	43128	43128	43128	0	0	0	0	0	0	0	87198	17440	0	0	203	17236	0	0	0	0	917	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10094	0	0	0	0	0	0	0	0	0	0	15141	0	0	0	0	0	0	0	732820	0	837	75000	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344852																																																															0	0	0																																																																																																																																																										56910	0																					
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334779	0	0	0	0	0	0	0	0	-38760	0	51364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859256	0	601	788022	70633	11184	0	11184	2786	0	0	0	0	2091	695	265696	0	103	111	0	265482	0	0	0	0	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-49077	11879	418	51364	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11879	418	51364	744	0	0	0	0	0	0	0	17819	1045	154092	2976	0	0	0	0	1262985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5598	0	0	0	0	0	0	0	0	-27	0	0	0	0	0	906	0	0	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34248	0	0	34220	28	7243	0	7243	873	0	0	0	0	0	873	433208	0	291	12774	2567	417576	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4724	8116	1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8116	1099	0	0	0	0	0	0	0	0	0	12174	2748	0	0	0	0	0	0	481952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	3958	3958	0	0	3958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106848	0	0	0	0	0	0	0	0	-13833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124077	0	0	124041	36	27	0	27	1185	0	0	0	0	0	1185	479280	0	0	0	0	479280	0	0	0	2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20830	1212	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54029	10806	0	0	0	10806	0	0	0	0	649	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	1212	188	0	0	0	0	0	0	0	0	0	1818	470	0	0	0	0	0	0	680311	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36463	0	0	0	0	0	0	0	0	-4555	0	0	0	0	0	15563	0	5797	9766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308595	0	0	281439	27156	0	0	0	153	0	0	0	0	0	153	141171	0	71	0	0	141100	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8112	7943	169	97520	0	-11318	153	5131	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55061	11012	0	0	0	11012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	5131	0	1370	0	0	0	169	0	0	0	230	12828	0	5480	0	0	0	2113	498491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345877																																																																																																																																																																																																																																																	
346379																																																															0	0	0																																																																																																																																																										220297	0																					
346566																																																																																																																																																																																																																																																	
346771																																																																																																																																																																																																																																																	
347022																																																															0	0	0																																																																																																																																																										146034	0																					
347639																																																															0	0	0																																																																																																																																																										349854	0																					
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45965	0	0	0	0	0	0	0	0	-7757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110031	0	0	78258	31773	9887	0	9887	4676	0	0	0	0	0	4676	286284	0	2584	0	0	283700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16119	14563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25095	5019	0	0	0	5019	0	0	0	0	13872	12211	0	0	0	1661	0	0	0	0	0	0	0	0	0	0	0	0	14563	0	0	0	0	0	0	0	0	0	0	21845	0	0	0	0	0	0	0	521538	0	0	26452	178136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
348159																																																															0	0	0																																																																																																																																																										169256	0																					
348720																																																															0	0	0																																																																																																																																																										578456	0																					
349129																																																															0	0	0																																																																																																																																																										115398	0																					
349343																																																																																																																																																																																																																																																	
350572																																																															0	0	0																																																																																																																																																										106151	0																					
350657																																																															0	0	0																																																																																																																																																										16998	0																					
350750																																																																																																																																																																																																																																																	
351131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	82	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23513	0	0	0	0	0	0	0	0	-3237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2518	0	0	2494	24	0	0	0	0	0	0	0	0	0	0	16276	0	0	0	0	16276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16301	3260	3260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351560																																																															0	0	0																																																																																																																																																										223418	0																					
351878																																																															0	0	0																																																																																																																																																										108822	0																					
352370																																																																																																																																																																																																																																																	
352651																																																															0	0	0																																																																																																																																																										133285	0																					
352745																																																															0	0	0																																																																																																																																																										255447	0																					
352772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158828	0	0	165868	120399	0	0	165868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303410	0	0	0	0	0	0	-322	0	-373047	0	0	0	0	0	9357	0	0	9357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3256023	0	0	2064560	1191463	448391	0	448391	20382	0	0	0	0	0	20382	7144300	0	11859	433211	0	6699230	0	0	0	411045	0	0	0	0	0	0	0	951422	951422	0	216956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837958	468773	158828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517815	103563	0	0	0	93558	10005	223944	1142741	0	28057	0	0	18754	0	9303	0	17335	0	17335	0	0	0	0	0	17335	0	0	702722	158828	0	0	0	0	0	0	347	0	0	1054083	397070	0	0	0	0	0	0	13112116	0	47334	237867	380897	62	0	0	0	0	0	0	37919	8017	0	0	0	0	0	0	0	0	
353238																																																																																																																																																																																																																																																	
353546																																																																																																																																																																																																																																																	
353555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9087	0	0	2280	2280	0	0	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434216	0	0	0	0	0	0	0	0	-23516	0	6261	0	0	0	11801	0	0	11801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423153	0	77249	205248	140656	0	0	0	81216	0	0	0	0	0	81216	6710697	0	102825	0	0	6607872	0	0	0	45564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	565	0	0	113	-66837	81216	9087	6261	0	0	0	0	0	0	0	38460	38460	38460	0	0	0	0	0	0	0	1157238	231448	0	0	0	231448	0	0	30404	0	22087	0	0	0	0	22087	0	0	0	0	0	0	0	0	0	0	0	0	81216	9087	6261	0	0	0	0	0	0	0	0	121824	22718	18783	0	0	0	0	0	8256151	0	11676	0	159733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
353957																																																																																																																																																																																																																																																	
354057																																																																																																																																																																																																																																																	
354253																																																															0	0	0																																																																																																																																																										23649	0																					
354310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5200	0	0	22984	12387	0	0	22984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353447	0	0	0	0	0	0	0	0	-47164	0	0	0	0	0	13188	0	0	13188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894864	0	0	1492178	402686	16343	0	16343	15699	0	0	0	0	0	15699	4652180	0	282	12586	0	4639312	0	0	0	172127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39331	32042	5200	0	0	0	0	0	0	0	0	4816	4816	0	0	0	4816	0	0	0	0	261898	52380	0	0	95	52285	0	0	706176	0	45688	0	0	45177	511	0	0	0	0	0	0	0	0	0	0	0	0	0	32042	5200	0	0	0	0	0	0	0	0	0	48063	13000	0	0	0	0	0	0	6811496	0	42152	250000	0	0	0	0	36948	387535	454047	0	0	0	0	0	0	0	0	0	0	0	
354552																																																															0	0	0																																																																																																																																																										499605	0																					
354851																																																																																																																																																																																																																																																	
355120																																																															0	0	0																																																																																																																																																										533654	0																					
355559																																																															0	0	0																																																																																																																																																										367316	0																					
355858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187817	0	0	0	0	0	0	0	0	-29306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	0	0	0	0	777	0	136489	0	0	128176	8313	28375	0	28375	7539	0	0	0	0	0	7539	1157871	0	230	16977	0	1140664	0	0	0	33728	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-78392	35914	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28117	5623	0	0	0	5623	0	0	174404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35914	0	0	250	0	0	0	0	0	0	0	53871	0	0	1000	0	0	0	0	1470286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
356239																																																															0	0	0																																																																																																																																																										285538	0																					
356659																																																																																																																																																																																																																																																	
356752																																																																																																																																																																																																																																																	
357526																																																															0	0	0																																																																																																																																																										164213	0																					
357553																																																																																																																																																																																																																																																	
357777																																																																																																																																																																																																																																																	
357937																																																															0	0	0																																																																																																																																																										356016	0																					
358112																																																															0	0	0																																																																																																																																																										122411	0																					
358448																																																																																																																																																																																																																																																	
358756																																																															0	0	0																																																																																																																																																										41425	0																					
359472																																																															0	0	0																																																																																																																																																										36915	0																					
359744																																																																																																																																																																																																																																																	
360777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18430	0	0	15017	3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	234	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361055																																																															0	0	0																																																																																																																																																										887431	0																					
361167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1979	0	0	53630	47300	0	0	53630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1410473	12	0	0	0	0	0	-111516	0	-48822	0	0	0	0	0	756	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724964	0	0	710775	14189	24627	0	24627	4942	0	0	0	0	0	4942	3822835	0	60	294254	138326	3390195	0	0	0	203272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-623	29722	1979	0	0	0	0	0	0	0	0	96023	96023	91600	0	0	0	0	4423	0	0	173368	34674	0	0	25	34649	0	10959	84632	0	14626	0	0	9054	0	5572	0	0	0	0	0	0	0	0	0	0	0	0	40681	1979	0	0	0	0	0	0	0	0	0	61022	4948	0	0	0	0	0	0	5633863	0	162631	1229109	494204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361279																																																															0	0	0																																																																																																																																																										250340	0																					
361354																																																																																																																																																																																																																																																	
361439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117972	0	0	0	0	0	0	0	0	-15972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180277	0	0	153142	27135	4119	0	4119	0	0	0	0	0	0	0	222662	0	5396	0	0	217266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22336	4119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35673	7135	0	0	0	7135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4119	0	0	0	0	0	0	0	0	0	0	6179	0	0	0	0	0	0	0	398424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362043																																																															0	0	0																																																																																																																																																										43350	0																					
362155																																																																																																																																																																																																																																																	
362717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	0	0	6270	1254	0	0	6270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252901	0	0	0	0	0	0	0	0	-36370	0	0	0	0	0	1166	0	0	1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127646	0	0	105949	21697	3054	0	3054	589	0	0	0	0	0	589	576229	0	16	6769	0	569444	0	0	0	20481	0	0	0	0	0	0	0	37667	37667	0	7647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12912	31575	1194	0	0	0	0	0	0	0	0	36508	36508	0	0	0	0	0	36508	0	0	27206	5441	0	0	2727	2714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31575	1194	0	0	0	0	0	0	0	0	0	47363	2985	0	0	0	0	0	0	889864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856																																																															0	0	0																																																																																																																																																										55015	0																					
362940																																																																																																																																																																																																																																																	
363442																																																															0	0	0																																																																																																																																																										8027	0																					
363648																																																															0	0	0																																																																																																																																																										92496	0																					
363657																																																																																																																																																																																																																																																	
363778																																																															0	0	0																																																																																																																																																										66972	0																					
364131																																																															0	0	0																																																																																																																																																										274320	0																					
364270																																																																											0	0																																																																																																																																																																					
364430																																																																																																																																																																																																																																																	
364850																																																																																																																																																																																																																																																	
365325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4241	0	0	112532	22801	0	0	112532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2692168	7222	0	0	0	0	0	-19	0	-366467	0	0	0	0	0	44426	0	0	44426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5118001	0	0	5065358	52643	3317	0	3317	63713	0	0	0	0	0	63713	16335045	0	75489	25489	272467	15961600	0	0	0	1835973	0	0	0	0	0	0	0	918119	918119	0	188365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2124701	67030	4241	0	0	0	0	0	0	0	0	207727	207727	207727	0	0	0	0	0	0	0	2781298	556260	0	0	0	556260	0	2220	0	0	937	0	0	937	0	0	0	57985	0	0	0	57985	0	0	0	0	0	0	69250	4241	0	0	0	0	0	0	0	0	0	103875	10603	0	0	0	0	0	0	23983185	0	82922	0	11721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365745																																																															0	0	0																																																																																																																																																										261472	0																					
