"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
288853																				0	68233	369428	946721	20411	76029	0	0	0	83257	28374	0	0	0	0	0	162897	0	186877	X	X	X	
289056																				107	924	2243	10121	146	299	0	0	0	776	0	0	0	0	0	0	5879	0	0	Pass Through Investor Balance			
289225																				0	1524	0	3131	0	33	0	0	0	159	0	0	0	0	0	0	1415	0	0				
289515																				0	644	16869	50999	2487	4821	1850	0	0	6354	0	0	0	0	0	0	14799	0	7512	Deferred Director fees			
289702																				0	4240	15567	54161	0	21426	0	0	0	4600	0	0	18103	0	0	0	8328	0	0				
289739																				0	1161	1010	9170	217	757	0	0	0	1092	0	0	0	0	0	0	5150	0	0				
289757																				0	953	533	7829	0	43	0	0	0	2709	0	0	0	0	0	0	3591	0	0				
290249																					3871	0	65153	2447	26858	23273			5593					0		28831	0	0	Investment in CDE			
290838																				0	310	459	2331	291	684	0	0	0	878	0	0	0	0	0	0	0	0	0				
290922																				1	78	0	684	18	19	0	0	0	587	0	0	0	0	0	0	0	0	0				
291059																				0	502	0	3486	109	118	0	0	0	768	0	0	0	0	0	0	2098	0	0				
291330																				0	61	0	2544	290	290	0	0	0	677	0	0	0	0	0	0	0	0	1516				
291376																					282	1331	4575		751	706			123					0		2088	0	0	RETIREMENT PLANS			
291611																				0	213	0	2520	549	901	0	0	0	1406	0	0	352	0	0	0	0	0	0				
291732																				0	57	3460	4271	0	32	0	0	0	722	0	0	0	0	0	0	0	0	0				
292234																				0	1670	1938	15947	322	818	396	0	0	1150	0	0	0	0	0	0	10371	0	0	DEFERRED CONVERSION COST			
292467																				0	391	0	1038	0	248	0	0	0	399	0	0	0	0	0	0	0	0	0				
292850																				0	98	323	657	58	58	0	0	0	178	0	0	0	0	0	0	0	0	0				
292908																				0	16505	22850	91734	1739	2420	0	0	0	8133	0	0	0	0	0	0	41826	0	0				
293053																				0	2226	9394	52467	1923	2651	0	0	0	6537	0	0	0	0	0	0	31659	0	0				
293352																				0	208	0	908	47	50	0	0	0	650	0	0	0	0	0	0	0	0	0				
293437																				0	3726	12128	27144	162	198	0	0	0	2768	0	0	0	0	0	0	385	3644	4295				
293651																				0	459	140	6563	0	0	0	0	0	2082	0	0	0	0	0	0	3437	0	445				
293754																				0	231	0	2032	0	160	0	0	0	240	0	0	0	0	0	0	1401	0	0				
294023																				0	1451	11287	32335	2725	2746	0	0	0	3854	0	0	0	0	0	0	12997	0	0				
294564																					13226	35538	94381		5151	2532			13805					0		26661	0	0	Miscellaneous Receivable			
294751																				20	653	0	8913	1438	2775	1088			1678					0		3807	0	0	Check Card Settlement Receivable			
294779																				0	5194	0	38938	1691	5285	1912	1300	0	5497	0	0	0	0	0	0	22962	0	0	Lease right to use asset	Card processing prefund		
294827																				0	234	1291	6613	83	325	226	15	0	456	0	0	0	0	0	0	4307	0	0	FISERV SETTLEMENT ACCOUNT	WV Bankers Title-Stock		
295011																				3	2964	2502	18704	497	1040	377			2049					0		10149	0	0	Loan Fees Receivable			
295057																				0	386	0	1149	217	283	0	0	0	480	0	0	0	0	0	0	0	0	0				
295646																				8	0	499	681	0	14	0	0	0	168	0	0	0	0	0	0	0	0	0				
296456																				88	1940	77	5988	786	936	0	0	0	3035	0	62	0	0	0	0	0	0	0				
296474																				0	972	0	9648	182	372	109	0	0	708	0	0	0	0	0	0	7596	0	0	CDARS Outgoing RBP			
296559																				63	692	836	5670	545	2102	1433	0	0	2040	0	61	0	0	0	0	0	0	0	Gold Bullion			
296755																				0	213	0	5793	69	69	0	0	0	1516	0	0	0	0	0	0	3995	0	0				
296858																				33	139	237	4765	56	143	0	0	0	3012	0	54	0	0	0	0	1234	0	0				
297051																				0	1390	22	5382	0	98	0	0	0	1042	0	0	0	0	0	0	2830	0	0				
297631																					202	0	873	78	147				524					0		0	0	0				
297761																				0	667	8599	17241	188	1650	0	0	0	1084	0	0	0	0	0	0	5241	0	0		Suspense Resources		
298049																				0	471	163	2048	358	358	0	0	0	1056	0	0	0	0	0	0	0	0	0				
298218																				0	6554	6532	44170	1283	1444	0	0	0	4943	0	0	0	0	0	0	22319	0	2378				
298245																					1934	10711	15479	347	684				2150			268		0		0	0	0				
299868																				0	1202	3899	26088	411	456	0	0	0	1032	0	0	0	0	0	0	14078	0	5421				
300009																				0	870	5068	25629	1467	2731	0	748	0	2092	93	147	0	0	0	0	12195	0	2673		VT Franchise Tax Credits/MA Tax		
300063																				0	5589	1963	11029	0	1436	0	0	0	2041	0	0	1294	0	0	0	0	0	0				
300157																				0	87	60	718	39	129	63	0	0	442	0	0	0	0	0	0	0	0	0	Income Tax Receivable			
300353																				18	834	0	8996	941	1011	0	0	0	2229	0	0	0	0	0	0	4922	0	0				
300456																				0	0	356	615	0	45	0	0	0	214	0	0	0	0	0	0	0	0	0				
300933																					188	0	14769	435	671				1934					0		7457	0	4519				
300942																				0	559	293	5261	150	183	0	0	0	960	0	0	0	0	0	0	3266	0	0				
300960																				0	885	6686	12990	710	1148	0	0	0	4271	0	0	0	0	0	0	0	0	0				
301574																				0	2334	3974	34585	1708	2263	0	0	0	2796	0	0	0	0	0	0	12180	5865	5173				
301800																					4383	12299	67858	2149	17974	8207			5256					0		27946	0	0	Right of Use Lease Asset			
302030																				0	197	1151	1588	107	112	0	0	0	128	0	0	0	0	0	0	0	0	0				
302133																				0	131	166	2647	51	51	0	0	0	192	0	0	0	0	0	0	2107	0	0				
302553																				0	1777	956	8261	716	738	0	0	0	2217	0	0	0	0	0	0	2573	0	0				
302656																				0	9139	15680	84256	3858	17860	1305	827	0	17233	10427	497	380	0	0	0	24344	0	0	EFT Settlement	Income Tax Refund Receivable		
303653																				0	50	0	2109	388	391	0	0	0	1668	0	3	0	0	0	0	0	0	0				
303701																				0	285	3785	9390	0	1391	0	0	0	887	0	0	0	0	0	0	3042	0	0				
303747																				0	130	962	3528	0	67	0	0	0	318	0	0	0	0	0	0	2051	0	0				
303952																				0	2054	8768	22283	271	495	205	0	0	4681	0	0	0	0	0	0	6285	0	0	ATM Prefunding			
304173																				0	6168	17589	70812	1234	2092	0	0	0	4077	0	0	0	0	0	0	40886	0	0				
304520																				0	189	0	4221	0	188	0	0	0	339	0	0	0	0	0	0	1563	0	1942				
304575																				0	278	13	657	96	334	216	0	0	32	0	0	0	0	0	0	0	0	0	Right of Use Asset			
304762																				0	239	0	1665	158	459	0	0	0	431	0	0	300	0	0	0	275	0	261				
304913																				0	0	607	1857	0	1250	442	0	0	0	0	0	808	0	0	0	0	0	0	ALL OTHER ASSETS			
305059																				0	528	0	2516	290	625	0	0	0	1363	0	0	0	0	0	0	0	0	0	Bank Owned Gold & Siler			
305077																				0	347	451	7631	91	2445	1463	0	0	605	0	0	0	0	0	0	3568	0	215	Deferred taxes - MVA			
305237																				0	122	1616	8791	231	1385	1050	0	0	779	0	0	0	0	0	0	4889	0	0	Investment in Tax Credits			
305442																				0	1143	0	15107	255	289	0	0	0	1837	0	0	0	0	0	0	11838	0	0				
306056																				0	138	121	1057	146	148	0	0	0	371	0	0	0	0	0	0	279	0	0				
306140																				0	155	12	264	0	46	0	0	0	51	0	0	0	0	0	0	0	0	0				
306159																				1	2804	0	14728	416	567	150			1653					0		9704	0	0	Fiserv Card Reserve			
306337																				0	309	0	14042	0	1923	1257	0	0	3183	0	0	0	0	0	0	8238	0	389	INVESTMENT LINQS			
306908																				0	314	4120	36251	5983	8849	0	0	0	2963	0	0	0	0	0	0	17736	0	2269				
307062																				0	782	7755	13407	0	600	401	0	0	3090	0	0	0	0	0	0	1180	0	0	Visa Reserve	0		
307334																				0	73	1371	6737	273	396	119	0	0	689	0	0	0	0	0	0	4208	0	0	Investment in SBIC fund			
307361																				0	2211	2284	7749	857	1210	0	0	0	2044	0	0	0	0	0	0	0	0	0				
307679																				0	2583	4921	41604	1685	3279	0	0	0	4044	0	0	0	0	0	0	19473	162	7142				
307932																				0	202	516	3494	71	322	0	0	0	213	0	0	0	0	0	0	2241	0	0	ACCOUNTS RECEIVABLE GENERAL			
308256																				0	112	0	842	0	125	0	0	0	605	0	0	0	0	0	0	0	0	0				
308340																				0	1782	0	9832	0	743	285	124	0	2364	0	0	0	0	0	0	3223	0	1720	Deposit with IRS	Prepaid Exp Professional Fees		
308836																				0	332	663	1228	0	78	0	0	0	155	0	0	0	0	0	0	0	0	0				
309150																				0	1455	0	16220	289	697	0	0	0	1718	0	189	0	0	0	0	0	12350	0				
309655																				2	7613	4601	26372	640	3051	0	0	0	5624	0	0	16	0	0	0	5483	0	0	Investment in Tax Credit Partnerships			
309851																				0	213	0	4677	62	1939	1842	0	0	381	0	35	0	0	0	0	2144	0	0	AFS loss Tax Receivable			
310754																				0	585	0	5702	396	4561	267	0	0	556	837	179	2787	0	0	0	0	0	0	Main Street Lending Program Svc Fee Due			
310950																				0	340	0	4141	0	9	0	0	0	493	0	0	0	0	0	0	3299	0	0				
310978																					17357	12671	130422		28216	5565			5735	16845				0		55199	11244	0	Prefunded LHFS			
311050																				0	2607	0	20927	1211	2821	0	0	0	7563	0	0	0	0	0	0	7936	0	0				
311144																				0	0	0	234	0	19	0	0	0	215	0	0	0	0	0	0	0	0	0				
311256																				0	1348	1176	4507	0	954	0	0	0	1029	0	0	642	0	0	0	0	0	0				
311265																				0	1485	0	11373	239	297	0	0	0	1169	0	0	0	0	0	0	8422	0	0				
311603																				0	4664	7739	40498	12841	15652	0	0	0	3312	0	0	0	0	0	0	0	9131	0				
311658																				0	431	1813	3844	121	121	0	0	0	353	0	0	0	0	0	0	1126	0	0				
311845																					157828	253245	821891		252098				87765					0		65058	5897	0				
311939																				0	890	0	8634	152	702	0	0	0	1414	0	550	0	0	0	0	5628	0	0				
312244																				0	2823	0	26229	364	966	310	0	0	6618	0	248	0	0	0	0	15822	0	0	Branch Building Closed - Held for Sale			
312356																				0	215	0	1705	0	77	0	0	0	1413	0	0	0	0	0	0	0	0	0				
313009																				0	3238	1954	6684	0	516	132	0	0	976	0	0	0	0	0	0	0	0	0	CDARS Outgoing RBP			
313157																				0	381	0	2285	236	271	34	0	0	1108	0	0	0	0	0	0	525	0	0	EFT Settlement Reserve			
313223																				0	3676	3400	19269	422	2923	2438	0	0	1628	0	0	0	0	0	0	6372	0	1270	Loan and Late Fees Receivable			
313577																				0	1917	5392	29605	899	1055	0	0	0	2928	0	0	0	0	0	0	14397	0	3916				
314257																				0	1558	4949	17784	414	2891	0	0	0	3350	2268	209	0	0	0	0	5036	0	0	Other			
314444																				0	1228	0	6381	163	368	0	0	0	1424	0	0	0	0	0	0	3361	0	0				
315656																				0	273	0	1356	237	353	0	0	0	730	0	0	0	0	0	0	0	0	0				
316840																				0	10146	30168	175233	8070	19470	6742	0	0	13522	0	0	0	0	0	0	60739	0	41188	Interest Rate Swap Derivative			
316859																				0	238	2089	5071	301	540	0	0	0	1019	0	5	0	0	0	0	1185	0	0				
316934																				0	0	0	500	0	36	0	0	0	464	0	0	0	0	0	0	0	0	0				
317258																				0	1337	0	19828	868	1187	0	0	0	3194	0	30	0	0	0	0	13017	0	1093				
317342																					11006	52693	220012		33999				22144	10739				0		90199	9971	0				
317379																				0	944	3874	10345	334	2952	560	1647	5	1664	0	16	37	0	0	0	911	0	0	FHLMC Custodial DDA Advance	Nebrask Midwest Equity	FHLMC escrow advance	
317650																				0	0	1089	1416	117	117	0	0	0	210	0	0	0	0	0	0	0	0	0				
318639																				0	46	270	417	4	4	0	0	0	97	0	0	0	0	0	0	0	0	0				
318974																				0	21681	3008	111006	4430	28900	0	0	0	5209	19601	618	1588	0	0	0	51368	0	840				
319047																				45	1638	1443	10178	799	1093	0	0	0	1352	0	0	0	0	0	0	2344	0	2308				
319458																					171	0	1490		144				751					0		424	0	0				
319551																				0	4202	1516	16574	246	602	0	0	0	2951	0	0	0	0	0	0	7303	0	0				
320034																				0	132	594	2624	61	136	0	0	0	686	0	0	0	0	0	0	1076	0	0				
320052																					1618	0	6187	1105	2278				2291			738		0		0	0	0	Rejectd Debit	Reject Debits		
320070																				0	1952	366	8007	103	465	0	0	0	456	0	126	0	0	0	0	4048	0	720				
320119																					12903	84785	518608		124549				50197	58784	34332			0		246174	0	0				
321152																					534	0	4728	217	453				678		101	70		0		3063	0	0				
321255																				0	33	0	445	87	100	0	0	0	312	0	0	0	0	0	0	0	0	0				
321273																				0	1082	6160	28625	0	4043	0	0	1239	1615	0	0	0	0	0	0	15725	0	0	Loans In Process	Annuity	ICS in Clearing	
321330																				0	50	1053	2768	0	152	18	0	0	725	0	0	0	0	0	0	788	0	0	Accrued Dealer Commissions			
321947																				0	2249	10071	32978	1154	1981	0	0	0	3021	0	0	0	0	0	0	11736	0	3920				
322449																				0	474	281	1809	31	234	0	0	0	820	0	0	0	0	0	0	0	0	0		Federal tax receivable	net deferred tax liabilities	
322476																				0	11	35	75	0	20	0	0	0	9	0	0	0	0	0	0	0	0	0				
322551																				0	51	161	462	26	31	4	0	0	219	0	1	0	0	0	0	0	0	0	CARD SUSPENSE			
323204																				0	5300	20298	54189	731	1303	0	0	0	5533	0	0	0	0	0	0	19840	0	1915				
323651																				0	587	2252	5083	0	108	0	0	0	2136	0	0	0	0	0	0	0	0	0				
324153																				0	611	3204	10553	246	527	139	0	0	1529	0	0	0	0	0	0	4682	0	0	Fiserv ATM/POS Settlement Deposit			
324229																				0	354	401	939	45	68	23	0	0	116	0	0	0	0	0	0	0	0	0	Prepaid Insurance	Financial Institution Tax		
324256																				0	0	0	651	0	84	0	0	0	567	0	0	0	0	0	0	0	0	0				
324340																					8582	20556	94990	1601	12925	948			8949	9204				0		42644	0	1334	Cinnaire			
324854																				0	864	1758	9863	98	1160	1060	0	0	2476	0	0	0	0	0	0	3605	0	0	Accd tax rec			
324863																				0	2220	17420	58664	1736	2232	0	0	0	9540	0	0	0	0	0	0	27252	0	0				
324975																				0	833	1457	5873	0	716	312	0	0	507	0	0	0	0	0	0	2247	113	0	Fair Value Hedge			
325141																				0	1073	4317	12263	389	389	0	0	0	933	0	0	0	0	0	0	2695	0	2856				
325459																				0	175	495	883	0	17	0	0	0	196	0	0	0	0	0	0	0	0	0				
325534																				0	936	27	8458	464	1612	0	0	0	970	0	0	0	0	0	0	2451	0	2462				
326054																				0	522	1508	4052	445	621	0	0	0	1401	0	0	0	0	0	0	0	0	0	ACCRUED TAX RECEIVABLE/TAX CREDITS			
326344																				0	2340	11027	24786	418	476	0	0	0	5082	0	0	0	0	0	0	3524	0	2337				
326858																				0	5371	18254	74035	0	27190	23126	0	0	10566	0	0	0	0	0	0	12654	0	0	RIGHT OF USE ASSET			
326979																				0	1317	6344	28657	274	357	0	0	0	1922	0	0	0	0	0	0	16788	0	1929				
327220																				0	424	1638	6541	181	601	0	0	0	739	0	0	0	0	0	0	3139	0	0	Other Fixed Assets			
327305																					965	3557	38936	1140	17030				2473	14339				0		14911	0	0				
327435																				0	3498	20126	42291	871	1036	0	0	0	2630	0	0	0	0	0	0	15001	0	0				
327556																				0	2344	0	14716	563	2900	0	0	0	2476	2319	5	0	0	0	0	6996	0	0				
327855																				0	1399	0	23038	643	1131	204	0	0	3243	0	0	0	0	0	0	17265	0	0	Fiserv Settlement Deposit Receivable			
328058																				0	260	0	438	0	3	0	0	0	175	0	0	0	0	0	0	0	0	0				
328357																					2476	0	7980	139	878				1784		121	597		0		2842	0	0				
328656																				0	778	0	5191	336	382	0	0	0	1696	0	0	0	0	0	0	2335	0	0				
328777																					12718	32313	142341	2394	16022	3639			9115			4927		0		61516	1745	8912	SBIC - Investment			
329149																				0	872	90	5328	141	144	0	0	0	1873	0	0	0	0	0	0	2349	0	0				
329345																				0	1935	5949	28563	1012	1714	0	0	0	3332	0	0	0	0	0	0	14488	1145	0	Unposted Dep			
329550																				0	2350	2880	19938	706	821	0	0	0	2228	0	0	0	0	0	0	7684	0	3975				
329952																					5335	8838	18789	336	336				4280					0		0	0	0				
330239																				0	486	948	14951	0	162	0	0	0	1163	0	0	0	0	0	0	10358	0	1834				
330248																				0	278	0	5522	131	137	0	0	0	1436	0	0	0	0	0	0	3671	0	0				
330855																					10630	11944	125653		38553	21268			13601					0		42732	132	8061	Purchased Tax Credits			
330873																				0	1108	956	7937	435	540	0	0	0	1209	0	0	0	0	0	0	4124	0	0				
330949																				0	1454	1981	9561	190	749	313	0	0	1265	0	0	0	0	0	0	4112	0	0	Right of Use Asset - Lease			
331076																				0	1407	2012	14895	133	240	0	0	0	926	0	0	107	0	0	0	10310	0	0				
331375																				0	1509	863	4356	295	910	0	0	0	1074	0	338	0	0	0	0	0	0	0				
331544																				0	0	0	3489	170	170	0	0	0	342	0	0	0	0	0	0	2977	0	0				
331713																				0	2373	8177	30705	683	775	0	0	0	1811	0	0	0	0	0	0	13736	0	3833				
332224																				0	205	3731	17439	810	2282	971	0	0	1155	0	0	0	0	0	0	10066	0	0	CASH BALANCE PLAN			
332345																				0	0	83	194	0	27	0	0	0	84	0	0	0	0	0	0	0	0	0				
332671																				0	2399	1296	12473	375	375	0	0	0	425	0	0	0	0	0	0	1398	6580	0				
332756																				0	349	0	1158	250	250	0	0	0	559	0	0	0	0	0	0	0	0	0				
333034																				0	128	0	2370	0	1199	842	0	0	1043	0	0	0	0	0	0	0	0	0	HTCI 2020 Federal Tax Credits			
333203																				0	2816	10044	38998	2806	3682	0	0	0	4164	0	0	0	0	0	0	16975	0	1317				
333650																				0	506	0	12049	0	115	0	0	0	4764	0	0	0	0	0	0	6664	0	0				
333856																				23	626	1954	12485	500	523	0	0	0	1920	0	0	0	0	0	0	7462	0	0				
333940																				0	84	918	1707	110	110	0	0	0	595	0	0	0	0	0	0	0	0	0				
334264																				0	1109	7063	21139	525	681	112	0	0	3107	0	0	0	0	0	0	9179	0	0	LATE CHARGES RECEIVABLE			
335346																				0	1578	1122	12827	917	1189	0	0	0	1714	0	0	0	0	0	0	3399	2039	1786				
336147																				0	685	753	3006	254	280	0	0	0	659	0	0	26	0	0	0	629	0	0				
336361																				0	199	0	949	90	99	9	0	0	651	0	0	0	0	0	0	0	0	0	Prepaid FDIC			
336576																				0	1031	0	3263	292	1168	552	315	0	1064	0	0	0	0	0	0	0	0	0	Pension Trust Payable	LIP Sold Loans		
337340																				0	289	0	989	98	98	0	0	0	602	0	0	0	0	0	0	0	0	0				
338646																				0	1490	0	9146	217	1233	0	0	0	3096	0	118	0	0	0	0	2431	896	0				
338851																				0	110	0	415	0	92	0	0	0	213	0	0	0	0	0	0	0	0	0				
338945																				0	80	0	674	0	101	0	0	0	493	0	0	0	0	0	0	0	0	0				
339072																					11643	0	57186		42840				2703			23700		0		0	0	0				
339353																				0	143	0	1853	0	38	0	0	0	625	0	0	0	0	0	0	524	0	523				
339456																				0	1851	0	6351	656	1514	0	0	0	2986	0	0	0	0	0	0	0	0	0				
339607																				0	6208	5662	28378	0	6986	0	3366	0	3152	0	0	0	0	0	0	6370	0	0		Swaps Asset		
339773																				0	43017	11388	161927	0	47694	0	0	0	10822	31983	0	0	0	0	0	47718	0	1288				
339858																				0	299651	318706	2209321	0	1033933	442265	474542	0	150280	0	0	0	0	0	0	90497	311932	4322	Receivables from unsettled Trading Securities Transactions	Margin Accounts on Derivative Positions	0	
339876																				0	20	0	236	0	89	0	0	0	127	0	0	0	0	0	0	0	0	0				
340135																				0	6370	5385	62400	0	17937	15573	0	0	3927	0	0	0	0	0	0	28781	0	0	LINQS+			
340144																				0	3357	13575	47342	1097	1482	0	0	0	4006	0	251	0	0	0	0	24922	0	0				
340256																				0	756	1245	8898	702	4036	3242	0	0	1746	0	0	0	0	0	0	1115	0	0	Investment in Tax Reserve			
340443																				0	436	0	6740	208	2256	0	0	0	685	0	0	135	0	0	0	3363	0	0	SBA Pool Deferred Principal Payments	'		
340742																				0	1906	8679	22279	537	3707	2146	0	0	1909	76	0	0	0	0	0	6078	0	0	Right of use leased office space			
340751																				0	1549	0	16372	915	1007	0	0	0	3790	0	0	0	0	0	0	10026	0	0				
341310																				0	1123	6503	35383	3481	8530	1165	0	0	3463	0	682	0	0	0	0	15764	0	0	Investment in Def Comp			
342054																				0	685	0	3184	406	1119	576	0	0	1380	0	0	0	0	0	0	0	0	0	Debit Card Settlement Deposit			
342362																				0	3402	0	25845	167	384	0	0	0	8207	0	28	0	0	0	0	9763	0	4089				
342410																				0	10642	23970	128568	5295	11169	0	0	0	11027	0	0	0	0	0	0	58226	0	13534				
342634																				0	72226	138386	796100	0	258219	69108	0	0	57274	0	0	0	0	0	0	113344	155036	1615	O/A Investment in Partnerships			
343051																				138	49	1235	6267	153	310	0	0	0	528	0	0	0	0	0	0	4145	0	0				
343248																				0	196	287	743	19	19	0	0	0	241	0	0	0	0	0	0	0	0	0				
343770																				0	86	399	791	0	16	0	0	0	290	0	0	0	0	0	0	0	0	0				
343903																				0	1932	5590	27279	3056	3724	0	0	0	3127	0	0	0	0	0	0	11351	0	1555				
343958																				0	874	0	3149	0	283	191	0	0	1416	0	0	0	0	0	0	576	0	0	Unposted Loan			
344647																					3146	22437	51181	2164	2484	260			4622					0		18492	0	0	Dealer Reserve			
344852																				0	40	0	2178	0	0	0	0	0	682	0	0	0	0	0	0	1456	0	0	Payroll Tax Recievable			
345309																				0	3140	16437	79427	1376	2388	899	0	0	5429	0	0	0	0	0	0	52033	0	0	Income Taxes Receivable			
345345																					1401	2	7126	285	1978				3745					0		0	0	0				
345747																				0	3734	5392	29030	570	1384	0	0	0	2792	0	0	0	0	0	0	11851	0	3877				
345756																					9917	758	28480	682	6510				1699			1627		686		8910	0	0				
345877																				0	1980	1488	22243	686	777	0	0	0	2115	0	0	0	0	0	0	13062	2297	524				
346379																				0	3544	0	9985	0	2082	1309	0	0	869	0	0	0	0	0	0	3490	0	0	FHLB Holdback on Sold Loans			
346566																				0	145	0	433	111	111	0	0	0	177	0	0	0	0	0	0	0	0	0				
346771																				0	258	334	1526	409	567	0	0	0	367	0	0	0	0	0	0	0	0	0				
347022																				0	285	3185	4577	127	127	0	0	0	544	0	0	0	0	0	0	436	0	0				
347639																				0	5603	3046	26826	456	5787	1948	0	0	2244	0	58	915	0	0	0	7116	0	3030	Right of USe Lease Asset			
347956																				0	1713	3081	108468	0	81726	0	0	0	2588	0	53049	0	0	0	0	16383	0	2977				
348159																				0	3020	1115	8831	683	888	149	0	0	857	0	0	0	0	0	0	2951	0	0	Tax Refund Due			
348720																				0	537	2599	21048	847	1186	0	0	0	2722	0	0	0	0	0	0	12274	1730	0	Debit card processor dep			
349129																				0	190	797	2395	136	196	0	0	0	875	0	0	0	0	0	0	337	0	0				
349343																				0	135	0	1423	0	311	0	0	0	977	0	0	0	0	0	0	0	0	0				
350572																				0	565	3191	6020	0	1629	0	0	0	635	0	0	1345	0	0	0	0	0	0				
350657																				0	18	0	353	91	91	0	0	0	244	0	0	0	0	0	0	0	0	0				
350750																				0	1137	0	2178	163	298	123	0	0	743	0	0	0	0	0	0	0	0	0	DDA unposted			
351131																					0	1376	1874	72	72				345					0		0	0	81				
351560																				0	964	2220	9904	320	620	205	0	0	647	0	0	0	0	0	0	5453	0	0	OTHER MISC ASSETS			
351878																				0	267	861	1730	0	180	0	0	0	422	0	0	0	0	0	0	0	0	0				
352370																				0	1439	958	7486	122	145	0	0	0	862	0	0	0	0	0	0	4082	0	0				
352651																				0	282	0	1229	35	421	0	0	0	526	381	0	0	0	0	0	0	0	0				
352745																				0	907	0	7939	0	983	0	0	0	1269	0	0	0	0	0	0	4780	0	0	Prepaid Insurance	Prepaid - Other		
352772																					12828	180675	683643		136631	71430			57284					0		132042	159876	4307	Low Income Housing Tax Credits			
353238																				150	1064	1108	12382	324	1034	0	0	0	1466	0	0	513	0	0	0	3689	1065	2956				
353546																				0	360	587	5616	182	395	176	0	0	691	0	0	0	0	0	0	3583	0	0	Directors comp plan			
353555																				1405	5170	0	103876	5926	38450				39037	20270				0		18975	0	2244				
353957																				17	170	0	1168	29	65	0	0	0	933	0	0	0	0	0	0	0	0	0				
354057																				0	0	0	2672	124	139	0	0	0	613	0	0	0	0	0	0	1920	0	0				
354253																				0	332	196	2731	34	246	0	0	0	339	0	0	210	0	0	0	1461	0	157				
354310																					33841	22585	216581	7686	20713				22463			6591		0		94403	13196	9380				
354552																				0	3922	2457	23984	0	5357	1675	0	0	4407	1778	0	0	0	0	0	7841	0	0	IRA Fees Receivable			
354851																				0	318	0	2555	85	102	0	0	0	973	0	0	0	0	0	0	1162	0	0				
355120																				0	395	3915	20553	483	687	0	0	0	1734	0	57	0	0	0	0	11604	0	2218				
355559																				0	829	3447	16522	313	740	425	0	0	1453	0	0	0	0	0	0	10053	0	0	Investment Fund/Cinnaire			
355858																					3812	25743	43120		2991	1006			6748					0		3826	0	0	UNPOSTED DDA DEBITS			
356239																				0	712	0	6533	289	370	0	0	0	2716	0	0	0	0	0	0	2124	0	611				
356659																				0	345	155	1648	0	28	0	0	0	1120	0	0	0	0	0	0	0	0	0				
356752																				0	900	321	4560	119	564	0	0	0	868	0	0	0	0	0	0	1907	0	0	Funds due from nondepository institutions			
357526																				0	2031	1383	12727	1877	2145	0	0	0	561	0	0	24	0	0	0	6607	0	0				
357553																				0	546	2640	5716	0	112	0	0	0	2418	0	0	0	0	0	0	0	0	0				
357777																				0	1561	313	12943	303	387	0	0	0	764	0	0	0	0	0	0	9918	0	0				
357937																				0	972	388	18902	7196	7893	0	0	0	1385	0	0	0	0	0	0	6266	0	1998				
358112																				0	366	0	5448	312	317	0	0	0	687	0	0	0	0	0	0	4078	0	0				
358448																				0	343	868	4970	0	98	0	0	0	331	0	0	0	0	0	0	3330	0	0				
358756																				0	429	0	2487	0	0	0	0	0	579	0	0	0	0	0	0	1479	0	0				
359472																				0	73	166	583	145	145	0	0	0	199	0	0	0	0	0	0	0	0	0				
359650																				0	84	131	364	0	34	0	0	0	115	0	0	0	0	0	0	0	0	0				
359744																				0	109	970	3232	0	30	0	0	0	724	0	0	0	0	0	0	1399	0	0				
360777																					18	42	421		55				96					0		210	0	0				
361055																				0	7347	1594	39814	1635	1878	0	0	0	3134	0	0	0	0	0	0	17193	0	8668				
361167																					13325	34695	251534	13305	20273				49330					0		80756	8979	44176				
361279																				0	833	359	6532	195	1237	935	0	0	999	0	77	3	0	0	0	1884	0	1220	Dealer Reserve			
361354																				0	158	0	626	0	36	0	0	0	409	0	0	0	0	0	0	23	0	0				
361439																					853	5745	19758	272	1235	21	667		1761			275		0		10164	0	0	Uncollected Late Charges	Pathway State Tax CR Investment		
362043																				0	64	503	981	12	51	0	0	0	363	0	0	0	0	0	0	0	0	0				
362155																				0	132	944	4546	148	179	15	16	0	697	0	0	0	0	0	0	2594	0	0	FDIC ASSESSMENT	OCC ASSESSMENT		
362717																					6055	9647	48793	1570	2218				4312			648		0		20170	6391	0				
362856																				0	812	0	3670	157	160	0	0	0	1702	0	0	0	0	0	0	996	0	0				
362940																				0	0	0	1230	16	16	0	0	0	325	0	0	0	0	0	0	889	0	0				
363442																				0	2	21	383	4	267	263	0	0	93	0	0	0	0	0	0	0	0	0	Gold   Silver			
363648																				0	460	328	2101	0	119	0	0	0	1194	0	0	0	0	0	0	0	0	0				
363657																					8885	0	20105		6295				1383					0		3542	0	0				
