"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
733559																																																																																																																																																																																																																																																	
733661																																																																																																																																																																																																																																																	
733755																																																																																																																																																																																																																																																	
733951																																																																																																																																																																																																																																																	
734248																																																																																																																																																																																																																																																	
734350																																																																																																																																																																																																																																																	
734538																																																																																																																																																																																																																																																	
734613																																																																																																																																																																																																																																																	
735049																																																																																																																																																																																																																																																	
735067																																																																																																																																																																																																																																																	
735414																																																																																																																																																																																																																																																	
735441																																																																																																																																																																																																																																																	
735973																																																																																																																																																																																																																																																	
736158																																																																																																																																																																																																																																																	
736206																																																																																																																																																																																																																																																	
736550																																																																																																																																																																																																																																																	
737548																																																																																																																																																																																																																																																	
738013																																																																																																																																																																																																																																																	
738040																																																																																																																																																																																																																																																	
738143																																																																																																																																																																																																																																																	
738255																																																																																																																																																																																																																																																	
738303																																																																																																																																																																																																																																																	
738657																																																																																																																																																																																																																																																	
738769																																																																																																																																																																																																																																																	
739346																																																																																																																																																																																																																																																	
739355																																																																																																																																																																																																																																																	
739560																																																																																																																																																																																																																																																	
739832																																																																																																																																																																																																																																																	
740249																																																																																																																																																																																																																																																	
741068																																																																																																																																																																																																																																																	
741152																																																																																																																																																																																																																																																	
741330																																																																																																																																																																																																																																																	
741358																																																																																																																																																																																																																																																	
741648																																																																																																																																																																																																																																																	
741844																																																																																																																																																																																																																																																	
741956																																																																																																																																																																																																																																																	
741974																																																																																																																																																																																																																																																	
742056																																																																																																																																																																																																																																																	
742542																																																																																																																																																																																																																																																	
742636																																																																																																																																																																																																																																																	
742944																																																																																																																																																																																																																																																	
743679																																																																																																																																																																																																																																																	
743950																																																																																																																																																																																																																																																	
744854																																																																																																																																																																																																																																																	
745150																																																																																																																																																																																																																																																	
745347																																																																																																																																																																																																																																																	
746157																																																																																																																																																																																																																																																	
746429																																																																																																																																																																																																																																																	
746755																																																																																																																																																																																																																																																	
746942																																																																																																																																																																																																																																																	
746979																																																																																																																																																																																																																																																	
747051																																																																																																																																																																																																																																																	
747257																																																																																																																																																																																																																																																	
748254																																																																																																																																																																																																																																																	
748357																																																																																																																																																																																																																																																	
748441																																																																																																																																																																																																																																																	
748964																																																																																																																																																																																																																																																	
749242																																																																																																																																																																																																																																																	
749635																																																																																																																																																																																																																																																	
749840																																																																																																																																																																																																																																																	
749943																																																																																																																																																																																																																																																	
750051																																																																																																																																																																																																																																																	
750127																																																																																																																																																																																																																																																	
750341																																																																																																																																																																																																																																																	
750444																																																																																																																																																																																																																																																	
750846																																																																																																																																																																																																																																																	
751254																																																																																																																																																																																																																																																	
751656																																																																																																																																																																																																																																																	
751852																																																																																																																																																																																																																																																	
752644																																																																																																																																																																																																																																																	
752831																																																																																																																																																																																																																																																	
753052																																																																																																																																																																																																																																																	
753324																																																																																																																																																																																																																																																	
753641																																																																																																																																																																																																																																																	
753856																																																																																																																																																																																																																																																	
754068																																																																																																																																																																																																																																																	
754246																																																																																																																																																																																																																																																	
754536																																																																																																																																																																																																																																																	
754826																																																																																																																																																																																																																																																	
754853																																																																																																																																																																																																																																																	
754929																																																																																																																																																																																																																																																	
755252																																																																																																																																																																																																																																																	
755421																																																																																																																																																																																																																																																	
755458																																																																																																																																																																																																																																																	
756343																																																																																																																																																																																																																																																	
756848																																																																																																																																																																																																																																																	
757377																																																																																																																																																																																																																																																	
757452																																																																																																																																																																																																																																																	
757779																																																																																																																																																																																																																																																	
758703																																																																																																																																																																																																																																																	
758842																																																																																																																																																																																																																																																	
758851																																																																																																																																																																																																																																																	
759045																																																																																																																																																																																																																																																	
759625																																																																																																																																																																																																																																																	
760210																																																																																																																																																																																																																																																	
760331																																																																																																																																																																																																																																																	
760340																																																																																																																																																																																																																																																	
760434																																																																																																																																																																																																																																																	
760649																																																																																																																																																																																																																																																	
760854																																																																																																																																																																																																																																																	
760939																																																																																																																																																																																																																																																	
760957																																																																																																																																																																																																																																																	
761244																																																																																																																																																																																																																																																	
761459																																																																																																																																																																																																																																																	
761543																																																																																																																																																																																																																																																	
761806	71166370	594741	0	0	54266457	838580	796696	41884	0	6415084	2772573	3642693	0	0	2249777	4042333	724802	808547	22650	0	0	0	0	6672794	233877	359034	29687	2849788	6071999	9057435	12024017	40934346	346196	346196	78276	14499	0	253421	34459	17230	5639	0	0	11591	3237	647	0	0	0	647	0	0	0	0	0	0	0	0	0	0	0	0	7645227	3822614	0	25000	57909	3739706	6464983	9096940	12081926	45357078	0	1819388	6040963	45357078	54266457	206690	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	9511	0	0	536687	512439	0	0	536687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6993950	61134	0	0	0	0	0	-182	0	-831509	0	0	0	1991	0	0	1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10884065	3958	12583	9927693	939831	49871	0	49871	140931	21249	0	0	0	0	119682	38689560	35927	19076	958533	1339844	36336180	0	22650	0	2653659	250	0	149613	149613	0	29923	0	898747	898747	0	
761833																																																																																																																																																																																																																																																	
761851																																																																																																																																																																																																																																																	
761954																																																																																																																																																																																																																																																	
762045																																																																																																																																																																																																																																																	
762447																																																																																																																																																																																																																																																	
762474																																																																																																																																																																																																																																																	
762773																																																																																																																																																																																																																																																	
763211																																																																																																																																																																																																																																																	
763677																																																																																																																																																																																																																																																	
763930																																																																																																																																																																																																																																																	
764030																																																																																																																																																																																																																																																	
764058																																																																																																																																																																																																																																																	
764067																																																																																																																																																																																																																																																	
764142																																																																																																																																																																																																																																																	
764151																																																																																																																																																																																																																																																	
764816																																																																																																																																																																																																																																																	
765318																																																																																																																																																																																																																																																	
765354																																																																																																																																																																																																																																																	
765505																																																																																																																																																																																																																																																	
765662																																																																																																																																																																																																																																																	
765877																																																																																																																																																																																																																																																	
766052																																																																																																																																																																																																																																																	
766164																																																																																																																																																																																																																																																	
767152																																																																																																																																																																																																																																																	
767246																																																																																																																																																																																																																																																	
767255																																																																																																																																																																																																																																																	
767554																																																																																																																																																																																																																																																	
767572																																																																																																																																																																																																																																																	
767611																																																																																																																																																																																																																																																	
767732																																																																																																																																																																																																																																																	
767974																																																																																																																																																																																																																																																	
768074																																																																																																																																																																																																																																																	
768458																																																																																																																																																																																																																																																	
768476																																																																																																																																																																																																																																																	
768953																																																																																																																																																																																																																																																	
769156																																																																																																																																																																																																																																																	
769334																																																																																																																																																																																																																																																	
770451																																																																																																																																																																																																																																																	
770545																																																																																																																																																																																																																																																	
770639																																																																																																																																																																																																																																																	
770657																																																																																																																																																																																																																																																	
770853																																																																																																																																																																																																																																																	
771047																																																																																																																																																																																																																																																	
771140																																																																																																																																																																																																																																																	
771458																																																																																																																																																																																																																																																	
771609																																																																																																																																																																																																																																																	
771748																																																																																																																																																																																																																																																	
771878																																																																																																																																																																																																																																																	
772008																																																																																																																																																																																																																																																	
772446																																																																																																																																																																																																																																																	
772754																																																																																																																																																																																																																																																	
773032																																																																																																																																																																																																																																																	
773171																																																																																																																																																																																																																																																	
773247																																																																																																																																																																																																																																																	
773443																																																																																																																																																																																																																																																	
773470																																																																																																																																																																																																																																																	
773742																																																																																																																																																																																																																																																	
774132																																																																																																																																																																																																																																																	
774235																																																																																																																																																																																																																																																	
774253																																																																																																																																																																																																																																																	
774347																																																																																																																																																																																																																																																	
775054																																																																																																																																																																																																																																																	
775241																																																																																																																																																																																																																																																	
775456																																																																																																																																																																																																																																																	
775773																																																																																																																																																																																																																																																	
776369																																																																																																																																																																																																																																																	
776547																																																																																																																																																																																																																																																	
777254																																																																																																																																																																																																																																																	
777366	845747	14334																																																																																																																																																																																																																																															
777441																																																																																																																																																																																																																																																	
777870																																																																																																																																																																																																																																																	
778738																																																																																																																																																																																																																																																	
779016																																																																																																																																																																																																																																																	
