"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
273662														6369	1800	2316	0	0	0	0	0	2122	1931	0	0	516	0				
273840														546	0	82	0	0	0	0	0	36	428	0	0	0	0				
273859														17	0	0	0	0	0	0	0	17	0	0	0	0	0				
274025														4	0	2	0	0	0	0	0	2	0	0	0	0	0				
274052														97	0	36	0	0	0	0	0	37	24	0	0	0	0				
274548														627	0	281	0	0	0	0	0	84	252	10	220	0	0				
274829														4123		1891	0					44	2188	0	1694						
274856														199	0	29	0	0	0	0	0	94	76	0	0	0	0	VISA-Cardholder in Process	HandiMart ATM in Process		
275255														463	0	277	0	102	18	5	152	118	68	0	0	0	0	Incoming RBP	Other Liabilities	Deferred Loan Fee	
275358														13613	0	5977	0	0	2215	0	0	945	6691	0	0	0	2752	Serp Benefit Obligations			
275479														5919	0	5470	0	0	0	0	0	6	443	0	5444	0	0				
275657														35	0	0	0	0	0	0	0	35	0	0	0	0	0				
276074														1483	0	318	0	0	149	0	0	1	1164	0	0	0	0	SERP LIABILITY			
276159														146	0	0	0	0	0	0	0	101	45	0	0	0	0				
276551														310	0	0	0	0	0	0	0	11	299	0	0	0	0				
276579														1737510	0	1209755	0	0	0	0	0	9286	457220	61249	0	451864	0				
276645														1456	0	635	0	0	0	0	0	147	674	0	618	0	0				
276654														215	0	0	0	0	0	0	0	33	182	0	0	0	0				
276850														10991	0	0	0	0	0	0	0	923	10068	0	0	0	0				
276953														95	0	25	0	0	0	0	0	64	6	0	0	0	0				
277240														1006	0	234	0	0	0	0	0	414	358	0	196	0	0				
277277														366		194	0					172	0	0							
277679														49		38	0		38			1	10	0				Deferred loan fees			
277736														439	0	144	0	0	0	0	0	55	240	0	0	0	0				
277820														8711	3500	8642	0	0	2000	0	0	69	0	0	3003	0	0	Accrual for possible legal settlement			
278256														1347	0	1173	0	0	4	0	0	121	53	0	1149	0	20	CDARS Incoming RBP			
278555														15942	0	12478	0	0	8670	0	0	181	3283	0	0	0	0	Lease Liabilitiy			
278733														632	0	526	0	0	319	161	0	87	19	0	0	0	0	Income tax payable - Federal	Income tax payable - State		
278751														68	0	0	0	0	0	0	0	8	60	0	0	0	0				
278818														22978		13024	0					754	9200	0			8300				
278872														3361	0	3359	0	0	986	0	0	2	0	0	1914	0	0	ESOP Loan			
279105														25375		2926	0					15	22434	0	2926						
279842														1608	0	0	0	0	0	0	0	733	875	0	0	0	0				
279954														3124		1225	0		325			236	1663	0			521	OTHER LIABILITIES			
280110	2926132	0	2026848	0	0	958191	0	0	647430	223966	0	0	600714									27888						Low income housing commitments			
280138														2041	0	0	0	0	0	0	0	32	2009	0	0	0	0				
280352														1179	0	977	0	0	440	0	0	9	193	0	537	0	0	LOAN FEE COLLECTED NOT EARNED			
280558														24	0	0	0	0	0	0	0	16	8	0	0	0	0				
282075														6557	0	3576	0	0	0	0	0	21	2960	0	0	0	0				
282226														962	0	891	0	0	0	0	0	45	24	2	862	0	0				
282824														1405	0	575	0	0	0	0	0	341	489	0	527	0	0				
283157														692	0	613	0	0	0	0	0	23	56	0	613	0	0				
283438														14875	3759	9035	0					158	5682	0	1199						
283652														387	0	323	0	217	0	0	0	60	4	0	0	0	0				
283737														15964	0	14755	0	275	0	0	0	605	255	349	1151	0	13072				
283867														5830	0	4446	0	0	0	0	0	612	666	106	1708	0	2010				
284154														769	0	24	0	0	0	0	0	54	691	0	0	0	0				
284239														285	0	38	0	0	0	0	0	152	95	0	0	0	0				
284556														3184	0	1787	0	0	0	0	0	821	576	0	0	0	1383				
284752														513	0	340	0	0	0	0	0	27	146	0	128	0	0				
284958														31	0	0	0	0	0	0	0	18	13	0	0	0	0				
285151														1526		382	0	25				5	1139	0	163						
285348														1418	0	0	0	0	0	0	0	22	1396	0	0	0	0				
285544														4945	0	4244	0	0	0	0	0	19	682	0	0	0	4161				
285553														278	0	44	95	0	0	0	0	22	117	0	0	0	0				
285740														6962	1643	3347	0	574				68	3547	0	399		730	unposted items			
285777														89	0	59	0	0	0	0	0	5	25	0	0	0	0	int on adv @ fhlb	Unposted deposits		
285852														1730	0	1174	0	0	522	0	0	283	273	0	640	0	0	ATM Settlement			
285928														1749	0	1608	0	500	0	0	0	13	128	0	978	0	0				
286251														30	0	0	0	0	0	0	0	30	0	0	0	0	0				
286457														6598	0	3320	0	0	0	0	0	217	3061	0	0	1450	1866				
286840														324	0	5	30	0	0	0	0	191	98	0	0	0	0				
287007														1725	0	0	0	0	0	0	0	6	1691	28	0	0	0				
287342														188		0	0					118	70	0							
287922														66	0	0	0	0	0	0	0	3	63	0	0	0	0				
287959														336	0	39	0	0	0	0	0	23	274	0	0	0	0				
288152														113	0	0	0	0	0	0	0	48	65	0	0	0	0				
288376														1266		59	0	54				72	1135	0							
288853														148270	0	61616	0	0	0	21076	26845	4281	73891	8482	0	0	0		Tax Credit Commit Liab	Variation Margin	
289056														587	0	0	0	0	0	0	0	41	546	0	0	0	0				
289225														67	0	9	0	0	0	0	0	44	14	0	0	0	0				
289515														9130	0	1281	0	0	534	464	0	185	6189	1475	0	0	0	ATM Clearing	Master Money Clearing		
289702														22611	0	15381	0	0	0	0	0	269	6511	450	11658	0	0				
289739														202	0	19	0	0	0	0	0	46	137	0	0	0	0				
289757														3468	0	3121	0	0	0	0	0	109	238	0	3121	0	0				
290249														9469	1000	8152	0	212	2326			32	1285	0	4023			Accrued Employee Benefits			
290838														432	0	75	0	0	0	0	0	41	316	0	0	0	0				
290922														97	0	21	0	0	0	0	0	71	5	0	0	0	0				
291059														2116	629	1881	0	0	0	0	0	220	15	0	1252	0	0				
291330														496	0	424	51	0	0	0	0	18	3	0	0	0	0	Salary Continuation Plan			
291376														973		970	0					3	0	0	868						
291611														5351	2182	2735	2040	553	0	0	0	123	453	0	0	0	0				
291732														487	0	0	0	0	0	0	0	101	386	0	0	0	0				
292234														833	0	765	0	0	627	0	0	1	67	0	0	0	0	ATM SUSPENSE			
292467														20	0	0	0	0	0	0	0	10	10	0	0	0	0				
292850														53	0	16	0	0	0	0	0	10	27	0	0	0	0				
292908														19193	0	13138	0	0	0	0	0	500	5555	0	6759	0	4661				
293053														26166	0	21458	0	1051	1339	0	0	149	4264	295	5023	0	13565	TENENT IMPROVEMENT			
293352														65	0	0	0	0	0	0	0	27	38	0	0	0	0				
293437														1527	0	783	0	0	0	0	0	571	173	0	775	0	0				
293651														1276	0	1027	0	0	0	0	0	67	182	0	1027	0	0				
293754														124	0	0	0	0	0	0	0	22	102	0	0	0	0				
294023														4056	0	294	0	0	0	0	0	164	3598	0	0	0	294				
294564														16002		5570	0		3733	1450		1056	6490	2886				Other Payable	Margin Payable-Commercial Swaps		
294751														19960		13246	0					163	6551	0	4456		8575				
294779														10962	0	5038	472	0	0	0	0	297	4835	320	1187	0	2001				
294827														626	0	6	0	0	0	0	0	70	550	0	0	0	0				
295011														2136		44	0					335	1202	555							
295057														219	0	0	0	0	0	0	0	115	104	0	0	0	0				
295646														62	0	0	0	0	0	0	0	11	51	0	0	0	0				
296456														1187	0	292	0	292	0	0	0	348	547	0	0	0	0				
296474														804	0	40	222	0	0	0	0	83	459	0	0	0	0				
296559														658	0	38	0	7	0	0	0	339	281	0	0	0	0				
296755														226	0	0	0	0	0	0	0	112	114	0	0	0	0				
296858														267	0	0	0	0	0	0	0	88	179	0	0	0	0				
297051														583	0	0	0	0	0	0	0	42	541	0	0	0	0				
297631														661		230	0					3	428	0	193						
297761														2588	0	2283	0	0	0	0	0	94	199	12	1373	0	905	0			
298049														320	0	0	0	0	0	0	0	175	145	0	0	0	0				
298218														5821	0	7	0	0	0	0	0	2	5812	0	0	0	0				
298245														283		67	0					209	7	0							
299868														12479	0	11965	0	0	0	0	0	77	436	1	9418	0	0				
300009														14293	0	2555	0	0	481	0	0	26	11712	0	2074	0	0	A/P - Retiree Group			
300063														4791	0	1487	0	0	0	0	0	875	2356	73	0	0	1447				
300157														81	0	0	0	0	0	0	0	4	77	0	0	0	0				
300353														2370	0	1627	0	0	0	0	0	79	664	0	1577	0	0				
300456														68	0	58	0	0	0	0	0	10	0	0	0	0	0				
300933														2088		681	0					44	1363	0	460						
300942														2414	0	2066	0	0	0	0	0	205	143	0	633	0	989				
300960														9855	0	5862	0	0	0	0	0	61	3110	822	0	0	5862				
301574														7068	0	5861	0	0	0	0	0	20	1187	0	4957	0	0				
301800														14366		11919	0	298	8207			13	2413	21	1150			Lease Liability			
302030														297	0	20	0	20	0	0	0	5	272	0	0	0	0				
302133														112	0	0	0	0	0	0	0	28	84	0	0	0	0				
302553														836	0	492	0	0	0	0	0	146	198	0	483	0	0				
302656														14933	0	3860	0	0	205	0	0	843	10230	0	546	3093	0	Service Fees Payable			
303653														94	0	0	0	0	0	0	0	15	79	0	0	0	0				
303701														2987	0	2932	0	0	0	0	0	14	41	0	1837	0	0				
303747														121	0	0	0	0	0	0	0	47	69	5	0	0	0				
303952														3553	0	1634	0	0	0	0	0	126	1793	0	1541	0	0				
304173														5719	0	2038	0	0	292	1122	0	36	3645	0	0	0	0	Unearned Profit-REO Sold	Lease Liability		
304520														2381	0	1933	0	0	0	0	0	13	315	120	1933	0	0				
304575														330	0	221	0	0	0	0	0	0	109	0	0	0	201				
304762														608	0	31	0	31	0	0	0	5	572	0	0	0	0				
304913														4488	0	2634	0	2573	0	0	0	23	1831	0	0	0	0				
305059														440	127	127	245	0	0	0	0	26	42	0	0	0	0				
305077														1071	0	951	0	0	0	0	0	19	101	0	688	0	0				
305237														2498	0	2458	0	0	0	0	0	38	2	0	1629	0	0				
305442														4506	0	3674	0	0	0	0	0	52	780	0	0	0	3367				
306056														354	0	0	0	0	0	0	0	15	327	12	0	0	0				
306140														71	0	49	3	0	0	0	0	4	15	0	0	0	0				
306159														715		213	0					201	301	0	168			UNAMORTIZED LOAN FEES			
306337														1429	0	529	0	0	0	0	0	200	700	0	515	0	0				
306908														7021	0	5957	0	0	0	4601	0	27	1019	18	0	0	0		Liability for SERP		
307062														1155	0	492	0	0	433	0	0	23	561	79	0	0	0	Visa Check Card Settlement			
307334														780	0	138	0	0	0	0	0	234	408	0	0	0	0				
307361														4537	1883	3363	0	0	0	0	0	157	1017	0	0	0	1342				
307679														9151	0	5339	0	0	3111	0	0	30	3579	203	0	0	0	Pension Benefits			
307932														873	0	695	0	0	661	0	0	8	170	0	0	0	0	ASCL BOLI			
308256														112	0	10	0	0	0	0	0	19	83	0	0	0	0				
308340														1222	0	3	0	0	0	0	0	142	1077	0	0	0	0				
308836														277	0	0	0	0	0	0	0	88	189	0	0	0	0				
309150														364	0	128	0	0	128	0	0	46	190	0	0	0	0	Fraudulent deposit			
309655														6140	0	3636	0	262	0	0	0	522	1982	0	0	0	2995				
309851														118	0	0	52	0	0	0	0	40	26	0	0	0	0				
310754														6936	0	4766	0	0	0	0	0	76	1788	306	0	0	3160				
310950														20	0	7	0	0	0	0	0	10	3	0	0	0	0				
310978														41815		23583	0					494	17738	0		17838					
311050														7187	0	4310	0	0	3024	0	0	733	2144	0	1223	0	0	Pension obligation			
311144														428	332	415	0	0	0	0	0	13	0	0	0	0	0				
311256														1141	0	669	0	0	0	0	0	61	377	34	0	0	0				
311265														1308	0	617	0	0	53	0	0	215	428	48	0	525	0	Letters of Credit			
311603														10252	0	47	0	0	0	0	0	74	10131	0	0	0	0				
311658														35	0	0	0	0	0	0	0	21	14	0	0	0	0				
311845														328299		150526	0					4327	161572	11874			44917				
311939														1433	0	1096	0	0	0	0	0	188	149	0	1078	0	0				
312244														5388	0	3177	0	0	1665	0	0	95	2116	0	995	0	0	Other Escrow			
312356														340	0	245	0	0	0	0	0	95	0	0	0	0	158				
313009														1098	0	369	0	0	130	0	0	269	460	0	0	0	0	ACC INT FHLBNY term borrowings			
313157														591	231	548	0	0	56	0	0	43	0	0	64	191	0	Reserve for Mortgage Loan Escrow			
313223														2606	0	2509	0	894	0	0	0	30	67	0	1407	0	0				
313577														14987	0	6682	0	0	0	0	0	269	8036	0	6682	0	0				
314257														4727	0	3266	0	0	2080	112	0	11	1450	0	0	0	1074	US BANK SWAP COLLATERAL	ITS		
314444														1047	0	842	0	793	0	0	0	192	13	0	0	0	0	0			
315656														339	0	158	0	0	0	0	0	27	154	0	0	0	0				
316840														75652	0	69811	0	0	43609	0	0	175	4416	1250	0	0	0	Low Income Housing Commitments			
316859														561	0	0	0	0	0	0	0	49	512	0	0	0	0				
316934														5	0	0	0	0	0	0	0	2	3	0	0	0	0				
317258														3524	0	1561	0	206	0	0	0	217	1746	0	1246	0	0				
317342														135938		86288	0		22244			640	44485	4525				Purchased loans not yet settled			
317379														8027	0	6719	0	399	1498	519	0	366	213	729	4255	0	0	Midwest Equity Fund	SRIP Liab		
317650														245	0	3	0	0	0	0	0	10	232	0	0	0	0				
318639														14	0	0	0	0	0	0	0	5	9	0	0	0	0				
318974														51856	0	36757	0	805	0	0	0	65	13576	1458	5966	2510	9046				
319047														3438	0	426	0	426	0	0	0	215	2797	0	0	0	0				
319458														549		516	0					31	2	0	516						
319551														2019	0	1920	0	0	0	0	0	64	35	0	1871	0	0				
320034														161	0	68	0	0	0	0	0	93	0	0	0	0	0				
320052														2653		445	245			378		36	1927	0				Unearned Contracts Signing Bonus	Deferred Fee Income On PPP Loans		
320070														2743	0	2529	0	0	2071	0	0	21	193	0	0	0	0	Pension Liabilities			
320119														397316		324133	0	113507				11176	58349	3658			145782				
321152														6304		5820	0					73	411	0			5792				
321255														28	0	0	0	0	0	0	0	3	25	0	0	0	0				
321273														7561	0	6055	0	0	0	0	0	202	1304	0	2670	0	2697				
321330														185	0	0	0	0	0	0	0	6	161	18	0	0	0				
321947														4082	659	1837	0	0	9	0	0	834	1411	0	1169	0	0	Investments Payable			
322449														497	0	325	0	0	0	0	0	75	97	0	325	0	0				
322476														11	0	0	0	0	0	0	0	1	10	0	0	0	0				
322551														66	15	23	0	0	8	0	0	11	32	0	0	0	0	RESERVE FOR OTHER LOSSES	SBA LOANS		
323204														21344	0	16053	0	0	7296	0	0	462	4829	0	0	0	4371	Payable Deferred Benefits			
323651														334	0	116	0	0	0	0	0	218	0	0	116	0	0				
324153														596	0	229	0	142	0	0	0	152	215	0	0	0	0				
324229														28	0	3	0	3	0	0	0	5	20	0	0	0	0	State Tax Payable	Points Holding	Escrow Payable	
324256														47	0	0	0	0	0	0	0	11	36	0	0	0	0				
324340														13737		7633	0	520				233	5871	0		5823	893				
324854														569	0	202	0	0	156	0	0	328	39	0	0	0	0	Accrued Salary Continuation			
324863														17257	12200	13881	0	0	0	0	0	374	2433	569	0	0	0				
324975														841	0	192	0	0	172	0	0	13	636	0	0	0	0	ATM Settlement			
325141														845	0	0	0	0	0	0	0	34	811	0	0	0	0				
325459														52	0	0	0	0	0	0	0	18	34	0	0	0	0				
325534														1329	602	941	0	0	0	0	0	183	205	0	293	0	0				
326054														354	0	37	0	0	0	0	0	140	177	0	0	0	0				
326344														2740	0	1905	0	0	379	740	0	95	740	0	322	0	0	Accrued Employee Benefits	Plan Reserve		
326858														39843	0	27815	0	0	23125	0	0	406	11247	375	0	0	0	RIGHT OF USE LIABILITY			
326979														1874	0	551	0	0	0	0	0	7	1316	0	551	0	0				
327220														398	0	118	0	22	0	0	0	17	263	0	0	0	0	Other Misc Liabilities			
327305														22064		19540	0					116	2375	33	3763	10019					
327435														7391	0	6555	0	0	0	0	0	95	741	0	5077	0	38				
327556														734	0	0	0	0	0	0	0	320	414	0	0	0	0				
327855														9969	0	8164	0	4	225	0	0	590	1215	0	3493	0	0	Mortgage Loan Escrow			
328058														3	0	0	0	0	0	0	0	3	0	0	0	0	0				
328357														692		29	0					46	617	0							
328656														123	0	26	0	0	0	0	0	85	12	0	0	0	0				
328777														30392		16562	0					11	12017	1802	7388		6269				
329149														761	0	596	43	0	0	0	0	58	64	0	596	0	0				
329345														8400	0	3090	0	0	1089	0	0	534	4776	0	1972	0	0	Deferred Loan Comp			
329550														4593	0	2670	0	0	0	0	0	239	1684	0	0	0	2549				
329952														3161		2518	0					196	304	143	2084		337				
330239														246	0	0	0	0	0	0	0	102	135	9	0	0	0				
330248														858	0	544	0	0	0	0	0	29	279	6	544	0	0				
330855														23132		9058	0					1579	12495	0	6321						
330873														1594	0	1070	0	0	0	0	0	96	428	0	0	0	1010				
330949														1611	0	966	0	0	313	0	0	211	434	0	400	0	0	Lease Liability			
331076														4093	0	3174	0	1215	0	0	0	19	900	0	396	0	873				
331375														369	0	150	0	147	0	0	0	126	93	0	0	0	0				
331544														451	249	249	0	0	0	0	0	19	183	0	0	0	0				
331713														3916	0	2489	0	0	0	0	0	438	395	594	2489	0	0				
332224														5486	0	3887	0	0	1495	0	0	85	1471	43	0	0	1479	SERP PLAN			
332345														136	60	60	0	0	0	0	0	8	68	0	0	0	0				
332671														2498	0	2251	0	0	0	0	0	1	246	0	2206	0	0				
332756														36	0	0	0	0	0	0	0	20	16	0	0	0	0				
333034														982	0	298	0	0	232	0	0	106	578	0	0	0	0	Escrow reserve			
333203														10302	0	7322	0	0	3442	0	0	102	2878	0	0	0	2255	AFFORDABLE HOUSING INVESTMENT PAYABLE			
333650														498	0	155	91	0	155	0	0	175	77	0	0	0	0	FIS Settlement			
333856														1491	0	0	0	0	0	0	0	74	1167	250	0	0	0				
333940														147	0	0	0	0	0	0	0	45	98	4	0	0	0				
334264														3755	0	767	0	266	0	395	0	125	2614	249	0	0	0		REAL ESTATE ESCROW		
335346														2289	0	0	0	0	0	0	0	170	2119	0	0	0	0				
336147														909	450	743	0	293	0	0	0	47	119	0	0	0	0				
336361														680	0	0	579	0	0	0	0	83	18	0	0	0	0				
336576														1287	0	674	0	0	0	0	0	128	485	0	0	0	661				
337340														245	0	9	0	0	0	0	0	28	205	3	0	0	0				
338646														2779	0	933	0	0	0	0	0	233	1613	0	0	0	490				
338851														59	0	52	0	0	0	0	0	7	0	0	0	0	0				
338945														244	0	1	0	0	0	0	0	36	207	0	0	0	0				
339072														12691		6779	0		2072			196	4565	1151				Deferred Revenue			
339353														72	0	49	0	0	0	0	0	4	19	0	0	0	0				
339456														2641	0	1884	0	0	0	0	0	209	548	0	0	0	1829				
339607														15979	0	9600	0	0	0	0	0	59	6007	313	0	821	6816				
339773														64882	0	57125	0	0	0	0	0	1776	5981	0	11987	31492	0				
339858														1084698	0	739693	0	0	0	214855	0	4476	274706	65823	0	0	212052	0	Payable on customer FX position	0	
339876														3	0	0	0	0	0	0	0	3	0	0	0	0	0				
340135														16508	0	12140	0	0	0	0	0	96	4272	0	9173	0	0				
340144														11399	0	5994	0	0	0	0	0	323	5082	0	5994	0	0				
340256														7217	0	5867	0	0	1585	0	0	466	884	0	0	0	3038	Construction Repair Escrow			
340443														989	0	763	69	0	0	0	0	5	150	2	742	0	0	'			
340742														5791	0	2817	0	0	0	0	0	398	2576	0	0	10	2146				
340751														3952	0	2741	0	0	0	0	0	121	1090	0	2535	0	0				
341310														7306	0	5927	0	0	0	0	0	3	1376	0	3379	0	530				
342054														1118	0	1013	0	0	541	257	0	57	48	0	0	0	0	Debit Card Settlement Clearing	BillPay Clearing	0	
342362														5222	0	2289	0	80	0	0	0	2481	452	0	1955	0	100				
342410														40800	0	29640	0	0	0	0	0	253	9274	1633	17329	0	9976				
342634														354278	0	169478	0	0	0	0	0	1453	146509	36838	85999	0	0				
343051														744	0	735	0	0	0	0	0	8	1	0	605	0	0				
343248														22	0	0	0	0	0	0	0	14	8	0	0	0	0				
343770														183	0	25	0	0	0	0	0	23	135	0	0	0	0				
343903														6415	0	4805	0	0	0	0	0	140	1470	0	2284	0	0				
343958														356	0	25	16	0	0	0	0	39	276	0	0	0	0				
344647														7010		4014	0	1288	841			393	2603	0	413			Deferred Incentive Comp			
344852														553	0	493	0	0	493	0	0	20	40	0	0	0	0	ACC LIAB EXEC RETIREMENT PLAN			
345309														27941	0	2845	0	0	0	0	0	5	25012	79	2135	0	0				
345345														500		10	0					405	82	3				atm settlement			
345747														5094	0	1351	0	0	0	0	0	321	3422	0	1351	0	0				
345756														6665		5022	0	2925				137	1465	41	609		1487				
345877														3830	0	3176	0	0	0	0	0	20	634	0	2956	0	0				
346379														1569	0	341	109	309	0	0	0	264	855	0	0	0	0				
346566														172	0	142	0	0	0	0	0	2	28	0	0	0	0				
346771														2750	0	2369	0	0	1635	0	0	0	343	38	690	0	0	Post Retirement Obligation			
347022														620	0	2	0	0	0	0	0	18	565	35	0	0	0				
347639														4878	0	3368	0	19	0	0	0	280	1230	0	0	0	2336				
347956														20260	0	15728	0	0	0	0	0	605	3870	57	0	15708	0				
348159														793	0	0	0	0	0	0	0	27	766	0	0	0	0				
348720														7382	0	4465	0	0	0	0	0	49	2868	0	1753	0	0				
349129														491	0	0	0	0	0	0	0	33	458	0	0	0	0				
349343														376	0	32	0	0	0	0	0	42	302	0	0	0	0				
350572														831	0	431	0	0	110	0	0	45	355	0	0	0	0	Fiserv EFT Settlement			
350657														20	0	2	0	0	0	0	0	16	2	0	0	0	0				
350750														664	0	52	0	0	0	0	0	102	510	0	0	0	0				
351131														9		0	0					4	5	0							
351560														8128	0	7435	0	238	1054	0	0	102	441	150	4944	0	1104	Reserve for Profit Sharing and Bonus			
351878														402	0	59	0	0	0	0	0	0	343	0	0	0	0				
352370														1535	0	1058	0	0	0	0	0	54	423	0	1058	0	0				
352651														1449	0	502	0	0	464	0	0	40	907	0	0	0	0	deferred orig fee			
352745														743	0	154	0	150	0	0	0	65	524	0	0	0	0	Unearned Loan Fees			
352772														254262		165166	0		49609			785	73588	14723	44291		55205	Unfunded investment commitments			
353238														4361	0	3984	0	0	593	0	0	377	0	0	3292	0	0	unearned loan fees			
353546														681	0	654	0	0	131	214	0	27	0	0	176	0	0	Bonus payable	Boli DCIP payable		
353555														54650	14943	20486	0					11520	19144	3500			3510				
353957														52	0	17	0	0	17	0	0	35	0	0	0	0	0	Debit Card settlement			
354057														648	0	282	0	31	0	0	0	183	183	0	251	0	0				
354253														474	0	439	0	0	0	0	0	23	12	0	435	0	0				
354310														85544		54256	0					2957	24127	4204			33153				
354552														991	0	140	0	0	0	0	0	251	464	136	0	0	0				
354851														117	0	9	0	0	0	0	0	90	18	0	6	0	0				
355120														5389	0	4613	0	0	0	0	0	142	634	0	0	0	0				
355559														1899	0	1084	0	0	0	0	0	45	770	0	993	0	0				
355858														36392		16783	0		12442			386	16524	2699				DEFERRED ANNUAL FEES CREDIT CARDS			
356239														1488	0	924	40	0	0	0	0	77	447	0	915	0	0				
356659														111	0	0	0	0	0	0	0	111	0	0	0	0	0				
356752														364	0	89	0	0	0	0	0	73	202	0	0	0	0				
357526														2079	0	854	0	215	0	0	0	14	1211	0	0	0	0				
357553														214	0	0	0	0	0	0	0	153	61	0	0	0	0				
357777														931	0	870	0	0	0	0	0	4	57	0	870	0	0				
357937														4065	0	3871	0	0	0	0	0	156	38	0	3408	0	0				
358112														3297	0	2568	0	0	0	0	0	99	630	0	2568	0	0				
358448														63	0	0	0	0	0	0	0	11	52	0	0	0	0				
358756														556	0	491	20	0	0	0	0	45	0	0	0	0	0				
359472														81	0	9	0	0	0	0	0	1	71	0	0	0	0	FDIC DEPOSIT ACCTS			
359650														8	0	0	0	0	0	0	0	8	0	0	0	0	0				
359744														211	0	0	0	0	0	0	0	44	167	0	0	0	0				
360777														36		1	0					7	28	0							
361055														8504	0	3130	0	0	0	0	0	198	5176	0	0	0	3073				
361167														81921		64907	0		15463			2622	10705	3687		21046	17070	Restoration Plan Liability			
361279														1098	0	128	0	0	56	0	0	647	323	0	0	0	0	Loan Escrow			
361354														168	0	0	0	0	0	0	0	71	97	0	0	0	0				
361439														1918		473	0	396				135	1310	0	77						
362043														100	0	2	0	0	0	0	0	12	86	0	0	0	0				
362155														112	0	0	0	0	0	0	0	56	56	0	0	0	0				
362717														5745	1230	1892	0					222	3631	0			414				
362856														68	0	53	0	0	0	0	0	7	0	8	53	0	0				
362940														134	0	100	0	0	0	0	0	34	0	0	66	0	0				
363442														25	0	12	0	12	0	0	0	13	0	0	0	0	0				
363648														218	0	2	0	0	0	0	0	102	114	0	0	0	0				
363657														2149		0	0					839	1310	0							
363778														217	0	108	53	48	0	0	0	19	37	0	60	0	0				
364131														3665	0	3488	0	0	574	0	0	107	70	0	0	0	0	NON QUALIFIED PENSION			
364270	2287	0	1043	0	140	161	0	0	1238	0	0	0	522									6						Deferred Income			
364430														1780	0	1405	0	0	0	0	0	195	180	0	1105	0	0				
364850														785	0	684	0	0	102	0	0	49	52	0	539	0	0	Reserve For High Deductible			
365325														226034		111399	0					4988	63458	46189			75749				
365745														1538	0	7	0	0	0	0	0	62	1469	0	0	0	0				
365848														140	0	113	0	0	112	0	0	27	0	0	0	0	0	Accounts payable			
365950														367	0	0	0	0	0	0	0	27	340	0	0	0	0				
366078														6983	0	4263	0	0	0	0	0	569	2151	0	2810	0	0	Unfunded investment commitments			
366238														12456		8335	0	2	583			202	3919	0	1155		4340	Deferred Director Fees			
366247														124	0	54	0	0	0	0	0	70	0	0	0	0	0				
366359														173	0	93	0	0	0	0	0	2	78	0	0	0	0				
366658														158	0	0	23	0	0	0	0	81	54	0	0	0	0				
366854														721		496	0					43	182	0							
367150														49	0	23	10	0	0	0	0	13	3	0	0	0	0				
367178														1243	0	1111	0	0	0	0	0	1	131	0	1111	0	0				
367431														256	0	79	0	0	0	0	0	15	162	0	0	0	0				
367543														3729	0	0	0	0	0	0	0	162	3567	0	0	0	0				
368054														99	0	0	0	0	0	0	0	43	9	47	0	0	0				
368344														1153	0	0	0	0	0	0	0	92	1061	0	0	0	0				
368522														2910	0	2096	0	827	0	0	0	17	797	0	1269	0	0				
368933														651	0	555	0	30	0	0	0	28	68	0	525	0	0				
368951														122	0	17	0	0	0	0	0	94	11	0	0	0	0				
369453														175	0	77	0	77	0	0	0	63	35	0	0	0	0				
369659														7787	0	6910	0	0	0	0	0	105	772	0	6909	0	0	UNEARNED REVENUE--PPP LOAN FEES			
370020														8427	0	6375	0	0	0	0	0	173	1879	0	2724	0	1369				
370347														73	0	0	0	0	0	0	0	53	20	0	0	0	0				
370721														1002		806	0		109	138	115	65	0	131				ACCRUED AUDITING	ACCRUED PAYROLL	ACCRUED GROUP INSURANCE	
370833														1159	0	969	108	0	804	0	0	11	71	0	0	0	0	Lease Liability			
370954														186	0	52	0	0	0	0	0	31	103	0	0	0	0				
371223														2727	0	1365	0	0	1365	0	0	29	1333	0	0	0	0	LIHTC			
371232														3097	0	2675	0	0	0	0	0	9	413	0	2675	0	0				
371362														6820	0	5961	0	0	0	0	0	263	596	0	5961	0	0				
371559														93	0	13	0	0	0	0	0	80	0	0	0	0	0				
371755														16	0	0	0	0	0	0	0	12	4	0	0	0	0				
371849														592	0	457	0	0	0	0	0	35	100	0	457	0	0				
371924														8388	0	3411	0	0	0	0	0	331	4646	0	0	0	2088				
371942														1294	0	1131	0	0	0	0	0	74	89	0	1128	0	0				
372444														644	0	477	0	0	91	209	0	68	73	26	177	0	0	SHAZAM DAILY SETTLEMENT & CARDHOLDER	ESCROW PAYABLE FHLMC/RURAL		
372538														1352	0	52	0	0	0	0	0	835	465	0	0	0	0				
372640														1291	0	1155	0	247	0	0	0	27	109	0	908	0	0				
372855														302	0	13	0	0	0	0	0	149	140	0	0	0	0				
373272														439	0	271	0	0	224	0	0	1	167	0	0	0	0	Escrow			
373553														734	0	694	0	0	0	0	0	40	0	0	694	0	0				
