"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
277820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020	0	0	3213	3213	0	0	3213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98198				0	0	0	0	0	-16212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57763	0	0	52237	5526	0	0	0	302	0	0	0	0	0	302	167285	0	49	0	0	167236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20422	302	2020	0	0	0	0	0	0	0	0	23466	23466	0	0	0	0	0	23466	0	0	11058	2212	0	0	0	2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	2020	0	0	0	0	0	0	0	0	0	453	5050	0	0	0	0	0	0	357807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278256																																																																																																																																																																																																																																																	
278555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304646				0	0	0	0	0	-12431	0	0	0	0	0	10505	0	0	10505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62669	0	0	62669	0	26448	0	26448	14354	0	0	0	0	0	14354	1774551	0	1119308	0	0	655244	0	0	0	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20185	40802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108490	21698	0	0	117	21581	0	16970	7550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57772	0	0	0	0	0	0	0	0	0	0	86658	0	0	0	0	0	0	0	887591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15358				0	0	0	0	0	-1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56016	0	0	55389	627	0	0	0	20	0	0	0	0	0	20	62714	0	0	0	0	62714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2961	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14814	2963	0	0	0	2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	105668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4428				0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5672	0	0	5636	13	0	0	0	0	0	0	0	0	0	0	7022	0	29	0	0	6993	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	0	0	20465	20465	0	0	20465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477703				0	0	0	0	0	-66251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627004	0	0	625559	1445	26055	0	26055	1338	0	0	0	0	1106	232	2075719	0	22287	13739	163995	1875698	0	0	0	59130	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-34593	26287	914	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510169	102034	0	0	0	102034	0	0	0	0	28019	0	0	24713	0	3306	0	0	0	0	0	0	0	0	0	0	0	0	26287	914	0	42	0	0	0	0	0	0	0	39431	2285	0	168	0	0	0	0	2686248	0	25000	58449	316144	0	0	0	0	0	0	0	1534	6349	0	0	0	0	0	0	0	0	
278872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2920	2920	0	0	2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	134	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87112	0	0	80242	6870	0	0	0	357	0	0	0	0	0	357	45819	0	0	0	0	45129	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4631	0	4631	0	0	0	0	0	0	0	-1217	1072	0	0	0	0	4631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10575	2115	0	2115	0	0	0	0	19557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1072	0	0	0	0	0	0	4631	0	0	0	1608	0	0	0	0	0	0	57888	161531	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279105																																																																																																																																																																																																																																																	
279842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67075				0	0	0	0	0	-8210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397615	0	0	94152	303463	0	0	0	695	0	0	480	0	0	215	506105	0	0	20144	16060	469901	0	0	0	7194	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	-11436	215	298	0	88	0	0	0	0	0	0	1605	1605	1605	0	0	0	0	0	0	0	31208	6242	0	0	0	6242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	298	0	88	0	0	0	9	0	0	0	323	745	0	352	0	0	0	113	905523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344647				0	0	0	0	0	-31905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93017	0	0	83819	9198	550	0	550	3392	0	0	0	0	0	3392	664970	0	23	1325	417	663205	0	0	0	11857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29466	3942	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153066	30613	0	0	160	30453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3942	861	0	0	0	0	0	0	0	0	0	5913	2153	0	0	0	0	0	0	963385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110																																																																											0	0																																																																																																																																																																					
280138																																																																																																																																																																																																																																																	
280352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8420	0	0	8420	0	0	0	0	0	0	0	0	0	0	0	54857	0	16	0	0	54841	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10956	2191	0	0	0	2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34520				0	0	0	0	0	-4225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26416	0	0	21682	4734	0	0	0	36	0	0	0	0	0	36	49449	0	328	282	0	48839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5159	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	72159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351804				0	0	0	13	0	-51494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562207	0	0	553936	8271	36630	0	36630	0	0	0	0	0	0	0	434527	0	258	0	22365	411901	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62391	36701	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146625	29325	0	0	8161	20940	223	4995	0	0	282	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41919	185	0	0	0	0	0	0	0	0	0	62879	463	0	0	0	0	0	0	1077418	0	0	0	18769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152426				0	0	0	0	0	-26550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25283	0	0	22653	2630	0	0	0	8	0	0	0	0	0	8	63300	0	0	1456	0	61844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28052	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10095	2019	0	0	39	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	132506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282824																																																																																																																																																																																																																																																	
283157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	155	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32103				0	0	0	0	0	-2180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	150	0	0	0	0	9	0	0	0	0	9	0	18830	0	0	0	0	18830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	118	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	566	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412225				0	0	0	0	0	-32845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2079	0	0	0	0	2079	0	169562	0	0	160929	8633	0	0	0	2584	0	0	0	0	0	2584	360200	0	2111	0	0	358089	0	0	0	1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-38184	2584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50657	10131	0	0	0	10131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2584	0	0	0	0	0	0	0	0	0	0	3876	0	0	0	0	0	0	0	566343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652																																																																																																																																																																																																																																																	
283737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119123	0	0	118714	409	4149	0	4149	687	0	0	0	0	0	687	484687	0	6461	0	43267	434959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9967	4836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96110	19222	98	0	424	18699	1	56	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4893	0	0	0	0	0	0	0	0	0	0	7340	0	0	0	0	0	0	0	642117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8097				0	0	0	0	0	-997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44201	0	0	18105	26096	0	0	0	557	0	444	68	0	0	45	847929	0	18028	55662	0	774239	0	0	0	4399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4179	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7539	1508	287	0	0	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	949939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154																																																																																																																																																																																																																																																	
284239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86051	0	0	82401	3650	0	0	0	34	0	0	0	0	0	34	86232	0	0	0	0	86232	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1833	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16219	3244	0	0	0	3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	148571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1605				0	0	0	0	0	-171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48061	0	0	48024	37	1977	0	1977	3253	0	0	550	0	0	2703	363396	0	7246	18408	0	337742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3637	4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4696	0	0	0	0	0	0	0	0	0	0	7044	0	0	0	0	0	0	0	390155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284752																																																																																																																																																																																																																																																	
284958																																																																																																																																																																																																																																																	
285151																																																																																																																																																																																																																																																	
285348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69930				0	0	0	0	0	-7244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56908	0	0	46479	10429	0	0	0	0	0	0	0	0	0	0	101702	0	0	0	0	101099	603	0	0	2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5333	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24939	4988	0	0	0	4988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	905	0	0	0	0	0	0	0	177024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285544																																																																																																																																																																																																																																																	
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20090				0	0	0	0	0	-659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15966	0	0	0	0	15966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1429	286	286	0	0	0	0	0	6602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96322				0	0	0	0	0	-10665	0	0	0	0	0	121	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180529	0	0	163242	17287	56108	0	56108	0	0	0	0	0	0	0	450938	0	167	4979	5097	440692	3	0	0	888	0	0	0	0	0	0	0	46648	46648	0	0	9739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26095	56111	0	0	0	0	0	0	0	0	0	31883	31883	13666	0	0	13773	4444	0	0	0	83315	16663	0	0	1620	8924	6119	0	41654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62230	0	0	0	0	0	0	0	0	0	0	93345	0	0	0	0	0	0	0	752624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285777																																																																																																																																																																																																																																																	
285852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53959				0	0	0	9467	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163520	0	0	163520	0	0	0	0	197	0	0	0	0	0	197	181001	0	22348	6871	0	151782	0	0	0	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7495	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19505	3901	0	0	0	3901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	336143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135678				0	0	0	0	0	-13975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71149	0	0	65511	5638	2725	0	2725	261	0	0	0	0	0	261	114123	0	28	0	0	114095	0	0	0	0	0	0	0	0	0	0	0	25168	25168	0	25168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8995	2986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9240	1848	0	0	0	1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2986	0	0	0	0	0	0	0	0	0	0	4479	0	0	0	0	0	0	0	260390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286251																																																																																																																																																																																																																																																	
286457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110716				0	0	0	0	0	-18010	0	0	0	0	0	410	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273464	0	0	234228	39236	23	0	23	968	0	0	0	0	0	968	554990	0	3502	0	1629	549859	0	0	0	10822	5	0	0	0	0	0	0	63234	63234	0	13236	0	0	0	0	0	0	536	536	0	107	0	0	0	0	0	0	49508	991	7626	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78650	15730	0	0	0	15730	0	0	50786	0	3100	75	0	0	0	3025	0	0	0	0	0	0	0	0	0	0	0	0	991	7626	0	5	0	0	0	0	0	0	0	1487	19065	0	20	0	0	0	0	868939	0	623	15000	11500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286840																																																																																																																																																																																																																																																	
287007																																																																																																																																																																																																																																																	
