"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
729570																																																																																																																									false	false	false																																																																																																																		0				
729842																																																																																																																									true	true	true	3895	0	8	0	0	0	0	0	0	4844	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3895	4844	8	1	19	19	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	0	0	231	0	0	0	0	0	0	0	0	1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1028	0	0	0	0	0	3895	0	0	0	0	0	0	25				
729945																																																																																																																									true	true	true	134	642	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	642	1	4	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0				
730745																																																																																																																									true	true	false																																																																																																																		0				
731050																																																																																																																									false	false	false																																																																																																																		0				
731247																																																																																																																									true	true	true	379884	35639	450	120	141772	247654	96	91	0	726	0	1	516315	8509	2117	16	0	0	795131	1138	0	0	0	0	1898784	331310	3895	248	31050	10	0	0	0															0	0	0	0	27486	19	65682	11296	94	1	516315	8509	2117	16	-664	1	-209	0	0	0	105021	19829	4228	2695	93	0	117896	30771	7955	170089	342833	34607	379739	165316	14764	0	0	0	0	0	0	1114	308	1011	12	2	0	312777	97290	3262	0	0	0	51349	0	0	34987	1644	64	1175015	658087	65682	0	0	0	0	12284	0	0	30	
731957																																																																																																																									false	false	false																																																																																																																		0				
732178																																																																																																																									false	false	false																																																																																																																		0				
732253																																																																																																																									false	false	false																																																																																																																		0				
732637																																																																																																																									false	false	false																																																																																																																		0				
732758																																																																																																																									false	false	false																																																																																																																		0				
732918																																																																																																																									false	false	false																																																																																																																		0				
732954																																																																																																																									false	false	false																																																																																																																		0				
733054																																																																																																																									false	false	false																																																																																																																		0				
733540																																																																																																																									false	false	false																																																																																																																		0				
733559																																																																																																																									false	false	false																																																																																																																		0				
733661																																																																																																																									false	false	false																																																																																																																		0				
733755																																																																																																																									false	false	false																																																																																																																		0				
733951																																																																																																																									true	true	true	10806	663	20	1	68425	5711	6	51	0	0	0	0	69	11132	8	52	0	0	97927	284	0	0	0	0	182127	25990	328	149	0	0	1	1638	0															0	0	0	0	8484	45	4900	0	10	0	69	11132	8	52	188	23	7	16369	3627	93	0	4	1	7086	101	25	0	0	0	14949	9823	1070	20625	38444	1568	0	0	0	0	0	0	4639	418	40	0	0	0	42818	16044	2083	0	0	0	2057	0	13	0	10	0	108731	68494	4900	0	0	0	0	1373	0	2	0	
734248																																																																																																																									true	true	true	66301	5495	75	17	0	0	0	0	0	0	0	0	0	3674	0	47	0	0	0	0	10237	54	3	1	78117	37156	83	71	0	0	0	0	0															0	0	0	0	0	0	1579	27933	5	6	0	3511	0	46	7	0	0	1455	0	35	0	0	0	50	0	0	2535	0	43	5746	0	0	2642	0	1534	0	0	0	0	0	0	34	0	0	0	0	0	718	0	0	140	0	0	48610	0	10204	4364	0	0	66301	0	11816	0	0	0	0	312				
734350																																																																																																																									false	false	false																																																																																																																		0				
734538																																																																																																																									false	false	false																																																																																																																		0				
734613																																																																																																																									false	false	false																																																																																																																		0				
735049																																																																																																																									false	false	false																																																																																																																		0				
735067																																																																																																																									false	false	false																																																																																																																		0				
735414																																																																																																																									false	false	false																																																																																																																		0				
735441																																																																																																																									true	true	true	114197	0	71	0	1285	0	6	0	0	0	0	0	112560	0	567	0	0	0	149551	310	27826	63	13	2	499072	81085	985	27	209629	3606	0	0	0															0	0	0	9	81022	16	93653	0	18	0	112560	209355	567	3586	399	76	9	31912	6538	1352	447	97	0	0	0	0	0	0	0	49795	53367	50945	34340	34200	10624	0	0	0	0	0	0	1733	685	151	0	0	0	82980	18882	31560	0	0	0	58143	0	26838	3999	0	0	263748	113845	121479	0	0	0	0	2344	5	0	15	
735973																																																																																																																									false	false	false																																																																																																																		0				
736158																																																																																																																									false	false	false																																																																																																																		0				
736206																																																																																																																									true	true	true	2421558	116737	1423	44	14495	0	6	0	0	0	0	0	471854	0	914	0	0	0	751356	528	0	0	0	0	3875747	137629	2948	47	46443	36	0	0	0															0	0	0	0	0	0	216484	20892	77	3	464962	2031	746	3	1575	384	30	114530	9	0	189772	36777	28654	339861	398	105	332220	28427	10575	142968	37636	15984	384189	122446	25136	0	0	0	0	0	0	118790	35273	25814	1839	525	0	1527415	224457	107947	0	0	0	14443	0	2239	5311	15	0	3172913	486347	216484	0	0	0	0	33034	0	0	76	
736550																																																																																																																									false	false	false																																																																																																																		0				
737548																																																																																																																									true	true	true	124298	5391	134	49	0	14553	0	1	0	0	0	0	17398	0	86	0	0	0	10580	26	28197	0	5	0	181746	21947	257	67	29196	6	0	0	0															0	0	0	0	0	0	1273	2003	6	17	17398	0	86	0	489	7	0	8545	635	232	7	59	0	3160	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	2502	2392	0	0	0	0	38785	13911	1206	0	0	0	73761	394	28032	7598	0	0	134878	17398	29470	0	0	0	0	838				
738013																																																																																																																									false	false	false																																																																																																																		0				
738040																																																																																																																									true	true	true	61434	3294	43	14	0	0	0	0	0	0	0	0	0	754	0	3	0	0	0	0	90770	0	24	0	152204	4048	67	17	2119	10	0	0	0															0	0	0	0	0	0	0	0	0	0	0	754	0	3	0	0	0	4107	0	648	0	0	0	0	0	0	3	0	0	602	0	0	3357	0	0	0	0	0	0	0	0	1390	0	0	0	0	0	2652	0	0	0	0	0	49087	0	89338	236	0	784	61434	0	90770	0	0	0	0	208				
738143																																																																																																																									true	true	true	163871	71055	194	104	0	0	0	0	0	0	0	0	0	5621	0	26	0	0	2775	7	0	0	0	0	166646	76772	201	131	138	19	0	0	0															0	0	0	0	96	1	0	0	0	0	0	5621	0	26	9	0	0	7891	0	0	2091	0	0	1630	0	0	552	0	0	9528	0	0	12545	0	0	0	0	0	0	0	0	4217	0	0	0	0	0	38754	0	0	0	0	0	82798	0	0	6630	0	0	166645	0	0	0	0	0	0	1057				
738255																																																																																																																									false	false	false																																																																																																																		0				
738303																																																																																																																									false	false	false																																																																																																																		0				
738657																																																																																																																									false	false	false																																																																																																																		0				
738769																																																																																																																									true	true	true	73528	0	68	0	18948	0	2	0	8415	0	1	0	30790	2451	104	5	0	1524	129962	115	0	0	0	0	284705	5303	302	9	11720	3	0	0	0															0	0	0	1	1328	3	23062	0	12	0	30790	2451	104	5	4	0	0	11071	6188	1505	16821	8424	3707	33855	0	40	11767	3641	305	31312	10227	3733	5294	1674	815	0	0	0	0	0	0	14274	7502	3205	0	0	0	65330	20498	9750	1341	0	0	10426	0	0	1995	0	0	203490	58154	23060	0	0	0	0	1609	10	0	0	
739346																																																																																																																									true	false	false																																																																																																																		0				
739355																																																																																																																									false	false	false																																																																																																																		0				
739560																																																																																																																									true	true	true	302431	20105	221	4	0	0	0	0	0	0	0	0	4482	0	16	0	0	0	29533	23	0	0	0	0	344544	50053	269	7	133723	2	0	0	0															0	0	0	0	29948	3	8098	0	9	0	4482	0	16	0	301	0	0	333	0	0	33253	0	0	19811	0	0	22495	500	3460	70432	2105	1543	27047	1416	1366	0	0	0	0	0	0	19608	0	168	405	0	0	58408	461	1561	0	0	0	71013	0	0	8858	0	0	331964	4482	8098	0	0	0	0	3450	0	0	0	
739832																																																																																																																									false	false	false																																																																																																																		0				
740249																																																																																																																									true	true	true	12941	950	27	135	1196	1066	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14137	2016	28	136	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4441	585	0	0	0	0	0	0	0	322	351	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	3802	251	0	0	0	0	3547	0	0	660	9	0	12941	1196	0	0	0	0	0	50				
741068																																																																																																																									false	false	false																																																																																																																		0				
741152																																																																																																																									false	false	false																																																																																																																		0				
741330																																																																																																																									true	false	false																																																																																																																		0				
741358																																																																																																																									false	false	false																																																																																																																		0				
741648																																																																																																																									false	false	false																																																																																																																		0				
741844																																																																																																																									true	true	true	25993	0	27	0	0	0	0	0	0	0	0	0	20963	0	98	0	0	0	27932	73	0	0	0	0	87992	0	201	0	0	0	0	0	0															0	0	0	0	0	0	13104	0	3	0	20963	0	98	0	170	4	0	0	0	176	0	0	0	0	0	0	8338	1282	22	7230	6331	551	4767	3592	115	0	0	0	0	0	0	0	0	0	0	0	0	26213	9754	1044	0	0	0	7184	0	11196	23	0	0	53925	20963	13104	0	0	0	0	565				
741956																																																																																																																									false	false	false																																																																																																																		0				
741974																																																																																																																									false	false	false																																																																																																																		0				
742056																																																																																																																									false	false	false																																																																																																																		0				
742542																																																																																																																									false	false	false																																																																																																																		0				
742636																																																																																																																									false	false	false																																																																																																																		0				
742944																																																																																																																									false	false	false																																																																																																																		0				
743679																																																																																																																									false	false	false																																																																																																																		0				
743950																																																																																																																									false	false	false																																																																																																																		0				
744854																																																																																																																									true	true	true	5534	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5534	0	14	0	948	4	0	0	0															0	0	0	0	0	0	0	0	0	0	0	948	0	4	0	0	0	2243	0	0	704	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	1854	0	0	15	0	0	5534	0	0	0	0	0	0	61				
745150																																																																																																																									false	false	false																																																																																																																		0				
745347																																																																																																																									true	true	true	21718	133	56	16	0	0	0	0	0	0	0	0	0	9666	0	46	0	0	3769	7	0	0	0	0	25487	16959	63	69	1129	12	0	0	0															0	0	0	0	7160	7	0	0	0	0	0	9666	0	46	8	0	0	1199	0	0	1273	0	0	390	0	0	0	0	0	66	0	0	97	0	0	0	0	0	0	0	0	2115	0	0	0	0	0	7069	0	0	0	0	0	10238	0	0	3032	0	0	25487	0	0	0	0	0	0	189				
746157																																																																																																																									false	false	false																																																																																																																		0				
746429																																																																																																																									false	false	false																																																																																																																		0				
746755																																																																																																																									false	false	false																																																																																																																		0				
746942																																																																																																																									true	false	false																																																																																																																		0				
746979																																																																																																																									false	false	false																																																																																																																		0				
747051																																																																																																																									false	false	false																																																																																																																		0				
747257																																																																																																																									false	false	false																																																																																																																		0				
748254																																																																																																																									false	false	false																																																																																																																		0				
748357																																																																																																																									false	false	false																																																																																																																		0				
748441																																																																																																																									true	true	true	6614	3371	27	6	1364	0	3	0	0	0	0	0	0	2771	0	30	0	0	0	0	0	0	0	0	7978	6142	30	36	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	2771	0	30	0	0	0	1759	72	0	2643	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	119	0	0	0	0	1840	988	0	0	0	0	2	0	0	0	0	0	6614	1364	0	0	0	0	0	69				
748964																																																																																																																									true	true	true	201535	125682	155	193	0	2414	0	72	0	0	0	0	2072	18946	4	123	159	67589	3387	5	0	0	0	0	218047	220951	174	448	875	8	0	0	0															0	0	1	55	4075	4	10894	2245	9	1	2072	18946	4	123	0	0	0	2488	0	89	0	0	197	23990	0	1117	22830	62	217	3412	191	2995	414	0	0	0	0	0	0	0	0	3874	0	2814	0	0	0	75291	1819	3623	0	0	0	57320	0	1	15303	0	0	204922	2072	11053	0	0	0	0	1801	72	0	0	
749242																																																																																																																									true	true	true	235009	1063381	202	10	476864	388909	131	30	59310	0	9	0	11332	26659	26	93	0	0	87686	37	0	0	0	0	881742	1546958	412	189	79754	60	0	0	0															0	0	0	0	68009	56	11541	0	7	0	11332	26659	26	93	0	642	0	198	0	14	34458	5185	1254	9339	1139	0	31028	28519	2542	53208	343543	1205	30853	112207	672	0	0	0	0	0	0	11552	7854	1211	59880	0	0	76585	23490	4643	0	0	0	2579	0	0	13015	24927	0	322695	547506	11541	0	0	0	0	6919	0	0	3	
749635																																																																																																																									false	false	false																																																																																																																		0				
749840																																																																																																																									false	false	false																																																																																																																		0				
749943																																																																																																																									false	false	false																																																																																																																		0				
750051																																																																																																																									false	false	false																																																																																																																		0				
750127																																																																																																																									false	false	false																																																																																																																		0				
750341																																																																																																																									true	true	true	18584	0	66	0	8038	0	21	0	0	0	0	0	27214	0	117	0	0	0	72290	139	1135	0	18	0	127261	0	361	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	6	5	13027	513	50	9919	3042	523	7804	637	0	9424	2996	288	3510	4089	0	262	453	8	0	0	0	0	0	0	8462	2012	237	0	0	0	35069	21504	0	0	0	0	1989	0	0	1274	0	24	90873	35252	1135	0	0	0	0	621	0	12	0	
750444																																																																																																																									true	false	false																																																																																																																		0				
750846																																																																																																																									true	true	true	0	27	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	4	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
751254																																																																																																																									false	false	false																																																																																																																		0				
751656																																																																																																																									true	true	true	150379	9227	228	12	1	13294	18	10	0	0	0	0	64435	14112	402	63	0	0	151578	236	13	0	6	3	366406	40883	890	93	0	0	0	0	0															0	0	0	0	4250	5	0	0	0	0	64435	14112	402	63	-1	0	13	6053	0	0	6969	536	0	15434	10	0	18106	2657	0	142538	59586	0	0	0	0	0	0	0	0	0	0	3418	95	0	394	0	0	66452	1528	0	326	24	0	25180	0	0	17090	0	0	301959	64436	13	0	0	0	0	2566	0	0	0	
751852																																																																																																																									false	false	false																																																																																																																		0				
752644																																																																																																																									true	false	false																																																																																																																		0				
752831																																																																																																																									false	false	false																																																																																																																		0				
753052																																																																																																																									false	false	false																																																																																																																		0				
753324																																																																																																																									true	true	true	159519	22767	109	5	4763	0	18	0	0	0	0	0	57007	71	79	1	0	0	203568	134	0	0	0	0	438323	24850	350	9	26140	26	0	0	0															0	0	0	0	2012	3	13466	0	10	0	57007	26211	79	27	1	0	0	17588	1583	257	1392	607	25	12831	25	0	0	0	0	10841	1719	1482	19899	936	40	0	0	0	0	0	0	4025	649	389	0	0	0	276216	56252	11273	1119	0	0	7740	0	0	11435	0	0	363087	61771	13466	2210	24	0	0	3095	0	23	0	
753641																																																																																																																									false	false	false																																																																																																																		0				
753856																																																																																																																									false	false	false																																																																																																																		0				
754068																																																																																																																									false	false	false																																																																																																																		0				
754246																																																																																																																									true	false	false																																																																																																																		0				
754536																																																																																																																									false	false	false																																																																																																																		0				
754826																																																																																																																									false	false	false																																																																																																																		0				
754853																																																																																																																									true	true	true	559820	33939	531	31	0	196914	0	28	0	0	0	0	90882	10885	332	28	450	12	292944	387	0	0	0	0	1051325	249301	1371	103	28266	26	7	13020	2															0	0	10	7	7551	9	107229	0	111	0	89310	10885	330	27	3563	4	1290	41770	6581	559	14741	3127	261	24299	0	0	260	0	0	115423	39343	6685	99652	26510	5179	0	0	0	0	0	0	17670	3055	20	6300	280	0	185065	11811	0	27	0	0	324605	82	92781	19387	89	905	852762	90882	107680	0	0	0	0	7321	24	0	26	
754929																																																																																																																									true	true	true	86266	178	140	3	10338	0	5	0	29747	0	1	0	20272	1	64	1	0	0	107363	101	0	0	0	0	268528	1869	322	5	44510	58	0	0	0															0	0	0	0	1690	1	14542	0	11	0	20272	9174	64	24	-6	66	172	8555	1448	36	11180	23	0	6193	51	0	3371	924	297	18434	5339	2137	18361	7782	1457	0	0	0	0	0	0	23226	9105	2405	0	0	0	97893	35617	8037	375	0	0	5995	0	0	54	0	0	193631	60355	14541	0	0	0	0	1817	0	0	0	
755252																																																																																																																									true	false	false																																																																																																																		0				
755421																																																																																																																									false	false	false																																																																																																																		0				
755458																																																																																																																									false	false	false																																																																																																																		0				
756343																																																																																																																									true	false	false																																																																																																																		0				
756848																																																																																																																									false	false	false																																																																																																																		0				
757377																																																																																																																									false	false	false																																																																																																																		0				
757452																																																																																																																									false	false	false																																																																																																																		0				
757779																																																																																																																									false	false	false																																																																																																																		0				
758703																																																																																																																									true	true	false																																																																																																																		0				
758842																																																																																																																									true	true	true	54	61	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	61	3	7	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	54	0	0	0	0	0	0	2				
758851																																																																																																																									false	false	false																																																																																																																		0				
759045																																																																																																																									false	false	false																																																																																																																		0				
759625																																																																																																																									false	false	false																																																																																																																		0				
760210																																																																																																																									false	false	false																																																																																																																		0				
760331																																																																																																																									false	false	false																																																																																																																		0				
760340																																																																																																																									false	false	false																																																																																																																		0				
760434																																																																																																																									true	true	true	33937	12241	46	4	2647	139	2	1	591	0	1	0	2613	0	20	0	0	0	2086	8	0	0	0	0	41874	25270	77	11	541	2	0	0	0															0	0	0	0	12890	6	0	0	0	0	0	0	0	0	609	18	0	2287	775	0	1199	1047	0	25	0	0	0	0	0	3413	1383	0	513	435	0	0	0	0	0	0	0	1231	482	0	0	0	0	4408	1711	0	100	0	0	22238	0	0	0	0	0	36023	5851	0	0	0	0	0	171				
760649																																																																																																																									true	false	false																																																																																																																		0				
760854																																																																																																																									true	true	true	35156	0	36	0	0	0	0	0	0	0	0	0	11321	0	53	0	4976	0	14359	26	73174	0	84	0	153705	0	211	0	0	0	9	750	9															0	0	1	0	0	0	14719	0	11	0	11169	0	52	0	4	0	4	3043	625	8852	341	0	2339	1515	0	4968	1407	332	2757	2934	703	2895	4646	1590	5497	0	0	0	0	0	0	940	0	3229	0	0	0	30942	7926	44656	0	0	0	3423	75	11902	319	70	5771	49514	11321	92870	0	0	0	0	1271				
760939																																																																																																																									false	false	false																																																																																																																		0				
760957																																																																																																																									false	false	false																																																																																																																		0				
761244																																																																																																																									false	false	false																																																																																																																		0				
761459																																																																																																																									false	false	false																																																																																																																		0				
761543																																																																																																																									true	true	true	12424	1329	31	5	0	33179	0	14	0	2059	0	1	7783	1768	65	22	115	0	15569	39	0	0	0	0	35891	38738	136	44	96	6	0	0	0															0	0	1	0	403	2	0	0	0	0	7783	1768	65	22	0	0	0	1659	1218	0	3554	265	0	796	0	0	63	0	5	6954	3510	110	7728	2087	0	0	0	0	0	0	0	215	0	0	0	0	0	4437	703	0	0	0	0	2523	0	0	64	0	0	27993	7783	115	0	0	0	0	56				
761806	true	true	true	442396	0	289	0	2681	0	1	0	120745	282857	13	23	87449	1605	187	9	0	0	417727	298	298	0	1	0	1160184	345028	852	826	57002	18	0	0	0															0	0	0	0	60566	794	88888	0	63	0	85495	1187	170	1	54	35	18	1322	145	0	15166	9607	766	4888	10	0	68764	11273	4419	73450	28289	8676	291226	122191	57935	0	0	0	0	0	0	7448	4685	472	1	0	0	392547	34598	16879	0	0	0	4453	0	0	803	43	21	860122	210876	89186	0	0	0	0	0	0	0	0																																																																																																																					9564	0	4	9	
761833																																																																																																																									false	false	false																																																																																																																		0				
761851																																																																																																																									false	false	false																																																																																																																		0				
761954																																																																																																																									true	false	false																																																																																																																		0				
762045																																																																																																																									false	false	false																																																																																																																		0				
762447																																																																																																																									true	false	false																																																																																																																		0				
762474																																																																																																																									false	false	false																																																																																																																		0				
762773																																																																																																																									false	false	false																																																																																																																		0				
763211																																																																																																																									false	false	false																																																																																																																		0				
763677																																																																																																																									true	true	true	69471	2587	133	1	0	0	0	0	0	0	0	0	24148	861	94	2	0	0	90005	97	0	0	0	0	184479	3448	325	3	10209	23	0	0	0															0	0	0	0	0	0	855	0	1	0	24148	4853	94	19	870	1	0	21085	1910	32	1795	283	0	1360	19	0	0	0	0	0	0	0	66012	17841	20	0	0	0	0	0	0	6627	693	188	0	0	0	51901	3403	615	0	0	0	7396	0	0	2431	0	0	159477	24150	855	0	0	0	0	1548				
763930																																																																																																																									false	false	false																																																																																																																		0				
764030																																																																																																																									true	true	true	370741	19636	82	7	0	224238	0	5	127	0	1	0	46956	539	330	3	0	0	151205	384	0	0	0	0	587761	245156	798	17	54861	40	0	0	0															0	0	0	0	743	2	18732	0	1	0	46879	539	328	3	-256	17	1	0	0	0	20139	64	1317	3546	0	0	22454	1512	456	92947	33815	4787	34031	7590	2026	0	0	0	0	0	0	6539	391	2926	0	0	0	24373	3694	7219	5000	0	0	20320	0	0	292853	0	0	521946	47083	18732	0	0	0	0	4554	0	0	107	
764058																																																																																																																									false	false	false																																																																																																																		0				
764067																																																																																																																									false	false	false																																																																																																																		0				
764142																																																																																																																									true	false	false																																																																																																																		0				
764151																																																																																																																									false	false	false																																																																																																																		0				
764816																																																																																																																									false	false	false																																																																																																																		0				
765318																																																																																																																									true	true	true	1883	0	8	1	0	6559	0	1	0	0	0	0	214	5023	2	57	0	1	81	2	32	0	1	0	2210	11583	14	71	17662	52	0	0	12															0	0	1	12	0	0	0	0	0	0	214	5023	2	57	0	0	0	727	19	32	407	0	0	186	98	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	0	0	0	0	128	97	0	0	0	0	0	0	0	0	0	0	1964	214	32	0	0	0	0	41				
765354																																																																																																																									false	false	false																																																																																																																		0				
765505																																																																																																																									false	false	false																																																																																																																		0				
765662																																																																																																																									false	false	false																																																																																																																		0				
765877																																																																																																																									false	false	false																																																																																																																		0				
766052																																																																																																																									false	false	false																																																																																																																		0				
766164																																																																																																																									true	true	false																																																																																																																		0				
767152																																																																																																																									false	false	false																																																																																																																		0				
