"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
262358																																							82157	11215	25339	0	7942	39350	4764	35927	1161461	945616	8743	1084359	0	13212	130000	0	77102	400	1161461	0	0	-6047	0	0	84598	0	208116	737500	2a	1231	0	967598	954386	-1849	0	0	0	0	77102	0	381	
262741																																							3726	11564	65009	0	4511	10915	0	13834	604677	543416	2875	553291	0	3918	7000	0	51386	425	604677	0	0	20392	0	0	38686	0	103609	439807	2a	1231	0	497395	493477	-8117	0	0	0	0	51386	0	1641	
262844																																							7615	5136	333047	0	5980	8464	0	25608	864914	762393	3187	795087	0	11297	22250	0	69827	750	864914	0	0	87134	0	0	17940	0	226111	536282	2b	1231	0	490227	478930	-35997	0	0	331	6926	69827	134	0	
262956																																							134	6644	70775	700	1511	1724	235	9522	200322	170358	1562	183920	0	2289	12000	0	16402	300	200322	0	0	5848	0	0	16000	0	58844	111514	1b	1231	0	111155	108866	-5746	0	0	0	0	16402	211	0	
263243																																							15917	18521	130134	0	745	10809	100	10734	565215	514527	3303	531078	0	5375	13248	0	34137	90	565215	0	0	23484	0	0	26301	0	124438	390089	2a	1231	0	328915	323540	-15738	0	0	0	0	34137	0	54715	
263627																																							3629	1335	0	0	0	1352	0	12872	226887	189322	5561	211883	0	615	17000	0	15004	2500	226887	0	0	10004	0	0	2500	0	53676	135646	2b	1231	0	95543	94928	0	1646	0	0	0	15004	0	111125	
264455																																							47309	8499	211066	102	0	10461	0	16049	730423	672180	5208	677388	0	6393	0	0	53035	4000	730423	0	0	48109	0	0	16000	0	267143	405037	1a	1231	0	443330	436937	-15074	0	0	0	0	53035	0	0	
264772																																							1600704	8656	368365	0	98555	13068	0	387876	8394906	7241463	153450	7440523	0	348857	45610	0	954383	0	8394906	0	0	219627	0	0	776034	44647	223449	7018014	2a	1231	0	6221892	5873035	-41278	0	0	0	0	954383	0	0	
265340																																							88	4550	99126	0	0	4464	42	11920	300535	257608	388	275144	0	1629	16000	0	25391	180	300535	0	0	33756	0	0	3820	0	68057	189551	1a	1231	0	181974	180345	-12365	0	0	1148	0	25391	0	0	
265407																																							2673	21216	303952	0	26574	33907	0	78646	2429028	2050411	25004	2180264	0	25063	77354	0	248764	250	2429028	0	0	282771	14	0	0	589	527528	1522883	2a	1231	0	1974904	1949841	-34257	0	0	0	27495	248764	0	11616	
265452																																							1527	580	21238	0	740	1101	49	3371	102780	76904	244	91270	0	1002	12300	0	11510	65	102780	0	0	9977	0	0	2750	0	13428	63476	4	1231	0	66862	65860	-1282	1540	0	0	1822	11510	0	6774	
265676																																							9704	2379	34572	0	0	2701	0	2697	131787	119733	579	120388	0	1157	76	0	11399	232	131787	0	0	12546	0	0	2591	0	51316	68417	1b	1231	-230	79586	78429	-3740	1305	0	0	0	11399	0	0	
266066																																							12200	4773	51281	0	0	3555	1001	7614	278097	236708	1585	248293	0	3181	10000	0	29804	1000	278097	0	0	36228	0	0	1000	0	65144	171564	4	1231	0	185858	182677	-8424	14130	0	0	0	29804	0	866	
266244																																							38303	5422	86689	0	0	5246	81	10623	335626	237100	625	318725	0	2612	81000	0	16901	231	335626	0	0	23255	0	0	1731	0	37501	199599	4	1231	0	191874	189262	-8316	0	0	0	0	16901	0	0	
266253																																							530	2088	19232	0	0	1191	18	6466	125561	108411	682	111248	0	2055	2155	0	14313	300	125561	0	0	11122	0	0	4642	0	20455	87956	5	1231	0	95700	93645	-1751	2391	0	0	0	14313	0	0	
266655																																							9369	1217	19856	0	0	368	0	5684	93407	74276	761	81247	0	969	6210	0	12160	150	93407	0	0	1180	0	0	12175	0	15478	58798	4	1231	0	57880	56911	-1345	0	0	0	0	12160	2	0	
266851																																							16423	3064	77822	0	304	10620	0	12604	337885	304582	1043	308393	0	2713	0	0	29492	100	337885	0	0	33698	0	0	1718	0	62220	242362	1b	1231	0	219727	217014	-6024	34	0	2768	0	29492	0	0	
266945																																							31241	5334	253979	0	899	24538	180	46521	1164339	947186	6125	1098693	0	9566	145382	0	65646	900	1164339	0	0	60199	0	0	35011	0	90098	857088	1a	1231	0	811211	801645	-30464	2	0	0	0	65646	0	0	
267652																																							4191	719	50122	0	0	2519	706	5999	108586	102946	657	104303	0	1149	0	0	4283	270	108586	0	0	4619	0	0	8730	0	35310	67636	4	1231	0	45479	44330	-9336	0	0	700	0	4283	0	0	
268006																																							9575	19239	401002	0	7715	31260	0	67001	2733301	2369188	21718	2523246	0	16362	111407	0	210055	250	2733301	10228	0	249064	0	0	0	4822	400858	1968330	1a	1231	0	2198821	2182459	-39259	0	0	0	20933	210055	0	0	
268136																																							31112	5897	27122	345	0	4830	0	8654	315296	279788	3611	283399	0	4934	0	0	31897	650	315296	0	0	21602	0	0	10488	0	89496	190292	2b	1231	0	242270	237336	-843	0	0	0	0	31897	0	0	
268677																																							40333	2215	53843	0	152	15486	60	17096	724169	610735	16197	662119	0	5229	35187	0	62050	0	724169	0	0	-31028	0	0	105293	0	119292	491444	1a	0331	0	597896	592667	-12215	0	0	0	0	62050	0	2317	
268828																																							36184	5510	110423	0	0	5784	1621	18328	322397	263736	1182	264918	0	2959	0	0	57479	10000	322397	0	0	51823	0	0	10000	0	74415	189321	1a	1231	0	147506	144547	-14344	0	0	0	0	57479	0	0	
268976																																							52261	2764	0	0	0	4033	0	13868	759172	653635	1652	657787	0	1334	2500	0	101385	0	759172	0	0	0	0	0	101385	0	48633	605002	1a	0430	0	544507	543173	0	0	0	0	0	101385	0	143073	
269049																																							26391	12680	71535	0	13295	18018	0	9462	760617	628196	2228	686068	0	6967	52000	0	74549	12439	760617	0	0	9558	0	0	55703	170	157603	470594	2a	1231	0	613511	606544	-3151	0	0	310	3334	74549	0	2522	
269058																																							2435	1138	89773	0	588	789	0	5967	203296	184817	1163	186180	0	1648	0	0	17116	500	203296	0	0	9707	0	0	14500	0	43593	141224	4	1231	0	104254	102606	-7591	0	0	200	0	17116	0	0	
269571																																							2433	252	0	0	0	78	0	2463	93645	78920	365	81285	0	422	2000	0	12360	0	93645	0	0	12360	0	0	0	0	0	78920	1a	1231	0	50760	50338	0	0	0	0	0	12360	2701	35380	
269759																																							5800	1075	13086	0	0	237	0	2676	62787	56190	19	56209	0	827	0	0	6578	200	62787	0	0	1270	0	0	5300	0	21625	34565	4	1231	0	40740	39913	-192	0	0	0	0	6578	0	0	
270148																																							7692	4994	55454	0	0	6214	35	4160	170801	157669	1223	158892	0	1061	0	0	11909	287	170801	0	0	13923	0	0	3003	0	57784	99885	4	1231	0	92595	91534	-5304	718	0	0	0	11909	0	0	
270353																																							9752	1632	31493	0	0	311	0	1675	64028	61607	871	62478	0	378	0	0	1550	175	64028	0	0	2439	0	0	3325	0	19359	42248	4	1231	0	19543	19165	-4389	0	0	0	0	1550	0	0	
270504																																							32521	7521	190282	4009	12413	12875	0	20619	1030080	889655	5543	938146	0	9256	4890	0	91934	350	1030080	0	0	90325	0	0	19254	0	201421	688234	2a	1231	0	759096	749840	-17995	0	0	0	38058	91934	0	0	
270531																																							33268	949	21550	0	0	2560	0	678	174082	153876	1417	158293	0	1723	3000	0	15789	1000	174082	0	0	-16693	0	0	33479	0	77428	76449	1a	1231	0	116300	114577	-1997	0	0	0	0	15789	0	500	
270652																																							1265	680	34323	0	0	985	0	2936	93577	84368	217	86835	0	686	0	0	6742	150	93577	0	0	3766	0	0	5550	0	22583	61785	9	1231	0	54074	53388	-2724	0	0	2250	0	6742	0	0	
271136																																							4320	1163	4729	0	0	9641	756	1323	92932	82939	659	83598	0	1800	0	0	9334	1430	92932	0	0	3454	0	0	4617	0	37390	45549	1a	1231	0	52877	51077	-167	13375	0	0	0	9334	96	6452	
271275																																							2228	2847	113719	0	88	6470	0	15818	444389	398558	4724	417282	0	3220	14000	0	27107	0	444389	0	0	333	0	0	37176	375	131243	267315	1b	430	0	302464	299244	-10402	0	0	0	0	27107	988	2612	
271341																																							5614	1257	34346	0	155	3792	0	869	109807	101716	294	102024	0	951	14	0	7783	271	109807	0	0	5176	0	0	6400	0	34583	67133	1b	1231	0	62492	61541	-4064	2233	0	0	0	7783	0	0	
271529																																							14624	14737	267527	0	1848	15761	0	13320	686067	612156	9293	653605	0	3693	0	0	32462	1800	686067	0	0	38889	0	0	22228	4776	206078	406078	1a	1231	0	357167	353474	-30455	0	0	0	32156	32462	0	0	
272030																																							9774	3099	14062	0	0	4010	0	3279	161031	147641	478	148119	0	1222	0	0	12912	77	161031	0	0	6768	0	4270	3608	0	49795	97846	1b	1231	0	128029	126807	-1811	0	0	0	0	12912	0	0	
272058																																							137	998	7330	0	0	191	0	760	50126	41791	89	46130	0	258	4250	0	3996	66	50126	0	0	1273	0	0	5434	0	6118	35673	4	1231	0	24262	24004	-2777	3000	0	0	0	3996	14	13692	
272151																																							7232	572	26146	0	0	33	0	2129	41709	38129	21	38150	0	126	0	0	3559	155	41709	0	0	5893	0	0	155	0	12456	25673	4	1231	0	5723	5597	-2644	0	0	0	0	3559	0	0	
272272																																							57051	60701	427812	0	32724	91813	5259	133249	4243128	3767503	34581	3847086	0	45685	45002	0	396042	1	4243128	0	0	112094	0	0	302024	235	637654	3129849	2a	630	0	3479969	3434284	-18077	0	0	0	0	396042	0	0	
272302																																							278989	12180	85124	0	10216	45829	0	188621	4920590	3609292	29181	4372797	0	13365	732595	0	547793	0	4920590	0	0	555404	20819	0	0	0	219802	3389490	1a	1231	0	3718754	3705389	-7611	5440	0	0	1729	547793	418201	149782	
273336																																							173991	42142	683368	0	7006	37052	0	100299	3066916	2842866	19189	2862055	0	19445	0	0	204861	2000	3066916	0	0	195286	0	0	77420	726	1261652	1581214	2a	1231	0	1600672	1581227	-69845	1	0	0	0	204861	1347	439757	
273550																																							6199	5668	215115	2626	3506	3793	0	22628	469571	415897	2620	428524	0	3349	4183	0	41047	430	469571	0	0	33017	0	0	22360	0	95649	320248	4	1231	0	210552	207203	-14760	2785	0	0	5824	41047	48	0	
273653																																							12934	8060	5271	0	0	876	0	707	76459	70093	252	70345	0	1326	0	0	6114	150	76459	0	0	2942	0	0	3725	0	17576	52517	4	1231	0	49937	48611	-703	0	0	0	0	6114	0	0	
273662																																							435338	14359	843203	0	1498	5518	0	48507	1954484	1827371	6471	1833842	0	10519	0	0	120642	1800	1954484	0	0	195938	0	0	27200	0	324857	1502514	1a	1231	0	616447	605928	-104296	0	0	0	0	120642	133	0	
273840																																							6636	6116	36487	0	1915	4983	317	8820	251726	228308	721	229029	0	2127	0	0	22697	746	251726	0	0	9103	0	0	14808	0	70725	157583	9	1231	0	188515	186388	-1960	0	0	0	0	22697	64	0	
273859																																							1225	1823	0	0	0	16	0	457	18900	16670	26	16696	0	76	0	0	2204	150	18900	0	0	1829	0	0	225	0	7289	9381	4	1231	0	6997	6921	0	2185	0	0	0	2204	0	6273	
274025																																							3504	832	5070	0	0	112	0	408	20956	19168	8	19176	0	154	0	0	1780	250	20956	0	0	1588	0	0	250	0	5735	13433	4	1231	0	10801	10647	-308	383	0	0	0	1780	0	0	
274052																																							4938	1135	8826	0	0	556	0	559	52010	46554	100	48880	0	418	2226	0	3130	225	52010	0	0	2712	0	0	475	0	14263	32291	5	1231	0	36120	35702	-282	294	0	0	0	3130	0	0	
274548																																							19483	4896	24597	0	1419	810	0	6344	251911	213271	1068	220089	0	4109	5750	0	31822	655	251911	0	0	20633	0	0	11772	0	52107	161164	2a	1231	0	194043	189934	-1238	0	0	0	0	31822	0	4428	
274829																																							21869	3582	159188	0	0	8852	0	26315	556495	494343	3918	514952	0	3808	10000	0	41543	918	556495	0	0	50434	0	0	7628	0	142219	352124	2a	1231	0	340497	336689	-17437	0	0	0	6691	41543	0	0	
274856																																							16476	2834	62555	0	70	401	0	2058	142672	129576	209	130485	0	1310	700	0	12187	91	142672	0	0	7798	0	0	7900	0	14511	115065	4	1231	0	59588	58278	-3602	0	0	0	0	12187	0	0	
275255																																							9521	3259	21428	0	557	5729	0	3345	243055	216806	554	221360	0	2590	4000	0	21695	118	243055	0	0	13097	0	0	11361	4134	26039	190767	2a	1231	0	197672	195082	-2881	0	0	0	0	21695	0	0	
275358																																							36584	19050	228959	0	12208	14910	0	46876	1509074	1331013	13625	1380477	0	13284	26776	0	128597	1381	1509074	0	0	43542	0	0	108554	216	284900	1046113	1a	1231	0	1163368	1150084	-24880	16	0	112	8951	128597	171	0	
275479																																							8983	1310	49317	0	0	674	0	8825	217143	150578	6099	191677	0	803	35000	0	25466	0	217143	0	0	31648	0	0	0	0	24368	126210	1a	630	0	136561	135758	-6182	2242	0	0	0	25466	0	10034	
275657																																							468	2986	45928	0	0	394	0	1738	78366	70739	49	70788	0	1013	0	0	7578	300	78366	0	0	11844	0	0	800	0	19882	50857	4	1231	0	22382	21369	-5366	3700	0	0	0	7578	0	1783	
276074																																							19667	1053	35844	0	0	5553	0	12923	248368	193450	754	227904	0	1966	33700	0	20464	0	248368	0	0	21568	0	0	4351	0	29628	163822	1a	1231	0	175294	173328	-5455	0	0	0	0	20464	0	0	
276159																																							738	1436	88462	0	0	2325	0	4360	168312	152123	250	158936	0	1152	0	0	9376	100	168312	0	0	17606	0	0	250	0	50074	102049	4	1231	0	72143	70991	-8580	0	0	6563	0	9376	0	0	
276551																																							8233	3750	42467	0	1005	1391	0	5894	150258	127664	379	138625	0	1400	10582	0	11633	100	150258	0	0	11408	0	0	4644	0	49664	78000	4	1231	0	82701	81301	-4519	435	0	0	0	11633	5782	0	
276579																																							2351129	606503	11594138	126199	1113921	1321376	1675	3470450	88573533	69207568	1199074	83388869	0	618307	8686135	531000	5184664	148	88573533	12488	280941	5964401	233088	439630	1715559	4879	30973696	38233871	1a	1231	-15009	56331317	55713010	-2920065	7	688077	165097	3319054	5184664	375760	10960833	
276645																																							7792	9805	75147	0	210	3463	192	9066	302186	247377	1142	278164	0	2444	24919	0	24022	250	302186	0	0	22552	0	0	6800	0	37606	209771	4	1231	0	198955	196511	-5580	0	0	1500	3226	24022	0	0	
276654																																							559	1429	22552	0	304	787	0	974	96254	83586	262	89336	0	737	4600	0	6918	100	96254	0	0	1099	0	0	8063	0	16026	67560	2a	1231	0	70363	69626	-2344	0	0	888	0	6918	0	23	
276850																																							171025	19738	370306	0	10939	36918	0	32091	1795247	1485982	12027	1653009	0	14191	155000	0	142238	2000	1795247	118	0	80971	8	0	69000	251	267425	1218557	2a	1231	0	1164877	1150686	-9733	70	0	0	0	142238	0	3097	
276953																																							1842	550	29493	0	0	85	0	2588	61197	54373	153	54526	0	388	0	0	6671	75	61197	0	0	5489	0	0	2925	0	14760	39613	4	1231	0	27027	26639	-1818	0	0	0	0	6671	0	0	
277240																																							61141	3946	17362	300	94	2858	0	4921	502114	407443	2163	442613	0	7787	31000	0	59501	1691	502114	0	0	41850	0	0	16276	0	67043	340399	2a	1231	0	419279	411492	-316	0	0	0	2007	59501	0	0	
277277																																							32214	1738	6380	0	605	3975	713	11060	277258	229084	514	255824	0	2209	26226	0	21434	4273	277258	0	0	17448	0	0	0	0	38488	190596	1b	1231	0	215974	213765	-287	0	6808	0	0	21434	0	0	
277679																																							1824	85	0	0	0	12	0	146	7244	5474	41	5515	0	82	0	0	1729	0	7244	0	0	1729	0	0	0	0	0	5474	9	1231	0	5259	5177	0	0	0	0	0	1729	0	0	
277736																																							5630	3927	22753	0	0	2695	62	1368	208321	181159	490	187921	0	1912	6272	0	20400	410	208321	0	0	20981	0	0	1795	0	56217	124942	1a	1231	0	173135	171223	-2786	663	0	0	0	20400	0	0	
277820																																							5425	14544	96918	0	2020	1335	435	16483	615747	525298	4792	545119	0	5967	7000	0	70628	600	615747	0	0	67173	0	0	14300	265	160046	365252	1a	1231	0	212478	206511	-11445	1776	0	0	8029	70628	0	270035	
278256																																							2558	2254	56684	0	0	1417	0	11649	245361	171406	1581	219214	0	1842	43903	0	26147	200	245361	0	0	26663	0	0	2000	0	22790	148616	2b	1231	0	172641	170799	-2716	0	0	220	2104	26147	0	0	
278555																																							682595	120574	308128	0	1171	8767	890	34270	3349976	3153270	22373	3175643	0	10658	0	0	174333	950	3349976	0	0	98966	0	0	82480	16251	2765048	388222	2a	1231	0	2187988	2177330	-8063	0	0	0	0	174333	0	0	
278733																																							14704	1512	14861	0	0	2560	0	1868	158740	140417	1611	142029	0	1859	0	0	16711	200	158740	0	0	3268	0	0	14502	0	25525	114892	2b	1231	0	124684	122825	-1259	410	0	1	0	16711	0	0	
278751																																							5981	2540	7527	0	393	1059	160	584	35930	32362	128	32490	0	176	0	0	3440	70	35930	0	0	960	0	0	2411	0	8292	24070	6	1231	0	12462	12286	-1	0	0	0	0	3440	0	5400	
278818																																							109069	31514	418125	0	64352	56561	121	91543	3677877	3237952	19956	3318580	0	25444	42280	0	359297	1485	3677877	18963	18392	208299	5325	0	198955	0	752771	2485181	1a	1231	0	2818043	2792599	-49442	0	0	0	0	359297	0	89705	
278872																																							13083	506	0	0	0	3898	25	12661	174437	137539	3342	149881	0	1648	9000	0	24556	0	174437	0	0	16889	0	0	8554	417	8516	129023	2b	1231	-887	135368	133720	0	0	0	0	0	24556	0	10127	
279105																																							6540	19416	314268	0	0	14475	0	78534	1859643	1671764	17088	1697452	0	6771	8600	0	162191	0	1859643	0	0	209600	0	0	0	0	473477	1198287	1a	1231	0	1103040	1096269	-47409	0	0	0	0	162191	2077	328064	
279842																																							58816	8094	68112	0	7454	9419	0	13071	1065605	766582	3002	966295	0	10783	195300	0	99310	650	1065605	0	0	59691	0	0	46105	0	91001	675581	2a	1231	0	900892	890109	-7136	10530	0	0	1411	99310	0	0	
279954																																							64171	11807	347249	0	12634	26412	1906	36047	1271949	1062454	3984	1168464	0	8313	102026	0	103485	495	1271949	0	0	48663	0	0	76871	0	569484	492970	2a	1231	0	779897	771584	-22544	0	0	0	0	103485	139	0	
280110	8385902	885598	39497700	2	3297129	1109627	22548	9730024	195190692	2990783	181067671	178	1399827	26048454	1889659	14122843	50000	195190692	419554	1376576	9037405	2080684	0	10224662	1211281	2a	0	120377596	118977769	-5189224	12090	59050	14123021	0	9560784	0	0	0			39497700							147388149					26048454					419554	1376576						37507523	109880626		1231					0	12090	1315000	59050		0		
280138																																							18111	3637	60180	0	0	546	0	7485	149145	114090	2233	116323	0	1334	0	0	32822	800	149145	0	0	29428	0	0	7200	0	34379	79710	1a	1231	0	60520	59186	-4606	0	0	0	0	32822	0	0	
280352																																							8998	5680	0	0	245	1033	0	1547	103687	90461	1120	91581	0	1841	0	0	12106	500	103687	0	0	5611	0	0	5995	0	41238	49223	4	1231	0	62766	60925	0	17053	0	0	0	12106	0	8206	
280558																																							6246	1079	31985	0	0	349	0	741	119539	109792	98	114890	0	979	5000	0	4649	88	119539	0	0	8158	0	0	212	0	39923	69869	4	1231	0	75218	74239	-3809	4900	0	0	0	4649	0	0	
282075																																							27635	9288	341575	0	177	10504	718	71305	1640317	1461639	6650	1480289	0	11051	12000	0	160028	1	1640317	0	0	190863	72	0	99	0	249768	1211871	2a	0630	0	1048939	1037888	-30935	0	0	0	0	160028	0	141155	
282226																																							222967	12587	157730	0	0	3861	335	8016	494783	457837	1163	459000	0	1394	0	0	35783	1250	494783	0	0	48549	0	0	4750	0	126787	331050	1b	1231	0	90181	88787	-18766	500	0	0	0	35783	0	0	
282824																																							10795	7599	23521	0	0	2778	0	15504	353168	292199	1635	311114	0	5654	17280	0	42054	31	353168	0	0	42610	0	0	1458	0	42135	250064	1a	1231	0	295626	289972	-2045	2999	0	0	0	42054	0	0	
283157																																							16033	1394	31908	0	0	655	0	1254	67521	61866	677	62543	0	493	0	0	4978	100	67521	0	0	1752	0	0	4900	0	13547	48319	4	1231	0	16720	16227	-1774	0	0	0	0	4978	50	0	
283438																																							33858	5081	414936	1214	702	17472	255	38192	1071928	942636	10536	973172	0	6926	20000	0	98756	251	1071928	0	0	56768	0	25000	38197	1194	286958	655678	2b	1231	0	545410	538484	-21460	18540	0	0	0	98756	0	2000	
283652																																							4296	3630	0	0	0	5255	0	4853	211664	187316	647	189086	0	2617	1123	0	22578	1000	211664	0	0	17409	0	0	4169	0	120712	66604	4	1231	0	142079	139462	0	54168	0	0	0	22578	0	0	
283737																																							61916	21722	0	0	0	15480	0	5796	1274735	1138425	16340	1154857	0	9987	92	0	119878	669	1274735	0	0	108893	0	0	10316	0	356981	781444	1a	1231	0	627434	617447	0	1000	0	0	0	119878	0	551374	
283867																																							129742	49807	8170	0	4143	28515	0	22405	1157729	961606	7295	1039431	0	7826	70530	0	118298	1500	1157729	0	0	97117	0	0	20500	0	415934	545672	2a	1231	0	922773	914947	-819	0	0	0	0	118298	0	0	
284154																																							862	1551	9846	0	6178	1663	74	2259	130119	95824	1129	107457	0	930	10000	0	22662	120	130119	0	0	2653	0	0	20167	0	23930	71894	4	1231	0	107740	106810	-278	876	0	504	0	22662	0	0	
284239																																							348	5403	0	0	0	3049	477	6250	211595	185166	384	192230	0	1901	6680	0	19365	70	211595	0	0	19225	0	0	70	0	47390	137776	1a	1231	0	174063	172162	0	10947	0	0	0	19365	0	12959	
284556																																							17087	5545	1550	0	0	4779	0	13545	475191	377124	3544	433877	0	3548	53209	0	41314	150	475191	0	0	21622	0	0	18913	0	68793	308331	1b	1231	0	434891	431343	629	0	0	0	0	41314	0	1342	
284752																																							286	2425	56286	0	323	2116	0	1940	143289	131650	617	133267	0	1079	1000	0	10022	238	143289	0	0	13472	0	0	1272	0	36272	95378	4	1231	0	73776	72697	-4960	6326	0	0	0	10022	0	890	
284958																																							14087	903	9444	0	0	75	0	761	50862	44660	130	45724	0	605	934	0	5138	200	50862	0	0	2126	0	0	3200	0	7774	36886	4	1231	0	26197	25592	-388	0	0	0	0	5138	0	0	
285151																																							9972	3247	41220	0	0	2752	0	5178	176120	151659	1719	153378	0	4508	0	0	22742	550	176120	0	0	22526	0	0	1000	0	79664	71995	4	1231	0	118259	113751	-1334	0	0	0	0	22742	0	0	
285348																																							36214	7051	63615	0	2433	9500	192	6800	284298	223843	2037	253880	0	813	28000	0	30418	0	284298	0	0	1864	0	0	33164	0	44305	179538	2a	1231	0	159056	158243	-4610	0	0	0	0	30418	0	250	
285544																																							60095	2335	5714	0	0	5168	90	2957	182545	155377	4759	160136	0	3613	0	0	22409	1706	182545	0	0	13602	0	0	7300	0	49533	105844	1a	1231	0	109799	106186	-199	0	0	0	0	22409	0	0	
285553																																							28610	499	20064	0	0	322	0	1242	67861	59246	379	59625	0	173	0	0	8236	50	67861	0	0	7133	0	0	1450	0	19383	39863	9	1231	0	14822	14649	-397	2475	0	0	0	8236	0	0	
285740																																							15648	13769	139770	0	795	7062	0	27322	908482	730287	6578	817786	0	11042	57000	0	90696	2300	908482	0	0	39277	0	0	57982	527	206237	524050	2b	1231	0	705357	694315	-8863	0	0	0	23921	90696	0	9274	
285777																																							1068	301	13969	0	0	118	76	1303	27956	20923	137	26260	0	117	5200	0	1696	0	27956	0	0	4776	0	0	0	0	1614	19309	5	930	0	11238	11121	-3080	0	0	0	0	1696	0	0	
285852																																							4463	2758	56926	0	820	7790	0	23455	647423	561069	2395	618588	0	2873	55124	0	28835	500	647423	0	0	32500	0	0	18584	0	192589	368481	2b	1231	0	361766	358893	-22749	850	0	0	0	28835	0	191468	
285928																																							30012	10328	158157	0	0	5731	0	11363	409888	376380	1728	378108	0	2599	0	0	31780	2613	409888	0	0	35998	0	0	5900	0	80695	295685	2a	1231	0	193960	191361	-12731	0	0	0	0	31780	0	2936	
286251																																							2578	1253	11056	0	0	189	7	1978	36815	33463	33	33496	0	241	0	0	3319	300	36815	0	0	4304	0	0	300	0	11485	21978	4	1231	0	18533	18292	-1585	1462	0	0	0	3319	0	0	
286457																																							43877	9915	174444	0	12173	9030	344	37786	1120094	942218	6320	1016287	0	10344	67749	0	103807	50	1120094	0	0	32515	0	0	84950	466	169073	773145	1a	1231	0	841506	831162	-13708	0	0	0	0	103807	0	897	
286840																																							17433	773	9840	0	0	137	0	829	79696	69133	605	69738	0	1112	0	0	9958	68	79696	0	0	9670	0	0	432	0	8416	60717	5	1231	0	51294	50182	-212	502	0	0	0	9958	0	0	
287007																																							35054	1991	0	0	0	1234	648	3496	184754	143646	1941	145587	0	1674	0	0	39167	1000	184754	0	0	39047	0	0	1000	0	54276	89370	4	1231	0	118020	116346	-1880	0	0	0	0	39167	0	25985	
287342																																							76	2741	32187	0	0	1080	0	2535	135244	99704	248	112952	0	1275	9850	0	22292	350	135244	0	0	21855	0	0	3550	0	18932	80772	4	1231	0	97900	96625	-3463	0	0	3150	0	22292	0	0	
287922																																							490	1678	32460	0	0	410	0	2688	67873	61782	92	61874	0	431	0	0	5999	250	67873	0	0	7507	0	0	750	0	15609	46173	1b	1231	0	28753	28322	-2508	1825	0	0	0	5999	0	0	
287959																																							3115	3218	98949	0	0	1607	0	2057	186269	173272	392	175703	0	1047	0	0	10566	1000	186269	0	0	14209	0	0	1000	59	39464	133808	5	1231	0	74601	73554	-5643	3710	0	0	2039	10566	0	0	
288152																																							2205	1507	14647	0	0	79	0	1786	29670	27185	133	27318	0	165	0	0	2352	25	29670	0	0	2936	0	0	275	0	8269	18916	9	1231	0	5611	5446	-884	4000	0	0	0	2352	0	0	
288376																																							11906	1987	171649	0	306	7719	0	22730	333543	319657	1347	324978	0	2556	3974	0	8565	9	333543	0	0	28156	0	0	8031	0	99772	219885	2b	1231	0	119802	117246	-27631	0	0	0	0	8565	0	0	
288853																																							980632	181390	6582017	0	18663	237190	2048	915130	28763618	25090355	174229	27476834	0	156398	2212250	0	1286784	7000	28763618	0	0	1771356	63630	0	445129	4015	2472862	22617493	2a	1231	0	16563771	16407373	-936701	0	0	0	0	1286784	495	3371035	
289056																																							5436	2524	42505	3	322	2933	128	9958	182627	168965	544	173815	0	812	555	0	8812	1700	182627	0	0	7211	0	0	8325	0	15918	153047	4	1231	0	64625	63813	-8424	0	0	3751	0	8812	0	55005	
289225																																							29	546	41681	0	0	110	0	2403	60073	47224	109	59333	0	61	12000	0	740	350	60073	0	0	5495	0	0	485	0	5963	41261	9	1231	0	6823	6762	-5590	8131	0	0	0	740	0	411	
289515																																							78086	17954	457767	175	9016	35509	0	49150	1710994	1515349	10470	1581818	0	14109	55999	0	129176	1376	1710994	0	0	144943	0	0	26854	0	311247	1204102	1a	1231	0	1077446	1063337	-43997	0	0	0	0	129176	0	0	
289702																																							45145	22182	383577	0	6701	45446	0	33541	1830565	1563995	23489	1630935	0	7443	43451	0	199630	0	1830565	0	0	225294	4731	0	25000	175	456960	1107035	2a	1231	0	1233563	1226120	-50664	1054	0	0	0	199630	53143	8750	
289739																																							4273	3514	41766	0	54	5877	678	8991	288299	252650	546	255311	0	2210	2115	0	32988	722	288299	0	0	23928	0	0	11671	0	88373	164277	2a	1231	0	221357	219147	-3333	0	0	0	0	32988	0	3999	
