"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
635840																																																																																						61786	5147	5147	8.7551%	13.8185%	12.6673%	56639	447126	646926	-16099	0			5.8185%			0				32691	653101								0	0	0		0		30123	12.6673%	1	0	46715	5527	648	0	-16099	0	0	0		0	56639	0	0	56639	0	0	0	0	0	0	0	0	0	5147	0	6175	0			
635907																																																																																				968278	0				12.0924%			117605		972553	-14155	-920						0	0	0	0	117604	971633	0	0.0000%	98663	0	4063	102726	10.6091%	0	0	0	0	1		1		1	0	103450	0	0	0	-13494	0	-661	0		0	117605	0	0	117605	0	0	0	0	0	0						0	0	47762		
636276																																																																																						81173	2369	2369	23.7275%	35.2926%	34.2626%	78804	230000	332121	-2917	0			27.2926%			0				78804	332121								0	0	0		0		0	34.2626%	1	0	75887	0	0	0	-2917	0	0	0		0	78804	0	0	78804	0	0	0	0	0	0	0	0	0	2369	0	0	0			
636753																																																																																						13125	508	508	17.7285%	29.4467%	28.3070%	12617	44572	71168	-2251	0			21.4467%			0				12217	71168								0	0	0		0		400	28.3070%	1	0	10366	0	0	0	-2251	0	0	0		0	12617	0	0	12617	0	0	0	0	0	0	0	0	0	508	0	0	0			
636771																																																																																						486461	49084	49084	8.6082%	12.3978%	11.1469%	437377	3923766	5080963	-80811	0			4.3978%			1				147897	5111678								0	0	0		0		325993	11.1469%	1	0	393079	28300	2415	0	-57197	-265	0	-17551		0	437377	0	0	437377	0	0	0	0	0	0	0	0	0	49084	0	30715	0			
637170																																																																																						67970	5908	5908	9.1162%	14.3638%	13.1153%	62062	473204	680791	-1385	0			6.3638%			0				51612	680791								0	0	0		0		10450	13.1153%	1	0	60677	0	0	0	-1385	0	0	0		0	62062	0	0	62062	0	0	0	0	0	0	0	0	0	5908	0	0	0			
637451																																																																																						1511156	92808	92808	10.6933%	15.9447%	14.9654%	1418348	9477501	13263946	-125461	-3932			7.9447%			2				697809	13527298								0	0	0		0		987823	14.9654%	1	0	1560171	260439	6845	0	-89946	13440	0	-48955		0	1418348	0	0	1418348	0	0	0	0	0	0	0	0	0	92808	0	267284	0			
637554																																																																																						80354	5530	5530	12.6845%	18.2208%	16.9668%	74824	441002	589887	-4995	0			10.2208%			0				75205	589887								0	0	0		0		-381	16.9668%	1	0	69829	0	0	0	-4995	0	0	0		0	74824	0	0	74824	0	0	0	0	0	0	0	0	0	5530	0	0	0			
638131																																																																																				290721	0				10.4684%			31630		302148	-9243	0						0	0	0	0	29630	302148	0	0.0000%	14180	0	1108	15288	5.2587%	0	0	0	0	1		2000		1	0	22387	0	0	0	-9243	0	0	0		0	31630	0	0	31630	0	0	0	0	0	0						0	0	0		
638355																																																																																				245297	0				10.5395%			24020		227905	0	0						0	0	0	0	22270	227905	0	0.0000%	4334	0	25	4359	1.7770%	0	0	0	0	1		1750		1	0	24020	0	0	0	0	0	0	0		0	24020	0	0	24020	0	0	0	0	0	0						0	0	0		
638850																																																																																						38772	457	457	18.2508%	108.0722%	106.7984%	38315	35876	209936	-2038	0			100.0722%			0				34115	209936								0	0	0		0		4200	106.7984%	1	0	36277	0	0	0	-2038	0	0	0		0	38315	0	0	38315	0	0	0	0	0	0	0	0	0	457	0	0	0			
639549																																																																																				680401	0				12.5905%			84286		669441	-16688	0						0	0	0	0	80370	672428	0	0.0000%	95679	0	1165	96844	14.2334%	0	0	0	0	1		6903		1	0	70585	2987	0	0	-16688	0	0	0		0	84286	0	0	84286	0	0	0	0	0	0						2987	0	0		
639567																																																																																				1245341	0				47.6193%			525227		1102972	0	0						1	0	0	0	502294	1114078	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		34039		1	0	536333	11106	0	0	0	0	0	0		0	525227	0	0	525227	0	0	0	0	0	0						11106	0	6776067		
639633																																																																																				237333	0				11.2085%			26477		236223	-3792	0						0	0	0	0	23377	236223	0	0.0000%	5971	0	540	6511	2.7434%	0	0	0	0	1		3100		1	0	22685	0	0	0	-3389	0	-403	0		0	26477	0	0	26477	0	0	0	0	0	0						0	0	17498		
639857																																																																																				42619	0				10.4686%			4285		40932	-648	0						0	0	0	0	925	40932	0	0.0000%	4495	0	0	4495	10.5469%	0	0	0	0	1		3360		1	0	3637	0	0	0	-648	0	0	0		0	4285	0	0	4285	0	0	0	0	0	0						0	0	0		
640143																																																																																						10619	728	728	8.1936%	16.9844%	15.8200%	9891	62522	120716	-2316	0			8.9844%			0				4505	123880								0	0	0		0		8550	15.8200%	1	0	10739	3164	0	0	-2316	0	0	0		0	9891	0	0	9891	0	0	0	0	0	0	0	0	0	728	0	3164	0			
640246																																																																																				657915	0				11.2775%			78386		695065	-22889	0						0	0	0	0	71475	698954	0	0.0000%	0	0	659	659	0.1002%	0	0	0	0	1		10800		1	0	59386	3889	0	0	-22889	0	0	0		0	78386	0	0	78386	0	0	0	0	0	0						3889	0	60636		
640442																																																																																				234971	0				10.5878%			24938		235535	-479	0						0	0	0	0	20538	235535	0	0.0000%	51968	0	2687	54655	23.2603%	0	0	0	0	1		4400		1	0	24459	0	0	0	-479	0	0	0		0	24938	0	0	24938	0	0	0	0	0	0						0	0	0		
640554																																																																																				67059	0				15.4807%			10208		65940	0	0						0	0	0	0	7051	65940	0	0.0000%	1516	0	0	1516	2.2607%	0	0	0	0	1		3157		1	0	10208	0	0	0	0	0	0	0		0	10208	0	0	10208	0	0	0	0	0	0						0	0	0		
640956																																																																																				226008	0				10.6288%			25141		236536	-8175	0						0	0	0	0	17970	236950	0	0.0000%	19584	0	959	20543	9.0895%	0	0	0	0	1		7585		1	0	17380	365	49	0	-8175	0	0	0		0	25141	0	0	25141	0	0	0	0	0	0						414	0	2176		
641449																																																																																						17772	374	374	11.4589%	29.3045%	28.6878%	17398	60646	151829	-12531	0			21.3045%			0				16898	151829								0	0	0		0		500	28.6878%	1	0	4867	0	0	0	12091	0	-24622	0		0	17398	0	0	17398	0	0	0	0	0	0	0	0	0	374	0	0	0			
641579																																																																																						34337	1460	1460	11.4861%	24.3549%	23.3193%	32877	140986	286234	-10339	0			16.3549%			0				25477	286234								0	0	0		0		7400	23.3193%	1	0	22538	0	0	0	-10339	0	0	0		0	32877	0	0	32877	0	0	0	0	0	0	0	0	0	1460	0	0	0			
642437																																																																																				254697	0				12.2963%			29613		240828	-11732	0						0	0	0	0	17542	241480	0	0.0000%	5532	0	967	6499	2.5517%	0	0	0	0	1		12723		1	0	18533	652	0	0	-11732	0	0	0		0	29613	0	0	29613	0	0	0	0	0	0						652	0	0		
642549																																																																																						189406	9334	9334	8.4436%	13.9344%	13.2477%	180072	1359267	2132650	-57120	0			5.9344%			0				160545	2133512								0	0	0		0		20389	13.2477%	1	0	123814	862	0	0	-49989	0	0	-7131		0	180072	0	0	180072	0	0	0	0	0	0	0	0	0	9334	0	862	0			
643078																																																																																				340837	0				27.5125%			93430		339591	0	0						0	0	0	0	31593	339591	0	0.0000%	134	0	2487	2621	0.7690%	0	0	0	0	1		61837		1	0	93430	0	0	0	0	0	0	0		0	93430	0	0	93430	0	0	0	0	0	0						0	0	300		
643274																																																																																				42730	0				15.6847%			6437		41040	-1669	0						0	0	0	0	4437	41040	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		2000		1	0	4768	0	0	0	-1669	0	0	0		0	6437	0	0	6437	0	0	0	0	0	0						0	0	0		
643340																																																																																						48859	2304	2304	8.0120%	13.1590%	12.5384%	46555	371298	581063	-12941	17			5.1590%			0				26919	581449								0	0	0		0		20005	12.5384%	1	0	33983	283	86	0	-12941	0	0	0		0	46555	0	0	46555	0	0	0	0	0	0	0	0	0	2304	0	369	0			
643658																																																																																						16589	917	917	13.9847%	22.6948%	21.4403%	15672	73096	112065	-478	0			14.6948%			0				11682	112332								0	0	0		0		4257	21.4403%	1	0	15461	0	0	267	-478	0	0	0		0	15672	0	0	15672	0	0	0	0	0	0	0	0	0	917	0	267	0			
644057																																																																																				55910	0				11.9933%			6672		55631	-131	0						0	0	0	0	5672	55631	0	0.0000%	4125	0	110	4235	7.5747%	0	0	0	0	1		1000		1	0	6541	0	0	0	-131	0	0	0		0	6672	0	0	6672	0	0	0	0	0	0						0	0	0		
644141																																																																																						13532	502	502	10.1888%	17.2413%	16.6017%	13030	78486	127886	-4685	0			9.2413%			0				4030	127886								0	0	0		0		9000	16.6017%	1	0	8345	0	0	0	-4685	0	0	0		0	13030	0	0	13030	0	0	0	0	0	0	0	0	0	502	0	0	0			
644646																																																																																				170340	0				19.5710%			34486		176210	-4399	0						0	0	0	0	31395	176210	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		3091		1	0	30087	0	0	0	-4399	0	0	0		0	34486	0	0	34486	0	0	0	0	0	0						0	0	19472		
644776																																																																																						24567	1371	1371	9.8337%	15.2114%	14.3625%	23196	161504	235883	-1783	0			7.2114%			0				17856	235883								0	0	0		0		5340	14.3625%	1	0	21413	0	0	0	-996	0	-787	0		0	23196	0	0	23196	0	0	0	0	0	0	0	0	0	1371	0	0	0			
644842																																																																																						27198	2445	2445	11.4285%	13.9100%	12.6596%	24753	195528	216591	-1103	0			5.9100%			0				14253	216591								0	0	0		0		10500	12.6596%	1	0	23650	0	0	0	-1103	0	0	0		0	24753	0	0	24753	0	0	0	0	0	0	0	0	0	2445	0	0	0			
644954																																																																																						8120	0	0	83.8930%	200.6425%	200.6425%	8120	4047	9679	0	0			192.6425%			0				4812	9679								0	0	0		0		3308	200.6425%	1	0	8120	0	0	0	0	0	0	0		0	8120	0	0	8120	0	0	0	0	0	0	0	0	0	0	0	0	0			
644963																																																																																				124871	0				9.2969%			11274		121266	-60	0						0	0	0	0	11074	121266	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		200		1	0	11214	0	0	0	-60	0	0	0		0	11274	0	0	11274	0	0	0	0	0	0						0	0	11588		
645157																																																																																				189662	0				8.9383%			17421		194902	-1046	0						0	0	0	0	12819	194969	0	0.0000%	23923	0	100	24023	12.6662%	0	0	0	0	1		4669		1	0	16442	67	0	0	-1046	0	0	0		0	17421	0	0	17421	0	0	0	0	0	0						67	0	0		
645317																																																																																						166642	12867	12867	10.0217%	16.3131%	15.0535%	153775	1021524	1534417	-33355	-1246			8.3131%			0				157184	1547908								0	0	0		0		11271	15.0479%	1	0	135100	12570	2167	0	-33547	0	192	0		0	153718	0	0	153718	0	0	57	57	0	57	0	0	0	12867	0	14737	0			
645465																																																																																						199232	16080	16080	12.0293%	15.4912%	14.2409%	183152	1286098	1522543	-2781	0			7.4912%			1				77934	1525497								0	0	0		0		108172	14.2409%	1	0	183325	2576	378	0	-2781	0	0	0		0	183152	0	0	183152	0	0	0	0	0	0	0	0	0	16080	0	2954	0			
645540																																																																																						32112	2204	2204	8.0206%	18.3449%	17.0858%	29908	175046	372888	-1979	0			10.3449%			0				27658	372888								0	0	0		0		2250	17.0858%	1	0	27929	0	0	0	-1979	0	0	0		0	29908	0	0	29908	0	0	0	0	0	0	0	0	0	2204	0	0	0			
645577																																																																																						26801	1463	1463	15.2734%	23.0928%	21.8322%	25338	116058	165896	-10	0			15.0928%			0				25338	165896								0	0	0		0		0	21.8322%	1	0	25328	0	0	0	-10	0	0	0		0	25338	0	0	25338	0	0	0	0	0	0	0	0	0	1463	0	0	0			
645625																																																																																						1645257	77976	77976	9.7026%	12.6832%	12.0821%	1567281	12971905	16153206	-234353	-461			4.6832%			2				825343	17293243								0	0	0		0		1882436	12.0821%	1	0	2473426	1092227	42293	5978	-233892	0	-461	0		0	1567281	0	0	1567281	0	0	0	0	0	0	0	0	0	77976	0	1140498	0			
646042																																																																																						12602	883	883	8.2210%	17.6617%	16.4242%	11719	71352	142549	-1545	0			9.6617%			0				7529	142549								0	0	0		0		4190	16.4242%	1	0	10174	0	0	0	-1545	0	0	0		0	11719	0	0	11719	0	0	0	0	0	0	0	0	0	883	0	0	0			
646145																																																																																						33474	2543	2543	8.5287%	16.4424%	15.1932%	30931	203584	362669	-7831	0			8.4424%			0				14431	362669								0	0	0		0		16500	15.1932%	1	0	23100	0	0	0	-7831	0	0	0		0	30931	0	0	30931	0	0	0	0	0	0	0	0	0	2543	0	0	0			
646172																																																																																				574459	0				24.4429%			135243		553302	0	0						0	0	0	0	137707	555766	0	0.0000%	110357	0	75	110432	19.2237%	0	0	0	0	1		0		1	0	137707	0	0	0	0	0	0	0		2464	135243	0	0	135243	0	0	0	0	0	0						2464	0	0		
646444																																																																																						28680	1947	1947	13.0517%	18.4373%	17.1857%	26733	155554	204824	0	0			10.4373%			0				-8517	204824								0	0	0		0		35250	17.1857%	1	0	26733	0	0	0	0	0	0	0		0	26733	0	0	26733	0	0	0	0	0	0	0	0	0	1947	0	0	0			
646471																																																																																						3977	94	94	24.4368%	49.5453%	48.3742%	3883	8027	15890	0	0			41.5453%			0				844	15890								0	0	0		0		3039	48.3742%	1	0	3883	0	0	0	0	0	0	0		0	3883	0	0	3883	0	0	0	0	0	0	0	0	0	94	0	0	0			
646556																																																																																				367184	0				9.2574%			32733		353588	-314	0						0	0	0	0	25386	353646	0	0.0000%	25390	0	721	26111	7.1111%	0	0	0	0	1		7405		1	0	32477	0	58	0	-314	0	0	0		0	32733	0	0	32733	0	0	0	0	0	0						58	0	16096		
646743																																																																																						59314	4692	4692	9.7114%	13.7013%	12.6174%	54622	432909	562450	-14471	0			5.7013%			0				27831	566834								0	0	0		0		31175	12.6174%	1	0	44535	4170	214	0	-14471	0	0	0		0	54622	0	0	54622	0	0	0	0	0	0	0	0	0	4692	0	4384	0			
646873																																																																																				223248	0				8.6356%			18881		218641	-377	0						0	0	0	0	18881	218641	0	0.0000%	39849	0	3642	43491	19.4810%	0	0	0	0	1		0		1	0	18504	0	0	0	-377	0	0	0		0	18881	0	0	18881	0	0	0	0	0	0						0	0	0		
647218																																																																																				712247	0				9.6121%			68030		707754	-9150	0						0	0	0	0	55334	707754	0	0.0000%	85949	0	1277	87226	12.2466%	0	0	0	0	1		12696		1	0	58880	0	0	0	-9150	0	0	0		0	68030	0	0	68030	0	0	0	0	0	0						0	0	0		
647245																																																																																						33136	2024	2024	9.1736%	14.7717%	13.8694%	31112	224321	339147	-13493	0			6.7717%			0				20159	339147								0	0	0		0		11305	13.8694%	1	0	17971	0	0	0	-13871	352	0	378		0	31112	0	0	31112	0	0	0	0	0	0	0	0	0	2024	0	0	0			
647414																																																																																						15550	1193	1193	7.8186%	16.2918%	15.0419%	14357	95447	183626	-5839	0			8.2918%			0				13578	183626								0	0	0		0		779	15.0419%	1	0	8518	0	0	0	-5839	0	0	0		0	14357	0	0	14357	0	0	0	0	0	0	0	0	0	1193	0	0	0			
647759																																																																																						16863	1478	1478	8.8343%	14.2587%	13.0089%	15385	118265	174151	-11159	0			6.2587%			0				10885	174151								0	0	0		0		4500	13.0089%	1	0	4226	0	0	0	-11159	0	0	0		0	15385	0	0	15385	0	0	0	0	0	0	0	0	0	1478	0	0	0			
647777																																																																																						19582	300	300	10.8471%	21.5868%	21.2560%	19282	90713	177762	-1579	0			13.5868%							19282	177762								0	0	0		0		0	21.2560%	1	0	17703	0	0	0	-1579	0	0	0		0	19282	0	0	19282	0	0	0	0	0	0	0	0	0	300	0	0	0			
647955																																																																																						8293	764	764	8.7925%	13.5633%	12.3138%	7529	61143	85630	-1303	0			5.5633%			0				1298	86592								0	0	0		0		7193	12.3138%	1	0	7188	960	2	0	-1303	0	0	0		0	7529	0	0	7529	0	0	0	0	0	0	0	0	0	764	0	962	0			
648130																																																																																						135642	6883	6883	11.2582%	24.7563%	23.5001%	128759	547908	1143693	-4676	0			16.7563%			0				67893	1143693								0	0	0		0		60866	23.5001%	1	0	124083	0	0	0	-3075	0	0	-1601		0	128759	0	0	128759	0	0	0	0	0	0	0	0	0	6883	0	0	0			
648242																																																																																						299084	19133	19133	7.8690%	12.5014%	11.7017%	279951	2392399	3557628	-35326	0			4.5014%			0				124393	3557628								0	0	0		0		155559	11.7017%	1	0	244626	0	0	0	-34126	0	0	-1199		0	279951	0	0	279951	0	0	0	0	0	0	0	0	0	19133	0	0	0			
648251																																																																																				285253	0				10.6031%			30090		283784	-980	0						0	0	0	0	29090	283784	0	0.0000%	18957	0	404	19361	6.7873%	0	0	0	0	1		1000		1	0	29110	0	0	0	-980	0	0	0		0	30090	0	0	30090	0	0	0	0	0	0						0	0	2196		
648345																																																																																						10755	894	894	8.1136%	15.0719%	13.8191%	9861	71358	121536	-747	0			7.0719%			1				3861	121536								0	0	0		0		6000	13.8191%	1	0	9114	0	0	0	-747	0	0	0		0	9861	0	0	9861	0	0	0	0	0	0	0	0	0	894	0	0	0			
648550																																																																																						13771	1138	1138	9.6724%	15.1613%	13.9084%	12633	90830	130609	0	0			7.1613%			0				10826	130609								0	0	0		0		1807	13.9084%	1	0	12633	0	0	0	0	0	0	0		0	12633	0	0	12633	0	0	0	0	0	0	0	0	0	1138	0	0	0			
649342																																																																																						53518	3621	3621	10.5634%	13.2926%	12.3933%	49897	402614	472356	-2683	0			5.2926%			0				28370	476712								0	0	0		0		25883	12.3933%	1	0	51570	3941	415	0	-2683	0	0	0		0	49897	0	0	49897	0	0	0	0	0	0	0	0	0	3621	0	4356	0			
649632																																																																																						8864	316	316	15.4569%	21.5005%	20.7340%	8548	41227	55302	-1053	0			13.5005%			1				-1187	56523								0	0	0		0		10955	20.7340%	1	0	8715	420	800	0	-1053	0	0	0		0	8548	0	0	8548	0	0	0	0	0	0	0	0	0	316	0	1221	0			
651121																																																																																				489483	0				10.5909%			51741		488540	-13140	0						0	0	0	0	39317	489131	0	0.0000%	34011	0	160	34171	6.9810%	0	0	0	0	1		13015		1	0	39192	591	0	0	-11473	0	-1667	0		0	51741	0	0	51741	0	0	0	0	0	0						591	0	0		
651149																																																																																						6826	574	574	7.8601%	14.8637%	13.6138%	6252	45924	79541	-968	0			6.8637%			0				2452	79541								0	0	0		0		3800	13.6138%	1	0	5284	0	0	0	-968	0	0	0		0	6252	0	0	6252	0	0	0	0	0	0	0	0	0	574	0	0	0			
651158																																																																																						16561	812	812	12.0869%	23.7798%	22.6139%	15749	69643	130298	-7467	0			15.7798%			0				9144	132463								0	0	0		0		8770	22.6139%	1	0	10447	2165	0	0	-7467	0	0	0		0	15749	0	0	15749	0	0	0	0	0	0	0	0	0	812	0	2165	0			
651354																																																																																						6179	342	342	8.4205%	19.6915%	18.6016%	5837	31379	69319	-4170	0			11.6915%			0				4477	69319								0	0	0		0		1360	18.6016%	1	0	1667	0	0	0	-4170	0	0	0		0	5837	0	0	5837	0	0	0	0	0	0	0	0	0	342	0	0	0			
651448			62865	0	0	99.3772%	507.0576%	507.0576%	62865	12398	63259	0	0			499.0576%						6212	63259								0	0	0		56653	507.0576%	0	62865	0	0	0	0	0	0	0		0	62865	0	0	62865	0	0	0	0	0	0	0	0	0	0	0	0	0																																						0																	0				1																															
651541																																																																																						18812	1646	1646	8.0990%	11.3107%	10.3211%	17166	166320	211951	-354	0			3.3107%			1				11747	211951								0	0	0		0		5419	10.3211%	1	0	16812	0	0	0	-354	0	0	0		0	17166	0	0	17166	0	0	0	0	0	0	0	0	0	1646	0	0	0			
651756																																																																																						27133	2450	2450	8.8808%	13.0528%	11.8742%	24683	207871	277938	-5582	0			5.0528%			0				21683	277938								0	0	0		0		3000	11.8742%	1	0	19101	0	0	0	-5582	0	0	0		0	24683	0	0	24683	0	0	0	0	0	0	0	0	0	2450	0	0	0			
651859																																																																																						608707	53614	53614	9.3011%	14.2351%	12.9813%	555093	4276087	5968050	-85467	0			6.2351%			0				269790	5982747								0	0	0		0		300000	12.9813%	1	0	484323	14697	0	0	-85467	0	0	0		0	555093	0	0	555093	0	0	0	0	0	0	0	0	0	53614	0	14697	0			
651952																																																																																				146319	0				10.4587%			14776		141279	-871	0						0	0	0	0	11544	141279	0	0.0000%	28586	0	1116	29702	20.2995%	0	0	0	0	1		3232		1	0	13905	0	0	0	-871	0	0	0		0	14776	0	0	14776	0	0	0	0	0	0						0	0	0		
652043																																																																																						44624	3268	3268	10.1877%	14.7693%	13.6877%	41356	302140	405939	-14830	0			6.7693%			0				30556	418974								0	0	0		0		23835	13.6877%	1	0	39561	12844	191	0	-14830	0	0	0		0	41356	0	0	41356	0	0	0	0	0	0	0	0	0	3268	0	13035	0			
652070																																																																																				77783	0				20.3349%			15737		77389	0	0										15737	77389	0	0.0000%	1124	0	162	1286	1.6533%	0	0	0	0	1		0		1	0	15737	0	0	0	0	0	0	0		0	15737	0	0	15737	0	0	0	0	0	0						0	0	0		
652874																																																																																						1307147	51045	51045	8.5339%	13.4136%	12.8898%	1256102	9744910	14719017	-83798	0			5.4136%			0				748103	14719767								0	0	0		0		508749	12.8898%	1	0	1173054	750	0	0	-199879	116081	0	0		0	1256102	0	0	1256102	0	0	0	0	0	0	0	0	0	51045	0	750	0			
652959																																																																																						2445	178	178	8.6326%	17.1218%	15.8754%	2267	14280	26261	0	0			9.1218%			0				1967	26261								0	0	0		0		300	15.8754%	1	0	2267	0	0	0	0	0	0	0		0	2267	0	0	2267	0	0	0	0	0	0	0	0	0	178	0	0	0			
653134																																																																																						118230	3705	67722	10.5340%	38.9485%	16.6388%	50508	303555	479477	-9352	0			10.6388%			0				44006	479477								0	0	0		0		6502	16.6388%	1	0	41156	0	0	0	-9352	0	0	0		0	50508	0	0	50508	0	0	0	0	0	0	64017	0	0	67722	0	0	0			
653433																																																																																				167095	0				11.8275%			20778		175676	-6832	0						0	0	0	0	18278	175676	0	0.0000%	16018	0	1430	17448	10.4420%	0	0	0	0	1		2500		1	0	13946	0	0	0	-6832	0	0	0		0	20778	0	0	20778	0	0	0	0	0	0						0	0	0		
653611																																																																																				899134	0				9.0222%			80172		888606	-1682	0						0	0	0	0	63411	888606	0	0.0000%	125057	0	5031	130088	14.4681%	0	0	0	0	1		16761		1	0	78490	0	0	0	-1411	0	-271	0		0	80172	0	0	80172	0	0	0	0	0	0						0	0	9016		
653778																																																																																				256359	0				15.4732%			41002		264987	-8666	0						0	0	0	0	41002	264987	0	0.0000%	3536	0	0	3536	1.3793%	0	0	0	0	1		0		1	0	32336	0	0	0	-8666	0	0	0		0	41002	0	0	41002	0	0	0	0	0	0						0	0	6121		
653947																																																																																						39073	3545	3545	9.3221%	11.3276%	10.2999%	35528	344935	381115	-3870	0			3.3276%			0				26871	382375								0	0	0		0		9917	10.2999%	1	0	32918	0	1260	0	-3870	0	0	0		0	35528	0	0	35528	0	0	0	0	0	0	0	0	0	3545	0	1260	0			
654047																																																																																				57023	0				20.6023%			11528		55955	-1091	0						0	0	0	0	8527	55955	0	0.0000%	1124	0	0	1124	1.9711%	0	0	0	0	1		3001		1	0	10437	0	0	0	-1091	0	0	0		0	11528	0	0	11528	0	0	0	0	0	0						0	0	0		
654300																																																																																						29823	2026	2026	9.9262%	18.3982%	17.1484%	27797	162097	280036	-4235	0			10.3982%							27797	280036								0	0	0		0		0	17.1484%	1	0	23562	0	0	0	-2239	0	-1996	0		0	27797	0	0	27797	0	0	0	0	0	0	0	0	0	2026	0	0	0			
654579																																																																																				35392	0				36.3451%			12683		34896	-30	0						0	0	0	0	12713	34896	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	12683	0	0	0	0	0	0	0		0	12683	0	0	12683	0	0	0	0	0	0						0	0	0		
655530																																																																																						5056	158	158	12.2450%	12.9280%	12.5240%	4898	39109	40000	-352	0			4.9280%			0				1263	40000								0	0	0		0		3825	12.5240%	1	0	4736	0	0	0	-162	0	0	0		0	4898	0	0	4898	0	0	0	0	0	0	0	0	0	158	0	0	0			
655839																																																																																				617148	0				10.1660%			62061		610476	-10612	0						0	0	0	0	41928	610476	0	0.0000%	90682	0	763	91445	14.8174%	0	0	0	0	1		20133		1	0	51449	0	0	0	-10612	0	0	0		0	62061	0	0	62061	0	0	0	0	0	0						0	0	16064		
656032																																																																																				260917	0				10.1556%			26992		265785	-9540	0						0	0	0	0	21825	265829	0	0.0000%	20679	0	212	20891	8.0068%	0	0	0	0	1		5210		1	0	17495	0	44	0	-2049	0	0	-7492		0	26992	0	0	26992	0	0	0	0	0	0						44	0	0		
656377																																																																																						2077926	205920	205920	8.6892%	12.3113%	11.0912%	1872006	16878233	21544157	43822	0			4.3113%			0				1380581	21852400								0	0	0		0		799668	11.0912%	1	0	2224071	303457	4786	0	-72425	116247	0	0		0	1872006	0	0	1872006	0	0	0	0	0	0	0	0	0	205920	0	308243	0			
656470																																																																																				2271886	0				10.2971%			235925		2291178	-52762	0						0	1164	0	0	232541	2293217	0	0.0000%	305195	0	927	306122	13.4744%	0	0	0	0	1		5423		1	0	185202	1372	667	0	-52762	0	0	0		0	235925	0	0	235925	0	0	0	0	0	0						2039	0	172859		
656658																																																																																				120360	0				11.0955%			13400		120770	-1327	0						0	0	0	0	9795	120770	0	0.0000%	1602	0	105	1707	1.4182%	0	0	0	0	1		3605		1	0	12073	0	0	0	-1327	0	0	0		0	13400	0	0	13400	0	0	0	0	0	0						0	0	0		
656779																																																																																				155090	0				15.1108%			23155		153235	-602	0										23304	153384	0	0.0000%	2766	0	0	2766	1.7835%	0	0	0	0	1		0		1	0	22702	0	149	0	-602	0	0	0		0	23155	0	0	23155	0	0	0	0	0	0						149	0	0		
657178																																																																																				138191	0				15.4996%			20620		133036	302	0						0	0	0	0	20620	133036	0	0.0000%	728	0	0	728	0.5268%	0	0	0	0	1		0		1	0	20922	0	0	0	-92	0	394	0		0	20620	0	0	20620	0	0	0	0	0	0						0	0	7913		
