"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
602842																																		0	80	0	0	0	1825		0	0	0	0	80	329	2	0			1825	0	0	0	0	0	1825	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					HTTPS://DSB.SHAZAMBANKING.NET	
603232																																		0	0	0	0	0	0		0	0	0	0	0	588	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					http://bankofgueydan.com/																http://bankofgueydan.com/	
603540																																		0	0	7700	0	0	7700		0	0	0	0	0	4756	4	0			0	7700	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.brcbank.com	
603559																																		0	29	1058	0	0	4358		0	0	29	0	0	153	0	0			0	1058	1752	400	1148	0	0	0	0	0	223	0						0																					0	0	0	0	0	0	0	0																					http://WWW.FSBPHILLIPSBURG.COM	
603755																																		0	0	0	0	0	0		0	0	0	0	0	188	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fsbjunction.com	
604024																																		59	0	0	0	59	1095		0	0	0	0	0	0	0	59			0	0	0	0	1095	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.minsterbank.com	
604033																																		0	0	0	0	0	0		0	0	0	0	0	47	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
604547																																		661	0	0	661	0	0		0	0	0	0	0	533	0	0			0	0	0	0	0	0	0	0	0	0	10680	0					0	0																					0	0	0	0	0	0	0	0																						
604640																																		344	0	0	0	0	1300		0	0	0	0	0	0	0	0	false	0	0	0	1300	0	0	0	0	0	0	0	0	0	true	false	0	0		344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					https://www.watermanbank.com	
605571																																		0	0	0	0	0	0		0	0	0	0	0	305	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.psalc.com	
605610																																		198	0	2850	0	198	15850		0	0	0	0	0	569	0	198			0	2850	5000	8000	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
605656																																		971	0	0	0	971	0		0	0	0	0	0	437	0	971	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.firststateks.com	
606046																																		1693761	3394	5700231	1459302	108736	5768344		213	0	1519	0	1662	62625	7	108736	true	0	12500	5700231	0	817	0	0	12500	899	53897	0	0	66397	true	true	0	0	25042	125723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					43	13422	0	0	0	0	0	0					www.bancorpsouth.com	BancorpSouth Bank	www.alostar.com														www.cadencebank.com	
606176																																		0	0	0	0	0	168755		0	0	0	0	0	1919	1	0			168755	0	0	0	0	0	168755	0	0	0	0	168755					1000	0																			1	true	4	396	0	0	0	0	0	0																						
606653																																		1824	0	0	1824	0	0		0	0	0	0	0	5226	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.ibyourbank.com	
607146																																		0	0	4000	0	0	31205		0	0	0	0	0	2483	3	0			0	10000	7000	6835	7370	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
608358																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
608451																																		14331	0	0	7983	0	0		0	0	0	0	0	761	1	0			0	0	0	0	0	0	0	0	0	0	0	0						6348																					3	59	0	0	0	0	0	0																					http://www.harmony.bank	
608844																																		2004	20	0	1348	656	0		20	0	0	0	0	5088	3	656			0	0	0	0	0	0	0	0	0	0	0	0					4242	0																					1	205	0	0	0	0	0	0																						
609010																																		48	1354	0	0	0	0		0	0	0	0	1354	2522	1	0			0	0	0	0	0	0	0	0	0	0	0	0						48																					2	24	0	0	0	0	0	0																					http://www.elmerbank.com	
609467																																		552	4602	0	0	552	2000		4602	0	0	0	0	68	0	957			0	0	2000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
609476																																		0	0	10000	0	0	20000		0	0	0	0	0	1287	0	0			10000	10000	0	0	0	0	10000	0	0	0	0	10000						0																			1	true	0	0	0	0	0	0	0	0																						
609609																																		129	0	0	0	129	0		0	0	0	0	0	0	0	129			0	0	0	0	0	0	0	0	0	0	0	0						0																					4	334	0	0	0	0	0	0																					http://www.kebhana.us	
609645																																		0	0	0	0	0	0		0	0	0	0	0	741	3	0			0	0	0	0	0	0	0	0	0	0	0	0					51	0																					0	0	0	0	0	0	0	0																						
609832																																		3603	0	0	3603	0	4750		0	0	0	0	0	6590	3	0			0	0	4750	0	0	0	0	0	0	0	0	0					0	0																					1	11	0	0	0	0	0	0																						
610128																																		0	50	0	0	0	0		6	0	44	0	0	11730	1	0			0	0	0	0	0	0	0	0	0	0	0	0					35	0																					1	7	0	0	0	0	0	0																						
610164																																		53	0	0	53	0	0		0	0	0	0	0	741	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					3	8	0	0	0	0	0	0																						
610539																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					www.bankofedison.com																www.boedison.com	
610557																																		1056	0	0	0	1056	0		0	0	0	0	0	95	0	1056	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	353	0	0	0	0	0	0																					WWW.THREERIVERSBANKMONTANA.COM	
610913																																		361	91	0	33	328	0		0	0	0	0	91	0	0	328			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					WWW.FNBGRAYSON.COM	
611031																																		0	0	0	0	0	0		0	0	0	0	0	1886	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.tpbeatonton.com	
612159																																		0	0	57	0	0	12036		0	0	0	0	0	2732	2	0			0	66	6	27	11937	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
612878																																		633	0	10500	633	0	10500		0	0	0	0	0	0	0	0			0	10500	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
613008																																		1011135	0	879066	985072	2810	879628		0	0	0	0	0	13838	3	3050	true	411551	0	879066	0	0	562	0	0	0	0	0	0	0	true	true	0	0	22081	23253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					58	6596	0	0	0	0	0	0					http://freechecking.rocklandtrust.com/	Compass Exchange Advisors															http://www.rocklandtrust.com	
613156																																		1069	0	19552	1069	0	29643		0	0	0	0	0	0	0	0			0	19552	8425	0	1568	0	0	0	98	0	0	0						0																					1	111	0	0	0	0	0	0																						
613343																																		24761	0	0	21416	889	42171		0	0	0	0	0	8295	1	889			0	0	29921	12250	0	0	0	0	0	0	0	0						2456																					5	707	0	0	0	0	0	0																						
613400																																		21294	0	67564	17795	950	68189		0	0	0	0	0	6063	2	950	true	0	0	67564	0	625	0	0	0	0	0	0	0	0	true	false	0	0	25308	2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					7	322	0	0	0	0	0	0					www.zynlobank.com	Zynlo Bank															www.bankatpeoples.com	
613558																																		24425	45	54702	9034	27	54759		0	0	45	0	0	15067	4	27			57	54702	0	0	0	0	57	0	0	0	0	57					0	15364																					2	66	0	0	0	0	0	0																						
613679																																		8079	0	0	6229	1805	95000		0	0	0	0	0	8141	4	2656	false	0	0	0	10000	10000	75000	85000	0	0	0	0	0	0	true	false	0	0	725	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	177	0	0	0	0	0	0					www.homebuildingsavingsbank.com	Home Building Savings Bank	www.fbei.net		www.firstfedevansville.net		firstfedevansville.mymortgage-online.com										www.firstfedsavings.bank	
613839																																		997	0	4500	0	997	4500		0	0	0	0	0	1915	1	1245			0	4500	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
613950																																		0	156	10000	0	0	280000		0	0	156	0	0	3027	5	0			250000	10000	20000	0	0	0	250000	0	0	0	0	250000					1094	0																					3	22	0	0	0	0	0	0																						
613978																																		0	0	0	0	0	0		0	0	0	0	0	105	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	false	0	0	0	0	0	0	0	0																						
614256																																		0	0	3400	0	0	11400		0	0	0	0	0	914	1	0			0	3400	1000	2000	5000	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fnbofks.bank	
614313																																		34868	650	34500	20652	13548	45055		510	0	25	0	115	508	0	13548	true	0	3	34500	0	10000	0	0	3	66	184	302	0	555	true	false	0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.yourstatebank.com	
614368																																		0	2314	0	0	0	1		0	14	0	0	2300	1383	1	0			1	0	0	0	0	0	1	0	0	0	0	1						0																					4	131	0	0	0	0	0	0																						
614751																																		0	0	10000	0	0	12000		0	0	0	0	0	984	1	0	false	0	0	10000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.manhattanbank.bank	
614948																																		457	0	2140	433	5	6447		0	0	0	0	0	907	0	5			0	2140	3557	150	600	0	0	0	0	0	0	0					9	19																					0	0	0	0	0	0	0	0																					https://www.1nbcarlyle.com	
615217																																		0	0	10000	0	0	10000		0	0	0	0	0	12578	2	0			0	10000	0	0	0	0	0	0	0	0	0	0					209	0																					1	369	0	0	0	0	0	0																						
615253																																		0	0	0	0	0	0		0	0	0	0	0	4616	2	0			0	0	0	0	0	0	0	0	0	0	0	0					54	0																					3	7	0	0	0	0	0	0																						
615776																																		0	0	2250	0	0	3250		0	0	0	0	0	68	0	0			0	2250	1000	0	0	0	0	0	0	0	0	0						0																			2	true	0	0	0	0	0	0	0	0																						
615851																																		91	0	0	23	0	0		0	0	0	0	0	343	0	0			0	0	0	0	0	0	0	0	0	0	0	0						68																					0	0	0	0	0	0	0	0																					bankwithfarmers.com	
615879																																		1070	0	0	1014	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	56																			1	true	0	0	0	0	0	0	0	0																						
615954																																		20	0	0	0	0	111000		0	0	0	0	0	12863	4	0			0	0	0	10000	101000	0	0	0	0	0	0	0					0	20																					1	308	0	0	0	0	0	0																						
616036																																		2098	0	0	0	0	450		0	0	0	0	0	1769	2	0			450	0	0	0	0	0	450	0	0	0	0	0					0	2098																					7	860	0	0	0	0	0	0																						
616540																																		4390	0	1250	3676	0	2000		0	0	0	0	0	0	0	0			0	1250	500	250	0	0	0	0	0	0	0	0					0	714																					0	0	0	0	0	0	0	0																						
617051																																		4100	0	0	4100	0	0		0	0	0	0	0	3102	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.citizensbank-texas.com	
617079																																		431	0	1500	367	0	4500		0	0	0	0	0	451	1	0			0	1500	3000	0	0	0	0	0	0	0	0	0						64																			1	true	0	0	0	0	0	0	0	0																						
617145																																		0	26	100	0	0	600		0	0	26	0	0	1146	1	0			0	100	200	200	100	0	0	0	0	0	0	0					0	0																					2	8	0	0	0	0	0	0																						
617275																																		0	0	0	0	0	0		0	0	0	0	0	37	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.holladaybank.com	
617743																																		4486	0	1200	4486	0	1200		0	0	0	0	0	2145	1	0			0	1200	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fnbfontanelle.com	
618647																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	2325	0						0																					0	0	0	0	0	0	0	0																					http://www.fhbshen.com	
618740																																		7627	0	8500	6167	866	9629		0	0	0	0	0	12678	6	866			0	8500	1129	0	0	0	0	0	0	0	0	0					0	594																					0	0	0	0	0	0	0	0																						
618777																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
618807																																		68423	0	659300	42493	13962	709646		0	0	0	0	0	520	0	31894	true	0	0	659300	0	0	50346	0	0	0	0	0	0	0	true	false	0	0	65205	11968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					6	1068	0	0	0	0	0	0					https://www.salemfivedirect.com																http://www.salemfive.com	
619457																																		0	0	0	0	0	0		0	0	0	0	0	1966	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
619701																																		15579	0	286500	11936	3640	416500		0	0	0	0	0	5493	6	3640			10000	291500	115000	0	0	72000	10000	0	0	0	0	10000					25257	3																					49	1107	0	0	0	0	0	0																						
619859																																		682	97	2500	0	0	21500		0	0	0	0	97	2690	1	0			9000	2500	5000	5000	0	0	9000	0	0	0	0	9000						682																					0	0	0	0	0	0	0	0																						
619877	0	1000	0	0	0	3000000		2000	0	0	false	0	0	0	0	3000000	0	0	0	0	0	0	0	0	0		0	0	0												0	0	1000	0	0																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0				1	true	0	0	0	0	0	0	0	0																					www.usaa.com	
621151																																		0	0	0	0	0	1047		0	0	0	0	0	0	0	0			0	0	20	41	986	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
621245																																		1221	0	0	1129	0	500		0	0	0	0	0	616	0	0			0	0	500	0	0	0	0	0	0	0	0	0						92																					0	0	0	0	0	0	0	0																						
621357																																		683	0	8000	0	0	13000		0	0	0	0	0	404	0	0			0	8000	5000	0	0	0	0	0	0	0	0	0					0	683																					4	58	0	0	0	0	0	0																						
621441																																		2498	0	5000	2498	0	15000		0	0	0	0	0	348	0	0			0	5000	10000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
622037																																		0	234	0	0	0	0		234	0	0	0	0	394	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.yourfnb.com	
622774																																		6917	1158	170000	0	0	170000		1158	0	0	0	0	319	0	0			0	170000	0	0	0	0	0	0	0	0	0	0					0	6917																					2	326	0	0	0	0	0	0																						
623052																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
623454																																		2473	0	0	2473	0	0		0	0	0	0	0	16269	5	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
623548																																		0	0	0	0	0	0		0	0	0	0	0	2247	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
623874																																		1521	0	1000	0	1521	1000		0	0	0	0	0	188	0	3299			0	1000	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
624246																																		3331	0	16000	2455	520	35000		0	0	0	0	0	3013	1	520			0	16000	19000	0	0	0	0	0	0	0	0	0						356																					0	0	0	0	0	0	0	0																						
624648																																		0	0	5056	0	0	12203		0	0	0	0	0	330	0	0			0	5056	1854	1844	3449	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.fsbfostoria.com	
624778																																		0	518	0	0	0	0		0	0	518	0	0	1058	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
624956																																		248	0	0	0	0	0		0	0	0	0	0	779	0	0			0	0	0	0	0	0	0	0	0	0	0	0						248																					0	0	0	0	0	0	0	0																					www.valleybankronan.com	
625056																																		0	0	0	0	0	0		0	0	0	0	0	667	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
625065																																		0	400	0	0	0	0		400	0	0	0	0	8135	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	151	0	0	0	0	0	0																					www.citizensbank.net	
625140																																		20502	30	141	13506	0	10605		0	0	30	0	0	122	0	0			0	141	4545	3024	2895	0	0	0	0	0	0	0						6996																					0	0	0	0	0	0	0	0																					http://www.leecountybank.com	
625159																																		7094	331	0	7094	0	0		0	0	0	0	331	3652	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.ibc.com	
625654																																		13740	341	32000	11968	32	132000		0	0	0	0	341	28837	5	2978	true	0	100000	32000	0	0	0	0	100000	0	0	0	0	100000	true	true	0	0	19889	1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.countryclubbank.com	
625757																																		0	0	0	0	0	0		0	0	0	0	0	96	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.nsbashland.com	
625850																																		0	0	17000	0	0	17000		0	0	0	0	0	486	0	0			0	17000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					bankov.com	
625953																																		0	0	0	0	0	0		0	0	0	0	0	1068	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofwinnfield.com	
626101																																		2123	0	65000	1787	336	65220		0	0	0	0	0	411	0	2581	true	0	0	65000	0	220	0	0	0	0	0	0	0	0	true	false	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					12	2211	0	0	0	0	0	0					www.sbdanbury.com																www.sbdanbury.com	
627108																																		319	0	7500	296	23	10283		0	0	0	0	0	1587	1	23	false	0	0	7500	0	0	0	0	0	0	0	2783	0	2783	true	false	0	0	10875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					capeannsavings.bank	
627377																																		457	0	2250	0	457	2250		0	0	0	0	0	111	0	457			0	2250	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
627854																																		0	194	15000	0	0	15000		0	0	0	0	194	9415	1	0			0	15000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
628039																																		0	0	0	0	0	0		0	0	0	0	0	4531	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.bankofhazlehurst.com	
628123																																		0	0	0	0	0	319		0	0	0	0	0	1100	1	0	false	0	319	0	0	0	0	0	319	0	0	0	0	319	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.thebankofglenburnie.com	
628356																																		0	135	16750	0	0	16750		135	0	0	0	0	7390	3	0			0	16750	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					http://www.sterlingbank.ws	
628552																																		1542	0	3000	0	0	14000		0	0	0	0	0	25923	3	0	false	0	0	3000	9000	0	2000	0	0	0	0	0	0	0	true	false	0	0		1542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					WWW.BANKONWSB.COM	WSB															WWW.WINNSBOROBANK.COM	
629148																																		156	268	4250	156	0	17505		5	0	0	0	263	1173	0	0			0	4250	0	13255	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.bankofcavecity.com	
629353																																		0	0	0	0	0	15000		0	0	0	0	0	3717	1	0			0	0	10000	0	5000	0	0	0	0	0	0	0					0	0																					1	244	0	0	0	0	0	0																						
629522																																		0	1214	3500	0	0	3500		0	0	205	0	1009	1557	1	0			0	3500	0	0	0	0	0	0	0	0	0	0					0	0																					1	16	0	0	0	0	0	0																						
629746																																		237	0	0	0	237	3500		0	0	0	0	0	4973	3	237	false	0	0	0	1500	0	2000	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fmbank.org	
630041																																		0	0	0	0	0	0		0	0	0	0	0	127	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
630340																																		0	0	7500	0	0	7500		0	0	0	0	0	256	0	0			0	7500	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
630555																																		0	0	10000	0	0	10123		0	0	0	0	0	45	0	0			25	10000	0	0	0	0	25	0	98	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
630658																																		3032	0	0	3032	0	0		0	0	0	0	0	2828	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
631039																																		0	42	0	0	0	0		42	0	0	0	0	2844	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
631150																																		0	649	0	0	0	0		649	0	0	0	0	4556	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.firstlockhart.com	
631178																																		445	139	0	0	445	0		0	0	139	0	0	4285	3	445	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.secfed.net	
631422																																		0	0	25000	0	0	25000		0	0	0	0	0	10372	2	0	false	0	0	25000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	1	0	0	0	0	0	0																					www.conwaynationalbank.com	
631570																																		94	0	150000	0	94	205010		0	0	0	0	0	0	0	94			10	150000	55000	0	0	0	10	0	0	0	0	10						0																			1	true	0	0	0	0	0	0	0	0																						
632410																																		188	700	0	0	188	2		700	0	0	0	0	456	0	188	false	0	2	0	0	0	0	0	2	0	0	0	0	2	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.newfieldnationalbank.bank	
632607																																		947	203	315	557	390	4778		0	0	203	0	0	10584	2	390			0	315	593	2645	1225	0	0	0	0	0	0	0					0	0																					3	151	0	0	0	0	0	0																						
632858																																		0	0	0	0	0	10000		0	0	0	0	0	6	0	0	false	0	0	10000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.frontier-ok.com	
633378																																		213622	13410	1210000	210895	0	1568537		0	0	454	0	12956	2498	2	0	false	0	0	1210000	131692	200000	0	0	0	0	0	26845	0	26845	true	false	0	0		2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	4	309	0	0	0	0	0	0					newapp.kearnybank.com/OwLxLbN5B9Q-YhV/getting-started/landing-page		newapp.kearnybank.com/B4ggkCVajJ2iq2P/getting-started/landing-page		newapp.kearnybank.com/Td49Sc16wUuJ9C3/getting-started/landing-page												www.kearnybank.com	
633640																																		0	0	0	0	0	0		0	0	0	0	0	5252	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
634544																																		50	119	4000	50	0	4000		0	0	119	0	0	364	0	0			0	4000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
634955																																		1169	169	0	1033	0	0		0	0	169	0	0	10028	3	0			0	0	0	0	0	0	0	0	0	0	0	0						136																					0	0	0	0	0	0	0	0																						
635840																																		6600	0	0	5527	425	0		0	0	0	0	0	350	0	425			0	0	0	0	0	0	0	0	0	0	0	0					0	648																					0	0	0	0	0	0	0	0																						
635907																																		3	0	4000	0	3	25202		0	0	0	0	0	3840	2	3			0	4000	12232	7697	1273	0	0	0	0	0	0	0					18496	0																					4	610	0	0	0	0	0	0																					www.pentucketbank.com	
636276																																		0	0	29500	0	0	34500		0	0	0	0	0	2197	2	0			0	29500	5000	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
636753																																		0	0	0	0	0	0		0	0	0	0	0	1859	1	0			0	0	0	0	0	0	0	0	0	0	2445	0					0	0																					0	0	0	0	0	0	0	0																						
636771																																		72638	499	0	28300	41923	50000		0	0	499	0	0	9002	3	41923	true	0	0	0	50000	0	0	0	0	0	0	0	0	0	true	false	0	0		2415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	107	0	0	0	0	0	0																					www.independentbank.com	
637170																																		3394	0	0	0	3394	11800		0	0	0	0	0	3828	1	3394			11800	0	0	0	0	0	11800	0	0	0	0	11800					0	0																			1	true	0	0	0	0	0	0	0	0																						
637451																																		372715	3202	450000	260439	103314	542466		0	0	1147	0	2055	1598	2	103314	true	0	33846	450000	0	0	0	0	33846	20173	18623	19824	0	29636	true	true	0	0	51	8962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	86	0	0	0	0	0	0																					www.plainscapital.com	
637554																																		0	0	0	0	0	0		0	0	0	0	0	999	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.firstbank.net	
638131																																		0	0	13600	0	0	13600		0	0	0	0	0	5091	3	0			0	13600	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.bankofdickson.com	
638355																																		0	90	0	0	0	0		90	0	0	0	0	1453	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
638850																																		0	0	0	0	0	0		0	0	0	0	0	908	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.fidelitybankdc.com	
639549																																		3160	0	3450	2987	173	24059		0	0	0	0	0	2696	2	173			0	4144	9306	7649	2960	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
