"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
785147																																																																																																								0	0	0							3154	1004	21	44	0	0	0	0	72	61	0	252	0	0	0	0	0	0				0	0	64	0	0	66	0	0	0	0	0	0	0	0	0		1366	186	628	0	195	0								0	0	0	0	61	0	0	0	0	0	1051	0				0	0	249	0	0	0	0	0	0	0	0	0																																																				
785473																																																																																																								0	0	0	0	0	0	0	0	0	12449	2849	0	0	179	0	198	0	958	120	0	0	0	0	0	0	0	0	0	0	0	320	0	90	179	0	546	0	0	15	0	0	0	0	0	0	0	2651	76	1195	0	0	0	0	0			0	0	0	0	0	0	0	0	0	837	0	0	0	4521	3607	0	0	0	0	0	2413	413	0	6287	304	0	5456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2165	0	0	0	0	0	248	
785857																																																																																																								0	0	0							1298	3373	0	0	0	0	256	0	232	0	0	0	0	0	254	0	0	0				0	0	0	50	0	0	0	0	0	0	0	0	0	0	0		437	23	2190	0	0	0								0	0	0	0	0	0	324	0	0	0	207	136				0	0	0	0	0	0	0	0	0	0	0	0																																																				
785923																																																																																																								0	0	0							702	1564	0	0	0	0	0	0	24	0	0	88	217	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		361	0	980	0	267	0								0	0	0	0	0	0	0	40	0	0	229	0				0	0	88	0	0	0	0	0	0	0	0	0																																																				
785950																																																																																																								0	0	0							590	978	0	0	0	0	549	0	222	0	0	0	0	0	0	0	0	0				0	0	0	49	0	0	0	0	0	0	0	0	0	0	0		368	0	373	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	590	0	0	0	0	0	0	0	0	0																																																				
786210																																																																																																								0	0	0							514	772	0	0	0	0	0	0	57	0	0	2	0	0	0	0	0	0				28	0	14	19	0	0	0	0	0	0	0	0	0	0	0		429	0	114	0	3	0								0	0	0	0	0	0	600	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
786256																																																																																																								0	0	0							70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
786340																																																																																																								0	0	0							2382	2345	0	0	0	0	194	0	491	62	0	10	0	0	0	0	0	0				109	0	113	0	0	0	0	0	0	1	0	0	0	0	0		1028	0	960	0	0	0								0	586	0	0	0	30	42	0	0	0	218	335				0	0	251	0	0	0	0	0	0	0	0	0																																																				
786555																																																																																																								0	0	0							626	1468	0	0	54	0	638	0	12	159	0	277	0	0	0	0	0	0				8	0	0	54	0	0	0	0	0	0	0	0	0	0	0		337	0	479	0	0	0								37	0	0	0	0	0	55	0	0	0	0	0				0	0	21	0	0	0	0	0	0	0	0	0																																																				
786612																																																																																																								0	0	0	0	0	0	0	0	0	13386	3199	7	0	15	0	294	0	1443	56	0	0	0	0	209	0	0	0	0	0	0	576	0	168	165	0	0	0	0	0	0	0	0	0	0	0	0	2956	110	1586	7	4	0	0	0			0	0	0	0	0	0	0	0	2257	326	165	0	0	2788	3455	0	0	24	0	0	119	0	0	756	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	
786733																																																																																																								0	0	0							60	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	0	0	0	0	0	0	0	0	0	0	0	0	0	0		56	0	137	0	0	0								0	0	0	0	0	0	0	0	0	0	0	4				0	0	56	0	0	0	0	0	0	0	0	0																																																				
786948																																																																																																								0	0	0							8	105	0	0	43	0	41	0	0	0	0	0	0	0	0	0	0	0				0	0	0	44	0	0	0	0	0	0	0	0	0	0	0		8	0	1	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	8	0	0	0	0	0	0	0	0	0																																																				
787141																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
787459																																																																																																								0	0	0							0	4384	509				97	0	0	50	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	6	0	0	0	0	4231	0	509	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
787842																																																																																																								0	0	0							368	502	437	0	0	0	96	0	0	0	0	221	0	0	0	0	0	0				0	0	0	38	437	110	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								45	0	0	0	0	0	239	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
788559																																																																																																								0	0	0							195	146	1	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0				0	0	0	32	1	22	0	0	0	0	0	0	0	0	0		122	0	42	0	52	0								0	0	0	0	0	0	0	0	0	0	0	0				52	0	0	0	0	0	0	0	0	0	0	0																																																				
788652																																																																																																								0	0	0							433	389	8				0	0	160	0	0	0	0	0	0	0	0	0				0	0	0	0	0	180	0	0	0	0	0	0	0	0	0		0	0	268	0	0	0								0	111	0	0	0	0	0	0	0	0	69	0				0	0	147	0	0	0	0	0	0	0	0	0																																																				
788773																																																																																																								0	0	0							642	1421	0	0	0	0	264	0	0	783	0	0	0	0	0	0	0	0				0	0	35	36	0	0	0	0	0	0	0	0	0	0	0		317	0	190	0	0	0								0	0	0	0	0	0	138	0	0	0	285	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
789051																																																																																																								0	0	0							0	110	104	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0				0	0	0	110	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
790150																																																																																																								0	0	0							179	126	0	0	25	0	25	0	0	0	0	0	0	0	0	0	0	0				0	0	0	26	0	0	0	0	0	0	0	0	0	0	0		136	0	55	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	11	0	0	0	0	0	0	0	0	0																																																				
790271																																																																																																								0	0	0							1904	6445	392	0	0	0	1312	0	54	0	0	0	0	0	0	0	0	0				40	29	40	0	0	0	0	0	0	0	0	0	0	0	0		749	0	2371	171	0	0								957	0	0	0	0	0	1566	180	0	157	499	547				36	0	93	0	0	0	0	0	0	0	0	0																																																				
790543																																																																																																								0	0	0	0	0	0	0	0	0	1515	58	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	58	0	0	0	0	0			0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790703																																																																																																								0	0	0							942	2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				641	0	135	0	0	0	0	0	0	0	0	0	0	0	0		797	0	1681	0	0	0								0	34	0	0	0	0	0	0	0	0	0	0				231	0	530	0	0	0	0	0	0	0	0	0																																																				
790918																																																																																																								0	0	0							5038	2133	132	0	0	0	34	0	662	0	0	0	0	0	2340	0	0	0				0	132	0	0	0	0	0	0	0	0	0	0	0	0	0		719	10	1192	0	0	0								0	0	0	0	0	0	634	256	0	0	1307	0				0	0	1321	0	0	0	0	0	0	0	0	0																																																				
791072																																																																																																								0	0	0							2254	202	0	6	0	0	76	0	408	0	0	1396	0	0	0	0	0	0				0	0	0	0	0	6	0	0	0	0	0	0	0	0	0		115	0	96	0	0	0								0	0	0	0	0	0	25	5	0	0	310	0				7	0	7	0	0	0	0	0	0	0	0	0																																																				
791353																																																																																																								0	0	0							0	862	44				28	0	0	0	0	0	0	0	0	0	0	0				0	41	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0						0	0	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
791821																																																																																																								0	0	0							65	1749	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		65	0	0	0	0	0								249	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
791942																																																																																																								0	0	0							0	609	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	552	0	39	0								0	0	0	0	0	0	0	16	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
792453																																																																																																								0	0	0							946	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	51	0	0	0								0	0	0	0	946	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
792640																																																																																																								0	0	0							148	572	27	0	9	0	0	0	115	0	0	0	0	0	0	0	0	0				42	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	27	0	0	0	0						0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
792659																																																																																																								0	0	0							48	440	0				27	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	359	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
794149																																																																																																								0	0	0							23	766	102				157	0	23	0	0	0	0	0	0	0	0	0				0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	102	0	0	0	0						0	0	0	0	0	0	25	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
794336																																																																																																								0	0	0							2029	2962	926	0	0	0	125	169	165	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1500	0	0	0								0	0	0	0	0	0	280	685	0	757	0	1864				0	0	0	0	0	0	0	0	0	0	0	0																																																				
794345																																																																																																								0	0	0							697	7	0				7	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	31	0	0	0	0	0	0	0	0	0		67	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	563	36				0	0	0	0	0	0	0	0	0	0	0	0																																																				
794475																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
794653																																																																																																								0	0	0							0	148	18	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	125	12	0	6								0	0	0	0	0	0	0	0	0	0	0	0				0	12	0	0	0	0	0	0	0	0	0	0																																																				
795249																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
795548																																																																																																								0	0	0	0	0	0	0	0	0	27	124	0	0	0	0	0	0	27	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	27	0	0	27	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	
795959																																																																																																								0	0	0							55	774	0				98	0	55	0	0	0	0	0	0	0	0	0				0	0	0	27	0	0	0	0	0	0	0	0	0	0	0		0	0	649	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	55	0	0	0	0	0	0	0	0	0																																																				
795968	0	0	0	1766	0	31	0	0	0	11085	24064	7519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0			131	0	0	0	0	0	0	0	137	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12174	597	0	2528	632	0	0	0	0	0	0	0	0	0	0							1639	530	147																			0	0	0	304	0	0							2486	789	2472														4584	636	2250	4558	588	413								0	0	0	0	0	0	0	0	0	0	0	3215	0	0	137													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
796152																																																																																																								0	0	0							249	2056	103				334	69	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	464	31	0	0								0	0	0	0	0	0	840	2	0	0	249	0				0	0	0	0	0	249	0	0	249	0	0	0																																																				
796451																																																																																																								0	0	0							1581	512	7	0	0	0	14	6	105	154	0	1445	0	0	0	0	0	0				61	0	0	0	0	0	0	0	0	0	0	0	0	0	0		31	0	279	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
796572																																																																																																								0	0	0							1859	271	0	432	0	0	0	0	42	0	0	0	0	0	0	0	0	0				114	0	162	0	0	432	0	0	0	11	0	1	0	0	0		890	263	141	0	5	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	509	0	0	432	0	0	390	0	0	0																																																				
796657																																																																																																								0	0	0							3	125	0				93	0	0	0	0	3	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	32	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
797140																																																																																																								0	0	0							3171	787	0	0	0	0	46	0	1780	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		981	0	633	0	0	0								0	83	0	0	0	0	0	0	0	0	364	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
797775																																																																																																								0	0	0	0	0	0	0	0	0	7786	1235	0	0	0	0	0	0	72	0	0	0	0	0	167	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	7495	0	1076	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
798512																																																																																																								0	0	0							72	302	295				0	0	0	0	0	64	0	0	0	0	0	0				0	0	0	27	0	0	0	0	0	0	0	0	0	0	0		0	0	261	295	14	0								0	0	0	0	0	8	0	0	0	0	0	0				0	0	0	0	0	64	0	0	57	0	0	0																																																				
799359																																																																																																								0	0	0							0	229	49	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0				0	0	0	130	36	0	0	0	0	0	0	0	0	0	0		0	0	99	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
799751																																																																																																								0	0	0							91	261	3				31	0	8	0	0	0	0	0	0	0	0	0				0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	83	0	190	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
799854																																																																																																								0	0	0							643	30	0				13	0	494	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		45	0	2	0	0	0								0	0	0	0	0	0	0	0	0	0	104	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
799939																																																																																																								0	0	0							0	68	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	55	64	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
799948																																																																																																								0	0	0							132	336	1	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	57	1	0	0	0	0		132	0	135	0	0	0								0	0	0	0	0	0	65	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
800134																																																																																																								0	0	0							474	330	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0				80	0	209	0	0	0	0	0	0	0	0	0	0	0	0		0	0	250	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
800442																																																																																																								0	0	0							353	949	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0				0	0	0	203	0	65	0	0	0	0	0	0	0	0	0		216	0	474	0	0	0								0	0	0	0	0	0	99	0	0	0	45	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
800479																																																																																																								0	0	0							0	1896	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1896	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
800657																																																																																																								0	0	0	0	0	0	0	0	0	71323	10913	139	236	729	0	2120	0	33336	669	0	1502	173	0	1706	0	0	0	0	0	0	277	0	1676	1138	0	4772	0	0	0	0	0	0	0	0	0	0	6670	570	3897	0	65	0	0	0			0	0	0	174	0	0	135	2659	5994	1338	662	0	0	4287	7715	0	0	62	0	0	88	168	0	6696	135	0	6044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800853																																																																																																								0	0	0							0	716	1	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	4	0	0	0	0	0		0	0	154	0	0	0								420	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
801047																																																																																																								0	0	0							843	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	15	0	0	0	0	0	0	23	0	0	0	0	0		346	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	385	0				0	0	44	0	0	0	0	0	0	0	0	0																																																				
801056																																																																																																								0	0	0							38	104	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	91	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
801654																																																																																																								0	0	0							0	809	11	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	700	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
803256																																																																																																								0	0	0							303	45	202	0	0	0	36	0	180	0	0	0	0	0	0	0	0	0				0	0	0	9	0	72	0	0	0	0	0	0	0	0	0		0	0	0	202	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
803265																																																																																																								0	0	0							307	203	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	224	0	0	0	0	0	0	0	0	0		13	0	160	0	0	0								0	0	0	0	0	0	0	0	0	0	0	70				0	0	0	0	0	0	0	0	0	0	0	0																																																				
803649																																																																																																								0	0	0							346	1932	0	0	117	0	1225	0	205	0	0	0	0	0	0	0	0	0				102	0	14	117	0	0	0	0	0	0	0	0	0	0	0		0	0	419	0	1	0								40	0	0	0	0	0	0	0	0	0	0	127				857	0	0	0	0	0	0	0	0	0	0	0																																																				
803658																																																																																																								0	0	0							29	69	6	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
803957																																																																																																								0	0	0							256	158	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		220	0	63	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
804150																																																																																																								0	0	0							0	167	88	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	3	0	0	0	0						0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
804338																																																																																																								0	0	0							6190	0	0	0	0	0	0	0	5719	0	0	0	0	0	0	0	0	0				0	0	471	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
804374																																																																																																								0	0	0							2293	339	64	0	0	0	4	0	8	0	0	5	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0		2280	0	305	64	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	1753	0	0	112	0	0	90	0	0	0																																																				
804422																																																																																																								0	0	0							0	910	73				0	0	0	225	0	0	0	0	0	0	0	0				0	0	0	20	0	0	0	0	0	0	0	0	0	0	0		0	0	623	73	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
804860																																																																																																								0	0	0							430	815	0				83	0	48	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	357	0	347	0	0	0	0	0	430					0	22	0	0	0	5	175	0	0	0	0	0	0	0	357	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0				
805045																																																																																																								0	0	0							0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	141	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
805250																																																																																																								0	0	0							92	2016	0	0	22	0	1993	0	0	0	0	37	0	0	0	0	0	0				0	0	55	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
