"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
675079																																																																																																																																																																																																																																																	
675248																																																																																																																																																																																																																																																	
675341																																																																																																																																																																																																																																																	
675659																																																																																																																																																																																																																																																	
675855																																																																																																																																																																																																																																																	
676049																																																																																																																																																																																																																																																	
676151																																																																																																																																																																																																																																																	
676478																																																																																																																																																																																																																																																	
677176																																																																																																																																																																																																																																																	
677354																																																																																																																																																																																																																																																	
677448																																																																																																																																																																																																																																																	
677644																																																																																																																																																																																																																																																	
677756																																																																																																																																																																																																																																																	
677970																																																																																																																																																																																																																																																	
678052																																																																																																																																																																																																																																																	
678070																																																																																																																																																																																																																																																	
678258																																																																																																																																																																																																																																																	
678454																																																																																																																																																																																																																																																	
678557																																																																																																																																																																																																																																																	
678744																																																																																																																																																																																																																																																	
679451																																																																																																																																																																																																																																																	
680055																																																																																																																																																																																																																																																	
680130																																																																																																																																																																																																																																																	
680354																																																																																																																																																																																																																																																	
680457																																																																																																																																																																																																																																																	
680747																																																																																																																																																																																																																																																	
680813																																																																																																																																																																																																																																																	
681043																																																																																																																																																																																																																																																	
681249																																																																																																																																																																																																																																																	
682143																																																																																																																																																																																																																																																	
682563																																																																																																																																																																																																																																																	
682648																																																																																																																																																																																																																																																	
683449																																																																																																																																																																																																																																																	
683814																																																																																																																																																																																																																																																	
684455																																																																																																																																																																																																																																																	
685023																																																																																																																																																																																																																																																	
685649																																																																																																																																																																																																																																																	
685676																																																																																																																																																																																																																																																	
685779																																																																																																																																																																																																																																																	
686459																																																																																																																																																																																																																																																	
686570																																																																																																																																																																																																																																																	
686758																																																																																																																																																																																																																																																	
687009																																																																																																																																																																																																																																																	
687054																																																																																																																																																																																																																																																	
687830																																																																																																																																																																																																																																																	
687951																																																																																																																																																																																																																																																	
688079	1310564	0	0	0	269849	714251	0	714251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596313	31575	94457	36153	1136	31575	808708	36153	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31575	808708	36153	1136	0	161742	18077	1136	269849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443629	88894	0	0	443629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10637	0	0	0	0	0	0	0	0	0	0	
688257																																																																																																																																																																																																																																																	
688453																																																																																																																																																																																																																																																	
688556																																																																																																																																																																																																																																																	
689209																																																																																																																																																																																																																																																	
689357																																																																																																																																																																																																																																																	
689759																																																																																																																																																																																																																																																	
691042																																																																																																																																																																																																																																																	
691556																																																																																																																																																																																																																																																	
691743																																																																																																																																																																																																																																																	
691958																																																																																																																																																																																																																																																	
692450																																																																																																																																																																																																																																																	
692704																																																																																																																																																																																																																																																	
692946																																																																																																																																																																																																																																																	
693073																																																																																																																																																																																																																																																	
693224																																																																																																																																																																																																																																																	
693345																																																																																																																																																																																																																																																	
693952																																																																																																																																																																																																																																																	
694146																																																																																																																																																																																																																																																	
694771																																																																																																																																																																																																																																																	
694847																																																																																																																																																																																																																																																	
694904																																																																																																																																																																																																																																																	
695349																																																																																																																																																																																																																																																	
695947																																																																																																																																																																																																																																																	
696047																																																																																																																																																																																																																																																	
696168																																																																																																																																																																																																																																																	
696430																																																																																																																																																																																																																																																	
696645																																																																																																																																																																																																																																																	
697035																																																																																																																																																																																																																																																	
697147																																																																																																																																																																																																																																																	
697156																																																																																																																																																																																																																																																	
697231																																																																																																																																																																																																																																																	
697763																																																																																																																																																																																																																																																	
697950																																																																																																																																																																																																																																																	
697978																																																																																																																																																																																																																																																	
698144																																																																																																																																																																																																																																																	
698546																																																																																																																																																																																																																																																	
698649																																																																																																																																																																																																																																																	
699105																																																																																																																																																																																																																																																	
699253																																																																																																																																																																																																																																																	
700140																																																																																																																																																																																																																																																	
700252																																																																																																																																																																																																																																																	
700430																																																																																																																																																																																																																																																	
700458																																																																																																																																																																																																																																																	
701062																																																																																																																																																																																																																																																	
701222																																																																																																																																																																																																																																																	
701839																																																																																																																																																																																																																																																	
701857																																																																																																																																																																																																																																																	
702117																																																																																																																																																																																																																																																	
702359																																																																																																																																																																																																																																																	
702612																																																																																																																																																																																																																																																	
702836																																																																																																																																																																																																																																																	
702911																																																																																																																																																																																																																																																	
702966																																																																																																																																																																																																																																																	
703039																																																																																																																																																																																																																																																	
703552																																																																																																																																																																																																																																																	
703767																																																																																																																																																																																																																																																	
705378																																																																																																																																																																																																																																																	
705556																																																																																																																																																																																																																																																	
706030																																																																																																																																																																																																																																																	
706058																																																																																																																																																																																																																																																	
706236																																																																																																																																																																																																																																																	
706254																																																																																																																																																																																																																																																	
706450																																																																																																																																																																																																																																																	
706656																																																																																																																																																																																																																																																	
707354																																																																																																																																																																																																																																																	
708379																																																																																																																																																																																																																																																	
709143																																																																																																																																																																																																																																																	
709451																																																																																																																																																																																																																																																	
709554																																																																																																																																																																																																																																																	
709602																																																																																																																																																																																																																																																	
709639																																																																																																																																																																																																																																																	
709956																																																																																																																																																																																																																																																	
710176																																																																																																																																																																																																																																																	
710859																																																																																																																																																																																																																																																	
711472	2525155	32463	0	12114	1632141	121960	119167	2793	0	317678	4333	313345	0	0	93280	489027	0	0	0	0	0	0	0	145878	918	5744	125	131422	225610	817116	315917	1225019	0	0	0	0	0	0	53067	26534	0	0	0	26534	1729	346	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225610	817116	315917	1251899	0	163423	157959	1251899	1620027	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1967	0	0	4890	4890	0	0	4890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515921	0	0	0	0	0	0	0	0	-66386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167530	0	0	167530	0	7929	0	7929	29073	0	0	0	0	4331	24742	1251647	0	7912	6207	148262	1089266	0	0	0	782	0	0	0	0	0	0	0	0	0	0	
711520																																																																																																																																																																																																																																																	
711548																																																																																																																																																																																																																																																	
711753																																																																																																																																																																																																																																																	
711801																																																																																																																																																																																																																																																	
712059																																																																																																																																																																																																																																																	
712648																																																																																																																																																																																																																																																	
712956																																																																																																																																																																																																																																																	
713047																																																																																																																																																																																																																																																	
713252																																																																																																																																																																																																																																																	
713476																																																																																																																																																																																																																																																	
713926																																																																																																																																																																																																																																																	
714165																																																																																																																																																																																																																																																	
714437																																																																																																																																																																																																																																																	
714839																																																																																																																																																																																																																																																	
714978																																																																																																																																																																																																																																																	
715032																																																																																																																																																																																																																																																	
715050																																																																																																																																																																																																																																																	
715144																																																																																																																																																																																																																																																	
715340																																																																																																																																																																																																																																																	
715470																																																																																																																																																																																																																																																	
715630																																																																																																																																																																																																																																																	
715872																																																																																																																																																																																																																																																	
715975																																																																																																																																																																																																																																																	
716374																																																																																																																																																																																																																																																	
716833																																																																																																																																																																																																																																																	
716851																																																																																																																																																																																																																																																	
716954																																																																																																																																																																																																																																																	
717232																																																																																																																																																																																																																																																	
717670																																																																																																																																																																																																																																																	
717737																																																																																																																																																																																																																																																	
717924																																																																																																																																																																																																																																																	
718145																																																																																																																																																																																																																																																	
718275																																																																																																																																																																																																																																																	
718538																																																																																																																																																																																																																																																	
719030																																																																																																																																																																																																																																																	
719610																																																																																																																																																																																																																																																	
719656																																																																																																																																																																																																																																																	
719964																																																																																																																																																																																																																																																	
720157																																																																																																																																																																																																																																																	
720344																																																																																																																																																																																																																																																	
720746																																																																																																																																																																																																																																																	
720858																																																																																																																																																																																																																																																	
721350																																																																																																																																																																																																																																																	
721752																																																																																																																																																																																																																																																	
721949																																																																																																																																																																																																																																																	
722227																																																																																																																																																																																																																																																	
722432																																																																																																																																																																																																																																																	
722544																																																																																																																																																																																																																																																	
722777	105313880	1397487	0	321924	77125301	11374947	9808082	1526931	39845	8846409	7481895	1512974	0	0	4121163	2603615	0	280507	946878	0	19106	0	458	13837420	341441	329311	0	8774209	21777714	6156124	9406151	55910089	717372	717372	0	101286	0	605650	291068	145534	0	36930	0	107730	6135	1227	0	0	0	1227	0	0	0	0	0	0	507357	507357	0	500000	0	7357	14538294	7269147	0	39458	0	7229689	29582422	10540539	9406151	64638470	0	2108108	4703076	64638470	76803377	965613	4601004	4601004	0	0	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1278812	0	0	1064751	963884	0	0	1064751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6170921	0	0	0	0	80	9	-148460	0	-834364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198619	0	0	0	0	198619	0	11294946	0	32078	9406071	1856797	0	0	0	214541	0	0	0	0	0	214541	44916896	0	25133	132109	0	44759654	0	927314	0	2048441	0	0	0	0	0	0	0	476256	476256	0	
722816																																																																																																																																																																																																																																																	
723112	207586000	2215000	0	32000	168386620	12554000	11014000	1536000	1000	0	0	0	0	0	13084000	31236000	1000	14000	3929000	626000	0	0	175000	19863000	743000	429000	0	10069000	25555000	34769000	18087000	109380000	1218000	1218000	143000	6000	0	1069000	828000	414000	6000	1000	0	407000	0	0	0	0	0	0	0	0	0	0	0	0	103000	103000	0	0	34000	69000	52378000	26189000	0	0	24000	26060000	26525000	37072000	18161000	140875000	0	7414400	9080500	140875000	168354620	1758000	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	17000	3000	1725000	0	0	1513000	1087000	0	0	1530000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39970000	2000	0	0	3000	0	0	0	0	-4365000	0	0	0	725000	0	222000	414000	89000	0	0	0	0	0	0	0	0	0	0	24000	0	0	0	0	24000	0	21288000	0	1006000	17115000	3167000	133000	0	133000	440000	0	2000	0	0	0	438000	96825000	1000	86000	340000	557000	95841000	0	3111000	0	5383000	0	0	0	0	0	0	0	9879000	9879000	0	
