"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
565143																																																																																																																																		284081	549	0	0	181824	9278	8303	975	0	0	0	0	0	0	19480	35460	13730	0	25000	0	25000	0	0	0	0	0	0	14057	0	443	0	12986	27783	61878	95582	103950	8	8	0	0	0	8	667	334	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18878	9439	0	0	0	9439	27783	61878	95582	115279	0	12376	47791	115279	181824	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
565170																																																																																																																																		169223	1279																																																																																																														
565536																																																																																																																																		157093	1265																																																																																																														
565750																																																																																																																																		1063156	15193																																																																																																														
565844																																																																																																																																		149537	944	0	100	67555	19263	18763	500	0	0	0	0	0	0	21848	34076	190	758	0	0	0	0	0	0	0	0	0	4570	73	244	113	4140	40738	34820	39903	39455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40738	34820	41818	39455	0	6964	20909	39455	67455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
566056																																																																																																																																		289344	2162	0	0	228048																																																																												228048																															
566243																																																																																																																																		313353	1367	0	0	135864																																																																												135864																															
567240																																																																																																																																		232663	1869																																																																																																														
567679																																																																																																																																		250727	1469	0	0	172925																																																																												172925																															
567736																																																																																																																																		161573	1545																																																																																																														
568126																																																																																																																																		394285	2635																																																																																																														
568135																																																																																																																																		312247	2318	0	0	236714																																																																												236714																															
568359																																																																																																																																		737084	8294	0	19	661967	22687	21424	1263	0	0	0	0	0	0	16708	33967	3923	16052	0	0	0	0	0	0	0	0	0	40462	0	4410	0	26652	38283	39640	170929	494708	0	0	0	0	0	0	3240	1620	0	0	0	1620	10894	2179	0	0	0	2179	46	46	0	0	0	46	0	0	0	0	0	0	121588	60794	0	0	0	60795	38283	39640	174470	564924	0	7928	87235	564924	661948	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568377																																																																																																																																		166677	158																																																																																																														
568470																																																																																																																																		2094861	19568	0	0	1627114	53618	23710	29908	0	0	0	0	0	0	55129	228986	164749	0	654	0	654	0	0	0	0	0	0	159884	0	6547	0	86685	78839	268522	739213	998827	6467	6467	0	0	0	6467	7508	3754	0	0	0	3754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37443	18722	0	0	0	18722	78839	275016	739213	1052046	0	55003	369607	1052046	1627114	5662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568939																																																																																																																																		263140	2104																																																																																																														
570558																																																																																																																																		297154	1511	0	0	159782																																																																												159782																															
570651																																																																																																																																		71349	353																																																																																																														
571135																																																																																																																																		110749	562	0	0	56594	8220	4893	3327	0	0	0	0	0	0	586	55716	8482	0	1807	0	1807	0	0	0	0	0	0	4002	0	60	0	3942	5479	60910	14022	36888	282	282	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5479	60910	14304	36888	0	12182	7152	36888	56594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571265																																																																																																																																		502011	6114	0	1353	396967	6249	5043	1206	0	21081	0	1124	4158	16000	40551	40105	12695	0	0	0	0	0	7569	1437	1977	4155	0	23221	0	1835	190	17582	64806	46247	48119	342475	0	0	0	0	0	0	1205	603	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21959	10980	0	0	0	10980	64806	46247	48119	354254	0	9249	24060	354254	395614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571920																																																																																																																																		248542	2161	0	0	184615																																																																												184615																															
571957																																																																																																																																		44653	203																																																																																																														
572347																																																																																																																																		82534	733	0	0	67032	7143	1302	5841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5810	0	106	575	2372	1302	5947	28344	44917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10300	10300	0	0	10300	0	973	487	0	0	244	243	1302	6510	41139	45160	0	1302	20570	45160	67032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572374																																																																																																																																		5771935	64987	0	0	5431593	188725	150040	38685	0	200427	0	0	200427	0	74103	472677	0	0	0	0	0	0	0	0	0	0	0	314026	0	13501	0	289706	224193	542298	1307151	3709335	4690	4690	0	0	0	4690	12232	6116	0	0	0	6116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1633140	816570	0	0	90444	726126	294847	542298	1397595	4479178	0	108460	698798	4479178	5431593	9992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572459																																																																																																																																		386028	3593																																																																																																														
572655																																																																																																																																		286609	2621																																																																																																														
573036																																																																																																																																		524949	4333	0	0	368821																																																																												368821																															
573335																																																																																																																																		390500	4979																																																																																																														
574079																																																																																																																																		332328	1651	0	0	162499																																																																												162499																															
574949																																																																																																																																		688931	6109	0	0	569361																																																																												569361																															
574976																																																																																																																																		2049817	12831																																																																																																														
575133																																																																																																																																		120825	252																																																																																																														
575254																																																																																																																																		4055626	39560	0	0	3395912	328002	301547	26455	0	0	0	0	0	0	46996	706825	26892	12000	0	0	0	0	0	0	0	0	0	259517	0	2857	0	150852	348669	762852	532742	2422611	12821	12821	0	0	0	12821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	60000	0	0	60000	0	402916	201458	0	0	0	201458	348669	762852	613457	2685724	0	152570	306729	2685724	3395912	18931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575348																																																																																																																																		119489	854																																																																																																														
575375																																																																																																																																		81702	1572																																																																																																														
575759																																																																																																																																		559557	4353																																																																																																														
575834																																																																																																																																		533146	4239	0	0	361713																																																																												361713																															
576354																																																																																																																																		156202	1312	0	0	114469	9594	674	8920	0	0	0	0	0	0	6324	24900	15545	4235	0	0	0	0	0	0	0	0	0	12731	0	1291	0	11440	7024	37284	38191	78240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2782	1391	0	0	0	1391	7024	37284	38191	80431	0	7457	19096	80431	114469	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576578																																																																																																																																		151424	642																																																																																																														
576608																																																																																																																																		1570158	13300	0	0	1132129	22588	16304	6284	0	0	0	0	0	0	4048	102888	0	0	574	0	574	0	0	0	0	0	0	58163	18	9474	1570	46737	20425	121755	820911	622563	0	0	0	0	0	0	643	322	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105425	52713	0	200	623	51351	20425	121955	822370	675624	0	24391	411185	675624	1132129	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576644																																																																																																																																		581713	6637	0	19	508135																																																																												508116																															
576952																																																																																																																																		366746	2582	0	0	264667																																																																												264667																															
577128																																																																																																																																		7289589	53303	0	0	5102941	140559	97773	42786	0	694180	108530	514748	71143	0	162791	883248	125127	24193	2051	0	2051	0	27339	0	0	0	27339	668093	22122	34049	4597	275183	413666	1528512	1109169	4088586	8421	8421	0	0	0	8421	6625	3313	0	0	3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360849	180425	0	0	180425	0	674740	1562033	1292907	4106653	0	312407	646454	4106653	5102941	27339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577137																																																																																																																																		1171386	5313	0	0	749186	113977	96677	17300	0	0	0	0	0	0	154	11069	0	938	0	0	0	0	0	0	0	0	0	47836	2814	4093	319	40182	196586	32462	110593	609212	10	10	10	0	0	0	266	133	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48117	24059	260	0	4765	19034	197323	32462	115358	634598	0	6492	57679	634598	749186	4893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577230																																																																																																																																		60033	200	0	0	24798																																																																												24798																															
578116																																																																																																																																		531076	3287	0	0	306803																																																																												306803																															
578237																																																																																																																																		65033	613	0	281	26575																																																																												26294																															
578255																																																																																																																																		2133030	17828	0	0	1559704																																																																												1559704																															
578554																																																																																																																																		123768	1211																																																																																																														
578741																																																																																																																																		373188	3260	0	0	305818																																																																												305818																															
578862																																																																																																																																		94687	312	0	0	25593	40163	37352	2811	0	0	0	0	0	0	9901	27115	0	0	0	0	0	0	0	0	0	0	0	504	0	26	0	478	48212	29952	1087	16856	150	150	25	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3638	1819	0	0	0	1819	48237	29952	1087	19059	0	5990	544	19059	25593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579140																																																																																																																																		532435	3693																																																																																																														
579319																																																																																																																																		64753	168	0	0	26403																																																																												26403																															
579364																																																																																																																																		416935	4426																																																																																																														
579636																																																																																																																																		208764	1402																																																																																																														
580155																																																																																																																																		673775	9534																																																																																																														
580548																																																																																																																																		603682	4909	0	0	484943	12971	8831	4223	0	0	0	0	0	0	14067	123781	3504	0	1505	0	1505	0	0	0	0	0	0	31078	3	1821	151	26265	22901	135594	140617	323775	1954	1954	0	0	0	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108417	54209	0	0	0	54208	22901	135594	140617	379937	0	27119	70309	379937	484943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580847																																																																																																																																		184310	1578																																																																																																														
580874																																																																																																																																		288419	2285	0	430	150071																																																																												149641																															
581237																																																																																																																																		148103	549	0	0	52138																																																																												52138																															
581358																																																																																																																																		218059	1842	0	0	155141																																																																												155141																															
582177																																																																																																																																		626740	3330	0	0	513126																																																																												513126																															
582654																																																																																																																																		87241	1495	0	768	58147	2091	693	1398							4007	33378	5245											2829		390		2439	4700	35166	5245	47868																															1210	605			605			36769	5850						57379																															
582878																																																																																																																																		41431	415																																																																																																														
582953																																																																																																																																		429447	4082																																																																																																														
582971																																																																																																																																		1406999	8501	0	0	951779																																																																												951779																															
583071																																																																																																																																		185057	1854	0	586	101406																																																																												100820																															
583268																																																																																																																																		737577	7420																																																																																																														
583352																																																																																																																																		575172	5561																																																																																																														
583754																																																																																																																																		694551	4300																																																																																																														
583905																																																																																																																																		1665050	8474																																																																																																														
584377																																																																																																																																		1648214	9269	0	0	1088878	48424	26925	21499	0	13278	0	38	9886	3500	153176	389394	69347	6850	0	0	0	0	0	0	0	0	0	139213	191	4843	543	109364	180292	428903	133738	850956	80	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58124	29062	0	0	0	29062	180292	428903	133738	904169	0	85781	66869	904169	1088878	2885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584724																																																																																																																																		844507	4452	0	0	598364																																																																												598364																															
584920																																																																																																																																		3745066	29488	0	2091	2550055																																																																												2547964																															
585235																																																																																																																																		146040	606																																																																																																														
585749																																																																																																																																		811341	8039	0	171	629502																																																																												629331																															
586027																																																																																																																																		307685	5989																																																																																																														
586072																																																																																																																																		882627	11629	0	3510	649533																																																																												646023																															
586335																																																																																																																																		129645	463	0	0	64322																																																																												64322																															
586960																																																																																																																																		168603	597	0	0	85126																																																																												85126																															
587677																																																																																																																																		411977	3266	0	805	212471																																																																												211666																															
587752																																																																																																																																		80366	927	0	58	69813																																																																												69755																															
587800																																																																																																																																		7065126	77725	0	0	6916151	138588	79140	59448	0	2000	0	0	0	2000	122764	927947	0	169737	0	0	0	0	0	0	0	0	0	450158	0	11138	2674	138846	202851	1001133	1102893	4368254	0	0	0	0	0	0	7923	3962	0	0	0	3962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1656800	828400	0	0	0	828400	232257	1035057	1102893	5287829	0	207011	551447	5287829	6916151	57870	0	0	0	0	0	0	0	0	0	0	0	0	1524	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	
588245																																																																																																																																		198426	2104	0	65	163193																																																																												163128																															
588348																																																																																																																																		265114	3005																																																																																																														
588478																																																																																																																																		293065	1334	0	0	197004	8447	1613	6834	0	0	0	0	0	0	2228	55510	0	39072	0	0	0	0	0	0	0	0	0	26457	32	1877	0	18526	3921	64221	105157	125887	0	0	0	0	0	0	20	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3921	64221	105157	131581	0	12844	52579	131581	197004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589158																																																																																																																																		142403	1538																																																																																																														
589523																																																																																																																																		1333918	10555	0	408	811780																																																																												811372																															
589943																																																																																																																																		1847687	20719	0	775	1531157	42236	22721	19515	0	0	0	0	0	0	15121	270811	58283	14517	2199	0	2199	0	0	0	0	0	0	136206	34	8876	1205	103431	38303	316969	285581	1224172	3262	3262	0	0	0	3262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12509	12509	0	0	12509	0	111625	55813	0	0	0	55813	38303	316969	298090	1288002	0	63394	149045	1288002	1530382	3985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590220																																																																																																																																		1043167	4596	0	0	666423	117378	113242	4136	0	29164	143	7443	6641	15000	100499	200127	59865	6000	0	0	0	0	0	0	0	0	0	49584	959	509	0	39548	227408	212674	238127	390145	7988	7988	0	0	0	7988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165320	82660	0	0	22439	60222	227408	212674	260566	468555	0	42535	130283	468555	666423	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590640																																																																																																																																		613178	3369																																																																																																														
590976																																																																																																																																		897989	7977																																																																																																														
591209																																																																																																																																		371402	1731																																																																																																														
591320																																																																																																																																		744625	4545	0	0	468927	24903	15871	7414	0	151347	22127	129220	0	0	28440	0	0	6000	0	0	0	0	0	0	0	0	0	38760	0	0	0	37851	66448	136634	241572	305957	0	0	0	0	0	0	595	298	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57782	28891	0	28891	0	0	66448	165525	241572	308509	0	33105	120786	308509	468927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																		103482	709																																																																																																														
591366																																																																																																																																		591067	5622	0	980	394999	71798	69382	2416	0	2	2	0	0	0	3426	69463	5241	12553	0	0	0	0	0	0	0	0	0	51308	799	2574	0	47827	77466	86053	124157	311364	576	576	0	0	0	576	0	0	0	0	0	0	576	115	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	205	103	0	0	0	103	77466	86053	124157	312158	0	17211	62079	312158	394019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591740																																																																																																																																		32187	265																																																																																																														
592439																																																																																																																																		409294	2230	0	0	247848																																																																												247848																															
592448																																																																																																																																		1757599	11502	0	0	1124692	351163	298912	52082	169	311852	75819	149349	0	86684	110	12701	4229	0	0	0	0	0	0	0	0	0	0	156572	1893	70525	808	77571	377487	299630	153465	933573	238	238	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77716	38858	0	0	0	38858	377487	299630	153465	980436	0	59926	76733	980436	1124692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	
592550																																																																																																																																		209381	1854																																																																																																														
592644																																																																																																																																		837822	5517																																																																																																														
593007																																																																																																																																		5707400	37134	0	0	4041943	75741	32334	43407	0	540074	12723	565760	7349	19024	37341	710638	3966	25677	0	0	0	0	0	0	0	0	0	364626	5773	16803	4936	183492	91344	1351158	1765162	2537620	763	763	0	0	0	763	6007	3004	0	0	0	3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288404	144202	0	0	15124	125309	91344	1558981	1780286	2717470	0	311796	890143	2717470	4041943	18461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593052																																																																																																																																		1120187	10320																																																																																																														
593249																																																																																																																																		510364	3020	0	0	244979																																																																												244979																															
593333																																																																																																																																		130812	925	0	0	105188																																																																												105188																															
593771																																																																																																																																		11610	233	0	124	8736																																																																												8612																															
593940																																																																																																																																		87033	428																																																																																																														
594433																																																																																																																																		2487639	14764																																																																																																														
594451																																																																																																																																		1191354	14946	0	723	944996																																																																												944273																															
594853																																																																																																																																		1572168	11511	0	0	1151471																																																																												1151471																															
594938																																																																																																																																		519291	2902	0	0	337153																																																																												337153																															
594947																																																																																																																																		4165520	43316	0	0	3553102	168043	135344	32699	0	78032	73107	4925	0	0	84659	99956	9177	19966	0	0	0	0	0	0	0	0	0	440848	12198	5057	0	145135	305856	280167	754571	2576490	8627	8627	0	0	0	8627	2752	1376	0	0	0	1376	0	0	0	0	0	0	0	0	0	0	0	0	733	733	0	0	733	0	395690	197845	0	0	0	197845	352492	280167	755304	2856287	0	56033	377652	2856287	3553102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595270																																																																																																																																		37240719	186359	0	0	18488229	827986	751850	76136	0	0	0	0	0	0	3604236	164511	6566	2999	0	0	0	0	0	0	0	0	0	2146934	13031	1303310	8653	426148	4384301	18535639	4122232	9882223	54993	54993	0	0	0	54993	19805	9903	0	0	0	9903	0	0	0	0	0	0	0	0	0	0	0	0	3628	3628	0	0	0	3628	3578625	1789313	0	0	0	1789313	4384301	18640831	4122232	11987563	0	3728166	2061116	11987563	18488229	71803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595337																																																																																																																																		151851	1532																																																																																																														
595430																																																																																																																																		1880960	6256	0	0	1545188	36615	30578	6037	0	171946	0	166077	641	5194	0	101610	499	8859	5	0	5	0	2424	0	0	0	0	195323	3308	69470	0	64963	37549	358767	128644	1314808	8972	8972	0	0	0	8972	274	137	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125994	62997	0	0	837	61975	37557	362324	129977	1399428	0	72465	64989	1399428	1545188	3092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205898	95525	428	0	0	0	0	119576	0	0	0	0	0	0	0	0	0	0	0	0	0	315502	63100	6995	0	0	56105	0	1	0	0	60995	0	0	0	60995	0	0	0	0	0	0	0	0	0	0	0	0	0	215102	428	0	0	0	0	0	0	0	0	0	322653	1070	0	0	0	0	0	0	18026335	0	434371	763270	256204	274130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
595944																																																																																																																																		80069	767																																																																																																														
596062																																																																																																																																		1209517	12324	0	1227	876210																																																																												874983																															
596156																																																																																																																																		575386	6187	0	0	459944	34036	27892	6144	0	5951	0	0	0	5951	7517	53332	0	0	0	0	0	0	0	0	0	0	0	14703	40	398	133	14111	39849	72057	75950	386130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5184	2592	0	0	672	1338	39849	72057	76622	388173	0	14411	38311	388173	459944	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277																																																																																																																																		23925	129	0	0	15452																																																																												15452																															
596455																																																																																																																																		262897	2119	0	0	186293																																																																												186293																															
596978																																																																																																																																		239949	1739																																																																																																														
597041																																																																																																																																		101666	461	0	0	50069																																																																												50069																															
597313																																																																																																																																		525141	4171																																																																																																														
597452																																																																																																																																		263093	2003																																																																																																														
597546																																																																																																																																		465479	3883	0	0	357707																																																																												357707																															
597658																																																																																																																																		149552	1665																																																																																																														
598002																																																																																																																																		704016	5689	0	0	486743	8630	4899	3731	0	0	0	0	0	0	33353	98145	0	2500	0	0	0	0	0	0	0	0	0	25815	95	1167	768	23754	38347	103134	292062	286469	117	117	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39112	19556	0	0	675	15906	38347	103134	293112	304226	0	20627	146556	304226	486743	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																																																		686894	6781																																																																																																														
598132																																																																																																																																		56864	607	0	139	39405																																																																												39266																															
598543																																																																																																																																		103977	746	0	0	72087																																																																												72087																															
599643																																																																																																																																		218750	1486	0	0	192750																																																																												192750																															
599764																																																																																																																																		5433594	33500	0	0	3734679	169757	137714	32043	0	0	0	0	0	0	117091	2306436	34220	163114	0	0	0	0	0	0	0	0	0	289271	4153	2452	0	123712	302846	2648984	436878	2298908	3974	3974	0	0	0	3974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630136	315068	100	0	17683	286909	303554	2648984	468831	2616856	0	529797	234416	2616856	3734679	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419																																																																																																																																		1375658	7107	0	0	1191915																																																																												1191915																															
601032																																																																																																																																		36128	201																																																																																																														
601041																																																																																																																																		103849	1182	0	381	64117	2476	1937	539	0	0	0	0	0	0	5934	10181	0	0	22880	0	22880	0	0	0	0	0	0	951	0	167	0	784	7871	33767	17395	44894	95	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2456	1228	0	0	0	1228	7871	33767	17395	47008	0	6753	8698	47008	63736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050																																																																																																																																		31853365	159317	0	0	23719010	1704285	1426560	277289	37	0	0	0	0	0	1991766	4806177	892038	516242	27060	0	27060	0	41943	24195	2969	14420	0	1647769	39193	83822	7205	1264581	3504292	5334309	4029058	14817015	453098	453098	0	31085	0	422013	172797	86399	0	2983	0	83416	4762	952	0	0	0	952	0	0	0	0	0	0	0	0	0	0	0	0	5592934	2796467	456	539	260151	2483667	3505448	5466749	4300201	18719614	0	1093350	2150101	18719614	23719010	97825	825000	825000	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601153																																																																																																																																		138028	1549	0	149	112032																																																																												111883																															
601416																																																																																																																																		5927077	47512	0	0	5054722	134998	90520	44478	0	180052	26083	137705	16449	0	111527	992324	0	0	0	0	0	0	36784	0	0	0	36784	433298	6362	11268	0	385722	235586	1198610	472688	4140244	6586	6586	0	0	0	6586	8990	4495	0	0	0	4495	0	0	0	0	0	0	0	0	0	0	0	0	5645	5645	0	0	0	5645	502680	251340	0	0	0	251340	235586	1247748	472688	4481033	0	249550	236344	4481033	5054722	42756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
