"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
306337														1460		597	0					314	549	0							
306908														7165		5697	0					66	1204	198							
307062														8921		7495	0					45	1302	79							
307334														899		129	0					376	374	20							
307361														2378		1305	0					535	315	223							
307679														10708		5670	0					122	4098	818							
307932														727		689	0					8	30	0							
308256														146		14	0					53	79	0							
308340														1463		14	0					276	1173	0							
308836														392		0	0					101	291	0							
309150														331		128	0					78	125	0							
309655														7611		3782	0					634	1575	1620							
309851														232		0	56					60	111	5							
310754														16219		11599	0					60	3721	839							
310950														42		7	0					35	0	0							
310978														37265		16756	0					849	19660	0		13528					
311050														5053		1591	0					1204	2038	220							
311144														60		46	0					14	0	0							
311256														1024		520	0					259	211	34							
311265														969		89	0					376	456	48							
311603														9177		147	0					152	8878	0							
311658														68		0	0					39	29	0							
311845														290488		153667	0					7430	118951	10440			54638				
311939														1742		1218	0					428	96	0							
312244														4367		2035	0					175	2157	0							
312356														521		194	0					272	0	55							
313009														1127		355	0					455	317	0							
313157														776		703	0					73	0	0							
313223														3092		2335	0					156	81	520							
313577														13017		6548	0					440	6029	0							
314257														6917		5383	0					30	1478	26							
314444														1129		771	0					354	4	0							
315656														330		207	0					47	76	0							
316840														134522	0	115640	0	0	42437	0	0	278	17144	1460	0	0	37031	Low Income Housing Commitments			
316859														579		0	0					55	524	0							
316934														79		0	0					3	76	0							
317258														3744		1641	0					606	1231	266							
317342														105139		60083	0					573	39583	4900			20723				
317379														6379		5462	0					668	249	0							
317650														240		0	0					16	224	0							
318639														20	0	0	0	0	0	0	0	7	13	0	0	0	0				
318974														44076		30962	0					224	11532	1358							
319047														1632		352	0					271	1009	0							
319458														716		529	0					63	79	45	529						
319551														2536		2102	0					112	322	0							
320034														148		16	0					123	9	0							
320052														2538		300	0			244		52	2154	32				Unearned Contracts Signing Bonus	Deferred Fee Income On PPP Loans		
320070														2749		2509	0					61	128	51							
320119														445384		379304	0	175258				21641	40404	4035							
321152														6529		5737	0					88	476	228			5716				
321255														45	0	0	0	0	0	0	0	3	42	0	0	0	0				
321273														8871		5952	0					550	1786	583							
321330														277		0	0					8	266	3							
321947														3907	0	1176	0	0	9	0	0	1317	1414	0	1167	0	0	Investments Payable			
322449														805		332	0					204	269	0							
322476														10		0	0					1	9	0							
322551														98		15	0					24	59	0							
323204														22315		16941	0					701	4673	0							
323651														1286		642	0					644	0	0							
324153														799		232	0					252	315	0							
324229														160		149	0					11	0	0							
324256														54		0	0					20	34	0							
324340														15186		7014	0	1793				325	4856	2991		3790					
324854														906		170	0					660	76	0							
324863														8506	0	1742	0	0	0	0	0	994	5188	582	1437	0	0				
324975														952		117	0					56	779	0							
325141														947		0	0					89	800	58							
325459														27		0	0					27	0	0							
325534														1144		566	0					321	189	68							
326054														858		37	0					348	359	114							
326344														3366		2142	0					146	935	143							
326858														32106		26193	0					875	4663	375							
326979														2752		1138	0					1	1613	0							
327220														329		107	0					27	195	0							
327305														19566		17742	0					162	1416	246	3851	8124					
327435														7919		6641	0					332	506	440							
327556														1641		0	0					678	963	0							
327855														12417		8582	0					960	832	2043							
328058														27	0	0	0	0	0	0	0	15	12	0	0	0	0				
328357														1750		19	0					45	1682	4							
328656														333		31	0					230	72	0							
328777														30604		16990	0					127	9072	4415	7566		6269				
329149														787		610	61					43	73	0							
329345														7861		3982	0					869	2269	741							
329550														4504		2514	0					450	1540	0							
329952														4160		2500	0					288	890	482	2114		307				
330239														382		17	0					97	238	30							
330248														958		543	0					67	338	10							
330855														24603		9443	0					3462	11698	0	6296						
330873														1748	0	839	0	0	0	0	0	430	398	81	0	0	782				
330949														1807		965	0					361	463	18							
331076														4894		3922	0					181	791	0							
331375														675		4	0					574	97	0							
331544														352		147	0					60	145	0							
331713														4893		2529	0					1207	538	619							
332224														5583		3714	0					91	1412	366							
332345														68		0	0					12	56	0							
332671														2760		2264	0					2	494	0							
332756														40		0	0					36	4	0							
333034														1080		328	0					154	598	0							
333203														10604	0	7134	0	0	2982	0	0	338	1689	1443	0	0	2591	AFFORDABLE HOUSING INVESTMENT PAYABLE			
333650														870		135	65					527	143	0							
333856														2188	0	0	0	0	0	0	0	81	1807	300	0	0	0				
333940														149	0	0	0	0	0	0	0	45	100	4	0	0	0				
334264														4717		1213	0					243	3012	249							
335346														2431		0	0					205	2226	0							
336147														613		83	0					75	308	147							
336361														1104		0	583					165	356	0							
336576														1240		688	0					187	365	0							
337340														272		25	0					70	164	13							
338646														4372		1743	0					451	1609	569							
338851														67	0	52	0	0	0	0	0	15	0	0	0	0	0				
338945														258		4	0					72	182	0							
339072														12218		7769	0		2013			290	3008	1151				Deferred Revenue			
339353														135		50	0					17	68	0							
339456														3007	0	1843	0	0	0	0	0	323	841	0	0	0	1751				
339607														17237		9905	0					138	6681	513							
339773														59885	0	50616	0	0	0	0	0	2912	4668	1689	11977	25094	13454				
339858														1046227	0	724509	0	0	0	0	0	5271	249130	67317	0	0	212946				
339876														1		0	0					1	0	0							
340135														16864	0	11798	0	0	0	0	0	195	2134	2737	8932	0	0				
340144														11126		5205	0					493	4666	762							
340256														6854		5728	0					664	462	0							
340443														1225		743	69					6	405	2							
340742														6030	0	2900	0	0	0	0	0	498	2110	522	0	148	1996				
340751														3970		2943	0					397	630	0							
341310														7498		6156	0					0	1342	0							
342054														1866		1110	0					55	509	192							
342362														7123	0	2292	0	76	0	0	0	4092	559	180	1970	0	89				
342410														35741	0	29788	0	0	0	0	0	284	3936	1733	17779	0	9794				
342634														344687	0	163596	0	0	0	0	0	4943	141552	34596	83720	0	0				
343051														717		697	0					17	3	0							
343248														51	0	0	0	0	0	0	0	32	19	0	0	0	0				
343770														331		23	0					34	249	25							
343903														7289		5477	0					356	1456	0							
343958														267		0	19					66	182	0							
344647														8207		4714	0	1306	862			1059	2434	0	405			Deferred Incentive Comp			
344852														620		488	0					35	97	0							
345309														26391	0	2768	0	0	0	0	0	7	23540	76	2132	0	0				
345345														1122		23	0	13				836	147	116				atm settlement			
345747														3537	0	1251	0	0	0	0	0	329	1741	216	1251	0	0				
345756														7249		4528	0	2650				281	2399	41	510		1367				
345877														4089		3289	0					22	778	0							
346379														1617		153	209					400	855	0							
346566														243		191	0					3	49	0							
346771														3104		2470	0					0	596	38							
347022														701		1	0					30	635	35							
347639														4411		2395	0					479	1537	0							
347956														18220	0	13154	0	0	0	0	0	822	4187	57	0	13059	0				
348159														851		0	0					47	804	0							
348720														8609		4618	0					69	3122	800							
349129														737		0	0					93	644	0							
349343														408		45	0					55	261	47							
350572														1077		493	0					138	446	0							
350657														50		7	0					29	14	0							
350750														635		54	0					318	263	0							
351131														36		1	0					14	5	16							
351560														8557		7327	0					193	887	150							
351878														240		16	0					0	224	0							
352370														1587		1092	0					102	320	73							
352651														677		480	0					63	134	0							
352745														990		153	0					132	569	136							
352772														281414		200100	0		57310			2479	65389	13446			52772	Unfunded investment commitments			
353238														4508		3908	0					442	158	0							
353546														578		534	0					44	0	0							
353555														75460	15369	23306	0					17294	31860	3000			5854				
353957														74		14	0					60	0	0							
354057														701		268	0					263	170	0							
354253														465		415	0					35	15	0							
354310														83379		52914	0					5190	21847	3428			34846				
354552														3946		2733	0					446	631	136							
354851														153		8	0					63	59	23							
355120														7029		5104	0					230	1695	0							
355559														1490		1126	0					149	215	0							
355858														38177		16417	0		11858			731	18319	2710				DEFERRED ANNUAL FEES CREDIT CARDS			
356239														1410		935	40					138	297	0							
356659														271		0	0					178	93	0							
356752														755		313	0					137	305	0							
357526														2187		805	0					78	1304	0							
357553														498		0	0					280	218	0							
357777														1154		886	0					6	183	79							
357937														4534		4110	0					167	257	0							
358112														3360		2582	0					99	679	0							
358448														128		0	0					11	98	19							
358756														592		499	5					68	20	0							
359472														104		8	0					3	93	0							
359650														10		0	0					10	0	0							
359744														438		0	0					80	358	0							
360777														49		1	0					22	26	0							
361055														8467		2863	0					324	4836	444							
361167														83172		62486	0					3124	14003	3559		16018	16989				
361279														1858		139	0					1133	586	0							
361354														249		0	0					135	104	10							
361439														2323		291	0	206				416	1507	109	85						
362043														116		2	0					18	96	0							
362155														458		83	0					58	209	108							
362717														5010	1226	1896	0					285	2783	46			386				
362856														144		82	0					7	48	7							
362940														138		87	0					51	0	0							
363442														22		6	0					16	0	0							
363648														314		0	0					141	173	0							
363657														3023		210	0					966	1847	0		210					
363778														744		627	32					39	46	0							
364131														13887		3420	0					10157	22	288							
364270	2571	0	1235	0	217	0	0	0	1329	0	0	0	644									7									
364430														1924		1274	0					313	337	0							
364850														877	0	691	0	0	104	0	0	59	127	0	539	0	0	Reserve for High Deductible			
365325														242278		122854	0					9963	60672	48789			81394				
365745														1476		3	0					156	1317	0							
365848														157		102	0					53	2	0							
365950														575		7	19					41	466	42							
366078														7159		4888	0					1014	937	320							
366238														14442		8275	0	56	584			257	5041	869	1171		4172	Deferred Director Fees			
366247														255		0	0					154	101	0							
366359														170		108	0					3	59	0							
366658														231		0	29					117	85	0							
366854														821		391	0					60	233	137			391				
367150														143		27	67					17	32	0							
367178														1294		1157	0					3	134	0							
367431														455		92	0					29	334	0							
367543														1250		0	0					258	992	0							
368054														202		0	0					45	110	47							
368344														1289	0	0	0	0	0	0	0	163	1126	0	0	0	0				
368522														3252		2161	0					40	1001	50							
368933														272		155	0					51	66	0							
368951														262		18	0					121	123	0							
369453														375		103	0					130	142	0							
369659														8969		6897	0					110	1137	825							
370020														9144		6528	0					250	2197	169							
370347														138		0	0					82	56	0							
370721														1450		1348	0		120			93	0	9				ACCRUED GROUP INSURANCE			
370833														1092		878	126					14	74	0							
370954														176		49	0					39	88	0							
371223														2495		1282	0					42	1171	0							
371232														3787		3034	0					6	747	0							
371362														7022		6014	0					421	587	0							
371559														186		48	0					138	0	0							
371755														26	0	12	0	0	12	0	0	14	0	0	0	0	0	ACCRUED EXPENSES			
371849														654		435	0					56	163	0							
371924														17489		12104	0					294	4373	718							
371942														1562		1157	0					119	286	0							
372444														829		591	0					113	99	26							
372538														4305		97	0					1454	1564	1190							
372640														1340		1178	0					38	124	0							
372855														382	0	20	0	0	0	0	0	170	192	0	0	0	0				
373272														530		359	0					3	168	0							
373553														783		709	0					70	4	0							
373601														8610		3582	0		1792			4413	615	0				Derivative Liability	1792		
374130														1090		0	0					178	838	74							
374653														43351		33030	0					2241	7330	750			25643				
374774														193		0	0					19	174	0							
375043														8202	0	3950	0	0	0	0	0	522	3179	551	0	0	3654				
375379														241		164	0					0	77	0							
375502														26874		13568	0					2	12596	708							
375566														19405		14624	0					1432	1503	1846							
375650														64		0	0					13	51	0							
376237														363		96	0					26	241	0							
376273														26482		16130	0					5	10247	100	9783						
376442														2817	0	1713	0	0	0	0	0	598	506	0	1604	0	0				
376947														601		0	0					122	479	0							
377663														1105	0	0	0	0	0	0	0	90	1015	0	0	0	0				
377850														80		0	0					57	23	0							
378044														83		30	0					27	26	0							
378110														178		113	0					19	44	2							
379050														73		16	0					39	18	0							
379153														223		0	0					33	190	0							
379470														542		144	0					0	398	0							
379649														2237	0	1975	0	0	0	0	0	90	172	0	1975	0	0				
379920														464448		323040	0					13651	106808	20949			171186				
380346														322		0	0					82	218	22							
380458														22115		13914	0					1008	5951	1242							
380533														1002		26	0					167	809	0							
380878														406		297	0					28	81	0							
380944														685		212	0					92	381	0							
381026														268		0	0					146	122	0							
381932														1376		978	0					44	354	0							
381950														5076		140	0					85	4851	0							
382050														2762		2080	0					37	645	0	564						
382069														1703		289	0					335	1071	8			288				
382256														31		4	0					27	0	0							
382274														6		0	0					6	0	0							
382443														1816		1480	0					117	219	0							
382537														1016		139	0					436	368	73							
382649														6674		0	0					271	6403	0							
382658														1623		0	91					212	1320	0							
382742														1148		747	0					44	338	19							
382854														478		266	0					90	122	0	266						
384018														54103		40314	0					9557	3680	552							
384278														45070		33823	0	676				3964	3188	4095	13136	7155	1231				
384353														10		0	0					7	3	0							
384652														7868		4260	0					1143	1952	513							
384830														1396		919	0					140	337	0							
385350														1184		990	0					65	24	105							
385471														5920		4519	0					68	1322	11							
385547														1115		595	0					345	175	0							
385686														4996		4921	0					1	74	0							
386432														605		175	0					132	298	0							
386450														2073		1733	0		103	997	50	284	56	0	581			Accrued Salaries & Wages	Midwest Housing	Non Post	
386731														2545		1545	0					624	286	90							
386825														343		0	0					11	332	0							
387055														439		0	0					12	427	0							
387671														2611		1093	0					140	1264	114							
388155														497		319	0					116	0	62							
388258														101		0	0					38	30	33							
388557														1313		0	0					714	599	0							
388744														2364		394	0					45	1925	0							
388753														75		0	0					39	30	6							
388874														171		151	0					0	20	0							
389358														448		0	0					318	130	0							
389376														512		47	0					13	452	0							
389826														1		0	0					1	0	0							
390372														5240		4637	0					14	589	0							
390840														5938		4665	0					37	992	244							
391418														566		0	0					26	540	0							
391557														538		229	0					22	277	10							
391575	124368	0	35163	6344	20332	8881	0	0	76501	225	0	0	0									6135						Interest Rate Swaps			
391959														468		252	104					46	66	0							
391977														19857		11718	0					1	8084	54							
392152														264		0	0					34	145	85							
392255														421		48	1					64	308	0							
392778														5278		1605	0					81	3220	372							
393252														355		48	0					300	7	0							
393355														297	0	0	0	0	0	0	0	96	201	0	0	0	0				
393953														2549		2087	0					245	217	0							
394156														752		500	0					70	181	1							
394259														1716		867	0		2			342	507	0	865			Promontory Rate Bridge			
395238														1154862		551225	0					56344	489820	57473			440572				
396057														189		2	0					44	143	0							
396244														2024		1400	0	1144	157			308	148	168	97			Debit Card Settlement			
396253														6323		2717	0					424	3182	0							
396954														601		554	0					47	0	0							
397456														208	0	0	0	0	0	0	0	17	191	0	0	0	0				
397531														34438		31834	0					95	2509	0							
397540														29807	0	18136	0	0	13664	0	0	851	7320	3500	0	0	4149	LIHTC UNFUNDED			
397559														1507		382	0					925	152	48							
397755														14846		6639	0					1467	740	6000							
397858														49		0	0					25	24	0							
398051														2313	0	2196	0	416	28	8	0	70	47	0	1744	0	0	Other Assets	Shazam Settlement		
398248														1239		473	89					69	542	66			473				
398668	286970	0	53018	201344	0	27986	0	0	32608	0	0	0	0									0						Deferred Income			
398837														1585		1297	0					288	0	0							
399357														301		0	0					125	176	0							
399517														72359		45102	0					1580	25015	662			35313				
399731														949		739	0					65	145	0							
399973														395		16	0					4	326	49							
400057														981		646	0					144	191	0							
400141														4936		1369	0					579	2726	262							
400365														4315		2895	0					85	1089	246							
400767														608		167	0					1	337	103							
401072														400		355	0					2	43	0							
401559														1389		1278	0					42	69	0							
401755														966		591	0					114	4	257							
401906														10152		8358	0					10	1269	515							
401951														457		263	0					38	156	0							
402846														574		407	33					112	22	0							
402873														1583		1370	0					9	204	0							
403067														3704		2793	0					44	818	49							
403151														6366		212	0	149				1435	4719	0							
403179														30083		20372	0					136	8239	1336							
403254														621		398	0					0	223	0							
403656														315		0	88					76	151	0							
403870														8271		5745	0					820	1399	307							
403946														14493		9792	0					165	2768	1768							
404653														6089		4399	0					152	1458	80							
404943														198		0	0					18	180	0							
406022														2698		2001	0					53	484	160							
406059														2263		119	0					337	1449	358							
406666														765		273	0					286	206	0							
406974														2526		1915	0					23	581	7							
407168														356		0	0					279	77	0							
407506														59097		52072	0					105	6188	732							
407645														2409		586	0					942	792	89							
407850														26		0	0					26	0	0							
408307														4782		782	0			255		0	4000	0			384		Mastercard-Deferred Income		
408642														7752		4866	0	2001				608	1686	592	2434						
408875														7449		3085	0					248	3205	911							
409265														203		0	0					128	75	0							
410159														30		0	0					12	18	0							
410560														647		92	0					372	183	0							
410748														978		481	0					324	168	5	481						
410917														2362		2116	0					114	132	0							
410944														41		0	0					25	16	0							
411062														92		40	0					37	15	0							
411174														232		0	17					2	213	0							
411231														283		1	0					118	164	0							
411240														189		0	0					112	62	15							
411549														89		80	0					9	0	0							
411576														172	0	0	0	0	0	0	0	40	132	0	0	0	0				
411624														685	175	314	0					236	135	0		131					
411651														557		22	0					62	473	0							
412153														414		0	0					164	250	0							
412452														494		473	1					20	0	0							
412555														906		225	0					119	344	218							
412667														690		11	253					36	390	0							
412751														78376		42378	0			20790		528	25611	9859					Derivative Liability		
412845														1353		36	0					124	1045	148							
412872														291		256	0					16	19	0							
413141														32790		3335	0					6090	22672	693			1933				
413208	3170283	0	2261971	0	0	679693	0	0	576645	120701	0	0	0									210966						Settlement Account			
413347														194		42	28					19	105	0							
413543														273		0	0					117	156	0							
413646														1747		32	0					214	1378	123							
413673														454		119	0					122	188	25							
413758														350		9	0					200	141	0							
414102														1976		1552	0					137	41	246							
414652														719		0	45					116	558	0							
414764														3007		1629	0					796	230	352							
414858														1008		0	0					57	861	90							
416245														178772		140233	0		62839			3587	28985	5967		58547		Equity Investment Obligations			
416272														483		375	0					7	101	0							
416339														275		215	0					29	31	0							
416357														295		19	227					49	0	0							
416656														1971		1345	0					245	381	0							
416674														4777		3159	0					244	1374	0							
417626														3830		2818	0					883	129	0							
417710														184		1	0					39	144	0							
418100														414		243	0					110	26	35							
418249														9242		4283	0					503	3991	465							
418436														46		0	0					11	35	0							
418856														58		50	0					8	0	0							
419406														117324		70510	0					4510	41936	368		19398	21055	accrued retirement benefits			
419460														3905		3228	0					102	508	67							
419675														11693		2961	0					2324	4204	2204							
419947														116		0	0					21	90	5							
420578														719		94	0					67	342	216							
420644														776		550	0					36	0	190							
420653														1753	0	11	0	0	0	0	0	460	1203	79	0	0	0				
420877														616		165	0					3	448	0							
421445														338		48	0					37	253	0							
421539														838		0	0					65	550	223							
422059														132	0	0	0	0	0	0	0	94	16	22	0	0	0				
422116														1469		707	0					73	689	0							
422433														12693	0	874	0	337	39	0	0	4299	4620	2900	0	0	0	Escrowed Funds	Income Taxes		
422657														795		0	467					95	233	0							
423159														381		0	0					140	241	0							
423449														7031		6442	0					483	106	0							
423636														1035		701	0					67	267	0							
423739														10374		0	0					282	7772	2320							
424156														1024		430	0					150	168	276							
424240														464		5	20					279	160	0							
424352														768		321	0					192	255	0							
424437														13	0	0	0	0	0	0	0	13	0	0	0	0	0				
424633														1231		75	0					82	919	155							
425050														35		5	0					27	3	0							
425108														4980		3194	0					0	1466	320							
425818														941		350	0					108	483	0							
425845														912		476	48					236	152	0							
425911														6798		776	0					548	4242	1232							
426057														265		9	0					67	189	0							
426141														137		35	0					8	94	0							
426534														50129	0	8567	0	0	0	0	0	842	37312	3408	0	7089	0				
426758														363		82	0					21	242	18							
426945														327		2	0					64	261	0							
427241														2294		1553	0					180	411	150							
427353														3240		1539	0					309	1392	0							
427858														342		56	0					0	186	100							
427960														104		4	0					28	12	60							
428060														7112		4530	0					980	1602	0							
428462														4821		4211	0					56	399	155							
428547														12677		3380	0		1000			1252	4688	3357		2086		Low Income Housing Tax Credit Investment Commitment			
428855														511		448	0					63	0	0							
429021														4477		2459	0					533	1393	92							
429487														13526		8030	0					385	4239	872							
430036														4231		2953	0			96	217	257	1021	0			2589		ATM Processing Account	Benefit Plan Reserve	
430054														824		715	0					53	30	26							
430344														1760		1226	0					322	212	0							
431172														165107	0	87178	0	0	0	0	0	18254	36222	23453	0	0	55136				
431323														910		303	0					163	444	0							
431350														504		307	0					137	53	7							
432058														349	0	230	0	0	47	84	0	89	30	0	0	0	0	Debit card settlement	Loan Fees		
432432														8021		2123	0					26	5872	0							
433505														10103		3805	0					99	5249	950			3805				
433550														2446		142	0					262	2042	0							
433608														86427	0	37973	0	0	0	0	0	1290	44012	3152	0	0	33968				
433859														671		303	233					115	20	0							
433943														3324		2227	0					385	712	0							
434203														12060		9794	0					41	1209	1016	9160						
434539														1811		1599	0					65	147	0							
435059														1393		614	0					231	268	280							
435077														214509	0	197977	0	87345	66377	0	0	17	16160	355	0	0	0	Unclaimed Property			
435255														1142		440	132					279	291	0							
435666														988		288	0					185	515	0							
435750														11898	0	2844	0	0	0	0	0	140	7950	964	2625	0	0				
436159														246892		209064	0					10785	8580	18463			67345				
436542														1830		1032	0					546	252	0							
436739														2458		474	0					68	1667	249							
436953														6629		2395	0					1757	525	1952							
437044														218		0	0					140	78	0							
437914														675210		579750	0		170600			9439	74341	11680			149711	Derivative Collateral Held			
439132														3446	0	1665	0	0	0	0	0	503	1054	224	0	0	1663				
439338														24352		6393	0		3532			863	13034	4062	1451		1309	Prepaid Debit Card & Everyday Rewards Points			
439356														4459		2982	0					921	556	0							
439404														25686		16528	0					1262	6499	1397							
439730														766		0	0					147	619	0							
440857														122		10	0					78	34	0							
440978														107		21	0					38	48	0							
441050														1698		105	0					213	1246	134							
441078														1757		1604	0					64	89	0							
441135														362		5	0					13	344	0							
441256														13986	0	1393	0	0	493	0	0	2674	8619	1300	0	0	0	Credit Cards Rewards and Rebates			
441359														3105		1652	0					498	882	73							
441470														167		0	1					0	166	0							
441630														397		75	0					92	160	70							
442011														1843		1015	0					243	585	0							
442057														143		0	0					70	73	0							
442244														2500		1329	0					509	662	0							
442655														75		0	0					45	30	0							
443148														2372		1970	0					55	147	200							
443205														72998		68077	0					10	4886	25							
443353														2940		1016	0					353	1571	0							
443625														1649		0	0					10	1639	0							
443634														462		0	0					99	363	0							
444350														2994		1252	0					50	1692	0							
444556														4460		2962	0					319	539	640							
444677														948		780	99					0	69	0							
445674														554		480	0					14	60	0							
445955														1757		1142	0					264	351	0							
446130														1548		881	0					484	183	0	306						
446149														676		0	168					329	179	0							
446176														307		16	0			16		1	290	0					0		
446877														1496		324	0					192	941	39							
447070														1621		279	0					1	1341	0							
447100														29237		26231	0	2	1133	3923		139	2867	0	15414	4282		ATM Settlement	Derivatives Collateral		
447557														871		0	0					249	622	0							
448040														5457		3718	0					70	1223	446							
448554														4080		2199	0					302	1229	350							
449038	1469	0	0	0	0	0	0	0	1469	0	0	0	0									0									
449430														1804		1140	0					20	644	0							
449832														622	0	214	0	10	0	0	0	405	3	0	0	0	202				
449935														2726		2670	0					0	56	0							
450632														2363		749	0					22	1592	0							
450669														14		0	6					8	0	0							
450753														5839	0	1812	0	58	36	0	0	3416	371	240	1665	0	40	Broker Needs Payable			
450856														106079		62163	0					5758	24063	14095		33620					
450959														3668		53	0					178	3237	200							
451068														1860		1137	0					300	201	222							
451246														474		384	0					61	29	0							
451273														1744		967	424		63			1	318	34			862	Res 401K Profit Sharing & 401K Matching Contributions			
451965	28607000	0	13637000	3830000	6775000	0	0	0	9753000	585000	0	0	3877000									802000									
452159														1079		398	0					594	87	0							
452739														644		111	0					38	438	57							
452841														1196		693	0					302	201	0							
453147														173		0	0					67	85	21							
453446														2605		800	0					218	1444	143							
453839														200		60	0					8	116	16							
454546														1576		251	0					128	1064	133							
454658														6275		0	0					321	5939	15							
454676														14587		3700	0					32	10475	380							
454975														321		235	0					1	85	0							
455150														2130		2060	0		574		1362	70	0	0				Post Retirement Benefits	ESOP Contribution Payable	Fed Funds Payable	
455253														2727	0	1523	0	208	0	0	0	42	1162	0	0	0	1170				
455459														781		0	450					25	306	0							
455552														23317		19900	0					249	3168	0							
455945														485		0	0					156	246	83							
455972														20370	0	9538	0	0	0	0	0	378	6644	3810	0	71	5059				
456045														208350	0	93672	0	0	46179	21628	0	4270	70825	39583	0	0	0	Lease Liability	Escrow Payable-Trimont		
456054														1045		847	1					47	150	0							
456344														197		0	0					156	41	0							
456755														1288		806	0					285	197	0	780						
457060														357		81	0					155	121	0							
457220														252		0	0					252	0	0							
457426														1104		509	0	167	266			184	411	0				Fiserv EFT settlement			
457752														2569		641	0					224	1704	0							
458142														527		4	0					351	172	0							
458544														3725		1459	0					433	1833	0							
458665														524		125	0					35	168	196							
458946														276		107	0					72	97	0							
459130														2804		2092	0					136	576	0							
459372														12918		11745	0					286	887	0							
459644														599		460	0					25	64	50							
459671														17204		6474	0					28	10702	0			6401				
460033														27759		3145	0					4905	17032	2677			1410				
460275														371		0	0					0	371	0							
460332														452		24	0					96	267	65							
460350														187		87	2					56	42	0							
460556														62		43	0					19	0	0							
460770														682		80	0					92	319	191							
461058														995		206	0					40	710	39							
463203														2091		60	0					1247	784	0							
463605														1589		1127	0					22	396	44							
463650														9425		5562	0					585	1986	1292							
463735														511441		382861	0					7546	89021	32013			120871				
464255														498		383	0					93	22	0							
464853														1326		1232	0					54	40	0							
465038														1593		200	0					87	1306	0							
465243														1753		811	0					118	760	64							
465524														196		0	0					53	122	21							
465618														10188		7518	0					1119	1423	128							
465672														1729		1070	0					24	602	33							
466044														834	0	0	0	0	0	0	0	157	420	257	0	0	0				
466240														11848		4727	0					331	6552	238							
466754														6791		1116	0					2263	2849	563							
466932														324		82	0					46	196	0							
467144														332		197	0					59	76	0							
467470														776		96	0					0	679	1							
467658														6494		4486	0					481	1102	425							
467733														564		452	0					61	51	0							
468673														1881		1064	0					355	462	0							
468806														23085		4804	0					11096	7049	136							
469250														9		4	0					5	0	0							
469559														723		0	40					425	258	0							
469737														2350		370	0					30	1260	690							
470032														1993		1591	0					402	0	0							
470050														33242	0	6218	0	4398	0	0	0	3700	12927	10397	0	0	0				
470434														22		20	0					2	0	0							
470452														13829		9478	0	763				1331	3020	0	2846		3706				
471057														182		116	0					66	0	0							
472018														311		83	0					31	163	34							
472045														58		0	20					38	0	0							
472148														342		296	0					20	26	0							
472250														62	0	0	0	0	0	0	0	27	35	0	0	0	0				
472531														135		0	0					25	110	0							
472616														8719		7278	0					38	1095	308	6535						
472951														597		0	0					110	477	10							
472979														1652		294	0					69	1289	0							
473042														21879		15396	0					509	4918	1056							
473257														831		0	0					158	459	214							
473266														9095		4388	0					191	3282	1234							
473501														148778	0	102787	0	0	0	0	0	2222	35082	8687	0	0	55261				
473930														1195		235	0					179	781	0							
474058														201		1	0					86	86	28							
474245														96		39	0					41	16	0							
474254														56612		45905	0					1760	4613	4334	22486		11564				
474357														728		549	0					109	52	18							
474450														480		64	0					155	220	41							
474544														83		0	0					22	61	0							
474656														319		0	0					230	89	0							
474759														124999		78762	0					5627	39493	1117		21253	30400				
474919														534348		412796	0		127510			7738	96275	17539				Swap Collateral Liability			
475345														1431		0	0					127	1301	3							
475354														5862		2743	0					523	2040	556							
475653														2513		1152	0					375	986	0							
475756														643		143	0					140	350	10							
476445														234		181	0					47	6	0							
476472														208		23	0					0	185	0							
476539														4318		4110	0					80	115	13							
476810	57528000	0	41520000	388000	12174000	0	0	0	12880000	1877000	0	0	0									863000									
477303														4238		3403	0					23	565	247							
477321														6268		4271	0					233	1764	0							
477349														3087		2777	0		1382	762		159	151	0	632			Student loan unearned income	Accrued Student Loan Expenses		
477376														300		0	0					0	300	0							
477639														391		0	0					89	302	0							
477648														1773		307	0					224	1104	138							
477844														455		215	0					136	104	0							
478140														1241		241	0					95	905	0							
478195														1623		165	0					397	1061	0							
478533														1338	0	915	0	0	825	0	0	245	157	21	0	0	0	Contribution Payable - LIHTC Investment			
479071														5132		4717	0					5	401	9							
479268														107682		47234	0					457	59502	489	46934						
479370														2222		830	0					2	1390	0							
479446														3142		2296	0					45	801	0							
479567														553		458	0					30	65	0							
479754														1413		903	0					359	151	0							
479839														4347		2678	0					414	259	996							
480059														198		0	0					6	192	0							
480228	41508000	0	29905000	401000	8412000	0	0	0	9505000	1436000	0	0	8531000									261000									
480246														211		0	0					4	207	0							
480330														153		8	23	8				2	120	0				Accounts payable			
480433														1679		668	0					316	695	0							
480723														5179		4463	0					288	260	168			2674				
480853														2337		595	0					76	1666	0							
481159														519		39	0					79	401	0							
481177														11671		8911	0	4751				311	2249	200							
481430														8238		7207	0					58	889	84							
481579														333		96	0					151	86	0							
481627														3491		2842	0					229	367	53							
481748														125		25	0					24	76	0							
481944														320		51	0					65	204	0							
