"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
179148					CONF							0	0	0	0	false		0	0												0	0	0	0		0																				
179335					CONF							0	0	0	0	false		4	-173												0	0	0	0	18	0	-24															Prior Year Adjustments	Allowance for Unfunded Loans not made until Q4			
179700	131		89	6	CONF	12			50			0	0	0	0	false	27	0	0	11	139	6	14	159	32	132	51	30	35	64	0	0	0	0	-33	0	-188				Pre-Payment Penalty Fees			Software												
180144					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
180537					CONF							0	0	0	0	false		0	0												0	0	0	0	-258	0	303																			
180845					CONF							0	0	0	0	false		-96	0												0	0	0	0	-16	0	-16														RI-B PART II LINE -6 ADJUSTMENTS CECL ALLOWANCE FOR CREDIT LOSSES ON OFF BALANCE SHEET CREDIT EXPOSURES	GAP ACCOUNTING ADJUSTMENTS FOR STATE OF IL TAX LIA				
181963					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
182951					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-747																			
183668					CONF							0	0	0	0	false		0	0												0	0	0	0	-542	0	472																			
183770					CONF							0	0	0	0	false		0	0												0	0	0	0	128	0	-120																			
183958					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
184656	0	0	0	0	CONF	154	0	0	135	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Royalty			Security Brokerage Fees												
184759					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
185251					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
185448	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0																
185859					CONF							0	0	0	0	false		0	0												0	0	0	0	1128	0	-5121																			
186221					CONF	333						7000	0	0	0	false		0	0		254			1068		403		243			0	0	0	0	-783	0	641				MERCHANT PROCESSING INCOME						DOWNSTREAM OF CAPITAL FROM PARENT									
186548					CONF							0	0	0	0	false		0	0												0	0	0	0	-18	0	19																			
186717					CONF							0	0	0	0	false		0	0												0	0	0	0	-300	0	300																			
186744					CONF							0	0	-219	0	false		0	0												0	0	0	0	0	0	-1505												Unfunded Commitment Liability							
187648					CONF							50	0	0	0	false		0	0												0	0	0	0	-220	87	220										PREFERRED STOCK ISSUE									
187947	203				CONF	171						3000	0	0	0	false		0	0		110			891		618			258		0	0	0	0	-550	0	550				Interest Rate Swap Fees						Cash Infusion									
188056					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
188177					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
188430	76		50	85	CONF	311	84		59	214		0	0	0	0	false	32	0	0		57		9	421	24		80	48		70	0	0	0	0	-398	0	452	26		4	Loan Fees	CDH Income		Travel Expenses	Loan Expenses											
188449	13		8	1	CONF				109	55	26	0	0	0	0	false	16	0	0	4		4	13		21	128	17	15	28	27	0	0	0	0	0	0	0							SOFTWARE PURCHASED	INTERNET BANKING	OTHER FEES & SC										
188720					CONF							0	0	0	0	false		0	0												0	0	0	0	-282	0	228															Allowance for credit losses	Allowance for off-balance sheet credit exposures			
188739					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
188917					CONF							9	0	0	0	false		0	0												0	0	0	0	178		-293										Stock based compensation									
189129					CONF							0	0	0	0	false		0	0												0	0	0	0	51	0	-559																			
189745	18	0	46	143	CONF	26	-80	0	97	262	0	0	0	0	0	false	99	0	0	6	58	23	129	371	34	0	-15	197	86	127	0	0	0	0	-1606	0	2230	12	0	75	Loan processing & underwriting fees	Net gain on derivative other than trading		Other loan & collection expense	Software maintenance											
189950					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
190563					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
190648					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
190947					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
190956					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
191355	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	105	0	115	0	0	0	0	0	0	0	0	-250	0	100	0	0	0																
191935					CONF							0	0	0	0	false		0	0												0	0	0	0	-240	0	240										Surplus									
192147	18	0	37	15	CONF	0	9	0	17	42	0	0	0	0	0	false	32	0	0	0	81	13	31	59	32	248	30	0	0	44	0	0	0	0	-669	0	900	0	0	0		CREDIT CARD ANNUAL FEES		PUBLIC RELATIONS	CREDIT CARD EXPENSE				Initial reserve for the adoption of ASU 2016-13			Effect of adoption of lease accounting standard	ASC- TOPIC 842			
192558	119				CONF							0	0	0	0	false		0	0					231		730			327	150	0	0	0	0	-19	0	-145																			
192651					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
192857					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
193162					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
193247					CONF							0	0	-600	0	false		0	0												0	0	0	0	0	0	0												HC MERGER - FAIR VALUE ACCOUNTING ADJ							
193537					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-200																			
193649	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-169	0	113	0	0	0																
193809	399				CONF							0	0	0	0	false		0	0		149			548		380		646			0	0	0	0	1707	0	-2964																			
194440					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0															Adoption of market accounting for Farmer Mac stock				
194570					CONF							0	0	0	0	false		0	0												0	0	0	0	-233	0	295																			
194936					CONF							0	0	0	0	false		0	0												0	0	0	0	-220	0	220																			
195111					CONF							50	150	0	0	false		0	0												0	0	0	0	-633	0	800										ESOP Plan Contribution Plan Exp	Stock Based Comp Exp								
195157					CONF							395	0	0	0	false		0	0												0	0	0	0	-1	0	412										Capital Injection from Bank Holding Company					BBOK Stock Fair Market Value				
195456					CONF							0	0	-18	0	false		0	0												0	0	0	0	0	0	0												ACL for Off Balance Sheet Credit Exposures							
196752	0	0	9	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	6	45	0	32	13	0	12	15	0	0	0	0	0	0	0	0	0	0																
196800					CONF	108						0	0	0	0	false		0	0					1241		272					0	0	0	0	-789		0				BOLI EARNINGS (gl#34110)															
197142					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
197254	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
197302					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
197478	0	0	0	0	CONF	9048	7914	7157	11396	9609	7366	0	0	309	6028	false	0	-4262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	Loan fees	Derivatives gains/losses	Credit enhancement fees	Amortization of tax credits and other investments	Deposit Expenses	Deposit insurance premiums			Foreign exchange revaluation	ASU 2022-02 adoption: Fin Instrument-Cr Loss-TDR		ASU 2022-02 adoption: Fin Instrument-Cr Loss-TDR				
197759					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
198073					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
198149					CONF							0	0	0	0	false		0	0												0	0	0	0	-343	0	277																			
198251					CONF							0	0	0	0	true		173	-173												0	0	0	0	0	0	0														adoption had no cummulative net impact to Equity but increased net Loans (decrease in contra allowance), and and increased liabilities (increase in Allowance for Off Balance sheet	allowance for off balance sheet liability	allowance for loans			
198961					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
199137					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0												RI-B Part II #6 - ALLL of acquired institution as reported on its 12/31/22 Call Report							
199351					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
199436					CONF							0	0	0	0	false		0	0												0	0	0	0	49	0	-49																			
199463					CONF							8000	0	0	0	false		5	0												0	0	0	0	-3500	0	3500										Holding Company Capital Injection					Subsidiary elimination error				
200378	218		98	1124	CONF	2288	1271		2551	2862	1618	0	0	0	0	false	59	0	0	8	900	11	30	1563	107	540	752	290			0	0	0	0		0		475		579	GAIN FROM EQUITY METHOD INVESTMENTS	RECOVERY ON LOAN CHARGED OFF PRIOR TO ACQUISITION		PROFESSIONAL FEES	SOFTWARE AND TECHNOLOGY EXPENSE	LOSS ON INVESTMENTS IN ALTERNATIVE ENERGY PARTNERSHIPS										
200435	128				CONF					358		0	0	0	0	true		0	0					247		520			225		0	0	0	0	0	0	0								Information Technology S Services											
201254					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
201834	206	0	0	0	CONF	63	93	0	177	-440	0	0	0	0	0	false	0	0	0	0	310	0	106	601	0	0	0	210	0	0	0	0	0	0	-1046	0	898	0	0	0	Settlement fees	Other misc income		Entertainment	Misc fees, includes deferred loan costs											
202514					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
202541					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
202907	2526				CONF	2200			1602			50	0	0	0	false		0	0	709				4689		4272			2658		0	0	0	0		0					Management Fee Income			Customer Processing			Minority interest in sub									
203043	40	0	0	9	CONF	756	0	0	188	0	0	0	0	0	0	false	15	0	0	0	0	6	46	411	33	459	30	49	18	53	0	0	0	0				0	0	0	Gain (Loss) on Visa			Bank Card & Interchange Expense												
203052	8	0	10	5	CONF	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	2	0	0	17	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0																
203575					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
204004					CONF	492	1011					3933	0	-594	0	false		434	0		1484			4847		590		1576			0	0	0	0							prepayment	Hedge Fund/Mutual					Esop, SAP Option		Initial TDR Amendment ADJ	`		Initial TDR Amendment ADJ				
204237					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
204826					CONF							0	0	0	0	true		0	0												0	0	0	0	4	0	-265														The (265) adjustment to ACL was (4) Day 1 adoption + (261) establishment of ACL for Off Balance Sheet Credit Exposure					
205243					CONF							0	0	0	0	false		0	0												0	0	0	0	-1348	0	1169																			
205346					CONF							0	0	0	0	false		0	0												0	0	0	0	-41	0	41																			
205458					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
205542					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
206156					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										Capital									
206174					CONF							0	0	0	0	false		0	0												0	0	0	0																						
206473					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
206772					CONF							0	0	0	0	false		0	0												0	0	0	0	-79	0	113																			
206950					CONF							0	0	0	0	false		0	0												0	0	0	0	-17	0	17																			
207041					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
207050					CONF							0	0	0	0	false		0	0												0	0	0	0																						
207452					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
207470					CONF							0	0	0	0	false		0	0												0	0	0	0	0	-14	0																			
207555					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
207845					CONF							0	0	0	0	false		0	0												0	0	0	0	-1537	0	1165										RI-E									
207872					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
208057	101				CONF							0	0	0	0	false		0	0					245		100					0	0	0	0	0	0	0							Correspondent Bank Service Charges												
208244	8599				CONF	5698	2087	2761				0	0	0	0	false		0	0		2982			18222		7739	23128				0	0	0	0		0					Customer Derivatives Fees	Loan Servicing Fees	Tax Credit Amortization													
208347	37	1	12	10	CONF	3	11	0	71	7	10	0	0	0	0	false	7	0	0	1	0	0	20	21	7	0	12	0	32	14	0	0	0	0	0	0	0	0	0	0	3150 Collections; 3198 Bolil	2170 Misc	3196 Coin Sales	Misc; S.C. Correspondent; Dues; CDARS	Other; Other Prop Owned; Check System; Reserv	Travel; Bank Car; Trans Union; Flood; WHEDA; Var										
208440					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
208459					CONF							0	0	0	0	false		0	0												0	0	0	0	-75	0	99																			
208570					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
208655					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0												Reclassify Allowance for Off Balance Credit Exposure to the Reserve for Loan Loss Allowance							
208972					CONF							0	0	0	0	false		0	0												0	0	0	0	73	0	-73																			
209148					CONF				266			0	0	0	0	false		0	0					160		246	104				0	0	0	0	0	1227	0							SOFTWARE MAINTENANCE												
209362					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
209559					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
209858					CONF							0	0	0	0	false		0	0												0	0	0	0	-2001	0	4170																			
210238					CONF							0	0	0	0	false		0	0												0	0	0	0	-995	0	364																			
210256					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
210434	0	0	0	0	CONF	20123	18733	10588	197063	115327	0	-2202	0	0	0	false	0	0	0	0	16735	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	Transfer Pricing Revenue	Lending Related Fees	Banking Fees	Computer and software related expenses	Technical services and market data expenses		Dividend equivalents on stock based compensation									
211114	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
211271	196	-60			CONF	63	-45	-76	58		577	0	0	0	0	false		0	0					952		386					-4910	-1208	0	0							Underwriting & processing fees on HFS loans	Change in value of derivative commitment to orig/sell loans hfs	Net Change in FV of financial instruments	Lender paid costs	Appraisal	Software amortization						Change in accounting on capitalized servicing asset		Discontinued operations of Consumer direct and secondary loan sales		
211338					CONF							0	0	0	0	false		0	0												0	0	0	0	-326	-326	326																			
211851					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
212018			113		CONF	13			63	135		0	0	0	0	false		0	0		117		37	275		205				130	0	0	0	0	-381	0	585				Fees and Commissions			Shares Tax	Internet Banking Exp											
212344					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
212465	0	0	0	0	CONF	3280	3970	3474	38203	122456	0	0	0	126588	-2326	false	0	1728	0	0	4063	0	0	0	0	13722	0	21956	0	0	0	0	0	0				0	0	0	Letter of credit fee and import export commission	Unused loan commitment fees	Bank card marketing revenue	Outside vendor services	Severance and employee retention expense				Change in allowances for credit losses related to Union Bank post purchase accounting adjusments.	Effect of adoption of Financial Instruments - Credit Losses (Topic 326): Troubled Debt Restructurings and Vintage Disclosures - ASU 2022-02		Effect of adoption of Financial Instruments - Credit Lossess (Topic 326): Troubled Debt Restructurings and Vintage Disclosures - ASU 2022-02.				
212522	422		76	70	CONF	106				250		0	0	0	0	false	186	0	0		245	7	107	1218	157	1488	105	243	911	178	0	0	0	0	1179	0	-2458	27	24		Merchant Credit Card Income			Merchant Credit Card Expense	PA Shares Tax											
212577	371		107	72	CONF	1504	76	131	222	1266	4741	0	0	0	0	true	211	0	0		523	86	64	1715	168	1564	171	175	443	234	0	0	0	0		354		91	20	229	Income on Operating leases	Prepayment Fees	Management fee income	Other tax and license fees	Depreciation on Leased Equipment	Merger Related Expense					Schedule RI line 5k. includes the gain on sale from a bank owned office building.					
213471					CONF							0	0	0	0	false		0	0												0	0	0	0	-1083	0	1578															0				
213538					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
213912					CONF							0	0	-7	0	false		0	0					117							0	0	0	0	-416	0	527												XFER TO RESERVE FOR OFF BALANCE SHEET COMMITTMENTS							
213958	0	0	0	0	CONF	0	0	0	100	0	0	500	0	0	0	false	0	0	0	0	0	0	0	13	0	29	17	12	0	0	0	0	0	0	0	0	0	0	0	0				Solutran funding fee			capital contribution from Holding Company									
214106					CONF						301	0	0	0	0	false		0	0		340			617		1082			382		0	0	0	0						536						Charitable Contributions	Capital Contribution from Parent Holding Company									
214414	514	0	119	57	CONF	0	0	0	342	310	0	0	0	0	0	false	84	0	0	43	196	12	1419	726	71	63	230	212	623	172	0	0	0	0	-3371	0	3564	0	0	208				OHO INTANGIBLE	LOAN AND COLLECTION FEE											
214722	196				CONF	3384			2180			0	0	0	0	false		0	0							578		237	284		0	0	0	0	-400	0	37				Merchant Card			Merchant Card			Capital Contribution from Parent Company									
214807	0	0	0	0	CONF	32000	8000	6000	139000	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	Revenue from Services rendered to affiliates	Commissions and fees	Net gains (losses) on non-trading derivatives	Services rendered by affiliates												
214843					CONF							0	0	0	0	false		0	0												0	0	0	0	-56	0	-334																			
215345					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
215653					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
215662	451				CONF							0	0	0	0	false		0	0		227			826		239	357				0	0	0	0	0	0	0																			
215710					CONF							0	0	0	0	false		0	0												0	0	0	0	-854	0	1111																			
216164					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
216230					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
216922	0	0	0	0	CONF	0	0	0	2451	12178	0	1565	26212	0	0	false	0	0	0	0	1046	0	0	2564	0	4030	0	0	0	0	0	0	0	0		5610		0	0	0				Pension Expense	Merger Expenses		Stock based compensation	Downstreamed Goodwill								
217059	0	0	0	0	CONF	0	0	0	155	84	0	0	0	0	0	false	0	0	0	0	0	0	0	486	0	156	0	0	0	0	0	0	0	0	-150	0	150	0	0	0				215 HOLDING COMPANY EXPENSE	LOAN PROCESSING EXPENSE											
218131					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
218261					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
218850					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
218878					CONF							0	0	0	0	false		0	0					195		103					0	0	0	0	-172	0	229																			
219044					CONF							300	0	0	0	true		0	0												0	0	0	0	-322	0	300										Capital infusion from Parent Holding Company				Collins Bankcorp, Inc., sold Collins State Bank as of September 15 2021 to Community Capital Bancorp, Inc.					
219651					CONF							0	0	-132	0	false		0	0												0	0	0	0	-556	0	556												Reserve for Unfunded Committements							
219679					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
220059					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
220527	189		135	73	CONF	460	2094	167	460	1650		0	0	0	0	false	59	0	0	35	103	35	31	232	109	1179	67	215	133	137	0	0	0	0	-837	0	-1017	53			Deferred Comp Income	Appraisal management fee income	Appraisal Fee Income	Deferred Comp Expense	Appraisal management fee expense											
220844					CONF							0	0	0	0	true		0	0												0	0	0	0	0	0	0														Cumulative effect of adoption of CECL is zero. Allowance for Credit Loss -Loans was over allocated and we decreased the allowance by ($9K). With the adpotion of CECL the HTM allocation of Credit Loss was $9K. The net amount between the ACL Loans and ACL HTM Securities was zero.					
220974					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
221775					CONF							0	0	0	0	false		0	0												0	0	0	0																						
222156					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
222558					CONF							0	0	0	0	false		0	0												0	0	0	0	-216	0	52												ASU 2016-13 Adoption Initial adjustment			ASU 2016-13 Adoption 2022 Year end initial capital adj				
222754					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
223322	291	0	136	0	CONF	0	0	0	583	0	0	0	0	0	0	false	146	0	0	151	241	0	0	648	136	1453	106	0	0	152	0	0	0	0	0	0	0	0	146	0				Visa Check Card												
223452					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
223751					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
223845					CONF							0	0	0	0	false		0	0												0	0	0	0	-225	0	156																			
224954					CONF							0	0	0	0	false		0	0												0	0	0	0	-188	0	259																			
225054					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										Capital contribution									
225157					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
225559					CONF							0	0	0	0	false		0	0												0	0	0	0	-150	0	150																			
225942					CONF							0	0	0	0	false		0	0												0	0	0	0	60	0	-60																			
226949		13			CONF							300	0	0	0	true		0	0		3		7	80							0	0	0	0	0	0	0			12							Capital injection from parent holding company				See "Equity" w/p page 2					
227151					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-443																			
227357					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
227656	59	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
227777					CONF							0	0	0	0	false		0	0												0	0	0	0	-146	0	146																			
228000					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
228158					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										capital injection									
228279					CONF							92	0	0	0	false		0	0												0	0	0	0													Restricted Stock Contra Receivable									
228345					CONF							0	0	0	0	false		-90	0												0	0	0	0	0	0	0															Per our Tax CPA, record 2022 PPA (Prepaid assets) to adjust beginning undivided profits.  The record				
229070					CONF							0	0	0	0	false		0	0												0	0	0	0																						
229173					CONF							0	0	0	0	false		0	0												0	0	0	0																						
229342	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-34	0	12	0	0	0																
229454					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
229801	2209		161	2239	CONF	7849	2963	2033	2300	4593		0	0	-1368	0	false	1490	990	0		2584	560	499	16587	1206	3918	2518	11825		3850	0	0	0	0		0		1640	105	1769	SWAP Fee Income	Letter of Credit Fees	FX Derivative Fee	Credit Card Fees	Amortization of Tax Credit Investments				Impact of the adoption of ASU 2022-02			Impact of the adoption of ASU 2022-02				
229913	0	0	0	0	CONF	110183	0	0	116990	0	0	0	0	-161	0	false	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12985	0	7329	0	0	0	Commission Income			Commission Expenses					Post sumbission audit adjustments			Post submission audit adjustments				
230423					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
230610					CONF							0	0	0	0	false		17	0												0	0	0	0	0	0	0															Audit adjustment for tax provision				
230759					CONF	1476			1223	734		0	0	0	0	true		0	0					2476		3257					0	0	0	0		0					Foreign Exchange Income			Corporate Services Exp.	Operating Expense Debit Cards								0			
231279					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
232847					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
232856					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
233031	27000	0	0	0	CONF	26000	0	0	61000	36000	0	0	0	-38000	0	false	0	28000	0	0	18000	0	0	0	0	99000	0	0	0	0	0	0	0	0		0		0	0	0	Commercial credit fee income			Software expenses	Outside services				Adoption of ASU 2022-02			Adoption of ASU 2022-02, net of income tax				
233246					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
233358					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-234																			
233442					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0															AOCI adjustment for tax rate difference				
233527					CONF							0	0	0	0	true		0	0												0	0	0	0	-8111	665	6752														Other noninterest expense (RI, 7.d) includes $1,134 thousand for expenses for remediation of OCC formal written agreement findings.					
233554					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
234355					CONF	213	636					0	0	0	0	false		0	0		259			518	230	1047		406			0	0	0	0	-805	0	0				Gain on Mortgage Loan Commitments	Extra Ordinary & Misc Income														
234506					CONF	214			131	118		0	0	0	0	false		0	0					225							0	0	0	0	119	0	-150				Electronic Banking Fees	MISC. INCOME		Interchange Fee	Internet Banking											
234739					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
234841					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
235174					CONF							0	0	0	0	false		0	0												0	0	0	0	-335	0	335																			
235231					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
235316					CONF							-40	0	0	0	false		0	0												0	0	0	0	-40	0	40										Capital contributed back to Holding Company to pay HC Debt interest due									
235446					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-188																			
235530					CONF							-36	0	0	0	false		0	0												0	0	0	0	-100	0	0										ESTIMATED PASS-THROUGH ENTITY TAX									
235558					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
235950					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
236153	0	0	0	0	CONF	3830	955	0	1046	1289	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	741	0	0	0	0	0	0	0	0	-6244	0	6244	0	0	0	TPPP 4702699	DC Income 4721499		Hosted Software 5504699	Donations 5705099											
236256					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
236603					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
236706					CONF				980			299	288	0	0	false		0	0		297										0	0	0	0		0								Professional Fees			ESPP	Restricted Stock								
236957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
237066	257			103	CONF				712			0	0	0	0	false	38	132	0		166	42	156	1243	132	630	120	124	294	111	0	0	0	0	-326	0	326	24	1	55				Expected Fair Value ADJ pending final valuation.			0					Cumulative Effect of Acct Chang to Off BS Reserve				
237619				1077	CONF	110	160		433			0	0	0	0	false		0	0					395		630					0	0	0	0							Commercial Loan Fees	Employee Retention Credit Refund Interest		Online Banking Expense												
237954					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
238139					CONF							0	0	0	0	false		0	0												0	0	0	0	-89	0	89																			
238250					CONF							0	0	0	0	false		-41	0												0	0	0	0	0	0	0															Calculation error of previous qtr				
238737					CONF							0	0	0	0	false		0	0												0	0	0	0	-751	0	950																			
239556					CONF							0	0	0	0	false		0	0												0	0	0	0	-148	0	148																			
239613					CONF							0	0	0	0	false		0	0												0	0	0	0	1080	0	-2636																			
239659					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
240954					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
241009					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
241157	360				CONF							0	0	0	0	false		0	0		98		78	892		550			204		0	0	0	0	834	0	-1417			218	Life Insurance Proceeds															
241559					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
241607					CONF							-38	0	0	0	false		0	0												0	0	0	0													Distributions from subsidiary LLC to other members									
242257					CONF							0	0	0	0	false		0	0												0	0	0	0	-72	0	-3																			
242444	266	0	123	3	CONF	62	0	0	84	285	0	0	0	0	0	false	125	0	0	27	227	38	136	981	134	1231	127	194	50	181	0	0	0	0	0	0	1287	36	0	58	ATM Surcharge			OCC Assessment	IT Professional Fees											
