"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
581358																																																																																																																																		240023	1952	0	0	175674	4387	1902	2485	0	0	0	0	0	0	1267	78925	2773	6599	0	0	0	0	0	0	0	0	0	15744	0	1126	0	14331	3169	83605	31329	129374	3184	3184	0	3000	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6008	3004	0	0	0	3004	3169	86605	31329	138764	0	17321	15665	138764	175674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582654																																																																																																																																		86662	1514	0	788	59945	2127	676	1451	0	0	0	0	0	0	3634	29535	4912	0	1317	0	1317	0	0	0	0	0	0	2986	0	451	0	2535	4310	32754	4912	50230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725	863	0	0	863	0	4310	34137	5775	50230	0	6827	2888	50230	59157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582878																																																																																																																																		39544	418																																																																																																														
582953																																																																																																																																		444148	4358																																																																																																														
582971																																																																																																																																		1465572	9156	0	0	1016600	57078	44418	12661	0	192256	0	169961	12295	10000	15361	149112	0	0	0	0	0	0	0	0	0	0	0	61536	0	0	0	54962	59935	332079	536998	561638	0	0	0	0	0	0	6737	3369	0	0	0	3369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157944	78972	0	0	0	78972	59935	332579	541862	643979	0	66516	270931	643979	1016600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583071																																																																																																																																		179139	1905	0	640	101257	11439	3530	7909	0	0	0	0	0	0	17744	1225	503	355	0	0	0	0	0	0	0	0	0	15221	0	551	0	14833	21274	9685	108962	41702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5095	2548	0	0	0	2548	21274	9685	108962	44831	0	1937	54481	44831	100617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583268																																																																																																																																		829902	8212																																																																																																														
583352																																																																																																																																		568946	5856																																																																																																														
583754																																																																																																																																		660759	3944																																																																																																														
583905																																																																																																																																		1710496	8974	0	0	1305806	25253	25207	46	0	0	0	0	0	0	13470	137154	779	0	0	0	0	0	0	0	0	0	0	48609	0	2535	0	42229	38689	147832	885154	592643	0	0	0	0	0	0	49	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	8010	8010	0	0	0	8010	58461	29231	0	1248	4115	23868	38689	151830	889269	626009	0	30366	444635	626009	1305806	2462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584377																																																																																																																																		1647932	9983	0	0	1150882	36555	10274	26281	0	13156	0	0	9741	3500	137319	361593	64957	6850	0	0	0	0	0	0	0	0	0	159863	371	7287	347	127513	147964	406968	130740	906549	354	354	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85569	42785	0	0	0	42785	147964	406968	130740	972934	0	81394	65370	972934	1150882	4208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584724																																																																																																																																		813438	3918	0	0	587191	40641	38076	2565	0	0	0	0	0	0	0	200547	22123	29013	0	0	0	0	0	0	0	0	0	50677	0	3979	0	45756	38076	207504	146570	418552	136	136	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38076	248620	146570	442231	0	49724	73285	442231	587191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584920																																																																																																																																		3801223	31592	0	50	2830117	98573	64586	33987	0	24811	1571	23240	0	0	301294	929994	54428	0	0	0	0	0	0	0	0	0	0	138648	1470	5031	403	110052	369373	992252	382798	2205323	5133	5133	0	0	0	5133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253536	126768	0	0	0	117263	369373	992252	382798	2385066	0	198450	191399	2385066	2830067	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
585235																																																																																																																																		138959	575																																																																																																														
585749																																																																																																																																		845937	7985	0	0	675591	23208	14343	8865	0	0	0	0	0	0	2505	37644	19250	79575	0	0	0	0	0	0	0	0	0	27214	62	776	989	19167	18182	48393	274763	510322	3148	3148	0	0	0	3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10454	5227	0	0	0	5227	18182	48393	274763	528335	0	9679	137382	528335	675591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586027																																																																																																																																		313678	6059																																																																																																														
586072																																																																																																																																		906987	11816	0	3777	643105	103342	94695	8647	0	100295	97010	3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30926	293	645	659	25753	196740	12577	230107	467154	4311	4311	0	1968	0	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58650	29325	0	0	0	29325	196740	14545	230107	503249	0	2909	115054	503249	639328	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586335																																																																																																																																		117329	460																																																																																																														
586960																																																																																																																																		178913	598	0	0	83878	24924	13992	10932	0	0	0	0	0	0	11004	70792	5261	0	0	0	0	0	0	0	0	0	0	9007	0	79	0	8928	27692	81803	26499	52588	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	502	0	0	0	502	27701	81803	26499	54184	0	16361	13250	54184	83878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587677																																																																																																																																		402877	3239	0	557	222157	21226	17459	3767	0	0	0	0	0	0	15105	107269	20468	8168	0	0	0	0	0	0	0	0	0	13688	0	0	0	11986	32564	111036	165737	105664	289	289	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10391	5196	0	0	0	5196	32564	111036	165737	111149	0	22207	82869	111149	221600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587752																																																																																																																																		82547	933	0	109	71746	9087	7101	1986	0	0	0	0	0	0	0	0	0	0	258	0	258	0	0	0	0	0	0	6100	303	127	0	5411	7427	2371	11122	62301	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6206	3103	0	0	0	3103	7427	2371	11122	65711	0	474	5561	65711	71637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	0	0	0	
587800																																																																																																																																		7667364	69981	0	0	7510880	154572	90418	64154	0	1575	0	0	0	1575	111376	888711	0	172851	0	0	0	0	0	0	0	0	0	476761	0	23953	3480	161374	202493	982706	1223728	4776165	0	0	0	0	0	0	4814	2407	0	0	0	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1522800	761400	0	0	0	761400	221586	1011661	1223728	5654475	0	202332	611864	5654475	7510880	44483	0	0	0	0	0	0	0	0	0	0	0	0	1844	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	
588245																																																																																																																																		223980	2170	0	0	187329	3305	0	3305	0	0	0	0	0	0	0	0	12004	100	2215	0	2215	0	0	0	0	0	0	5172	0	0	0	3080	0	5520	96595	120713	864	864	0	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5520	96595	128551	0	1104	48298	128551	187329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588348																																																																																																																																		278443	3096	0	0	250925	2842	919	1923	0	0	0	0	0	0	0	47570	31707	0	0	0	0	0	0	0	0	0	0	5480	0	0	0	4170	919	49493	45776	189259	1310	1310	0	0	0	1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43381	21691	0	0	0	21691	919	49493	45776	212898	0	9899	22888	212898	250925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588478																																																																																																																																		300272	1367	0	0	201966	11911	1913	9998	0	0	0	0	0	0	1884	49578	0	39039	0	0	0	0	0	0	0	0	0	27303	3083	126	0	18072	6911	59702	105805	132656	0	0	0	0	0	0	20	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6911	59702	105805	137123	0	11940	52903	137123	201966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589158																																																																																																																																		148370	1538																																																																																																														
589523																																																																																																																																		1349036	10728	0	0	888066	128641	110860	17781	0	0	0	0	0	0	76760	240409	106787	27153	4377	0	4377	0	0	0	0	0	0	53920	424	2061	859	44864	188898	274838	275728	653511	2609	2609	0	0	0	2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64530	32265	0	0	0	32265	197270	277308	275728	688468	0	55462	137864	688468	888066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589943																																																																																																																																		1886929	21823	0	1303	1537974	94352	74618	19734	0	0	0	0	0	0	15233	223011	54817	13955	2097	0	2097	0	0	0	0	0	0	134229	48	5076	1233	108148	90576	266896	296666	1249952	5606	5606	0	0	0	5606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10783	10783	0	0	10783	0	75064	37532	0	0	0	37532	90576	266896	307449	1299011	0	53379	153725	1299011	1536671	4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590220																																																																																																																																		1070579	5561	0	0	734751	63434	59163	4271	0	28544	133	6851	6616	15000	102982	201956	58364	6000	0	0	0	0	0	0	0	0	0	50681	959	712	0	40867	177923	214227	269461	434929	7878	7878	0	0	0	7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199793	99897	0	0	24518	75379	177923	214227	293979	524190	0	42845	146990	524190	734751	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590640																																																																																																																																		681781	3506																																																																																																														
590976																																																																																																																																		978825	7977																																																																																																														
591209																																																																																																																																		351163	1710																																																																																																														
591320																																																																																																																																		746403	4790	0	0	474795	25471	17213	8258	0	139959	19327	120632	0	0	25506	0	0	6000	0	0	0	0	0	0	0	0	0	40425	0	0	0	39500	62046	128890	248331	313264	0	0	0	0	0	0	520	260	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65393	32697	0	32697	0	0	62046	161587	248331	313524	0	32317	124166	313524	474795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																		109109	581																																																																																																														
591366																																																																																																																																		629150	5377	0	769	387397	108196	105388	2808	0	2	2	0	0	0	2803	70497	5026	9432	0	0	0	0	0	0	0	0	0	48041	799	2785	0	44457	112682	92960	134805	296184	770	770	0	0	0	770	0	0	0	0	0	0	770	154	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	250	125	0	0	0	125	112682	92960	134805	297233	0	18592	67403	297233	386628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592439																																																																																																																																		401831	2039	0	0	271168	27478	21670	5808	0	0	0	0	0	0	0	129427	22561	9805	0	0	0	0	0	0	0	0	0	7339	0	0	0	7339	21670	135235	30250	227736	820	820	0	0	0	820	100	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21670	135235	30250	228996	0	27047	15125	228996	271168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592448																																																																																																																																		1431947	16576	0	2188	1151043	176371	160566	15758	47	102707	24441	50965	0	27301	86	12593	4029	0	0	0	0	0	0	0	0	0	0	108825	2036	10827	792	89125	187999	100702	138754	1015786	190	190	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48583	24292	0	0	0	24292	187999	100702	138754	1053321	0	20140	69377	1053321	1148855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592550																																																																																																																																		217178	817	0	0	152823	9061	5954	3107	0	0	0	0	0	0	9782	15801	41	959	0	0	0	0	0	0	0	0	0	25285	58	301	42	10259	17707	19209	33208	132117	260	260	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17707	19209	33208	132377	0	3842	16604	132377	152823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592644																																																																																																																																		873383	7998																																																																																																														
593007																																																																																																																																		5700364	36935	0	0	4009591	99804	34044	65760	0	544931	32469	545634	7333	19193	79027	601835	392	21682	0	0	0	0	0	0	0	0	0	358341	6002	12504	5838	185232	154032	1235843	1820693	2488846	656	656	0	0	0	656	5342	2671	0	0	0	2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295158	147579	0	0	17816	125038	154032	1447783	1838509	2650733	0	289557	919255	2650733	4009591	18289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593052																																																																																																																																		1205205	10530																																																																																																														
593249																																																																																																																																		499846	3059	0	0	244777	22825	12351	10474	0	69643	651	63117	5875	0	4646	171368	16216	508	12658	0	12658	0	0	0	0	0	0	25341	0	949	0	23864	17648	268836	90647	143006	2600	2600	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17648	268836	90647	145606	0	53767	45324	145606	244777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593333																																																																																																																																		134822	973	0	0	110777	8336	5757	2579	0	0	0	0	0	0	11123	17720	0	0	0	0	0	0	0	0	0	0	0	4020	127	679	0	3214	17523	21522	26714	71900	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2463	1232	0	0	0	1232	17523	21522	26768	75700	0	4304	13384	75700	110777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593771																																																																																																																																		12365	241	0	134	8597	3891	1533	2358	0	550	48	404	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	10	8	0	1581	2772	420	7833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1581	2772	420	7833	0	554	210	7833	8463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593940																																																																																																																																		86086	482																																																																																																														
594433																																																																																																																																		2541433	14666																																																																																																														
594451																																																																																																																																		1166051	13616	0	0	958083	81578	68006	13572	0	19611	0	20013	0	0	9998	81247	467	0	1563	0	1563	0	0	0	0	0	0	47942	0	4370	0	17890	79210	120765	198714	759255	10734	10734	0	0	0	10159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80574	40287	0	0	0	40287	79210	120765	198714	809701	0	24153	99357	809701	958083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594853																																																																																																																																		1600952	11108	0	0	1198097	77883	30665	47218	0	0	0	0	0	0	106451	351999	8426	0	0	0	0	0	0	0	0	0	0	86646	1612	7076	0	69651	149969	406293	175293	885371	5159	5159	286	0	0	4873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178464	89232	0	0	0	89232	150255	406293	175293	979476	0	81259	87647	979476	1198097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594938																																																																																																																																		551317	3127	0	0	372893	30411	21411	9000	0	12974	0	12974	0	0	25872	141471	12111	0	0	0	0	0	0	0	0	0	0	21777	94	1765	403	19093	47440	165210	76378	282414	1427	1427	0	0	0	1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39101	19551	0	0	9453	10098	47440	165210	86401	295595	0	33042	43201	295595	372893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594947																																																																																																																																		4219635	43609	0	0	3459070	244904	185395	59509	0	103324	99172	4152	0	0	32839	91526	8957	20158	5	0	5	0	0	0	0	0	0	427665	12153	5057	0	183490	329875	286790	771095	2618828	7576	7576	0	0	0	7576	2209	1105	0	0	0	1105	0	0	0	0	0	0	0	0	0	0	0	0	2418	2418	0	0	2418	0	430072	215036	0	0	0	215036	405621	286790	773513	2916410	0	57358	386757	2916410	3459070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595270																																																																																																																																		36651207	195850	0	13223	18551878	447251	361081	86170	0	0	0	0	0	0	3982074	182260	11114	3000	0	0	0	0	0	0	0	0	0	1924964	15366	1039881	10564	479918	4422490	17282409	4373780	10271802	82939	82939	0	0	0	82939	21915	10958	0	0	0	10958	0	0	0	0	0	0	0	0	0	0	0	0	3352	3352	0	0	0	3352	2939994	1469997	0	0	0	1469997	4422490	17384806	4373780	12113782	0	3476961	2186890	12113782	18538655	3965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595337																																																																																																																																		152450	1688																																																																																																														
595430																																																																																																																																		1945853	6543	0	0	1652180	46037	39388	6649	0	165541	0	159820	595	5148	0	97944	134	8857	5	0	5	0	2375	0	0	0	0	165481	3313	27526	0	77561	47876	308242	130159	1415604	1358	1358	100	0	0	1258	373	187	25	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164056	82028	0	0	567	81461	48005	311034	131742	1511676	0	62207	65871	1511676	1652180	2617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196357	81716	384	0	0	0	0	154519	0	0	0	0	0	0	0	0	0	0	0	0	0	457482	91496	7438	0	0	84059	0	1	0	0	57063	0	0	0	57063	0	0	0	0	0	0	0	0	0	0	0	0	0	236236	384	0	0	0	0	0	0	0	0	0	354354	960	0	0	0	0	0	0	18912084	0	464145	1131427	211306	220038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
595944																																																																																																																																		85956	767																																																																																																														
596062																																																																																																																																		1232121	12854	0	2020	885837	39046	28212	10834	0	2000	0	0	0	2000	83957	199275	9149	0	986	0	986	0	0	0	0	0	0	73592	1474	3022	0	45552	128927	214117	318660	575516	0	0	0	0	0	0	4141	2071	0	0	0	2071	0	0	0	0	0	0	0	0	0	0	0	0	99164	99164	0	0	99164	0	39418	19709	0	0	0	19709	128927	214117	417824	604809	0	42823	208912	604809	883817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596156																																																																																																																																		591871	6224	0	0	484678	17463	7934	9529	0	0	0	0	0	0	10799	57784	0	0	0	0	0	0	0	0	0	0	0	15453	61	1182	252	13902	21441	82140	82049	399712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3882	1941	0	0	705	1198	21441	82140	82754	401362	0	16428	41377	401362	484678	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277																																																																																																																																		27374	163	0	0	16068	854	623	231	0	0	0	0	0	0	0	0	0	6	5300	0	5300	0	0	0	0	0	0	2068	0	49	0	1919	932	5580	12328	8222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	5580	12328	8225	0	1116	6164	8225	16068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596455																																																																																																																																		261316	2219	0	152	175485	8050	7162	888	0	88482	1077	49528	22594	17097	8547	16248	1212	0	0	0	0	0	0	0	0	0	0	7907	18	985	209	6695	16804	67649	59714	120402	0	0	0	0	0	0	592	296	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20616	10308	0	0	0	10308	16804	67649	59714	131505	0	13530	29857	131505	175333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596978																																																																																																																																		235495	1994																																																																																																														
597041																																																																																																																																		174911	950	0	0	110914	6467	5453	1014	0	2000	0	0	0	2000	6956	44452	4649	0	636	0	636	0	0	0	0	0	0	13999	0	1621	0	8580	12409	47723	48038	70708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	447	0	0	376	71	5327	2664	0	0	0	2664	12409	47723	48414	76518	0	9545	24207	76518	110914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597313																																																																																																																																		531698	4344																																																																																																														
597452																																																																																																																																		297286	2556																																																																																																														
597546																																																																																																																																		488350	4061	0	0	368087	17065	9372	7693	0	0	0	0	0	0	32984	82749	473	4000	0	0	0	0	0	0	0	0	0	28080	0	2604	0	22017	42356	93046	77903	290167	0	0	0	0	0	0	0	0	0	0	0	0	362	72	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	29443	14722	0	0	132	14590	42356	93046	78126	309552	0	18609	39063	309552	368087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597658																																																																																																																																		153487	1737																																																																																																														
598002																																																																																																																																		727730	5971	0	0	505566	11765	7899	3866	0	0	0	0	0	0	28254	92639	0	2500	256	0	256	0	0	0	0	0	0	26832	113	1113	1057	24517	36266	97950	294663	313831	117	117	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10574	5287	0	0	463	4299	36266	97950	296148	325553	0	19590	148074	325553	505566	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																																																		659777	6908																																																																																																														
598132																																																																																																																																		55391	615	0	112	42290	4049	3448	601	0	0	0	0	0	0	2130	6131	2055	992	0	0	0	0	0	0	0	0	0	3754	8	67	76	3603	5586	6799	8030	36592	85	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	208	0	0	0	208	5586	6799	8030	36915	0	1360	4015	36915	42178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
