"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	
761543																																																																																																					0	0	0							0	586	182	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0				63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	182	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
761806																																																																																																					0	0	44	0	0	0	0	0	0	208526	46708	278	0	0	0	6488	42	167247	0	0	0	7538	0	0	0	0	0	0	0	0	7206	0	14030	677	52	68	0	0	0	0	0	0	0	0	0	0	7364	8701	21677	0	1492	0	0	0	139124	28108	0	0	0	0	0	0	0	0	0	1157	0	0	184	5996	4932	0	0	240	0	0	26054	2454	0	12681	989	0	10850	896	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	25640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	144	0	0	25640	0	0	0	0	0	0	0	0	0				
761833																																																																																																					0	0	0							1932	3068	1260				1398	238	237	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	1889	0				0	31	0	0	0	1279	1632	0	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				3	0	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
761851																																																																																																					0	7	0							839	575	7	0	0	0	33	0	0	0	0	627	0	0	0	0	0	0				0	0	0	534	0	88	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
761954																																																																																																					0	0	0							135	616	112	0	0	111	120	0	0	0	0	0	0	0	0	0	0	0				0	0	0	23	112	0	0	0	0	0	0	0	0	0	0	0	135	0	231	0	0	0	0	0	0	0				0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
762045																																																																																																					0	0	0							686	1098	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0				14	0	0	898	0	77	0	0	0	0	0	0	0	0	0	0	114	0	186	0	0	0	0	0	555	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	114	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
762447																																																																																																					0	0	0	0	0	0	0	0	0	18832	6614	0	0	0	0	437	0	1931	0	0	1146	150	0	1042	0	0	0	0	0	0	18	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4672	256	3310	0	114	0	0	0	13481	0	0	0	0	0	585	0	0	0	0	618	246	0	0	2377	6818	0	0	0	0	0	0	499	0	1377	449	0	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842	0	386	294	0	192	0	0	0	0	0	0	0	0	0	0	0	0				
762474																																																																																																					0	0	0							5790	9326	0	0	0	0	165	0	1509	0	0	0	0	0	0	0	173	4864				2197	0	417	36	0	0	0	0	0	0	0	0	0	0	0	0	3434	43	4826	0	123	0	0	0	4875	21				0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	987	4395	0	3049	1945	0	1840	2450	0	1209		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	416	0	54	1563	0	44	0	0	987	0	0	0	0	0	0	0	0	0				
762773																																																																																																					0	0	0							1555	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	34	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
763211																																																																																																					0	0	0							577	4654	1283				63	154	429	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1294	410	47	0	0	0	14	0				0	0	258	0	0	0	1397	1615	0	401	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				17	1	0	221	59	24	0	0	0	0	0	0	0	0	0	0	0	0				
763677																																																																																																					0	0	0							6826	3450	2	0	0	0	63	0	50	26	0	0	0	0	240	0	0	0				371	0	413	0	0	0	0	0	0	64	2	0	0	0	0	0	923	144	776	0	0	0	0	0	726	0				347	542	0	0	83	786	902	25	0	0	225	3900	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	9	0	0	0	0	0	333	0	0	0							0	0	0	0	0	0	0	0	0	256	0	44	78	0	18	0	0	0	0	0	0	0	0	0	0	0	0				
763930																																																																																																					0	0	0							6042	14599	776	1384	54	6	2491	225	686	2624	155	514	0	0	0	0	0	0				231	0	0	54	6	1384	4	0	0	32	8	0	0	0	0	0	982	0	3365	0	113	0	0	0	1002	0				0	1812	0	40	0	36	430	2283	0	273	2253	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0							0	0	0	0	0	0	0	0	0	858	64	155	306	5	32	0	0	0	0	0	0	0	0	0	0	0	0				
764030																																																																																																					2984	676	0	0	0	0	0	0	0	151117	112627	16988	25	404	0	31184	16304	7548	0	0	91	0	0	0	0	0	0	0	0	0	1407	0	1222	731	0	511	0	0	0	0	0	0	0	0	0	0	128513	295	65412	0	560	0	0	0	162518	0	0	0	0	1944	150	0	0	282	0	4388	825	0	0	6362	4841	1007	0	2630	1007	0	8747	19844	0	110434	16527	0	16355	0	0	90156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129	0	0	2776	0	0	2212	0	0	0	0	0	0	0	0	0	0	0	0	140	0	350	2902	8	1102	0	0	2212	0	0	0	0	0	0	0	0	0				
764058																																																																																																					0	0	0							260	2556	0	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0				384	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	133	12	519	0	0	0	0	0	236	0				0	0	0	0	0	0	0	1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
764067																																																																																																					0	0	0							36	1445	22	0	0	0	95	0	36	0	0	0	0	0	0	0	0	0				0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	36	0				355	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	117	0	0	286	22	0	0	0	0	0	0	0	0	0	0	0	0	0				
764142																																																																																																					0	0	0							977	497	0	187	0	0	148	0	37	12	0	302	0	0	0	0	0	0				0	0	0	1	0	187	0	0	0	0	0	0	0	0	0	0	451	0	336	0	0	0	0	0	609	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
764151																																																																																																					0	0	0							195	981	0	17	41	0	69	0	21	10	0	0	0	0	0	0	0	0				0	0	0	41	0	17	41	0	17	0	0	0	0	0	0	0	95	0	473	0	0	0	0	0	57	0				0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	230	0	39	76	0	23	0	0	0	0	0	0	0	0	0	0	0	0				
764816																																																																																																					0	0	0							2890	2440	8				247	0	460	0	0	12	0	0	0	0	0	0				21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1930	63	504	8	0	0	0	0	1176	0				0	462	0	0	162	39	290	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				701	0	172	178	0	52	0	0	0	0	0	0	0	0	0	0	0	0				
765318																																																																																																					0	0	0							28	480	67				42	0	0	0	0	0	0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	17	2	0	0	0	0	0	28	0	119	54	0	0	0	0	0	0				0	7	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				61	0	0	105	11	0	0	0	0	0	0	0	0	0	0	0	0	0				
765354																																																																																																					0	0	0							853	321	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	321	0	0	0	0	0	0	0				0	0	0	0	0	409	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
765505																																																																																																					0	0	0	0	0	0	0	0	0	1085	2636	0	0	0	0	77	0	123	0	0	0	0	0	0	0	0	0	0	0	0	494	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	508	49	872	0	0	0	0	0	377	0	0	0	0	0	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	20	0	0	0	0	0	0	0	0	0	0	0	0				
765662																																																																																																					0	0	0							0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
765877																																																																																																					0	0	0							20	417	0				73	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	0	157	0	0	0	0	0	3	0				0	145	0	0	0	0	0	4	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	38	0	1	0	0	0	0	0	0	0	0	0	0	0	0				
766052																																																																																																					0	0	0							112	47	97	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0				0	0	0	0	0	0	0	0	19	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	41	41	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
766164																																																																																																					0	0	0	0	0	0	0	0	0	45678	9923	26332	979	15	0	8318	26332	39832	173	0	968	0	0	0	0	0	0	0	0	0	608	0	238	16	0	979	0	0	0	0	0	0	0	0	0	0	848	92	646	0	0	0	0	0	40943	0	0	0	0	0	0	0	0	0	0	26	0	0	0	1799	790	0	0	271	0	0	8582	0	0	2579	0	0	2283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7079	0	0	0	0	0	1232	0	0	604	0	0	628	43	0	4	93	0	128	0	0	7079	0	0	0	0	0	0	0	0	0				
767152																																																																																																					0	0	0							0	206	242				0	0	0	153	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	236	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				6	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
767246																																																																																																					0	0	0							59	301	46	0	0	0	57	42	22	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	233	0	0	0	0	0	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0				
767255																																																																																																					0	0	0							229	89	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	11	38	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
767554																																																																																																					0	0	1839							2322	508	28				19	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	430	28	0	0	0	0	491	0				0	0	0	0	0	0	0	0	0	0	203	0	223	0	0	223	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				29	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
767572																																																																																																					0	0	0							270	145	47				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	136	47	0	0	0	0	140	0				0	0	0	0	0	0	0	9	0	0	0	0	0	0	130	0	0	130	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
767611																																																																																																					0	0	0							205	1167	354				0	0	0	0	0	0	0	0	0	0	0	0				101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	111	741	334	5	20	0	0	0	0				0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				5	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
767732																																																																																																					0	0	0							264	973	0	19	0	0	44	0	4	0	0	0	0	0	0	0	0	0				0	0	0	672	0	19	0	0	0	0	0	0	0	0	0	0	118	49	160	0	0	0	0	0	18	0				0	0	0	0	0	16	1	61	0	0	0	13	0	0	5	0	0	33	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	28	0	0	0	0	0	0	27	0	37	8	0	8	0	0	0	0	0	0	0	0	20	0	0	8				
767974																																																																																																					98	0	123							5722	732	0	0	0	0	0	0	4925	0	0	0	0	0	0	0	0	0				97	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	627	0	537	0	0	0	0	0	5096	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2941	0	0	1486	0	0	1114	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	2941	0	0	0	0	0	0	0	0	0				
768074																																																																																																					0	0	0							220	840	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	317	0	0	0	0	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	462	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
768458																																																																																																					0	0	0							10	686	0				0	0	0	99	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	45	0	0	0	0	0	0	0				0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
768476																																																																																																					0	0	0							0	22	45				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	45	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
768953																																																																																																					0	0	0							0	192	0	0	0	0	17	0	0	0	0	0	175	0	0	0	0	2000				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
769156																																																																																																					0	0	0							248	33	2	30	0	0	33	0	0	0	0	214	0	0	0	0	0	0				0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
769334																																																																																																					0	0	0							57	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
770451																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
770545																																																																																																					0	0	0							0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
770639																																																																																																					0	0	0							3471	109	0	0	0	0	61	0	1260	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	45	48	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1945	0	0	0	0	0	0	680	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	680	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
770657																																																																																																					0	0	0							0	819	0	0	75	0	156	0	0	23	0	0	0	0	0	0	0	0				39	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0				0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	115	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
770853																																																																																																					0	0	0							654	1268	125	0	0	0	132	0	448	121	0	0	0	0	0	0	0	0				20	36	48	29	7	0	0	0	0	0	0	0	0	0	0	0	101	0	665	27	22	0	0	0	485	0				0	0	0	0	0	0	121	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	158	55	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
771047																																																																																																					0	0	0							0	161	0	0	38	0	80	0	0	0	0	0	0	0	0	0	0	0				0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	33	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
771140																																																																																																					0	0	0	0	0	0	0	0	0	1217	221	15	0	0	0	82	0	94	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	285	8	0	0	31	0	0	0	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	108	15	3	0	0	0	0	0	0	0	0	0	0	0	0				
771458																																																																																																					0	0	0							11263	3501	0	7601	0	0	355	0	603	0	0	2363	310	0	0	0	0	0				65	0	0	0	0	7601	0	0	0	0	0	0	0	0	0	0	665	0	299	0	0	0	0	0	10684	0				0	177	0	0	0	0	2248	0	0	0	12	19	0	0	0	0	0	0	979	0	0	743	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	31	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
771609																																																																																																					0	0	0							4139	2504	0	0	0	0	15	0	477	0	0	0	0	0	0	0	0	0				164	0	338	0	0	0	0	0	0	7	0	16	0	0	0	0	2558	0	296	0	152	0	0	0	1433	0				0	0	0	0	0	0	372	436	0	0	64	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1062	0	504	0	0	0	0	0	0	0	0	0	0	0	0				
771748																																																																																																					0	0	0							267	770	0	0	0	0	13	0	155	699	0	0	0	0	0	0	0	0				0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	108	0	40	0	0	0	0	0	436	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0				
