"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
229342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82061	0	0	0	0	0	0	0	0	-7230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22029	0	0	22029	0	1128	0	1128	0	0	0	0	0	0	0	83176	0	0	0	0	83176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	1	0	-8732	1128	0	0	0	0	0	0	0	0	0	3711	3711	3711	0	0	0	0	0	0	0	5814	1163	0	0	0	1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128	0	0	0	0	0	0	0	0	0	0	1692	0	0	0	0	0	0	0	139021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229454																																																																																																																																																																																																																																																	
229801																																																																											0	0																																																																																																																																																																					
229913																																																																											0	0																																																																																																																																																																					
230423																																																																																																																																																																																																																																																	
230610																																																																																																																																																																																																																																																	
230759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13475	15518	0	0	13475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830488	0	0	0	0	0	0	0	0	-175568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69821	0	0	61448	8373	11558	0	11558	453	0	0	0	0	453	0	1214207	0	88165	0	0	1126042	0	0	0	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-196131	11614	0	0	0	0	0	0	0	0	0	32241	32241	0	0	0	32241	0	0	0	0	308847	61769	0	0	574	60810	385	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12298	0	0	0	0	0	0	0	0	0	0	18447	0	0	0	0	0	0	0	1955474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
231279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6311	0	0	0	0	0	0	0	0	-289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37144	0	0	37144	0	0	0	0	0	0	0	0	0	0	0	7388	0	0	0	0	7388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
232847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62140	0	0	0	0	0	0	0	0	-9103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28889	0	0	21471	7418	0	0	0	155	0	0	0	0	0	155	79224	0	0	0	0	79224	0	0	0	2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968	0	968	0	0	-8592	155	238	0	0	0	0	0	0	0	0	5060	5060	4468	0	0	0	0	591	0	0	4392	878	0	0	0	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	238	0	0	0	0	0	968	0	0	0	233	595	0	0	0	0	0	12100	138403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
232856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81959	0	0	0	0	0	0	-75	0	-5415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3427	0	0	0	0	3427	0	891703	0	6565	875410	9728	12554	0	12554	7201	0	0	0	0	0	7201	724551	0	10287	727	0	713537	0	0	0	1587	10076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-23649	19755	6373	0	10076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39512	7902	0	0	0	7902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19755	6373	0	10076	0	0	0	0	0	0	0	29633	15933	0	40304	0	0	0	0	1398688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233031																																																																											0	0																																																																																																																																																																					
233246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31809	0	0	0	0	0	0	-61	0	-2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	0	99	10261	0	0	0	0	203	0	0	0	0	0	203	56787	0	468	0	4355	51964	0	0	0	3942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1273	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	78985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233358																																																																																																																																																																																																																																																	
233442																																																																																																																																																																																																																																																	
233527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49629	0	0	695	695	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321246	665	0	0	0	0	0	0	0	-58573	0	0	0	0	0	14099	0	0	14099	0	0	0	0	0	0	0	0	0	0	0	32238	0	4530	0	0	27708	0	860021	0	0	769713	90308	17785	0	17785	0	0	0	0	0	0	0	1553141	0	2386	0	15666	1479605	55483	0	0	5381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89085	73268	49629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108124	21625	0	0	312	21313	0	0	113540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73268	49629	0	0	0	0	0	0	0	0	0	109902	124073	0	0	0	0	0	0	2638340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51196	0	0	0	0	0	0	0	0	-2876	0	0	0	0	0	969	0	0	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148285	0	0	148285	0	14105	0	14105	9854	0	0	0	0	0	9854	1772010	0	4606	1853	0	1765551	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	332	0	0	-35268	23959	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88084	17617	0	0	0	17617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23959	1180	0	0	0	0	0	332	0	0	0	35939	2950	0	0	0	0	0	4150	2048898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234355																																																																																																																																																																																																																																																	
234506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132886	0	0	0	0	0	0	0	0	-10436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252834	0	0	245121	7713	2835	0	2835	24	0	0	0	0	0	24	131584	0	0	0	0	131584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14369	2859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13342	2668	0	0	0	2668	0	0	7080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2859	0	0	0	0	0	0	0	0	0	0	4289	0	0	0	0	0	0	0	298509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2974	595	0	0	2974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201940	0	0	0	0	0	0	0	0	707	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257202	0	168	251649	5385	10109	0	10109	5750	0	0	365	0	0	5385	962896	0	62	12822	0	950012	0	0	0	26512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8872	15545	0	0	0	0	0	0	0	0	0	312	312	0	0	0	0	0	312	0	0	98202	19640	0	0	0	19640	0	0	109242	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15545	0	0	0	0	0	0	0	0	0	0	23318	0	0	0	0	0	0	0	1296336	0	0	585	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193402	0	0	0	0	0	0	0	0	-6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50105	0	0	48283	1822	0	0	0	12	0	0	0	0	12	0	63712	0	0	0	0	63712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7441	1488	0	0	11	1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71772	0	0	67232	4540	0	0	0	78	0	0	0	0	78	0	14097	0	0	0	0	14097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20881	20881	0	0	10539	-1308	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	68332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4226	4226	0	0	4226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74127	0	0	0	0	0	0	0	0	-9137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38340	0	0	37465	875	0	0	0	596	0	0	0	0	0	596	37768	0	0	0	0	37768	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9938	596	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8381	1676	0	0	0	1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	0	207	0	0	0	0	0	0	0	894	0	0	828	0	0	0	0	107869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235446																																																																																																																																																																																																																																																	
235530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260922	0	0	0	0	0	0	0	0	-19255	0	0	0	0	0	415	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177424	0	0	133222	44202	295	0	295	1247	0	0	186	0	0	1061	295016	0	0	1402	0	293614	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-24009	1356	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44837	8967	0	53	1220	7694	0	0	0	0	1438	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1356	0	0	4	0	0	0	0	0	0	0	2034	0	0	16	0	0	0	0	536787	0	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235558																																																																																																																																																																																																																																																	
235950																																																																																																																																																																																																																																																	
236153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5163	0	0	9456	9456	0	0	9456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548736	0	0	0	0	0	0	0	0	-61627	0	0	0	0	0	9115	0	4189	4926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756185	0	0	659378	96482	2894	0	2894	23697	0	0	0	0	0	23697	3502401	0	7125	19112	40341	3435823	0	2365	0	17779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	23	0	0	-87774	26642	5163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1464525	0	3645	0	0	2196	0	1449	0	0	0	0	0	0	0	0	0	0	0	0	26642	5163	0	0	0	0	0	23	0	0	0	39963	12908	0	0	0	0	0	288	4386756	0	0	136915	38338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68197	0	0	0	0	0	0	0	0	-3345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3857	0	0	3857	0	0	0	0	0	0	0	0	0	0	0	17154	0	188	0	0	16966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164	633	0	0	0	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236603																																																																																																																																																																																																																																																	
236706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14953	4831	0	0	14953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563783	0	0	0	0	0	0	0	0	-95218	0	0	0	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	6695	0	6695	0	0	0	0	1768754	0	0	1618727	150027	0	0	0	43316	0	0	0	0	0	43316	3617255	0	5442	59823	0	3551990	0	0	0	79340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81766	43316	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164436	32887	0	0	0	32887	0	0	208187	0	10757	0	0	6787	0	3970	0	0	0	0	0	0	0	0	0	0	0	0	43316	14	0	0	0	0	0	0	0	0	0	64974	35	0	0	0	0	0	0	5250947	0	183299	802187	416479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236957																																																																																																																																																																																																																																																	
237066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565611	0	0	0	0	0	0	0	0	-21878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426114	0	0	302539	123575	0	0	0	25422	0	0	0	0	25422	0	879465	0	11139	107	0	868219	0	0	0	8842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175839	35168	0	0	0	35168	0	0	8356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	16198	3240	0	0	16394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323160	0	0	0	0	0	0	-238	0	-5350	0	2763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703114	0	0	635711	67403	7328	0	7328	6537	0	0	0	0	0	6537	568170	0	46	2736	0	565388	0	167	0	17800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8983	13865	124	2763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	39	0	0	0	39	0	1257	116178	0	19458	0	0	17030	0	2428	0	0	0	0	0	0	0	0	0	0	0	0	15122	124	2763	0	0	0	0	0	0	0	0	22683	310	8289	0	0	0	0	0	1169710	0	3557	142387	281982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63128	0	0	0	0	0	0	0	0	-2723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34474	0	0	34103	371	0	0	0	344	0	0	0	0	0	344	181879	0	2058	0	0	179821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7311	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	99	0	0	0	99	0	0	2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	521	0	0	0	0	0	0	0	220047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71663	0	0	0	0	0	0	0	0	-4799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66906	0	0	63788	3118	0	0	0	11	0	0	0	0	11	0	74908	0	31	2969	0	71908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238250																																																																																																																																																																																																																																																	
238737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220065	0	0	0	0	0	0	0	0	-24202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192938	0	0	187736	5203	0	0	0	25	0	0	0	0	25	0	316337	0	7506	0	0	308831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1534	307	2	0	0	305	0	0	8468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132236	0	0	0	0	0	0	0	0	-12369	0	0	0	0	0	526	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88281	0	0	88281	0	0	0	0	702	0	0	0	0	0	702	327599	0	31	0	0	327568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17799	702	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49235	9847	0	9847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	2407	0	0	0	0	0	0	0	0	0	1053	6018	0	0	0	0	0	0	468336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352249	0	0	0	0	0	0	0	0	-50519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250062	0	0	224027	26036	53756	0	53756	3609	0	0	0	0	0	3609	912838	0	361	12125	0	900352	0	1438	0	11051	0	0	0	0	0	0	0	98681	98681	0	20686	0	0	0	0	0	0	0	0	0	0	0	655	655	0	6937	0	48665	57365	4034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299823	0	4718	0	0	2485	0	2233	0	0	0	0	0	0	0	0	0	0	0	0	57365	4034	0	0	0	0	0	0	0	0	0	86048	10085	0	0	0	0	0	0	1382650	0	0	132719	39937	0	0	0	0	0	0	0	11824	1849	0	0	0	0	0	0	0	0	
