"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	
271136																																																																																																																																																	0	0	1100	3210	3138	5054	4981	1319	1306	0	0	0	0	6554	6435	4955	4855	0	0	0	426	411	0	0	2348	469	1878	6814	2127	120	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
271275																																																																																																																																																	0	0	42286	0	0	0	0	0	0	0	0	0	0	2604	2557	122244	107545	0	2604	2557	7735	7461	1000	944	1465	171	1465	9282	12335	24441	4911	406	679	368	4836	6557	36927	476	7293																									0	0	0	0	0	0	6221	5660	0	0	51409	44113	0	0	0	0	0	0	6856	6018	0	0	0	0	0	0	0	0						
271341																																																																																																																																																	0	0	802	3999	3943	0	0	0	0	0	0	0	0	0	0	36903	32577	0	0	0	8142	7525	0	0	2966	0	2966	977	899	7675	0	0	0	2	115	2179	15428	35	2301																									0	0	0	0									0	0	0	0	0	0	63	61	0	0	0	0	0	0	0	0						
271529																																																																																																																																																	0	0	175172	50140	47656	0	0	5000	4286	0	0	0	0	0	0	276779	247936	0	0	0	68396	60387	0	0	7672	2482	5190	38324	13941	47614	4778	0	0	140	1287	83569	50611	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
272030																																																																																																																																																	0	0	11871	0	0	0	0	0	0	0	0	0	0	0	0	15151	12741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	3	0	1852	7039	1005	2830																									0	0	0	0									0	0	0	0	0	0	4688	3835	0	0	0	0	0	0	0	0						
272058																																																																																																																																																	0	0	10924	0	0	0	0	0	0	0	0	0	0	13590	13942	6566	6997	0	9418	9720	6566	6997	0	0	0	0	0	0	0	970	15445	0	0	0	0	687	2732	0	753																									0	0	0	0									0	0	0	0	753	752	0	0	0	0	0	0	0	0	0	0						
272151																																																																																																																																																	0	0	3234	10054	9608	0	0	0	0	0	0	0	0	0	0	27790	24558	0	0	0	5837	5206	0	0	5464	3981	1482	4259	896	12735	169	0	7	0	0	543	262	224	0																									0	0	0	0									0	0	0	0	0	0	236	224	0	0	0	0	0	0	0	0						
272272																																																																																																																																																	0	0	256133	0	0	0	0	35781	33346	0	0	0	0	0	0	441438	417381	0	0	0	41965	39999	0	0	1251	95654	11	16393	20515	90368	1087	25390	2724	80	1895	28492	25386	13198	96188																									0	25189	0	24465									0	0	0	0	0	0	110881	103152	0	0	0	0	0	0	0	0						
272302																																																																																																																																																	19859	19153	59884	9991	10099	0	0	5000	5005	0	0	5000	4991	144821	125796	121703	115562	0	18445	18257	11090	9331	0	0	12500	12500	0	20408	20891	36187	15801	0	0	513	6839	25248	118920	0	3074																									0	0	0	0	0	0	15280	14033	79890	63708	60634	57598	0	0	0	0	3075	2741	0	0	0	0	0	0	0	0	0	0						
273336																																																																																																																																																	139872	137587	39097	24874	22926	0	0	1000	844	1300	1201	0	0	432930	392969	723293	636772	0	30749	27435	192472	177912	5000	4893	126685	126854	1328	40231	36964	172290	178634	0	0	0	0	41971	277577	27448	166405																									0	1498	0	1515	0	0	3486	2811	79699	64184	281689	237037	0	0	0	0	11520	9452	111554	94672	0	0	0	0	0	0	0	0						
273550																																																																																																																																																	0	0	72136	21384	20794	0	0	2336	2299	0	0	0	0	0	0	197332	178762	0	0	0	86994	78540	0	0	16857	24288	5198	18834	21716	59604	3458	65	26	655	893	21351	12669	31	9974																									0	0	0	0									0	0	0	0	0	0	514	458	0	0	0	0	0	0	0	0						
273653																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5121	4556	0	0	0	333	336	0	0	0	0	0	31	191	155	0	0	0	0	48	2123	2018	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
273662																																																																																																																																																	0	0	425167	0	0	0	0	10929	10876	0	0	0	0	0	0	910843	783198	506213	0	0	13723	13486	0	0	1516	9442	1302	5144	4543	10891	636	0	6	159	4406	137108	381423	14547	213591																									0	0	0	0									0	0	0	0	0	0	136642	115042	0	0	0	0	0	0	5026	5559						
273840																																																																																																																																																	0	0	25127	6873	6651	0	0	0	0	0	0	0	0	0	0	37854	36483	0	0	0	23007	22315	0	0	4079	1521	2551	4504	5761	15665	2715	0	7	66	0	2056	624	61	952																									0	0	0	0									0	0	0	0	0	0	1254	1013	0	0	0	0	0	0	0	0						
273859																																																																																																																																																	2228	2210	1700	0	0	0	0	0	0	0	0	0	0	4858	4687	0	0	0	1778	1627	0	0	0	0	2228	998	1230	267	1600	762	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
274025																																																																																																																																																	0	0	3034	392	388	0	0	0	0	0	0	0	0	0	0	4920	4610	0	0	0	1857	1756	0	0	0	0	1224	1312	294	0	561	0	0	0	0	187	1031	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
274052																																																																																																																																																	0	0	6411	4478	4387	0	0	0	0	0	0	0	0	0	0	7402	7241	0	0	0	1055	1051	1500	1447	3615	1686	1929	1210	1920	338	0	0	0	0	15	142	0	0	0																									0	0	0	0									0	0	154	142	0	0	0	0	0	0	0	0	0	0	0	0						
274829																																																																																																																																																	0	0	95262	0	0	0	0	0	0	0	0	0	0	0	0	164744	143242	0	0	0	1231	1194	0	0	0	1099	0	615	1276	8042	0	166	117	183	2683	36548	68384	3061	21068																									0	0	0	0	0	0	12523	11561	0	0	114534	96520	0	0	0	0	0	0	25616	24129	0	0	0	0	0	0	0	0						
274856																																																																																																																																																	0	0	16156	7040	6709	0	0	5427	5159	0	0	0	0	0	0	59634	56381	0	0	0	38769	36571	0	0	9796	1410	8386	21272	15484	6408	356	0	0	0	0	2814	251	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
275255																																																																																																																																																	0	0	3442	8166	7304	0	0	6250	4921	0	0	0	0	0	0	29217	25938	0	0	0	6638	5863	1250	1168	1635	313	1323	3087	10376	4940	1347	2681	0	0	0	0	895	0	978																									0	0	0	0	0	0	3637	3575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
275358																																																																																																																																																	0	0	77075	0	0	0	0	1000	960	0	0	0	0	0	0	218671	187128	0	0	0	23791	22136	0	0	3813	2342	1471	5772	7920	33356	14943	0	118	67	0	2736	98627	1968	17810																									0	0	0	0									0	0	0	0	0	0	9245	7791	0	0	0	0	0	0	451	406						
275479																																																																																																																																																	0	0	26496	0	0	0	0	0	0	0	0	0	0	10018	9558	53140	44520	0	0	0	0	0	0	0	0	0	0	0	0	13298	0	545	347	41	17	1054	39234	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
275657																																																																																																																																																	0	0	29712	4988	4984	0	0	0	0	0	0	0	0	1302	1298	53610	48503	0	1302	1298	31623	28450	0	0	6330	5034	1296	7213	6365	29676	221	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
276074																																																																																																																																																	0	0	9790	2981	2772	0	0	10658	10055	0	0	0	0	0	0	39638	35440	0	0	0	17334	15211	0	0	0	494	0	9779	4717	11919	1011	0	0	0	0	499	1084	1006	3978																									0	0	0	0									0	0	0	0	0	0	2142	1912	0	0	0	0	0	0	0	0						
276159																																																																																																																																																	0	0	65498	7359	8185	0	0	0	0	0	0	0	0	0	0	102594	92328	0	0	0	67731	60546	0	0	2173	447	1725	5355	7598	34180	19425	178	0	0	349	3037	7425	0	12609																									0	0	0	0									0	0	0	0	0	0	15443	12609	0	0	0	0	0	0	0	0						
276551																																																																																																																																																	0	0	21449	0	0	0	0	2500	2500	0	0	0	0	0	0	42980	38895	0	0	0	21114	19572	0	0	0	0	0	1008	1894	17638	5881	0	73	0	132	3060	5184	782	3243																									0	0	0	0									0	0	0	0	0	0	3537	2985	0	0	0	0	0	0	0	0						
276579																																																																																																																																																	0	0	20448180	584724	491653	0	0	25000	23207	0	0	0	0	10381858	10465662	11758677	10300380	0	346169	330833	1372854	1306342	0	0	502367	811465	265728	628916	317121	1603454	488771	75381	158706	112516	52286	2936620	6857217	269281	6104776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	34	0	35	14204	14242	683329	645800	6759037	6908922	3082428	2763851	147	145	10167	9686	3161397	3117544	535078	485144	0	0	3	3	0	0	0	0	0	0	0	0	0	
276645																																																																																																																																																	0	0	33411	4888	4663	0	0	0	0	0	0	0	0	0	0	80831	75213	0	0	0	64278	59824	0	0	3504	0	3504	9220	7665	45715	782	0	0	0	101	3316	4375	149	386																									0	0	0	0									0	0	0	0	0	0	575	535	0	0	0	0	0	0	0	0						
276654																																																																																																																																																	0	0	17138	4906	4254	0	0	0	0	0	0	0	0	23	23	24906	22864	0	23	23	0	0	2000	1840	4839	23	4816	13840	873	3335	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
276850																																																																																																																																																	0	0	23171	47992	45569	500	500	77563	73572	0	0	4463	4363	2869	2820	341749	330915	0	2369	2320	115242	113184	2000	1962	80946	41686	73282	69471	59419	49162	6112	521	1062	519	0	3550	0	6317	22683																									0	0	0	0									0	0	0	0	0	0	3816	3377	0	0	0	0	0	0	104	91						
276953																																																																																																																																																	0	0	13539	8952	8134	0	0	0	0	0	0	0	0	0	0	30830	28484	0	0	0	11255	10654	0	0	2459	0	2459	7028	12405	1721	0	0	0	0	0	4177	694	0	0																									0	0	0	0									0	0	5623	4871	0	0	0	0	0	0	0	0	0	0	0	0						
277240																																																																																																																																																	0	0	16340	7799	7812	0	0	0	0	0	0	0	0	0	0	17802	17631	0	0	0	0	0	0	0	17628	0	0	17628	0	0	0	0	0	0	0	1	0	0	2																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2						
277277																																																																																																																																																	0	0	0	0	0	0	0	3062	2855	0	0	0	0	0	0	7008	6652	0	0	0	1299	1302	0	0	492	503	492	753	954	1454	0	0	0	0	0	224	117	59	2095																									0	0	0	0	0	0	131	117	0	0	265	224	0	0	0	0	0	0	2251	2154	0	0	0	0	0	0	0	0						
277679																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
277736																																																																																																																																																	0	0	12818	2025	1862	0	0	0	0	0	0	0	0	0	0	25725	23202	0	0	0	700	576	0	0	0	0	2444	12476	3648	4633	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
277820																																																																																																																																																	0	0	137716	0	0	0	0	7450	6157	0	0	0	0	260252	224243	102172	86600	0	166630	141713	0	0	0	0	6	0	0	22502	6892	41450	126897	1	6	232	4504	38272	27994	2684	75416																									0	0	0	0									0	0	0	0	33592	28299	50302	41950	0	0	0	0	0	0	0	0						
278256																																																																																																																																																	0	0	38322	0	0	0	0	10166	8706	0	0	500	489	0	0	60331	56557	0	0	0	29384	27579	0	0	490	5220	489	6416	2818	13512	14283	0	28	65	109	887	4709	1510	6511																									0	0	0	0									0	0	0	0	0	0	8199	8020	0	0	0	0	0	0	0	0						
278555																																																																																																																																																	0	0	271754	249768	244734	0	0	0	0	0	0	0	0	0	0	322314	312896	0	0	0	6156	6108	0	0	103735	4750	103224	145807	1312	1275	0	135	808	681	751	42339	0	3658	8157																									0	0	0	0									0	0	0	0	0	0	12512	11815	0	0	0	0	0	0	0	0						
278733																																																																																																																																																	0	0	13116	0	0	0	0	0	0	0	0	0	0	0	0	15176	13747	0	0	0	0	0	5192	4644	0	0	0	927	1793	1924	0	0	0	0	172	5584	1892	1455	0																									0	0	0	0									0	0	0	0	0	0	1422	1455	0	0	0	0	0	0	0	0						
278751																																																																																																																																																	8336	8350	12658	5495	5407	0	0	0	0	0	0	0	0	10348	10345	5507	5418	0	0	0	0	0	0	0	4920	1984	2946	4341	3444	3039	0	0	0	12	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
278818																																																																																																																																																	0	0	322406	197920	184057	0	0	4000	3730	0	0	0	0	84851	71698	450454	398927	0	11201	10542	143573	124224	0	0	27525	0	27500	115178	71429	98488	22216	1	0	46	668	7142	69533	227	71349																									0	0	0	0	1	1	19	18	13221	11106	79602	64149	0	0	0	0	60428	50049	11072	9228	0	0	0	0	0	0	0	0						
278872																																																																																																																																																	6449	6361	0	0	0	0	0	0	0	0	0	0	0	6449	6361	0	0	0	0	0	0	0	0	0	4480	1498	2982	1969	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
279105																																																																																																																																																	12676	12301	343322	9667	9366	0	0	0	0	0	0	0	0	335734	299009	371354	312721	0	26431	26431	0	0	0	0	33478	10229	31703	54740	78083	312977	50734	63	961	898	401	4938	5766	29040	67922																									0	0	0	0	69	69	444	415	8658	7171	3999	3885	0	0	0	0	39031	31505	70468	57854	0	0	0	0	0	0	82	77						
279842																																																																																																																																																	0	0	41757	0	0	0	0	1000	1000	0	0	0	0	0	0	77399	70096	0	0	0	34218	31477	0	0	2839	1644	1872	6764	4377	21996	8441	0	0	15	0	6209	10694	4374	3711																									0	0	0	0									0	0	1	1	0	0	9165	8084	0	0	0	0	0	0	0	0						
279954																																																																																																																																																	0	0	206799	36229	34432	0	0	0	0	0	0	0	0	0	0	388267	361116	0	0	0	180661	173329	2000	1863	14178	2796	10746	59960	52407	83418	39895	105	207	166	1562	25442	23142	12802	48468																									0	0	0	0	0	0	4550	4077	0	0	53137	46547	0	0	0	0	0	0	70214	61271	0	0	0	0	0	0	0	0						
280110	0	0	37449691	8506508	8279183	0	0	0	0	30000	29414	0	0	8575251	8055604	42694743	37185498	0	0	0	0	0	0	0	7190884	650441	6540345	2070459	878117	5514168	276160	280242	129	3449	16505	1268092	2185079	1974282	24103281	0	0	0	0	0	0	0	0	731352	703706	0	0	6541	5310	0	0	0	0	0	0	0	0	0	0	737893	0	709016	0	107804	97781	72927	69060	56985	53722	4115840	3519647	0	0	0	0	5169776	4895649	18910984	15477788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3643421	3301777	0	0	793131	747615	0	0	3643421	3301777	525079	497943	2790271	2308143	0	0	0	0	1947714	1772079	3861661	3482285	0	0	0	0	0	0				8279183									8575251			37185498		0			0																																																																											
280138																																																																																																																																																	0	0	8500	2440	2294	0	0	246	237	0	0	0	0	0	0	63349	57587	0	0	0	32729	30116	500	413	2604	653	1950	5814	7554	29614	1197	0	0	158	422	6568	3656	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
280352																																																																																																																																																	1728	1705	6188	0	0	0	0	0	0	0	0	0	0	6199	5931	0	0	0	1336	1320	0	0	0	0	2550	985	1566	3418	95	0	0	0	0	0	135	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
280558																																																																																																																																																	0	0	28123	10963	10245	0	0	0	0	0	0	0	0	0	0	32632	29313	0	0	0	0	0	0	0	2928	249	2679	4888	2675	0	0	0	0	0	300	9519	6893	0	2111																									0	0	0	0									0	0	0	0	0	0	2436	2111	0	0	0	0	0	0	0	0						
282075																																																																																																																																																	5969	5869	322200	35994	34672	0	0	88346	79321	0	0	0	0	60763	59649	349461	307174	0	15806	15528	14080	11581	0	0	70750	8194	56591	81881	24530	62666	0	239	653	7	2208	38611	44014	13392	34951																									0	0	0	0	0	0	908	888	9429	9199	89034	75415	0	0	0	0	137	127	45663	38758	0	0	0	0	0	0	0	0						
282226																																																																																																																																																	0	0	67001	6933	6877	0	0	0	0	0	0	0	0	0	0	191593	168568	0	0	0	21355	20390	0	0	987	0	987	7840	17060	136269	0	0	0	0	0	5396	1016	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
282824																																																																																																																																																	0	0	14508	4025	3836	0	0	0	0	0	0	0	0	0	0	24281	21716	0	0	0	4351	4106	0	0	2962	1	3155	6363	6704	260	0	86	0	0	0	568	471	130	3979																									0	0	0	0									0	0	0	0	0	0	5087	4108	0	0	0	0	0	0	0	0						
283157																																																																																																																																																	0	0	11445	967	973	0	0	0	0	0	0	0	0	0	0	11118	11433	0	0	0	7787	8042	0	0	931	100	832	4467	3818	2217	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
283438																																																																																																																																																	0	0	240399	217861	210787	0	0	0	0	0	0	0	0	1176	1176	388249	363899	0	1176	1176	36786	34755	0	0	94032	15298	79893	105576	35244	51377	368	37	191	81	3357	17342	49627	879	5805																									0	0	0	0	0	0	270	260	0	0	82182	70376	0	0	0	0	0	0	7616	6442	0	0	0	0	0	0	0	0						
283652																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
283737																																																																																																																																																	405243	397509	25425	24771	24867	0	0	0	0	0	0	0	0	454939	446838	44677	45057	0	0	0	0	0	0	0	199309	44976	154333	286014	14673	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
283867																																																																																																																																																	0	0	605	0	0	0	0	0	0	0	0	0	0	0	0	8674	7796	0	0	0	2771	2682	0	0	271	271	0	1456	1644	648	0	0	0	0	0	210	3567	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
284154																																																																																																																																																	0	0	2939	4979	4874	0	0	0	0	0	0	0	0	0	0	6482	6355	0	0	0	1002	984	0	0	3931	497	2947	2911	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
284239																																																																																																																																																	0	0	5871	0	0	0	0	0	0	0	0	0	0	12958	11404	0	0	0	0	0	0	0	1100	929	1200	0	1200	2500	3562	5490	200	0	0	1	0	1	4	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
284556																																																																																																																																																	0	0	1376	0	0	1287	1287	0	0	0	0	0	0	1287	1287	1549	1376	1360	0	0	0	0	1287	1287	0	0	0	0	0	1287	0	0	0	0	0	211	783	238	144																									0	0	0	0									0	0	0	0	0	0	407	382	0	0	0	0	0	0	0	0						
284752																																																																																																																																																	0	0	21808	0	0	0	0	0	0	0	0	0	0	889	894	56160	51899	0	889	894	26451	25597	1000	943	300	341	0	1184	7319	22018	683	0	0	0	66	4473	5108	1956	9644																									0	0	0	0									0	0	0	0	0	0	12995	11474	0	0	0	0	0	0	0	0						
284958																																																																																																																																																	0	0	800	1908	1866	0	0	1800	1737	0	0	0	0	0	0	8423	8049	0	0	0	0	0	2050	1901	2467	980	1769	4008	1290	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
285151																																																																																																																																																	0	0	22213	33560	33525	0	0	0	0	0	0	0	0	0	0	33560	33525	0	0	0	0	0	0	0	33525	16372	17153	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
285348																																																																																																																																																	0	0	17988	5993	5702	0	0	0	0	0	0	0	0	250	250	54568	49290	0	250	250	0	0	0	0	11838	0	11838	14507	0	1655	0	0	0	0	471	4657	10774	0	5634																									0	0	0	0									0	0	0	0	0	0	6399	5634	0	0	0	0	0	0	0	0						
285544																																																																																																																																																	0	0	4381	0	0	0	0	0	0	0	0	0	0	0	0	9098	8847	0	0	0	0	0	0	0	568	0	558	1493	1501	0	0	0	9	0	0	790	790	1959	1748																									0	0	0	0	0	0	744	674	0	0	1021	914	0	0	0	0	0	0	3773	3707	0	0	0	0	0	0	0	0						
285553																																																																																																																																																	0	0	8145	18942	18709	0	0	0	0	0	0	0	0	0	0	19572	19322	0	0	0	503	493	0	0	19009	2287	16722	193	0	120	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
285740																																																																																																																																																	0	0	64911	20319	18818	8750	7679	750	666	0	0	0	0	8771	7700	148951	141428	0	0	0	59060	54728	0	0	17198	20020	4683	10783	12419	49203	7067	1086	693	0	41	1162	3410	26740	12892																									0	14822	0	14907	0	0	1820	1774	21	21	4434	4597	0	0	0	0	0	0	10819	10442	0	0	0	0	0	0	10989	10549						
285852																																																																																																																																																	0	0	144891	0	0	0	0	0	0	0	0	0	0	183383	176590	46905	47038	0	73080	73473	7238	8523	0	0	0	4069	0	1284	2569	60267	21565	487	493	286	9830	55436	8851	8063	57231																									0	0	0	0									0	0	0	0	39358	36047	17251	16680	0	0	0	0	0	0	0	0						
285928																																																																																																																																																	0	0	30055	15969	15432	0	0	2500	2063	0	0	0	0	2910	2910	163510	152730	0	2910	2910	82815	75249	0	0	10903	42164	1457	7446	11567	40773	31188	3195	2671	0	0	2682	3719	1697	7081																									0	18882	0	19151									0	0	0	0	0	0	8903	8651	0	0	0	0	0	0	144	127						
286251																																																																																																																																																	0	0	5525	250	249	0	0	0	0	0	0	0	0	0	0	10796	9332	0	0	0	7114	5800	0	0	809	249	560	1125	178	4358	624	0	0	33	0	840	508	43	814																									0	0	0	0									0	0	0	0	0	0	902	857	0	0	0	0	0	0	0	0						
286457																																																																																																																																																	0	0	187691	32024	29342	0	0	11146	9809	0	0	0	0	895	895	235281	219329	0	895	895	25791	23241	0	0	6547	104074	8830	17099	18872	31499	0	0	70	34	1	5	2195	1444	36101																									0	18574	0	18739									0	0	0	0	0	0	35550	28892	0	0	0	0	0	0	9655	8653						
286840																																																																																																																																																	0	0	0	2049	2015	0	0	0	0	0	0	0	0	0	0	6146	6026	0	0	0	597	592	0	0	3845	1790	2055	2181	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
287007																																																																																																																																																	0	0	16948	0	0	0	0	0	0	0	0	0	0	16948	13955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2503	0	14445																									0	0	0	0									0	0	0	0	14445	11968	0	0	0	0	0	0	0	0	0	0						
287342																																																																																																																																																	0	0	6882	2970	2802	0	0	5419	4850	0	0	0	0	0	0	33015	29591	0	0	0	20169	18261	1618	1469	2838	499	2339	7356	4872	12325	2200	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
287922																																																																																																																																																	0	0	9307	3743	3542	0	0	0	0	0	0	0	0	0	0	32534	29760	0	0	0	10947	10055	0	0	2013	993	1014	8305	7221	6675	0	0	0	4	33	1416	2797	320	982																									0	0	0	0									0	0	0	0	0	0	1337	1302	0	0	0	0	0	0	0	0						
287959																																																																																																																																																	0	0	101108	70940	68770	0	0	0	0	0	0	0	0	0	0	108158	103418	0	0	0	14160	13284	1000	917	45055	7967	37085	36858	14828	3631	0	0	3	20	2	1416	296	578	733																									0	0	0	0									0	0	0	0	0	0	1520	1311	0	0	0	0	0	0	0	0						
288152																																																																																																																																																	0	0	8568	5456	5250	0	0	0	0	0	0	0	0	0	0	14955	13935	0	0	0	220	219	0	0	1712	0	1712	2586	1660	0	0	0	0	0	110	5992	1875	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
288376																																																																																																																																																	0	0	115114	15384	13883	0	0	0	0	0	0	0	0	0	0	201611	165520	0	0	0	157505	124800	0	0	829	300	521	12014	19710	32995	74086	1	17	228	736	23689	1233	0	0																									0	0	0	0	0	0	8	8	0	0	27724	25887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
