"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
380878	169	5	180	0	CONF	0	0	0	165	358	0	0	0	0	0	false	10	0	0	4	118	7	3	366	26	0	231	187	86	3	0	0	0	0	-53	0	47	0	0	24				Financial Institution Tax	IT & Software Expense											
380944	0	0	0	113	CONF	388	0	0	118	564	0	-421	0	0	0	false	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	-4	0	6	0	0	114	SUB-S EFFECT			ADVERTISING	SUB-S EFFECT		Movement of Mullen-Bender Sub-S to Holding Company									
381026	27		84	4	CONF				46	115	24	0	0	0	0	false	19	0	0		56	6	196	285	30		125	40	78	51	0	0	0	0	-170	0	215							Financial Institution Tax 5330001	Network Support 5353001	Dues & Subscriptions 5350001										
381932	108	24	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	253	0	0	0	142	0	154	0	0	123	0	0	0	0	0	0	0	0	0	0																
381950	0	0	0	0	CONF	146	0	0	213	0	0	0	0	0	0	false	0	0	0	0	123	0	477	515	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	overdraft fees			Maintenance Agreements								Audit adjustment from prior year for depreciation				
382050	313		207		CONF	89	238		212			0	0	0	0	false		0	0		218		89	1277	96	88					0	0	0	0	802	0	-1015		550		FEES ON SERVICE	INT-DERIV CASH		DUES AND MEMBERSHIP												
382069					CONF				737	539		0	0	0	0	false		0	0					1796		2658					0	0	0	0										Corporate Admin Expenses	Operating expense check cards											
382256	24	0	12	1	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	4	0	2	0	191	13	101	41	0	49	14	0	0	0	0	0	0	0	0	0	0																
382274	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
382443	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	106	0	0	624	0	253	0	0	151	0	0	0	0	0	339	0	-339	0	0	0																
382537	0	0	0	0	CONF	6638	0	0	0	0	0	483	0	0	0	false	0	0	0	0	0	0	812	1111	0	0	0	552	0	0	0	0	0	0	-929	0	1167	0	0	0	MISC INCOME						FA AWARD TO FIRST VERNON BANCSHARES									
382649	300	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	149	0	0	180	0	0	1329	2709	100	0	197	0	0	218	0	0	0	0	-2288	1565	1927	121	0	0																
382658	80	0	117	0	CONF	20	0	0	41	0	0	0	0	0	0	false	52	0	0	0	0	12	352	0	76	0	20	0	238	31	0	0	0	0	273	0	-364	0	0	0	PAYMENT FOR ACCOUNTANTS			BONDING & INSURANCE												
382742	0	0	0	0	CONF	0	0	0	308	0	0	0	0	0	0	false	0	0	0	0	0	0	157	821	0	0	0	0	0	0	0	0	0	0	-198	0	221	0	0	0				Professional Services												
382854					CONF				149			0	0	0	0	false		0	0					531		337					0	0	0	0	0	0	0							IT Administration												
384018	0	0	0	0	CONF	1258	5381	2035	1386	0	0	0	0	0	0	false	0	0	0	0	0	0	0	4403	0	0	2347	0	0	0	0	0	0	0	-1676	0	2364	0	0	0	Remittance service fee	Employee Retention Tax Credit	BOLI proceed	FDIC deposit insurance assessments												
384278	3434		819	1747	CONF	8867	2217	1937	5762	3266		0	0	0	0	false	477	0	0	161	667	112	338	764	330	6791	990	719	894	1196	0	0	0	0	-1714	0	1846		5	1302	Debit Card Fees	Misc Income	DDM Fee Income	Subservicing Expense	Other Operating Expenses											
384353	9	0	0	17	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	2	0	1	0	73	10	1	0	0	9	6	0	0	0	0	0	0	0	0	0	13																
384652	0	0	700	0	CONF	418	457	205	546	0	0	0	0	0	0	false	0	0	0	0	741	0	0	1754	0	0	510	0	0	0	0	0	0	0	-593	0	237	0	0	458	Line of credit processing fees	Motgage Warehouse fees	Gain on Investment - Equity Method	Visa Share Swap Expense												
384830	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	172	0	273	129	0	0	130	0	0	0	0	-316	0	400	0	161	0																
385350	19	0	61	0	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	91	0	0	227	31	9	59	40	150	19	0	0	0	0	-105	0	0	0	0	32																
385471	0	0	0	0	CONF	132	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1071	0	0	744	0	229	0	0	0	0	0	0	0	0	87	0	-87	0	0	0	Secondary Market Fee															
385547	0	0	172	0	CONF	0	0	0	193	0	0	0	0	0	0	false	0	0	0	0	181	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Computer Software Maintenance												
385686	103	0	95	0	CONF	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	180	16	0	157	79	0	317	0	28	7	0	0	0	0	0	0	0	0	0	66																
386432	0	0	102	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	370	114	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0																
386450	117		137	8	CONF	46			309	178	109	0	0	0	0	false	63	-70	0	10	384	12	28	475	117	505	33		404	63	0	0	0	0	0	0	0			13	Rental Income			Maintance/Software Agreements	Donations	Non recurring & CLose Acct Expense			ACL Off-Balance Sheet One time Equity			ACL Off Balance Sheet				
386731	178	0	49	48	CONF	455	0	0	0	0	0	0	0	0	0	false	81	0	0	0	163	22	31	640	106	285	160	0	199	75	0	0	0	0	-581	0	532	0	0	0	FHLB															
386825	0	0	134	0	CONF	0	0	0	152	0	0	0	0	0	0	false	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	75	0	-95	0	0	0				IT EXPENSE												
387055	45	0	77	2	CONF	0	0	0	0	0	0	0	0	0	0	false	24	0	0	1	0	6	23	42	84	372	0	0	87	42	0	0	0	0	0	0	0	0	40	0																
387671	0	0	0	0	CONF	0	0	0	1107	462	0	0	0	0	0	false	0	0	0	0	0	0	0	1054	0	643	0	584	0	0	0	0	0	0	0	0	0	0	0	0				LOAN COSTS	DUES & SUBSCRIPTIONS											
388155	0	0	0	0	CONF	0	0	0	0	553	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	594	124	0	0	0	0	0	0	0	-62	0	0	0	0	0					CORE PROCESSING											
388258	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
388557	202	0	140	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	838	174	378	246	0	430	187	0	0	0	0	0	0	0	0	0	0																
388744	0	0	295	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	197	0	0	370	0	0	131	0	191	197	0	0	0	0	0	0	0	0	0	0																
388753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	0	100	0	0	0																
388874	32	0	68	2	CONF	0	0	0	0	0	0	0	0	0	0	false	31	0	0	2	11	0	6	256	25	4	52	119	13	17	0	0	0	0		0		0	0	0																
389358	0	0	367	222	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	258	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	132																
389376	30	0	0	3	CONF	371	3	3	13	2	18	0	0	0	0	false	5	0	0	0	63	1	3	228	18	0	106	3	0	10	0	0	0	0	0	0	0	4	0	24	COMMISSIONS	TIC SERVICE CHARGES	MISCELLANEOUS INCOME	DUES/SUBSCRIPTIONS	SERVICE FEES	OTHER/MISC										
389826	0	0	0	0	CONF	0	0	0	51	115	0	0	0	0	0	false	0	0	0	0	0	0	118	143	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0				Computer Maintenance	Service Fees											
390372	378	0	210	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	560	0	126	0	208	221	0	0	0	0	0	-352	0	485	0	0	0																
390840	0	0	0	0	CONF	101	398	0	0	0	0	0	0	0	0	false	0	0	0	0	118	0	0	0	0	0	0	1351	0	0	0	0	0	0	-841	0	841	0	0	0	Income from UB Consulting LLC	Debit Card Fee Income					Union Bank moved money down from it's holding company to increase the bank's legal lending limit		Loan Portfolio ACL	Unfunded Commitment Allowance						
391418	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	697	0	491	0	0	346	0	0	0	0	0	0	0	0	0	0	0																
391557	0	0	30	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	26	0	0	147	0	136	0	0	64	0	0	0	0	0	0	0	-10	0	0	0																
391575					CONF	27280		69222	3051	-2075		59196	3865	0	0	false		0	0					2368				2175			0	0	0	0	-642	0	650				Development and Construction Fees		Pass through investment on LP's	Expenses related with investment in Real Estate	Gain or Loss from Interest Rate Swaps FMV adjustment		Cash-Equivalent Assets contributed	Non-Cash-Equivalent Assets contributed								
391959	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
391977	0	0	2040	0	CONF	0	0	0	0	0	0	0	0	-7	0	false	0	0	0	0	422	0	0	1632	0	1098	0	0	0	0	0	0	0	0	56	0	-117	0	0	0									Adjustment made with FDIC analyst							
392152	67	0	32	1	CONF	230	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	2	0	177	18	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	MORTGAGE PROCESSING FEES															
392255	0	0	58	10	CONF	0	0	0	0	0	0	0	0	0	0	true	32	0	0	0	0	0	116	27	9	0	63	0	15	34	0	0	0	0	-20	0	20	0	1	0																
392778	0	0	489	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	372	0	562	1646	0	0	0	0	0	281	0	0	0	0	121	0	-512	0	0	0																
393252	81	0	39	24	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	0	254	43	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0																
393355	141		23	20	CONF				89			0	0	0	0	false	17	0	0	8		14	18	547	30	524	10		319	26	0	0	0	0	0	0	0							IT MAINTENANCE SUPPORT & MONITORING												
393953	615	0	424	649	CONF	248	0	0	794	1200	983	0	0	0	0	false	117	0	0	130	0	54	869	864	202	5	342	0	176	129	0	0	0	0	0	0	0	82	17	298	Miscellaneous			Misc. \ Ent.   Travel \ Bus. Development	Fees   Dues \ Freight \ Debit Card Proc.	Elec. Banking \ Clearing Serv. Chgs. \ Security Exp.										
394156	318	0	203	169	CONF	118	0	0	0	0	0	2000	0	0	0	false	19	0	0	0	0	0	27	403	32	114	52	249	0	108	0	0	0	0	0	0	0	0	0	0	Loan Prep Fees						Capital Injection									
394259	176		120	117	CONF				9			0	0	0	0	false	78	-29	0	5	76	26	13	757	98	284				45	0	0	0	0	0	0	0		1	79				Deferred Directors Fees								Mathematical Error in Bond Accounting				
395238					CONF	14440	13126					0	0	0	0	false		-297	0		31429			83831		72357					0	0	0	0		0					Commitment and LOC fee income	Recovery of NPA										Effect of adoption of ASU 2023-02				
396057	17	0	31	3	CONF	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	3	0	209	20	0	23	0	0	26	0	0	0	0	0	0	-24	2	0	0																
396244	420				CONF	127						0	0	0	0	false		0	0		336			926		494					0	0	0	0		0					Secondary Market Income															
396253	354	0	291	191	CONF	233	0	0	682	865	415	0	0	-110	0	false	52	0	0	5	298	17	451	1673	235	0	272	0	148	168	0	0	0	0	-1854	0	2447	30	0	0	LOAN SWAP FEE INCOME			OTHER LOAN EXPENSE	NETWORK RELATED EXPENSE	CONSULTING AND PROFESSIONAL SERVICES			Reserve for off balance sheet exposures moved to other liabilities	SPECIFIC RESERVE ON ACQUIRED LOANS						
396954	0	0	250	0	CONF	0	0	0	223	0	0	0	0	0	0	false	0	0	0	0	179	0	1166	678	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0				SC - CTSI												
397456	63		199	54	CONF							0	0	0	0	false	38	0	0	5		12	105	358	66	276	129	8	15	38	0	0	0	0	-272	0	192										Board Approved Capital Injection to Bank									
397531	0	0	0	0	CONF	0	0	0	2946	4120	0	0	0	0	0	false	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	-701	0	981	0	0	0				OTHER OUTSIDE SERVICES EXPENSES	TRUST RELATED SUBADVISORY EXPENSES											
397540	919		184	128	CONF	365			1256	2053	646	0	0	-3250	505	false	446	0	0	119	1142	185	950	643	1257	5961	769		2861	647	0	0	0	0	-2993	0	4000				misc income			contract labor/courier	subscriptions	contributions			alloc from alll to allow off bal shett cr loss	ADJ UNFUNDED COMMIT TO GET INTO CECL RANGE						
397559	973	0	0	0	CONF	0	0	0	312	283	105	0	0	0	0	false	0	0	0	0	0	0	0	1441	109	255	0	177	0	139	0	0	0	0	0	0	0	0	0	0				Investment in Tax Credits	Loan Expense	Dues & Membership Fees	Capital Contribution							Sold Financial Consulting Operations		
397755	331	0	118	275	CONF	0	0	0	0	0	0	0	12000	0	0	false	39	0	0	0	396	13	10	942	398	843	178	547	412	207	0	0	0	0	-4545	0	500	0	0	0								Capital Injection	CECL ADOPTION 1.1.2023			CECL ADOPTION 1.1.2023				
397858	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
398051	45		72	4	CONF	2	1		37	19	14	0	0	0	0	false	19	0	0	2	92	10	18	289	42	65	31	119	18	30	0	0	0	0	0	0	0	4		17	Misc Other Income	Cash Long		Auto, Travel, ICBA Exp, Conv & Meetings	Misc Loan Expense	Dues & Memberships										
398248	125		153	3	CONF	214						0	0	0	0	false	45	0	0	25		17	86		153		67		280	362	0	0	0	0	0	0	-66	13			DEBIT CARD FEES															
398668	0	0	0	8852	CONF	218843	60830	0	38054	25832	0	-220000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	Interest from Customer Trust Balances	Interaffiliated Income		Interaffiliated Expense	Purchased Expense		Reduction in Permanent Capital									
398837	138	0	67	17	CONF	199	4958	157	0	0	101	0	0	0	0	false	101	0	0	0	0	33	56	76	0	0	246	714	0	148	0	0	0	0	-339	0	237	0	0	0	MORTGAGE INCOME	OTHER INCOME- CDFI ERP GRANT FUNDS	BOLI INSURANCE			BOLI EXPENSE										
399357	21	0	78	0	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	0	100	19	0	35	0	0	6	0	0	0	0		0		0	0	0																
399517	0			0	CONF	1928			5025			37000	0	0	0	false	0	0	0		2945			19944	0	8302	0				0	0	0	0							Small Business Investment Corporation Income			VIS ck card expense			Captial Infusion from CNB Finanical Corporation									
399731			90		CONF	9	48		113			0	0	0	0	false		0	0			11									0	0	0	0	0	0	0				Dividend Income	BOLI Income		Conversion Expenses												
399973	0	0	179	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	354	0	354	0	0	286	0	0	0	0	0	-268	0	326	0	0	0																
400057	128	0	91	2	CONF	0	0	0	48	287	0	0	0	0	0	false	84	0	0	13	100	16	80	9	41	439	85	31	15	123	0	0	0	0	-100	0	100	0	0	37				Software	Debit Card											
400141	360	0	130	49	CONF	237	0	0	379	232	0	0	0	0	0	false	150	0	0	0	0	28	75	1081	94	1903	201	10	688	63	0	0	0	0	0	0	-262	0	1	119	Residual Income			Software and other Tech Expense	Deposit and Franchise Tax											
400365	318	0	0	0	CONF	485	0	0	0	0	0	0	0	0	0	false	0	0	0	0	230	0	0	1210	0	974	0	0	0	353	0	0	0	0	0	0	-211	0	0	0	Tenant Rent SA locations															
400767	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	454	0	236	314	154	0	0	0	0	0	0	0	0	0	0	0	0	0																
401072	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
401559	0	0	0	0	CONF	191	447	0	0	0	0	49	0	0	0	false	0	0	0	0	0	0	0	310	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Farmer Mac Servicing Fees	Deposit Placement Fees					Transactions related to Compensation to be paid by Parent Holding Company									
401755	0	0	0	0	CONF	0	0	0	213	130	0	0	0	0	0	false	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	-255	0	255	0	0	0				Maintenance Licenses	Management Fees											
401906	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1494	0	1264	0	0	0	0	0	0	0	0	173	0	-78	0	0	0				Correspondent Banking Fees	Donations	Professional Education and Meeting Expense										
401951	0	0	0	0	CONF	176	0	0	0	0	0	946	0	0	0	false	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Secondary Market Broker Fees						Capital Injection									
402846	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									0	0						
402873	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	-210	0	210	0	0	0																
403067	0	0	301	150	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-67	0	0	0	0	0	490	0	0	196	283	0	0	0	0	0	0	-155	0	155	0	0	0												Tax expense adjustment 2021				
403151	1698				CONF	4365						0	0	0	0	false		0	0					5361		1581				1264	0	0	0	0	0	0	0				Data Processing Fees															
403179	2706	0	0	0	CONF	950	424	0	1623	0	0	0	0	0	0	false	0	0	0	0	928	0	0	7578	0	2332	0	1755	0	0	0	0	0	0	-2951	0	2210	0	0	0	Splash loan program reimbursement	Swap fee income		Regulatory assessments and state taxes												
403254	0	0	0	0	CONF	303	0	0	0	0	0	160	0	0	0	false	0	0	0	0	0	0	0	247	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	Employee Retention Tax credit						Capital Contribution from shareholder									
403656	77	0	141	136	CONF	6	3	0	0	0	0	0	0	0	0	false	40	0	0	0	0	0	45	0	58	0	8	0	132	0	0	0	0	0	-6	0	7	0	0	0	Misce Income	Counter Exchange														
403870	450	132	513	0	CONF	355	0	0	503	0	0	0	0	0	0	false	0	0	0	0	401	0	0	1343	0	647	0	0	0	0	0	0	0	0		0		0	0	0	Appraisal Fees			Loan Expenses												
403946	0	0	0	0	CONF	0	0	0	1215	0	0	0	0	-1603	0	false	0	0	0	0	0	0	0	2650	0	2420	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Bankcard Expenses					TRANSFER TO LIABILITY FOR CREDIT LOSSES							
404653	0	0	186	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	693	0	0	232	428	0	0	0	0	0	0	0	0	0	0	0	115																
404943	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	209	0	103	0	0	0	0	0	0	0	0	-4	0	4	0	0	0																
406022	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	154	0	607	1278	0	0	0	287	345	271	0	0	0	0	-109	0	0	0	0	0											ASU 2016-13 in Q1 2023 for off-balance sheet commitments only.  Additional Q4 2023 adjustment for off-balance sheet commitments only.					
406059	146	0	259	109	CONF	0	0	0	0	0	0	0	0	0	0	false	51	0	0	4	0	10	25	1004	59	844	104	10	153	210	0	0	0	0	0	0	-358	0	0	62																
406666	84	0	80	18	CONF	0	0	0	0	0	0	1915	0	0	0	true	32	0	0	0	0	12	602	629	62	0	95	0	53	49	0	0	0	0	-765	0	765	0	0	0							CAPITAL INJECTION BY HOLDING COMPANY		One time adjustment for ASU 2016-13 CECL			One time adjustment for ASU 2016-13 CECL				
406974	0	0	132	0	CONF	0	0	0	144	301	182	24	0	0	0	false	0	0	0	0	187	0	0	219	0	207	110	0	0	121	0	0	0	0	0	0	-44	0	0	0				Visa Cardholder Expense	IT Contract	Annual Software Fees	Capital Infusion									
407168	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	456	0	135	120	0	101	126	0	0	0	0	0	0	0	0	0	0																
407506	2132	0	0	0	CONF	0	0	0	2134	0	0	0	0	-846	0	false	0	0	0	0	676	0	0	4594	0	3861	0	0	0	0	0	0	0	0	-641	1084	124	0	0	0				Software & License Expense					Adjustment to PCD Credit Marks							
407645	0	0	0	0	CONF	0	0	0	341	410	0	0	0	0	0	false	0	0	0	0	0	0	0	774	0	1386	0	306	0	291	0	0	0	0	4	0	-94	0	0	0				Card Costs	Computer Software Maintenance											
407850	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
408307	485				CONF							0	0	0	0	false		0	0		388		338	1002		1362		769	738		0	0	0	0	0	0	0																			
408642	0	0	0	0	CONF	3146	-6376	4218	0	0	0	0	0	0	0	true	0	2990	0	0	980	0	0	6784	0	1232	0	0	0	473	0	0	0	0	0	0	-592	0	0	0	Safekeeping Fees	Earnings Credit	Agent Fee Income - Fed Funds				N/A				In Q4 of 2023, Bankers' Bank earned International Fee Income of $2.50 million. In Q4 of 2023, Bankers' Bank earned Referral Fee Income of $1.61 Million.	Mortgage Servicing Assets At Fair Value				
408875	222	0	0	956	CONF	4827	802	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3651	0	760	0	858	0	0	0	0	0	0	-439	0	439	0	0	0	Prepaid and ISO Card Program	Loan fees														
409265	0	0	0	0	CONF	222	0	0	0	0	0	6000	0	0	0	false	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Employee Retention Credit Grant						Capital Increase									
410159	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
410560	0	0	0	0	CONF	115	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	461	0	1203	0	0	652	0	0	0	0	0	0	0	0	0	0	0	Mastercard sign on incentive															
410748					CONF	143			228	212	170	0	0	0	0	false		0	0					506							0	0	0	0	26	0	-30				Fees on Visa check card			Accounting and Legal Expenses	Insurance and Bonds	Charitable Fund Contribution										
410917	158	0	282	0	CONF	0	0	0	371	420	154	0	0	0	0	false	153	0	0	0	0	0	2602	1107	171	0	375	0	1317	0	0	0	0	0	0	0	0	0	0	0				TAXES, OTHER	BONUS ACCRUAL	MISCELLANEOUS										
411062	0	0	131	0	CONF	195	0	0	114	0	0	0	0	0	0	false	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fiserv Fees			FIsrv Billing												
411174	23	0	86	10	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	0	0	166	13	0	49	28	0	9	0	0	0	0	0	0	0	0	0	0																
411231	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	-260	0	260	0	0	0																
411240	0	0	0	0	CONF	0	0	0	91	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Service Charges												
411549	13	0	52	0	CONF	0	0	0	0	0	0	-30	0	0	0	false	0	0	0	0	0	3	7	183	14	86	16	0	0	7	0	0	0	0	-47	0	47	0	0	0							Fund Holding Company									
411576					CONF							0	0	0	0	false		0	0					187							0	0	0	0	100	0	-100																			
411624	112		104		CONF	166			118			0	0	-2	0	false		0	0					783	114		184				0	0	0	0	0	0	0				Interest Receivable on Interest Rate Swaps	0	0	Ohio Financial Institution Tax					Adjust in order to reconcile balance							
411651	19	0	0	0	CONF	0	0	0	48	39	97	0	0	0	0	false	32	0	0	22	0	10	0	242	40	228	45	0	42	36	0	0	0	0	0	0	0	0	0	0				debit card	Credit Review	Office Management										
412153	62	0	210	51	CONF	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	14	17	37	34	0	32	0	272	0	0	0	0	0	0	0	0	0	0	0																
412452	75	0	122	0	CONF	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	3	0	189	23	178	24	21	66	32	0	0	0	0	0	0	0	0	0	0																
412555	106	0	145	14	CONF	0	0	0	37	52	58	0	0	0	0	false	34	0	0	3	66	23	11	347	51	39	114	17	0	102	0	0	0	0	0	0	-218	0	0	0				Exam Fees, schooling	Correspondent Banking	Donations, Misc Exp										
412667	109	18	150	1	CONF	0	0	0	112	0	0	0	0	0	0	false	38	0	0	0	113	10	503	226	54	0	105	0	258	99	0	0	0	0	-242	0	200	15	0	30				TRAVEL												
412751					CONF	21459			21887		37624	0	0	0	0	false		0	0							162602			27549		0	0	0	0	-5062	0	-1938				Mastercard Volume Revenue			Professional Services		Servicing and Management Fee	Capital Injection from Parent									
412845	262	0	0	0	CONF	0	0	0	279	0	0	0	0	0	0	false	0	0	0	0	0	0	0	712	0	427	0	0	0	0	0	0	0	0	-65	0	-88	0	0	0				Service Agreements					Transferred from Reserve for Bad Debts to Reserve for Unfunded Commitments and then added required r	0		Extra needed to fund Reserve for Unfunded Commitments Less Def Taxes				
412872	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	138	0	128	0	0	0	0	0	0	0	0	-17	0	17	0	0	0																
413141					CONF	369			9066	3758		0	0	0	0	false		0	0												0	0	0	0	-3814	87	4200				Electronci Payment Fees			State taxes	Professional Services-Technical Support											
413208	0	0	0	0	CONF	202247	138456	84668	1651607	0	0	17326	0	726	0	true	0	0	0	0	0	0	0	0	0	54481	0	0	0	0	0	0	0	0		0		129439	0	0	Income from Affiliates	Commitment facility line fees	Fee income on letters of credit	Operating expenses paid to Affiliates			Employee Benefit Plan		Foreign Currency Translation		NI frm Fin Inst Dsign at FVTPL -$51,929, 
Net gain on credit derivatives that economically hedge credit exposures held outside the trading account -$61,683.					
413347	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	54	239	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0												Bank has not approve the ASY 2016-13 accounting				
413543	125	0	25	0	CONF	0	0	0	0	0	0	0	0	0	0	true	29	0	0	14	0	5	4	332	55	85	0	0	7	8	0	0	0	0	0	0	-58	0	0	12											Credit loss effect was negated by Off Balance Sheet Asset reserve allowance	Credit loss effect was negated by Off Sheet Bal Sh				
413646	355	61	153	39	CONF	1325	0	0	866	443	0	-213	0	0	0	false	163	0	0	0	302	28	129	0	133	632	253	0	0	339	0	0	0	0	-1678	0	2237	39	98	0	Tax/Bookkeeping			Interenet Banking	Service Bureau Fees		cash transaction with holding company									
