"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
188720														1491	0	481	0	61	179	0	0	615	346	49	164	0	0	Escrow Clearing			
188739														134	0	0	0	0	0	0	0	94	40	0	0	0	0				
188917														1602	331	843	0	0	0	0	0	28	706	25	512	0	0				
189129														5679	0	1079	0	0	578	0	0	369	3495	736	0	0	299	Debit Card Clearing Account			
189950														1202	0	331	0	0	0	0	0	751	120	0	331	0	0	Clearing House	Deferred SBA Loan Fees		
190563														1675	0	476	0	0	0	0	0	370	829	0	0	0	0				
190648														873	0	132	0	0	124	0	0	455	286	0	0	0	0	ATM Cardholder Transit			
190947														219	0	0	0	0	0	0	0	54	165	0	0	0	0				
190956														1380	0	360	0	0	0	0	0	953	67	0	360	0	0				
191355														1767		5	0					1701	36	25							
191935														10705	0	4896	0	1400	0	0	0	2838	2873	98	3428	0	0				
192147														1875		11	0	4				210	1205	449							
192558														2383		1120	0	1120				495	584	184							
192651														86	0	25	0	25	0	0	0	61	0	0	0	0	0				
192857														1507	0	13	0	0	0	0	0	335	1159	0	0	0	0				
193162														454	0	58	0	0	58	0	0	96	290	10	0	0	0	Undisbursed Payments on Participated Loans			
193537														1590	0	124	0	0	119	0	0	870	396	200	0	0	0	DEFERRED DIRECTORS FEES			
193649														883		0	0					179	562	142							
193809														28911		23385	0					611	4385	530	12981						
194440														1276	0	1	0	0	0	0	0	1147	128	0	0	0	0				
194570														1103	0	965	0	0	0	0	0	11	127	0	965	0	0				
194936														1073	0	0	0	0	0	0	0	599	254	220	0	0	0				
195111														25960	0	22160	0	0	6307	0	0	694	2850	256	8920	0	0	Lease Payment Liability			
195157														222	0	55	0	0	0	0	0	20	134	13	0	0	0				
195456														465	0	6	298	6	0	0	0	131	11	19	0	0	0				
196752														311		0	0					153	158	0							
196800														7195		573	0					108	5794	720							
197142														8074	0	7200	0	0	0	0	0	638	166	70	6699	0	0				
197254														152		0	28					83	41	0							
197302														7725	0	4536	0	0	0	0	0	283	2906	0	1904	0	2436				
197478	1858595	0	1459010	0	0	563853	0	0	344874	37698	0	522025	0									17013						Notes Payable			
197759														2566	0	14	0	0	0	0	0	1358	1194	0	0	0	0				
198073														277	0	90	0	90	0	0	0	86	101	0	0	0	0				
198149														1616	0	266	0	0	0	202	0	765	390	195	0	0	0		Deferred Contract Incentive		
198251														2174	0	227	0	0	227	0	0	176	1517	254	0	0	0	Accrued Bonus	Accrued federal income tax	Deferred SBA PPP fee income	
198961														655	0	340	0	0	131	0	0	10	305	0	209	0	0	Other Liabilities Insurance Claim			
199137														145	0	106	0	27	0	0	0	39	0	0	0	0	79				
199351														577	0	168	0	0	0	0	0	404	5	0	4	0	0	Loan Escrow Payable			
199436														544	0	139	0	0	0	0	0	329	8	68	0	0	0				
199463														3095	0	77	0	0	0	0	0	2386	632	0	77	0	0				
200435														9622		4495	0					924	3205	998	1228		1928				
201254														947	0	223	0	0	0	0	0	320	404	0	44	0	0				
201834														25584		4380	0		1170			4550	16283	371		1273		Interest rate swap collateral			
202514														830	0	0	0	0	0	0	0	175	316	339	0	0	0				
202541														390	0	0	0	0	0	0	0	238	152	0	0	0	0				
202907														100283		73593	0					2775	22999	916	23503		29966	Investment Purchase Commitment			
203043														6144		1602	1537	935	404	144		1537	1343	125				Hy-Vee Payroll Card Activity Account	FHLB - MPF Other Liabilites		
203052														61		0	0					43	18	0							
203575														506	0	419	0	0	0	0	0	0	78	9	398	0	0				
204004														89638		49717	0		28677			2701	33803	3417				Due to PFS-SAP			
204237														1862	0	1491	0	0	0	0	0	342	29	0	0	0	1338				
204826														1657	0	278	0	278	0	0	0	331	666	382	0	0	0				
205243														8527	0	5395	0	0	1635	0	0	1590	914	628	3757	0	0	CDFI Unearned revenue			
205346														2106	0	91	0	0	31	48	0	610	1405	0	0	0	0	Accrued Expenses - Student Loans	CDARS Deferred Fee		
205458														197	0	0	0	0	0	0	0	145	52	0	0	0	0				
205542														1207	0	296	0	0	0	0	0	879	0	32	133	0	0				
206156														2197	0	631	0	0	0	0	0	437	897	232	0	0	534				
206174														2762	0	2014	0	190	0	0	0	69	679	0	1824	0	0	Discount on SBA			
206473														444	0	320	0	0	0	0	0	2	122	0	0	0	0				
206772														1140	73	1102	0	869	0	0	0	6	32	0	0	0	0				
206950														909	0	839	0	411	0	0	0	70	0	0	428	0	0				
207041														458	0	112	0	0	0	0	0	74	236	36	0	0	0				
207050														12901	0	3404	5405	2125	0	0	0	1878	2214	0	0	0	0				
207452														1485	0	15	0	0	0	0	0	534	936	0	0	15	0				
207470														5237	0	4478	90	0	0	0	0	15	648	6	2529	0	0				
207555														2417	0	0	0	0	0	0	0	287	2130	0	0	0	0				
207845														20860	0	17569	0	132	4880	0	0	252	1970	1069	0	0	1846	Accruals			
207872														7899	0	5773	0	0	0	0	0	1617	509	0	2594	0	2497				
208057														3002		0	0					2806	196	0							
208244	909433	0	650747	0	0	0	0	0	188418	32151	0	268916	225915									38117									
208347														276		0	0					136	140	0							
208440														926	0	233	0	0	0	0	0	369	324	0	231	0	0				
208459														1644	0	0	0	0	0	0	0	372	1272	0	0	0	0				
208570														11053	0	4639	0	0	0	0	0	288	6120	6	0	0	4282				
208655														758	0	0	0	0	0	0	0	534	224	0	0	0	0	unamortized PPP			
208972														1687	0	1510	0	725	0	0	0	33	144	0	0	0	0				
209148														6770		5942	0					495	225	108							
209362														1897	0	842	790	0	0	0	0	251	14	0	0	0	473				
209559														513	0	121	0	0	106	0	0	88	304	0	0	0	0	Escrow Payable			
209858														8325	0	1441	0	0	0	0	0	916	5018	950	0	0	1105				
210238														3103	0	17	0	0	0	0	0	141	1990	955	0	0	0				
210256														530	0	101	0	0	0	0	0	429	0	0	0	0	0				
210434	4198321	0	2643087	209587	0	0	0	0	1287052	26898	0	0	692760									31697									
211114														424	0	148	0	0	148	0	0	187	89	0	0	0	0	Escrow Loan Account			
211271														19985		13280	0	8999	311			710	4792	1203			3902	Recourse Liability	Capital Lease - Liability		
211338														2172	0	498	0	0	0	0	0	607	719	348	135	0	0	Escrow Resrve			
211851														129	0	0	0	0	0	0	0	102	27	0	0	0	0				
212018														5005		3761	0					286	878	80	3291						
212344														481	0	35	0	0	0	0	0	345	101	0	0	0	0				
212522														21567		6864	0					3010	10176	1517			5855				
212577														69377		54955	0	3928				6258	5102	3062	37673		10974				
213471														3045	0	0	0	0	0	0	0	2797	215	33	0	0	0				
213538														2252	0	1955	0	0	501	0	0	162	135	0	1236	0	0	Finance Lease Driveup Liability			
213912														1220		406	0					56	720	38	406						
213958														311		201	0		85			79	17	14	88	19		Shazam suspense credits			
214106														26013		16090	0					421	7945	1557	13730						
214414														30566	3500	15545	0	832	165			5284	7524	2213		2679	5918	CDARS			
214722														18592		9984	0					642	7406	560			766				
214807														2782000	0	2079000	0	989000	0	0	0	51000	650000	2000	0	0	0				
214843														3821	0	66	0	40	0	0	0	1980	1511	264	0	0	26				
215345														6896	0	2154	0	0	0	0	0	1582	3094	66	2154	0	0				
215653														184	0	154	0	0	154	0	0	30	0	0	0	0	0	Income Collected not Earned			
215662														18226		12548	0					1694	3984	0	6994		4927				
215710														7598	0	2272	0	0	1498	419	0	1397	3929	0	0	0	326	Pass Through	Unfunded Loan Commitments		
216164														1810	0	1468	0	0	0	0	0	161	181	0	1452	0	0				
216230														1080	0	587	0	0	0	0	0	391	84	18	49	0	535				
216922														70408		27156	0					4126	27758	11368			17833				
217059														3158		87	0					1171	1878	22							
218131														878	0	40	0	0	0	0	0	127	711	0	0	0	0				
218261														354	0	0	0	0	0	0	0	131	223	0	0	0	0				
218850														44	0	10	0	0	0	0	0	18	16	0	0	0	0				
218878														556		126	0	126				14	414	2							
219044														1636	0	600	0	41	0	0	0	401	547	88	269	0	290				
219651														2409	0	1703	0	0	0	0	0	404	12	290	0	0	0				
219679														143	0	0	0	0	0	0	0	111	32	0	0	0	0				
220059														4259	0	281	0	0	0	0	0	513	3465	0	269	0	0				
220527														20500		15212	0		2062			695	2823	1770	5573		4832	Electronic Trans in Process			
220844														2003	0	752	0	0	0	0	0	471	780	0	737	0	0				
220974														5280	0	858	0	858	0	0	0	2428	1994	0	0	0	0				
221775														968	0	266	0	0	0	0	0	5	697	0	0	0	0				
222156														1864	0	1319	0	0	0	0	301	400	145	0	1018	0	0	0	0.	Deferred Income Mastercard Incentive	
222558														219	0	10	0	0	0	0	0	112	3	94	0	0	0				
222754														1806	0	0	0	0	0	0	0	107	1699	0	0	0	0				
223322														18545		4631	0	867				1115	12422	377							
223452														613	0	68	0	0	0	0	0	304	88	153	0	0	0	CARDHOLDERS			
223751														266	0	13	172	0	0	0	0	81	0	0	0	0	0				
223845														601	0	128	0	0	0	0	0	473	0	0	0	0	0				
224954														205	0	0	0	0	0	0	0	65	140	0	0	0	0				
225054														1043	0	556	0	0	0	263	0	282	115	90	252	0	0		Reserve for retirement benefits		
225157														4650	2212	3266	0	0	0	0	0	934	450	0	1054	0	0				
225559														3960	0	2736	0	0	714	679	0	292	890	42	651	0	0	FHLB Grant Funds	Mortgage Escrow		
225942														555	0	469	0	72	0	0	0	62	24	0	69	0	0				
226949														165		112	0		112			3	50	0				Deferred gain on sale of bank building			
227151														7860	0	5148	0	0	0	0	0	810	1349	553	4407	0	0				
227357														3085	395	1955	0	21	0	0	0	627	301	202	1281	0	148				
227656														130	0	0	0	0	0	0	0	130	0	0	0	0	0				
227777														2069	0	566	0	0	392	0	0	27	1459	17	0	0	0	LIHTC contribution payable			
228000														6553	0	2286	128	0	0	0	0	306	3618	215	2286	0	0				
228158														3191	0	699	0	0	502	0	0	939	1553	0	0	0	0	ATM cardholders			
228279														4121	0	1480	0	0	0	0	0	134	2409	98	1229	0	0				
228345														1949	0	1348	0	0	0	0	0	317	95	189	1347	0	0				
229070														2582	0	2333	0	272	56	0	0	214	18	17	1134	0	871	Accrued Audit Fees			
229173														1558	0	963	0	0	270	0	249	10	565	20	0	0	0	Due To/From Parent		Mortgage Escrow	
229342														519		121	0					201	92	105	113						
229454														114	0	8	0	0	0	0	0	73	21	12	0	0	0				
229801	1607619	0	1244535	0	31841	307540	3230	229	195861	19470	0	479718	403270									147753						Counterparty Collateral	Bankers Acceptance	Current Income Tax Liabilities	
229913	131468	0	5176	0	0	3857	0	0	87138	15861	0	0	0									23293						Unearned Interest			
230423														5733	0	4162	0	0	0	0	0	135	1294	142	3817	0	0				
230610														2661	0	0	0	0	0	0	0	101	2556	4	0	0	0				
230759														21449		7674	0		5130			7900	5521	354				Inv Payable-LIHTC Partnerships			
231279														94	0	0	0	0	0	0	0	18	76	0	0	0	0				
232847														2115	0	1058	5	0	0	0	0	534	518	0	1058	0	0				
232856														13731	0	6253	0	0	0	0	0	5662	1621	195	3767	0	0				
233031	4253000	0	2783000	1000	0	0	0	0	1206000	124000	0	1133000	0									139000									
233246														512	0	30	136	0	0	0	0	286	60	0	0	0	0				
233358														2593	0	871	0	0	120	0	0	687	801	234	736	0	0	LEASE OBLIGATION			
233442														887	0	0	0	0	0	0	0	305	582	0	0	0	0				
233527														32941	0	9675	0	0	1433	0	0	6559	13583	3124	0	0	0	Escrow payable			
233554														43208	0	1430	0	464	609	0	0	9351	31735	692	0	0	0	Vendor Payable			
234355														3451		1897	0		1002			435	246	873		655		Mortgage Loan Recourse Reserve			
234506														3359		2165	0					403	614	177			1727				
234739														10566	0	1441	0	0	0	0	0	4075	3900	1150	0	0	0				
234841														703	0	0	0	0	0	0	0	692	11	0	0	0	0				
235174														500	0	77	0	0	0	0	0	126	292	5	0	0	0				
235231														1728	0	733	0	0	0	0	0	995	0	0	656	0	0				
235446														1089	412	412	0	0	0	0	0	370	143	164	0	0	0				
235530														3173	0	1107	0	0	440	282	0	269	1697	100	0	0	0	IPAY SETTLEMENT ACCOUNT	VISA INCENTIVE		
235558														276	0	0	181	0	0	0	0	64	31	0	0	0	0				
235950														176	0	3	0	0	0	0	0	131	42	0	0	0	0				
236153														32211		14428	0					8752	9031	0	8841		5587				
236256														184	0	0	0	0	0	0	0	135	49	0	0	0	0				
236603														4260	0	3872	0	0	0	0	0	293	0	95	3707	0	0				
236706														77971		40505	0					6957	29820	689		24399	12876				
236957														3354		2202	0					821	331	0	1248		862				
237066														30110		25418	0	82				677	164	3851	4999		19053				
237619														24113		9531	0					164	12737	1681			5526				
237954														1952	0	1192	0	0	0	0	0	700	50	10	1192	0	0				
238139														747	0	234	0	0	0	0	0	368	115	30	147	0	0		0		
238250														50	0	0	0	0	0	0	0	50	0	0	0	0	0				
238737														6274	0	5102	0	0	0	0	0	192	874	106	0	0	4728				
239556														5363	0	11	0	0	0	0	0	773	4462	117	0	0	0				
239613														15432	0	10839	0	0	0	0	0	473	2706	1414	3151	0	3202				
239659														4309	0	968	0	0	0	0	0	813	1927	601	0	0	422				
240954														1332	0	362	0	0	0	0	0	36	934	0	0	0	0				
241009														109	0	37	0	35	2	0	0	12	60	0	0	0	0	PPP FEES			
241157														10632		8725	0	1614	2484	43		1252	169	486	1411		3173	Accrued bonuses, vacation, payroll	Other Liabilities		
241559														430	0	109	0	0	0	0	0	292	29	0	0	0	0				
241607														21115	0	12568	0	0	0	0	0	1179	5417	1951	5385	0	5549				
242257														2715	0	637	0	0	0	0	0	535	1389	154	588	0	0				
242444														16717		15468	0	983	795	12134		563	686	0	454			Health   Dental	Right of Use		
242949														219	0	0	0	0	0	0	0	18	201	0	0	0	0				
242958														933	165	667	0	0	332	0	0	132	134	0	158	0	0	Deferred Benefit Plan			
242976														10649		6634	0		2656			147	3661	207	2503		1162	Branch Operating Accounts			
243375														291258	0	261770	0	0	57001	8363	0	181	29307	0	0	0	0	Customer Funds Due to Issuing Bank (Pass Through)	Intercompany Payable		
243414														3198	0	122	0	0	0	0	0	263	2773	40	0	0	0	Unamortized deferred fees			
243955														2769	0	2702	0	2702	0	0	0	67	0	0	0	0	0				
244037														3453	0	2667	0	0	2654	0	0	165	603	18	0	0	0	Deferred revenue			
244149														20246		3845	1954		1272			198	14175	74		211	1326	IBNR Liability			
244158														2969	0	1614	0	0	0	0	0	881	474	0	569	0	1045				
244251														4062	0	1775	0	0	0	0	0	900	687	700	1775	0	0				
245016	39583	0	11346	0	0	0	129	0	18713	0	7917	0	0									9524							IRS Withholding		
245276														143705		68741	22316		25576			3073	48417	1158			24029	Acceptances executed and outstanding			
245351														1097	0	440	0	0	244	0	0	437	166	54	0	0	0	Deferred Loan Fee			
245557														12298	0	6137	0	0	162	1450	0	2358	3803	0	2886	0	0	Supplemental Retirement	UFCW Pension Withdrawal Liability		
246022														14103		12961	0					202	400	540			12800				
246134														4589		2646	0					1743	0	200	2583						
246451														556	0	186	0	0	0	0	0	280	0	90	0	0	0				
246657														5084		3214	0					107	1287	476	1783		1429				
246947														955	0	892	0	76	0	0	0	49	11	3	760	0	0				
246956														1463	0	82	0	0	0	0	0	1381	0	0	0	0	0	0			
247140														15595	0	9256	0	7853	0	0	0	2806	2543	990	0	0	0				
247355														7576	0	5791	0	0	0	0	0	904	881	0	1886	0	2705				
247476														186	0	16	0	0	0	0	0	18	150	2	0	0	0				
247551														2552	0	593	0	0	252	0	0	510	1349	100	0	0	228	Escrow Payable			
247908														12215	0	10114	0	0	0	0	0	144	918	1039	3955	0	0				
248240														15419		3907	0					781	9632	1099	2116						
248352														490	0	0	0	0	0	0	0	353	137	0	0	0	0				
248455														1070	0	508	0	456	0	0	0	384	0	178	0	0	0				
248633														3029	0	0	0	0	0	0	0	2567	462	0	0	0	0				
248745														5048	0	951	0	0	781	0	0	1383	2044	670	0	0	0	Real estate mortgage escrow checks payable			
249416														1016	0	765	0	0	0	0	0	108	113	30	764	0	0				
249612														233120		191839	4178					6611	26210	4282			141987				
249658														1328	0	0	0	0	0	0	0	73	1226	29	0	0	0				
250430														1866	0	1478	0	0	0	0	0	388	0	0	1478	0	0				
250476														361	0	148	0	148	0	0	0	27	186	0	0	0	0				
250850														1309	0	414	0	0	0	0	0	777	118	0	0	0	0				
251352														2413		187	0		101			658	1381	187				Self-funding Insurance			
251558														2265	0	45	0	17	0	0	0	142	2078	0	0	0	0				
251745														5652	0	3014	0	0	0	0	0	391	878	1369	1578	0	1223				
251978														8391	0	2119	0	92	0	0	0	1216	5056	0	2027	0	0				
252041														1934	0	201	0	0	0	0	0	1213	520	0	0	0	0				
252452														175	0	13	0	0	0	0	0	45	66	51	0	0	0				
252658														2445	0	0	0	0	0	0	0	671	1487	287	0	0	0	0	0		
253356														7780		1655	0					1123	3159	1843			1655				
253468														141991		125395	0		114940			5476	10335	785				CASH COLLATERAL (MTM) HELD BY BANK			
253646														3166		0	13					476	2677	0							
253730														2444	0	0	0	0	0	0	0	178	2266	0	0	0	0				
254317														26917	0	3431	22047	0	2313	0	0	1439	0	0	0	0	0	DIVIDENDS PAYABLE			
254504														6034	0	958	0	0	799	0	0	483	4593	0	0	0	0	Escrow Res & Flood Fees			
254849														7628	0	3559	471	0	1601	0	0	879	2386	333	0	0	1005	MAC Miscellaneous Liabilities			
255350														1651	0	1399	0	0	0	0	0	119	133	0	1399	0	0				
255547														591		439	0					101	43	8							
255556														5040	0	4499	0	319	0	0	0	425	116	0	3644	0	0				
255574														15105	0	11182	0	0	9338	0	0	524	3399	0	0	0	0	Operating Lease			
255659														51373		30146	0		8488			2354	13761	5112	12891		7711	MHEG Equity Funds			
256058														3842	0	2467	0	0	0	636	0	1186	0	189	1785	0	0	Other Benefits Payable	Operating Lease Liability		
256076														157	0	77	0	6	0	0	0	0	80	0	30	0	0				
256179														1676	0	1511	0	0	0	0	0	146	0	19	1463	0	0				
256553														42929		26443	0					11428	5058	0	16188						
257233														6267	1024	4472	0	0	0	0	0	526	824	445	1995	0	0				
257345														1087	0	5	0	0	0	0	0	680	351	51	0	0	0				
257578														2749	0	702	19	307	0	0	277	777	1251	0	0	0	0	Moneygram	ATM Clearing	Investor Payment Clearing	
257653														258	0	24	0	0	0	0	0	213	21	0	0	0	0				
257756														1729	0	4	0	0	0	0	0	235	1480	10	0	0	0				
258146														289	0	0	0	0	0	0	0	51	238	0	0	0	0				
258306														15372	0	13777	0	0	0	0	0	106	1389	100	11448	0	0				
258379														916	0	503	0	0	106	0	0	77	186	150	159	0	0	Employee Pension Liability			
258539														223	0	47	0	0	0	0	0	147	29	0	0	0	0				
258771														90704		53735	0					2383	30813	3773			35043				
258874														374	0	65	0	0	0	0	0	220	89	0	0	0	0				
259059														147	0	0	0	0	0	0	0	51	81	15	0	0	0				
259330														11382		2789	0					1950	6074	569		119	2055				
259442														2722	0	1347	0	0	1322	0	0	653	472	250	0	0	0	Accrued Salary Liability			
259956														153	0	0	0	0	0	0	0	111	42	0	0	0	0				
260055														73736	0	49510	0	0	0	0	0	10919	6907	6400	20294	0	21993				
260831														1483	0	104	0	0	0	0	0	800	519	60	0	0	0				
261146														5314		4011	0		2149	1724		575	375	353				Salaries & Bonuses Payable	Mortgage Loan Loss Reserve		
261360														9918	0	6323	0	0	0	0	0	1405	1883	307	6323	0	0				
261940														10494	0	4752	0	0	0	0	0	2175	2610	957	3523	0	0				
262059														3912	0	1231	0	0	0	0	0	769	1337	575	913	0	0				
262237														3051	0	1681	0	0	0	0	0	813	464	93	1663	0	0				
262358														7928	0	3880	0	0	0	0	0	973	2627	448	0	0	3719				
262741														3723	0	46	0	0	0	0	0	983	2694	0	0	0	0				
262844														5017	0	1958	0	0	0	0	0	1700	972	387	1872	0	0				
262956														610	0	399	0	0	0	0	0	97	114	0	393	0	0				
263243														4289		2088	0					1320	856	25	1800						
263627														9382	0	7984	0	0	3311	0	0	85	1285	28	4611	0	0	UBB Reserve Account - Negative Balance			
264455														7073	0	4625	0	0	0	0	0	827	1621	0	4026	0	0				
264772														154077	0	78469	0	0	46941	0	0	16974	56761	1873	0	0	0	Other Short Term Liabilities			
265340														382	0	0	0	0	0	0	0	241	141	0	0	0	0				
265407														30138	0	11436	0	0	0	0	0	133	18157	412	7051	0	4363				
265452														333	0	201	0	0	0	0	0	121	11	0	0	0	0				
265676														1321	0	430	0	0	300	0	0	579	212	100	0	0	0	Litigation Reserve			
266066														3062	1003	2025	0	0	439	0	0	242	795	0	572	0	0	OTHER LIABILITES - MISC			
266244														824	0	2	0	0	0	0	0	570	252	0	0	0	0	Pension Benefit Liability			
266253														782	0	521	0	0	0	0	0	219	2	40	488	0	0				
266655														799	0	0	0	0	0	0	0	172	617	10	0	0	0				
266851														1221	0	558	0	0	0	0	0	414	176	73	355	0	141				
266945														6382	0	2792	0	0	0	0	0	1599	1755	236	0	0	2681				
267652														617	0	453	0	0	0	0	0	70	94	0	443	0	0	Deposit account transfer posting in-process			
268006														28728		9052	0					1384	17314	978							
268136														3656	0	2597	0	0	0	0	0	337	645	77	2552	0	0				
268677														15579		12534	0	1264				944	2004	97			11270				
268828														769		0	0					167	602	0							
268976														1778	0	1555	0	7	0	0	0	48	175	0	1522	0	0				
269049														3061	0	0	0	0	0	0	0	1371	1690	0	0	0	0				
269058														1178		672	0					128	378	0	468						
269571														403	0	369	9	0	8	0	0	25	0	0	361	0	0	Accrued FDIC Premium			
269759														104	0	0	0	0	0	0	0	104	0	0	0	0	0				
270148														1120	0	853	0	253	0	0	0	161	106	0	600	0	0				
270353														637	0	595	0	21	0	0	0	42	0	0	574	0	0				
270504														5272	0	1065	0	0	0	0	0	1082	2319	806	0	0	443				
270531														1513	0	734	0	149	0	0	0	164	509	106	0	0	585				
270652														362	0	0	0	0	0	0	0	314	48	0	0	0	0				
271136														546	0	293	0	5	0	0	0	16	231	6	0	0	153				
271275														5550		4409	0					0	1121	20	3485						
271341														569	0	34	0	34	0	0	0	63	446	26	0	0	0				
271529														15107	0	12183	0	0	0	0	0	147	2777	0	4018	0	4420				
272030														679	0	313	0	0	0	0	0	226	65	75	0	0	243				
272058														230	0	0	0	0	0	0	0	230	0	0	0	0	0				
272151														45	0	0	0	0	0	0	0	44	1	0	0	0	0				
272272														43442	0	9564	0	243	0	0	0	10639	18643	4596	958	0	8363				
272302														38778		27763	0					1582	9164	269	25914						
273336														28537		14481	0					905	11430	1721		3887	8745				
273550														2495	0	2024	0	33	1010	0	0	147	114	210	981	0	0	BALANCE DUE TO COMMUNITY HOUSING FUNDS			
273653														405	0	0	0	0	0	0	0	308	97	0	0	0	0				
273662														10429	1800	2203	0	0	0	0	0	5854	2372	0	0	403	0				
273840														693	0	65	0	31	0	0	0	118	504	6	0	0	0				
273859														78	0	0	0	0	0	0	0	78	0	0	0	0	0				
274025														17	0	0	0	0	0	0	0	8	9	0	0	0	0				
274052														194	0	0	8	0	0	0	0	172	14	0	0	0	0				
274829														3494		1940	0					419	1075	60	1938						
274856														289	0	11	10	0	0	0	0	257	11	0	0	0	0	VISA-Cardholder in Process	HandiMart ATM in Process		
275255														1102		519	0	223	32	102	162	496	87	0				Incoming RBP	Other Liabilities	Deferred Loan Fee	
275358														17996	0	5038	0	0	1693	0	0	6748	6210	0	0	0	2592	Serp Benefit Obligations			
275479														7104	0	6147	0	0	0	0	0	32	925	0	5796	0	0				
275657														284	0	0	0	0	0	0	0	199	0	85	0	0	0				
276074														1659	0	686	275	0	405	0	0	10	688	0	0	0	0	SERP LIABILITY			
276159														704	0	0	0	0	0	0	0	419	282	3	0	0	0				
276551														476	0	0	0	0	0	0	0	196	280	0	0	0	0				
276579														1436232		748956	0					141562	500070	45644		333356					
276645														2129	0	740	0	0	0	0	0	344	854	191	730	0	0				
276654														612		0	0					181	426	5							
276850														30863	0	43	0	0	0	0	0	3474	27322	24	0	0	0				
276953														448	0	94	0	0	0	0	0	349	5	0	0	0	0				
277240														2146	0	423	0	0	0	0	0	1361	362	0	169	0	0				
277277														4266		3393	0		655	2728		431	216	226				Borrows Escrow - Advances for Taxes and Insurance	Borrowers funds - Construction Loans		
277679														79		41	0					13	25	0				41			
277736														688	0	156	14	0	0	0	0	261	257	0	0	0	0				
277820														8900	3200	7489	0	0	1150	0	0	882	529	0	2953	0	0	Accrual for possible legal settlement			
278256														1940	0	1189	0	0	4	0	0	493	258	0	1164	0	21	CDARS Incoming RBP			
278555														78072	0	66883	0	0	8091	55059	0	510	9762	917	2570	0	0	Lease Liabilitiy	SUSPENSE CREDITS ACH		
278733														1384	0	676	0	0	645	0	0	144	11	553	0	0	0	Income tax payable			
278751														153	0	0	0	0	0	0	0	70	83	0	0	0	0				
278818														28399		12674	0					5599	10083	43			10960				
278872														3459	0	3239	0	0	933	0	0	4	168	48	2033	0	0	ESOP Loan			
279105														20711		5966	0					103	14307	335	2648		3318				
279842														3415	0	0	0	0	0	0	0	2192	807	416	0	0	0				
279954														6484		2337	0					2529	1550	68	1271			OTHER LIABILITIES			
280110	3503961	0	2251022	0	0	1360914	0	0	841296	296947	0	0	0									114696						Low income housing commitments			
280138														2186	0	0	0	0	0	0	0	93	2093	0	0	0	0				
280352														1235	0	990	0	0	417	0	0	47	198	0	573	0	0	LOAN FEE COLLECTED NOT EARNED			
280558														446	0	0	0	0	0	0	0	154	292	0	0	0	0				
282075														11022		5742	0		1960			1448	3043	789			2827	Collateral for Interest Rate SWAP			
282226														1125	0	831	0	0	0	0	0	95	112	87	803	0	0				
282824														1978	0	568	0	0	0	0	0	537	818	55	532	0	0				
283157														211	0	10	0	0	0	0	0	51	150	0	10	0	0				
283438														18184	5262	13548	0					1500	3136	0	1317						
283652														495	0	386	0	283	0	0	0	100	9	0	0	0	0				
283737														18016	0	14676	0	268	0	0	0	2968	23	349	1445	0	12695				
283867														9080	0	4912	0	0	0	0	0	3056	1022	90	2060	0	2177				
284154														443	0	27	0	0	0	0	0	121	177	118	0	0	0				
284239														776	0	58	0	0	0	0	0	688	30	0	0	0	0				
284556														4459	0	1256	0	0	0	0	0	2446	757	0	0	0	949				
284752														664	0	246	0	0	0	0	0	246	172	0	111	0	0				
284958														145	0	0	0	0	0	0	0	63	82	0	0	0	0				
285151														1807		491	1046	107	212			99	108	63	172			Unearned Loan Fees			
285348														1674	0	331	0	27	0	0	0	250	1093	0	0	0	0				
285544														5158		4199	0					124	608	227			3879				
285553														385		57	84					81	163	0							
285740														8532	2618	4300	0	513				550	3682	0	599		537				
285852														2286	0	1192	0	0	569	0	0	506	424	164	623	0	0	ATM Settlement			
285928														2228	0	1177	0	0	0	0	0	652	69	330	976	0	0				
286251														59	0	0	0	0	0	0	0	59	0	0	0	0	0				
286457														6831	0	2773	0	0	0	0	0	1018	2925	115	0	1069	1624				
286840														688	0	5	70	0	0	0	0	591	22	0	0	0	0				
287007														1213	0	0	0	0	0	0	0	48	1140	25	0	0	0				
287342														411		0	0					335	76	0							
287922														96	0	0	0	0	0	0	0	11	85	0	0	0	0				
287959														563	0	6	0	0	0	0	0	242	315	0	0	0	0				
288152														156	0	0	0	0	0	0	0	42	114	0	0	0	0				
288376														2533		107	0	102				917	1509	0							
288853														237282		60669	0		25158	22328		40185	123651	12777				Variation margin	Tax credit commitments		
289056														1386	0	6	0	0	0	0	0	81	1299	0	0	0	0				
289225														198	0	12	0	0	0	0	0	158	28	0	0	0	0				
289515														12282	0	235	0	0	0	0	0	1226	8799	2022	0	0	0				
289702														24961	0	14217	0	0	0	0	0	794	9119	831	10611	0	0				
289739														278	0	0	0	0	0	0	0	147	129	2	0	0	0				
289757														3676	0	3029	0	0	0	0	0	409	238	0	3029	0	0				
290249														10887		6106	0					459	3222	1100	4630						
290838														669	0	168	0	0	0	0	0	211	290	0	0	0	0				
