"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
751852																																		2442	0	0	2442	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	1617	0	0	0	0	0	0																					www.centralbankkc.com	
752831																																		0	974	0	0	0	0		974	0	0	0	0	1353	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0					www.bankofsocialcircle.com	Bank of Social Circle, a Division of Bank of Madison															www.bankofmadisonga.com	
753052																																		0	0	0	0	0	0		0	0	0	0	0	299	0	0			0	0	0	0	0	0	0	0	0	0	0	0					2	0																					0	0	0	0	0	0	0	0																						
753324																																		705	0	25000	0	705	170000		0	0	0	0	0	9016	4	705			0	25000	145000	0	0	0	0	0	0	0	0	0						0																					1	63	0	0	0	0	0	0																					http://www.bankofclarke.bank	
753641																																		0	0	0	0	0	0		0	0	0	0	0	206	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.huronstatebank.com	
753856																																		0	0	0	0	0	0		0	0	0	0	0	338	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					donleybank.com	
754068																																		0	0	0	0	0	40000		0	0	0	0	0	30334	4	0			40000	0	0	0	0	0	40000	0	0	0	0	40000						0																					8	435	0	0	0	0	0	0																					www.C3bank.com	
754246																																		0	0	0	0	0	0		0	0	0	0	0	1295	1	0			0	0	0	0	0	0	0	0	0	0	0	0					12	0																					0	0	0	0	0	0	0	0																					https://www.loganstatebank.com	
754536																																		0	75	0	0	0	0		0	75	0	0	0	2625	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					http://www.vermilionbank.com	
754826																																		8117	0	15000	6838	1032	15000		0	0	0	0	0	2478	1	1032			0	15000	0	0	0	0	0	0	0	0	0	0						247																					0	0	0	0	0	0	0	0					www.vcnbfamily.com		rosscountybank.com		mylandloan.com		vcnbdreams.com		vcnbrewards.com		vcnbsweeps.com		vcnbconstruction.com	www.yourconstructionloan.com	www.vcnb.net	www.circlevillebankingcenter.com	www.vcnbfamily.bank	
754853																																		951	0	0	951	0	30500		0	0	0	0	0	6230	2	0			0	0	0	30000	0	30000	0	0	500	0	3400	500					100	0																					0	0	0	0	0	0	0	0						First National Bank															www.fnbhutch.bank	
754929																																		5848	662	0	5848	0	0		662	0	0	0	0	5657	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					6	143	0	0	0	0	0	0						National Bank															www.nbbank.com	
755252																																		207	0	7750	207	0	25220		0	0	0	0	0	3912	3	0			13000	7750	1142	3328	0	0	13000	0	0	0	0	13000					0	0																					1	147	0	0	0	0	0	0					www.ckbonline.com		www.gockb.com														www.crosskeys.bank	
755421																																		0	0	0	0	0	0		0	0	0	0	0	1380	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.bluegrassvalleybank.com	
755458																																		662	0	43828	0	662	45807		0	0	0	0	0	1981	0	662			0	43828	469	739	771	0	0	0	0	0	0	0					4	0																					0	0	0	0	0	0	0	0																					www.foresight.bank	
756343																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					3	84	0	0	0	0	0	0					www.malvernbank.com		www.dirttrack.bank														www.malvern.bank	
756848																																		1119	0	7500	784	0	7500		0	0	0	0	0	2721	1	0			0	7500	0	0	0	0	0	0	0	0	0	0						335																					0	0	0	0	0	0	0	0																					http://www.communityfirstbank.net	
757377																																		213	0	0	0	213	0		0	0	0	0	0	491	0	213			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					libertybank.com	
757452																																		1817	0	0	1633	176	23500		0	0	0	0	0	1287	1	357	false	0	23500	0	0	0	0	0	23500	0	0	0	0	23500	false	false	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					WWW.FSCBANK.COM	
757779																																		549	0	3170	470	73	4152		0	0	0	0	0	441	0	73			0	3170	478	0	504	0	0	0	0	0	0	0					0	6																					0	0	0	0	0	0	0	0																					https://www.mcs.bank/	
758703																																		24487	0	854102	19942	4148	910902		0	0	0	0	0	36780	1	5817	false	0	0	854102	175	50000	0	50000	0	0	0	6625	0	6625	true	false	0	0	19614	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					18	3107	0	0	0	0	0	0					www.ivybank.com																www.cambridgesavings.com	
758842																																		0	0	0	0	0	0		0	0	0	0	0	3249	2	0			0	0	0	0	0	0	0	0	0	0	0	0					70	0																					0	0	0	0	0	0	0	0																					www.citizensbankia.com	
758851																																		2468	0	28840	1002	0	33323		0	0	0	0	0	0	0	0			0	28840	0	0	0	0	0	4483	0	0	0	4483					0	1466																					96	4648	4483	5471	0	0	4483	0																					www.fblake.bank	
759045																																		1303	0	6500	1303	0	23666		0	0	0	0	0	3860	2	0			0	6500	10984	2454	3728	0	0	0	0	0	0	0						0																					1	1	0	0	0	0	0	0																					www.febank.com	
759625																																		0	0	0	0	0	14000		0	0	0	0	0	229	0	0			0	0	14000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofbotetourt.com	
760210																																		0	0	0	0	0	0		0	0	0	0	0	511	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://thefarmersandmerchants.bank	
760331																																		0	0	0	0	0	0		0	0	0	0	0	1852	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.brannenbanks.com	
760340																																		2037	0	0	1876	161	3500		0	0	0	0	0	766	1	161			3500	0	0	0	0	0	3500	0	0	0	0	3500						0																					0	0	0	0	0	0	0	0																					http://www.natbankil.com	
760434																																		0	0	0	0	0	0		0	0	0	0	0	9409	6	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.ipavastatebank.com	
760649																																		2677	0	0	2451	0	4829		0	0	0	0	0	2359	4	0			329	0	0	0	4500	0	329	0	0	0	0	313						226																					0	0	0	0	0	0	0	0					www.facebook.com/audubonstatebank																www.audubonstatebank.com	
760854																																		0	0	25000	0	0	25000		0	0	0	0	0	4650	2	0			0	25000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.smbonline.com	
760939																																		0	0	0	0	0	0		0	0	0	0	0	736	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.firstbankofpike.com	
760957																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					3	79	0	0	0	0	0	0																					www.fsbrosemount.com	
761244																																		0	0	5300	0	0	5300		0	0	0	0	0	753	1	0			0	5300	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					belgradestatebank.com	
761459																																		8261	0	0	7692	0	4500		0	0	0	0	0	32	0	0			4000	0	500	0	0	0	4000	0	0	0	0	4000					12	569																					0	0	0	0	0	0	0	0																					http://www.pinecountrybank.com	
761543																																		1500	0	2000	1500	0	18314		0	0	0	0	0	4779	1	0			0	2079	9235	6500	500	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.ohnwardbank.bank	
761806																																		2860975	1195	4300180	2668448	8856	4461627		0	0	1195	0	0	6501	4	25521	true	0	0	4300180	0	478	9713	0	150000	0	0	1256	0	1256	true	true	0	0	0	183671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					164	5568	0	0	0	0	0	0					http://www.hsabank.com		http://www.websterwealthadvisors.com		http://www.snb.com		http://www.briodirectbanking.com										http://www.websteronline.com	
761833																																		0	0	0	0	0	0		0	0	0	0	0	18	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	89	0	0	0	0	0	0																					www.redapplebank.com	
761851																																		1462	37	10	896	0	34086		0	0	37	0	0	688	1	0			1586	10000	22500	0	0	0	1586	0	0	0	0	1586					0	566																					0	0	0	0	0	0	0	0																					www.fibmn.com	
761954																																		0	0	0	0	0	0		0	0	0	0	0	692	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.colemanbank.com	
762045																																		0	369	8128	0	0	33582		0	0	0	0	369	704	0	0			0	8128	14572	10882	0	0	0	0	0	0	0	0					52	0																					0	0	0	0	0	0	0	0																					http://www.ssb.bank	
762447																																		153183	3978	85000	138020	299	449979		2688	0	0	0	1290	230085	3	299	false	0	0	85000	69979	275000	20000	0	0	0	0	0	0	0	true	false	0	0		14864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					12	347	0	0	0	0	0	0					www.raisin.com																www.firstmid.com	
762474																																		78874	53	118205	6799	71648	118205		53	0	0	0	0	54893	4	71648			0	118205	0	0	0	0	0	0	0	0	0	0					0	427																					0	0	0	0	0	0	0	0					www.okfidelitybank.com	Oklahoma Fidelity Bank															www.fidelitybank.com	
762773																																		2680	0	0	0	2680	0		0	0	0	0	0	67	0	2680			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.abacusbank.com	
763211																																		4661	0	0	4403	0	8000		0	0	0	0	0	100	0	0			0	0	4000	4000	0	0	0	0	0	0	0	0					0	258																					0	0	0	0	0	0	0	0																					www.bankofhindman.com	
763677																																		1200	1202	0	1200	0	69200		1097	0	0	0	105	834	0	0			69200	0	0	0	0	0	69200	0	0	0	0	69200					0	0																					0	0	0	0	0	0	0	0																					www.securityfederalbank.com	
763930																																		0	1337	0	0	0	0		318	0	0	0	1019	2314	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					12	273	0	0	0	0	0	0																					www.fmb.net	
764030																																		1203600	6171	1175000	951147	160022	1243543		106	0	832	0	5233	185060	6	187773	false	0	0	1175000	15000	15000	18543	0	0	20000	0	0	0	20000	true	false	0	0	1567	92431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					33	3721	0	0	0	0	0	0																					http://www.amerisbank.com	
764058																																		147	0	6600	0	0	64247		0	0	0	0	0	6	0	0			46147	6600	3500	8000	0	0	46147	0	0	0	0	46147						147																					3	138	0	0	0	0	0	0																					http://www.highlandbanks.com	
764067																																		0	0	0	0	0	0		0	0	0	0	0	485	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.anbmp.com	
764142																																		1091	0	130	1091	0	1563		0	0	0	0	0	1648	1	0			0	130	274	292	867	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.federationbankia.com	
764151																																		0	400	0	0	0	0		0	0	0	0	400	60	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.loveladystatebank.com	
764816																																		0	155	4031	0	0	11531		0	0	155	0	0	2627	2	0			0	4031	5000	2500	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.cg.bank	
765318																																		2170	5	0	2170	0	0		0	0	5	0	0	2966	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.citizensbankjackson.bank	
765354																																		0	0	0	0	0	0		0	0	0	0	0	782	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					https://www.bankofcrocker.com	
765505																																		0	0	102000	0	0	102416		0	0	0	0	0	246	0	0	true	0	0	102000	0	0	416	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5	42	0	0	0	0	0	0																					www.web5.com	
765662																																		0	0	11000	0	0	11000		0	0	0	0	0	1815	1	0			0	11000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.msbtx.com	
765877																																		0	0	1500	0	0	5000		0	0	0	0	0	197	0	0			0	1500	1500	0	2000	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.homesavingschanute.com	
766052																																		0	0	0	0	0	0		0	0	0	0	0	534	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.communitybankeldo.com	
766164																																		262858	0	250000	233709	0	280000		0	0	0	0	0	0	0	0	false	0	0	280000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	5000	29149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	45	0	0	0	0	0	0					www.cdbank.com		www.epicbanking.com														www.tbkbank.com	
767152																																		0	0	0	0	0	0		0	0	0	0	0	177	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.fnbcooper.com	
767246																																		0	0	0	0	0	0		0	0	0	0	0	320	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
767255																																		0	0	3450	0	0	20995		0	0	0	0	0	4654	1	0			17545	3450	0	0	0	0	17545	0	0	0	0	17545						0																					2	46	0	0	0	0	0	0																					https://www.lbt.com	
767554																																		780	55	0	780	0	7554		0	0	55	0	0	824	1	0			7000	0	0	0	554	0	7000	0	0	0	0	7000					0	0																					0	0	0	0	0	0	0	0																					www.cbtofvivian.com	
767572																																		0	0	3000	0	0	8740		0	0	0	0	0	75	0	0			0	3000	2144	429	3167	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.tucfed.com	
767611																																		0	0	1500	0	0	3500		0	0	0	0	0	410	0	0	false	0	2000	1500	0	0	0	0	2000	0	0	0	0	2000	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.bankrich.com	
767732																																		10397	0	0	10397	0	0		0	0	0	0	0	10536	5	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.sgbconline.com	
767974																																		0	0	0	0	0	81888		0	0	0	0	0	11498	3	0			244	0	18500	28500	29500	0	244	446	131	4567	0	5388					0	0																					0	0	0	0	0	0	0	0					www.cfbankonline.com																www.cf.bank	
768074																																		1373	0	120000	889	0	120000		0	0	0	0	0	0	0	0			0	120000	0	0	0	0	0	0	0	0	0	0						484																					5	629	0	0	0	0	0	0																					http://www.ffnwb.com	
768458																																		0	0	0	0	0	89		0	0	0	0	0	496	0	0	false	0	0	0	0	0	89	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					https://www.cfblv.com	
768476																																		0	0	9400	0	0	9400		0	0	0	0	0	675	0	0			0	9400	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.raymondfederalbank.com	
768953																																		614	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	15725	0						614																					0	0	0	0	0	0	0	0					www.qwickrate.com		www.cdrateline.com														www.thebankoftioga.com	
769156																																		1285	0	0	1285	0	0		0	0	0	0	0	1212	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.firststatebanksc.com	
769334																																		0	0	0	0	0	654		0	0	0	0	0	1206	1	0			0	0	500	0	154	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.lanarkbank.com	
770451																																		0	0	1272	0	0	6271		0	0	0	0	0	1811	1	0			1000	1272	1293	622	2084	2996	1000	0	0	0	0	1000					4	0																					0	0	0	0	0	0	0	0																					https://www.fmb-ebank.com	
770545																																		0	0	1250	0	0	1250		0	0	0	0	0	1303	2	0			0	1250	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://middletownstatebank.com	
770639																																		11	0	0	0	0	6500		0	0	0	0	0	3719	2	0			0	0	0	4000	2500	2500	0	0	0	0	0	0					0	11																					2	24	0	0	0	0	0	0																					www.myhtnb.bank	
770657																																		16536	185	40100	16536	0	40100		0	0	0	0	185	4127	4	0			0	40100	0	0	0	0	0	0	0	0	0	0					8	0																					0	0	0	0	0	0	0	0																					www.nvb.com	
770853																																		0	0	382	0	0	5012		0	0	0	0	0	5150	1	0			0	382	4266	155	209	0	0	0	0	0	0	0					0	0																					4	1072	0	0	0	0	0	0																					www.fmbdexter.unifi-digitalbanking.com	
771047																																		0	0	0	0	0	0		0	0	0	0	0	16	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.thefarmbank.com	
771140																																		26440	0	15000	23534	2105	36479		0	0	0	0	0	6453	2	2105	false	0	0	15000	0	1070	20409	20000	0	0	0	0	0	0	false	false	0	0	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.dieterichbank.com	
771458																																		23401	566	70000	16594	0	130000		0	0	0	0	566	4480	2	0			60000	70000	0	0	0	0	60000	0	0	0	0	60000						6807																					6	435	0	0	0	0	0	0					www.firstamb.net		www.1streadyonline.com		www.alamonationalbank.com		www.firstamb.com		www.ambanksc.com		www.unitedelpaso.com						www.firstamericanbanknm.com	
771609																																		45569	0	50000	24125	15758	217991		0	0	0	0	0	953	0	15758			9	50000	100000	50438	5281	0	9	273	317	11673	0	12272					1945	5686																					6	1584	0	0	0	0	0	0																					www.baycoast.bank	
771748																																		1320	23	0	1064	0	219		0	23	0	0	0	78	0	0			0	0	219	0	0	0	0	0	0	0	0	0						256																					0	0	0	0	0	0	0	0																					http://www.chelseasavingsbank.com	
771878																																		1620	0	2000	0	1620	33000		0	0	0	0	0	788	0	1620			0	2000	10000	21000	0	0	0	0	0	0	0	0					0	0																			1	true	2	236	0	0	0	0	0	0																					ffsbweb.com	
772008																																		7426	0	0	6659	5	44230		0	0	0	0	0	2358	2	5			0	0	21235	6370	16625	0	0	0	0	0	0	0						762																					4	463	0	0	0	0	0	0																					http://www.southshorebank.com	
772446																																		8451	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	8451																					0	0	0	0	0	0	0	0																					www.comerica.com	
772754																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					2	0																					0	0	0	0	0	0	0	0																					www.metzbank.bank	
773032																																		0	0	0	0	0	0		0	0	0	0	0	3358	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://fsblcww.com	
773171																																		4797	28	0	4485	301	0		0	0	28	0	0	401	0	301			0	0	0	0	0	0	0	0	0	0	0	0						11																					0	0	0	0	0	0	0	0																					http://www.midcentralbank.com	
773247																																		201882	202	440000	161904	20962	604000		115	87	0	0	0	24964	2	23886	true	0	0	440000	60000	75000	0	50000	0	29000	0	0	0	0	true	false	0	0	4071	19016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					8	86	0	0	0	0	0	0																					www.midlandsb.com	
773443																																		3495	0	2000	3495	0	2000		0	0	0	0	0	0	0	0	false	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					https://direct.imagedepositgateway.com																http://www.clintonnational.com	
773470																																		0	0	65000	0	0	335000		0	0	0	0	0	12028	2	0			0	65000	135000	135000	0	0	0	0	0	0	0	0						0																			1	true	1	68	0	0	0	0	0	0																					www.malagabank.com	
773742																																		1266	0	0	0	1266	29000		0	0	0	0	0	6460	3	2055			29000	0	0	0	0	0	29000	0	0	0	0	29000						0																					0	0	0	0	0	0	0	0					www.cnbismybank.net		www.cnbismybank.info		www.cnbismybank.org		www.cnbismybank.bank										www.cnbismybank.com	
774132																																		61603	0	0	55759	0	6000		0	0	0	0	0	1713	2	0			0	0	0	0	0	0	0	0	6000	0	0	6000					0	5844																					0	0	0	0	0	0	0	0																					www.volstatebank.com	
774235																																		0	0	0	0	0	0		0	0	0	0	0	2177	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.cnbquitman.com	
774253																																		884	56	0	0	0	4000		56	0	0	0	0	441	0	0			4000	0	0	0	0	0	4000	0	0	0	0	0					0	884																					0	0	0	0	0	0	0	0																					www.nsbov.com	
774347																																		0	237	609	0	0	8718		0	186	51	0	0	127	0	0			0	609	1251	1297	5561	8718	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					WWW.FARMERSSAVINGSBANK.COM	
775054																																		6165	0	3000	6106	0	7000		0	0	0	0	0	4935	3	0			0	3000	2000	2000	0	0	0	0	0	0	0	0					0	59																					4	180	0	0	0	0	0	0																					www.yourfriendlybank.com	
775241																																		0	0	0	0	0	0		0	0	0	0	0	359	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.cnbmonmouth.com	
775456																																		8045	0	10000	4457	3173	53910		0	0	0	0	0	6232	3	4827			0	10000	5000	35000	3910	0	0	0	0	0	0	0						415																					7	643	0	0	0	0	0	0																					http://www.nbcbanking.com	
775773																																		98	0	0	0	98	9146		0	0	0	0	0	784	0	98			0	0	5000	0	0	0	0	0	0	4146	0	4146						0																			1	true	0	0	0	0	0	0	0	0																					www.northshoretrust.com	
776369																																		0	0	0	0	0	0		0	0	0	0	0	3288	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					2	28	0	0	0	0	0	0																					https://www.fsbodem.com	
776547																																		0	220	15000	0	0	35901		0	0	0	0	220	0	0	0	false	0	0	15000	20000	0	901	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.meadecountybank.com	
777254																																		533	0	4550	0	533	5150		0	0	0	0	0	420	0	533			0	4550	600	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					heritagebankmn.com	
777366	31	0	20053	0	0	20053		75	0	0	false	0	0	20053	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0			0	0						20053		0	0	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0																					www.bankorient.com	
777441																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.fbandtbank.com	
777870																																		376	390	0	0	376	0		390	0	0	0	0	427	0	376			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	4	0	0	0	0	0	0																					www.altoonabank.com	
778738																																		11562	0	0	3643	6688	49		0	0	0	0	0	670	1	6688			0	0	0	0	49	0	0	0	0	0	0	0					2500	1231																					1	117	0	0	0	0	0	0																					www.citizensbank24.com	
779016																																		284	0	17751	0	284	32251		0	0	0	0	0	3919	1	284			0	17751	10000	4500	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.mbtc.com	
779351																																		51913	780	4500	35665	15720	4896		780	0	0	0	0	20959	3	31295	true	0	166	4500	0	0	0	0	166	175	32	23	39230	396	true	false	0	0		528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					7	484	0	0	0	0	0	0																					http://www.merchantsbank.com	
779360																																		42	0	23000	0	42	23000		0	0	0	0	0	928	1	42			0	23000	0	0	0	23000	0	0	0	0	0	0					0	0																					1	2	0	0	0	0	0	0																					www.communitybanknet.com	
779641																																		0	0	0	0	0	334		0	0	0	0	0	1150	0	0			0	0	0	0	334	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.portaustinbank.com	
779650																																		520	40	11754	326	0	47624		0	0	0	0	40	8101	1	0			0	11754	24500	10000	1370	0	0	0	0	0	0	0					0	194																					0	0	0	0	0	0	0	0					www2.iraservicecenter.com		www2.hsaservicecenter.com		Web3secureinternetbank.com		Web3secureinternetbank.com/pbipbi1961		Web3secureinternetbank.com/Webcapture.Web/Winter								www.chippewavalleybank.com	
779968																																		113	0	49000	0	112	49000		0	0	0	0	0	0	0	112			0	49000	0	0	0	0	0	0	0	0	0	0						1																					1	104	0	0	0	0	0	0																					http://www.sbical.com	
780049																																		0	0	0	0	0	12218		0	0	0	0	0	1804	1	0			12000	0	0	0	218	0	12000	0	0	0	0	12000					0	0																					0	0	0	0	0	0	0	0																					www.bankofkilmichael.com	
780218																																		31290	0	0	28616	2332	0		0	0	0	0	0	1257	1	2332			0	0	0	0	0	0	0	0	0	0	0	0					1002	342																					4	228	0	0	0	0	0	0																					http://www.theubank.com	
780263																																		0	0	0	0	0	27000		0	0	0	0	0	695	1	0			27000	0	0	0	0	0	27000	0	0	0	0	27000					0	0																					0	0	0	0	0	0	0	0																					http://www.ozona.bank	
780722																																		0	58	0	0	0	12289		0	0	58	0	0	6422	4	0	false	0	0	0	2865	5804	3620	8102	0	0	0	0	0	0	true	false	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.hebronsavingsbank.com	
780955																																		8987	81	3500	8191	0	22500		81	0	0	0	0	939	0	0			0	3500	19000	0	0	6000	0	0	0	0	0	0					12	796																					0	0	0	0	0	0	0	0																					http://www.waumandeebank.com	
782016																																		2521	0	0	2521	0	1050		0	0	0	0	0	1684	1	0			0	0	0	0	1050	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.bankofmaysville.com	
