"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
292850														109	0	7	0	0	0	0	0	26	76	0	0	0	0				
292908														15980		11783	0					1399	2798	0	6779		4557				
293053														24473	0	21138	0	0	0	0	0	703	2482	150	6036	0	13283				
293352														98	0	0	0	0	0	0	0	69	29	0	0	0	0				
293437														2534	0	819	0	0	0	0	0	1364	351	0	817	0	0				
293651														1701	0	975	0	0	0	0	0	185	541	0	975	0	0				
293754														104	0	0	0	0	0	0	0	56	22	26	0	0	0				
294023														4357	0	242	0	0	0	0	0	451	3634	30	0	0	242				
294751														17862		12668	0		2			303	4861	30	4537		7934	CDARS INCOMING RATEBRIDGE PAYMENT	CDARS DEFERRRED FEE LIABILITIES		
294779														10457	0	5385	198	0	0	0	0	881	3666	327	1086	0	1939				
294827														800	0	5	0	0	0	0	0	166	629	0	0	0	0				
295011														2622		40	0					537	1390	655							
295057														547	0	0	0	0	0	0	0	267	280	0	0	0	0				
295646														59	0	0	0	0	0	0	0	7	52	0	0	0	0				
296456														2303	0	292	0	292	0	0	0	856	1135	20	0	0	0				
296474														863	0	48	34	0	0	0	0	343	438	0	0	0	0				
296559														1190	0	93	0	0	0	0	0	576	389	132	0	0	0				
296755														569	0	0	0	0	0	0	0	320	249	0	0	0	0				
296858														255	0	0	0	0	0	0	0	96	159	0	0	0	0				
297051														924	0	0	0	0	0	0	0	109	815	0	0	0	0				
297631														1488		211	0					3	1274	0	186						
297761														3047	0	2286	0	0	0	0	0	417	332	12	1373	0	905	0			
298049														775	0	50	0	0	0	0	0	486	239	0	0	0	0				
298218														5782	0	3	0	0	0	0	0	10	5769	0	0	0	0				
298245														1122		150	0		146			451	521	0				Visa debits in process			
299868														11587		9383	0					68	2135	1	8818						
300009														15292	0	2531	0	0	481	0	0	171	12415	175	2050	0	0	A/P - Retiree Group			
300063														8129	0	1389	0	0	0	0	0	2873	3794	73	0	0	1267				
300157														222	0	0	0	0	0	0	0	18	204	0	0	0	0				
300353														3108	0	1624	0	0	0	0	0	178	1306	0	1547	0	0				
300456														30	0	22	0	0	0	0	0	8	0	0	0	0	0				
300933														2159		541	0					360	1258	0	440						
300942														2896		2048	0					607	141	100	653		958				
300960														8841	0	5430	0	0	0	0	0	432	2726	253	0	0	5430				
301574														8217	0	5834	0	0	0	0	0	334	1637	412	5188	0	0				
301800														14845		11607	0	213	7943			53	1996	1189	844			Lease Liability			
302030														276	0	43	0	42	0	0	0	7	226	0	0	0	0				
302133														173	0	0	0	0	0	0	0	56	117	0	0	0	0				
302553														2017	0	632	0	0	0	0	0	497	533	355	506	0	0				
302656														17973	0	3408	0	0	0	0	0	4160	8372	2033	594	2791	0				
303653														336	0	37	0	0	37	0	0	111	94	94	0	0	0	ATM Suspense			
303701														3371	0	3340	0	0	0	0	0	30	1	0	1801	0	0				
303747														235	91	91	0	0	0	0	0	98	41	5	0	0	0				
303952														3365	0	1601	0	0	0	0	0	295	1421	48	1589	0	0				
304173														5120	0	2672	0	0	0	1585	0	47	2401	0	0	0	0	Unearned Profit-REO Sold	Lease Liability		
304520														2340	0	1915	0	0	0	0	0	31	274	120	1915	0	0				
304575														299	0	215	0	0	0	0	0	1	83	0	0	0	192				
304762														1506	0	1270	0	0	1248	0	0	18	218	0	0	0	0	Purchase Accounting Adjustment to Holding Company			
304913														4644	0	3181	0	2749	0	0	0	0	1463	0	0	0	0				
305059														540	0	61	226	0	0	0	0	30	223	0	0	0	0				
305077														1528	0	1260	0	0	0	0	0	0	268	0	872	0	0				
305237														2965	0	2939	0	0	0	0	0	24	2	0	1765	0	0				
305442														2984	0	2568	0	0	0	0	0	204	212	0	0	0	2504				
306056														215	0	0	0	0	0	0	0	29	174	12	0	0	0				
306159														1056		155	0					334	567	0	84			UNAMORTIZED LOAN FEES			
306337														1647	0	558	0	0	0	0	0	465	555	69	551	0	0				
306908														6464	0	5516	0	0	0	4568	0	414	335	199	0	0	0		Liability for SERP		
307062														8754	0	7376	0	0	476	0	0	62	1237	79	0	0	6865	Visa Check Card Settlement			
307334														894	0	175	0	0	0	0	0	343	356	20	0	0	0				
307361														2837	0	1350	0	0	0	0	0	499	701	287	0	0	1144				
307679														8647	0	5434	0	0	3124	0	0	202	2257	754	0	0	0	Pension Benefits			
308256														222	0	15	0	0	0	0	0	135	72	0	0	0	0				
308340														1652	0	9	0	0	0	0	0	397	1246	0	0	0	0				
308836														453	0	3	0	0	0	0	0	142	308	0	0	0	0				
309150														443	0	128	0	0	128	0	0	91	224	0	0	0	0	Fraudulent Deposit			
309655														9285	0	3536	0	210	0	0	0	688	3441	1620	0	0	2869				
309851														195	0	0	57	0	0	0	0	78	53	7	0	0	0				
310754														15501	0	9793	0	0	0	0	0	96	4213	1399	0	0	6831				
310950														34	0	7	0	0	0	0	0	27	0	0	0	0	0				
310978														39816		17914	0					1131	19410	1361		15005					
311050														6393	0	1634	0	0	0	0	0	2026	2539	194	1247	0	0				
311144														55	0	37	0	0	0	0	0	18	0	0	0	0	0				
311256														1054	0	437	0	0	0	0	0	492	91	34	19	0	0				
311265														1326	0	363	0	0	0	0	0	258	657	48	0	0	155				
311603														9254	0	176	0	0	0	0	0	212	8866	0	0	0	0				
311658														172	0	0	0	0	0	0	0	48	124	0	0	0	0				
311845														361068		175217	0					8695	165609	11547			54298				
311939														2108	0	1200	0	0	0	0	0	771	137	0	1020	0	0				
312244														4558	0	1990	0	0	729	0	0	418	1953	197	982	0	0	Other Escrow			
312356														686	0	183	0	0	0	0	0	427	0	76	0	0	132				
313009														1372	0	683	0	0	0	0	546	390	299	0	0	0	0	ACC INT FHLBNY term borrowings		mortgage suspense	
313157														484	0	350	0	0	101	0	0	134	0	0	41	145	0	Reserve for Mortgage Loan Escrow			
313223														3076	0	2235	0	547	0	0	0	265	56	520	1526	0	0				
313577														14579	0	6728	0	0	0	0	0	527	7133	191	6728	0	0				
314257														4736	0	3847	0	0	2050	130	0	78	782	29	0	0	0	US Swap Collateral	ITS Settlement		
314444														1290	0	785	0	581	0	0	0	490	15	0	0	0	0	0			
315656														444	0	230	0	0	0	0	0	82	132	0	0	0	63				
316840														128669	0	123770	0	0	55998	0	0	612	2757	1530	0	0	35721	Low Income Housing Commitments			
316859														680	0	0	0	0	0	0	0	68	612	0	0	0	0				
316934														66	0	0	0	0	0	0	0	4	62	0	0	0	0				
317258														4136	0	1557	0	305	0	0	0	1127	1176	276	1236	0	0				
317342														151707		109980	0		49012			566	36061	5100				Accrued Tax Credit Contributions			
317379														7093	0	5737	0	1241	1253	515	0	1056	85	215	2377	0	0	Midwest Equity Fund	SRIP Liab		
317650														273	0	0	0	0	0	0	0	24	249	0	0	0	0				
318974														57067	0	44583	0	631	0	0	0	8	11318	1158	6153	2213	8635				
319047														1536	0	353	0	353	0	0	0	328	855	0	0	0	0				
319458														855		542	0					130	138	45	542						
319551														2396	0	2038	0	0	0	0	0	188	170	0	1957	0	0				
320034														186	0	16	0	0	0	0	0	170	0	0	0	0	0				
320052														3293		242	230			197		66	2723	32				Unearned Contracts Signing Bonus	Deferred Fee Income On PPP Loans		
320070														2868	0	2433	0	0	2061	0	0	69	315	51	0	0	0	Pension Liabilities			
320119														404747		330660	0	131549				22432	46590	5065			142996				
321152														6536		5665	0					150	490	231			5639				
321255														70	0	0	0	0	0	0	0	5	65	0	0	0	0				
321273														8464	0	5698	0	0	0	0	0	922	1261	583	2462	0	2431				
321330														71	0	0	0	0	0	0	0	10	61	0	0	0	0				
321947														4517	659	1824	0	0	9	0	0	1472	1221	0	1156	0	0	Investments Payable			
322449														816	0	346	0	0	0	0	0	252	218	0	346	0	0				
322551														115	24	32	0	0	8	0	0	41	42	0	0	0	0	RESERVE FOR OTHER LOSSES	SBA LOANS		
323204														24017	0	17230	0	0	7268	0	0	717	6070	0	0	0	0	Payable Deferred Benefits			
323651														1554	0	820	0	0	0	0	0	734	0	0	579	0	0				
324153														880	0	193	0	128	0	0	0	277	410	0	0	0	0				
324229														184	0	156	0	18	0	0	0	19	9	0	0	0	138	State Tax Payable	Points Holding	Escrow Payable	
324256														97	0	0	0	0	0	0	0	28	69	0	0	0	0				
324340														22318		13445	0	477		11985		546	5171	3156					MARGIN GOLDMAN SACHS		
324854														948	0	186	0	0	131	0	0	701	61	0	0	0	0	Accrued Salary Continuation			
324863														6993	0	1821	0	0	0	0	0	1944	2563	665	1568	0	0				
324975														1165	0	131	0	0	0	0	0	275	759	0	0	0	4				
325141														1068		0	0					158	852	58							
325459														34	0	0	0	0	0	0	0	34	0	0	0	0	0				
325534														1180	0	402	0	0	0	0	0	412	298	68	298	0	0				
326054														1482	0	37	0	0	0	0	0	661	670	114	0	0	0				
326344														3216	0	2381	0	0	379	746	570	170	522	143	314	0	0	Accrued Employee benefits	Plan Reserve	Accrued payroll	
326858														34586	0	26189	0	0	21856	0	0	1647	6375	375	0	0	0	RIGHT OF USE LIABILITY			
326979														2457	0	1120	0	0	0	0	0	1	1285	51	586	0	534				
327220														317	0	121	0	0	0	0	0	47	149	0	0	0	0	Other Misc Liabilities			
327305														19565		17370	0					221	1697	277	3939	9744					
327435														8693	0	7253	0	0	0	0	0	388	897	155	5241	0	0				
327556														1984	0	0	0	0	0	0	0	1054	930	0	0	0	0				
327855														13935	0	9439	0	1	1033	0	0	1163	1621	1712	3470	0	0	Mortgage Loan Escrow			
328058														51	0	0	0	0	0	0	0	16	35	0	0	0	0				
328357														1511		11	0					42	1454	4							
328656														480	0	42	0	0	0	0	0	306	132	0	0	0	0				
328777														29750		16536	0					424	8093	4697	7339		6269				
329149														867	0	623	74	0	0	0	0	51	119	0	623	0	0				
329345														6590	0	3053	0	0	910	0	0	1142	1654	741	2136	0	0	Deferred Loan Comp			
329550														5907	0	2351	0	0	0	0	0	554	3002	0	0	0	2219				
329952														3999		2536	0					388	529	546	2159		287				
330239														264	0	0	0	0	0	0	0	107	125	32	0	0	0				
330248														1008	0	542	0	0	0	0	0	96	358	12	542	0	0				
330855														30037		9393	0					3902	15070	1672	6356						
330873														1857	0	855	0	0	0	0	0	532	390	80	0	0	769				
330949														1764	0	967	0	0	288	0	0	407	372	18	430	0	0	Lease Liability			
331076														4304	0	2594	0	1385	0	0	0	488	1222	0	377	0	769				
331375														1250	0	5	0	0	0	0	0	990	255	0	0	0	0				
331544														246	0	0	0	0	0	0	0	90	156	0	0	0	0				
331713														5056	0	2566	0	0	0	0	0	1547	301	642	2566	0	0				
332224														5244	0	3605	0	0	1463	0	0	133	1103	403	0	0	1378	SERP PLAN			
332345														107	0	0	0	0	0	0	0	26	81	0	0	0	0				
332671														2877	0	2322	0	0	0	0	0	6	549	0	2322	0	0				
332756														72	0	0	0	0	0	0	0	61	11	0	0	0	0				
333034														1799	0	416	0	0	350	0	0	269	614	500	0	0	0	Escrow reserve			
333203														11579	0	6834	0	0	2589	0	0	522	2725	1498	0	0	2568	AFFORDABLE HOUSING INVESTMENT PAYABLE			
333650														1688	0	898	65	0	152	711	0	660	65	0	0	0	0	FIS Settlement	Liabilities assumed in merger		
333856														1774	0	80	0	0	80	0	0	94	1300	300	0	0	0	PARTICIPATION PAYABLE			
333940														216	0	0	0	0	0	0	0	67	145	4	0	0	0				
334264														4922	0	894	0	196	0	607	0	431	3348	249	0	0	0		REAL ESTATE ESCROW		
335346														2729	0	1694	0	0	0	0	0	391	581	63	0	0	1692				
336147														611	0	216	0	0	0	0	0	112	132	151	0	0	0				
336361														1211	0	0	582	0	0	0	0	262	367	0	0	0	0				
336576														1340	0	627	0	9	0	0	0	277	436	0	0	0	617				
337340														401	0	20	0	0	0	0	0	136	232	13	0	0	0				
338646														5312	0	1709	0	0	0	0	0	733	2182	688	0	0	1181				
338851														88	0	52	0	0	0	0	0	36	0	0	0	0	0				
338945														336	0	3	0	0	0	0	0	111	222	0	0	0	0				
339072														19055		5107	0		1671			442	12355	1151				Deferred Revenue			
339353														172	0	34	0	0	0	0	0	41	97	0	0	0	0				
339456														3753	0	1904	0	0	0	0	0	637	1212	0	0	0	1821				
339607														16851	0	8536	0	0	0	0	0	261	7541	513	0	823	6715				
339773														68594	0	58267	0	0	0	0	0	2980	5572	1775	13365	31398	0				
339858														1095117	0	817482	0	0	0	0	228804	12426	200826	64383	0	0	208403			Payables from Unsettled Trading securities transactions	
339876														2164	0	2163	0	0	0	0	0	1	0	0	0	0	0				
340135														17036	0	11679	0	0	0	0	0	263	2499	2595	8869	0	0				
340144														11225	0	5956	0	0	0	0	0	625	3932	712	5956	0	0				
340256														5982	0	4811	0	0	0	0	0	468	703	0	507	0	2749				
340443														1378	0	816	69	0	0	0	0	9	482	2	732	0	0	'			
340742														7454	0	3478	0	0	0	0	0	665	2815	496	0	55	2938				
340751														5039	0	2968	0	0	0	0	0	610	1461	0	2598	0	0				
341310														6502	0	5519	0	0	0	0	0	0	983	0	3623	0	446				
342054														1853	0	1103	0	0	585	0	0	76	470	204	0	0	0	Debit Card Settlement Clearing			
342362														9400		2355	0	76				5503	1252	290	1985		106				
342410														41801	0	32653	0	0	0	0	0	406	7009	1733	18104	0	12022				
342634														335086	0	164583	0	0	0	0	0	7992	127670	34841	83932	0	0				
343051														686	0	658	0	0	0	0	0	25	3	0	523	0	0				
343248														94	0	0	0	0	0	0	0	41	53	0	0	0	0				
343770														257	0	24	0	0	0	0	0	50	158	25	0	0	0				
343903														6410	0	4547	0	0	0	0	0	68	1795	0	2318	0	0				
343958														386	0	0	13	0	0	0	0	204	169	0	0	0	0				
344647														6466		2701	0	1188	883			1998	1767	0	403			Deferred Incentive Comp			
344852														682	0	483	0	0	483	0	0	61	138	0	0	0	0	ACC LIAB EXEC RETIREMENT PLAN			
345309														27645	0	3416	0	0	0	0	0	15	24129	85	2233	0	0				
345345														1432		203	0	163				968	236	25				atm settlement			
345747														4251	0	1332	0	0	0	0	0	790	1913	216	1332	0	0				
345756														7875		5356	0	3402				519	1959	41	777		1175				
345877														4348	0	3632	0	0	0	0	0	31	685	0	3386	0	0				
346379														1490	0	180	135	180	0	0	0	464	711	0	0	0	0				
346566														246	0	191	0	0	0	0	0	4	51	0	0	0	0				
346771														2985	0	2457	0	0	1664	0	0	0	490	38	678	0	0	Post Retirement Obligation			
347022														962	0	1	0	0	0	0	0	58	863	40	0	0	0				
347639														4345	0	2614	0	0	0	0	0	575	1156	0	0	0	2244				
347956														20461	0	17892	0	0	0	0	0	941	1571	57	0	14643	0				
348159														1020	0	0	0	0	0	0	0	88	932	0	0	0	0				
348720														7553	0	4425	0	0	1417	0	0	86	2242	800	640	0	0	Fmis accrued retirement			
349129														792	0	0	0	0	0	0	0	152	640	0	0	0	0				
349343														309	0	30	0	0	0	0	0	79	129	71	0	0	0				
350572														1331	0	487	0	0	114	302	0	260	584	0	0	0	0	Fiserv EFT Settlement	Other Escrow		
350657														73	0	10	0	0	0	0	0	32	31	0	0	0	0				
350750														996	0	59	0	0	0	0	0	636	301	0	0	0	0				
351131														38		0	0					18	0	20							
351560														8116	0	7235	0	0	1016	945	0	252	329	300	5049	0	0	Reserve for Profit Sharing and Bonus	Lease Liability		
351878														244	0	23	0	0	0	0	0	0	221	0	0	0	0				
352370														1827	0	1099	0	0	0	0	0	147	541	40	1065	0	0				
352651														667	0	431	0	0	431	0	0	88	148	0	0	0	0	deferred orig fee			
352745														1217	0	155	0	150	0	0	0	231	695	136	0	0	0	Unearned Loan Fees			
352772														309360		228143	0		78874			6284	60268	14665				Unfunded investment commitments			
353238														5539	0	4175	0	20	584	0	0	1363	1	0	3513	0	0	unearned fees			
353546														610	0	540	0	0	0	0	0	70	0	0	180	0	0				
353555														70977	425	8569	0					21080	37828	3500			5699				
353957														79	0	14	0	0	14	0	0	65	0	0	0	0	0	Debit Card Transaction Settlement Account			
354057														876	0	231	0	31	0	0	0	365	280	0	199	0	0				
354253														556	0	470	0	0	0	0	0	72	14	0	458	0	0				
354310														89351		59310	0					8756	17717	3568			33428				
354552														3734	0	1766	0	0	1701	0	0	674	1158	136	0	0	0	IRA FEES - UNEARNED REVENUE			
354851														246	0	8	0	0	0	0	0	109	106	23	6	0	0				
355120														6477	0	5023	0	0	0	0	0	389	1065	0	0	0	0				
355559														1977	0	1172	0	0	0	0	0	313	492	0	1082	0	0				
355858														41845		16855	0		12123			940	21444	2606				DEFERRED ANNUAL FEES CREDIT CARDS			
356239														1435	0	923	40	0	0	0	0	135	337	0	923	0	0				
356659														379	0	0	0	0	0	0	0	207	172	0	0	0	0				
356752														872	0	262	0	249	0	0	0	246	364	0	0	0	0				
357526														1841	0	854	0	196	0	0	0	77	910	0	0	0	0				
357553														471	0	0	0	0	0	0	0	368	103	0	0	0	0				
357777														1479	0	901	0	0	0	0	0	5	506	67	901	0	0				
357937														4370	0	3666	0	0	0	0	0	244	460	0	3412	0	0				
358112														3543	0	2598	0	0	0	0	0	152	793	0	2598	0	0				
358448														210	0	0	0	0	0	0	0	11	180	19	0	0	0				
358756														611	0	508	9	0	0	0	0	73	21	0	508	0	0				
359472														63	0	5	0	0	0	0	0	1	57	0	0	0	0	FDIC DEPOSIT ACCTS			
359650														13	0	0	0	0	0	0	0	11	2	0	0	0	0				
359744														418	0	0	0	0	0	0	0	92	326	0	0	0	0				
360777														71		1	0					40	30	0							
361055														8947	0	2812	0	0	0	0	0	396	5280	459	0	0	2788				
361167														87679		65032	0					3919	15521	3207		21282	17103				
361279														1968	0	227	0	0	75	0	0	1056	685	0	0	0	0	Loan Escrow			
361354														221	0	0	0	0	0	0	0	143	67	11	0	0	0				
361439														2481		338	0	245				960	1074	109	93						
362043														119	0	2	0	0	0	0	0	33	84	0	0	0	0				
362155														307	0	0	0	0	0	0	0	61	136	110	0	0	0				
362717														4734	1217	1737	0	9				517	2434	46			357				
362856														243	0	72	0	0	0	0	0	16	150	5	72	0	0				
362940														151	0	82	0	0	0	0	0	69	0	0	52	0	0				
363442														22	0	7	0	7	0	0	0	15	0	0	0	0	0				
363648														452	0	0	0	0	0	0	0	226	226	0	0	0	0				
363657														3867		0	0					1269	2598	0							
363778														171	0	99	32	29	0	0	0	40	0	0	70	0	0				
364131														3960	0	3435	0	0	537	0	0	233	29	263	0	0	2409	NON QUALIFIED PENSION			
364270	3098	0	1683	0	888	0	0	0	1408	0	0	0	598									7									
364430														2529	0	1451	0	0	0	0	0	624	454	0	1244	0	0				
364850														806	0	722	0	0	107	0	0	79	5	0	539	0	0	Reserve for High Deductible			
365325														240626		127727	0					13099	53032	46768			85038				
365745														1477	0	66	0	0	0	0	0	123	1288	0	0	0	0				
365848														203	0	101	0	0	0	0	0	55	47	0	0	0	0	Accounts payable			
365950														399	0	1	12	0	0	0	0	56	265	65	0	0	0				
366078														9315	0	5706	0	2270	0	0	0	1444	1820	345	2879	0	0				
366238														14101		8182	0	5	473			816	4308	795	1187		4022	Deferred Director Fees			
366247														314	0	52	0	0	0	0	0	212	50	0	0	0	0				
366359														210	0	113	0	0	0	0	0	4	93	0	0	0	0				
366658														272	0	0	8	0	0	0	0	161	103	0	0	0	0				
366854														828		351	0					36	318	123			346				
367150														56	0	28	0	0	0	0	0	15	13	0	0	0	0				
367178														1376	0	1242	0	0	0	0	0	1	133	0	1053	0	0				
367431														845	0	115	0	0	0	0	0	43	687	0	0	0	0				
367543														1249	0	0	0	0	0	0	0	307	942	0	0	0	0				
368054														333	0	0	0	0	0	0	0	72	214	47	0	0	0				
368344														1242	0	0	0	0	0	0	0	194	1048	0	0	0	0				
368522														3834	0	2523	0	1003	0	0	0	70	1207	34	1520	0	0				
368933														241	0	114	0	0	0	0	0	69	58	0	111	0	0				
368951														410	0	17	0	0	0	0	0	160	233	0	0	0	0				
369453														465	0	72	0	72	0	0	0	214	179	0	0	0	0				
369659														10168	0	6883	0	0	0	0	0	118	2342	825	6883	0	0	UNEARNED REVENUE--PPP LOAN FEES			
370020														7488	0	5443	0	0	1155	0	0	340	1545	160	2999	0	1289	Low Income Housing Payable			
370347														212	0	0	0	0	0	0	0	121	91	0	0	0	0				
370721														3312		3037	0		104			266	0	9				ACCRUED LEGAL EXPENSE			
370833														1063	0	922	123	0	0	0	0	16	2	0	0	0	804				
370954														242	0	76	0	0	0	0	0	62	104	0	0	0	0				
371223														2736	0	1031	0	0	1029	0	0	119	1586	0	0	0	0	LIHTC			
371232														3386	0	3105	0	0	0	0	0	9	272	0	2768	0	0				
371362														7695	0	6107	0	0	0	0	0	773	815	0	6107	0	0				
371559														272	0	78	0	0	0	0	0	194	0	0	0	0	0				
371755														238	0	219	0	18	201	0	0	19	0	0	0	0	0	Holding Account			
371849														681	0	429	0	0	0	0	0	96	156	0	429	0	0				
371924														17957	0	11953	0	0	8943	0	0	1214	4132	658	0	0	0	Syndicated Loans in Process			
371942														1409	0	1171	0	0	0	0	0	114	124	0	1167	0	0				
372444														936	0	655	0	0	0	394	0	146	109	26	177	0	0	SHAZAM DAILY SETTLEMENT & CARDHOLDER	ESCROW PAYABLE FHLMC/RURAL		
372538														5798	0	83	0	0	0	0	0	2354	2171	1190	0	0	0				
372640														1514	0	1350	0	420	0	0	0	53	111	0	929	0	0				
372855														572	0	32	0	0	0	0	0	238	302	0	0	0	0				
373272														483	0	309	0	0	306	0	0	6	168	0	0	0	0	Escrow			
373553														863	0	732	0	0	0	0	0	120	11	0	732	0	0				
373601														8538		1682	0					6225	631	0					1792		
374130														813	0	0	0	0	0	0	0	203	536	74	0	0	0				
374653														49467		32970	0					3420	12077	1000			25242				
374774														342	0	0	0	0	0	0	0	17	325	0	0	0	0				
375043														9936	0	4509	0	0	0	0	0	695	4178	554	0	0	4294				
375379														292	0	172	0	47	125	0	0	0	120	0	0	0	0	Net pension liability			
375502														27103	0	12889	0	0	8379	0	0	54	13779	381	0	0	4227	ESOP Payable			
375566														20666	0	16548	0	0	0	0	0	208	2064	1846	4017	0	10305				
375650														76	0	0	0	0	0	0	0	11	65	0	0	0	0				
376237														453	0	116	0	0	0	0	0	40	297	0	0	0	0				
376273														30154		17186	0					9	12859	100	10700						
376442														3626	0	2150	0	497	0	0	0	865	611	0	1626	0	0				
376947														479	0	0	0	0	0	0	0	177	302	0	0	0	0				
377663														1414		898	0					149	367	0	898						
377850														143	0	0	0	0	0	0	0	122	21	0	0	0	0				
378044														131	0	39	0	0	0	0	0	37	55	0	0	0	0				
378110														162	0	63	0	0	0	0	0	25	72	2	0	0	0				
379050														123	0	13	0	0	0	0	0	83	27	0	13	0	0	Deferred Fee Income			
379153														327	0	0	0	0	0	0	0	70	257	0	0	0	0				
379470														563	0	218	0	0	0	0	0	0	345	0	0	0	0				
379649														2352	0	2016	0	0	0	0	0	130	206	0	2016	0	0				
379920														527840		381162	0					20764	104475	21439			174108				
380346														364	0	0	0	0	0	0	0	95	247	22	0	0	0	OTHER	Fed and State W/H	Loan settlement account	
380458														17612	0	9290	0	216	0	0	0	1539	5747	1036	0	0	0				
380533														556	0	28	0	0	0	0	0	257	271	0	0	0	0				
380878														652	0	213	0	40	0	0	0	31	408	0	155	0	0				
380944														867	0	402	61	0	286	0	0	126	278	0	0	0	0	Sub-S Effect			
381026														368		0	0					198	170	0							
381932														2058	0	1306	0	0	228	55	174	28	724	0	160	0	0	ACCD BONUSES	ACCD PROFIT SHARE	ACCD	
381950														5200	0	210	0	203	0	0	0	95	4895	0	0	0	0				
382050														2602		2251	0					46	305	0	578						
382069														2020		267	0					592	1155	6			266				
382256														52	0	0	0	0	0	0	0	52	0	0	0	0	0				
382274														10	0	0	0	0	0	0	0	10	0	0	0	0	0				
382443														1763	0	1449	0	0	0	0	0	129	185	0	1410	0	0				
382537														965	0	41	0	0	0	0	0	757	94	73	0	0	0				
382649														6142	0	0	0	0	0	0	0	436	5706	0	0	0	0				
382658														571	0	0	91	0	0	0	0	241	239	0	0	0	0				
382742														1389	0	721	0	187	0	0	0	59	564	45	0	0	534				
382854														442		271	0					105	66	0	271						
384018														59959	0	40984	0	0	0	0	0	16911	1615	449	0	0	31039	Affordable Housing Tax Credit Payable			
384278														49874		31905	0	791				8094	5924	3951	14340	2595	1216				
384353														13	0	0	0	0	0	0	0	11	2	0	0	0	0				
384652														8423	0	4044	0	0	0	0	0	2119	1747	513	0	0	3761				
384830														1830	0	950	0	0	0	0	0	262	618	0	872	0	0				
385350														1261	0	995	0	0	0	0	0	111	50	105	896	0	0				
385471														6241	0	4573	0	0	0	0	0	96	1561	11	4210	0	0				
385547														1011	0	612	0	0	153	0	0	315	84	0	431	0	0	debit card clearing			
385686														4129	0	4049	0	20	0	0	0	1	79	0	2821	0	0				
386432														795	0	241	0	0	0	0	0	209	345	0	0	0	0				
386450														2041		1416	0		103	997		528	97	0	316			Accrued Salaries & Wages	Midwest Housing	Non Post	
386731														1482	0	132	0	0	0	0	0	912	348	90	0	0	0				
386825														176	0	0	0	0	0	0	0	11	165	0	0	0	0				
387055														255	0	6	0	0	0	0	0	21	228	0	0	0	0				
387671														3201	0	1097	0	0	500	0	0	432	1325	347	0	0	0	LOAN REPURCHASE RESERVE			
388155														380	0	189	0	0	0	0	0	129	0	62	0	0	0				
388258														141	0	0	0	0	0	0	0	78	43	20	0	0	0				
388557														1452	0	0	0	0	0	0	0	876	576	0	0	0	0				
388744														2303	0	469	0	0	0	0	0	76	1758	0	469	0	0				
388753														76	0	1	0	0	0	0	0	65	4	6	0	0	0				
388874														135	0	109	0	90	0	0	0	0	26	0	0	0	19				
389358														648	0	0	0	0	0	0	0	388	260	0	0	0	0				
389376														547	0	49	0	0	45	0	0	28	470	0	0	0	0	ACCRUED VACATION			
389826														301	0	299	0	0	299	0	0	2	0	0	0	0	0	Employer Tax Credit			
390372														5023	0	4605	0	0	0	0	0	15	403	0	1447	0	2846	Clearing Accounts			
390840														6243	0	4735	0	0	659	0	0	57	1207	244	710	0	3315	Director Deferred Plan			
391418														611	0	0	0	0	0	0	0	41	570	0	0	0	0				
391557														490	0	235	0	0	0	0	0	30	219	6	235	0	0				
391575	128455	0	39981	7911	25079	0	0	0	74120	525	0	0	0									5918									
391959														554	0	253	104	92	0	0	0	55	142	0	161	0	0				
391977														21443	0	11843	0	0	0	0	0	1	9549	50	11271	0	0				
392152														291	0	0	0	0	0	0	0	43	163	85	0	0	0				
392255														465	0	46	0	0	0	0	0	105	314	0	0	0	0	Other Liabilities			
392778														6335	0	1979	0	0	0	0	0	46	3851	459	1716	0	0				
393252														537	0	80	0	0	0	0	0	444	13	0	0	0	0				
393355														426	0	0	0	0	0	0	0	139	287	0	0	0	0				
393953														3050	0	2788	0	28	1065	1670	25	262	0	0	0	0	0	Real Estate Escrow	Other Reserves	Misc.	
394156														931	0	461	0	0	252	144	0	171	298	1	0	0	0	Unearned Loan Servicing Income	Participations Payable		
394259														2272		836	0		1			743	693	0	835			Promontory Rate Bridge			
395238														1241684		550011	6056					76829	553059	55729			435654				
396057														265	0	1	0	0	0	0	0	65	199	0	0	0	0				
396244														2969		2172	0	1810				435	190	172							
396253														4906	0	2801	0	0	1470	209	0	246	1859	0	0	0	908	Deferred Fees Reserve	Specific Reserve Loans Acquired		
396954														785	0	741	0	0	0	0	0	44	0	0	361	0	0				
397456														350	0	0	0	0	0	0	0	22	328	0	0	0	0				
397531														35246	0	31638	0	0	0	0	0	336	3272	0	0	0	17706				
397540														29361	0	18598	0	0	13664	0	0	1267	5996	3500	0	7	4104	LIHTC UNFUNDED LIABILITY			
397559														1876	0	560	0	0	0	0	0	999	268	49	469	0	0				
