"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
697156																																																																																																								0	0	0							537	617	0	0	0	0	37	0	297	0	0	0	0	0	0	0	0	0				0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	226	14	185	0	0	0	0	0	297	0				0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
697231																																																																																																								0	0	0							120	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	120	0	199	0	0	0	0	0	120	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
697763																																																																																																								0	0	0	0	0	0	0	0	0	197	6403	656	0	0	0	3	124	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	6	0	127	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	173	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697950																																																																																																								0	0	0							0	653	0				221	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
697978																																																																																																								0	0	0	0	0	0	0	0	0	8579	316	88	0	0	0	1	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	56	88	0	0	0	0	0	1576	29	131	0	120	0	0	0	3251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6180	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	
698144																																																																																																								0	0	0							8796	1749	1117	0	117	0	41	1117	4127	0	0	5	0	0	0	0	0	0				0	0	0	117	0	42	0	0	0	0	0	0	0	0	0	427	1987	164	645	0	52	0	0	0	6166	0				0	99	0	0	0	63	0	0	0	0	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
698546																																																																																																								0	0	0							161	408	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	383	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	106	0	11	0	0	0	139	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
698649																																																																																																								0	0	0							593	1152	0	0	0	0	110	0	0	171	0	0	0	0	311	0	0	0				0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	191	0	305	0	11	0	0	0	128	0				0	0	0	0	0	0	0	0	0	0	91	0	34	0	0	34	0	402	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	311	0	0	91	0	0	0				
699105																																																																																																								0	0	0							909	1665	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				16	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	890	0	1627	0	0	0	0	0	537	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
699253																																																																																																								0	0	0							37	264	817	0	0	0	49	0	0	56	790	0	0	0	0	0	0	0				0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0				0	0	0	0	0	0	55	0	18	0	37	0	0	0	0	0	0	0	0	775	0	0	697	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
700140																																																																																																								0	0	0							1630	582	0	90	0	0	35	0	897	0	0	0	0	0	0	0	0	0				0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	196	0	507	0	0	0	0	0	218	0				0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
700252																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
700430																																																																																																								0	0	0							148	3042	176				10	0	0	104	0	0	0	0	0	0	0	5				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	620	0	48	0	0	0	0	0				0	0	0	0	0	24	275	0	0	0	0	0	0	0	115	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0				
700458																																																																																																								0	0	58							58	198	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
701062																																																																																																								0	0	0	0	0	515	0	0	0	11061	10969	3299	0	0	0	491	0	319	0	0	0	0	0	0	0	0	0	0	0	0	1801	133	797	66	0	0	0	0	0	0	0	0	0	0	0	0	4238	147	2941	822	0	137	0	0	7050	0	0	0	0	0	0	0	0	4851	0	0	0	0	0	0	77	0	0	0	0	0	0	74	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701222																																																																																																								0	0	0							2932	3275	0	0	0	0	326	0	0	359	0	636	0	0	0	0	0	0				182	0	73	221	0	80	0	0	0	0	0	0	0	0	0	0	1626	50	2108	0	51	0	0	0	0	0				0	0	0	0	0	158	0	0	0	0	284	0	0	0	202	0	0	685	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	283	0	0	0				
701839																																																																																																								0	0	0							1242	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	331	0				0	0	0	0	0	0	0	0	0	0	1194	0	0	0	20	0	0	1009	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	989	0	0	0				
701857																																																																																																								0	0	0							406	239	22	0	0	0	51	0	406	4	0	0	0	0	0	0	0	0				0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	10	0				0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
702117																																																																																																								0	0	0	0	0	0	0	0	0	16931	34535	2755	244	22	0	487	44	1000	0	0	659	0	0	154	0	0	0	0	0	0	487	90	1041	22	0	2228	0	0	0	0	0	0	0	0	0	0	5692	621	1217	176	243	0	0	0	3091	0	0	0	0	0	0	0	0	0	0	296	15839	0	0	1612	2492	0	0	214	0	0	214	162	0	1347	162	0	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702359																																																																																																								0	0	0							310	241	0				152	0	47	0	0	0	0	0	0	0	0	0				0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	171	0	74	0	0	0	0	0	53	0				0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
702612																																																																																																								0	0	0							4948	3987	595	0	0	0	399	15	737	141	67	0	0	0	0	0	0	0				199	5	0	159	3	117	0	0	0	0	0	0	0	0	0	0	258	0	1156	399	332	0	0	0	40	0				0	6	0	0	0	0	257	1174	0	0	0	3836	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
702836																																																																																																								0	0	0							547	526	228				305	200	165	0	0	0	0	0	0	0	0	0				0	0	0	38	0	119	0	0	0	0	0	0	0	0	0	0	0	0	173	28	0	0	0	0	538	0				0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
702911																																																																																																								0	0	0							0	557	17	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0				0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
702966																																																																																																								0	0	0							414	131	1	0	0	0	5	1	195	118	0	219	0	0	0	0	0	0				0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
703039																																																																																																								0	0	0							150	2033	0	0	0	0	164	0	0	1748	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	121	0	0	0	0	0	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
703552																																																																																																								0	0	0							0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
703767																																																																																																								0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705378																																																																																																								0	0	0							1	2306	1427	0	0	0	0	0	0	817	1151	0	0	0	0	0	0	0				0	0	0	530	276	0	0	0	0	0	0	0	0	0	0	0	0	0	849	0	101	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
705556																																																																																																								0	0	0							19	926	0				0	0	0	0	0	0	0	0	0	0	0	0				6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	408	0	62	0	0	0	9	0				0	19	0	0	0	0	40	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
706030																																																																																																								0	0	0							181	368	0				3	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	365	0	0	0	0	0	181	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
706058																																																																																																								0	0	0							231	176	0				0	0	108	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	38	0	175	0	0	0	0	0	208	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
706236																																																																																																								0	0	0							631	831	110				386	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	0	233	0	0	0	0	0	480	0				0	0	0	0	0	0	0	212	110	0	0	0	123	0	84	123	0	85	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
706254																																																																																																								0	0	0	0	0	0	0	0	0	2068	471	0	0	0	0	154	0	153	0	0	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	131	0	258	0	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	590	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
706656																																																																																																								0	0	0							197	306	10	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0				76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
707354																																																																																																								0	0	0	0	0	0	0	0	0	5154	5002	198	0	12	0	487	16	177	390	0	557	0	0	0	0	0	0	0	0	0	119	0	195	12	0	0	0	0	0	0	0	0	0	0	0	0	2137	7	2572	109	21	0	0	0	2534	0	0	0	0	0	116	0	0	0	260	678	0	73	0	1511	0	0	0	131	46	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708379																																																																																																								0	0	0							390	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	44	0	0	0	0	0	316	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
709143																																																																																																								0	0	0	0	0	0	0	0	0	1396	1922	0	0	0	0	617	0	117	23	0	205	0	0	153	0	0	0	0	0	0	262	0	133	180	0	5	0	0	0	48	0	0	0	0	0	0	636	0	551	0	34	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
709451																																																																																																								0	0	0							280	408	45				35	0	72	0	0	0	0	0	0	0	0	0				0	0	0	0	33	20	0	0	0	0	0	0	0	0	0	0	188	0	332	0	0	0	0	0	136	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
709554																																																																																																								0	0	0							582	41	0	0	0	0	31	0	493	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
709602																																																																																																								0	0	0	0	0	0	0	0	0	2969	652	0	0	0	0	22	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	2119	121	0	0	0	0	0	0	983	0	0	0	0	0	0	0	0	0	0	217	374	0	0	0	0	0	0	980	0	0	989	21	0	145	11	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
709639																																																																																																								0	0	0							172	5223	1130	0	0	0	2	0	0	151	729	0	0	0	0	0	0	0				76	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	400	0	0	0	0	0	0				0	2596	0	0	0	0	1036	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
709956																																																																																																								0	0	0							2861	689	241				141	241	431	49	0	0	0	0	0	0	0	0				0	0	176	1	0	0	0	0	0	0	0	0	0	0	0	0	1560	0	100	0	0	0	0	0	2622	13				193	189	0	0	355	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
710176																																																																																																								0	0	0							50	387	30	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	350	0	0	0	0	0	15	0				0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
710859																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
711472	0	0	0	9155	0	10157	31	0	1567	23576	15590	2292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2630	0	0	0	0	0	0	0	0	0	1009	0	0	0	0	0	0	0	0	0	4575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	31	0	1389	153	202	0	0	0	0	0	0	0	0	0							0	0	0																			0	0	0	0	0	216							768	0	0														3663	140	2719	4	0	0								0	934	0	0	0	1546	496	0	0	2104	156	3299	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	904	0	0	216	0	0	156	0	0	3299				
711520																																																																																																								0	0	0							606	2385	0				123	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	1850	0	14	0	0	0	378	0				0	0	0	0	0	0	97	0	0	0	0	158	0	0	83	97	0	83	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	97	0	0	0	0	0				
711548																																																																																																								0	0	0							7	162	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
711753																																																																																																								0	0	0							85	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
711801																																																																																																								0	0	0							2557	1131	0	0	0	0	2	0	0	0	0	0	300	0	0	0	0	0				265	0	157	5	0	60	0	0	0	0	0	0	0	0	0	0	2337	0	559	0	0	0	0	0	618	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
712059																																																																																																								0	0	0							3264	240	0	447	0	0	66	0	2607	0	0	98	0	0	0	0	0	0				0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	255	0				0	0	0	0	0	0	138	18	0	0	0	0	0	0	0	0	0	0	0	0	2823	0	0	2188	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
712648																																																																																																								0	0	0							3853	4216	55				479	0	728	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1169	142	1138	0	0	0	0	0	2305	0				0	0	0	0	0	39	0	32	0	0	0	0	128	0	35	184	0	133	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
712956																																																																																																								0	0	0							212	674	32	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	81	0	0	0	0	0	0	0				0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
713252																																																																																																								0	0	0							650	127	75	0	0	0	124	0	650	0	0	0	0	0	0	0	0	0				0	0	0	0	37	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
713476																																																																																																								0	0	0							714	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	32	4	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	178	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
713926																																																																																																								0	0	0	0	0	0	0	0	0	1968	4798	29	88	0	0	116	27	90	0	0	986	0	0	0	0	0	0	0	0	0	240	0	228	0	0	88	0	0	0	27	2	0	0	0	0	0	340	0	1245	0	0	0	0	0	600	856	0	0	0	440	683	0	0	0	30	0	988	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714165																																																																																																								0	0	0							0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
714437																																																																																																								0	0	0							393	1678	62				19	51	3	11	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	1	1053	0	0	0	0	0	0	0				0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
