"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
235316		0	354	0	0	0	314	0	40					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235446		0	1433	110	0	0	1479	0	-156					0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		
235530		0	4746	150	29	0	4615	48	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235558		0	199	3	0	0	196	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235950		0	1047	0	51	0	996	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236153		0	44932	1850	466	0	36937	565	6244			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236256		0	375	0	0	0	375	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236603		0	1223	50	26	0	1159	12	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236706		0	62704	3130	5	0	60829	1260	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	
236957		0	2765	30	2	0	2776	43	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237066		0	23410	5786	430	0	16916	48	326					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183	0	
237619			22469	280	64	0	22192	67	0				0																		
237954		0	4268	120	317	0	3973	142	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75		
238139		0	1481	-55	5	0	1471	29	89					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
238250		0	524	0	0	0	524	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
238737		0	5901	337	1	0	4639	26	950					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35		
239556		0	5867	300	33	0	5573	169	130					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18		
239613		0	12873	1774	871	0	14193	1329	-2636					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-494		
239659		0	10740	650	179	0	9959	48	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
240954		0	1199	74	0	0	1127	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241009		0	1280	315	60	0	1044	139	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241157		0	9085	216	18	0	10413	145	-1417					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6	0	
241559		0	2043	180	0	0	1863	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241607		0	11297	962	17	0	10147	1127	1298					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-110		
242257		0	5124	111	81	0	5082	147	-3					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33		
242444		0	14558	-455	22	0	13707	3	1287	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242949		0	599	0	2	0	597	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242958		0	1548	60	15	0	1494	21	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242976		-3	8163	-143	225	0	3813	59	4327					0	0	-4	0	0	-4	0	0	0	0	0	0	0	0	-3	0	0	
243375		0	7889	14623	79	0	8329	15142	0					0	0	0	0	0	0	366	0	-7	0	0	359	0	0	0	0		
243414		0	2525	0	1	0	2624	0	-100					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
243955		0	495	0	0	0	402	57	150					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244037		0	2234	152	13	0	1975	2	96					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244149		0	4090	957	7	2364	5859	369	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244158		0	6400	0	50	0	6355	5	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244251		0	5619	170	12	0	6229	92	-700					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
245016	0		21487	0	3	0	21484	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276		0	159923	23975	20600	0	152673	37325	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	
245351		0	3346	421	1	0	2569	5	360					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54		
245557		0	10000	60	47	0	9129	120	884					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246022		0	3690	-555	2	0	4291	48	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	
246134		0	5485	-75	139	0	5569	148	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	
246451		0	1392	70	2	0	1322	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246657		0	3732	415	34	0	3039	338	582					0	0	0	29	0	29	0	0	-45	45	0	0	0	0	0	-30	0	
246947		0	642	100	22	0	545	25	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246956		0	6061	0	465	0	5916	320	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247140		0	14655	1049	11	0	12249	28	1374					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-388		
247355		0	13408	1313	90	0	6044	589	6550					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247476		0	379	-34	0	0	337	0	76					0	0	0	4	0	4	0	0	0	1	0	1	0	0	0	0		
247551		0	3507	-95	2	0	3303	0	297					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247908		0	16114	1250	6	0	13555	59	1362					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248240		0	13505	1690	16	0	13139	461	-879					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	
248352		0	1239	40	0	0	1012	13	200					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248455		0	2912	0	39	0	2896	23	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248633		0	3191	340	13	0	2617	6	227					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248745		0	4167	75	0	0	4092	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5		
249416		0	887	12	1	0	874	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
249612		0	47677	-5772	83	0	55738	2372	0					0	0	0	0	0	0	0	0	500	0	0	500	0	0	0	-457	0	
249658		0	803	80	4	0	740	21	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250430		0	613	0	5	0	617	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250476		0	827	10	10	0	828	21	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250850		0	905	0	0	0	906	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251352		0	10032	0	2275	0	8191	247	-187					0	0	0	0	0	0	0	0	1278	0	0	1278	0	0	0	0	63	
251558		0	3166	0	20	0	3187	41	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251745		0	2915	-61	210	0	3999	22	-1211					0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	241		
251978		0	7041	1150	211	0	6151	471	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252041		0	5095	195	24	0	4876	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252452		0	400	19	2	0	418	39	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252658		0	3135	262	1	0	2221	2	653					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
253356		0	16457	1043	9	0	14769	40	676			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253468		0	92031	8000	18	0	84013	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253646		0	3366	60	12	0	2966	71	399					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253730		0	776	105	18	0	910	257	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
254317		0	1054	0	7	0	1047	0	0					0	0	0	1647	0	1647	0	0	0	0	0	0	0	0	0	0		
254504		0	2616	105	27	0	2755	271	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
254849		0	4420	1725	11	0	2684	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255350		0	888	1	1	0	829	0	57					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255547		0	1128	41	15	0	1078	6	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255556		0	1703	32	0	0	1671	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255574		0	5924	-376	31	0	7298	1029	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255659			58760	2850	148	0	56817	1055	0				0																		
256058		0	6555	613	19	0	6011	67	-21					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
256076		0	1295	35	0	0	1260	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
256179		0	1109	25	35	0	1067	51	33					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
256553		0	37441	0	179	0	37398	136	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257233		0	11160	188	54	0	6704	176	4390					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257345		0	1829	0	6	0	1874	0	-51					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257578		0	5565	345	98	0	4812	120	430					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257653		0	421	60	5	0	476	120	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257756		0	2289	0	163	0	2226	100	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258146		0	313	0	3	0	197	0	113					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258306		0	4513	215	6	0	4214	7	85					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258379		0	1173	100	5	0	1222	4	-150					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258539		0	2051	210	3	0	1340	0	498					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258771		0	41500	700	239	0	41500	939	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-476	0	
258874		0	400	0	0	0	302	0	98					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259059		0	816	0	0	0	823	7	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259330		0	11536	479	549	0	9422	1037	2123					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	
259442		0	5824	5	8	0	6071	10	-250					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259956		0	859	45	2	0	702	123	233					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
260055		0	44417	1898	2300	0	42844	2625	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1150	0	
260831		0	2206	210	1	0	2092	37	-60					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
261146		0	3998	241	0	0	3241	7	523					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261360		0	6656	545	269	0	6164	322	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
261940		0	9022	0	70	0	8948	125	129					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262059		0	7082	0	17	0	6983	50	132					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262237		0	4739	149	82	0	4515	7	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101		
262358		0	10330	-3810	210	0	11055	372	3247					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1497		
262741		0	3911	0	19	0	3937	45	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262844		0	10805	-500	17	0	11289	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262956		0	2290	0	12	0	2281	3	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
263243		0	5166	-212	9	0	5726	23	-334					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263627		0	614	80	2	0	585	83	30					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
264455		0	6373	34	42	0	4842	45	1500					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
264772		0	355163	137040	7103	0	327852	116832	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	28797	
265340		0	1668	97	17	0	1529	28	53					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
265407		0	25422	750	51	0	22799	125	1947					0	0	0	53	0	53	0	0	0	0	0	0	0	0	0	0		
265452		0	1022	50	0	0	972	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
265676		0	1148	-100	4	0	1256	12	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100		
266066		0	3185	0	9	0	3177	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266244		0	2748	225	6	0	2527	10	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266253		0	2057	64	6	0	2052	25	-40					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266655		0	969	0	0	0	815	0	154					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		
266851		0	2644	105	19	0	2179	169	510					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266945		0	9685	191	209	0	8522	530	1293					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9		
267652		0	1150	0	3	0	1147	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268006		0	16290	301	23	0	18748	116	-2666					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	0	
268136		0	4922	180	54	0	4888	200	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268677		0	5858	17	125	0	5154	107	669			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268828		0	2948	0	24	0	2945	21	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976		0	2100	0	0	0	1342	8	766					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269049		0	7145	200	6	0	5804	65	1200					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269058		0	1476	350	0	0	1398	522	250					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269571		0	408	-14	0	0	340	0	82					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269759		0	855	50	3	0	806	4	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270148		0	1062	105	17	0	1042	102	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270353		0	378	0	0	0	379	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270504		0	9255	586	148	0	8709	431	243					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18		
270531		0	1758	35	0	0	1574	0	149					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270652		0	685	17	0	0	620	18	66					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271136		0	1800	56	7	0	1800	63	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271275		0	3220	0	0	0	3266	46	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271341		0	955	20	0	0	935	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271529		0	3698	0	10	0	3688	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272030		0	1279	120	22	0	1077	17	77					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272058		0	295	37	0	0	258	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272151		0	126	0	0	0	126	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272272		0	47820	9516	32	0	37483	332	1121					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351		
272302		0	14050	985	0	0	14343	0	-1278					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336		0	20561	1950	331	0	17818	106	568					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550		0	3345	0	7	0	3348	10	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273653		0	1336	20	0	0	1316	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273662		0	10720	600	67	0	8182	204	2075					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273840		0	2149	100	24	0	2072	41	-6					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273859		0	76	0	0	0	76	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274025		0	154	3	0	0	129	0	22					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274052		0	417	0	0	0	418	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274548		0	4109	0	0	0	3709	0	400					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274829		0	3834	67	32	0	3498	38	275					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856		0	1309	0	0	0	1310	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275255		0	3003	178	2	0	2535	7	295					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358		0	13261	0	13	0	13317	69	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275479			878	75	0	0	803	0	0																						
275657		0	908	-106	4	0	1010	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106		
276074		0	1939	115	0	0	1891	67	0					0	0	0	0	0	0	0	0	35	0	0	35	0	0	0	0		
276159		0	1157	27	7	0	1158	35	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276551		0	1402	0	5	0	1337	15	75					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276579		0	651387	92263	16341	0	575113	29749	-2581			0		249	0	-10	0	0	239	0	0	0	0	0	0	0	0	0	-689	1	
276645		0	2399	90	107	0	2396	194	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276654		0	729	-5	4	0	788	68	10			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	
276850		0	15158	1123	158	0	14196	319	0					0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	115		
276953		0	389	0	16	0	379	6	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277240		0	7788	100	0	0	7705	17	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277277		0	2199	39	76	0	2047	1	38					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	
277679		0	81	0	0	0	79	0	2					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277736		0	2004	0	95	0	1505	96	500					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277820		0	4143	-1900	1929	0	4210	96	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278256		0	1842	6	0	0	1836	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278555		0	11207	1237	262	0	8926	153	935	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278733		0	1871	0	39	0	1252	29	609					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278751		0	178	0	4	0	176	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278818		0	23218	-937	118	0	27472	152	-3283					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278872		0	1648	0	0	0	1217	0	431					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
279105		0	6796	59	10	0	7376	47	-602					0	0	-14	131	0	117	0	0	0	0	0	0	0	0	0	-9	0	
279842		0	10604	-449	2	0	10420	4	635					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533		
279954		0	9029	420	215	0	9418	1	-1023					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	579	
280110	0		1498008	239795	38969	0	1357948	138584	-120	0	390	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66042	0	
280138		0	1332	1	4	0	1332	5	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280352		0	1855	11	27	0	1817	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280558		0	1024	90	0	0	934	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282075			11200	300	9	0	10910	19	0			0	0																		
282226		0	1376	0	34	0	1502	66	-94					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17		
282824		0	5611	-2	138	0	6185	46	-664					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
283157		0	493	0	0	0	493	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283438		0	7057	670	128	0	6977	718	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652		0	2616	0	0	0	2617	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283737		0	9979	0	72	0	9967	60	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283867		0	7698	1050	42	0	7580	191	-783					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284154		0	997	151	0	0	879	0	-33					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284239		0	1883	50	49	0	1874	90	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284556		0	3183	205	23	0	3466	511	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284752		0	1077	6	7	0	1081	17	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284958		0	605	1	1	0	603	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285151		0	4494	0	21	0	4522	49	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285348		0	1043	510	13	0	523	3	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285544		0	3610	0	15	0	3492	10	113			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553		0	173	0	0	0	173	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740		0	11293	600	17	0	10776	100	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285777		0	120	9	0	0	147	36	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285852		0	2928	137	21	0	2937	90	-77					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285928		0	2557	-73	697	0	2198	8	-257					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73		
286251		0	221	274	12	0	236	301	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
286457		0	10337	13	103	0	7075	68	3214					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16		
286840		0	1090	0	0	0	1112	22	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287007		0	1504	0	65	0	1672	233	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287342		0	1285	10	0	0	1275	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287922		0	436	9	1	0	427	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287959		0	1056	18	1	0	1037	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288152		0	165	-2	0	0	167	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288376		0	2530	0	52	0	2561	83	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288853		0	157994	10812	812	0	159199	2917	-9912			0		0	0	-241	2317	0	2076	0	0	0	0	0	0	0	0	0	-4631	0	
289056		0	812	3	5	0	664	3	143					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289225		0	70	9	0	0	61	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289515		0	14615	991	148	0	14175	163	-536					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70		
289702		0	7449	0	127	0	8407	39	-1046					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
289739		0	2239	55	10	0	2189	15	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
289757		0	982	0	29	0	1392	9	-430					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
290249		0	8775	151	22	0	7775	173	1000					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290838		0	2216	80	1	0	2135	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
290922		0	693	0	0	0	693	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291059		0	1345	21	0	0	1324	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291330		0	385	0	3	0	395	13	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291376		0	149	-74	1	0	222	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291611		0	3573	300	103	0	3507	337	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291732		0	157	-13	10	0	161	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292234		0	1364	37	2	0	1407	24	-58					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292467		0	446	0	4	0	455	13	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292850		0	297	0	2	0	306	11	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292908		0	21368	-770	70	0	19438	105	2735					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	
293053		0	23541	1003	172	0	23486	111	-1009					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293352		0	624	0	19	0	605	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293437		0	1134	42	36	0	1196	140	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293651		0	1865	100	7	0	1758	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293754		0	284	0	0	0	284	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
294023		0	5483	58	158	0	4732	142	677					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
294751		0	5758	639	527	0	5600	1008	0					0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	30	0	
294779			15307	1085	0	0	14229	7	0			0	0																		
294827		0	1244	0	1	0	1377	134	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295011		0	4092	-84	65	0	4161	50	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
295057		0	1883	120	1	0	2056	294	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295646		0	78	0	2	0	76	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296456		0	5107	225	142	0	5064	324	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
296474			1843	40	1	0	1802	0	0																						
296559		0	2674	-136	18	0	2871	79	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132		
