"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
271275																					575	6120	15850	895	1154				1356					0		6645	0	0				
271341																				0	214	0	786	128	160	0	0	0	412	0	0	0	0	0	0	0	0	0				
271529																				0	392	0	13332	918	1555	0	0	0	2102	0	0	0	0	0	0	6312	0	2971				
272030																				0	334	823	3663	180	267	0	0	0	496	0	0	0	0	0	0	1071	0	672				
272058																				0	390	0	996	0	55	0	0	0	551	0	0	0	0	0	0	0	0	0				
272151																				0	19	777	2290	0	80	0	0	0	211	0	0	0	0	0	0	1203	0	0				
272272																				33	30378	13424	138590	4015	4234	0	0	0	18869	0	117	69	0	0	0	70767	0	918				
272302																					36806	7487	188675		13233	11067			8468					0		119782	0	2899	Prepaid Pension	Current prepaid fed and and state tax		
273336																					1534	28773	104198		17989	4520			10324	4765				0		29423	0	16155	Investment in LLP			
273550																				0	9841	3677	23934	0	112	0	0	0	3954	0	0	0	0	0	0	6350	0	0				
273653																				0	250	0	715	0	126	0	0	0	339	0	0	0	0	0	0	0	0	0				
273662																				18	839	29876	52678	12965	15842	610	0	0	6121	0	88	2160	0	0	0	0	0	0	Fine Art-Net of Depreciation			
273840																				0	946	0	8838	100	131	0	0	0	1400	0	0	0	0	0	0	6361	0	0				
273859																				0	188	0	417	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0				
274025																				0	112	103	396	0	73	0	0	0	108	0	0	0	0	0	0	0	0	0				
274052																				0	130	0	584	103	109	0	0	0	345	0	0	0	0	0	0	0	0	0				
274548																				0	822	1515	7310	116	173	0	0	0	2515	0	0	0	0	0	0	2285	0	0				
274829																					964	6273	26852		6319				1363					0		11933	0	0				
274856																				0	734	261	2690	107	188	0	0	0	1507	0	0	0	0	0	0	0	0	0				
275255																				32	1108	0	8992	559	1799	46	13	1149	4294					0		1791	0	0	CDARS Outgoing RBP	ICS Simplified Settlement	Gty Mortgage Servicing Rights	
275358																				0	6748	8692	51267	0	5120	0	0	0	12072	0	2411	0	0	0	0	16728	18	1889				
275479																				0	1596	4327	9333	308	635	0	0	0	745	0	0	0	0	0	0	2030	0	0				
275657																				0	907	226	1911	0	0	0	0	0	778	0	0	0	0	0	0	0	0	0				
276074																				0	2592	0	12829	0	6622	5600	0	0	962	0	0	0	0	0	0	2653	0	0	NET PENSION ASSET	OTHER ASSETS		
276159																				0	86	2976	4639	0	77	0	0	0	1500	0	0	0	0	0	0	0	0	0				
276551																				0	878	0	5589	178	221	0	0	0	1101	0	0	0	0	0	0	3389	0	0				
276579																				0	277432	1081384	3601893	0	1362028	0	0	0	331704	502994	386438	0	0	0	0	518180	31165	0				
276645																				0	1424	402	9086	357	555	0	0	0	2473	0	0	0	0	0	0	4232	0	0				
276654																				0	243	0	991	0	94	0	0	0	654	0	0	0	0	0	0	0	0	0				
276850																				0	11989	5425	35719	675	1954	0	0	0	11136	0	12	1078	0	0	0	2548	0	2667				
276953																				0	0	684	2688	0	1392	1233	0	0	612	0	0	0	0	0	0	0	0	0	CSV Life Insurance			
277240																				0	1413	2023	5072	379	391	0	0	0	1245	0	0	0	0	0	0	0	0	0				
277277																					5278	535	11171	276	558	130	126		1268					0		3532	0	0	third party acquisition	Prepaid Exp 1 year or less		
277679																					10	44	138	3	3				10					0		71	0	0				
277736																				0	957	123	2001	0	272	0	0	0	649	0	0	0	0	0	0	0	0	0				
277820																				0	838	4798	17046	0	558	359	0	84	2501	0	0	0	0	0	0	5096	97	3158	FISERV EFT RESERVE		0	
278256																				0	2703	1090	12448	110	1501	4	1387	0	2575	0	0	0	0	0	0	4579	0	0	CDARS Outgoing RBP	Foxtrot LLC		
278555																				0	7660	5382	34299	0	14762	8161	0	0	6495	0	0	3897	0	0	0	0	0	0	Operating Lease Assets			
278733																				0	78	910	1960	244	404	0	0	0	567	0	0	0	0	0	0	1	0	0				
278751																				0	124	0	625	92	359	266	0	0	142	0	0	1	0	0	0	0	0	0	OTHER ASSETS			
278818																					4538	16900	91088	4307	9386		1618		11407					0		28260	0	20597		DEALER RESERVE		
278872																				0	3788	580	13027	285	5215	4640	0	0	491	0	0	0	0	0	0	796	0	2157	FHLB LRA Account			
279105																					2530	19491	80343	20599	27319				5686					0		17511	0	7806				
279842																				0	9250	0	12978	284	1296	0	0	0	2432	0	103	0	0	0	0	0	0	0				
279954																					5811	10126	40935	1064	1959				9276					0		13763	0	0				
280110	0	1376922	1862203	9878575	0	1830425	0	0	0	642297	0	0	706625	0	0	0	3131739	656059	378930		1376922																					
280138																				0	74	2424	7603	0	377	0	0	0	555	0	0	0	0	0	0	4173	0	0				
280352																				0	148	0	1750	0	64	0	0	0	703	0	0	0	0	0	0	835	0	0				
280558																				0	299	0	698	0	31	0	0	0	368	0	0	0	0	0	0	0	0	0				
282075																				0	3515	16080	75705	0	7642	2857	0	0	5639	2319	0	0	0	0	0	42829	0	0	Operating Lease ROU asset			
282226																				0	306	7060	10261	333	391	0	0	0	1220	0	0	0	0	0	0	1284	0	0				
282824																				0	1034	1892	15921	354	4396	4031	0	0	1153	0	0	0	0	0	0	3245	0	4201	CSV - Annuity			
283157																				0	162	0	1369	0	37	0	0	0	476	0	0	0	0	0	0	537	0	157				
283438																					2196	8964	39799	1035	18090	13918			4751					0		5798	0	0	INVESTMENT IN MAC			
283652																				0	509	0	4545	0	373	0	0	0	3663	0	0	0	0	0	0	0	0	0				
283737																				0	1398	0	5889	649	677	0	0	0	3814	0	0	0	0	0	0	0	0	0				
283867																				0	5247	0	22187	0	2995	0	0	0	4642	0	0	0	0	0	0	9303	0	0				
284154																				0	1169	148	2425	150	315	137	0	0	793	0	0	0	0	0	0	0	0	0	DDA Non-Post			
284239																				0	528	41	6347	129	136	0	0	0	993	0	0	0	0	0	0	4649	0	0				
284556																				0	4051	0	13755	1168	2049	0	0	0	5399	0	0	0	0	0	0	2256	0	0				
284752																				0	650	0	2234	240	286	0	0	0	999	0	0	0	0	0	0	299	0	0		0		
284958																				0	185	147	843	90	90	0	0	0	421	0	0	0	0	0	0	0	0	0				
285151																				9	304	1525	5494	16	2725	168	2390		940					0		0	0	0	Net Deferred Compensation Plan	Precious Metals		
285348																				0	600	986	7052	292	654	0	0	0	993	0	0	89	0	0	0	3819	0	0				
285544																				0	803	1653	3356	143	504	0	0	0	396	0	0	0	0	0	0	0	0	0				
285553																				0	0	117	1288	0	61	0	0	0	468	0	0	0	0	0	0	642	0	0				
285740																					5733	0	28326	988	1940		711		3130		187	54		0		17523	0	0	Cardinal Tickets	Right of Use Asset		
285777																				0	305	895	1513	0	99	0	0	0	214	0	0	0	0	0	0	0	0	0	Taxes	PPP, A/R	Deceased owner home; Judgment on Loan	
285852																				0	5182	957	21131	657	2955	1900	0	0	2856	0	0	0	0	0	0	9181	0	0	Construction			
285928																				0	286	0	11439	216	447	196	0	0	1782	0	0	0	0	0	0	8924	0	0	Principal Receivable			
286251																				0	0	0	2027	104	120	0	0	0	324	0	0	0	0	0	0	1583	0	0				
286457																				0	3916	6260	38622	0	4501	0	0	0	3246	3026	0	0	0	0	0	20699	0	0				
286840																				0	0	0	1205	0	48	0	0	0	1157	0	0	0	0	0	0	0	0	0				
287007																				0	228	2315	3077	229	232	0	0	0	302	0	0	0	0	0	0	0	0	0				
287342																					566	205	2692	169	169				1372					0		380	0	0				
287922																				0	128	639	2734	56	88	0	0	0	184	0	0	0	0	0	0	1695	0	0				
287959																				0	1044	424	2274	86	99	0	0	0	707	0	0	0	0	0	0	0	0	0				
288152																				0	151	366	1898	0	42	0	0	0	183	0	0	0	0	0	0	1156	0	0				
288376																					770	9885	23310	252	255				1997					0		10403	0	0				
288853																				0	94827	346869	1003371	0	122199	0	0	0	85206	79503	0	0	0	0	0	159642	0	194628				
289056																				107	1002	2605	10642	170	343	0	0	0	738	0	0	0	0	0	0	5954	0	0	Pass Through Investor Balance			
289225																				0	556	0	2178	0	31	0	0	0	157	0	0	0	0	0	0	1434	0	0				
289515																				0	694	14739	48926	2505	4816	1762	0	0	6147	0	0	0	0	0	0	14960	0	7570	Deferred Director fees			
289702																				0	8520	14870	39802	2363	3045	0	0	0	4947	0	0	0	0	0	0	8420	0	0				
289739																				0	1346	997	9265	141	499	179	0	0	1203	0	0	0	0	0	0	5220	0	0	Refundable Reserve Account			
289757																				0	1381	488	8372	0	29	0	0	0	2834	0	0	0	0	0	0	3640	0	0				
290249																					5687	0	65357	880	25339	22747			5136					0		29195	0	0	Investment in CDE			
290838																				0	1900	528	4275	801	801	0	0	0	1046	0	0	0	0	0	0	0	0	0				
290922																				1	78	0	683	73	74	0	0	0	531	0	0	0	0	0	0	0	0	0				
291059																				0	301	0	3482	97	102	0	0	0	949	0	0	5	0	0	0	2130	0	0				
291330																				0	63	0	2644	79	348	0	0	0	697	0	0	0	0	0	0	0	0	1536				
291376																					278	1285	4616		778	714			136					0		2139	0	0	RETIREMENT PLANS			
291611																				0	233	0	2527	679	935	0	0	0	1359	0	0	256	0	0	0	0	0	0				
291732																				0	53	3248	4013	0	25	0	0	0	687	0	0	0	0	0	0	0	0	0				
292234																				0	1662	1747	16174	449	1024	366	0	0	1181	0	0	0	0	0	0	10560	0	0	DEFERRED CONVERSION COST			
292467																				0	399	0	1087	100	227	0	0	0	461	0	0	0	0	0	0	0	0	0				
292850																				0	98	308	621	36	36	0	0	0	179	0	0	0	0	0	0	0	0	0				
292908																					10003	23526	87978	1297	3996				8165			2466		0		42288	0	0				
293053																				0	2226	9208	53011	2121	2916	0	0	0	6651	0	0	0	0	0	0	32010	0	0				
293352																				0	190	0	912	49	52	0	0	0	670	0	0	0	0	0	0	0	0	0				
293437																				0	3916	11124	26544	177	207	0	0	0	2924	0	0	0	0	0	0	385	3672	4316				
293651																				0	1219	133	8142	0	49	0	0	0	2810	0	0	0	0	0	0	3481	0	450				
293754																				0	226	0	2120	0	221	0	0	0	256	0	0	0	0	0	0	1417	0	0				
294023																				0	1205	10500	29432	2051	2235	0	0	0	4117	127	0	0	0	0	0	11375	0	0				
294751																					649	0	9197	1504	2955	1088			1653					0		3940	0	0	Check Card Settlement Receivable			
294779																				0	5802	0	40435	1786	5918	1845	1568	597	5439	0	0	0	0	0	0	23276	0	0	Lease right to use asset	Card processing prefund	FIT recievable	
294827																				0	80	1190	6437	89	330	226	15	0	469	0	0	0	0	0	0	4368	0	0	FISERV SETTLEMENT ACCOUNT	WV Bankers Title-Stock		
295011																				19	2964	2701	19679	1057	1578	361			2166					0		10270	0	0	Loan Fees Receivable			
295057																				0	388	0	1328	0	418	0	0	0	522	0	0	0	0	0	0	0	0	0				
295646																				0	0	509	722	0	9	0	0	0	204	0	0	0	0	0	0	0	0	0				
296456																				151	1953	253	10688	775	970	0	0	0	2830	0	43	0	0	0	0	4682	0	0				
296474																				0	419	0	9705	0	746	0	0	0	867	0	0	210	0	0	0	7673	0	0				
296559																				0	1170	780	6141	694	2279	1514	0	0	1912	0	0	0	0	0	0	0	0	0	Gold Bullion			
296755																				0	218	0	5974	78	78	0	0	0	1626	0	0	0	0	0	0	4052	0	0				
296858																				0	139	242	5346	75	129	0	0	0	3595	0	54	0	0	0	0	1241	0	0				
297051																				0	1603	27	5999	0	89	0	0	0	939	0	0	0	0	0	0	3341	0	0				
297631																					203	0	876		198				475					0		0	0	0				
297761																				0	987	8084	16923	172	1552	0	0	0	1041	0	0	0	0	0	0	5259	0	0		Suspense Resources		
298049																				0	547	139	2291	265	265	0	0	0	1340	0	0	0	0	0	0	0	0	0				
298218																				0	6399	5969	43309	1368	1644	0	0	0	4370	0	0	0	0	0	0	22530	0	2397				
298245																					1934	9819	14428	206	461	163			2214					0		0	0	0	Prepaid taxes			
299868																					1202	3989	26784	391	585				1272					0		14273	0	5463				
300009																				0	2662	4745	27114	1138	2498	0	461	0	2186	199	116	0	0	0	0	12336	0	2687		VT Franchise Tax Credits/NH BPT and BET Tax Credits		
300063																				0	5280	1964	11577	0	2251	1235	0	0	2082	0	0	863	0	0	0	0	0	0	ROU - Right of use Assets			
300157																				0	93	0	1840	0	1150	1108	0	0	597	0	0	0	0	0	0	0	0	0	Income Tax Receivable			
300353																				34	853	0	9018	674	761	0	0	0	2399	0	0	0	0	0	0	5005	0	0				
300456																				0	0	332	593	0	55	0	0	0	206	0	0	0	0	0	0	0	0	0				
300933																					209	0	14836	585	792				2043					0		7239	0	4553				
300942																					468	292	5171	149	186				943					0		3282	0	0				
300960																				0	1176	6733	14212	1136	1625	0	0	0	4678	0	0	0	0	0	0	0	0	0				
301574																				0	2351	4029	34576	1795	2040	0	0	0	2724	0	0	0	0	0	0	12327	5897	5208				
301800																					6264	13131	70710	2421	17652	7943			5412					0		28251	0	0	Right of Use Lease Asset			
302030																				0	197	1107	1543	130	133	0	0	0	106	0	0	0	0	0	0	0	0	0				
302133																				0	155	161	2820	77	166	0	0	0	222	0	83	0	0	0	0	2116	0	0				
302553																				0	1991	952	11204	1068	1144	0	0	0	2509	0	0	0	0	0	0	4608	0	0				
302656																				0	8168	14078	85747	3847	19828	1305	2016	0	18652	11610	439	151	0	0	0	25021	0	0	EFT Settlement	Income Tax Refund Receivable		
303653																				0	50	0	1851	315	315	0	0	0	1486	0	0	0	0	0	0	0	0	0				
303701																				0	761	3475	9530	0	1347	0	0	0	873	0	0	0	0	0	0	3074	0	0				
303747																				0	130	867	3523	0	84	0	0	0	346	0	0	0	0	0	0	1905	191	0				
303952																				0	2402	7358	21308	189	437	212	0	0	4752	0	0	0	0	0	0	6359	0	0	ATM Prefunding			
304173																				0	3595	16180	67030	1183	2372	0	0	0	3434	0	0	0	0	0	0	41449	0	0				
304520																				0	188	0	4150	0	92	0	0	0	333	0	0	0	0	0	0	1580	0	1957				
304575																				0	290	12	595	45	267	209	0	0	26	0	0	0	0	0	0	0	0	0	Right of Use Asset			
304762																				0	235	32	1762	193	885	244	0	0	610	0	0	300	0	0	0	0	0	0	Federal Income Tax Receivable			
304913																				0	0	637	2079	0	1442	488	0	0	0	0	0	954	0	0	0	0	0	0	All Other Assets			
305059																				0	526	0	3286	630	997	318	0	0	1763	0	0	0	0	0	0	0	0	0	Bank Owned Gold & Siler			
305077																				0	347	531	8414	79	3119	1537	0	0	588	0	0	0	0	0	0	3612	0	217	Deferred taxes - MVA			
305237																				0	121	1515	8931	562	1487	908	0	0	880	0	0	0	0	0	0	4928	0	0	Investment in Tax Credits			
305442																				0	1216	0	15517	325	358	0	0	0	1943	0	0	0	0	0	0	12000	0	0				
306056																				0	138	59	1037	124	124	0	0	0	499	0	0	0	0	0	0	217	0	0				
306159																					4281	0	16560	402	552	150			1925					0		9802	0	0	Fiserv Card Reserve			
306337																				0	612	0	14003	0	1421	1244	0	0	3244	0	0	0	0	0	0	8334	0	392	INVESTMENT LINQS			
306908																				0	338	4541	37152	5966	9205	0	0	0	2915	0	0	0	0	0	0	17871	0	2282				
307062																				0	782	6980	13427	0	701	401	0	0	3784	0	0	0	0	0	0	1180	0	0	Visa Reserve	0		
307334																				0	325	1579	7854	315	881	286	0	0	804	0	0	0	0	0	0	4265	0	0	SBIC investments			
307361																				0	2425	1971	7566	885	1219	0	0	0	1951	0	0	0	0	0	0	0	0	0				
307679																				0	2567	4937	41501	1733	3000	0	0	0	3884	0	0	0	0	0	0	19744	163	7206				
308256																				0	117	0	880	0	110	0	0	0	653	0	0	0	0	0	0	0	0	0				
308340																				0	1782	0	10361	448	613	112	0	0	2976	0	0	0	0	0	0	3254	0	1736	Deposit with IRS			
308836																				0	332	553	1237	78	213	102	0	0	139	0	0	0	0	0	0	0	0	0	tax receivables			
309150																				0	1432	0	16689	409	838	0	0	0	1909	0	0	0	0	0	0	0	12510	0				
309655																				3	3535	4826	22336	1088	2412	0	0	0	6002	0	0	0	0	0	0	5561	0	0	Investment in Tax Credit Partnerships			
309851																				0	219	0	4843	74	1919	1803	0	0	535	0	42	0	0	0	0	2170	0	0	Deferred tax for AFS bond Adj			
310754																				0	1694	0	14015	0	11786	0	0	0	535	0	0	7125	0	0	0	0	0	0				
310950																				0	339	0	4296	0	0	0	0	0	612	0	0	0	0	0	0	3345	0	0				
310978																					26798	12957	143238		29639				6656	17510				0		56250	10938	0				
311050																				0	3103	0	20449	1346	2686	0	0	0	6617	0	0	0	0	0	0	8043	0	0				
311144																				0	0	0	262	0	16	0	0	0	246	0	0	0	0	0	0	0	0	0				
311256																				0	2207	601	7033	0	1116	0	0	0	1073	0	0	417	0	0	0	2036	0	0				
311265																				0	1514	0	11613	239	325	0	0	0	1255	0	0	0	0	0	0	8519	0	0				
311603																				0	4854	6983	40354	13174	15959	0	0	0	3360	0	0	0	0	0	0	0	9198	0				
311658																				0	430	1625	3643	96	96	0	0	0	351	0	0	0	0	0	0	1141	0	0				
311845																					166186	245613	835313		260204				91571					0		65969	5770	0				
311939																				0	910	0	8670	493	860	0	0	0	1210	0	357	0	0	0	0	5690	0	0				
312244																				0	2926	0	27099	588	989	0	0	0	7129	0	206	2	0	0	0	16055	0	0				
312356																				0	207	0	1800	0	47	0	0	0	1546	0	0	0	0	0	0	0	0	0				
313009																				0	3295	1887	6330	0	440	0	0	0	708	0	0	0	0	0	0	0	0	0	CDARS Outgoing RBP			
313157																				0	346	0	2883	244	413	34	0	0	1567	102	0	0	0	0	0	557	0	0	EFT Settlement Reserve			
313223																				0	4092	3531	20075	540	3072	2470	0	0	1643	0	0	0	0	0	0	6453	0	1284	Loan and Late Fees Receivable			
313577																				0	2823	6484	31791	888	1177	0	0	0	2787	0	0	0	0	0	0	14581	0	3939				
314257																				110	4361	0	15768	335	2886	0	0	0	3421	2088	208	0	0	0	0	5100	0	0				
314444																				0	1252	0	5575	146	146	0	0	0	1657	0	0	0	0	0	0	2520	0	0				
315656																				0	276	0	1447	339	443	0	0	0	728	0	0	0	0	0	0	0	0	0				
316840																				0	30395	31484	199663	7588	18972	0	0	0	16102	0	0	0	0	0	0	61625	0	41085				
316859																				1	242	2046	5077	331	373	0	0	0	1208	0	8	0	0	0	0	1208	0	0				
316934																				0	0	0	560	0	29	0	0	0	531	0	0	0	0	0	0	0	0	0				
317258																				17	744	0	20219	988	1381	0	0	0	3969	0	29	0	0	0	0	13025	0	1100				
317342																					27443	50328	235690		32664				22534	13075				0		91658	11063	0				
317379																				0	713	3392	10527	877	3692	562	1595	26	1794	0	12	168	0	0	0	936	0	0	FHLMC Custodial DDA Advance	Nebrask Midwest Equity	FHLMC escrow advance	
317650																				0	0	1158	1460	0	101	0	0	0	201	0	0	0	0	0	0	0	0	0				
318974																				0	26116	1695	128621	5847	42447	0	0	0	5502	28021	558	2409	0	0	0	52016	0	845				
319047																				3	1654	1271	10823	1436	1703	0	0	0	1504	0	0	0	0	0	0	2372	0	2319				
319458																					176	0	1572	116	158				800					0		438	0	0				
319551																				0	4083	1434	17670	190	340	0	0	0	4442	0	0	0	0	0	0	7371	0	0				
320034																				0	129	551	2610	109	165	0	0	0	675	0	0	0	0	0	0	1090	0	0				
320052																					1620	0	6359	1784	2178				2561					0		0	0	0	Rejectd Debit	Reject Debits		
320070																				0	1836	595	8249	270	522	0	0	0	472	0	121	0	0	0	0	4099	0	725				
320119																					11929	86736	540057		142022				51338	67981	36377			0		248032	0	0				
321152																					320	0	5304	356	1228				649		711			0		3107	0	0				
321255																				0	34	0	429	58	75	0	0	0	320	0	0	0	0	0	0	0	0	0				
321273																				0	1508	6253	28374	1165	3011	0	956	0	1703	0	0	0	0	0	0	15899	0	0	Loans In Process	Annuity	ICS in Clearing	
321330																				0	50	1032	2471	0	99	16	0	0	491	0	0	0	0	0	0	799	0	0	Accrued Dealer Commissions			
321947																				0	2249	9375	31784	880	1687	0	0	0	2639	0	0	0	0	0	0	11863	0	3971				
322449																				0	474	321	1918	69	261	0	0	0	862	0	0	0	0	0	0	0	0	0		Federal tax receivable	net deferred tax liabilities	
322551																				44	51	162	537	66	111	1	0	0	213	0	0	0	0	0	0	0	0	0	CARD SUSPENSE			
323204																				0	6338	23206	58547	780	1437	0	0	0	5601	0	0	0	0	0	0	20040	0	1925				
323651																				0	587	2364	5954	0	260	0	0	0	2743	0	0	0	0	0	0	0	0	0				
324153																				0	792	3173	10561	282	554	139	0	0	1310	0	0	0	0	0	0	4732	0	0	Fiserv ATM/POS Settlement Deposit			
324229																				0	313	386	899	41	87	22	23	0	113	0	0	0	0	0	0	0	0	0	Prepaid Insurance	Financial Institution Tax		
324256																				0	0	0	960	0	86	0	0	0	874	0	0	0	0	0	0	0	0	0				
324340																					13430	19619	101653	1071	15444	875			8650	11177				0		43168	0	1342	Cinnaire			
324854																				0	352	1634	9058	121	1019	896	0	0	2425	0	0	0	0	0	0	3628	0	0	Accd tax rec			
324863																				0	4309	18220	63188	1769	1983	0	0	0	11074	0	0	0	0	0	0	27602	0	0				
324975																				0	1012	1516	6151	0	633	129	268	0	607	0	0	0	0	0	0	2275	108	0	Deferred Tax Asset	Fair Value Hedge		
325141																					1073	4169	12343	645	645				863					0		2709	0	2884				
325459																				0	177	618	1003	32	70	38	0	0	138	0	0	0	0	0	0	0	0	0	Delayed payment on security investments			
325534																				0	936	0	8315	0	1363	366	0	0	1048	0	0	0	0	0	0	2478	0	2490	INVESTMENT IN BYRON WEALTH MANAGEMENT			
326054																				0	532	1431	4051	435	581	0	0	0	1507	0	0	0	0	0	0	0	0	0	ACCRUED TAX RECEIVABLE/TAX CREDITS			
326344																				0	2455	10505	23878	213	425	0	0	0	4576	0	0	0	0	0	0	3562	0	2355				
326858																				0	3495	17669	69197	0	25516	21781	0	0	10873	0	0	0	0	0	0	11644	0	0	RIGHT OF USE ASSET			
326979																				0	1201	6753	29811	322	674	0	0	0	2232	0	0	0	0	0	0	17001	0	1950				
327220																				0	291	1478	6346	232	652	0	0	0	747	0	0	0	0	0	0	3178	0	0	Other Fixed Assets			
327305																				247	1092	3453	40169	1595	17798				2712	14417				0		15114	0	0				
327435																				0	4583	19828	43522	859	1267	0	0	0	2646	0	0	0	0	0	0	15198	0	0				
327556																				0	2231	0	14127	169	848	329	316	0	3093	0	0	0	0	0	0	7955	0	0	CONSULTING FEES	INT RATE SWAP RECEIVABLE		
327855																				0	6290	0	27730	623	1037	0	0	0	2914	0	0	0	0	0	0	17489	0	0	Fiserv Settlement Deposit Receivable			
328058																				0	261	0	459	0	19	0	0	0	179	0	0	0	0	0	0	0	0	0				
328357																					2519	0	7919		554				1967		131	239		0		2879	0	0				
328656																				0	725	0	5449	348	348	0	0	0	2023	0	0	0	0	0	0	2353	0	0				
328777																					15555	31806	143730		13863	4630			9473					0		62281	1744	9008	SBIC - Investment			
329149																				0	1267	80	5788	137	140	0	0	0	1926	0	0	0	0	0	0	2375	0	0				
329345																				0	3549	6104	29960	819	1539	0	0	0	3674	0	0	0	0	0	0	14191	903	0	Unposted Dep			
329550																				0	1244	2366	23857	0	6020	0	0	0	2440	0	0	5151	0	0	0	7782	0	4005				
329952																					5154	8598	18429	381	384				4293					0		0	0	0				
330239																				0	484	939	15504	151	335	0	0	0	1437	0	0	0	0	0	0	10464	0	1845				
330248																				0	278	0	5547	0	146	0	0	0	1402	0	0	0	0	0	0	3721	0	0				
330855																					16599	11640	137826		40466	19811			13736			5896		0		47245	0	8140	Purchased Tax Credits			
330873																				0	1310	929	8595	659	854	0	0	0	1322	0	0	0	0	0	0	4180	0	0				
330949																				0	1306	1835	9300	231	670	288	0	0	1334	0	0	0	0	0	0	4155	0	0	Right of Use Asset - Lease			
331076																				0	1457	2126	15353	0	337	0	0	0	979	0	0	237	0	0	0	10454	0	0				
331375																				0	1185	822	4638	703	1411	0	0	0	1220	0	147	0	0	0	0	0	0	0				
331544																				0	0	0	3589	0	263	0	0	0	317	0	0	0	0	0	0	3009	0	0				
331713																				0	2657	7508	30607	827	910	0	0	0	1764	0	0	0	0	0	0	13903	0	3865				
332224																				0	238	3490	17413	934	2327	943	0	0	1144	0	0	0	0	0	0	10214	0	0	CASH BALANCE PLAN			
332345																				0	0	75	209	0	23	0	0	0	111	0	0	0	0	0	0	0	0	0				
332671																				0	2486	1296	12384	371	371	0	0	0	274	0	0	0	0	0	0	1420	6537	0				
332756																				0	362	0	1061	125	125	0	0	0	574	0	0	0	0	0	0	0	0	0				
333034																				0	130	0	3183	0	1733	1210	0	0	1320	0	0	0	0	0	0	0	0	0	Tax Credits			
333203																				0	5694	10283	44285	4318	6002	0	0	0	3801	0	0	0	0	0	0	17177	0	1328				
333650																				0	687	0	13435	0	58	0	0	0	5944	0	0	0	0	0	0	6746	0	0				
333856																				0	636	2007	14547	418	418	0	0	0	3899	0	0	0	0	0	0	7587	0	0				
333940																				0	84	927	1668	96	96	0	0	0	561	0	0	0	0	0	0	0	0	0				
334264																				0	1118	7288	21411	428	751	0	0	0	2973	0	0	0	0	0	0	9281	0	0				
335346																				0	1875	1499	14033	1211	1480	0	0	0	1893	0	0	0	0	0	0	3437	1795	2054				
336147																				0	610	712	2975	235	272	0	0	0	744	0	0	37	0	0	0	637	0	0				
336361																				0	199	0	944	75	75	0	0	0	670	0	0	0	0	0	0	0	0	0				
336576																				0	1031	0	5371	0	3294	1732	0	0	1046	0	0	0	0	0	0	0	0	0	Pension Trust Payable	LIP Sold Loans		
337340																				0	289	0	884	82	83	0	0	0	512	0	0	0	0	0	0	0	0	0				
338646																				0	1554	0	8953	232	880	0	0	0	3170	0	0	0	0	0	0	2453	896	0				
338851																				0	112	0	386	0	62	0	0	0	212	0	0	0	0	0	0	0	0	0				
338945																				0	80	0	696	0	42	0	0	0	574	0	0	0	0	0	0	0	0	0				
339072																					12528	0	41936		26799				2609			12678		0		0	0	0				
339353																				0	110	0	1728	0	19	0	0	0	541	0	0	0	0	0	0	530	0	528				
339456																				0	3664	0	8736	1112	1946	0	0	0	3126	0	0	0	0	0	0	0	0	0				
339607																				0	8832	5769	31930	0	7480	0	0	0	3413	3484	0	0	0	0	0	6436	0	0				
339773																				0	48827	12257	163272	0	39731	0	0	0	12708	31392	0	0	0	0	0	48452	0	1297				
339858																				0	330086	333184	2021051	0	783921	0	308716	0	162776	0	0	0	0	0	0	90993	315739	4352		Margin Accounts on Derivative Positions		
339876																				0	106	275	562	0	38	0	0	0	143	0	0	0	0	0	0	0	0	0				
340135																				0	7405	5821	63555	0	17042	14550	0	0	4049	0	0	0	0	0	0	29238	0	0	LINQS+ Annuities			
340144																				0	7228	13247	50210	1235	1685	0	0	0	4274	0	216	0	0	0	0	23776	0	0				
340256																				0	4187	1245	12410	604	4258	3534	0	0	1596	0	0	0	0	0	0	1124	0	0	Tax reserve			
340443																				0	436	0	6880	329	2265	0	0	0	772	0	0	131	0	0	0	3407	0	0	SBA Pool Deferred Principal Payments	'		
340742																				0	2827	9074	24629	388	4549	2938	0	0	2019	461	0	0	0	0	0	6160	0	0	Right of Use leased office space			
340751																				0	1581	0	27705	1239	2190	0	0	0	4279	0	0	0	0	0	0	19655	0	0				
341310																				0	2417	6522	37377	3230	8776	1319	0	0	3713	0	928	0	0	0	0	15949	0	0	Investment in Def Comp			
342054																				0	649	0	3206	446	1205	691	0	0	1352	0	0	0	0	0	0	0	0	0	Debit Card Settlement Deposit			
342362																					3138	0	24873	121	228				7495		23	21		0		9882	0	4130				
342410																				0	12602	22081	130181	4708	11416	0	0	0	11773	0	0	0	0	0	0	58649	0	13660				
