"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	
708379																																																																																																																																																	0	0	40426	3970	3641	0	0	0	0	0	0	0	0	5345	5183	100805	89176	0	5344	5182	23237	19159	0	0	11474	1993	9481	29522	3137	21240	6871	0	9	0	0	9179	10660	0	2427																									0	0	0	0									0	0	0	0	0	0	2091	1800	0	0	0	0	0	0	0	0						
709143																																																																																																																																																	576	564	177546	0	0	0	0	1000	833	0	0	0	0	576	564	257386	222505	0	0	0	103249	89152	0	0	844	3840	573	3515	3764	83108	16689	0	7	0	284	49253	31741	2804	27503																									0	0	0	0	0	0	92480	81313	0	0	0	0	0	0	0	0	0	0	30631	25508	0	0	0	0	0	0	0	0						
709451																																																																																																																																																	0	0	26536	30844	29511	0	0	0	0	0	0	0	0	0	0	42628	40688	0	0	0	11783	11176	0	0	16100	7898	8202	16520	2121	5946	0	0	1	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
709554																																																																																																																																																	0	0	12555	3940	3835	0	0	2000	2000	0	0	0	0	26941	25285	61782	55985	0	26941	25285	23980	22239	2000	1830	700	0	700	5456	3486	27249	23283	0	0	0	359	4332	15446	228	2386																									0	0	0	0									0	0	0	0	0	0	2881	2614	0	0	0	0	0	0	0	0						
709602																																																																																																																																																	0	0	334680	0	0	9051	8558	0	0	0	0	0	0	51953	50240	510489	430061	0	24919	24948	0	0	0	0	26324	10266	19353	13729	7000	9144	3839	827	941	0	3444	51525	313197	5436	43313																									0	0	0	0	0	0	60100	50249	0	0	382671	319685	0	0	0	0	0	0	55455	48749	0	0	0	0	0	0	0	0						
709639																																																																																																																																																	0	0	70750	2161	1897	0	0	13212	11630	0	0	995	922	0	0	299764	256444	0	0	0	137999	116066	3999	3310	1598	11573	1598	4266	4869	105672	59070	0	146	0	267	4022	16970	18840	29152																									0	21844	0	24223									0	0	0	0	0	0	16192	14045	0	0	0	0	0	0	17910	15638						
709956																																																																																																																																																	0	0	6275	0	0	0	0	0	0	0	0	0	0	0	0	8819	8337	0	0	0	7971	7579	0	0	839	300	539	1523	1133	4084	0	0	0	32	102	624	0	0	0																									0	0	0	0	0	0	17	16	0	0	831	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
710176																																																																																																																																																	0	0	12335	0	0	0	0	8877	7925	0	0	311	311	0	0	31887	29766	0	0	0	4561	4421	441	412	4480	807	3673	13187	9324	2476	16	0	0	0	0	0	0	283	0																									0	0	0	0									0	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0						
710859																																																																																																																																																	0	0	63237	0	0	0	0	13350	13347	0	0	0	0	0	0	171653	144344	0	0	0	12617	11005	0	0	6820	7864	2186	3598	10541	11967	6631	300	624	0	0	0	2250	15245	83138																									0	0	0	0									0	0	0	0	0	0	29716	24209	0	0	0	0	0	0	0	0						
711472	0	0	791586	0	0	0	0	0	0	0	0	0	0	316749	244028	565750	493399	0	0	0	0	0	0	0	142	77944	0	0	17215	271018	84637	0	297	4987	8809	249080	96161	0	0																									0	0	0	0	2573	2478	11037	9949	34767	29442	362949	312044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													279409	212108	191764	171406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0									316749			493399		0			0																																																																											
711520																																																																																																																																																	0	0	8275	0	0	0	0	0	0	0	0	0	0	0	0	24896	22023	0	0	0	2485	2108	1491	1373	0	0	0	4830	3354	8826	499	0	44	0	113	2442	214	273	1428																									0	0	0	0									0	0	0	0	0	0	1825	1701	0	0	0	0	0	0	0	0						
711548																																																																																																																																																	0	0	0	10035	9205	0	0	14674	12573	0	0	0	0	0	0	116900	106964	0	0	0	56397	51235	0	0	7566	1986	5580	19267	17141	34206	16765	1024	0	0	0	0	0	6622	4372																									0	0	0	0									0	0	0	0	0	0	681	670	0	0	0	0	0	0	0	0						
711753																																																																																																																																																	0	0	5036	11328	10984	0	0	0	0	0	0	0	0	0	0	15645	15154	245	0	0	1735	1611	479	475	6048	1328	4720	8693	123	290	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
711801																																																																																																																																																	0	0	0	39564	35791	0	0	3726	3614	0	0	0	0	0	0	152703	133694	0	0	0	66145	55017	0	0	8868	845	7914	10944	17169	59746	1209	0	56	11	499	1236	2279	6629	25157																									0	0	0	0									0	0	0	0	0	0	17834	15833	0	0	0	0	0	0	0	0						
712059																																																																																																																																																	0	0	22337	15497	14141	0	0	1000	827	0	0	0	0	0	0	101290	92671	0	0	0	41639	37927	0	0	5992	0	5990	15954	10624	32533	4772	2	0	0	1021	11646	7184	0	2945																									0	1869	0	1901									0	0	0	0	0	0	3120	2945	0	0	0	0	0	0	0	0						
712648																																																																																																																																																	0	0	10576	2336	2342	0	0	0	0	0	0	0	0	0	0	18331	18301	0	0	0	10620	10648	0	0	4439	0	4439	1317	4268	7861	415	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
712956																																																																																																																																																	0	0	25884	0	0	0	0	0	0	0	0	0	0	88559	81804	0	0	0	64333	59764	0	0	0	0	3589	331	3258	4696	8499	39126	30846	0	0	0	0	0	1640	163	0																									0	0	0	0									0	0	0	0	163	156	0	0	0	0	0	0	0	0	0	0						
713252																																																																																																																																																	0	0	7217	2728	2559	0	0	0	0	0	0	0	0	0	0	30731	28781	0	0	0	18038	17355	0	0	249	247	2	1758	4582	5240	10809	0	0	0	0	5527	616	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
713476																																																																																																																																																	0	0	8941	29639	26726	0	0	0	0	0	0	0	0	0	0	121990	106670	0	0	0	19864	16537	0	0	331	0	331	11558	16832	40879	8603	0	0	0	287	5018	0	571	22592																									0	7489	0	8354									0	0	0	0	0	0	23419	20681	0	0	0	0	0	0	0	0						
713926																																																																																																																																																	125	115	197406	39913	37053	0	0	30550	26091	0	0	0	0	125	115	432328	384651	0	0	0	42423	38986	0	0	25322	993	24328	102166	58430	45903	8811	0	0	0	0	35862	39327	9060	59896																									0	0	0	0	0	0	0	0	0	0	96546	81984	0	0	0	0	0	0	77938	67485	0	0	0	0	0	0	1478	1470						
714165																																																																																																																																																	0	0	19453	5002	4842	0	0	0	0	0	0	0	0	36910	31170	33672	30893	0	36910	31170	1031	1004	0	0	9369	2013	7355	25976	26769	3169	0	0	1	0	650	1871	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
714437																																																																																																																																																	0	0	24512	0	0	0	0	0	0	0	0	0	0	0	0	32582	30259	0	0	0	2634	2496	296	276	3603	3035	3107	11127	5729	1714	0	0	15	74	335	5123	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
714839																																																																																																																																																	14860	14574	50826	3987	3983	1935	1886	436	374	0	0	0	0	49137	48233	20487	20254	0	5645	5579	2620	2602	0	0	15989	11792	8965	13430	4639	11653	4254	0	0	0	1902	4054	5195	0	3514																									0	0	0	0	0	0	0	0	10128	9892	1032	1024	0	0	0	0	943	947	742	734	0	0	0	0	0	0	0	0						
714978																																																																																																																																																	0	0	22622	4991	4311	0	0	0	0	0	0	0	0	0	0	48991	45071	0	0	0	25756	23747	0	0	0	0	0	0	1091	23144	4245	0	0	32	0	577	1176	4171	10633																									0	0	0	0									0	0	0	0	0	0	12289	11510	0	0	0	0	0	0	0	0						
715032																																																																																																																																																	0	0	5940	4482	4326	0	0	0	0	0	0	0	0	0	0	9949	9454	0	0	0	1199	1070	1000	882	5365	0	5365	1414	882	1070	0	0	40	0	0	683	0	0	0																									0	0	0	0	0	0	41	39	0	0	734	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
715050																																																																																																																																																	0	0	34843	0	0	0	0	0	0	0	0	0	0	0	0	50868	46288	0	0	0	2907	2870	0	0	116	0	111	11571	3828	1375	0	0	6	0	86	29032	0	50	229																									0	0	0	0									0	0	0	0	0	0	305	279	0	0	0	0	0	0	0	0						
715144																																																																																																																																																	0	0	38014	38339	38014	0	0	0	0	0	0	0	0	0	0	38339	38014	0	0	0	0	0	0	0	26375	5962	20413	11638	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
715340																																																																																																																																																	0	0	7505	0	0	0	0	0	0	0	0	0	0	2376	2376	66157	57088	0	2376	2376	11105	10192	0	0	0	0	0	0	1433	9378	7342	0	0	0	275	5101	30700	379	4857																									0	0	0	0									0	0	0	0	0	0	5902	5235	0	0	0	0	0	0	0	0						
715470																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
715630																																																																																																																																																	0	0	75296	0	0	0	0	0	0	0	0	0	0	0	0	188258	165865	0	0	0	103660	92398	0	0	30	0	30	2278	6795	63996	52507	2	17	0	0	11917	21344	850	6129																									0	0	0	0									0	0	0	0	0	0	8111	6979	0	0	0	0	0	0	0	0						
715872																																																																																																																																																	0	0	0	6000	5847	0	0	24174	21734	0	0	0	0	0	0	91200	87203	0	0	0	45230	44120	9309	8784	7194	25021	8680	9661	3629	7676	31688	0	0	0	0	381	107	263	97																									0	13721	0	13862	0	0	113	108	0	0	421	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
715975																																																																																																																																																	988	913	0	241	227	0	0	0	0	0	0	0	0	4664	4277	15190	14380	0	1676	1560	1008	871	0	0	0	0	4477	13477	1088	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
716374																																																																																																																																																	0	0	151371	81585	78333	7000	5692	0	0	0	0	0	0	7000	5692	497410	455013	0	0	0	165719	149550	0	0	53450	7677	45755	130725	52399	129630	4297	0	18	1273	5600	70655	0	2220	11763																									0	0	0	0									0	0	0	0	0	0	14444	13984	0	0	0	0	0	0	0	0						
716833																																																																																																																																																	0	0	163629	36489	33431	0	0	0	0	0	0	0	0	1467	1476	444372	387413	0	1467	1476	45227	40636	4000	3615	6021	16942	6021	20469	54443	65794	3027	0	0	191	6890	50823	34318	7847	122115																									0	0	0	0	0	0	3662	3616	0	0	104065	88605	0	0	0	0	0	0	129599	111607	0	0	0	0	0	0	0	0						
716851																																																																																																																																																	0	0	87665	0	0	0	0	0	0	0	0	0	0	1275	1275	238348	204872	0	1275	1275	59169	50991	0	0	0	14680	0	6524	4221	68331	5007	413	637	0	7590	31339	41580	4177	21648																									0	0	0	0									0	0	0	0	0	0	21679	18164	0	0	0	0	0	0	0	0						
716954																																																																																																																																																	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	71075	63860	0	0	0	31524	27884	0	0	664	1479	664	2506	2719	23467	348	150	0	540	1977	8722	613	7241	13434																									0	0	0	0									0	0	12615	10950	0	0	16158	14797	0	0	0	0	0	0	6122	5878						
717232																																																																																																																																																	0	0	533	0	0	3128	2965	1771	1696	200	173	0	0	52635	49136	15979	15376	0	24551	22875	5001	4919	0	0	1274	865	1273	2213	2594	32114	8915	0	0	5	8	4410	11832	638	3143																									0	0	0	0									0	0	0	0	2451	2281	662	634	0	0	0	0	0	0	0	0						
717670																																																																																																																																																	0	0	0	0	0	0	0	3638	3249	0	0	0	0	0	0	6897	6251	0	0	0	1071	927	0	0	0	339	0	2565	802	470	0	0	0	0	195	351	0	54	1475																									0	0	0	0									0	0	0	0	0	0	1616	1529	0	0	0	0	0	0	0	0						
717737																																																																																																																																																	0	0	265405	39513	38425	0	0	500	407	0	0	0	0	0	0	434019	388597	0	0	0	64983	55311	0	0	19565	0	19565	18860	9731	35268	135418	0	10	0	0	39704	86419	1030	42592																									0	0	0	0	0	0	10	10	0	0	155776	135447	0	0	0	0	0	0	50264	43623	0	0	0	0	0	0	0	0						
717924																																																																																																																																																	0	0	707021	0	0	0	0	3497	3409	0	0	0	0	0	0	1562485	1306854	0	0	0	232971	189975	2997	2997	1	2997	0	0	106892	264357	312881	0	0	0	0	97722	407081	2730	112192																									0	0	0	0	0	0	1994	1788	0	0	594972	503015	0	0	0	0	0	0	139300	114923	0	0	0	0	0	0	0	0						
718145																																																																																																																																																	0	0	163098	0	0	0	0	0	0	0	0	0	0	115810	101040	214865	191721	0	52209	46120	81008	75044	9868	8136	2042	1541	1713	24097	23114	102942	14172	258	574	245	225	8205	47813	3217	79416																									0	0	0	0									0	0	0	0	23108	19954	62874	53090	0	0	0	0	0	0	0	0						
718275																																																																																																																																																	0	0	0	34529	31374	0	0	0	0	0	0	0	0	0	0	51287	46621	0	0	0	0	0	0	0	11035	2980	8055	14901	7118	13567	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
718538																																																																																																																																																	0	0	22623	1021	918	0	0	15253	12370	0	0	0	0	0	0	58177	51196	0	0	0	18124	16827	0	0	3119	847	2272	13132	17641	6290	0	0	0	38	0	7639	0	60	3276																									0	0	0	0									0	0	0	0	0	0	4113	3337	0	0	0	0	0	0	0	0						
719030																																																																																																																																																	0	0	908	0	0	473	436	2000	1774	0	0	0	0	9015	8480	18044	16248	0	940	940	6311	5698	0	0	1473	739	1473	0	3806	6568	0	0	0	0	167	4050	6950	106	1404																									0	0	0	0									0	0	0	0	1404	1284	115	106	0	0	0	0	0	0	0	0						
719610																																																																																																																																																	0	0	31848	9863	9836	0	0	0	0	0	0	0	0	0	0	33323	31848	0	0	0	14008	13106	0	0	9347	8559	783	5645	3711	7518	348	1	5	0	1499	1994	0	858	926																									0	0	0	0									0	0	0	0	0	0	1959	1785	0	0	0	0	0	0	0	0						
719656																																																																																																																																																	0	0	67276	16980	15241	0	0	0	0	0	0	0	0	0	0	83187	75307	0	0	0	29156	27596	0	0	6155	0	6155	25382	17000	12557	0	0	0	0	207	6313	7695	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
719964																																																																																																																																																	0	0	25842	0	0	0	0	0	0	0	0	0	0	26897	23752	22875	21593	0	26897	23752	0	0	442	423	1867	8967	1306	2137	5365	17010	4900	661	1050	25	126	2232	3635	67	1009																									0	7505	0	7678									0	0	0	0	0	0	676	636	0	0	0	0	0	0	8	8						
720157																																																																																																																																																	0	0	7725	7944	7725	0	0	0	0	0	0	0	0	0	0	8260	8034	0	0	0	0	0	0	0	7725	0	7725	0	0	0	0	0	0	0	0	0	0	0	309																									0	0	0	0									0	0	0	0	0	0	316	309	0	0	0	0	0	0	0	0						
720344																																																																																																																																																	0	0	4612	0	0	0	0	0	0	0	0	0	0	0	0	52892	44212	0	0	0	20128	17275	0	0	0	0	0	990	1031	21110	2650	0	0	0	408	949	3528	0	13547																									0	0	0	0	0	0	0	0	0	0	5743	4885	0	0	0	0	0	0	46	43	0	0	0	0	0	0	0	0						
720746																																																																																																																																																	0	0	218793	15457	13480	0	0	10500	8617	0	0	0	0	0	0	310412	290754	0	0	0	121153	112993	0	0	12418	54646	2378	8327	12391	74940	39726	0	30	3	200	1362	7550	49733	39468																									0	50430	0	51193									0	0	0	0	0	0	17142	15957	0	0	0	0	0	0	43775	41145						
720858																																																																																																																																																	0	0	20068	1469	1295	0	0	0	0	0	0	0	0	0	0	43652	39422	0	0	0	20706	18771	1000	914	527	532	472	3955	6568	13807	427	0	0	0	116	9597	3298	0	651																									0	0	0	0									0	0	0	0	0	0	743	651	0	0	0	0	0	0	0	0						
721350																																																																																																																																																	0	0	40389	0	0	0	0	0	0	0	0	0	0	0	0	45013	42819	0	0	0	33659	32583	0	0	4015	294	5415	8137	7291	11110	336	299	24	35	32	3594	4342	24	1886																									0	0	0	0									0	0	0	0	0	0	2190	1910	0	0	0	0	0	0	0	0						
721752																																																																																																																																																	0	0	16346	0	0	0	0	2250	2080	0	0	0	0	0	0	43680	37168	0	0	0	11746	9779	3499	3151	489	0	489	3256	5392	12027	3198	0	0	0	69	3702	4831	580	3624																									0	0	0	0									0	0	0	0	0	0	5176	4204	0	0	0	0	0	0	0	0						
721949																																																																																																																																																	0	0	73891	44100	40297	0	0	3398	3441	0	0	0	0	0	0	186249	173577	0	0	0	96533	90671	0	0	15491	4510	10981	47905	30461	75835	1855	0	0	0	79	24	1297	421	209																									0	0	0	0									0	0	0	0	0	0	682	630	0	0	0	0	0	0	0	0						
722227																																																																																																																																																	0	0	5609	0	0	0	0	0	0	0	0	0	0	0	0	17876	15050	0	0	0	7687	6110	0	0	0	0	0	0	0	4951	1159	0	67	167	4	1616	7086	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
722432																																																																																																																																																	0	0	23223	2487	2199	0	0	8585	7324	0	0	0	0	262	262	64735	57898	0	262	262	25666	23314	7586	6435	3070	0	2893	13662	19957	11883	0	0	0	0	327	7925	0	353	1160																									0	0	0	0									0	0	0	0	0	0	1716	1513	0	0	0	0	0	0	0	0						
722544																																																																																																																																																	0	0	389292	119395	108338	0	0	0	0	0	0	0	0	0	0	880630	800032	0	0	0	413756	367648	0	0	24442	36630	19765	108493	115238	176617	58494	16343	668	432	1109	11204	86471	74146	94423																									0	38048	0	39349									0	0	0	0	0	0	173768	162387	0	0	0	0	0	0	4522	3986						
722777	0	0	14111813	0	0	0	0	232059	231912	0	0	0	0	8719948	7399173	7226412	6345903	0	0	0	0	0	0	0	234825	708692	26576	0	10065	0	2139	1975	21332	20886	10115	354197	1850072	248832	11810969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606491	560246	217653	195455	1141874	1049178	351487	314758	0	0	0	0	2059260	1655723	5209456	4453201	0	0	2035	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486224	476754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27179	26603	0	0	486224	476754	0	0	13220	12204	0	0	0	0	4912323	4134026	754777	633366	0	0	0	0	-67678	0				0									8719948			6345903		0			0																																																																											
722816																																																																																																																																																	0	0	296614	29854	27007	0	0	51635	43616	0	0	0	0	8633	8627	401803	350135	0	7814	7869	43314	39555	0	0	6916	15511	6600	40751	65874	106715	30153	0	474	0	678	8425	10064	6329	67194																									0	0	0	0									0	0	0	0	0	0	88656	73523	0	0	0	0	0	0	0	0						
723112	0	0	21711000	2924000	2740000	0	0	0	0	0	0	2000	2000	0	0	54563000	48493000	0	0	0	2000	2000	0	0	0	3597000	0	1018000	4225000	14893000	3246000	0	0	0	0	0	5477000	2763000	13274000	0	0	0	0	0	0	0	0	0	0	1232000	1158000	0	0	3289000	3074000	0	0	0	0	0	0	1003000	899000	0	5131000	0	5524000	0	0	4067000	3655000	0	0	2030000	1822000	0	0	0	0	0	0	5862000	5104000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5698000	5099000	0	0	0	0	0	0	5698000	5099000	0	0	15955000	14005000	0	0	0	0	0	0	7472000	6444000	0	0	5027000	4489000		0				2740000									0			48493000		0			2000																																																																											
723158																																																																																																																																																	0	0	3754	5944	5935	0	0	0	0	0	0	0	0	0	0	23607	21061	0	0	0	1130	981	843	819	5935	5904	1967	800	1908	675	0	10	0	0	103	894	687	6805	1308																									0	2402	0	2592	0	0	0	0	0	0	2005	1694	0	0	0	0	0	0	9953	8113	0	0	0	0	0	0	0	0						
723550																																																																																																																																																	0	0	16139	3198	2987	0	0	0	0	0	0	0	0	0	0	57231	50340	0	0	0	31747	28611	0	0	2059	55	2004	3479	5456	24584	5163	0	0	0	0	512	9087	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
723653																																																																																																																																																	0	0	37262	12930	11448	0	0	0	0	0	0	0	0	101670	89246	76290	71272	0	90315	79630	4070	3859	0	0	499	6295	0	4488	8872	49690	42074	4349	0	3	959	1356	6702	10988	37168																									0	2411	0	2420									0	0	0	0	9242	7886	39899	37511	0	0	0	0	0	0	1414	1402						
723756																																																																																																																																																	0	0	10294	751	714	0	0	0	0	0	0	0	0	0	0	21982	20103	0	0	0	5112	4895	2630	2429	1156	429	727	5916	7631	2523	0	0	0	0	0	2189	689	0	0																									0	0	0	0									0	0	3238	2878	0	0	0	0	0	0	0	0	0	0	0	0						
723868																																																																																																																																																	0	0	35747	1977	1917	0	0	600	435	0	0	0	0	0	0	154345	138544	0	0	0	22559	20357	0	0	6936	0	6936	14420	2803	18070	1167	0	0	0	2176	42167	47219	1177	2409																									0	0	0	0									0	0	0	0	0	0	3550	3352	0	0	0	0	0	0	0	0						
724230																																																																																																																																																	0	0	51844	0	0	0	0	0	0	0	0	0	0	0	0	93638	82143	0	0	0	67824	59521	0	0	1853	2896	1853	449	5415	31999	20615	96	131	0	123	709	6346	3197	8313																									0	0	0	0									0	0	0	0	0	0	2383	2334	0	0	0	0	0	0	0	0						
724744																																																																																																																																																	0	0	107364	82736	78114	0	0	0	0	0	0	0	0	0	0	166189	156548	0	0	0	29473	28793	0	0	9308	2785	6523	48607	31665	19181	0	0	0	0	0	47144	0	166	477																									0	0	0	0									0	0	0	0	0	0	701	643	0	0	0	0	0	0	0	0						
724904																																																																																																																																																	0	0	11262	0	0	0	0	0	0	0	0	0	0	0	0	13033	12664	0	0	0	1304	1296	0	0	0	0	0	0	0	12160	0	0	209	0	149	39	0	106	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	106						
724940																																																																																																																																																	0	0	5400	0	0	0	0	0	0	0	0	0	0	5400	4884	0	0	0	0	0	0	0	1000	838	0	0	0	1300	3100	1000	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
725077																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24271	20589	0	0	0	3651	3518	471	456	939	0	939	705	475	1855	0	0	0	0	165	3640	1914	198	10698																									0	0	0	0									0	0	0	0	0	0	13876	10896	0	0	0	0	0	0	0	0						
725732	0	0	2040	0	0	0	0	120124	114582	0	0	67165	63891	37150	32398	198537	187923	0	10082	9276	0	0	0	0	70539	14921	55618	101993	8532	6991	500	0	0	0	0	3180	25667	0	7670																									0	0	0	0	2842	2590	2001	1780	24226	20532	0	0	0	0	0	0	0	0	9247	7670	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0									37150			187923		10082			0																																																																											
725741																																																																																																																																																	0	0	35817	3977	3715	0	0	0	0	0	0	0	0	438	412	61555	53546	0	154	154	5468	4870	50033	43442	397	3407	149	6635	7284	26010	3792	0	0	0	0	241	6383	83	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
726458																																																																																																																																																	0	0	5230	513	459	0	0	0	0	0	0	0	0	0	0	14983	13598	0	0	0	9745	8938	0	0	140	262	0	1989	2549	4179	541	105	725	34	0	191	1405	70	1549																									0	0	0	0									0	0	0	0	0	0	1810	1618	0	0	0	0	0	0	0	0						
726953																																																																																																																																																	0	0	153428	0	0	29750	26694	114543	111371	500	490	2826	2746	157077	149472	157955	154163	0	0	0	40586	40046	0	0	82974	13116	69858	74052	12212	13000	2175	0	0	0	0	0	0	6367	120459																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126827	122288	0	0						
727174																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
728948																																																																																																																																																	0	0	71225	4035	3536	0	0	2000	2000	0	0	0	0	0	0	237465	210813	0	0	0	140548	127395	21235	17530	7372	3752	5620	35043	49748	115372	1278	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
728957																																																																																																																																																	0	0	13338	0	0	0	0	19479	16923	0	0	0	0	0	0	88163	74585	0	0	0	62189	51739	0	0	1974	370	1974	3397	10267	57149	1428	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
