"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
568470																																																																																																																																		2159209	19507	0	0	1629872	111069	94325	16744	0	0	0	0	0	0	54356	226120	164542	0	2757	0	2757	0	0	0	0	0	0	160885	0	6547	0	86537	148681	255707	752067	1002184	6242	6242	0	0	0	6242	7933	3967	0	0	0	3966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31738	15869	0	0	0	15869	148681	262898	752067	1053059	0	52580	376034	1053059	1629872	6504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568939																																																																																																																																		266702	2171																																																																																																														
570558																																																																																																																																		293670	1480	0	0	158321	26420	7463	18957	0	0	0	0	0	0	11929	99712	0	0	0	0	0	0	0	0	0	0	0	3619	0	565	0	3054	19392	121593	73398	88152	189	189	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9825	4913	0	0	0	4913	19392	121593	73398	97303	0	24319	36699	97303	158321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
570651																																																																																																																																		73014	357																																																																																																														
571135																																																																																																																																		112945	560	0	0	53660	10782	6819	3963	0	0	0	0	0	0	572	56133	8599	0	5942	0	5942	0	0	0	0	0	0	4293	0	57	0	4236	7391	66095	14012	33201	353	353	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7391	66095	14365	33201	0	13219	7183	33201	53660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571265																																																																																																																																		502485	5592	0	892	393764	8588	7128	1460	0	21107	0	1115	4157	16000	41307	38941	12547	0	0	0	0	0	4602	879	867	2856	0	23529	0	1611	161	18121	67091	43994	52563	340327	0	0	0	0	0	0	1102	551	0	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19582	9791	0	0	0	9791	67091	43994	52563	350775	0	8799	26282	350775	392872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571920																																																																																																																																		250453	2161	0	0	187899	5737	2495	3242	0	0	0	0	0	0	11180	58569	0	0	602	0	602	0	0	0	0	0	0	18253	127	740	9	16574	13846	63455	61631	118463	7000	7000	0	0	0	7000	383	192	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22011	11006	0	0	466	9584	13846	63455	62152	136971	0	12691	31076	136971	187899	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571957																																																																																																																																		43470	194																																																																																																														
572347																																																																																																																																		87877	754	0	0	69197	12284	1312	10972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5706	0	117	465	2368	1312	11089	29136	44337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13300	13300	0	0	13300	0	1090	545	0	0	273	272	1312	11551	44555	44609	0	2310	22278	44609	69197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572374																																																																																																																																		5723662	64852	0	0	5242052	208880	155693	53187	0	198387	0	0	198387	0	72740	466417	0	0	0	0	0	0	0	0	0	0	0	312429	0	10141	0	291547	228477	540134	1316339	3681244	4467	4467	0	0	0	4467	10301	5151	0	0	0	5151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1383478	691739	0	0	89526	602213	287733	540134	1405865	4320111	0	108027	702933	4320111	5242052	9789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572459																																																																																																																																		373011	3620																																																																																																														
572655																																																																																																																																		281937	2620																																																																																																														
573036																																																																																																																																		525761	4285	0	0	372714	32778	32616	162	0	0	0	0	0	0	83800	69939	14914	8000	0	0	0	0	0	0	0	0	0	31633	313	1164	87	27728	116757	72064	58631	282248	0	0	0	0	0	0	2208	1104	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30052	15026	0	0	516	14510	119067	72064	59162	306817	0	14413	29581	306817	372714	1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
573335																																																																																																																																		393032	4980																																																																																																														
574079																																																																																																																																		323180	1581	0	0	165742	50728	50171	557	0	0	0	0	0	0	3177	84087	0	0	0	0	0	0	0	0	0	0	0	16032	0	302	0	10760	53348	84946	117968	73902	2040	2040	0	0	0	2040	0	0	0	0	0	0	0	0	0	0	0	0	407	407	0	0	0	407	0	0	0	0	0	0	14801	7401	0	0	0	7401	53348	84946	117968	84231	0	16989	58984	84231	165742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
574949																																																																																																																																		749844	6819	0	0	611208	7743	4716	3037	0	45796	0	35138	3381	0	0	75451	17348	3215	0	0	0	0	0	0	0	0	0	27626	4398	5376	806	15745	9114	119002	169009	445109	2550	2550	0	0	0	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33367	16684	0	0	30	16109	9114	119002	169219	472748	0	23800	84610	472748	611208	3792	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
574976																																																																																																																																		2008732	12540																																																																																																														
575133																																																																																																																																		111766	247																																																																																																														
575254																																																																																																																																		4147517	43137	0	267	3564798	295083	252301	42782	0	0	0	0	0	0	45420	641697	26811	12000	0	0	0	0	0	0	0	0	0	266256	0	2885	0	157789	297840	718906	570538	2576268	12779	12779	0	0	0	12779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	60000	0	0	60000	0	390898	195449	0	0	0	195449	297840	718906	652709	2833796	0	143781	326355	2833796	3564531	20373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575348																																																																																																																																		122013	868																																																																																																														
575375																																																																																																																																		83013	1572																																																																																																														
575759																																																																																																																																		550312	4526																																																																																																														
575834																																																																																																																																		525326	4270	0	0	378588	65246	46388	18858	0	0	0	0	0	0	20674	77669	3942	4000	0	0	0	0	0	0	0	0	0	19863	85	295	0	18165	73638	102166	81761	275985	2154	2154	1537	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34800	17400	0	0	0	17400	75175	102166	81761	310335	0	20433	40881	310335	378588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576354																																																																																																																																		149114	1352	0	36	110931	2321	670	1651	0	0	0	0	0	0	10258	24046	14329	4235	0	0	0	0	0	0	0	0	0	12376	0	1506	0	10870	10954	29335	36725	76930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430	1215	0	0	0	1215	10954	29335	36725	79009	0	5867	18363	79009	110895	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576578																																																																																																																																		153633	907	0	0	101922	4336	4044	448	0	0	0	0	0	0	6201	22416	2732	0	138	0	138	0	0	0	0	0	0	11799	16	578	265	10940	10261	23580	68399	57640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8242	4121	0	0	0	4121	10261	23580	68399	62037	0	4716	34200	62037	101922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576608																																																																																																																																		1616649	13743	0	0	1151546	29167	17121	12046	0	0	0	0	0	0	4020	101096	0	0	736	0	736	0	0	0	0	0	0	61175	18	11113	1775	47207	21208	127574	853564	633375	0	0	0	0	0	0	693	347	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93320	46660	0	200	592	45369	22032	128154	855291	681277	0	25631	427646	681277	1151546	699	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576644																																																																																																																																		576054	6261	0	0	501999	30588	23898	6690	0	0	0	0	0	0	2288	22999	225	16649	3404	0	3404	0	0	0	0	0	0	37091	17	1906	1	20141	26215	38728	72672	432771	367	367	0	0	0	367	1107	554	0	0	0	554	0	0	0	0	0	0	0	0	0	0	0	0	118	118	0	0	118	0	0	0	0	0	0	0	26215	38728	72790	445927	0	7746	36395	445927	501999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576952																																																																																																																																		357593	2613	0	0	261388	21341	17314	4027	0	0	0	0	0	0	58095	43406	9493	0	0	0	0	0	0	0	0	0	0	22506	651	2774	89	17631	76077	57570	45601	187414	0	0	0	0	0	0	0	0	0	0	0	0	146	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	19224	9612	0	0	0	9612	80213	57570	48671	204008	0	11514	24336	204008	261388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577128																																																																																																																																		8773010	61211	0	0	6399332	153529	110842	42687	0	674032	115497	486327	72449	0	160376	852927	120036	157780	2856	0	2856	0	30903	0	0	0	30903	862766	27481	38380	7672	368480	438401	1476146	1374521	5244466	8232	8232	0	0	0	8232	6528	3264	0	0	3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328279	164140	0	0	164140	0	719949	1512801	1541925	5257191	0	302560	770963	5257191	6399332	30903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577137																																																																																																																																		1183069	4970	0	0	755975	129126	111927	17199	0	0	0	0	0	0	149	10745	0	938	0	0	0	0	0	0	0	0	0	50047	2777	4309	368	41545	211916	32253	108779	608306	250	250	250	0	0	0	40	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62597	31299	179	0	4765	26355	212668	32253	113544	642687	0	6451	56772	642687	755975	6650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577230																																																																																																																																		57012	200	0	0	23343	3356	281	3075	0	0	0	0	0	0	14832	5409	2214	6	0	0	0	0	0	0	0	0	0	1503	0	0	0	1503	15113	8484	29136	7035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	43	0	0	0	43	15113	8484	29136	7078	0	1697	14568	7078	23343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578116																																																																																																																																		546509	3307	0	0	317092	12793	8522	4271	0	2319	0	2319	0	0	40969	119027	746	0	1303	0	1303	0	0	0	0	0	0	39711	126	2759	659	26661	51402	130171	225332	147947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43288	21644	0	0	8827	12817	51402	130171	234279	161453	0	26034	117140	161453	317092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578237																																																																																																																																		68025	612	0	243	29539	13938	6583	7355	0	0	0	0	0	0	8308	22869	0	0	0	0	0	0	0	0	0	0	0	2306	0	0	0	2306	14891	32928	2227	21628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14891	32928	2227	21839	0	6586	1114	21839	29296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578255																																																																																																																																		2185300	17937	0	0	1592022	81314	10296	71018	0	87629	30523	57106	0	0	51309	603531	22469	53204	0	0	0	0	0	0	0	0	0	86851	222	8995	1315	59219	94886	777926	169307	1218422	5019	5019	0	0	0	5019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4564	4564	0	0	0	4564	126059	63030	0	0	0	51229	94886	777926	169358	1313675	0	155585	84679	1313675	1592022	51	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578554																																																																																																																																		127085	1212																																																																																																														
578741																																																																																																																																		381357	3350	0	0	310867	5182	1100	4082	0	0	0	0	0	0	2013	61350	515	3982	6963	0	6963	0	0	0	0	0	0	8694	0	1942	0	5231	3141	74416	78947	228413	477	477	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22372	11186	0	0	0	11186	3141	74416	78947	240076	0	14883	39474	240076	310867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578862																																																																																																																																		79632	322	0	9	25026	24687	21597	3090	0	0	0	0	0	0	16883	19056	0	0	0	0	0	0	0	0	0	0	0	540	0	25	0	515	39350	22171	1114	18644	150	150	25	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2332	1166	0	0	0	1166	39375	22171	1114	20035	0	4434	557	20035	25017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579140																																																																																																																																		515458	3686																																																																																																														
579319																																																																																																																																		63660	168	0	0	26270	13660	12845	815	0	0	0	0	0	0	14588	5830	0	0	934	0	934	0	0	0	0	0	0	1424	42	97	0	1103	27475	7676	14367	15892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1826	913	0	0	0	913	27475	7676	14367	16805	0	1535	7184	16805	26270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579364																																																																																																																																		418519	4442																																																																																																														
579636																																																																																																																																		206021	1310																																																																																																														
580155																																																																																																																																		645636	9788																																																																																																														
580548																																																																																																																																		625437	4951	0	0	504546	10708	3945	6853	0	0	0	0	0	0	14564	121529	3496	0	0	0	0	0	0	0	0	0	0	31505	7	1831	152	26667	18516	134352	152534	341230	1954	1954	0	0	0	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101452	50726	0	0	0	50726	18516	134352	152534	393910	0	26870	76267	393910	504546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580847																																																																																																																																		178564	1545																																																																																																														
580874																																																																																																																																		285195	2276	0	354	155352	20618	17577	3041	0	42103	42103	0	0	0	17645	22	0	0	680	0	680	0	0	0	0	0	0	13661	783	253	221	10271	79529	5949	107880	92228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19424	9712	0	0	4761	4951	79529	5949	112641	97269	0	1190	56321	97269	154998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
581237																																																																																																																																		144514	550	0	0	61859	6585	2058	4527	0	73660	73660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1824	0	0	0	1824	75753	4527	24871	39912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16178	8089	0	0	0	8089	75753	4527	24871	48518	0	905	12436	48518	61859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
581358																																																																																																																																		219613	1893	0	0	160353	3758	1697	2061	0	0	0	0	0	0	1271	79597	2922	6699	0	0	0	0	0	0	0	0	0	15327	0	630	0	14412	2968	82783	30382	112748	3279	3279	0	3000	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9485	4743	0	0	0	4743	2968	85783	30382	124475	0	17157	15191	124475	160353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582654																																																																																																																																		87785	1486	0	761	59812	3303	729	2574	0	0	0	0	0	0	3868	31382	4929	0	0	0	0	0	0	0	0	0	0	3015	0	451	0	2564	4597	34407	4929	49942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	575	0	0	575	0	4597	35590	5504	49942	0	7118	2752	49942	59051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582878																																																																																																																																		40396	418																																																																																																														
582953																																																																																																																																		430135	4174																																																																																																														
582971																																																																																																																																		1429870	8771	0	0	976853	67630	57348	10282	0	194929	0	172566	12363	10000	16407	157867	0	0	0	0	0	0	0	0	0	0	0	64539	0	0	0	57985	73960	341494	504216	536712	0	0	0	0	0	0	10547	5274	0	0	0	5274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166522	83261	0	0	0	83261	73960	341494	512913	625247	0	68299	256457	625247	976853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583071																																																																																																																																		182034	1894	0	628	101322	16249	5843	10406	0	0	0	0	0	0	21535	1376	506	357	0	0	0	0	0	0	0	0	0	14668	0	0	0	15075	27378	11782	104659	41010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5210	2605	0	0	0	2605	27378	11782	104659	44370	0	2356	52330	44370	100694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583268																																																																																																																																		771770	7601																																																																																																														
583352																																																																																																																																		556113	5595																																																																																																														
583754																																																																																																																																		709693	4072																																																																																																														
583905																																																																																																																																		1670135	8385	0	0	1283330	17308	16986	323	0	0	0	0	0	0	14056	138259	784	0	0	0	0	0	0	0	0	0	0	48322	0	1391	0	43131	31057	148646	866776	581181	0	0	0	0	0	0	110	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75492	37746	0	1248	5563	30935	31057	152277	875339	612171	0	30455	437670	612171	1283330	4919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584377																																																																																																																																		1633257	10000	0	0	1120380	35439	12994	22445	0	13297	0	0	9882	3500	139360	383007	69110	6850	0	0	0	0	0	0	0	0	0	155883	304	5135	556	125594	152658	422950	137931	874120	80	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63257	31629	0	0	0	31629	152658	422950	137931	934928	0	84590	68966	934928	1120380	5830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584724																																																																																																																																		827588	4281	0	0	569030	81707	78141	3566	0	0	0	0	0	0	0	194259	22193	31073	0	0	0	0	0	0	0	0	0	51191	0	3979	0	46195	78141	202270	145757	401090	261	261	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78141	241843	145757	425183	0	48369	72879	425183	569030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584920																																																																																																																																		3747806	30528	0	1735	2670629	119885	81211	38674	0	27819	1812	26007	0	0	380227	972188	54602	0	0	0	0	0	0	0	0	0	0	140609	1714	4412	403	114041	465505	1041281	352396	2071334	5510	5510	0	0	0	5510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240490	120245	0	0	0	119270	465505	1041281	352396	2255921	0	208256	176198	2255921	2668894	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
585235																																																																																																																																		144571	584																																																																																																														
585749																																																																																																																																		821514	8009	0	0	654915	22363	14001	8362	0	0	0	0	0	0	4995	45789	22065	72507	0	0	0	0	0	0	0	0	0	26323	73	1303	841	17886	19954	56566	264495	489146	3113	3113	0	0	0	3113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20662	10331	0	0	0	10331	19954	56566	264495	511039	0	11313	132248	511039	654915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586027																																																																																																																																		306545	6330																																																																																																														
586072																																																																																																																																		913804	11649	0	3527	649750	88679	85156	3523	0	116955	113627	3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30336	308	465	554	25376	203389	7316	227071	474615	4226	4226	0	1993	0	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59614	29807	0	0	0	29807	203389	9309	227071	511147	0	1862	113536	511147	646223	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586335																																																																																																																																		129727	459																																																																																																														
586960																																																																																																																																		165735	597	0	0	87516	24162	2737	21425	0	0	0	0	0	0	3200	69404	3821	0	0	0	0	0	0	0	0	0	0	9121	0	76	0	9045	8429	90905	19835	57433	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1678	839	1	0	0	838	8440	90905	19835	59417	0	18181	9918	59417	87516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587677																																																																																																																																		401084	3259	0	677	215702	24847	19690	5157	0	0	0	0	0	0	15088	108582	20049	10672	0	0	0	0	0	0	0	0	0	14199	0	0	0	13767	34778	113739	167065	101659	63	63	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15397	7699	0	0	0	7699	34778	113739	167065	109421	0	22748	83533	109421	215025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587752																																																																																																																																		80112	928	0	63	69475	8791	6863	1928	0	0	0	0	0	0	0	0	0	0	119	0	119	0	0	0	0	0	0	5978	293	123	0	5176	7193	2170	9241	62050	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3349	1675	0	0	0	1675	7193	2170	9241	64416	0	434	4621	64416	69412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	372	0	0	0	0	0	0	0	0	
587800																																																																																																																																		7268233	81256	0	0	7139835	151820	78884	72936	0	2000	0	0	0	2000	116892	928916	0	172066	0	0	0	0	0	0	0	0	0	465914	0	17759	2748	149270	196644	1022924	1157567	4499917	0	0	0	0	0	0	5586	2793	0	0	0	2793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1623100	811550	0	0	0	811550	219302	1059155	1157567	5429971	0	211831	578784	5429971	7139835	54767	0	0	0	0	0	0	0	0	0	0	0	0	1354	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	
588245																																																																																																																																		204227	2133	0	0	174544	2271	0	2271	0	0	0	0	0	0	0	0	10189	350	1365	0	1365	0	0	0	0	0	0	4572	0	0	0	2841	0	3636	87056	113011	1306	1306	0	0	0	1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3636	87056	122637	0	727	43528	122637	174544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588348																																																																																																																																		269198	3035																																																																																																														
