"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
255574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259486	0	0	0	0	0	0	0	0	-23793	0	0	0	0	0	40512	0	0	40512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282799	0	0	279039	3760	39170	0	39170	7233	0	0	0	0	0	7233	289714	0	672	21689	0	267353	0	0	0	6796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22920	47536	8140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3574	0	0	857	0	0	0	0	857	0	153	0	0	0	153	0	0	0	0	0	0	51110	8140	0	0	0	0	0	0	0	0	0	76665	20350	0	0	0	0	0	0	733841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2052978				0	0	0	0	0	-218476	0	0	0	0	0	9881	0	960	8826	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1235132	0	1926	1154770	78436	14102	0	14102	2165	0	0	0	0	0	2165	3152387	0	25448	11169	73801	3037060	4909	0	0	85711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-191525	21176	14986	0	0	0	0	0	0	0	0	97040	97040	97019	0	0	21	0	0	0	0	265954	53191	0	0	6108	46951	132	6733	211161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28041	14986	0	0	0	0	0	0	0	0	0	42062	37465	0	0	0	0	0	0	4556425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
256058																																																																																																																																																																																																																																																	
256076																																																																																																																																																																																																																																																	
256179																																																																																																																																																																																																																																																	
256553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582970	0	0	0	0	0	0	0	0	-65157	0	0	0	0	0	1554	0	0	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176644	0	0	176644	0	148557	0	148557	3626	0	0	0	0	3058	568	2560272	0	606	0	0	2559666	0	0	0	9486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93112	149485	4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149485	4513	0	0	0	0	0	0	0	0	0	224228	11283	0	0	0	0	0	0	3169381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190425	0	0	0	0	0	0	0	0	-51307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139586	0	3918	127550	0	0	0	0	2771	0	0	0	0	2771	0	537939	0	0	0	0	537939	0	0	0	7958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113323	0	2150	2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777177	0	0	10000	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97239	0	0	0	-81	0	0	0	0	-10940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48142	0	0	48142	0	0	0	0	61	0	0	0	0	0	61	106062	0	154	12644	0	93264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12850	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3152	630	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	154446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29697	0	0	0	0	0	0	0	0	-3248	0	0	0	0	0	3945	0	0	3945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419186	0	0	386383	32803	0	0	0	40	0	0	0	0	0	40	107028	0	0	0	0	107028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8814	40	6145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	6145	0	0	0	0	0	0	0	0	0	60	15363	0	0	0	0	0	0	418837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257653																																																																																																																																																																																																																																																	
257756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35426	0	0	0	0	0	0	0	0	-4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33555	0	0	18361	15194	0	0	0	1300	0	0	0	0	0	1300	168331	0	1663	9056	0	157612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115338	113730	1608	0	3522	-6620	1300	965	0	0	0	0	0	0	0	0	8258	8258	8258	0	0	0	0	0	0	0	35525	7105	0	0	0	7105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1300	965	0	0	0	0	0	1608	0	0	0	1950	2413	0	0	0	0	0	20100	247360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258146																																																																																																																																																																																																																																																	
258306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	2444	2444	0	0	2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95652	0	0	0	0	0	0	0	0	-17447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232955	0	0	204780	28175	0	0	0	1020	0	0	0	0	0	1020	199264	0	0	0	0	199264	0	0	0	633	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21327	1020	24	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020	24	0	132	0	0	0	0	0	0	0	1530	60	0	528	0	0	0	0	381060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18890	0	0	0	0	0	0	0	0	-3387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81670	0	0	77949	3721	0	0	0	2	0	0	0	0	0	2	31638	0	0	707	0	30931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4560	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16561	3312	0	3083	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	94272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258539																																																																																																																																																																																																																																																	
258771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83677	0	0	55799	37916	0	0	55799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351412	0	0	0	0	0	0	0	0	-133776	0	0	0	0	0	30384	0	7346	23038	0	0	0	0	0	0	0	0	0	0	0	1489	0	0	1109	0	380	0	4623478	0	84227	4249126	290125	4655	0	4655	30331	0	0	3228	0	0	27103	2783014	0	846	2762	158168	2621238	0	-812	0	11217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-164871	31758	83677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427139	85428	0	0	0	85428	0	0	561432	0	3392	3392	0	0	0	0	0	242	242	0	0	0	0	0	0	0	0	0	31758	83677	0	0	0	0	0	0	0	0	0	47637	209193	0	0	0	0	0	0	6709518	0	86581	55523	188490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19908	0	0	0	0	0	0	0	0	-2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63348	0	0	63028	320	0	0	0	0	0	0	0	0	0	0	4539	0	0	3	0	4536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259059																																																																																																																																																																																																																																																	
259330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7710	7710	0	0	7710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122933	0	0	0	0	0	0	0	0	-12560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139819	0	0	114111	25708	0	0	0	193	0	0	0	0	0	193	674482	0	3243	4184	2231	664824	0	0	0	7691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16405	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140892	28178	325	0	0	27853	0	0	26366	0	431	300	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	863334	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397	0	0	7589	1518	0	0	7589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61720	0	0	0	0	0	0	0	0	-7340	0	0	0	0	0	5036	0	0	5036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134002	0	0	132471	1531	0	0	0	0	0	0	0	0	0	0	222756	0	362	958	2277	219159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13164	10920	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10920	1397	0	0	0	0	0	0	0	0	0	16380	3493	0	0	0	0	0	0	363704	0	4230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259956																																																																																																																																																																																																																																																	
260055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28020	27411	0	0	28020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720330	0	0	0	0	0	0	0	0	-113872	0	0	0	0	0	3218	0	0	3218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1802963	0	15	1300338	502610	2866	0	2866	2247	0	0	166	0	2081	0	2229836	0	1200	4617	88075	2135944	0	8713	0	17631	0	0	4329	4329	0	0	18459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-127616	2866	0	0	0	0	0	0	0	0	0	8448	8448	5091	0	0	0	0	3357	0	0	89481	17896	0	0	7	17889	0	0	668574	0	10839	0	0	9769	0	1070	0	0	0	0	0	0	0	0	0	0	0	0	2866	0	0	0	0	0	0	0	0	0	0	4299	0	0	0	0	0	0	0	4540071	0	4033	77680	114854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4025	0	0	0	0	0	0	0	0	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47288	0	0	43217	4071	0	0	0	81	0	0	0	0	0	81	98779	0	0	0	0	98779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2242	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7063	1413	0	0	0	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	134312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261146																																																																																																																																																																																																																																																	
261360																																																																																																																																																																																																																																																	
261940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	540	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183478	0	0	0	0	0	0	0	0	-22530	0	0	0	0	0	377	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174227	0	0	170233	3994	37442	0	37442	1227	0	0	0	0	0	1227	498159	0	21	0	0	498138	0	0	0	4811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-26741	38669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74855	14971	0	0	640	14089	242	9666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48577	0	0	0	0	0	0	0	0	0	0	72866	0	0	0	0	0	0	0	788716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84954	0	0	0	0	0	0	0	0	-11482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137866	0	0	137866	0	14427	0	14427	152	0	0	0	0	0	152	196476	0	1188	3079	0	192209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18564	14579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19207	3841	0	0	0	3841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14579	0	0	0	0	0	0	0	0	0	0	21869	0	0	0	0	0	0	0	344611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7595	7595	0	0	7595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48089	0	0	0	0	0	0	0	0	-6027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112004	0	0	98002	14002	0	0	0	6	0	0	0	0	0	6	232688	0	4481	6211	760	221236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10766	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48470	9694	0	648	0	9046	0	0	13665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	333740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504	0	0	0	0	0	0	0	0	-3092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148869	0	0	141495	7374	4886	0	4886	10378	0	0	0	0	0	10378	646492	0	6307	163	0	640022	0	0	0	7896	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5526	15264	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82788	16558	0	0	0	16558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15264	0	0	3	0	0	0	0	0	0	0	22896	0	0	12	0	0	0	0	868607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	589	0	0	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62593	0	0	0	0	0	0	0	0	-8928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220841	0	0	191222	29619	0	0	0	1125	0	0	0	0	0	1125	294251	0	3206	0	0	291045	0	0	0	4511	0	0	0	0	0	0	0	145	145	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8183	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38667	7733	0	0	0	7733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	0	0	0	0	0	0	0	0	0	0	1688	0	0	0	0	0	0	0	505310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1764	1764	0	0	1764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315426	0	0	0	0	0	0	0	0	-38458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86828	0	0	86450	378	4150	0	4150	1495	0	0	0	0	1495	0	408238	0	1223	7643	0	399372	0	0	0	5883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-43380	4150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3463	693	0	0	0	693	0	0	62796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4150	0	0	0	0	0	0	0	0	0	0	6225	0	0	0	0	0	0	0	557892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262956																																																																																																																																																																																																																																																	
263243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123593	0	0	0	0	0	0	0	0	-18165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110985	0	0	96155	14830	6941	0	6941	54	0	0	0	0	0	54	219539	0	1737	458	5501	211843	0	0	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22586	7011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9386	1877	0	0	0	1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7011	0	0	0	0	0	0	0	0	0	0	10517	0	0	0	0	0	0	0	385790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051	1051	0	0	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44410	0	0	40242	4168	0	0	0	623	0	0	0	0	0	623	53904	0	0	0	40537	13367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-614	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3349	670	0	0	670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	935	0	0	0	0	0	0	0	95153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
264455																																																																																																																																																																																																																																																	
264772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372681	0	0	0	0	0	0	0	0	-61972	11	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	0	975	249386	0	0	0	0	249386	0	221419	0	0	190148	31271	0	0	0	70126	0	14365	12855	0	0	42906	5632459	0	3275	145885	0	5483299	0	0	0	130585	0	0	0	0	0	0	0	142785	142785	0	28678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-143765	43892	119655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85687	17137	0	2745	0	14392	0	0	0	0	6097	0	0	0	0	6097	0	0	0	0	0	0	0	0	0	0	0	0	43892	119655	0	0	0	0	0	0	0	0	0	65838	299138	0	0	0	0	0	0	6662885	0	12727	37580	78869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
